 *                                      
 * expansion:  temp0=  1.000E+10 den0=  3.000E+06 temp_stop=  1.000E+07
 *          time                mo118         mo119         mo120         mo121         mo122         mo123         mo124         mo125
    360  1.656939516385E-01  1.559185E-20  5.735278E-19  4.007614E-16  7.796415E-16  1.413413E-12  4.151586E-08  1.131807E-04  5.989104E-10
    361  1.664404283242E-01  8.185494E-21  3.386094E-19  2.239653E-16  4.800475E-16  1.009798E-12  3.477737E-08  1.133271E-04  5.958573E-10
    362  1.671401020014E-01  4.471250E-21  2.065986E-19  1.299571E-16  3.052398E-16  7.367994E-13  2.942304E-08  1.133942E-04  5.926805E-10
    363  1.682228463170E-01  1.745015E-21  9.577610E-20  5.592683E-17  1.514921E-16  4.509522E-13  2.261263E-08  1.133942E-04  5.873289E-10
    364  1.688914277275E-01  9.749117E-22  5.953464E-20  3.343306E-17  9.899444E-17  3.341123E-13  1.921842E-08  1.133446E-04  5.838333E-10
    365  1.695862681704E-01  5.297072E-22  3.614537E-20  1.956587E-17  6.358911E-17  2.440733E-13  1.617620E-08  1.132608E-04  5.800890E-10
    366  1.708796298676E-01  1.699226E-22  1.421216E-20  7.360474E-18  2.850588E-17  1.376184E-13  1.173987E-08  1.130319E-04  5.728970E-10
    367  1.720689125062E-01  5.965086E-23  5.953592E-21  3.047645E-18  1.390108E-17  8.201383E-14  8.704117E-09  1.127500E-04  5.660960E-10
    368  1.730357271347E-01  2.591911E-23  2.918562E-21  1.517140E-18  7.921885E-18  5.465415E-14  6.826602E-09  1.124756E-04  5.604640E-10
    369  1.739185931198E-01  1.254516E-23  1.512960E-21  8.120749E-19  4.807331E-18  3.815815E-14  5.459326E-09  1.121923E-04  5.552535E-10
    370  1.748109107026E-01  6.528442E-24  7.784245E-22  4.391997E-19  2.955906E-18  2.700517E-14  4.363828E-09  1.118762E-04  5.499324E-10
    371  1.757092013639E-01  3.865556E-24  3.983816E-22  2.389965E-19  1.833789E-18  1.935589E-14  3.479334E-09  1.115309E-04  5.445335E-10
    372  1.765567714958E-01  2.774922E-24  2.142542E-22  1.366842E-19  1.188526E-18  1.443241E-14  2.822257E-09  1.111838E-04  5.394172E-10
    373  1.775373762473E-01  2.270249E-24  1.072361E-22  7.216408E-20  7.264961E-19  1.047251E-14  2.216487E-09  1.107634E-04  5.335017E-10
    374  1.784803688374E-01  2.130914E-24  5.889253E-23  3.964393E-20  4.599843E-19  7.894304E-15  1.772531E-09  1.103493E-04  5.278626E-10
    375  1.795112536071E-01  2.143361E-24  3.464739E-23  2.073118E-20  2.811207E-19  5.922380E-15  1.397094E-09  1.099010E-04  5.218310E-10
    376  1.804824008025E-01  2.217489E-24  2.484093E-23  1.141474E-20  1.790618E-19  4.627214E-15  1.133723E-09  1.095018E-04  5.163722E-10
    377  1.815169070317E-01  2.303727E-24  2.052561E-23  6.090064E-21  1.112144E-19  3.623405E-15  9.215816E-10  1.091268E-04  5.109190E-10
    378  1.825428215499E-01  2.361107E-24  1.892731E-23  3.326072E-21  7.002204E-20  2.899165E-15  7.696175E-10  1.088354E-04  5.060118E-10
    379  1.841355644659E-01  2.355121E-24  1.802256E-23  1.355692E-21  3.438872E-20  2.106045E-15  6.145503E-10  1.086124E-04  4.996800E-10
    380  1.856860183354E-01  2.238183E-24  1.725826E-23  6.161954E-22  1.725330E-20  1.574877E-15  5.303577E-10  1.087430E-04  4.953369E-10
    381  1.870847965371E-01  2.066483E-24  1.629340E-23  3.389384E-22  9.251726E-21  1.222763E-15  4.927902E-10  1.092004E-04  4.931180E-10
    382  1.883699545972E-01  1.880446E-24  1.522318E-23  2.219387E-22  5.204477E-21  9.711123E-16  4.799652E-10  1.099105E-04  4.924905E-10
    383  1.895671856375E-01  1.700333E-24  1.415362E-23  1.660844E-22  3.021878E-21  7.810662E-16  4.804062E-10  1.108046E-04  4.930179E-10
    384  1.907324824205E-01  1.529553E-24  1.311338E-23  1.356502E-22  1.770480E-21  6.290467E-16  4.887117E-10  1.118595E-04  4.944056E-10
    385  1.917913284253E-01  1.383538E-24  1.220718E-23  1.184706E-22  1.088790E-21  5.147185E-16  5.007470E-10  1.129426E-04  4.962540E-10
    386  1.928179034582E-01  1.252209E-24  1.138112E-23  1.068588E-22  6.763975E-22  4.208631E-16  5.147213E-10  1.140720E-04  4.984239E-10
    387  1.939781308337E-01  1.117251E-24  1.052408E-23  9.720522E-23  3.990410E-22  3.338277E-16  5.321668E-10  1.153990E-04  5.011295E-10
    388  1.950365569225E-01  1.006096E-24  9.814048E-24  9.028755E-23  2.491047E-22  2.682273E-16  5.484287E-10  1.166156E-04  5.036540E-10
    389  1.963061656501E-01  8.871085E-25  9.053016E-24  8.352234E-23  1.471319E-22  2.052388E-16  5.675461E-10  1.180288E-04  5.065240E-10
    390  1.975160386553E-01  7.868540E-25  8.414239E-24  7.815924E-23  9.457116E-23  1.582584E-16  5.845950E-10  1.192772E-04  5.088850E-10
    391  1.988970783448E-01  6.860807E-25  7.778598E-24  7.300558E-23  6.294590E-23  1.168873E-16  6.019968E-10  1.205257E-04  5.108950E-10
    392  2.001908516564E-01  6.033475E-25  7.266101E-24  6.895376E-23  4.815117E-23  8.797492E-17  6.159651E-10  1.214761E-04  5.119263E-10
    393  2.023233395230E-01  4.876765E-25  6.575330E-24  6.364416E-23  3.792521E-23  5.545548E-17  6.335555E-10  1.224832E-04  5.114699E-10
    394  2.035207364909E-01  4.324230E-25  6.262859E-24  6.132349E-23  3.579119E-23  4.335423E-17  6.404260E-10  1.227087E-04  5.099174E-10
    395  2.047171141817E-01  3.831115E-25  5.998821E-24  5.942760E-23  3.484888E-23  3.430946E-17  6.451837E-10  1.226754E-04  5.073935E-10
    396  2.061861175315E-01  3.298139E-25  5.736509E-24  5.764722E-23  3.463917E-23  2.648619E-17  6.483032E-10  1.222753E-04  5.029603E-10
    397  2.075162532616E-01  2.876682E-25  5.554011E-24  5.652750E-23  3.498478E-23  2.167432E-17  6.487238E-10  1.215736E-04  4.977049E-10
    398  2.088103947538E-01  2.515536E-25  5.423462E-24  5.586515E-23  3.564455E-23  1.843773E-17  6.471389E-10  1.205900E-04  4.915106E-10
    399  2.102374295066E-01  2.167205E-25  5.331198E-24  5.561228E-23  3.666423E-23  1.606787E-17  6.433563E-10  1.191775E-04  4.835245E-10
    400  2.116254943500E-01  1.873121E-25  5.292182E-24  5.584379E-23  3.791916E-23  1.461636E-17  6.378865E-10  1.174948E-04  4.746933E-10
    401  2.137594200207E-01  1.494888E-25  5.328089E-24  5.712513E-23  4.034897E-23  1.343426E-17  6.266351E-10  1.143734E-04  4.593315E-10
    402  2.149968302441E-01  1.311236E-25  5.402602E-24  5.839887E-23  4.205494E-23  1.313392E-17  6.188502E-10  1.123016E-04  4.495796E-10
    403  2.163578604848E-01  1.134742E-25  5.530829E-24  6.026844E-23  4.420822E-23  1.301009E-17  6.094785E-10  1.098320E-04  4.382645E-10
    404  2.188327022992E-01  8.726112E-26  5.894584E-24  6.501983E-23  4.896797E-23  1.316646E-17  5.909673E-10  1.049202E-04  4.164688E-10
    405  2.210861741802E-01  6.870818E-26  6.383100E-24  7.101365E-23  5.440790E-23  1.358324E-17  5.733257E-10  1.000957E-04  3.957200E-10
    406  2.231360986547E-01  5.529226E-26  6.972210E-24  7.803145E-23  6.044723E-23  1.412556E-17  5.573276E-10  9.552075E-05  3.764971E-10
    407  2.249661932162E-01  4.554744E-26  7.628919E-24  8.573071E-23  6.687113E-23  1.472403E-17  5.435218E-10  9.135630E-05  3.593116E-10
    408  2.266023391923E-01  3.830261E-26  8.333878E-24  9.391796E-23  7.357268E-23  1.534959E-17  5.318268E-10  8.761407E-05  3.440862E-10
    409  2.291569547831E-01  2.921466E-26  9.692663E-24  1.095777E-22  8.618618E-23  1.650967E-17  5.152435E-10  8.181502E-05  3.208460E-10
    410  2.305971902523E-01  2.510389E-26  1.062027E-23  1.202148E-22  9.466294E-23  1.727311E-17  5.069824E-10  7.860358E-05  3.081410E-10
    411  2.319348711247E-01  2.181515E-26  1.160335E-23  1.314593E-22  1.035745E-22  1.806133E-17  5.001057E-10  7.567594E-05  2.966530E-10
    412  2.335360820165E-01  1.846593E-26  1.295640E-23  1.469026E-22  1.157575E-22  1.911592E-17  4.929614E-10  7.225652E-05  2.833432E-10
    413  2.351317971316E-01  1.568948E-26  1.452689E-23  1.647947E-22  1.298168E-22  2.030161E-17  4.870961E-10  6.895508E-05  2.705987E-10
    414  2.376293164755E-01  1.228844E-26  1.753114E-23  1.989587E-22  1.565604E-22  2.247150E-17  4.805988E-10  6.402850E-05  2.517696E-10
    415  2.399259738388E-01  1.002851E-26  2.105006E-23  2.389116E-22  1.877373E-22  2.487428E-17  4.777153E-10  5.978151E-05  2.357194E-10
    416  2.420046682363E-01  8.586704E-27  2.506785E-23  2.844778E-22  2.232229E-22  2.746799E-17  4.778696E-10  5.618584E-05  2.222669E-10
    417  2.451201276448E-01  7.354302E-27  3.312337E-23  3.757384E-22  2.941711E-22  3.232287E-17  4.835827E-10  5.125348E-05  2.040363E-10
    418  2.467564269033E-01  7.114282E-27  3.860361E-23  4.377737E-22  3.423416E-22  3.545761E-17  4.895385E-10  4.888527E-05  1.953880E-10
    419  2.483354027874E-01  7.106248E-27  4.485279E-23  5.084756E-22  3.972009E-22  3.894023E-17  4.974288E-10  4.674550E-05  1.876437E-10
    420  2.499258654919E-01  7.308107E-27  5.217378E-23  5.912596E-22  4.613900E-22  4.295104E-17  5.076416E-10  4.473386E-05  1.804344E-10
    421  2.515152656983E-01  7.708483E-27  6.055927E-23  6.860284E-22  5.348229E-22  4.749649E-17  5.201958E-10  4.286599E-05  1.738153E-10
    422  2.542060864984E-01  8.835935E-27  7.726196E-23  8.746461E-22  6.808584E-22  5.645341E-17  5.467278E-10  4.001981E-05  1.639100E-10
    423  2.556901221114E-01  9.729158E-27  8.787582E-23  9.944141E-22  7.735315E-22  6.206782E-17  5.639933E-10  3.861328E-05  1.591216E-10
    424  2.570805114381E-01  1.074951E-26  9.878921E-23  1.117497E-21  8.687418E-22  6.775322E-17  5.816494E-10  3.739495E-05  1.550495E-10
    425  2.598984391343E-01  1.346851E-26  1.241413E-22  1.403210E-21  1.089708E-21  8.051344E-17  6.209653E-10  3.519825E-05  1.479433E-10
    426  2.622653138568E-01  1.658844E-26  1.494199E-22  1.687858E-21  1.309869E-21  9.252036E-17  6.565678E-10  3.360401E-05  1.430475E-10
    427  2.644885215151E-01  2.039044E-26  1.773001E-22  2.001600E-21  1.552619E-21  1.049368E-16  6.912519E-10  3.228384E-05  1.392254E-10
    428  2.667229470066E-01  2.528114E-26  2.103210E-22  2.372985E-21  1.840133E-21  1.186515E-16  7.267220E-10  3.110217E-05  1.360379E-10
    429  2.687894382327E-01  3.099744E-26  2.463251E-22  2.777735E-21  2.153701E-21  1.325956E-16  7.597612E-10  3.011679E-05  1.335902E-10
    430  2.709436570286E-01  3.848088E-26  2.906554E-22  3.275892E-21  2.539962E-21  1.486268E-16  7.943254E-10  2.917989E-05  1.314759E-10
    431  2.728595154549E-01  4.675350E-26  3.370591E-22  3.797178E-21  2.944532E-21  1.643669E-16  8.252045E-10  2.841061E-05  1.299192E-10
    432  2.763050324764E-01  6.659696E-26  4.409979E-22  4.964376E-21  3.851710E-21  1.968623E-16  8.814842E-10  2.714780E-05  1.277696E-10
    433  2.797281875476E-01  9.489684E-26  5.774560E-22  6.496256E-21  5.044829E-21  2.356177E-16  9.392705E-10  2.601357E-05  1.263392E-10
    434  2.831107064370E-01  1.347608E-25  7.548354E-22  8.487175E-21  6.599209E-21  2.817060E-16  9.993681E-10  2.498546E-05  1.255306E-10
    435  2.863632962154E-01  1.887584E-25  9.769547E-22  1.098025E-20  8.550828E-21  3.348232E-16  1.060936E-09  2.406947E-05  1.252823E-10
    436  2.894106333807E-01  2.586482E-25  1.243511E-21  1.397258E-20  1.089988E-20  3.938341E-16  1.122622E-09  2.326803E-05  1.255101E-10
    437  2.941185503109E-01  4.200853E-25  1.801833E-21  2.024321E-20  1.584212E-20  5.060542E-16  1.226403E-09  2.212554E-05  1.267460E-10
    438  2.983685787405E-01  6.500507E-25  2.512404E-21  2.823102E-20  2.216891E-20  6.339410E-16  1.329426E-09  2.118176E-05  1.288102E-10
    439  3.021949729112E-01  9.626884E-25  3.382818E-21  3.802730E-20  2.996612E-20  7.754741E-16  1.429928E-09  2.039293E-05  1.314727E-10
    440  3.059150641439E-01  1.410759E-24  4.511727E-21  5.075148E-20  4.014379E-20  9.420935E-16  1.534806E-09  1.967302E-05  1.348293E-10
    441  3.094680949786E-01  2.034359E-24  5.936553E-21  6.683890E-20  5.307642E-20  1.133409E-15  1.641824E-09  1.902221E-05  1.387867E-10
    442  3.127856926026E-01  2.867699E-24  7.670636E-21  8.645618E-20  6.892516E-20  1.346179E-15  1.748204E-09  1.844246E-05  1.431955E-10
    443  3.178598433803E-01  4.867401E-24  1.136422E-20  1.283614E-19  1.030033E-19  1.750900E-15  1.924452E-09  1.760115E-05  1.514231E-10
    444  3.224504526026E-01  7.898625E-24  1.625847E-20  1.840991E-19  1.486764E-19  2.222902E-15  2.100590E-09  1.688314E-05  1.606538E-10
    445  3.266870398371E-01  1.241540E-23  2.269858E-20  2.577365E-19  2.094579E-19  2.775635E-15  2.280481E-09  1.625613E-05  1.709802E-10
    446  3.305577136787E-01  1.886206E-23  3.089233E-20  3.518159E-19  2.876495E-19  3.407790E-15  2.462721E-09  1.571457E-05  1.822479E-10
    447  3.362681054783E-01  3.525788E-23  4.898918E-20  5.608029E-19  4.628769E-19  4.636605E-15  2.770830E-09  1.497551E-05  2.028911E-10
    448  3.414589872690E-01  6.274445E-23  7.498560E-20  8.631797E-19  7.189308E-19  6.172567E-15  3.102323E-09  1.437288E-05  2.270644E-10
    449  3.462773530350E-01  1.076111E-22  1.118039E-19  1.294654E-18  1.087816E-18  8.092203E-15  3.464952E-09  1.387865E-05  2.556748E-10
    450  3.508856189623E-01  1.806465E-22  1.641968E-19  1.913533E-18  1.621883E-18  1.052496E-14  3.870996E-09  1.346798E-05  2.904074E-10
    451  3.552628710565E-01  2.956237E-22  2.366818E-19  2.776931E-18  2.373813E-18  1.354219E-14  4.318335E-09  1.313441E-05  3.321660E-10
    452  3.595141079779E-01  4.768109E-22  3.374076E-19  3.987315E-18  3.437475E-18  1.731742E-14  4.816790E-09  1.286091E-05  3.834031E-10
    453  3.636744849418E-01  7.607759E-22  4.768011E-19  5.677999E-18  4.936524E-18  2.203125E-14  5.370922E-09  1.263717E-05  4.468052E-10
    454  3.676260234901E-01  1.185177E-21  6.613022E-19  7.937392E-18  6.957222E-18  2.767661E-14  5.962222E-09  1.245959E-05  5.227807E-10
    455  3.714655117309E-01  1.823034E-21  9.076361E-19  1.098381E-17  9.704575E-18  3.451536E-14  6.601145E-09  1.231413E-05  6.156364E-10
    456  3.752653942304E-01  2.792593E-21  1.240536E-18  1.514298E-17  1.348603E-17  4.290683E-14  7.299830E-09  1.219103E-05  7.314294E-10
    457  3.809506426681E-01  5.294482E-21  1.978089E-18  2.448618E-17  2.206803E-17  5.933207E-14  8.478705E-09  1.203487E-05  9.653065E-10
    458  3.865190953769E-01  9.941975E-21  3.125798E-18  3.927240E-17  3.580598E-17  8.143119E-14  9.806827E-09  1.190304E-05  1.295990E-09
    459  3.928522091207E-01  2.048773E-20  5.274864E-18  6.749689E-17  6.233972E-17  1.168034E-13  1.156294E-08  1.176825E-05  1.863415E-09
    460  3.991093841216E-01  4.221413E-20  8.893824E-18  1.160440E-16  1.085111E-16  1.672948E-13  1.361295E-08  1.164735E-05  2.751071E-09
    461  4.054183851758E-01  8.830125E-20  1.516749E-17  2.021000E-16  1.912490E-16  2.415135E-13  1.608243E-08  1.154131E-05  4.210888E-09
    462  4.147392755742E-01  2.664051E-19  3.381873E-17  4.659459E-16  4.480121E-16  4.202062E-13  2.071663E-08  1.143219E-05  8.419140E-09
    463  4.232199499949E-01  7.318427E-19  7.071838E-17  1.006808E-15  9.805297E-16  7.024736E-13  2.629108E-08  1.140292E-05  1.689853E-08
    464  4.316976825025E-01  2.005127E-18  1.479913E-16  2.180696E-15  2.146355E-15  1.178765E-12  3.350804E-08  1.144355E-05  3.555005E-08
    465  4.393401554526E-01  4.946312E-18  2.870367E-16  4.367732E-15  4.329010E-15  1.876266E-12  4.164780E-08  1.151761E-05  6.934702E-08
    466  4.465935084243E-01  1.157911E-17  5.355408E-16  8.407621E-15  8.367436E-15  2.901640E-12  5.092236E-08  1.158755E-05  1.220026E-07
    467  4.537106765818E-01  2.654123E-17  9.839780E-16  1.592938E-14  1.587048E-14  4.424542E-12  6.154119E-08  1.163207E-05  1.864127E-07
    468  4.602314649238E-01  5.655822E-17  1.714918E-15  2.854345E-14  2.838376E-14  6.479553E-12  7.261388E-08  1.164642E-05  2.391031E-07
    469  4.709552966107E-01  1.954390E-16  4.279128E-15  7.439238E-14  7.323540E-14  1.203497E-11  9.369088E-08  1.161384E-05  2.774243E-07
    470  4.769745726746E-01  3.912900E-16  7.165804E-15  1.274583E-13  1.241925E-13  1.698450E-11  1.071541E-07  1.155752E-05  2.714696E-07
    471  4.828178172001E-01  7.674387E-16  1.185941E-14  2.152858E-13  2.070248E-13  2.370741E-11  1.214199E-07  1.146991E-05  2.532862E-07
    472  4.927188450138E-01  2.400667E-15  2.810532E-14  5.255308E-13  4.902547E-13  4.170047E-11  1.484980E-07  1.124047E-05  2.096116E-07
    473  5.000000000000E-01  5.545990E-15  5.346128E-14  1.016897E-12  9.210402E-13  6.323034E-11  1.709455E-07  1.100858E-05  1.756905E-07
