 *                                      
 * expansion:  temp0=  1.000E+10 den0=  3.000E+06 temp_stop=  1.000E+07
 *          time                cr51          cr52          cr53          cr54          cr55          cr56          cr57          cr58 
    172  5.730159219632E-02  1.693291E-18  2.214678E-14  2.175293E-12  5.380973E-10  1.750764E-09  1.153405E-08  4.501286E-09  5.721549E-09
    173  5.769211250520E-02  7.149251E-19  1.016930E-14  1.057796E-12  2.810745E-10  9.562254E-10  6.685055E-09  2.702978E-09  3.630798E-09
    174  5.804755660481E-02  3.226843E-19  4.947567E-15  5.424864E-13  1.539464E-10  5.455663E-10  4.027155E-09  1.681839E-09  2.376029E-09
    175  5.837706807704E-02  1.542229E-19  2.530015E-15  2.913236E-13  8.787795E-11  3.234835E-10  2.511560E-09  1.080913E-09  1.600327E-09
    176  5.868213309337E-02  7.833387E-20  1.364545E-15  1.644125E-13  5.248367E-11  2.001332E-10  1.628539E-09  7.207663E-10  1.114670E-09
    177  5.897372529375E-02  4.154218E-20  7.637982E-16  9.610509E-14  3.238460E-11  1.277374E-10  1.087254E-09  4.942868E-10  7.970556E-10
    178  5.927019313219E-02  2.230296E-20  4.312641E-16  5.670579E-14  2.018841E-11  8.242307E-11  7.344506E-10  3.431587E-10  5.774589E-10
    179  5.955970264735E-02  1.254971E-20  2.536390E-16  3.481567E-14  1.307980E-11  5.523442E-11  5.147749E-10  2.470560E-10  4.334782E-10
    180  5.987296131417E-02  7.064237E-21  1.489931E-16  2.142708E-14  8.534031E-12  3.738357E-11  3.658272E-10  1.807587E-10  3.318916E-10
    181  6.018239261751E-02  4.245391E-21  9.311761E-17  1.402390E-14  5.917474E-12  2.688091E-11  2.760765E-10  1.404076E-10  2.696726E-10
    182  6.051941164510E-02  2.611090E-21  5.984124E-17  9.478135E-15  4.258924E-12  2.012970E-11  2.179406E-10  1.143934E-10  2.307863E-10
    183  6.081686890997E-02  1.792136E-21  4.290986E-17  7.107705E-15  3.376546E-12  1.652992E-11  1.875276E-10  1.012200E-10  2.133028E-10
    184  6.107970107709E-02  1.327926E-21  3.323335E-17  5.728482E-15  2.858840E-12  1.443803E-11  1.707206E-10  9.445966E-11  2.068936E-10
    185  6.149099227918E-02  8.664200E-22  2.349286E-17  4.312503E-15  2.325883E-12  1.233542E-11  1.556727E-10  8.955276E-11  2.084194E-10
    186  6.184187848266E-02  6.166344E-22  1.806524E-17  3.501133E-15  2.018961E-12  1.116654E-11  1.490347E-10  8.864418E-11  2.173409E-10
    187  6.212841772032E-02  4.713114E-22  1.477521E-17  2.994016E-15  1.823878E-12  1.044047E-11  1.458872E-10  8.917897E-11  2.281947E-10
    188  6.241083345826E-02  3.629869E-22  1.220077E-17  2.583856E-15  1.661715E-12  9.841162E-12  1.438947E-10  9.037332E-11  2.412263E-10
    189  6.286334795077E-02  2.393872E-22  9.035494E-18  2.054324E-15  1.441421E-12  9.016300E-12  1.418099E-10  9.302631E-11  2.657594E-10
    190  6.324448148531E-02  1.683988E-22  7.026333E-18  1.696301E-15  1.281043E-12  8.392431E-12  1.403974E-10  9.555637E-11  2.891369E-10
    191  6.354755735680E-02  1.269404E-22  5.743587E-18  1.454805E-15  1.165371E-12  7.922030E-12  1.392352E-10  9.759556E-11  3.091966E-10
    192  6.382753282149E-02  9.754148E-23  4.759365E-18  1.260379E-15  1.066371E-12  7.501664E-12  1.380250E-10  9.942284E-11  3.287015E-10
    193  6.429792763326E-02  6.236385E-23  3.455688E-18  9.864156E-16  9.150752E-13  6.820169E-12  1.355585E-10  1.022453E-10  3.632287E-10
    194  6.470641913937E-02  4.209362E-23  2.604292E-18  7.935381E-16  7.975407E-13  6.251335E-12  1.329048E-10  1.043525E-10  3.947091E-10
    195  6.514351188605E-02  2.751423E-23  1.913637E-18  6.253955E-16  6.848925E-13  5.666996E-12  1.295143E-10  1.061779E-10  4.296105E-10
    196  6.551961572666E-02  1.898921E-23  1.459653E-18  5.068406E-16  5.979614E-13  5.184933E-12  1.261581E-10  1.073629E-10  4.605129E-10
    197  6.614173306661E-02  1.020153E-23  9.227477E-19  3.543842E-16  4.731875E-13  4.435419E-12  1.197777E-10  1.084685E-10  5.127085E-10
    198  6.666431851744E-02  6.014681E-24  6.218233E-19  2.599725E-16  3.852260E-13  3.856494E-12  1.137243E-10  1.085425E-10  5.569298E-10
    199  6.714973898932E-02  3.665139E-24  4.276393E-19  1.935043E-16  3.158945E-13  3.362730E-12  1.076465E-10  1.079097E-10  5.977552E-10
    200  6.763365269933E-02  2.221198E-24  2.917028E-19  1.429175E-16  2.572234E-13  2.912267E-12  1.012512E-10  1.066213E-10  6.378796E-10
    201  6.810748363549E-02  1.354363E-24  1.991052E-19  1.054754E-16  2.089013E-13  2.513039E-12  9.476277E-11  1.047446E-10  6.759654E-10
    202  6.886988901479E-02  6.063085E-25  1.061258E-19  6.377956E-17  1.473616E-13  1.955543E-12  8.408674E-11  1.005360E-10  7.334336E-10
    203  6.932442343830E-02  3.729178E-25  7.222927E-20  4.682155E-17  1.186413E-13  1.669963E-12  7.770102E-11  9.738717E-11  7.647677E-10
    204  6.977291475786E-02  2.298359E-25  4.904192E-20  3.427166E-17  9.516713E-14  1.420181E-12  7.146266E-11  9.385825E-11  7.929836E-10
    205  7.051837306122E-02  1.021053E-25  2.540875E-20  2.012682E-17  6.506243E-14  1.070565E-12  6.139562E-11  8.720124E-11  8.325407E-10
    206  7.120724846930E-02  4.778415E-26  1.360908E-20  1.211201E-17  4.505473E-14  8.119114E-13  5.258420E-11  8.033571E-11  8.594665E-10
    207  7.185571854523E-02  2.316749E-26  7.437408E-21  7.392745E-18  3.139853E-14  6.167880E-13  4.483803E-11  7.340976E-11  8.750641E-10
    208  7.250556240022E-02  1.115638E-26  4.003956E-21  4.447862E-18  2.155552E-14  4.618818E-13  3.771341E-11  6.621072E-11  8.801275E-10
    209  7.308358088908E-02  5.798792E-27  2.280217E-21  2.797424E-18  1.523267E-14  3.527874E-13  3.195670E-11  5.972459E-11  8.752640E-10
    210  7.365083251161E-02  3.036705E-27  1.295615E-21  1.753320E-18  1.069956E-14  2.675769E-13  2.685703E-11  5.339341E-11  8.617801E-10
    211  7.420607479025E-02  1.611456E-27  7.379229E-22  1.099459E-18  7.487839E-15  2.019363E-13  2.241368E-11  4.735499E-11  8.404165E-10
    212  7.477269193766E-02  8.456115E-28  4.117932E-22  6.768984E-19  5.143717E-15  1.498657E-13  1.843324E-11  4.145445E-11  8.108369E-10
    213  7.532671922740E-02  4.503539E-28  2.302301E-22  4.168731E-19  3.519337E-15  1.106357E-13  1.505409E-11  3.600157E-11  7.750503E-10
    214  7.590819975934E-02  2.339551E-28  1.240704E-22  2.486993E-19  2.335781E-15  7.954731E-14  1.203349E-11  3.070701E-11  7.314000E-10
    215  7.648106882397E-02  1.240484E-28  6.711582E-23  1.486979E-19  1.543046E-15  5.687002E-14  9.545391E-12  2.597476E-11  6.836990E-10
    216  7.706864365518E-02  6.557524E-29  3.554433E-23  8.728434E-20  9.972204E-16  3.986356E-14  7.441683E-12  2.163862E-11  6.314008E-10
    217  7.765097184480E-02  3.547021E-29  1.886911E-23  5.133021E-20  6.402893E-16  2.774559E-14  5.751938E-12  1.786823E-11  5.777598E-10
    218  7.824188421090E-02  1.947900E-29  9.945343E-24  3.001143E-20  4.051337E-16  1.905076E-14  4.386114E-12  1.457514E-11  5.230976E-10
    219  7.883216312169E-02  1.099821E-29  5.268940E-24  1.763618E-20  2.546644E-16  1.299121E-14  3.315095E-12  1.178683E-11  4.695636E-10
    220  7.934760137230E-02  6.829686E-30  3.037123E-24  1.113661E-20  1.688653E-16  9.247972E-15  2.577362E-12  9.723989E-12  4.244877E-10
    221  7.991019390762E-02  4.174383E-30  1.680801E-24  6.809463E-21  1.075879E-16  6.363490E-15  1.946446E-12  7.836400E-12  3.779097E-10
    222  8.044081450283E-02  2.693495E-30  9.728873E-25  4.331263E-21  7.030738E-17  4.468795E-15  1.486537E-12  6.363721E-12  3.369586E-10
    223  8.103419684334E-02  1.696947E-30  5.339507E-25  2.644553E-21  4.370811E-17  3.008871E-15  1.093851E-12  5.016406E-12  2.948043E-10
    224  8.158988408622E-02  1.129305E-30  3.084335E-25  1.689851E-21  2.811342E-17  2.083782E-15  8.179798E-13  4.001395E-12  2.590398E-10
    225  8.219791245697E-02  1.000000E-30  1.719831E-25  1.053024E-21  1.749329E-17  1.404235E-15  5.941098E-13  3.118823E-12  2.240576E-10
    226  8.273529679330E-02  1.000000E-30  1.038895E-25  7.024192E-22  1.160696E-17  9.989217E-16  4.474971E-13  2.500191E-12  1.965689E-10
    227  8.327310875316E-02  1.000000E-30  6.331414E-26  4.733315E-22  7.777549E-18  7.173086E-16  3.370252E-13  2.003902E-12  1.720600E-10
    228  8.381967664174E-02  1.000000E-30  3.868654E-26  3.204255E-22  5.249849E-18  5.192500E-16  2.532379E-13  1.603543E-12  1.500582E-10
    229  8.442137901789E-02  1.000000E-30  2.273759E-26  2.108274E-22  3.467147E-18  3.703803E-16  1.856812E-13  1.259519E-12  1.288924E-10
    230  8.496109010092E-02  1.000000E-30  1.417938E-26  1.456108E-22  2.424783E-18  2.777864E-16  1.411243E-13  1.017796E-12  1.122436E-10
    231  8.556251684447E-02  1.000000E-30  8.433636E-27  9.699985E-23  1.657417E-18  2.055328E-16  1.047368E-13  8.082018E-13  9.604982E-11
    232  8.609514523980E-02  1.000000E-30  5.348179E-27  6.794672E-23  1.200981E-18  1.600141E-16  8.109413E-14  6.639396E-13  8.352197E-11
    233  8.668730402486E-02  1.000000E-30  3.227411E-27  4.576843E-23  8.505327E-19  1.230257E-16  6.161914E-14  5.384898E-13  7.128207E-11
    234  8.725638446658E-02  1.000000E-30  1.986442E-27  3.127084E-23  6.169507E-19  9.681324E-17  4.785645E-14  4.450549E-13  6.097663E-11
    235  8.784892152766E-02  1.000000E-30  1.198924E-27  2.099329E-23  4.454415E-19  7.627463E-17  3.727921E-14  3.697902E-13  5.159114E-11
    236  8.837914431516E-02  1.000000E-30  7.618882E-28  1.464218E-23  3.342262E-19  6.200875E-17  3.016291E-14  3.170361E-13  4.420135E-11
    237  8.927467123273E-02  1.000000E-30  3.512109E-28  7.858748E-24  2.058985E-19  4.393109E-17  2.159171E-14  2.506436E-13  3.356664E-11
    238  9.009385267910E-02  1.000000E-30  1.715842E-28  4.378353E-24  1.315840E-19  3.201424E-17  1.628420E-14  2.076200E-13  2.566332E-11
    239  9.088007009323E-02  1.000000E-30  8.506919E-29  2.444962E-24  8.453466E-20  2.340366E-17  1.260027E-14  1.764556E-13  1.947049E-11
    240  9.160938796651E-02  1.000000E-30  4.405744E-29  1.400447E-24  5.534502E-20  1.730005E-17  1.000945E-14  1.534391E-13  1.483462E-11
    241  9.231864750676E-02  1.000000E-30  2.303687E-29  7.997974E-25  3.610478E-20  1.271937E-17  8.013449E-15  1.345570E-13  1.122424E-11
    242  9.335415502949E-02  1.000000E-30  8.853715E-30  3.410749E-25  1.876278E-20  7.890513E-18  5.754267E-15  1.109215E-13  7.298928E-12
    243  9.429165011748E-02  1.000000E-30  3.717259E-30  1.526689E-25  1.006085E-20  4.974377E-18  4.207072E-15  9.225920E-14  4.870171E-12
    244  9.514750284226E-02  1.000000E-30  1.699076E-30  7.132858E-26  5.545166E-21  3.183368E-18  3.112742E-15  7.700213E-14  3.351058E-12
    245  9.592869681963E-02  1.000000E-30  1.000000E-30  3.498756E-26  3.158937E-21  2.079661E-18  2.332594E-15  6.451105E-14  2.397946E-12
    246  9.638259128200E-02  1.000000E-30  1.000000E-30  2.290444E-26  2.256172E-21  1.609444E-18  1.959529E-15  5.786983E-14  1.983909E-12
    247  9.686466198075E-02  1.000000E-30  1.000000E-30  1.452833E-26  1.568377E-21  1.218641E-18  1.620404E-15  5.133143E-14  1.633155E-12
    248  9.745016881397E-02  1.000000E-30  1.000000E-30  8.305302E-27  1.000619E-21  8.626988E-19  1.277905E-15  4.410311E-14  1.304124E-12
    249  9.798964068785E-02  1.000000E-30  1.000000E-30  4.929492E-27  6.562721E-22  6.228882E-19  1.020132E-15  3.811881E-14  1.072637E-12
    250  9.892639389759E-02  1.000000E-30  1.000000E-30  1.960867E-27  3.095785E-22  3.476011E-19  6.794631E-16  2.918758E-14  7.850612E-13
    251  9.977784733458E-02  1.000000E-30  1.000000E-30  8.393093E-28  1.538709E-22  2.013066E-19  4.624922E-16  2.257261E-14  6.083392E-13
    252  1.005622893962E-01  1.000000E-30  1.000000E-30  3.789675E-28  7.940460E-23  1.197075E-19  3.198084E-16  1.758022E-14  4.895182E-13
    253  1.013070552067E-01  1.000000E-30  1.000000E-30  1.770102E-28  4.184576E-23  7.216925E-20  2.225355E-16  1.370452E-14  4.025520E-13
    254  1.019791947326E-01  1.000000E-30  1.000000E-30  8.845022E-29  2.318727E-23  4.515068E-20  1.585352E-16  1.082474E-14  3.386831E-13
    255  1.025982572428E-01  1.000000E-30  1.000000E-30  4.631668E-29  1.328963E-23  2.894733E-20  1.146672E-16  8.616937E-15  2.886134E-13
    256  1.032644197032E-01  1.000000E-30  1.000000E-30  2.297267E-29  7.211409E-24  1.771140E-20  7.985893E-17  6.656047E-15  2.418917E-13
    257  1.039121745974E-01  1.000000E-30  1.000000E-30  1.152054E-29  3.916364E-24  1.080661E-20  5.528565E-17  5.099620E-15  2.019735E-13
    258  1.045193471709E-01  1.000000E-30  1.000000E-30  5.981269E-30  2.172543E-24  6.682428E-21  3.850399E-17  3.908462E-15  1.686177E-13
    259  1.051181778144E-01  1.000000E-30  1.000000E-30  3.113317E-30  1.195249E-24  4.088003E-21  2.647434E-17  2.954563E-15  1.391712E-13
    260  1.056826419982E-01  1.000000E-30  1.000000E-30  1.670673E-30  6.686050E-25  2.524665E-21  1.824877E-17  2.227935E-15  1.143203E-13
    261  1.062431336111E-01  1.000000E-30  1.000000E-30  1.000000E-30  3.677697E-25  1.530541E-21  1.234246E-17  1.648516E-15  9.232484E-14
    262  1.068146627648E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.959284E-25  8.986461E-22  8.093770E-18  1.185165E-15  7.270787E-14
    263  1.073656177930E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.046764E-25  5.259923E-22  5.261416E-18  8.420609E-16  5.648894E-14
    264  1.079139362418E-01  1.000000E-30  1.000000E-30  1.000000E-30  5.478746E-26  3.008152E-22  3.337003E-18  5.839083E-16  4.289373E-14
    265  1.084202130578E-01  1.000000E-30  1.000000E-30  1.000000E-30  2.962569E-26  1.759466E-22  2.141211E-18  4.069436E-16  3.254577E-14
    266  1.089957947327E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.447683E-26  9.359225E-23  1.258456E-18  2.627994E-16  2.317600E-14
    267  1.095139929398E-01  1.000000E-30  1.000000E-30  1.000000E-30  7.502783E-27  5.211467E-23  7.606786E-19  1.729648E-16  1.667507E-14
    268  1.100036617482E-01  1.000000E-30  1.000000E-30  1.000000E-30  4.000114E-27  2.960957E-23  4.622278E-19  1.139581E-16  1.196579E-14
    269  1.105581599754E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.967456E-27  1.557459E-23  2.569118E-19  6.942140E-17  8.036494E-15
    270  1.111738162549E-01  1.000000E-30  1.000000E-30  1.000000E-30  9.120339E-28  7.750622E-24  1.303362E-19  3.898630E-17  5.034395E-15
    271  1.117276452796E-01  1.000000E-30  1.000000E-30  1.000000E-30  4.709992E-28  4.277662E-24  6.910038E-20  2.264691E-17  3.230940E-15
    272  1.122547306619E-01  1.000000E-30  1.000000E-30  1.000000E-30  2.624033E-28  2.562324E-24  3.710545E-20  1.325505E-17  2.081209E-15
    273  1.128196390807E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.488699E-28  1.597779E-24  1.877429E-20  7.339318E-18  1.277802E-15
    274  1.134172103791E-01  1.000000E-30  1.000000E-30  1.000000E-30  8.761095E-29  1.061418E-24  9.011432E-21  3.857020E-18  7.498142E-16
    275  1.139661173569E-01  1.000000E-30  1.000000E-30  1.000000E-30  5.690623E-29  7.822412E-25  4.559134E-21  2.102907E-18  4.528755E-16
    276  1.145721141816E-01  1.000000E-30  1.000000E-30  1.000000E-30  3.712889E-29  5.911804E-25  2.162305E-21  1.063000E-18  2.564503E-16
    277  1.151138636995E-01  1.000000E-30  1.000000E-30  1.000000E-30  2.613413E-29  4.750546E-25  1.134352E-21  5.725382E-19  1.529186E-16
    278  1.160623872824E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.466039E-29  3.351677E-25  4.106328E-22  1.896440E-19  6.062169E-17
    279  1.166131253687E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.060471E-29  2.762720E-25  2.561951E-22  9.939341E-20  3.521627E-17
    280  1.171578902390E-01  1.000000E-30  1.000000E-30  1.000000E-30  7.730349E-30  2.285983E-25  1.785477E-22  5.238775E-20  2.051613E-17
    281  1.179966344325E-01  1.000000E-30  1.000000E-30  1.000000E-30  4.756482E-30  1.706483E-25  1.228987E-22  1.957972E-20  8.879066E-18
    282  1.184626561866E-01  1.000000E-30  1.000000E-30  1.000000E-30  3.624725E-30  1.449613E-25  1.069593E-22  1.143554E-20  5.579071E-18
    283  1.189221956404E-01  1.000000E-30  1.000000E-30  1.000000E-30  2.774849E-30  1.232949E-25  9.598490E-23  6.817152E-21  3.535175E-18
    284  1.197605220964E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.701749E-30  9.138938E-26  8.199326E-23  2.786241E-21  1.541601E-18
    285  1.205341475296E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.077643E-30  6.907985E-26  7.247574E-23  1.355774E-21  7.250300E-19
    286  1.212540834288E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  5.302251E-26  6.505558E-23  7.885572E-22  3.637368E-19
    287  1.219299358624E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  4.120637E-26  5.891452E-23  5.386113E-22  1.929767E-19
    288  1.225766858039E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  3.226962E-26  5.360857E-23  4.144628E-22  1.071247E-19
    289  1.231854533608E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  2.553356E-26  4.901619E-23  3.460204E-22  6.258637E-20
    290  1.237219182154E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  2.070707E-26  4.526229E-23  3.057861E-22  3.963902E-20
    291  1.242404039059E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.686359E-26  4.186641E-23  2.768085E-22  2.597866E-20
    292  1.248086455930E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.341363E-26  3.837000E-23  2.515047E-22  1.674915E-20
    293  1.253177247642E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.087442E-26  3.540249E-23  2.322238E-22  1.155156E-20
    294  1.258810647447E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  8.579804E-27  3.229566E-23  2.133276E-22  7.893710E-21
    295  1.264205598797E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  6.799704E-27  2.946787E-23  1.967681E-22  5.661322E-21
    296  1.270317883483E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  5.177111E-27  2.639381E-23  1.790437E-22  4.027653E-21
    297  1.275757308169E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  4.024103E-27  2.376098E-23  1.638633E-22  3.071675E-21
    298  1.286048671531E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  2.424088E-27  1.899653E-23  1.358491E-22  1.977387E-21
    299  1.290949488661E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.869079E-27  1.680291E-23  1.225171E-22  1.637980E-21
    300  1.295345101683E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.461752E-27  1.488411E-23  1.105531E-22  1.394601E-21
    301  1.303954523490E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  8.670065E-28  1.129990E-23  8.728221E-23  1.024977E-21
    302  1.308549873199E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  6.382656E-28  9.508191E-24  7.511646E-23  8.646640E-22
    303  1.312776310019E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  4.724714E-28  7.967424E-24  6.432401E-23  7.342941E-22
    304  1.320787884157E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  2.532558E-28  5.412626E-24  4.564744E-23  5.249043E-22
    305  1.327308179063E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.441964E-28  3.744092E-24  3.280186E-23  3.863495E-22
    306  1.333821207310E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  7.812830E-29  2.469110E-24  2.252082E-23  2.753263E-22
    307  1.339749669338E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  4.300577E-29  1.626067E-24  1.541569E-23  1.969772E-22
    308  1.345530840576E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  2.322698E-29  1.047153E-24  1.032758E-23  1.388571E-22
    309  1.351098094661E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.246976E-29  6.666701E-25  6.841464E-24  9.723612E-23
    310  1.359304916944E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  4.782889E-30  3.290825E-25  3.591300E-24  5.598658E-23
    311  1.363572082699E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  2.859890E-30  2.241238E-25  2.529270E-24  4.155280E-23
    312  1.367788244083E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.694699E-30  1.516392E-25  1.770456E-24  3.071524E-23
    313  1.375777712339E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  7.059473E-26  8.812347E-25  1.706586E-23
    314  1.380438267916E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  4.458420E-26  5.796350E-25  1.201263E-23
    315  1.384690951451E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  2.903274E-26  3.920817E-25  8.662096E-24
    316  1.391087445178E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.499929E-26  2.148607E-25  5.243271E-24
    317  1.397002518981E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  8.027305E-27  1.216502E-25  3.264314E-24
    318  1.402705851668E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  4.333321E-27  6.944542E-26  2.046672E-24
    319  1.408634912375E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  2.247225E-27  3.823776E-26  1.244827E-24
    320  1.414089642241E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.214330E-27  2.186529E-26  7.809511E-25
    321  1.419220762512E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  6.742675E-28  1.282065E-26  4.998803E-25
    322  1.422771704232E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  4.455934E-28  8.804897E-27  3.648693E-25
    323  1.426029315631E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  3.034886E-28  6.215737E-27  2.723496E-25
    324  1.430135230101E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.861815E-28  3.992192E-27  1.875654E-25
    325  1.434683796643E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.078117E-28  2.434538E-27  1.234220E-25
    326  1.440315208021E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  5.445963E-29  1.313027E-27  7.291467E-26
    327  1.445490332405E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  2.886880E-29  7.404347E-28  4.450022E-26
    328  1.451370980342E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.402454E-29  3.868233E-28  2.519499E-26
    329  1.457052374241E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  7.022604E-30  2.082922E-28  1.444567E-26
    330  1.463107957421E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  3.395516E-30  1.093066E-28  7.909484E-27
    331  1.468752132891E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.761369E-30  6.164711E-29  4.487761E-27
    332  1.475510939381E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  3.279484E-29  2.272176E-27
    333  1.481899111058E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.934113E-29  1.192817E-27
    334  1.491767377555E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  9.884911E-30  4.482398E-28
    335  1.497116139607E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  7.383411E-30  2.688850E-28
    336  1.502421520731E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  5.693109E-30  1.648855E-28
    337  1.509052103900E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  4.258882E-30  9.318782E-29
    338  1.515352476696E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  3.322377E-30  5.709969E-29
    339  1.521327102765E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  2.663262E-30  3.769346E-29
    340  1.526678407657E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  2.195565E-30  2.709639E-29
    341  1.532481602429E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.785362E-30  1.972579E-29
    342  1.535863948111E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.609222E-30  1.674543E-29
    343  1.538995751697E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.441998E-30  1.444849E-29
    344  1.546020187628E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.103726E-30  1.056669E-29
    345  1.552062305672E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  8.320181E-30
    346  1.557875935888E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  6.659277E-30
    347  1.566447447202E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  4.768421E-30
    348  1.574294426159E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  3.577539E-30
    349  1.581710514975E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  2.668356E-30
    350  1.588328903187E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  2.078686E-30
    351  1.594606073659E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.620379E-30
