 *                                      
 * expansion:  temp0=  1.000E+10 den0=  3.000E+06 temp_stop=  1.000E+07
 *          time                ru100         ru101         ru102         ru103         ru104         ru105         ru106         ru107
     28  4.957278025650E-03  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
     29  5.758110286319E-03  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
     30  6.636115041812E-03  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
     31  7.490864585256E-03  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
     32  8.026631019591E-03  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
     33  8.451616658664E-03  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
     34  9.803471762980E-03  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
     35  1.116687552369E-02  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
     36  1.219012310682E-02  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
     37  1.314647137106E-02  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
     38  1.431720408173E-02  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
     39  1.545287753035E-02  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
     40  1.716820108076E-02  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
     41  1.871872199221E-02  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
     42  2.131412024987E-02  1.527853E-30  1.142516E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
     43  2.288535686070E-02  1.265892E-30  1.021631E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
     44  2.437102778700E-02  1.435174E-30  1.231191E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
     45  2.666254430666E-02  4.547307E-30  3.503306E-30  1.435981E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
     46  2.807329513827E-02  2.895813E-30  2.701696E-30  1.338852E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
     47  2.946719119355E-02  2.917664E-30  3.245519E-30  1.822147E-30  1.283326E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
     48  2.982466835475E-02  1.000000E-30  1.025406E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
     49  3.017238950627E-02  1.000000E-30  1.064842E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
     50  3.052509122072E-02  1.000000E-30  1.153628E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
     51  3.066477686677E-02  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
     52  3.080037159611E-02  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
     53  3.111325257314E-02  1.000000E-30  1.156444E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
     54  3.147800645819E-02  1.000000E-30  1.425032E-30  1.053473E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
     55  3.181357346897E-02  1.000000E-30  1.405535E-30  1.076973E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
     56  3.217197145871E-02  1.050214E-30  1.594659E-30  1.263824E-30  1.129675E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
     57  3.249951277145E-02  1.000000E-30  1.556486E-30  1.279792E-30  1.176360E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
     58  3.262595809504E-02  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
     59  3.272641576722E-02  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
     60  3.304841700500E-02  1.031458E-30  1.692923E-30  1.475528E-30  1.418322E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
     61  3.362823507679E-02  1.869381E-30  3.553802E-30  3.214438E-30  3.351325E-30  1.029377E-30  1.000000E-30  1.000000E-30  1.000000E-30
     62  3.417743618412E-02  1.878038E-30  3.391474E-30  3.215888E-30  3.351180E-30  1.094579E-30  1.000000E-30  1.000000E-30  1.000000E-30
     63  3.448472684867E-02  1.105851E-30  2.065598E-30  2.112647E-30  2.355992E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
     64  3.459225947862E-02  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
     65  3.468161085917E-02  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
     66  3.501586344154E-02  1.246790E-30  2.367608E-30  2.763488E-30  3.166085E-30  1.126653E-30  1.000000E-30  1.000000E-30  1.000000E-30
     67  3.563385967804E-02  2.495476E-30  5.114247E-30  6.836050E-30  8.292744E-30  2.931959E-30  2.082396E-30  1.000000E-30  1.000000E-30
     68  3.619390900501E-02  2.300276E-30  5.206131E-30  6.628510E-30  8.609778E-30  3.425124E-30  2.467882E-30  1.000000E-30  1.000000E-30
     69  3.661379630041E-02  1.682562E-30  3.886583E-30  5.140383E-30  7.294891E-30  3.276727E-30  2.530237E-30  1.000000E-30  1.000000E-30
     70  3.704099468238E-02  1.723771E-30  4.142927E-30  6.217567E-30  8.751173E-30  3.847947E-30  3.346761E-30  1.092255E-30  1.000000E-30
     71  3.731378163516E-02  1.125861E-30  2.790207E-30  4.264499E-30  6.337596E-30  3.095652E-30  2.681005E-30  1.000000E-30  1.000000E-30
     72  3.757630769329E-02  1.078099E-30  2.721862E-30  4.365064E-30  6.449447E-30  3.003969E-30  2.703142E-30  1.000000E-30  1.000000E-30
     73  3.788075418501E-02  1.253533E-30  3.248056E-30  5.236995E-30  7.766918E-30  4.036697E-30  3.580413E-30  1.276330E-30  1.000000E-30
     74  3.819794660071E-02  1.295962E-30  3.580847E-30  5.842660E-30  8.992865E-30  4.950035E-30  4.800729E-30  1.762347E-30  1.000000E-30
     75  3.838080203158E-02  1.000000E-30  2.102563E-30  3.392223E-30  5.640087E-30  2.984738E-30  2.883727E-30  1.095749E-30  1.000000E-30
     76  3.859219912978E-02  1.000000E-30  2.486537E-30  4.519763E-30  7.266004E-30  4.047307E-30  3.931687E-30  1.518466E-30  1.000000E-30
     77  3.884096228080E-02  1.028762E-30  2.872468E-30  5.221452E-30  8.637026E-30  5.032939E-30  5.168573E-30  2.044561E-30  1.000000E-30
     78  3.907668434759E-02  1.000000E-30  2.786713E-30  5.324201E-30  8.972469E-30  5.390328E-30  5.645398E-30  2.292186E-30  1.000000E-30
     79  3.934936577490E-02  1.101510E-30  3.367531E-30  6.265302E-30  1.098720E-29  6.358886E-30  6.479962E-30  2.677920E-30  1.000000E-30
     80  3.961640452516E-02  1.076560E-30  3.304868E-30  6.411119E-30  1.150844E-29  6.859342E-30  7.122647E-30  3.017498E-30  1.000000E-30
     81  3.991996766101E-02  1.169721E-30  4.000809E-30  7.918344E-30  1.473611E-29  9.088524E-30  9.718430E-30  4.634965E-30  1.215266E-30
     82  4.019473378510E-02  1.069580E-30  3.550983E-30  7.369693E-30  1.401777E-29  8.896576E-30  9.751520E-30  4.855122E-30  1.301408E-30
     83  4.046928694587E-02  1.032160E-30  3.710214E-30  8.234013E-30  1.665208E-29  1.111105E-29  1.271302E-29  6.081412E-30  1.657972E-30
     84  4.074955599116E-02  1.038663E-30  3.627465E-30  8.834423E-30  1.774016E-29  1.276806E-29  1.517913E-29  7.868191E-30  2.188997E-30
     85  4.099011663524E-02  1.000000E-30  3.218656E-30  7.661252E-30  1.614555E-29  1.189422E-29  1.446836E-29  7.325169E-30  2.081593E-30
     86  4.118445936105E-02  1.000000E-30  2.625754E-30  6.339833E-30  1.358364E-29  1.022878E-29  1.264994E-29  6.558145E-30  1.899237E-30
     87  4.137235583218E-02  1.000000E-30  2.535467E-30  6.348580E-30  1.390150E-29  1.077788E-29  1.362207E-29  7.338722E-30  2.157681E-30
     88  4.152714488067E-02  1.000000E-30  2.075842E-30  5.242077E-30  1.162485E-29  9.139387E-30  1.168751E-29  6.349145E-30  1.895276E-30
     89  4.165981986900E-02  1.000000E-30  1.783264E-30  4.606778E-30  1.035105E-29  8.280952E-30  1.073047E-29  5.942527E-30  1.795935E-30
     90  4.188596337322E-02  1.000000E-30  3.056632E-30  8.340118E-30  1.900489E-29  1.543532E-29  2.024653E-29  1.149689E-29  3.495769E-30
     91  4.208159634323E-02  1.000000E-30  2.575301E-30  7.304184E-30  1.688693E-29  1.432095E-29  1.917872E-29  1.167086E-29  3.692667E-30
     92  4.230932596557E-02  1.000000E-30  3.060792E-30  9.059843E-30  2.134505E-29  1.826000E-29  2.485983E-29  1.496647E-29  4.796179E-30
     93  4.251598135750E-02  1.000000E-30  2.723685E-30  8.294701E-30  1.994664E-29  1.767891E-29  2.453433E-29  1.534537E-29  5.003791E-30
     94  4.274368410830E-02  1.000000E-30  3.029442E-30  9.528252E-30  2.344317E-29  2.120893E-29  3.011235E-29  1.902957E-29  6.353926E-30
     95  4.294191711445E-02  1.000000E-30  2.648389E-30  8.367224E-30  2.174848E-29  2.094870E-29  3.098302E-29  2.053868E-29  6.888758E-30
     96  4.316569238790E-02  1.000000E-30  2.955111E-30  9.348168E-30  2.475917E-29  2.483491E-29  3.744597E-29  2.615975E-29  9.099611E-30
     97  4.339365876136E-02  1.000000E-30  2.936532E-30  1.007533E-29  2.644652E-29  2.607718E-29  3.934794E-29  2.695803E-29  9.757762E-30
     98  4.362382833621E-02  1.000000E-30  2.915553E-30  1.035714E-29  2.783403E-29  2.832397E-29  4.375369E-29  3.086093E-29  1.121414E-29
     99  4.384703699487E-02  1.000000E-30  2.746047E-30  1.013776E-29  2.786191E-29  2.918365E-29  4.602886E-29  3.340932E-29  1.229893E-29
    100  4.408801045744E-02  1.000000E-30  2.962050E-30  1.104211E-29  3.131862E-29  3.414700E-29  5.529890E-29  4.151177E-29  1.531446E-29
    101  4.430336182063E-02  1.000000E-30  2.493207E-30  9.942867E-30  2.870064E-29  3.207907E-29  5.288514E-29  4.077307E-29  1.550677E-29
    102  4.453208602613E-02  1.000000E-30  2.647151E-30  1.056608E-29  3.136376E-29  3.634616E-29  6.142900E-29  4.883295E-29  1.865513E-29
    103  4.474836808964E-02  1.000000E-30  2.509688E-30  9.846765E-30  3.027960E-29  3.649857E-29  6.329674E-29  5.210859E-29  2.045080E-29
    104  4.497736119052E-02  1.000000E-30  2.562788E-30  1.052851E-29  3.327510E-29  4.170305E-29  7.433878E-29  6.351290E-29  2.551912E-29
    105  4.517199675598E-02  1.000000E-30  2.085894E-30  9.357759E-30  2.959684E-29  3.732180E-29  6.689381E-29  5.768866E-29  2.352285E-29
    106  4.536038532241E-02  1.000000E-30  1.969731E-30  9.081694E-30  2.929966E-29  3.808943E-29  6.979249E-29  6.194252E-29  2.550657E-29
    107  4.552484255766E-02  1.000000E-30  1.756163E-30  8.014976E-30  2.723540E-29  3.745584E-29  7.067169E-29  6.555803E-29  2.826225E-29
    108  4.581275722245E-02  1.000000E-30  2.839434E-30  1.392541E-29  4.739053E-29  6.580845E-29  1.259673E-28  1.184030E-28  5.077062E-29
    109  4.603616864208E-02  1.000000E-30  2.226673E-30  1.052578E-29  3.808616E-29  5.685038E-29  1.139834E-28  1.146140E-28  5.184327E-29
    110  4.624194314299E-02  1.000000E-30  1.983316E-30  9.718545E-30  3.553009E-29  5.402390E-29  1.098105E-28  1.132328E-28  5.231470E-29
    111  4.641297951594E-02  1.000000E-30  1.600271E-30  8.259333E-30  3.081257E-29  4.806189E-29  9.930439E-29  1.043239E-28  4.859601E-29
    112  4.656990459822E-02  1.000000E-30  1.445113E-30  7.682469E-30  2.901233E-29  4.598239E-29  9.605608E-29  1.023290E-28  4.821188E-29
    113  4.671253119976E-02  1.000000E-30  1.301495E-30  7.084190E-30  2.710234E-29  4.369453E-29  9.238475E-29  9.994296E-29  4.750879E-29
    114  4.684580987606E-02  1.000000E-30  1.208056E-30  6.717158E-30  2.598729E-29  4.250370E-29  9.088878E-29  9.974935E-29  4.775781E-29
    115  4.697520204195E-02  1.000000E-30  1.165479E-30  6.595666E-30  2.575292E-29  4.279112E-29  9.245449E-29  1.028225E-28  4.963408E-29
    116  4.709649788536E-02  1.000000E-30  1.098559E-30  6.331352E-30  2.497206E-29  4.211422E-29  9.188577E-29  1.034806E-28  5.034092E-29
    117  4.721637454993E-02  1.000000E-30  1.093753E-30  6.369833E-30  2.536536E-29  4.333210E-29  9.573862E-29  1.096852E-28  5.377475E-29
    118  4.732862910872E-02  1.000000E-30  1.057464E-30  6.194980E-30  2.492923E-29  4.341820E-29  9.721204E-29  1.133164E-28  5.617976E-29
    119  4.750539400184E-02  1.000000E-30  1.579919E-30  9.766218E-30  4.017383E-29  7.161165E-29  1.622821E-28  1.917839E-28  9.594084E-29
    120  4.767210524850E-02  1.000000E-30  1.573702E-30  9.890112E-30  4.136651E-29  7.559171E-29  1.743249E-28  2.112571E-28  1.075102E-28
    121  4.783406579930E-02  1.000000E-30  1.680867E-30  1.071505E-29  4.573963E-29  8.620628E-29  2.033596E-28  2.549005E-28  1.328019E-28
    122  4.799263518131E-02  1.000000E-30  1.892525E-30  1.233674E-29  5.331902E-29  1.026959E-28  2.464485E-28  3.178490E-28  1.691320E-28
    123  4.815339657435E-02  1.000000E-30  2.296483E-30  1.521137E-29  6.664934E-29  1.308989E-28  3.185542E-28  4.196916E-28  2.267409E-28
    124  4.832264594384E-02  1.000000E-30  2.993472E-30  2.030263E-29  9.038879E-29  1.811932E-28  4.469626E-28  6.000479E-28  3.283111E-28
    125  4.849826454798E-02  1.000000E-30  4.084235E-30  2.850805E-29  1.296004E-28  2.672043E-28  6.714590E-28  9.237221E-28  5.132657E-28
    126  4.867786870736E-02  1.000000E-30  5.840790E-30  4.200490E-29  1.950304E-28  4.135356E-28  1.058313E-27  1.491102E-27  8.410701E-28
    127  4.885872256535E-02  1.000000E-30  8.634140E-30  6.396773E-29  3.033026E-28  6.613433E-28  1.723584E-27  2.487416E-27  1.424479E-27
    128  4.903755607841E-02  1.459612E-30  1.296488E-29  9.887390E-29  4.784802E-28  1.072339E-27  2.845361E-27  4.206226E-27  2.446009E-27
    129  4.921259737621E-02  2.154458E-30  1.953093E-29  1.531770E-28  7.560316E-28  1.740240E-27  4.699415E-27  7.114636E-27  4.201267E-27
    130  4.938368810460E-02  3.170610E-30  2.932166E-29  2.362645E-28  1.188534E-27  2.807816E-27  7.713658E-27  1.195686E-26  7.169530E-27
    131  4.955132280349E-02  4.637511E-30  4.373696E-29  3.618040E-28  1.854058E-27  4.492827E-27  1.255233E-26  1.991683E-26  1.212553E-26
    132  4.971624312404E-02  6.736609E-30  6.477585E-29  5.498210E-28  2.869068E-27  7.128381E-27  2.024850E-26  3.287950E-26  2.032187E-26
    133  4.987811857735E-02  9.698625E-30  9.505056E-29  8.274010E-28  4.394779E-27  1.119025E-26  3.230764E-26  5.366931E-26  3.366926E-26
    134  5.003799836445E-02  1.386071E-29  1.384295E-28  1.235429E-27  6.677881E-27  1.742117E-26  5.111187E-26  8.684405E-26  5.529140E-26
    135  5.019682549602E-02  1.970024E-29  2.004833E-28  1.834125E-27  1.008779E-26  2.695969E-26  8.037016E-26  1.396599E-25  9.023479E-26
    136  5.035511419132E-02  2.787099E-29  2.890101E-28  2.710201E-27  1.516670E-26  4.152148E-26  1.257676E-25  2.235085E-25  1.465456E-25
    137  5.051299755300E-02  3.925355E-29  4.147512E-28  3.986588E-27  2.269855E-26  6.365541E-26  1.958998E-25  3.560442E-25  2.368943E-25
    138  5.067010535678E-02  5.498400E-29  5.919273E-28  5.831385E-27  3.377881E-26  9.703006E-26  3.033744E-25  5.638538E-25  3.806874E-25
    139  5.082726902819E-02  7.672484E-29  8.416058E-28  8.498139E-27  5.008203E-26  1.473651E-25  4.681122E-25  8.897764E-25  6.096047E-25
    140  5.098506829486E-02  1.067615E-28  1.193367E-27  1.235273E-26  7.407025E-26  2.232914E-25  7.206827E-25  1.401134E-24  9.742028E-25
    141  5.114361869269E-02  1.481331E-28  1.687526E-27  1.790950E-26  1.092775E-25  3.375570E-25  1.107070E-24  2.201826E-24  1.553805E-24
    142  5.130328078870E-02  2.050300E-28  2.380813E-27  2.591186E-26  1.609063E-25  5.094194E-25  1.697910E-24  3.455304E-24  2.475138E-24
    143  5.146205644840E-02  2.818383E-28  3.335677E-27  3.722687E-26  2.352468E-25  7.632636E-25  2.585182E-24  5.382571E-24  3.913588E-24
    144  5.162089365231E-02  3.853692E-28  4.648928E-27  5.320464E-26  3.421537E-25  1.137756E-24  3.916099E-24  8.342692E-24  6.157127E-24
    145  5.177902725711E-02  5.231486E-28  6.432331E-27  7.548510E-26  4.939831E-25  1.683421E-24  5.887899E-24  1.283345E-23  9.613532E-24
    146  5.193558292952E-02  7.036058E-28  8.815705E-27  1.060592E-25  7.061510E-25  2.465655E-24  8.761643E-24  1.953447E-23  1.485042E-23
    147  5.207655208218E-02  9.135920E-28  1.164350E-26  1.432675E-25  9.688911E-25  3.458269E-24  1.246615E-23  2.836866E-23  2.185521E-23
    148  5.220437120847E-02  1.151902E-27  1.490955E-26  1.872409E-25  1.284334E-24  4.676657E-24  1.707868E-23  3.959487E-23  3.087485E-23
    149  5.240275279905E-02  1.633557E-27  2.165767E-26  2.807714E-25  1.968830E-24  7.396421E-24  2.756559E-23  6.580015E-23  5.229227E-23
    150  5.258707116153E-02  2.233458E-27  3.028114E-26  4.043412E-25  2.893875E-24  1.118999E-23  4.249208E-23  1.041904E-22  8.425675E-23
    151  5.276353482958E-02  2.977606E-27  4.124556E-26  5.665945E-25  4.135450E-24  1.644100E-23  6.356543E-23  1.599427E-22  1.315294E-22
    152  5.293536770993E-02  3.893028E-27  5.506576E-26  7.776726E-25  5.785664E-24  2.363347E-23  9.299083E-23  2.399623E-22  2.005895E-22
    153  5.310288915571E-02  4.995214E-27  7.211165E-26  1.046271E-24  7.930401E-24  3.326211E-23  1.331332E-22  3.521098E-22  2.990689E-22
    154  5.325369291828E-02  6.185914E-27  9.096125E-26  1.352352E-24  1.042441E-23  4.478002E-23  1.820220E-22  4.922399E-22  4.241584E-22
    155  5.339308966526E-02  7.467723E-27  1.116956E-25  1.698501E-24  1.329790E-23  5.840042E-23  2.407967E-22  6.647248E-22  5.804722E-22
    156  5.362726198018E-02  1.003656E-26  1.544843E-25  2.440403E-24  1.961580E-23  8.944261E-23  3.778401E-22  1.080306E-21  9.650922E-22
    157  5.383816121000E-02  1.281616E-26  2.024424E-25  3.309568E-24  2.723626E-23  1.284233E-22  5.543213E-22  1.635034E-21  1.490363E-21
    158  5.403768730975E-02  1.584420E-26  2.564900E-25  4.332069E-24  3.645806E-23  1.774872E-22  7.819721E-22  2.376092E-21  2.207815E-21
    159  5.422986619970E-02  1.911094E-26  3.167776E-25  5.521149E-24  4.747826E-23  2.383719E-22  1.071176E-21  3.349560E-21  3.170496E-21
    160  5.440569294967E-02  2.237958E-26  3.790969E-25  6.800777E-24  5.965115E-23  3.080890E-22  1.409794E-21  4.526092E-21  4.357569E-21
    161  5.456994612052E-02  2.565266E-26  4.434475E-25  8.172819E-24  7.302394E-23  3.872827E-22  1.802465E-21  5.931171E-21  5.801847E-21
    162  5.485681963417E-02  3.181444E-26  5.698593E-25  1.101249E-23  1.016486E-22  5.648878E-22  2.708838E-21  9.310937E-21  9.367698E-21
    163  5.511708850657E-02  3.784647E-26  7.001544E-25  1.412398E-23  1.342497E-22  7.781243E-22  3.832821E-21  1.370026E-20  1.413599E-20
    164  5.536560227933E-02  4.393228E-26  8.382430E-25  1.762009E-23  1.722586E-22  1.039633E-21  5.254493E-21  1.950168E-20  2.061483E-20
    165  5.559867087093E-02  4.989108E-26  9.800112E-25  2.141383E-23  2.149599E-22  1.347726E-21  6.978670E-21  2.683543E-20  2.902168E-20
    166  5.582344501454E-02  5.582390E-26  1.127793E-24  2.558484E-23  2.634798E-22  1.713994E-21  9.085358E-21  3.615573E-20  3.997291E-20
    167  5.608267729631E-02  6.285135E-26  1.311679E-24  3.107643E-23  3.296309E-22  2.237891E-21  1.218767E-20  5.046770E-20  5.723820E-20
    168  5.632179590432E-02  6.946077E-26  1.493820E-24  3.684216E-23  4.016095E-22  2.836481E-21  1.583861E-20  6.804166E-20  7.901214E-20
    169  5.658568452696E-02  7.682355E-26  1.707961E-24  4.403759E-23  4.947628E-22  3.650698E-21  2.095641E-20  9.376794E-20  1.117677E-19
    170  5.682194908758E-02  8.340801E-26  1.910464E-24  5.126401E-23  5.917686E-22  4.541480E-21  2.672419E-20  1.240275E-19  1.513423E-19
    171  5.707748662895E-02  9.044600E-26  2.139692E-24  5.995312E-23  7.126875E-22  5.707654E-21  3.450085E-20  1.665973E-19  2.085218E-19
    172  5.730159219632E-02  9.648529E-26  2.348316E-24  6.834974E-23  8.337314E-22  6.932156E-21  4.290314E-20  2.145247E-19  2.745796E-19
    173  5.769211250520E-02  1.065411E-25  2.725064E-24  8.477557E-23  1.081774E-21  9.604788E-21  6.194620E-20  3.292449E-19  4.382093E-19
    174  5.804755660481E-02  1.149906E-25  3.077623E-24  1.017572E-22  1.353002E-21  1.275684E-20  8.543037E-20  4.801590E-19  6.623083E-19
    175  5.837706807704E-02  1.221304E-25  3.409534E-24  1.193077E-22  1.648217E-21  1.643432E-20  1.139749E-19  6.747911E-19  9.622162E-19
    176  5.868213309337E-02  1.280744E-25  3.718292E-24  1.371485E-22  1.963166E-21  2.061918E-20  1.477155E-19  9.178699E-19  1.349863E-18
    177  5.897372529375E-02  1.331135E-25  4.012407E-24  1.556620E-22  2.305273E-21  2.545024E-20  1.880843E-19  1.224187E-18  1.854434E-18
    178  5.927019313219E-02  1.375621E-25  4.308233E-24  1.759708E-22  2.697966E-21  3.133995E-20  2.390683E-19  1.631423E-18  2.547074E-18
    179  5.955970264735E-02  1.412092E-25  4.591339E-24  1.972438E-22  3.128525E-21  3.819993E-20  3.005789E-19  2.148566E-18  3.455159E-18
