 *                                      
 * expansion:  temp0=  1.000E+10 den0=  3.000E+06 temp_stop=  1.000E+07
 *          time                zn77          zn78          zn79          zn80          zn81          zn82          zn83          zn84 
     28  4.957278025650E-03  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
     29  5.758110286319E-03  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
     30  6.636115041812E-03  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
     31  7.490864585256E-03  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
     32  8.026631019591E-03  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
     33  8.451616658664E-03  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
     34  9.803471762980E-03  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
     35  1.116687552369E-02  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
     36  1.219012310682E-02  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
     37  1.314647137106E-02  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
     38  1.431720408173E-02  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
     39  1.545287753035E-02  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
     40  1.716820108076E-02  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
     41  1.871872199221E-02  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
     42  2.131412024987E-02  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
     43  2.288535686070E-02  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
     44  2.437102778700E-02  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
     45  2.666254430666E-02  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
     46  2.807329513827E-02  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
     47  2.946719119355E-02  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
     48  2.982466835475E-02  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
     49  3.017238950627E-02  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
     50  3.052509122072E-02  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
     51  3.066477686677E-02  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
     52  3.080037159611E-02  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
     53  3.111325257314E-02  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
     54  3.147800645819E-02  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
     55  3.181357346897E-02  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
     56  3.217197145871E-02  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
     57  3.249951277145E-02  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
     58  3.262595809504E-02  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
     59  3.272641576722E-02  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
     60  3.304841700500E-02  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
     61  3.362823507679E-02  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
     62  3.417743618412E-02  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
     63  3.448472684867E-02  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
     64  3.459225947862E-02  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
     65  3.468161085917E-02  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
     66  3.501586344154E-02  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
     67  3.563385967804E-02  4.350620E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
     68  3.619390900501E-02  3.011550E-29  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
     69  3.661379630041E-02  1.319803E-28  1.909693E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
     70  3.704099468238E-02  5.876889E-28  9.044185E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
     71  3.731378163516E-02  1.508791E-27  2.378869E-29  1.878057E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
     72  3.757630769329E-02  3.774671E-27  6.098378E-29  4.907926E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
     73  3.788075418501E-02  1.086882E-26  1.806672E-28  1.489580E-29  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
     74  3.819794660071E-02  3.252802E-26  5.570519E-28  4.710024E-29  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
     75  3.838080203158E-02  6.097045E-26  1.062305E-27  9.113700E-29  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
     76  3.859219912978E-02  1.261571E-25  2.242492E-27  1.956522E-28  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
     77  3.884096228080E-02  2.955404E-25  5.378998E-27  4.787014E-28  1.456849E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
     78  3.907668434759E-02  6.587703E-25  1.226259E-26  1.112014E-27  3.480143E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
     79  3.934936577490E-02  1.655100E-24  3.162374E-26  2.930851E-27  9.384141E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
     80  3.961640452516E-02  4.050756E-24  7.941137E-26  7.518529E-27  2.462248E-29  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
     81  3.991996766101E-02  1.110952E-23  2.242736E-25  2.175560E-26  7.310704E-29  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
     82  4.019473378510E-02  2.744924E-23  5.691225E-25  5.643679E-26  1.941537E-28  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
     83  4.046928694587E-02  6.721380E-23  1.431124E-24  1.450515E-25  5.108033E-28  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
     84  4.074955599116E-02  1.666774E-22  3.647969E-24  3.781773E-25  1.364428E-27  1.046182E-30  1.000000E-30  1.000000E-30  1.000000E-30
     85  4.099011663524E-02  3.604739E-22  8.079561E-24  8.540543E-25  3.146723E-27  2.421519E-30  1.000000E-30  1.000000E-30  1.000000E-30
     86  4.118445936105E-02  6.675028E-22  1.525055E-23  1.637427E-24  6.135707E-27  4.733455E-30  1.000000E-30  1.000000E-30  1.000000E-30
     87  4.137235583218E-02  1.204955E-21  2.804676E-23  3.057228E-24  1.164535E-26  9.005636E-30  1.000000E-30  1.000000E-30  1.000000E-30
     88  4.152714488067E-02  1.951773E-21  4.613282E-23  5.091735E-24  1.965943E-26  1.523329E-29  1.000000E-30  1.000000E-30  1.000000E-30
     89  4.165981986900E-02  2.942283E-21  7.046874E-23  7.861301E-24  3.070823E-26  2.383497E-29  1.000000E-30  1.000000E-30  1.000000E-30
     90  4.188596337322E-02  5.885388E-21  1.441720E-22  1.637919E-23  6.526659E-26  5.080464E-29  1.000000E-30  1.000000E-30  1.000000E-30
     91  4.208159634323E-02  1.065188E-20  2.661006E-22  3.071303E-23  1.245198E-25  9.717054E-29  1.000000E-30  1.000000E-30  1.000000E-30
     92  4.230932596557E-02  2.111396E-20  5.396665E-22  6.344436E-23  2.624707E-25  2.054157E-28  1.000000E-30  1.000000E-30  1.000000E-30
     93  4.251598135750E-02  3.907052E-20  1.019658E-21  1.218945E-22  5.136494E-25  4.030491E-28  1.000000E-30  1.000000E-30  1.000000E-30
     94  4.274368410830E-02  7.652486E-20  2.043664E-21  2.488536E-22  1.070195E-24  8.421800E-28  1.000000E-30  1.000000E-30  1.000000E-30
     95  4.294191711445E-02  1.367948E-19  3.727396E-21  4.612204E-22  2.019028E-24  1.592833E-27  1.138377E-30  1.000000E-30  1.000000E-30
     96  4.316569238790E-02  2.626633E-19  7.321846E-21  9.225617E-22  4.120667E-24  3.260008E-27  2.363626E-30  1.000000E-30  1.000000E-30
     97  4.339365876136E-02  5.096929E-19  1.454352E-20  1.866811E-21  8.512249E-24  6.753738E-27  4.960883E-30  1.000000E-30  1.000000E-30
     98  4.362382833621E-02  9.948032E-19  2.906374E-20  3.801068E-21  1.769793E-23  1.408244E-26  1.048144E-29  1.000000E-30  1.000000E-30
     99  4.384703699487E-02  1.905839E-18  5.697442E-20  7.587869E-21  3.605540E-23  2.877011E-26  2.169021E-29  1.000000E-30  1.000000E-30
    100  4.408801045744E-02  3.860015E-18  1.183017E-19  1.606750E-20  7.804908E-23  6.246671E-26  4.775488E-29  1.000000E-30  1.000000E-30
    101  4.430336182063E-02  7.296341E-18  2.286699E-19  3.160789E-20  1.566061E-22  1.256781E-25  9.728865E-29  1.000000E-30  1.000000E-30
    102  4.453208602613E-02  1.444243E-17  4.635271E-19  6.527772E-20  3.303160E-22  2.658395E-25  2.085500E-28  1.000000E-30  1.000000E-30
    103  4.474836808964E-02  2.770838E-17  9.096303E-19  1.303883E-19  6.731426E-22  5.432123E-25  4.315871E-28  1.000000E-30  1.000000E-30
    104  4.497736119052E-02  5.550259E-17  1.866315E-18  2.725772E-19  1.437447E-21  1.163300E-24  9.367771E-28  1.000000E-30  1.000000E-30
    105  4.517199675598E-02  1.003579E-16  3.444277E-18  5.111083E-19  2.744627E-21  2.226549E-24  1.813675E-27  1.000000E-30  1.000000E-30
    106  4.536038532241E-02  1.779356E-16  6.229209E-18  9.387462E-19  5.130576E-21  4.171862E-24  3.436388E-27  1.000000E-30  1.000000E-30
    107  4.552484255766E-02  2.925065E-16  1.041938E-17  1.591478E-18  8.832867E-21  7.196952E-24  5.986266E-27  1.567548E-30  1.000000E-30
    108  4.581275722245E-02  6.899354E-16  2.533475E-17  3.961700E-18  2.258822E-20  1.846997E-23  1.562745E-26  4.110017E-30  1.000000E-30
    109  4.603616864208E-02  1.323125E-15  4.976012E-17  7.925941E-18  4.615967E-20  3.784865E-23  3.245754E-26  8.561594E-30  1.000000E-30
    110  4.624194314299E-02  2.374708E-15  9.129434E-17  1.479004E-17  8.783428E-20  7.220284E-23  6.269055E-26  1.658127E-29  1.000000E-30
    111  4.641297951594E-02  3.815095E-15  1.493810E-16  2.454341E-17  1.481478E-19  1.220394E-22  1.070613E-25  2.838078E-29  1.000000E-30
    112  4.656990459822E-02  5.835462E-15  2.323692E-16  3.867469E-17  2.369628E-19  1.955790E-22  1.732114E-25  4.601104E-29  1.000000E-30
    113  4.671253119976E-02  8.515453E-15  3.443279E-16  5.798571E-17  3.601546E-19  2.977772E-22  2.660122E-25  7.079439E-29  1.000000E-30
    114  4.684580987606E-02  1.203740E-14  4.937811E-16  8.407213E-17  5.288819E-19  4.379971E-22  3.944569E-25  1.051610E-28  1.000000E-30
    115  4.697520204195E-02  1.673982E-14  6.963377E-16  1.198312E-16  7.632469E-19  6.330917E-22  5.746702E-25  1.534649E-28  1.000000E-30
    116  4.709649788536E-02  2.268114E-14  9.559425E-16  1.661600E-16  1.070735E-18  8.894658E-22  8.133878E-25  2.175589E-28  1.000000E-30
    117  4.721637454993E-02  3.047390E-14  1.301177E-15  2.284165E-16  1.488999E-18  1.238738E-21  1.141126E-24  3.056985E-28  1.000000E-30
    118  4.732862910872E-02  4.001526E-14  1.729519E-15  3.064368E-16  2.019334E-18  1.682250E-21  1.560392E-24  4.186301E-28  1.000000E-30
    119  4.750539400184E-02  6.098431E-14  2.686920E-15  4.830579E-16  3.237929E-18  2.703258E-21  2.534763E-24  6.816062E-28  1.000000E-30
    120  4.767210524850E-02  9.003488E-14  4.039709E-15  7.363529E-16  5.016227E-18  4.196477E-21  3.975617E-24  1.071388E-27  1.000000E-30
    121  4.783406579930E-02  1.305844E-13  5.963787E-15  1.101741E-15  7.624420E-18  6.391108E-21  6.115731E-24  1.651615E-27  1.021421E-30
    122  4.799263518131E-02  1.868622E-13  8.683603E-15  1.625402E-15  1.142342E-17  9.594209E-21  9.271588E-24  2.509070E-27  1.566342E-30
    123  4.815339657435E-02  2.673931E-13  1.264733E-14  2.399095E-15  1.712773E-17  1.441344E-20  1.406874E-23  3.815254E-27  2.404033E-30
    124  4.832264594384E-02  3.879403E-13  1.869425E-14  3.596290E-15  2.610365E-17  2.201251E-20  2.171409E-23  5.901568E-27  3.755371E-30
    125  4.849826454798E-02  5.678831E-13  2.790122E-14  5.446313E-15  4.021930E-17  3.398892E-20  3.389864E-23  9.234237E-27  5.936478E-30
    126  4.867786870736E-02  8.344569E-13  4.182178E-14  8.286362E-15  6.228335E-17  5.275105E-20  5.320747E-23  1.452803E-26  9.438238E-30
    127  4.885872256535E-02  1.223924E-12  6.258499E-14  1.258821E-14  9.632129E-17  8.176074E-20  8.341286E-23  2.282912E-26  1.498907E-29
    128  4.903755607841E-02  1.780236E-12  9.286124E-14  1.895799E-14  1.476505E-16  1.256061E-19  1.296002E-22  3.555266E-26  2.358956E-29
    129  4.921259737621E-02  2.559622E-12  1.361482E-13  2.820340E-14  2.235036E-16  1.905433E-19  1.987954E-22  5.465893E-26  3.664260E-29
    130  4.938368810460E-02  3.638389E-12  1.972664E-13  4.145112E-14  3.341243E-16  2.854501E-19  3.010690E-22  8.296341E-26  5.618227E-29
    131  4.955132280349E-02  5.120132E-12  2.828688E-13  6.027552E-14  4.940492E-16  4.229486E-19  4.508841E-22  1.245178E-25  8.516360E-29
    132  4.971624312404E-02  7.146079E-12  4.021781E-13  8.688675E-14  7.240027E-16  6.210679E-19  6.691077E-22  1.851795E-25  1.278987E-28
    133  4.987811857735E-02  9.887137E-12  5.666796E-13  1.240926E-13  1.050932E-15  9.033154E-19  9.833415E-22  2.727182E-25  1.901822E-28
    134  5.003799836445E-02  1.359607E-11  7.934493E-13  1.760904E-13  1.515433E-15  1.305141E-18  1.435444E-21  3.989303E-25  2.808618E-28
    135  5.019682549602E-02  1.861305E-11  1.105933E-12  2.487256E-13  2.175028E-15  1.876880E-18  2.085511E-21  5.807889E-25  4.127974E-28
    136  5.035511419132E-02  2.539246E-11  1.536076E-12  3.500772E-13  3.110596E-15  2.689456E-18  3.019150E-21  8.425238E-25  6.045321E-28
    137  5.051299755300E-02  3.452750E-11  2.126507E-12  4.910969E-13  4.433845E-15  3.841042E-18  4.356266E-21  1.218150E-24  8.823803E-28
    138  5.067010535678E-02  4.675729E-11  2.931727E-12  6.860396E-13  6.293285E-15  5.462487E-18  6.258799E-21  1.753728E-24  1.282402E-27
    139  5.082726902819E-02  6.315381E-11  4.031496E-12  9.559244E-13  8.910144E-15  7.748962E-18  8.970015E-21  2.518540E-24  1.859213E-27
    140  5.098506829486E-02  8.515508E-11  5.535011E-12  1.329949E-12  1.259716E-14  1.097695E-17  1.283839E-20  3.612054E-24  2.692025E-27
    141  5.114361869269E-02  1.146209E-10  7.586954E-12  1.847458E-12  1.778435E-14  1.552752E-17  1.835034E-20  5.173443E-24  3.892948E-27
    142  5.130328078870E-02  1.540677E-10  1.038686E-11  2.563464E-12  2.508310E-14  2.194359E-17  2.620635E-20  7.403553E-24  5.625388E-27
    143  5.146205644840E-02  2.059721E-10  1.414238E-11  3.537311E-12  3.517986E-14  3.083750E-17  3.721534E-20  1.053533E-23  8.082768E-27
    144  5.162089365231E-02  2.742625E-10  1.917974E-11  4.861923E-12  4.914894E-14  4.316773E-17  5.264537E-20  1.493411E-23  1.156917E-26
    145  5.177902725711E-02  3.630993E-10  2.586104E-11  6.643612E-12  6.826212E-14  6.007340E-17  7.403436E-20  2.104461E-23  1.646137E-26
    146  5.193558292952E-02  4.771837E-10  3.460909E-11  9.009295E-12  9.407667E-14  8.295342E-17  1.033002E-19  2.942305E-23  2.323710E-26
    147  5.207655208218E-02  6.075872E-10  4.479476E-11  1.180056E-11  1.250326E-13  1.104440E-16  1.388304E-19  3.961521E-23  3.155858E-26
    148  5.220437120847E-02  7.533574E-10  5.637448E-11  1.501252E-11  1.611852E-13  1.426065E-16  1.807949E-19  5.167503E-23  4.149099E-26
    149  5.240275279905E-02  1.043172E-09  7.989057E-11  2.163539E-11  2.371307E-13  2.103216E-16  2.702093E-19  7.742984E-23  6.293652E-26
    150  5.258707116153E-02  1.397619E-09  1.093679E-10  3.008429E-11  3.361190E-13  2.988099E-16  3.886718E-19  1.116410E-22  9.178464E-26
    151  5.276353482958E-02  1.831250E-09  1.462969E-10  4.084923E-11  4.648719E-13  4.141906E-16  5.451897E-19  1.569556E-22  1.304600E-25
    152  5.293536770993E-02  2.358792E-09  1.922861E-10  5.447919E-11  6.312261E-13  5.636286E-16  7.505494E-19  2.165561E-22  1.819333E-25
    153  5.310288915571E-02  2.988605E-09  2.484826E-10  7.140982E-11  8.420495E-13  7.534675E-16  1.014790E-18  2.934301E-22  2.491044E-25
    154  5.325369291828E-02  3.665018E-09  3.101953E-10  9.029525E-11  1.081744E-12  9.697955E-16  1.319588E-18  3.823050E-22  3.276267E-25
    155  5.339308966526E-02  4.390844E-09  3.778047E-10  1.112877E-10  1.352939E-12  1.215069E-15  1.669086E-18  4.844283E-22  4.187834E-25
    156  5.362726198018E-02  5.843662E-09  5.169668E-10  1.553472E-10  1.935837E-12  1.743743E-15  2.433917E-18  7.085413E-22  6.216039E-25
    157  5.383816121000E-02  7.416785E-09  6.727999E-10  2.058423E-10  2.622950E-12  2.369019E-15  3.354770E-18  9.792604E-22  8.705849E-25
    158  5.403768730975E-02  9.138710E-09  8.489714E-10  2.642051E-10  3.438703E-12  3.113709E-15  4.470199E-18  1.308202E-21  1.177767E-24
    159  5.422986619970E-02  1.100431E-08  1.046049E-09  3.309273E-10  4.396081E-12  3.990388E-15  5.805182E-18  1.703076E-21  1.552036E-24
    160  5.440569294967E-02  1.287686E-08  1.250129E-09  4.014844E-10  5.434354E-12  4.943964E-15  7.280415E-18  2.140689E-21  1.972737E-24
    161  5.456994612052E-02  1.475443E-08  1.460962E-09  4.758402E-10  6.554906E-12  5.975982E-15  8.900942E-18  2.622694E-21  2.442321E-24
    162  5.485681963417E-02  1.827667E-08  1.873396E-09  6.253696E-10  8.884008E-12  8.129365E-15  1.235267E-17  3.653169E-21  3.464875E-24
    163  5.511708850657E-02  2.166349E-08  2.291540E-09  7.822302E-10  1.142778E-11  1.049226E-14  1.623562E-17  4.817525E-21  4.646014E-24
    164  5.536560227933E-02  2.497850E-08  2.723055E-09  9.495948E-10  1.424984E-11  1.312551E-14  2.066745E-17  6.152084E-21  6.028596E-24
    165  5.559867087093E-02  2.808477E-08  3.149777E-09  1.120661E-09  1.724667E-11  1.593414E-14  2.550535E-17  7.614850E-21  7.575089E-24
    166  5.582344501454E-02  3.101606E-08  3.575326E-09  1.296960E-09  2.045312E-11  1.895212E-14  3.082200E-17  9.228661E-21  9.315000E-24
    167  5.608267729631E-02  3.424650E-08  4.075108E-09  1.511725E-09  2.452310E-11  2.280078E-14  3.776970E-17  1.134646E-20  1.164710E-23
    168  5.632179590432E-02  3.702862E-08  4.537563E-09  1.718445E-09  2.861460E-11  2.668880E-14  4.496974E-17  1.355077E-20  1.412823E-23
    169  5.658568452696E-02  3.983379E-08  5.042789E-09  1.953941E-09  3.349152E-11  3.134673E-14  5.382519E-17  1.627399E-20  1.726305E-23
    170  5.682194908758E-02  4.208423E-08  5.485686E-09  2.169555E-09  3.816640E-11  3.583450E-14  6.258426E-17  1.897949E-20  2.044765E-23
    171  5.707748662895E-02  4.422823E-08  5.950867E-09  2.406346E-09  4.354255E-11  4.102181E-14  7.297633E-17  2.220340E-20  2.432705E-23
    172  5.730159219632E-02  4.586187E-08  6.345195E-09  2.616299E-09  4.853037E-11  4.585841E-14  8.291469E-17  2.529953E-20  2.813295E-23
    173  5.769211250520E-02  4.817788E-08  6.999458E-09  2.986148E-09  5.785130E-11  5.495519E-14  1.022300E-16  3.134945E-20  3.577742E-23
    174  5.804755660481E-02  4.972604E-08  7.554174E-09  3.324472E-09  6.701395E-11  6.396720E-14  1.221306E-16  3.762262E-20  4.396780E-23
    175  5.837706807704E-02  5.073826E-08  8.034855E-09  3.639438E-09  7.612151E-11  7.298842E-14  1.427695E-16  4.416588E-20  5.276635E-23
    176  5.868213309337E-02  5.135378E-08  8.452601E-09  3.932491E-09  8.512295E-11  8.196256E-14  1.639774E-16  5.092464E-20  6.210311E-23
    177  5.897372529375E-02  5.168154E-08  8.827715E-09  4.213628E-09  9.426235E-11  9.112980E-14  1.863081E-16  5.807571E-20  7.223402E-23
    178  5.927019313219E-02  5.178018E-08  9.185432E-09  4.500342E-09  1.041172E-10  1.010738E-13  2.112592E-16  6.610362E-20  8.389101E-23
    179  5.955970264735E-02  5.166848E-08  9.511744E-09  4.780798E-09  1.143092E-10  1.114193E-13  2.379899E-16  7.474407E-20  9.674715E-23
    180  5.987296131417E-02  5.133427E-08  9.838784E-09  5.084160E-09  1.259931E-10  1.233520E-13  2.697658E-16  8.506412E-20  1.124923E-22
    181  6.018239261751E-02  5.081584E-08  1.013628E-08  5.383511E-09  1.382286E-10  1.359274E-13  3.043038E-16  9.633558E-20  1.301360E-22
    182  6.051941164510E-02  5.006503E-08  1.043236E-08  5.709163E-09  1.523888E-10  1.505767E-13  3.458470E-16  1.099610E-19  1.520402E-22
    183  6.081686890997E-02  4.925900E-08  1.066931E-08  5.995475E-09  1.656245E-10  1.643585E-13  3.861736E-16  1.232517E-19  1.739685E-22
    184  6.107970107709E-02  4.844809E-08  1.085987E-08  6.247288E-09  1.779188E-10  1.772338E-13  4.249061E-16  1.360717E-19  1.956115E-22
    185  6.149099227918E-02  4.701075E-08  1.112111E-08  6.637096E-09  1.982848E-10  1.987136E-13  4.917480E-16  1.583108E-19  2.342242E-22
    186  6.184187848266E-02  4.564070E-08  1.130810E-08  6.964510E-09  2.167850E-10  2.183827E-13  5.553262E-16  1.795868E-19  2.723400E-22
    187  6.212841772032E-02  4.444567E-08  1.143750E-08  7.228044E-09  2.326871E-10  2.354042E-13  6.121255E-16  1.986863E-19  3.074655E-22
    188  6.241083345826E-02  4.321254E-08  1.154486E-08  7.483849E-09  2.490702E-10  2.530476E-13  6.727039E-16  2.191446E-19  3.459840E-22
    189  6.286334795077E-02  4.114888E-08  1.167671E-08  7.884933E-09  2.768412E-10  2.831941E-13  7.801238E-16  2.556255E-19  4.168064E-22
    190  6.324448148531E-02  3.935482E-08  1.175232E-08  8.214679E-09  3.017775E-10  3.105069E-13  8.815592E-16  2.902885E-19  4.864333E-22
    191  6.354755735680E-02  3.789720E-08  1.178825E-08  8.469870E-09  3.226175E-10  3.335059E-13  9.699668E-16  3.206550E-19  5.491770E-22
    192  6.382753282149E-02  3.654028E-08  1.180422E-08  8.700350E-09  3.426985E-10  3.558096E-13  1.058239E-15  3.511068E-19  6.136254E-22
    193  6.429792763326E-02  3.427192E-08  1.180090E-08  9.079661E-09  3.784604E-10  3.958526E-13  1.222679E-15  4.081491E-19  7.381288E-22
    194  6.470641913937E-02  3.233821E-08  1.177261E-08  9.403235E-09  4.117804E-10  4.335073E-13  1.383935E-15  4.644392E-19  8.653857E-22
    195  6.514351188605E-02  3.033053E-08  1.172272E-08  9.747082E-09  4.500975E-10  4.771856E-13  1.578512E-15  5.327648E-19  1.025121E-21
    196  6.551961572666E-02  2.865766E-08  1.166505E-08  1.004155E-08  4.854783E-10  5.178501E-13  1.766560E-15  5.991704E-19  1.185404E-21
    197  6.614173306661E-02  2.604925E-08  1.155797E-08  1.053964E-08  5.500129E-10  5.927318E-13  2.128407E-15  7.278123E-19  1.508187E-21
    198  6.666431851744E-02  2.404219E-08  1.147349E-08  1.098373E-08  6.113930E-10  6.646656E-13  2.492599E-15  8.582295E-19  1.849539E-21
    199  6.714973898932E-02  2.234064E-08  1.141197E-08  1.143146E-08  6.758353E-10  7.408010E-13  2.893274E-15  1.002594E-18  2.241337E-21
    200  6.763365269933E-02  2.078703E-08  1.136910E-08  1.191773E-08  7.485137E-10  8.273259E-13  3.365673E-15  1.173799E-18  2.722423E-21
    201  6.810748363549E-02  1.942085E-08  1.136063E-08  1.245260E-08  8.300702E-10  9.250840E-13  3.917702E-15  1.374968E-18  3.306756E-21
