 *                                      
 * expansion:  temp0=  1.000E+10 den0=  3.000E+06 temp_stop=  1.000E+07
 *          time                pr160         pr161         pr162         pr163         pr164         pr165         pr166         pr167
    360  1.656939516385E-01  1.000000E-30  4.256128E-29  2.842860E-27  1.267013E-23  3.704682E-23  2.489611E-20  2.653830E-20  3.664960E-18
    361  1.664404283242E-01  1.000000E-30  2.159936E-29  1.597674E-27  7.099324E-24  2.291590E-23  1.793004E-20  2.097410E-20  3.349354E-18
    362  1.671401020014E-01  1.000000E-30  1.186667E-29  9.627650E-28  4.019976E-24  1.424648E-23  1.281495E-20  1.636675E-20  2.997353E-18
    363  1.682228463170E-01  1.000000E-30  5.420167E-30  4.737381E-28  1.604258E-24  6.560979E-24  7.223643E-21  1.057891E-20  2.400280E-18
    364  1.688914277275E-01  1.000000E-30  3.266984E-30  3.178311E-28  8.897976E-25  3.989684E-24  4.921485E-21  7.854721E-21  2.034932E-18
    365  1.695862681704E-01  1.000000E-30  2.122141E-30  2.138766E-28  4.807823E-25  2.369076E-24  3.222032E-21  5.623990E-21  1.674406E-18
    366  1.708796298676E-01  1.000000E-30  1.414885E-30  1.043327E-28  1.594155E-25  9.357336E-25  1.389613E-21  2.859371E-21  1.101389E-18
    367  1.720689125062E-01  1.000000E-30  1.000000E-30  5.321861E-29  6.277141E-26  4.278586E-25  5.988045E-22  1.445593E-21  7.054596E-19
    368  1.730357271347E-01  1.000000E-30  1.000000E-30  2.978462E-29  3.131954E-26  2.472355E-25  2.930307E-22  8.039102E-22  4.718113E-19
    369  1.739185931198E-01  1.000000E-30  1.000000E-30  1.711799E-29  1.770456E-26  1.585304E-25  1.489476E-22  4.601604E-22  3.167593E-19
    370  1.748109107026E-01  1.000000E-30  1.000000E-30  9.673392E-30  1.023443E-26  1.042854E-25  7.452115E-23  2.594964E-22  2.059375E-19
    371  1.757092013639E-01  1.000000E-30  1.000000E-30  5.411360E-30  5.898838E-27  6.852373E-26  3.705923E-23  1.456518E-22  1.295217E-19
    372  1.765567714958E-01  1.000000E-30  1.000000E-30  3.178734E-30  3.463981E-27  4.555201E-26  1.946876E-23  8.581294E-23  8.154088E-20
    373  1.775373762473E-01  1.000000E-30  1.000000E-30  1.826287E-30  1.814295E-27  2.750534E-26  9.533841E-24  4.802073E-23  4.615008E-20
    374  1.784803688374E-01  1.000000E-30  1.000000E-30  1.135852E-30  9.455721E-28  1.638337E-26  5.014110E-24  2.878027E-23  2.591674E-20
    375  1.795112536071E-01  1.000000E-30  1.000000E-30  1.000000E-30  4.485692E-28  8.918109E-27  2.594410E-24  1.722641E-23  1.333373E-20
    376  1.804824008025E-01  1.000000E-30  1.000000E-30  1.000000E-30  2.188861E-28  4.890392E-27  1.437299E-24  1.097932E-23  6.972016E-21
    377  1.815169070317E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.022447E-28  2.529213E-27  7.717122E-25  6.860107E-24  3.445187E-21
    378  1.825428215499E-01  1.000000E-30  1.000000E-30  1.000000E-30  4.976968E-29  1.327409E-27  4.133551E-25  4.275883E-24  1.728061E-21
    379  1.841355644659E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.879927E-29  5.335910E-28  1.496037E-25  1.959310E-24  6.435503E-22
    380  1.856860183354E-01  1.000000E-30  1.000000E-30  1.000000E-30  7.864008E-30  2.463757E-28  5.299293E-26  8.605549E-25  2.713838E-22
    381  1.870847965371E-01  1.000000E-30  1.000000E-30  1.000000E-30  3.856462E-30  1.360214E-28  2.004582E-26  3.888164E-25  1.335894E-22
    382  1.883699545972E-01  1.000000E-30  1.000000E-30  1.000000E-30  2.012086E-30  7.885910E-29  8.036230E-27  1.820178E-25  7.197643E-23
    383  1.895671856375E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.111486E-30  4.626821E-29  3.619870E-27  9.054099E-26  3.860955E-23
    384  1.907324824205E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  2.642948E-29  1.732136E-27  4.753515E-26  2.055480E-23
    385  1.917913284253E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.530896E-29  9.344969E-28  2.793562E-26  1.121151E-23
    386  1.928179034582E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  8.643883E-30  5.300092E-28  1.755620E-26  6.040241E-24
    387  1.939781308337E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  4.342349E-30  2.852892E-28  1.093547E-26  2.935451E-24
    388  1.950365569225E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  2.189508E-30  1.614703E-28  7.251820E-27  1.502755E-24
    389  1.963061656501E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  7.990418E-29  4.428653E-27  6.852544E-25
    390  1.975160386553E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  3.964007E-29  2.711669E-27  3.426858E-25
    391  1.988970783448E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.709721E-29  1.489888E-27  1.696927E-25
    392  2.001908516564E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  7.533891E-30  8.170090E-28  9.555352E-26
    393  2.023233395230E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.290144E-30  2.802991E-28  4.068345E-26
    394  2.035207364909E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.499479E-28  2.556463E-26
    395  2.047171141817E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  7.847919E-29  1.590575E-26
    396  2.061861175315E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  3.531942E-29  8.699103E-27
    397  2.075162532616E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.759638E-29  4.930982E-27
    398  2.088103947538E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  9.224191E-30  2.781084E-27
    399  2.102374295066E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  4.879985E-30  1.450283E-27
    400  2.116254943500E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  2.789683E-30  7.604885E-28
    401  2.137594200207E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.034555E-30  2.825573E-28
    402  2.149968302441E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.662775E-28
    403  2.163578604848E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  9.792193E-29
    404  2.188327022992E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  4.659073E-29
    405  2.210861741802E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  3.272223E-29
    406  2.231360986547E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  2.697200E-29
    407  2.249661932162E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  2.388506E-29
    408  2.266023391923E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  2.165177E-29
    409  2.291569547831E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.549994E-29
    410  2.305971902523E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.639736E-29
    411  2.319348711247E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.465148E-29
    412  2.335360820165E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.212899E-29
    413  2.351317971316E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.032249E-29
    414  2.376293164755E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  5.423753E-30
    415  2.399259738388E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  3.955556E-30
    416  2.420046682363E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  2.752281E-30
    417  2.451201276448E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
    418  2.467564269033E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.483772E-30
    419  2.483354027874E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.115112E-30
    420  2.499258654919E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
    421  2.515152656983E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
    422  2.542060864984E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
    423  2.556901221114E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
    424  2.570805114381E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
    425  2.598984391343E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
    426  2.622653138568E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
    427  2.644885215151E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.741895E-30
    428  2.667229470066E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  3.498551E-30
    429  2.687894382327E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  5.993438E-30
    430  2.709436570286E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  8.663597E-30
    431  2.728595154549E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.235605E-30  1.247821E-29
    432  2.763050324764E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.562819E-30  1.658165E-29
    433  2.797281875476E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  2.996069E-30  2.770550E-29
    434  2.831107064370E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  5.120156E-30  4.370263E-29
    435  2.863632962154E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  8.067212E-30  6.576156E-29
    436  2.894106333807E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.187444E-29  9.432499E-29
    437  2.941185503109E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.987849E-29  1.567986E-28
    438  2.983685787405E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  3.300889E-29  2.549350E-28
    439  3.021949729112E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  5.144136E-29  3.920338E-28
    440  3.059150641439E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  7.830202E-29  5.920544E-28
    441  3.094680949786E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.166864E-28  8.772471E-28
    442  3.127856926026E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.691329E-28  1.266372E-27
    443  3.178598433803E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  2.978628E-28  2.221270E-27
    444  3.224504526026E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  4.996932E-28  3.711938E-27
    445  3.266870398371E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  2.593569E-30  8.067863E-28  5.976187E-27
    446  3.305577136787E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  5.871221E-30  1.251573E-27  9.252768E-27
    447  3.362681054783E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.284544E-29  2.398803E-27  1.770074E-26
    448  3.414589872690E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  2.732335E-29  4.350278E-27  3.207089E-26
    449  3.462773530350E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  5.097197E-29  7.582349E-27  5.589470E-26
    450  3.508856189623E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  8.919966E-29  1.293584E-26  9.542547E-26
    451  3.552628710565E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.499693E-28  2.154333E-26  1.591407E-25
    452  3.595141079779E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.118301E-30  2.474389E-28  3.544652E-26  2.623792E-25
    453  3.636744849418E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  2.474501E-30  4.044578E-28  5.785288E-26  4.293936E-25
    454  3.676260234901E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  4.905826E-30  6.473809E-28  9.235474E-26  6.877015E-25
    455  3.714655117309E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  9.106540E-30  1.026524E-27  1.458359E-25  1.090092E-24
    456  3.752653942304E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.095116E-30  1.617982E-29  1.625891E-27  2.297564E-25  1.725037E-24
    457  3.809506426681E-01  1.000000E-30  1.000000E-30  1.000000E-30  4.153375E-30  3.949184E-29  3.273999E-27  4.556483E-25  3.448332E-24
    458  3.865190953769E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.226971E-29  9.459092E-29  6.582440E-27  8.961835E-25  6.846170E-24
    459  3.928522091207E-01  1.000000E-30  1.000000E-30  1.870757E-30  3.460656E-29  2.556605E-28  1.480039E-26  1.948488E-24  1.507462E-23
    460  3.991093841216E-01  1.000000E-30  1.000000E-30  5.268144E-30  9.509426E-29  6.868174E-28  3.355338E-26  4.231799E-24  3.322481E-23
    461  4.054183851758E-01  1.000000E-30  1.000000E-30  1.459898E-29  2.603181E-28  1.871586E-27  7.802318E-26  9.331274E-24  7.452764E-23
    462  4.147392755742E-01  1.000000E-30  1.000000E-30  6.775710E-29  1.185460E-27  8.347294E-27  2.819534E-25  3.055168E-23  2.514030E-22
    463  4.232199499949E-01  1.000000E-30  1.141652E-30  2.783059E-28  4.799698E-27  3.297506E-26  9.414847E-25  9.156326E-23  7.777031E-22
    464  4.316976825025E-01  1.000000E-30  5.814254E-30  1.153628E-27  1.975651E-26  1.319241E-25  3.261756E-24  2.796841E-22  2.462901E-21
    465  4.393401554526E-01  1.000000E-30  2.742548E-29  4.219868E-27  7.212271E-26  4.660378E-25  1.034686E-23  7.793792E-22  7.120805E-21
    466  4.465935084243E-01  2.338231E-30  1.041457E-28  1.461227E-26  2.503650E-25  1.559429E-24  3.178130E-23  2.093379E-21  1.986606E-20
    467  4.537106765818E-01  1.140556E-29  4.106771E-28  5.003104E-26  8.634524E-25  5.152258E-24  9.823853E-23  5.607607E-21  5.542284E-20
    468  4.602314649238E-01  4.123967E-29  1.476373E-27  1.560679E-25  2.724261E-24  1.553164E-23  2.823998E-22  1.402323E-20  1.442177E-19
    469  4.709552966107E-01  3.463051E-28  1.262256E-26  1.034299E-24  1.860658E-23  9.699785E-23  1.674789E-21  6.516350E-20  7.187635E-19
    470  4.769745726746E-01  1.147145E-27  4.323689E-26  3.023825E-24  5.572036E-23  2.736765E-22  4.665030E-21  1.568402E-19  1.803562E-18
    471  4.828178172001E-01  3.674343E-27  1.444568E-25  8.627753E-24  1.636611E-22  7.535387E-22  1.280133E-20  3.719072E-19  4.458215E-18
    472  4.927188450138E-01  2.643641E-26  1.147175E-24  5.176443E-23  1.045643E-21  4.243712E-21  7.315386E-20  1.644581E-18  2.118523E-17
    473  5.000000000000E-01  1.127220E-25  5.393145E-24  1.955422E-22  4.187192E-21  1.526111E-20  2.708650E-19  5.001309E-18  6.794150E-17
