 *                                      
 * expansion:  temp0=  1.000E+10 den0=  3.000E+06 temp_stop=  1.000E+07
 *          time                i133          i134          i135          i136          i137          i138          i139          i140 
    180  5.987296131417E-02  1.049166E-26  2.266909E-26  9.026607E-26  5.724579E-28  9.121321E-29  1.000000E-30  1.000000E-30  1.000000E-30
    181  6.018239261751E-02  9.866581E-27  2.184779E-26  9.162967E-26  5.903833E-28  9.815036E-29  1.000000E-30  1.000000E-30  1.000000E-30
    182  6.051941164510E-02  1.097636E-26  2.529277E-26  1.131213E-25  7.426539E-28  1.289332E-28  1.117786E-30  1.000000E-30  1.000000E-30
    183  6.081686890997E-02  1.033172E-26  2.411382E-26  1.094318E-25  7.215658E-28  1.265387E-28  1.121029E-30  1.000000E-30  1.000000E-30
    184  6.107970107709E-02  1.086176E-26  2.583774E-26  1.197721E-25  7.941248E-28  1.407694E-28  1.268260E-30  1.000000E-30  1.000000E-30
    185  6.149099227918E-02  1.917997E-26  4.766453E-26  2.350737E-25  1.586352E-27  2.925784E-28  2.829447E-30  1.000000E-30  1.000000E-30
    186  6.184187848266E-02  2.564294E-26  6.653047E-26  3.470611E-25  2.377971E-27  4.522632E-28  4.279843E-30  1.000000E-30  1.000000E-30
    187  6.212841772032E-02  3.643380E-26  9.889260E-26  5.472212E-25  3.810581E-27  7.495096E-28  7.207351E-30  1.000000E-30  1.000000E-30
    188  6.241083345826E-02  5.727049E-26  1.616855E-25  9.428763E-25  6.662412E-27  1.351267E-27  1.324703E-29  1.000000E-30  1.000000E-30
    189  6.286334795077E-02  1.255079E-25  3.746526E-25  2.358629E-24  1.703252E-26  3.617705E-27  3.652240E-29  1.357828E-30  1.000000E-30
    190  6.324448148531E-02  2.322779E-25  7.281593E-25  4.895924E-24  3.601967E-26  7.951971E-27  8.225301E-29  3.188015E-30  1.000000E-30
    191  6.354755735680E-02  3.781987E-25  1.232757E-24  8.739145E-24  6.527102E-26  1.486883E-26  1.568824E-28  6.239882E-30  1.000000E-30
    192  6.382753282149E-02  5.906430E-25  1.994117E-24  1.482653E-23  1.122550E-25  2.630301E-26  2.825230E-28  1.150290E-29  1.000000E-30
    193  6.429792763326E-02  1.219506E-24  4.364450E-24  3.514010E-23  2.722356E-25  6.689357E-26  7.405690E-28  3.137660E-29  1.000000E-30
    194  6.470641913937E-02  2.217179E-24  8.353079E-24  7.212361E-23  5.701909E-25  1.460465E-25  1.660081E-27  7.281202E-29  1.000000E-30
    195  6.514351188605E-02  4.103468E-24  1.633127E-23  1.519365E-22  1.227634E-24  3.287226E-25  3.843725E-27  1.749732E-28  1.000000E-30
    196  6.551961572666E-02  6.830078E-24  2.850563E-23  2.829259E-22  2.329737E-24  6.482421E-25  7.767484E-27  3.651359E-28  1.923078E-30
    197  6.614173306661E-02  1.536731E-23  6.937682E-23  7.665305E-22  6.514789E-24  1.932061E-24  2.411315E-26  1.195963E-27  6.464663E-30
    198  6.666431851744E-02  2.963056E-23  1.429595E-22  1.729480E-21  1.510099E-23  4.726599E-24  6.106117E-26  3.169192E-27  1.754226E-29
    199  6.714973898932E-02  5.383277E-23  2.763083E-22  3.637204E-21  3.257302E-23  1.072140E-23  1.430460E-25  7.746641E-27  4.384104E-29
    200  6.763365269933E-02  9.676175E-23  5.284591E-22  7.572514E-21  6.956844E-23  2.408156E-23  3.318534E-25  1.875341E-26  1.085143E-28
    201  6.810748363549E-02  1.713633E-22  9.948093E-22  1.549531E-20  1.459961E-22  5.310469E-23  7.554795E-25  4.452274E-26  2.633143E-28
    202  6.886988901479E-02  4.294665E-22  2.751963E-21  4.905166E-20  4.816024E-22  1.898025E-22  2.843252E-24  1.793662E-25  1.098998E-27
    203  6.932442343830E-02  7.376037E-22  5.014943E-21  9.692550E-20  9.756367E-22  4.034539E-22  6.234230E-24  4.097115E-25  2.564213E-27
    204  6.977291475786E-02  1.238065E-21  8.926695E-21  1.869595E-19  1.929166E-21  8.367095E-22  1.333308E-23  9.125525E-25  5.832741E-27
    205  7.051837306122E-02  2.749103E-21  2.186520E-20  5.236595E-19  5.633938E-21  2.646182E-21  4.439830E-23  3.252637E-24  2.153485E-26
    206  7.120724846930E-02  5.179159E-21  4.512938E-20  1.224374E-18  1.369937E-20  6.929574E-21  1.219929E-22  9.522739E-24  6.514953E-26
    207  7.185571854523E-02  8.443633E-21  8.022695E-20  2.450290E-18  2.846153E-20  1.544478E-20  2.845992E-22  2.359527E-23  1.665246E-25
    208  7.250556240022E-02  1.250794E-20  1.296740E-19  4.461925E-18  5.383628E-20  3.135933E-20  6.051325E-22  5.331937E-23  3.883033E-25
    209  7.308358088908E-02  1.652793E-20  1.852569E-19  7.091744E-18  8.854866E-20  5.495482E-20  1.105216E-21  1.028462E-22  7.703392E-25
    210  7.365083251161E-02  2.054406E-20  2.487193E-19  1.058070E-17  1.366825E-19  9.030626E-20  1.891954E-21  1.858179E-22  1.430996E-24
    211  7.420607479025E-02  2.436504E-20  3.182076E-19  1.501559E-17  2.006157E-19  1.409666E-19  3.074750E-21  3.184870E-22  2.520687E-24
    212  7.477269193766E-02  2.800513E-20  3.953080E-19  2.074291E-17  2.869368E-19  2.147704E-19  4.882650E-21  5.341769E-22  4.348194E-24
    213  7.532671922740E-02  3.111737E-20  4.741646E-19  2.762894E-17  3.955525E-19  3.150537E-19  7.460686E-21  8.613754E-22  7.208013E-24
    214  7.590819975934E-02  3.385863E-20  5.593058E-19  3.639662E-17  5.404288E-19  4.596219E-19  1.136367E-20  1.388837E-21  1.196600E-23
    215  7.648106882397E-02  3.599717E-20  6.440951E-19  4.675033E-17  7.198496E-19  6.533013E-19  1.685825E-20  2.180081E-21  1.933469E-23
    216  7.706864365518E-02  3.749222E-20  7.285015E-19  5.919006E-17  9.463929E-19  9.184387E-19  2.477117E-20  3.395840E-21  3.103016E-23
    217  7.765097184480E-02  3.818443E-20  8.055365E-19  7.324820E-17  1.216229E-18  1.261844E-18  3.556817E-20  5.168344E-21  4.865455E-23
    218  7.824188421090E-02  3.811382E-20  8.743521E-19  8.916050E-17  1.538896E-18  1.709206E-18  5.040015E-20  7.772581E-21  7.543029E-23
    219  7.883216312169E-02  3.723536E-20  9.292231E-19  1.063106E-16  1.908077E-18  2.269407E-18  7.002499E-20  1.146541E-20  1.147226E-22
    220  7.934760137230E-02  3.576251E-20  9.610106E-19  1.216758E-16  2.260448E-18  2.855053E-18  9.167799E-20  1.582140E-20  1.626137E-22
    221  7.991019390762E-02  3.356565E-20  9.781777E-19  1.383846E-16  2.670387E-18  3.602657E-18  1.208623E-19  2.209859E-20  2.339211E-22
    222  8.044081450283E-02  3.104861E-20  9.770688E-19  1.535182E-16  3.071506E-18  4.410898E-18  1.542568E-19  2.979429E-20  3.243166E-22
    223  8.103419684334E-02  2.780627E-20  9.540521E-19  1.687379E-16  3.516709E-18  5.417851E-18  1.985465E-19  4.079041E-20  4.581803E-22
    224  8.158988408622E-02  2.456730E-20  9.144107E-19  1.807950E-16  3.916304E-18  6.446036E-18  2.468763E-19  5.375766E-20  6.219658E-22
    225  8.219791245697E-02  2.102409E-20  8.557691E-19  1.912060E-16  4.322340E-18  7.651125E-18  3.076181E-19  7.141723E-20  8.536373E-22
    226  8.273529679330E-02  1.800068E-20  7.933464E-19  1.976167E-16  4.640628E-18  8.763184E-18  3.678968E-19  9.042312E-20  1.112570E-21
    227  8.327310875316E-02  1.515578E-20  7.236752E-19  2.011669E-16  4.909217E-18  9.893721E-18  4.338489E-19  1.129354E-19  1.430668E-21
    228  8.381967664174E-02  1.254970E-20  6.502907E-19  2.021525E-16  5.131794E-18  1.105303E-17  5.067729E-19  1.398985E-19  1.825872E-21
    229  8.442137901789E-02  1.004785E-20  5.699281E-19  2.004344E-16  5.316362E-18  1.232453E-17  5.936941E-19  1.749188E-19  2.359647E-21
    230  8.496109010092E-02  8.104497E-21  4.988696E-19  1.962398E-16  5.416172E-18  1.341849E-17  6.759098E-19  2.112053E-19  2.935471E-21
    231  8.556251684447E-02  6.295415E-21  4.246763E-19  1.893471E-16  5.465053E-18  1.458605E-17  7.724907E-19  2.578523E-19  3.705890E-21
    232  8.609514523980E-02  4.982085E-21  3.646124E-19  1.816841E-16  5.457957E-18  1.556531E-17  8.620552E-19  3.051888E-19  4.519252E-21
    233  8.668730402486E-02  3.792555E-21  3.040558E-19  1.716149E-16  5.392351E-18  1.656204E-17  9.643717E-19  3.646636E-19  5.583681E-21
    234  8.725638446658E-02  2.883493E-21  2.525013E-19  1.607976E-16  5.277658E-18  1.741505E-17  1.064429E-18  4.289970E-19  6.784911E-21
    235  8.784892152766E-02  2.147167E-21  2.062028E-19  1.489398E-16  5.117819E-18  1.820438E-17  1.170743E-18  5.044659E-19  8.254143E-21
    236  8.837914431516E-02  1.635602E-21  1.706803E-19  1.380563E-16  4.944475E-18  1.881727E-17  1.266944E-18  5.798068E-19  9.781724E-21
    237  8.927467123273E-02  1.012264E-21  1.216862E-19  1.194336E-16  4.591225E-18  1.960342E-17  1.427157E-18  7.236874E-19  1.286242E-20
    238  9.009385267910E-02  6.430285E-22  8.805908E-20  1.032173E-16  4.237054E-18  2.011536E-17  1.574149E-18  8.775809E-19  1.636784E-20
    239  9.088007009323E-02  4.091128E-22  6.357031E-20  8.855374E-17  3.874721E-18  2.038588E-17  1.711097E-18  1.045705E-18  2.043615E-20
    240  9.160938796651E-02  2.662845E-22  4.655897E-20  7.617628E-17  3.538973E-18  2.049518E-17  1.836889E-18  1.223312E-18  2.497557E-20
    241  9.231864750676E-02  1.738927E-22  3.412822E-20  6.534865E-17  3.220258E-18  2.048780E-17  1.958298E-18  1.418816E-18  3.023647E-20
    242  9.335415502949E-02  9.176307E-23  2.135503E-20  5.159260E-17  2.774133E-18  2.027347E-17  2.130986E-18  1.748331E-18  3.969398E-20
    243  9.429165011748E-02  5.087868E-23  1.383392E-20  4.130407E-17  2.406361E-18  1.996094E-17  2.289057E-18  2.104426E-18  5.063297E-20
    244  9.514750284226E-02  2.934497E-23  9.211539E-21  3.345304E-17  2.099182E-18  1.957092E-17  2.432279E-18  2.483730E-18  6.304774E-20
    245  9.592869681963E-02  1.768533E-23  6.334173E-21  2.751330E-17  1.849088E-18  1.919428E-17  2.569095E-18  2.889919E-18  7.707434E-20
    246  9.638259128200E-02  1.310709E-23  5.072216E-21  2.448583E-17  1.713241E-18  1.893970E-17  2.647593E-18  3.151835E-18  8.652764E-20
    247  9.686466198075E-02  9.518680E-24  4.000509E-21  2.161120E-17  1.578663E-18  1.866429E-17  2.733062E-18  3.456508E-18  9.787242E-20
    248  9.745016881397E-02  6.444964E-24  2.995516E-21  1.855297E-17  1.428657E-18  1.833349E-17  2.841413E-18  3.869263E-18  1.137840E-19
    249  9.798964068785E-02  4.489714E-24  2.290757E-21  1.610082E-17  1.302122E-18  1.802847E-17  2.945298E-18  4.295392E-18  1.308306E-19
    250  9.892639389759E-02  2.372832E-24  1.425875E-21  1.252254E-17  1.103804E-18  1.745906E-17  3.128356E-18  5.144966E-18  1.666639E-19
    251  9.977784733458E-02  1.325675E-24  9.252351E-22  9.951722E-18  9.496154E-19  1.696907E-17  3.310079E-18  6.078785E-18  2.083948E-19
    252  1.005622893962E-01  7.678485E-25  6.162176E-22  8.015657E-18  8.236433E-19  1.648935E-17  3.481338E-18  7.084868E-18  2.560507E-19
    253  1.013070552067E-01  4.562500E-25  4.183783E-22  6.520464E-18  7.193525E-19  1.605408E-17  3.656506E-18  8.210366E-18  3.121382E-19
    254  1.019791947326E-01  2.841719E-25  2.941650E-22  5.402977E-18  6.359818E-19  1.566742E-17  3.823647E-18  9.389527E-18  3.738210E-19
    255  1.025982572428E-01  1.827029E-25  2.116948E-22  4.531757E-18  5.665790E-19  1.529877E-17  3.981091E-18  1.062313E-17  4.414527E-19
    256  1.032644197032E-01  1.134464E-25  1.484736E-22  3.747903E-18  5.002759E-19  1.491823E-17  4.161849E-18  1.215168E-17  5.290159E-19
    257  1.039121745974E-01  7.109644E-26  1.048383E-22  3.110224E-18  4.427121E-19  1.454998E-17  4.345794E-18  1.385912E-17  6.315137E-19
    258  1.045193471709E-01  4.561378E-26  7.529658E-23  2.603611E-18  3.938340E-19  1.418919E-17  4.520368E-18  1.566867E-17  7.454297E-19
    259  1.051181778144E-01  2.940098E-26  5.427002E-23  2.182541E-18  3.507163E-19  1.384054E-17  4.701051E-18  1.770006E-17  8.789556E-19
    260  1.056826419982E-01  1.938536E-26  3.977994E-23  1.845556E-18  3.141034E-19  1.351362E-17  4.877894E-18  1.986517E-17  1.027466E-18
    261  1.062431336111E-01  1.272905E-26  2.904612E-23  1.556496E-18  2.805945E-19  1.316206E-17  5.049108E-18  2.224145E-17  1.198188E-18
    262  1.068146627648E-01  8.267694E-27  2.103158E-23  1.305524E-18  2.496797E-19  1.279653E-17  5.225317E-18  2.494721E-17  1.401359E-18
    263  1.073656177930E-01  5.442223E-27  1.537805E-23  1.099647E-18  2.227270E-19  1.243716E-17  5.395900E-18  2.785247E-17  1.629400E-18
    264  1.079139362418E-01  3.562136E-27  1.118758E-23  9.231462E-19  1.980597E-19  1.205367E-17  5.557122E-18  3.101866E-17  1.889994E-18
    265  1.084202130578E-01  2.396245E-27  8.300906E-24  7.822297E-19  1.770550E-19  1.167137E-17  5.693386E-18  3.417360E-17  2.162490E-18
    266  1.089957947327E-01  1.519940E-27  5.888145E-24  6.451586E-19  1.552568E-19  1.121152E-17  5.833885E-18  3.804801E-17  2.514181E-18
    267  1.095139929398E-01  1.003046E-27  4.299590E-24  5.398539E-19  1.373385E-19  1.077098E-17  5.942432E-18  4.178226E-17  2.871447E-18
    268  1.100036617482E-01  6.711248E-28  3.168378E-24  4.534574E-19  1.216264E-19  1.031903E-17  6.019066E-18  4.545942E-17  3.242978E-18
    269  1.105581599754E-01  4.226334E-28  2.226666E-24  3.696083E-19  1.052995E-19  9.769545E-18  6.071774E-18  4.974820E-17  3.703239E-18
    270  1.111738162549E-01  2.506232E-28  1.492087E-24  2.918603E-19  8.895313E-20  9.118514E-18  6.083706E-18  5.459197E-17  4.262058E-18
    271  1.117276452796E-01  1.545133E-28  1.027958E-24  2.336541E-19  7.571013E-20  8.496482E-18  6.045344E-18  5.891163E-17  4.802340E-18
    272  1.122547306619E-01  9.643248E-29  7.136413E-25  1.873001E-19  6.436150E-20  7.877032E-18  5.961004E-18  6.286418E-17  5.341281E-18
    273  1.128196390807E-01  5.759473E-29  4.779098E-25  1.462839E-19  5.355658E-20  7.195708E-18  5.819885E-18  6.682932E-17  5.937961E-18
    274  1.134172103791E-01  3.293338E-29  3.087063E-25  1.112782E-19  4.358950E-20  6.468274E-18  5.615801E-18  7.060504E-17  6.579949E-18
    275  1.139661173569E-01  1.940957E-29  2.037218E-25  8.555099E-20  3.567719E-20  5.804684E-18  5.381463E-18  7.358165E-17  7.166966E-18
    276  1.145721141816E-01  1.069368E-29  1.272494E-25  6.323305E-20  2.827151E-20  5.094195E-18  5.080093E-18  7.624392E-17  7.800252E-18
    277  1.151138636995E-01  6.215810E-30  8.275832E-26  4.776919E-20  2.273924E-20  4.490577E-18  4.781907E-18  7.803833E-17  8.345130E-18
    278  1.160623872824E-01  2.320728E-30  3.779346E-26  2.853750E-20  1.517939E-20  3.526333E-18  4.217387E-18  7.981675E-17  9.230243E-18
    279  1.166131253687E-01  1.298415E-30  2.371019E-26  2.091148E-20  1.187002E-20  3.031826E-18  3.881104E-18  8.010169E-17  9.698317E-18
    280  1.171578902390E-01  1.000000E-30  1.483396E-26  1.525360E-20  9.237720E-21  2.592791E-18  3.551553E-18  7.989966E-17  1.012658E-17
    281  1.179966344325E-01  1.000000E-30  7.062996E-27  9.239550E-21  6.188622E-21  2.011630E-18  3.061254E-18  7.874374E-17  1.071522E-17
    282  1.184626561866E-01  1.000000E-30  4.649475E-27  6.946362E-21  4.922647E-21  1.736731E-18  2.803233E-18  7.771542E-17  1.100507E-17
    283  1.189221956404E-01  1.000000E-30  3.068813E-27  5.219206E-21  3.911372E-21  1.496432E-18  2.560557E-18  7.645297E-17  1.126269E-17
    284  1.197605220964E-01  1.000000E-30  1.411838E-27  3.053052E-21  2.536246E-21  1.126867E-18  2.146959E-18  7.348700E-17  1.164236E-17
    285  1.205341475296E-01  1.000000E-30  6.821822E-28  1.831593E-21  1.674751E-21  8.549657E-19  1.800399E-18  6.997191E-17  1.186329E-17
    286  1.212540834288E-01  1.000000E-30  3.422380E-28  1.118676E-21  1.119366E-21  6.509835E-19  1.505937E-18  6.593912E-17  1.191523E-17
    287  1.219299358624E-01  1.000000E-30  1.770244E-28  6.912233E-22  7.532873E-22  4.956487E-19  1.253338E-18  6.143625E-17  1.179239E-17
    288  1.225766858039E-01  1.000000E-30  9.389035E-29  4.281966E-22  5.066496E-22  3.753387E-19  1.034112E-18  5.650611E-17  1.149663E-17
    289  1.231854533608E-01  1.000000E-30  5.151072E-29  2.674596E-22  3.421471E-22  2.836829E-19  8.478679E-19  5.135914E-17  1.104332E-17
    290  1.237219182154E-01  1.000000E-30  3.045827E-29  1.736844E-22  2.380977E-22  2.181512E-19  7.008374E-19  4.651743E-17  1.050524E-17
    291  1.242404039059E-01  1.000000E-30  1.856309E-29  1.126950E-22  1.652168E-22  1.667620E-19  5.746966E-19  4.168553E-17  9.874296E-18
    292  1.248086455930E-01  1.000000E-30  1.103672E-29  6.887880E-23  1.087191E-22  1.220600E-19  4.544843E-19  3.635184E-17  9.076569E-18
    293  1.253177247642E-01  1.000000E-30  7.088495E-30  4.350216E-23  7.338241E-23  9.071424E-20  3.622134E-19  3.164771E-17  8.286595E-18
    294  1.258810647447E-01  1.000000E-30  4.521364E-30  2.568590E-23  4.663421E-23  6.413942E-20  2.768080E-19  2.668167E-17  7.366124E-18
    295  1.264205598797E-01  1.000000E-30  3.061220E-30  1.523632E-23  2.967219E-23  4.519721E-20  2.102226E-19  2.227109E-17  6.470517E-18
    296  1.270317883483E-01  1.000000E-30  2.065407E-30  8.246404E-24  1.737525E-23  2.972151E-20  1.505770E-19  1.776944E-17  5.472478E-18
    297  1.275757308169E-01  1.000000E-30  1.498253E-30  4.690547E-24  1.058489E-23  2.006824E-20  1.097624E-19  1.426735E-17  4.629628E-18
    298  1.286048671531E-01  1.000000E-30  1.000000E-30  1.562554E-24  3.975464E-24  9.100854E-21  5.757555E-20  8.995116E-18  3.225490E-18
    299  1.290949488661E-01  1.000000E-30  1.000000E-30  9.118899E-25  2.440758E-24  6.098867E-21  4.140624E-20  7.068873E-18  2.659463E-18
    300  1.295345101683E-01  1.000000E-30  1.000000E-30  5.641748E-25  1.567892E-24  4.212991E-21  3.046674E-20  5.632915E-18  2.213116E-18
    301  1.303954523490E-01  1.000000E-30  1.000000E-30  2.265437E-25  6.565129E-25  1.983413E-21  1.623361E-20  3.510216E-18  1.502382E-18
    302  1.308549873199E-01  1.000000E-30  1.000000E-30  1.432325E-25  4.147035E-25  1.305003E-21  1.141553E-20  2.685586E-18  1.203683E-18
    303  1.312776310019E-01  1.000000E-30  1.000000E-30  9.678991E-26  2.756162E-25  8.806423E-22  8.186870E-21  2.081452E-18  9.735411E-19
    304  1.320787884157E-01  1.000000E-30  1.000000E-30  5.090245E-26  1.360121E-25  4.105217E-22  4.275751E-21  1.258631E-18  6.386092E-19
    305  1.327308179063E-01  1.000000E-30  1.000000E-30  3.324811E-26  8.408395E-26  2.175134E-22  2.477519E-21  8.208552E-19  4.452912E-19
    306  1.333821207310E-01  1.000000E-30  1.000000E-30  2.327379E-26  5.733605E-26  1.147476E-22  1.420680E-21  5.282577E-19  3.065119E-19
    307  1.339749669338E-01  1.000000E-30  1.000000E-30  1.748907E-26  4.362689E-26  6.450882E-23  8.534727E-22  3.505756E-19  2.163530E-19
    308  1.345530840576E-01  1.000000E-30  1.000000E-30  1.345682E-26  3.502928E-26  3.737632E-23  5.202724E-22  2.334617E-19  1.530632E-19
    309  1.351098094661E-01  1.000000E-30  1.000000E-30  1.048066E-26  2.903074E-26  2.270750E-23  3.258742E-22  1.570767E-19  1.091877E-19
    310  1.359304916944E-01  1.000000E-30  1.000000E-30  7.172101E-27  2.226070E-26  1.176835E-23  1.697451E-22  8.728746E-20  6.615763E-20
    311  1.363572082699E-01  1.000000E-30  1.000000E-30  5.813963E-27  1.928474E-26  8.722985E-24  1.240315E-22  6.421808E-20  5.092487E-20
    312  1.367788244083E-01  1.000000E-30  1.000000E-30  4.670829E-27  1.657963E-26  6.671756E-24  9.293843E-23  4.735162E-20  3.926232E-20
    313  1.375777712339E-01  1.000000E-30  1.000000E-30  2.976356E-27  1.204014E-26  4.269666E-24  5.739178E-23  2.651095E-20  2.391275E-20
    314  1.380438267916E-01  1.000000E-30  1.000000E-30  2.222395E-27  9.737599E-27  3.362143E-24  4.483480E-23  1.882306E-20  1.783297E-20
    315  1.384690951451E-01  1.000000E-30  1.000000E-30  1.668603E-27  7.860237E-27  2.709571E-24  3.632970E-23  1.369759E-20  1.356773E-20
    316  1.391087445178E-01  1.000000E-30  1.000000E-30  1.046117E-27  5.477300E-27  1.940264E-24  2.684773E-23  8.389556E-21  8.880896E-21
    317  1.397002518981E-01  1.000000E-30  1.000000E-30  6.507221E-28  3.757533E-27  1.394686E-24  2.030350E-23  5.245142E-21  5.900712E-21
    318  1.402705851668E-01  1.000000E-30  1.000000E-30  3.974102E-28  2.511565E-27  9.877016E-25  1.533360E-23  3.272249E-21  3.900723E-21
    319  1.408634912375E-01  1.000000E-30  1.000000E-30  2.309025E-28  1.586517E-27  6.685031E-25  1.123253E-23  1.957960E-21  2.476485E-21
    320  1.414089642241E-01  1.000000E-30  1.000000E-30  1.372419E-28  1.007597E-27  4.548149E-25  8.281768E-24  1.197170E-21  1.597130E-21
    321  1.419220762512E-01  1.000000E-30  1.000000E-30  8.381044E-29  6.417617E-28  3.100057E-25  6.117810E-24  7.415679E-22  1.038760E-21
    322  1.422771704232E-01  1.000000E-30  1.000000E-30  5.782525E-29  4.630948E-28  2.348603E-25  4.912719E-24  5.270625E-22  7.629037E-22
    323  1.426029315631E-01  1.000000E-30  1.000000E-30  4.213139E-29  3.404681E-28  1.806812E-25  3.992172E-24  3.830762E-22  5.709456E-22
    324  1.430135230101E-01  1.000000E-30  1.000000E-30  3.049971E-29  2.288666E-28  1.286578E-25  3.050154E-24  2.545612E-22  3.931462E-22
    325  1.434683796643E-01  1.000000E-30  1.000000E-30  2.226327E-29  1.457927E-28  8.739839E-26  2.243361E-24  1.607895E-22  2.578223E-22
    326  1.440315208021E-01  1.000000E-30  1.000000E-30  1.778069E-29  8.230190E-29  5.338526E-26  1.514623E-24  9.039842E-23  1.513840E-22
    327  1.445490332405E-01  1.000000E-30  1.000000E-30  1.395426E-29  4.795055E-29  3.344338E-26  1.042335E-24  5.296901E-23  9.203127E-23
    328  1.451370980342E-01  1.000000E-30  1.000000E-30  1.331063E-29  2.579131E-29  1.941552E-26  6.739274E-25  2.890636E-23  5.219653E-23
    329  1.457052374241E-01  1.000000E-30  1.000000E-30  1.215862E-29  1.411509E-29  1.135859E-26  4.376334E-25  1.621063E-23  3.030918E-23
    330  1.463107957421E-01  1.000000E-30  1.000000E-30  1.240192E-29  7.485400E-30  6.329979E-27  2.727115E-25  8.832140E-24  1.712728E-23
    331  1.468752132891E-01  1.000000E-30  1.000000E-30  1.145124E-29  4.203210E-30  3.639365E-27  1.737760E-25  5.086212E-24  1.022192E-23
    332  1.475510939381E-01  1.000000E-30  1.000000E-30  1.310235E-29  2.315091E-30  1.866251E-27  1.003061E-25  2.682602E-24  5.660101E-24
    333  1.481899111058E-01  1.000000E-30  1.000000E-30  1.233632E-29  1.413081E-30  9.906995E-28  5.901089E-26  1.493448E-24  3.328425E-24
    334  1.491767377555E-01  1.000000E-30  1.000000E-30  1.799349E-29  1.092058E-30  3.851227E-28  2.567070E-26  6.259545E-25  1.547480E-24
    335  1.497116139607E-01  1.000000E-30  1.000000E-30  1.055349E-29  1.000000E-30  2.394081E-28  1.631182E-26  3.973101E-25  1.046959E-24
    336  1.502421520731E-01  1.000000E-30  1.000000E-30  1.006840E-29  1.000000E-30  1.571577E-28  1.040341E-26  2.546998E-25  7.177842E-25
    337  1.509052103900E-01  1.000000E-30  1.000000E-30  1.224021E-29  1.000000E-30  1.025999E-28  6.002301E-27  1.479437E-25  4.537951E-25
    338  1.515352476696E-01  1.000000E-30  1.000000E-30  1.158612E-29  1.000000E-30  7.614306E-29  3.652300E-27  8.953421E-26  2.962739E-25
    339  1.521327102765E-01  1.000000E-30  1.000000E-30  1.133968E-29  1.000000E-30  6.229954E-29  2.364421E-27  5.631988E-26  1.981830E-25
    340  1.526678407657E-01  1.000000E-30  1.000000E-30  1.000836E-29  1.000000E-30  5.447171E-29  1.677665E-27  3.782895E-26  1.385370E-25
    341  1.532481602429E-01  1.000000E-30  1.000000E-30  1.068827E-29  1.000000E-30  4.859050E-29  1.229121E-27  2.521925E-26  9.417865E-26
    342  1.535863948111E-01  1.000000E-30  1.000000E-30  6.393180E-30  1.000000E-30  4.515495E-29  1.056521E-27  2.021904E-26  7.527461E-26
    343  1.538995751697E-01  1.000000E-30  1.000000E-30  5.905977E-30  1.000000E-30  4.253139E-29  9.351830E-28  1.666191E-26  6.117143E-26
    344  1.546020187628E-01  1.000000E-30  1.000000E-30  1.297340E-29  1.000000E-30  3.785911E-29  7.517792E-28  1.132673E-26  3.869758E-26
    345  1.552062305672E-01  1.000000E-30  1.000000E-30  1.087852E-29  1.000000E-30  3.303357E-29  6.497323E-28  8.586124E-27  2.648973E-26
    346  1.557875935888E-01  1.000000E-30  1.000000E-30  1.051346E-29  1.000000E-30  2.862637E-29  5.748394E-28  6.862437E-27  1.876385E-26
    347  1.566447447202E-01  1.000000E-30  1.000000E-30  1.539207E-29  1.000000E-30  2.311586E-29  4.831255E-28  5.221613E-27  1.195511E-26
    348  1.574294426159E-01  1.000000E-30  1.000000E-30  1.485529E-29  1.000000E-30  1.797111E-29  4.072671E-28  4.200896E-27  8.561794E-27
    349  1.581710514975E-01  1.000000E-30  1.000000E-30  1.335828E-29  1.000000E-30  1.379807E-29  3.394020E-28  3.439726E-27  6.692748E-27
    350  1.588328903187E-01  1.000000E-30  1.000000E-30  1.194656E-29  1.000000E-30  1.062015E-29  2.824936E-28  2.858861E-27  5.629519E-27
    351  1.594606073659E-01  1.000000E-30  1.000000E-30  1.139627E-29  1.000000E-30  8.205972E-30  2.324148E-28  2.367726E-27  4.897702E-27
    352  1.600565792087E-01  1.000000E-30  1.000000E-30  1.089019E-29  1.000000E-30  6.339696E-30  1.889512E-28  1.946559E-27  4.328226E-27
    353  1.607059625219E-01  1.000000E-30  1.000000E-30  1.222239E-29  1.000000E-30  4.903687E-30  1.469782E-28  1.538291E-27  3.773694E-27
    354  1.613957576202E-01  1.000000E-30  1.000000E-30  1.262165E-29  1.000000E-30  3.790037E-30  1.089131E-28  1.162660E-27  3.213889E-27
    355  1.620398820205E-01  1.000000E-30  1.000000E-30  1.221883E-29  1.000000E-30  2.870802E-30  7.951060E-29  8.665342E-28  2.703746E-27
    356  1.627691861850E-01  1.000000E-30  1.000000E-30  1.372595E-29  1.000000E-30  2.440132E-30  5.345759E-29  5.972743E-28  2.150820E-27
    357  1.634667099868E-01  1.000000E-30  1.000000E-30  1.270954E-29  1.000000E-30  2.030835E-30  3.497676E-29  4.008337E-28  1.663577E-27
    358  1.645369737572E-01  1.000000E-30  1.000000E-30  1.954001E-29  1.000000E-30  2.506011E-30  1.697393E-29  2.016300E-28  1.039802E-27
    359  1.651200899964E-01  1.000000E-30  1.000000E-30  1.114930E-29  1.000000E-30  1.367297E-30  1.083831E-29  1.322639E-28  7.750049E-28
