 *                                      
 * expansion:  temp0=  1.000E+10 den0=  3.000E+06 temp_stop=  1.000E+07
 *          time                mn67          mn68          mn69          mn70          mn71          mn72          mn73          mn74 
    177  5.897372529375E-02  1.083895E-16  3.350423E-19  7.210599E-21  7.982913E-24  6.430996E-26  2.139916E-29  1.000000E-30  1.000000E-30
    178  5.927019313219E-02  9.486755E-17  2.966436E-19  6.572256E-21  7.345718E-24  6.074384E-26  2.037820E-29  1.000000E-30  1.000000E-30
    179  5.955970264735E-02  8.451261E-17  2.672654E-19  6.092291E-21  6.872992E-24  5.830977E-26  1.971880E-29  1.000000E-30  1.000000E-30
    180  5.987296131417E-02  7.638399E-17  2.445374E-19  5.749096E-21  6.551690E-24  5.715170E-26  1.949584E-29  1.000000E-30  1.000000E-30
    181  6.018239261751E-02  7.155678E-17  2.318863E-19  5.621454E-21  6.470790E-24  5.802695E-26  1.996599E-29  1.000000E-30  1.000000E-30
    182  6.051941164510E-02  6.995480E-17  2.297257E-19  5.758778E-21  6.701823E-24  6.193968E-26  2.151420E-29  1.000000E-30  1.000000E-30
    183  6.081686890997E-02  7.186244E-17  2.387847E-19  6.166303E-21  7.246041E-24  6.878570E-26  2.409282E-29  1.000000E-30  1.000000E-30
    184  6.107970107709E-02  7.631534E-17  2.562393E-19  6.793458E-21  8.051899E-24  7.826946E-26  2.761860E-29  1.000000E-30  1.000000E-30
    185  6.149099227918E-02  8.908017E-17  3.040394E-19  8.400903E-21  1.009235E-23  1.018266E-25  3.635215E-29  1.000000E-30  1.000000E-30
    186  6.184187848266E-02  1.063480E-16  3.681104E-19  1.053838E-20  1.280749E-23  1.334180E-25  4.810905E-29  1.000000E-30  1.000000E-30
    187  6.212841772032E-02  1.255568E-16  4.396281E-19  1.295669E-20  1.589633E-23  1.699871E-25  6.179976E-29  1.000000E-30  1.000000E-30
    188  6.241083345826E-02  1.497211E-16  5.302383E-19  1.608261E-20  1.991716E-23  2.185720E-25  8.011014E-29  1.000000E-30  1.000000E-30
    189  6.286334795077E-02  2.013576E-16  7.262888E-19  2.307105E-20  2.900553E-23  3.318525E-25  1.232274E-28  1.000000E-30  1.000000E-30
    190  6.324448148531E-02  2.598358E-16  9.518675E-19  3.144403E-20  4.003998E-23  4.745660E-25  1.781834E-28  1.000000E-30  1.000000E-30
    191  6.354755735680E-02  3.183314E-16  1.180677E-18  4.024003E-20  5.176466E-23  6.310599E-25  2.390441E-28  1.000000E-30  1.000000E-30
    192  6.382753282149E-02  3.836150E-16  1.439234E-18  5.049406E-20  6.557128E-23  8.205399E-25  3.133772E-28  1.064673E-30  1.000000E-30
    193  6.429792763326E-02  5.225817E-16  1.998918E-18  7.363986E-20  9.716152E-23  1.270604E-24  4.920203E-28  1.733793E-30  1.000000E-30
    194  6.470641913937E-02  6.799460E-16  2.645241E-18  1.017020E-19  1.360668E-22  1.849291E-24  7.248307E-28  2.633291E-30  1.000000E-30
    195  6.514351188605E-02  8.957919E-16  3.548928E-18  1.428513E-19  1.939983E-22  2.748102E-24  1.091235E-27  4.096652E-30  1.000000E-30
    196  6.551961572666E-02  1.130159E-15  4.548429E-18  1.904929E-19  2.620628E-22  3.847622E-24  1.545152E-27  5.967651E-30  1.000000E-30
    197  6.614173306661E-02  1.643841E-15  6.791016E-18  3.037934E-19  4.270040E-22  6.653816E-24  2.722656E-27  1.102329E-29  1.000000E-30
    198  6.666431851744E-02  2.234206E-15  9.436798E-18  4.463829E-19  6.389396E-22  1.047052E-23  4.352960E-27  1.834048E-29  1.000000E-30
    199  6.714973898932E-02  2.952143E-15  1.273048E-17  6.344638E-19  9.237518E-22  1.586904E-23  6.696306E-27  2.928767E-29  1.000000E-30
    200  6.763365269933E-02  3.875891E-15  1.706496E-17  8.961746E-19  1.327249E-21  2.390441E-23  1.023884E-26  4.649004E-29  1.000000E-30
    201  6.810748363549E-02  5.034992E-15  2.262687E-17  1.251067E-18  1.884254E-21  3.555282E-23  1.545399E-26  7.280346E-29  1.000000E-30
    202  6.886988901479E-02  7.598998E-15  3.530505E-17  2.122631E-18  3.285663E-21  6.688209E-23  2.978006E-26  1.489968E-28  1.000000E-30
    203  6.932442343830E-02  9.663939E-15  4.580001E-17  2.894117E-18  4.553245E-21  9.693416E-23  4.377905E-26  2.269318E-28  1.000000E-30
    204  6.977291475786E-02  1.221020E-14  5.902577E-17  3.920047E-18  6.268413E-21  1.395810E-22  6.394605E-26  3.434594E-28  1.000000E-30
    205  7.051837306122E-02  1.788198E-14  8.936372E-17  6.450702E-18  1.060052E-20  2.545490E-22  1.194523E-25  6.811418E-28  1.000000E-30
    206  7.120724846930E-02  2.525839E-14  1.301952E-16  1.015554E-17  1.711823E-20  4.409306E-22  2.115983E-25  1.275524E-27  1.000000E-30
    207  7.185571854523E-02  3.475969E-14  1.845130E-16  1.548931E-17  2.674548E-20  7.362049E-22  3.608714E-25  2.292750E-27  1.000000E-30
    208  7.250556240022E-02  4.761246E-14  2.603573E-16  2.353634E-17  4.164096E-20  1.225503E-21  6.137059E-25  4.110744E-27  1.000000E-30
    209  7.308358088908E-02  6.273597E-14  3.523287E-16  3.403997E-17  6.155580E-20  1.923851E-21  9.821729E-25  6.899176E-27  1.522265E-30
    210  7.365083251161E-02  8.196010E-14  4.725915E-16  4.875932E-17  9.010158E-20  2.988484E-21  1.555100E-24  1.144987E-26  2.550410E-30
    211  7.420607479025E-02  1.061459E-13  6.281747E-16  6.914244E-17  1.305221E-19  4.590162E-21  2.433971E-24  1.877087E-26  4.247328E-30
    212  7.477269193766E-02  1.378117E-13  8.376737E-16  9.853201E-17  1.901263E-19  7.100552E-21  3.838789E-24  3.104777E-26  7.139106E-30
    213  7.532671922740E-02  1.775020E-13  1.107723E-15  1.390989E-16  2.742664E-19  1.086725E-20  5.988461E-24  5.075651E-26  1.185747E-29
    214  7.590819975934E-02  2.310037E-13  1.482328E-15  1.994422E-16  4.023374E-19  1.696988E-20  9.542210E-24  8.497876E-26  2.018841E-29
    215  7.648106882397E-02  2.989053E-13  1.971829E-15  2.840914E-16  5.862525E-19  2.630763E-20  1.509270E-23  1.411665E-25  3.410124E-29
    216  7.706864365518E-02  3.888061E-13  2.639249E-15  4.080805E-16  8.620945E-19  4.124114E-20  2.415602E-23  2.376738E-25  5.841397E-29
    217  7.765097184480E-02  5.040641E-13  3.520694E-15  5.841160E-16  1.263216E-18  6.441216E-20  3.851792E-23  3.986186E-25  9.967510E-29
    218  7.824188421090E-02  6.554830E-13  4.713869E-15  8.404135E-16  1.861525E-18  1.013115E-19  6.188115E-23  6.743059E-25  1.716144E-28
    219  7.883216312169E-02  8.518333E-13  6.308429E-15  1.209019E-15  2.743276E-18  1.594043E-19  9.946304E-23  1.141505E-24  2.957298E-28
    220  7.934760137230E-02  1.071120E-12  8.139823E-15  1.662340E-15  3.852586E-18  2.371237E-19  1.507581E-22  1.810840E-24  4.765292E-28
    221  7.991019390762E-02  1.375792E-12  1.075580E-14  2.355133E-15  5.586606E-18  3.662586E-19  2.377049E-22  3.001523E-24  8.035505E-28
    222  8.044081450283E-02  1.743238E-12  1.400029E-14  3.274974E-15  7.941985E-18  5.528030E-19  3.658583E-22  4.843975E-24  1.318139E-27
    223  8.103419684334E-02  2.275105E-12  1.883390E-14  4.745702E-15  1.179814E-17  8.784265E-19  5.943009E-22  8.299462E-24  2.300333E-27
    224  8.158988408622E-02  2.924886E-12  2.491485E-14  6.733489E-15  1.713683E-17  1.359497E-18  9.390570E-22  1.378937E-23  3.888776E-27
    225  8.219791245697E-02  3.859321E-12  3.392620E-14  9.903387E-15  2.586360E-17  2.200188E-18  1.554913E-21  2.413038E-23  6.936391E-27
    226  8.273529679330E-02  4.944562E-12  4.470192E-14  1.397451E-14  3.734453E-17  3.380380E-18  2.438124E-21  3.974332E-23  1.162061E-26
    227  8.327310875316E-02  6.355846E-12  5.910724E-14  1.979788E-14  5.414676E-17  5.217477E-18  3.841176E-21  6.579076E-23  1.956983E-26
    228  8.381967664174E-02  8.226738E-12  7.875064E-14  2.830397E-14  7.926897E-17  8.141982E-18  6.121498E-21  1.102858E-22  3.338712E-26
    229  8.442137901789E-02  1.096249E-11  1.083605E-13  4.210745E-14  1.210734E-16  1.334737E-17  1.027190E-20  1.957235E-22  6.042071E-26
    230  8.496109010092E-02  1.422499E-11  1.447488E-13  6.035761E-14  1.777316E-16  2.088634E-17  1.641643E-20  3.290382E-22  1.033877E-25
    231  8.556251684447E-02  1.905015E-11  2.002702E-13  9.037726E-14  2.733459E-16  3.450774E-17  2.777326E-20  5.891614E-22  1.888395E-25
    232  8.609514523980E-02  2.468851E-11  2.672100E-13  1.293812E-13  4.007792E-16  5.392928E-17  4.433334E-20  9.892350E-22  3.227587E-25
    233  8.668730402486E-02  3.293600E-11  3.682947E-13  1.929459E-13  6.139151E-16  8.872505E-17  7.469007E-20  1.763655E-21  5.870230E-25
    234  8.725638446658E-02  4.338653E-11  5.007298E-13  2.830974E-13  9.244553E-16  1.431575E-16  1.233163E-19  3.075666E-21  1.043710E-24
    235  8.784892152766E-02  5.761684E-11  6.873961E-13  4.209180E-13  1.412512E-15  2.351462E-16  2.075084E-19  5.481037E-21  1.898151E-24
    236  8.837914431516E-02  7.397871E-11  9.094114E-13  5.983376E-13  2.057915E-15  3.656421E-16  3.297760E-19  9.172243E-21  3.235288E-24
    237  8.927467123273E-02  1.116830E-10  1.444820E-12  1.074344E-12  3.853554E-15  7.649650E-16  7.160573E-19  2.174532E-20  7.914034E-24
    238  9.009385267910E-02  1.602563E-10  2.173494E-12  1.809192E-12  6.746608E-15  1.483487E-15  1.437260E-18  4.733586E-20  1.773478E-23
    239  9.088007009323E-02  2.232944E-10  3.170513E-12  2.943915E-12  1.140027E-14  2.767828E-15  2.772669E-18  9.878567E-20  3.806959E-23
    240  9.160938796651E-02  2.994736E-10  4.438825E-12  4.564886E-12  1.831427E-14  4.878073E-15  5.042125E-18  1.933550E-19  7.651348E-23
    241  9.231864750676E-02  3.937168E-10  6.087212E-12  6.919012E-12  2.874120E-14  8.382749E-15  8.935492E-18  3.682805E-19  1.495783E-22
    242  9.335415502949E-02  5.784342E-10  9.518419E-12  1.253849E-11  5.482977E-14  1.827749E-14  2.038745E-17  9.342396E-19  3.942942E-22
    243  9.429165011748E-02  8.153440E-10  1.420693E-11  2.141712E-11  9.818215E-14  3.698879E-14  4.301798E-17  2.172697E-18  9.500299E-22
    244  9.514750284226E-02  1.126640E-09  2.069743E-11  3.533489E-11  1.692143E-13  7.136023E-14  8.625749E-17  4.765084E-18  2.152884E-21
    245  9.592869681963E-02  1.543110E-09  2.976721E-11  5.697784E-11  2.840901E-13  1.329019E-13  1.664749E-16  9.987496E-18  4.650977E-21
    246  9.638259128200E-02  1.876909E-09  3.725780E-11  7.625896E-11  3.893261E-13  1.935420E-13  2.475537E-16  1.558720E-17  7.388732E-21
    247  9.686466198075E-02  2.338784E-09  4.786938E-11  1.052411E-10  5.510549E-13  2.922842E-13  3.822980E-16  2.534498E-17  1.224450E-20
    248  9.745016881397E-02  3.109520E-09  6.607413E-11  1.585118E-10  8.561022E-13  4.914790E-13  6.606644E-16  4.664715E-17  2.306632E-20
    249  9.798964068785E-02  4.112621E-09  9.048378E-11  2.353552E-10  1.308250E-12  8.081995E-13  1.114372E-15  8.341235E-17  4.214790E-20
    250  9.892639389759E-02  6.924402E-09  1.619447E-10  4.853720E-10  2.837935E-12  1.993452E-12  2.874006E-15  2.382721E-16  1.250581E-19
    251  9.977784733458E-02  1.143203E-08  2.828387E-10  9.652905E-10  5.913265E-12  4.672983E-12  7.019932E-15  6.392912E-16  3.475105E-19
    252  1.005622893962E-01  1.840308E-08  4.798267E-10  1.848117E-09  1.182453E-11  1.042703E-11  1.627620E-14  1.617560E-15  9.085447E-19
    253  1.013070552067E-01  2.901045E-08  7.954502E-10  3.439346E-09  2.294409E-11  2.246924E-11  3.638938E-14  3.931988E-15  2.279117E-18
    254  1.019791947326E-01  4.362794E-08  1.252441E-09  6.015684E-09  4.168954E-11  4.491044E-11  7.521661E-14  8.769746E-15  5.231310E-18
    255  1.025982572428E-01  6.317989E-08  1.892787E-09  1.002354E-08  7.197036E-11  8.470261E-11  1.463593E-13  1.831282E-14  1.121971E-17
    256  1.032644197032E-01  9.314376E-08  2.922793E-09  1.720245E-08  1.283644E-10  1.662567E-10  2.971843E-13  4.013908E-14  2.531629E-17
    257  1.039121745974E-01  1.340854E-07  4.403260E-09  2.874073E-08  2.227273E-10  3.168416E-10  5.855209E-13  8.523495E-14  5.531407E-17
    258  1.045193471709E-01  1.860394E-07  6.377846E-09  4.590215E-08  3.686759E-10  5.730197E-10  1.092796E-12  1.707389E-13  1.138341E-16
    259  1.051181778144E-01  2.527244E-07  9.042532E-09  7.169964E-08  5.967451E-10  1.012635E-09  1.992602E-12  3.339642E-13  2.287219E-16
    260  1.056826419982E-01  3.315419E-07  1.235464E-08  1.073842E-07  9.245058E-10  1.705038E-09  3.456395E-12  6.191797E-13  4.350281E-16
    261  1.062431336111E-01  4.264160E-07  1.654959E-08  1.576917E-07  1.404402E-09  2.814982E-09  5.878900E-12  1.125633E-12  8.113439E-16
    262  1.068146627648E-01  5.397426E-07  2.184171E-08  2.286642E-07  2.108654E-09  4.603089E-09  9.911904E-12  2.031901E-12  1.503591E-15
    263  1.073656177930E-01  6.629405E-07  2.793814E-08  3.204056E-07  3.056344E-09  7.246761E-09  1.607520E-11  3.520761E-12  2.672757E-15
    264  1.079139362418E-01  7.959657E-07  3.493705E-08  4.390389E-07  4.332545E-09  1.116001E-08  2.550435E-11  5.968744E-12  4.648727E-15
    265  1.084202130578E-01  9.240788E-07  4.212388E-08  5.762380E-07  5.868793E-09  1.632524E-08  3.835620E-11  9.546160E-12  7.614290E-15
    266  1.089957947327E-01  1.069720E-06  5.092097E-08  7.674450E-07  8.103911E-09  2.461175E-08  5.968834E-11  1.593781E-11  1.306430E-14
    267  1.095139929398E-01  1.195220E-06  5.917385E-08  9.735680E-07  1.062325E-08  3.493206E-08  8.718837E-11  2.481156E-11  2.084814E-14
    268  1.100036617482E-01  1.304758E-06  6.705646E-08  1.199326E-06  1.350161E-08  4.788387E-08  1.228301E-10  3.713626E-11  3.194841E-14
    269  1.105581599754E-01  1.413678E-06  7.581744E-08  1.491094E-06  1.739493E-08  6.723351E-08  1.779321E-10  5.763531E-11  5.093603E-14
    270  1.111738162549E-01  1.511138E-06  8.500420E-08  1.858547E-06  2.256410E-08  9.600055E-08  2.630979E-10  9.204365E-11  8.383438E-14
    271  1.117276452796E-01  1.575023E-06  9.251680E-08  2.226840E-06  2.803253E-08  1.301111E-07  3.680674E-10  1.380729E-10  1.292473E-13
    272  1.122547306619E-01  1.614561E-06  9.885959E-08  2.608772E-06  3.400193E-08  1.715279E-07  5.002180E-10  2.006152E-10  1.927916E-13
    273  1.128196390807E-01  1.633979E-06  1.046370E-07  3.048628E-06  4.125589E-08  2.276572E-07  6.860887E-10  2.957109E-10  2.923669E-13
    274  1.134172103791E-01  1.629673E-06  1.094739E-07  3.544075E-06  4.992228E-08  3.030843E-07  9.459986E-10  4.402369E-10  4.486581E-13
    275  1.139661173569E-01  1.605157E-06  1.127105E-07  4.023000E-06  5.881284E-08  3.900507E-07  1.257627E-09  6.282965E-10  6.585615E-13
    276  1.145721141816E-01  1.558358E-06  1.149527E-07  4.572127E-06  6.966269E-08  5.096052E-07  1.703579E-09  9.208670E-10  9.959057E-13
    277  1.151138636995E-01  1.501348E-06  1.157759E-07  5.074837E-06  8.025919E-08  6.411799E-07  2.214391E-09  1.284857E-09  1.429317E-12
    278  1.160623872824E-01  1.373222E-06  1.145504E-07  5.963965E-06  1.007558E-07  9.405962E-07  3.441156E-09  2.262912E-09  2.646201E-12
    279  1.166131253687E-01  1.287209E-06  1.124399E-07  6.472952E-06  1.136735E-07  1.162315E-06  4.398562E-09  3.112469E-09  3.748053E-12
    280  1.171578902390E-01  1.196375E-06  1.094160E-07  6.960656E-06  1.270518E-07  1.422179E-06  5.566427E-09  4.236651E-09  5.253193E-12
    281  1.179966344325E-01  1.049533E-06  1.030896E-07  7.660691E-06  1.484864E-07  1.913077E-06  7.890534E-09  6.725179E-09  8.726801E-12
    282  1.184626561866E-01  9.670347E-07  9.886374E-08  8.012433E-06  1.606256E-07  2.238593E-06  9.508312E-09  8.633575E-09  1.149277E-11
    283  1.189221956404E-01  8.863543E-07  9.428485E-08  8.325946E-06  1.725867E-07  2.599757E-06  1.136889E-08  1.099083E-08  1.500599E-11
    284  1.197605220964E-01  7.428485E-07  8.501024E-08  8.793963E-06  1.938675E-07  3.369795E-06  1.554834E-08  1.686880E-08  2.413077E-11
    285  1.205341475296E-01  6.190064E-07  7.583401E-08  9.086091E-06  2.121582E-07  4.212359E-06  2.043336E-08  2.467967E-08  3.687542E-11
    286  1.212540834288E-01  5.133115E-07  6.704513E-08  9.220374E-06  2.272516E-07  5.111667E-06  2.598985E-08  3.471593E-08  5.403935E-11
    287  1.219299358624E-01  4.238116E-07  5.881892E-08  9.216812E-06  2.391075E-07  6.052355E-06  3.217500E-08  4.727357E-08  7.649923E-11
    288  1.225766858039E-01  3.479345E-07  5.120047E-08  9.094939E-06  2.479136E-07  7.029775E-06  3.901340E-08  6.282695E-08  1.055508E-10
    289  1.231854533608E-01  2.851585E-07  4.436106E-08  8.876129E-06  2.535863E-07  8.008247E-06  4.629510E-08  8.132854E-08  1.415834E-10
    290  1.237219182154E-01  2.367584E-07  3.869447E-08  8.604847E-06  2.563097E-07  8.905503E-06  5.338151E-08  1.012977E-07  1.820081E-10
    291  1.242404039059E-01  1.960168E-07  3.361111E-08  8.280398E-06  2.568673E-07  9.791453E-06  6.079793E-08  1.243457E-07  2.303979E-10
    292  1.248086455930E-01  1.577361E-07  2.851820E-08  7.863808E-06  2.551288E-07  1.076979E-05  6.952539E-08  1.544297E-07  2.960221E-10
    293  1.253177247642E-01  1.285450E-07  2.437847E-08  7.444172E-06  2.514878E-07  1.164123E-05  7.783534E-08  1.862583E-07  3.681413E-10
    294  1.258810647447E-01  1.014910E-07  2.030037E-08  6.942409E-06  2.453567E-07  1.258247E-05  8.748343E-08  2.274283E-07  4.651310E-10
    295  1.264205598797E-01  8.017867E-08  1.688238E-08  6.437124E-06  2.376169E-07  1.344655E-05  9.708442E-08  2.733344E-07  5.777439E-10
    296  1.270317883483E-01  6.066319E-08  1.354446E-08  5.848124E-06  2.268747E-07  1.436620E-05  1.082876E-07  3.339171E-07  7.328633E-10
    297  1.275757308169E-01  4.685250E-08  1.102546E-08  5.321642E-06  2.158630E-07  1.511720E-05  1.184338E-07  3.962182E-07  8.994550E-10
    298  1.286048671531E-01  2.807143E-08  7.303827E-09  4.356943E-06  1.924631E-07  1.632553E-05  1.376975E-07  5.380772E-07  1.302966E-09
    299  1.290949488661E-01  2.173957E-08  5.936527E-09  3.922271E-06  1.805229E-07  1.679302E-05  1.467606E-07  6.179951E-07  1.543741E-09
    300  1.295345101683E-01  1.719071E-08  4.903599E-09  3.551775E-06  1.696418E-07  1.714776E-05  1.547411E-07  6.969786E-07  1.790588E-09
    301  1.303954523490E-01  1.070251E-08  3.327377E-09  2.887209E-06  1.483771E-07  1.766085E-05  1.697860E-07  8.731971E-07  2.371230E-09
    302  1.308549873199E-01  8.240032E-09  2.683417E-09  2.566858E-06  1.372221E-07  1.783670E-05  1.774226E-07  9.800194E-07  2.742021E-09
    303  1.312776310019E-01  6.448394E-09  2.191978E-09  2.294429E-06  1.272183E-07  1.793825E-05  1.841487E-07  1.086571E-06  3.125357E-09
    304  1.320787884157E-01  4.007426E-09  1.478494E-09  1.836710E-06  1.091975E-07  1.797639E-05  1.959984E-07  1.311492E-06  3.976976E-09
    305  1.327308179063E-01  2.690575E-09  1.061732E-09  1.518001E-06  9.557537E-08  1.786546E-05  2.046711E-07  1.518415E-06  4.808790E-09
    306  1.333821207310E-01  1.788964E-09  7.554367E-10  1.244438E-06  8.301255E-08  1.763505E-05  2.123576E-07  1.747926E-06  5.783240E-09
    307  1.339749669338E-01  1.224810E-09  5.503550E-10  1.031703E-06  7.256956E-08  1.732843E-05  2.184287E-07  1.977203E-06  6.809868E-09
    308  1.345530840576E-01  8.401626E-10  4.012708E-10  8.539754E-07  6.328190E-08  1.694766E-05  2.234450E-07  2.220435E-06  7.955444E-09
    309  1.351098094661E-01  5.799773E-10  2.938835E-10  7.075392E-07  5.515072E-08  1.651074E-05  2.273802E-07  2.473659E-06  9.208630E-09
    310  1.359304916944E-01  3.322250E-10  1.838053E-10  5.310093E-07  4.462435E-08  1.575473E-05  2.314906E-07  2.880153E-06  1.135022E-08
    311  1.363572082699E-01  2.472965E-10  1.432613E-10  4.552334E-07  3.979513E-08  1.531502E-05  2.328002E-07  3.107175E-06  1.261593E-08
    312  1.367788244083E-01  1.838372E-10  1.114780E-10  3.895673E-07  3.541599E-08  1.485256E-05  2.335149E-07  3.342276E-06  1.397908E-08
    313  1.375777712339E-01  1.038160E-10  6.868338E-11  2.875121E-07  2.816959E-08  1.391131E-05  2.332625E-07  3.813920E-06  1.688155E-08
    314  1.380438267916E-01  7.397515E-11  5.150821E-11  2.395803E-07  2.452957E-08  1.332973E-05  2.321327E-07  4.103407E-06  1.877819E-08
    315  1.384690951451E-01  5.401879E-11  3.941770E-11  2.020384E-07  2.153891E-08  1.278163E-05  2.304556E-07  4.376551E-06  2.065007E-08
    316  1.391087445178E-01  3.340569E-11  2.616514E-11  1.553069E-07  1.760198E-08  1.193344E-05  2.267813E-07  4.800237E-06  2.372276E-08
    317  1.397002518981E-01  2.126946E-11  1.779198E-11  1.209439E-07  1.451197E-08  1.113250E-05  2.221842E-07  5.201655E-06  2.684039E-08
    318  1.402705851668E-01  1.366268E-11  1.218010E-11  9.439209E-08  1.197142E-08  1.035268E-05  2.166897E-07  5.594134E-06  3.010156E-08
    319  1.408634912375E-01  8.547432E-12  8.142968E-12  7.238675E-08  9.729342E-09  9.541322E-06  2.099109E-07  6.004071E-06  3.375793E-08
    320  1.414089642241E-01  5.519760E-12  5.590194E-12  5.634958E-08  7.992425E-09  8.802538E-06  2.028057E-07  6.377167E-06  3.734494E-08
    321  1.419220762512E-01  3.641529E-12  3.906335E-12  4.427948E-08  6.608639E-09  8.120126E-06  1.954389E-07  6.720526E-06  4.090188E-08
    322  1.422771704232E-01  2.719264E-12  3.035493E-12  3.733078E-08  5.772723E-09  7.656545E-06  1.899709E-07  6.952922E-06  4.346651E-08
    323  1.426029315631E-01  2.075679E-12  2.403094E-12  3.183900E-08  5.087017E-09  7.239417E-06  1.847238E-07  7.160711E-06  4.588552E-08
    324  1.430135230101E-01  1.473703E-12  1.786194E-12  2.597013E-08  4.324606E-09  6.726984E-06  1.778440E-07  7.413324E-06  4.901402E-08
    325  1.434683796643E-01  1.006288E-12  1.282910E-12  2.063894E-08  3.598901E-09  6.178999E-06  1.699351E-07  7.678982E-06  5.257070E-08
    326  1.440315208021E-01  6.257883E-13  8.489603E-13  1.543307E-08  2.850104E-09  5.532236E-06  1.598163E-07  7.984377E-06  5.708669E-08
    327  1.445490332405E-01  4.029156E-13  5.784768E-13  1.173173E-08  2.284834E-09  4.970597E-06  1.502756E-07  8.240048E-06  6.132921E-08
    328  1.451370980342E-01  2.446064E-13  3.742490E-13  8.533448E-09  1.766104E-09  4.375129E-06  1.393370E-07  8.496377E-06  6.621053E-08
    329  1.457052374241E-01  1.516895E-13  2.465818E-13  6.233559E-09  1.368701E-09  3.845006E-06  1.288097E-07  8.706639E-06  7.095103E-08
    330  1.463107957421E-01  9.163425E-14  1.587657E-13  4.421981E-09  1.034592E-09  3.328119E-06  1.177187E-07  8.889406E-06  7.600297E-08
    331  1.468752132891E-01  5.791075E-14  1.064280E-13  3.188336E-09  7.918245E-10  2.892078E-06  1.076481E-07  9.018862E-06  8.066480E-08
    332  1.475510939381E-01  3.416292E-14  6.737852E-14  2.138169E-09  5.706352E-10  2.427175E-06  9.607589E-08  9.120416E-06  8.613294E-08
    333  1.481899111058E-01  2.126522E-14  4.489500E-14  1.451803E-09  4.149785E-10  2.041388E-06  8.568437E-08  9.163409E-06  9.114438E-08
    334  1.491767377555E-01  1.086817E-14  2.562888E-14  7.855279E-10  2.499042E-10  1.541388E-06  7.089482E-08  9.128099E-06  9.844625E-08
    335  1.497116139607E-01  7.811311E-15  1.963741E-14  5.589550E-10  1.885496E-10  1.314954E-06  6.358270E-08  9.058073E-06  1.021143E-07
    336  1.502421520731E-01  5.741910E-15  1.543106E-14  3.959464E-10  1.416135E-10  1.117300E-06  5.679403E-08  8.954367E-06  1.055108E-07
    337  1.509052103900E-01  4.019056E-15  1.178673E-14  2.554828E-10  9.836016E-11  9.055424E-07  4.901839E-08  8.777431E-06  1.093500E-07
    338  1.515352476696E-01  2.933133E-15  9.376187E-15  1.672974E-10  6.911461E-11  7.366215E-07  4.234970E-08  8.562254E-06  1.125150E-07
    339  1.521327102765E-01  2.207160E-15  7.673868E-15  1.109584E-10  4.903557E-11  6.012564E-07  3.661595E-08  8.317216E-06  1.150151E-07
    340  1.526678407657E-01  1.728192E-15  6.484834E-15  7.637075E-11  3.586567E-11  4.984803E-07  3.197499E-08  8.065528E-06  1.167872E-07
    341  1.532481602429E-01  1.336435E-15  5.449684E-15  5.066270E-11  2.542333E-11  4.043536E-07  2.744994E-08  7.760408E-06  1.181608E-07
    342  1.535863948111E-01  1.153486E-15  4.937778E-15  3.977089E-11  2.074813E-11  3.568074E-07  2.504062E-08  7.568049E-06  1.186778E-07
    343  1.538995751697E-01  1.007005E-15  4.509511E-15  3.169616E-11  1.714353E-11  3.169890E-07  2.294438E-08  7.380676E-06  1.189554E-07
    344  1.546020187628E-01  7.452247E-16  3.691168E-15  1.896008E-11  1.112435E-11  2.413087E-07  1.872804E-08  6.932323E-06  1.188594E-07
    345  1.552062305672E-01  5.768740E-16  3.114248E-15  1.214554E-11  7.645686E-12  1.892709E-07  1.560461E-08  6.520332E-06  1.179562E-07
    346  1.557875935888E-01  4.509382E-16  2.643509E-15  7.891102E-12  5.317450E-12  1.485889E-07  1.298982E-08  6.105339E-06  1.163452E-07
    347  1.566447447202E-01  3.135966E-16  2.073346E-15  4.196576E-12  3.127663E-12  1.024843E-07  9.775000E-09  5.472320E-06  1.126716E-07
    348  1.574294426159E-01  2.250083E-16  1.657987E-15  2.401199E-12  1.963320E-12  7.187491E-08  7.430297E-09  4.885872E-06  1.080581E-07
    349  1.581710514975E-01  1.640044E-16  1.336879E-15  1.462241E-12  1.305591E-12  5.064990E-08  5.654132E-09  4.337194E-06  1.027014E-07
    350  1.588328903187E-01  1.236993E-16  1.101492E-15  9.824370E-13  9.493836E-13  3.667918E-08  4.387379E-09  3.863470E-06  9.728125E-08
    351  1.594606073659E-01  9.462696E-17  9.147373E-16  7.079886E-13  7.380851E-13  2.675919E-08  3.419125E-09  3.434420E-06  9.170905E-08
    352  1.600565792087E-01  7.326175E-17  7.643393E-16  5.445589E-13  6.107773E-13  1.965925E-08  2.675496E-09  3.049216E-06  8.612927E-08
    353  1.607059625219E-01  5.546557E-17  6.273488E-16  4.318085E-13  5.251890E-13  1.393850E-08  2.032748E-09  2.659403E-06  7.989697E-08
    354  1.613957576202E-01  4.127579E-17  5.071616E-16  3.553739E-13  4.718011E-13  9.586465E-09  1.505316E-09  2.281931E-06  7.323634E-08
    355  1.620398820205E-01  3.128676E-17  4.140245E-16  3.069399E-13  4.428254E-13  6.699136E-09  1.127559E-09  1.964135E-06  6.708033E-08
    356  1.627691861850E-01  2.289338E-17  3.281177E-16  2.673479E-13  4.242395E-13  4.431956E-09  8.072295E-10  1.646113E-06  6.035240E-08
