 *                                      
 * expansion:  temp0=  1.000E+10 den0=  3.000E+06 temp_stop=  1.000E+07
 *          time                as92          as93          as94          as95          as96          as97          as98          as99 
    180  5.987296131417E-02  8.639047E-26  1.582812E-28  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
    181  6.018239261751E-02  1.114024E-25  2.081370E-28  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
    182  6.051941164510E-02  1.464465E-25  2.795261E-28  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
    183  6.081686890997E-02  1.859321E-25  3.616851E-28  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
    184  6.107970107709E-02  2.291543E-25  4.533213E-28  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
    185  6.149099227918E-02  3.167650E-25  6.434181E-28  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
    186  6.184187848266E-02  4.163084E-25  8.649907E-28  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
    187  6.212841772032E-02  5.194366E-25  1.099508E-27  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
    188  6.241083345826E-02  6.450851E-25  1.390807E-27  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
    189  6.286334795077E-02  9.101620E-25  2.021273E-27  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
    190  6.324448148531E-02  1.213182E-24  2.762609E-27  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
    191  6.354755735680E-02  1.522235E-24  3.536478E-27  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
    192  6.382753282149E-02  1.875072E-24  4.437837E-27  1.214104E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
    193  6.429792763326E-02  2.655293E-24  6.484596E-27  1.795523E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
    194  6.470641913937E-02  3.583847E-24  8.995244E-27  2.518865E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
    195  6.514351188605E-02  4.929172E-24  1.274193E-26  3.611436E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
    196  6.551961572666E-02  6.473351E-24  1.716564E-26  4.916444E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
    197  6.614173306661E-02  1.012758E-23  2.802009E-26  8.166455E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
    198  6.666431851744E-02  1.470736E-23  4.217915E-26  1.247601E-29  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
    199  6.714973898932E-02  2.075387E-23  6.155292E-26  1.845982E-29  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
    200  6.763365269933E-02  2.919379E-23  8.955146E-26  2.723174E-29  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
    201  6.810748363549E-02  4.070071E-23  1.290631E-25  3.978726E-29  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
    202  6.886988901479E-02  6.922540E-23  2.316581E-25  7.301787E-29  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
    203  6.932442343830E-02  9.482217E-23  3.277564E-25  1.046971E-28  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
    204  6.977291475786E-02  1.291492E-22  4.609790E-25  1.492189E-28  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
    205  7.051837306122E-02  2.151978E-22  8.105640E-25  2.682771E-28  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
    206  7.120724846930E-02  3.438501E-22  1.361797E-24  4.601770E-28  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
    207  7.185571854523E-02  5.329482E-22  2.213710E-24  7.629615E-28  1.400586E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
    208  7.250556240022E-02  8.246567E-22  3.594358E-24  1.263782E-27  2.393746E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
    209  7.308358088908E-02  1.213238E-21  5.521267E-24  1.976365E-27  3.895485E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
    210  7.365083251161E-02  1.768118E-21  8.397174E-24  3.059542E-27  6.271499E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
    211  7.420607479025E-02  2.551214E-21  1.263677E-23  4.685453E-27  9.982691E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
    212  7.477269193766E-02  3.701236E-21  1.914301E-23  7.226621E-27  1.602060E-29  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
    213  7.532671922740E-02  5.312855E-21  2.867328E-23  1.101788E-26  2.539940E-29  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
    214  7.590819975934E-02  7.742219E-21  4.370740E-23  1.711261E-26  4.111419E-29  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
    215  7.648106882397E-02  1.118465E-20  6.602379E-23  2.633572E-26  6.592216E-29  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
    216  7.706864365518E-02  1.624577E-20  1.004259E-22  4.083618E-26  1.066418E-28  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
    217  7.765097184480E-02  2.339416E-20  1.514263E-22  6.276879E-26  1.709962E-28  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
    218  7.824188421090E-02  3.364237E-20  2.282473E-22  9.648879E-26  2.744608E-28  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
    219  7.883216312169E-02  4.794585E-20  3.410458E-22  1.470496E-25  4.368516E-28  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
    220  7.934760137230E-02  6.473999E-20  4.800491E-22  2.106091E-25  6.500155E-28  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
    221  7.991019390762E-02  8.878999E-20  6.891306E-22  3.081585E-25  9.918020E-28  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
    222  8.044081450283E-02  1.179898E-19  9.562984E-22  4.354361E-25  1.458303E-27  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
    223  8.103419684334E-02  1.591886E-19  1.354662E-21  6.295131E-25  2.204771E-27  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
    224  8.158988408622E-02  2.065560E-19  1.840383E-21  8.717987E-25  3.184856E-27  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
    225  8.219791245697E-02  2.683098E-19  2.514675E-21  1.216665E-24  4.656029E-27  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
    226  8.273529679330E-02  3.313224E-19  3.248218E-21  1.601415E-24  6.386908E-27  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
    227  8.327310875316E-02  4.019853E-19  4.123769E-21  2.071978E-24  8.614730E-27  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
    228  8.381967664174E-02  4.816940E-19  5.175981E-21  2.651604E-24  1.150389E-26  1.126894E-30  1.000000E-30  1.000000E-30  1.000000E-30
    229  8.442137901789E-02  5.796713E-19  6.557322E-21  3.432347E-24  1.561034E-26  1.548451E-30  1.000000E-30  1.000000E-30  1.000000E-30
    230  8.496109010092E-02  6.786508E-19  8.041874E-21  4.292148E-24  2.037037E-26  2.039005E-30  1.000000E-30  1.000000E-30  1.000000E-30
    231  8.556251684447E-02  8.052334E-19  1.005222E-20  5.483724E-24  2.730004E-26  2.760808E-30  1.000000E-30  1.000000E-30  1.000000E-30
    232  8.609514523980E-02  9.371407E-19  1.225540E-20  6.817427E-24  3.541809E-26  3.614819E-30  1.000000E-30  1.000000E-30  1.000000E-30
    233  8.668730402486E-02  1.114658E-18  1.535535E-20  8.730854E-24  4.757648E-26  4.906123E-30  1.000000E-30  1.000000E-30  1.000000E-30
    234  8.725638446658E-02  1.328381E-18  1.924463E-20  1.117673E-23  6.378399E-26  6.643766E-30  1.000000E-30  1.000000E-30  1.000000E-30
    235  8.784892152766E-02  1.616121E-18  2.468268E-20  1.465765E-23  8.780067E-26  9.242471E-30  1.000000E-30  1.000000E-30  1.000000E-30
    236  8.837914431516E-02  1.954802E-18  3.130988E-20  1.897018E-23  1.187015E-25  1.261522E-29  1.000000E-30  1.000000E-30  1.000000E-30
    237  8.927467123273E-02  2.798702E-18  4.861332E-20  3.048051E-23  2.054479E-25  2.219420E-29  1.000000E-30  1.000000E-30  1.000000E-30
    238  9.009385267910E-02  4.061557E-18  7.603224E-20  4.920557E-23  3.552162E-25  3.895953E-29  1.000000E-30  1.000000E-30  1.000000E-30
    239  9.088007009323E-02  6.033082E-18  1.214358E-19  8.104085E-23  6.252854E-25  6.960053E-29  1.000000E-30  1.000000E-30  1.000000E-30
    240  9.160938796651E-02  8.951212E-18  1.928315E-19  1.324455E-22  1.087568E-24  1.227491E-28  1.000000E-30  1.000000E-30  1.000000E-30
    241  9.231864750676E-02  1.336861E-17  3.078252E-19  2.174893E-22  1.898356E-24  2.172072E-28  1.000000E-30  1.000000E-30  1.000000E-30
    242  9.335415502949E-02  2.425627E-17  6.161373E-19  4.538636E-22  4.334364E-24  5.060632E-28  1.000000E-30  1.000000E-30  1.000000E-30
    243  9.429165011748E-02  4.089383E-17  1.136539E-18  8.698887E-22  9.021522E-24  1.073154E-27  1.914331E-30  1.000000E-30  1.000000E-30
    244  9.514750284226E-02  6.324069E-17  1.909807E-18  1.514412E-21  1.694782E-23  2.051234E-27  3.991640E-30  1.000000E-30  1.000000E-30
    245  9.592869681963E-02  8.930944E-17  2.911566E-18  2.385473E-21  2.863549E-23  3.521874E-27  7.254946E-30  1.000000E-30  1.000000E-30
    246  9.638259128200E-02  1.061662E-16  3.619683E-18  3.022978E-21  3.780937E-23  4.694241E-27  9.992947E-30  1.000000E-30  1.000000E-30
    247  9.686466198075E-02  1.246374E-16  4.457665E-18  3.799803E-21  4.965445E-23  6.227454E-27  1.372936E-29  1.000000E-30  1.000000E-30
    248  9.745016881397E-02  1.471951E-16  5.581450E-18  4.878440E-21  6.725797E-23  8.540434E-27  1.965295E-29  1.000000E-30  1.000000E-30
    249  9.798964068785E-02  1.683279E-16  6.738574E-18  6.028495E-21  8.734795E-23  1.122030E-26  2.686716E-29  1.000000E-30  1.000000E-30
    250  9.892639389759E-02  2.116912E-16  9.320687E-18  8.686572E-21  1.373205E-22  1.800241E-26  4.621963E-29  1.000000E-30  1.000000E-30
    251  9.977784733458E-02  2.757666E-16  1.324924E-17  1.282077E-20  2.195254E-22  2.932530E-26  8.026076E-29  1.000000E-30  1.000000E-30
    252  1.005622893962E-01  3.851849E-16  2.007342E-17  2.011764E-20  3.711086E-22  5.045699E-26  1.466049E-28  1.000000E-30  1.000000E-30
    253  1.013070552067E-01  5.801794E-16  3.268394E-17  3.387747E-20  6.711770E-22  9.282027E-26  2.856162E-28  1.000000E-30  1.000000E-30
    254  1.019791947326E-01  9.003378E-16  5.444467E-17  5.819087E-20  1.230160E-21  1.727874E-25  5.601230E-28  1.000000E-30  1.000000E-30
    255  1.025982572428E-01  1.412054E-15  9.119769E-17  1.002932E-19  2.251896E-21  3.209150E-25  1.091908E-27  1.000000E-30  1.000000E-30
    256  1.032644197032E-01  2.367829E-15  1.642345E-16  1.862948E-19  4.465184E-21  6.464418E-25  2.318043E-27  1.000000E-30  1.000000E-30
    257  1.039121745974E-01  3.988736E-15  2.966976E-16  3.469351E-19  8.865089E-21  1.303510E-24  4.921081E-27  1.000000E-30  1.000000E-30
    258  1.045193471709E-01  6.548202E-15  5.203322E-16  6.261731E-19  1.699739E-20  2.536328E-24  1.005252E-26  1.000000E-30  1.000000E-30
    259  1.051181778144E-01  1.066199E-14  9.046457E-16  1.120219E-18  3.228960E-20  4.889442E-24  2.033850E-26  1.700765E-30  1.000000E-30
    260  1.056826419982E-01  1.676815E-14  1.514086E-15  1.926474E-18  5.878353E-20  9.026495E-24  3.930933E-26  3.321499E-30  1.000000E-30
    261  1.062431336111E-01  2.600373E-14  2.498746E-15  3.266847E-18  1.055233E-19  1.643218E-23  7.491880E-26  6.405329E-30  1.000000E-30
    262  1.068146627648E-01  4.000256E-14  4.097323E-15  5.508356E-18  1.886304E-19  2.980023E-23  1.424166E-25  1.232443E-29  1.000000E-30
    263  1.073656177930E-01  5.932612E-14  6.464720E-15  8.929649E-18  3.236158E-19  5.184754E-23  2.593624E-25  2.271042E-29  1.000000E-30
    264  1.079139362418E-01  8.560427E-14  9.925203E-15  1.408677E-17  5.403186E-19  8.779334E-23  4.597372E-25  4.073403E-29  1.000000E-30
    265  1.084202130578E-01  1.167014E-13  1.433309E-14  2.086255E-17  8.435153E-19  1.388661E-22  7.587627E-25  6.797188E-29  1.000000E-30
    266  1.089957947327E-01  1.592516E-13  2.089107E-14  3.129894E-17  1.344089E-18  2.246247E-22  1.288508E-24  1.168920E-28  1.000000E-30
    267  1.095139929398E-01  2.012970E-13  2.803055E-14  4.310912E-17  1.955111E-18  3.312278E-22  1.985588E-24  1.822037E-28  1.000000E-30
    268  1.100036617482E-01  2.396098E-13  3.531350E-14  5.567902E-17  2.659664E-18  4.564873E-22  2.853521E-24  2.647188E-28  1.015143E-30
    269  1.105581599754E-01  2.733508E-13  4.297599E-14  6.971224E-17  3.532738E-18  6.154130E-22  4.035049E-24  3.790226E-28  1.520198E-30
    270  1.111738162549E-01  2.884004E-13  4.873878E-14  8.161388E-17  4.418312E-18  7.826271E-22  5.412791E-24  5.156010E-28  2.172770E-30
    271  1.117276452796E-01  2.773958E-13  5.005074E-14  8.626270E-17  4.958024E-18  8.916520E-22  6.472478E-24  6.244403E-28  2.752078E-30
    272  1.122547306619E-01  2.497035E-13  4.797042E-14  8.499639E-17  5.173538E-18  9.440865E-22  7.178310E-24  7.010698E-28  3.225443E-30
    273  1.128196390807E-01  2.144688E-13  4.408466E-14  8.048082E-17  5.211153E-18  9.660979E-22  7.722475E-24  7.642877E-28  3.683121E-30
    274  1.134172103791E-01  1.870272E-13  4.131663E-14  7.787103E-17  5.385574E-18  1.015458E-21  8.561684E-24  8.594598E-28  4.351781E-30
    275  1.139661173569E-01  1.771613E-13  4.183480E-14  8.120928E-17  5.969241E-18  1.143302E-21  1.012684E-23  1.030055E-27  5.459545E-30
    276  1.145721141816E-01  1.802186E-13  4.582893E-14  9.193345E-17  7.230935E-18  1.409409E-21  1.318769E-23  1.361254E-27  7.591572E-30
    277  1.151138636995E-01  1.901310E-13  5.168114E-14  1.067868E-16  8.926691E-18  1.767647E-21  1.737648E-23  1.817591E-27  1.061153E-29
    278  1.160623872824E-01  2.156447E-13  6.593222E-14  1.435420E-16  1.335949E-17  2.720444E-21  2.917294E-23  3.124001E-27  1.977140E-29
    279  1.166131253687E-01  2.341396E-13  7.670703E-14  1.722179E-16  1.707367E-17  3.534733E-21  3.989858E-23  4.332345E-27  2.875553E-29
    280  1.171578902390E-01  2.551294E-13  8.952298E-14  2.072386E-16  2.187648E-17  4.604310E-21  5.468783E-23  6.021065E-27  4.190168E-29
    281  1.179966344325E-01  2.925913E-13  1.142093E-13  2.772527E-16  3.225742E-17  6.965411E-21  8.952341E-23  1.007089E-26  7.541235E-29
    282  1.184626561866E-01  3.165820E-13  1.311727E-13  3.270407E-16  4.018391E-17  8.803168E-21  1.182719E-22  1.346748E-26  1.050914E-28
    283  1.189221956404E-01  3.427657E-13  1.506679E-13  3.857116E-16  5.002247E-17  1.111665E-20  1.560511E-22  1.798465E-26  1.461823E-28
    284  1.197605220964E-01  3.972550E-13  1.946730E-13  5.232109E-16  7.493552E-17  1.709876E-20  2.601696E-22  3.065685E-26  2.685622E-28
    285  1.205341475296E-01  4.569709E-13  2.477786E-13  6.968409E-16  1.094580E-16  2.560007E-20  4.198596E-22  5.051013E-26  4.744366E-28
    286  1.212540834288E-01  5.222149E-13  3.113773E-13  9.138617E-16  1.565614E-16  3.747903E-20  6.596177E-22  8.092180E-26  8.116613E-28
    287  1.219299358624E-01  5.933678E-13  3.870869E-13  1.182895E-15  2.199988E-16  5.384219E-20  1.013070E-21  1.266146E-25  1.351435E-27
    288  1.225766858039E-01  6.727329E-13  4.785656E-13  1.520565E-15  3.060808E-16  7.652717E-20  1.535656E-21  1.954065E-25  2.214569E-27
    289  1.231854533608E-01  7.590286E-13  5.861771E-13  1.932635E-15  4.193287E-16  1.069918E-19  2.282135E-21  2.953928E-25  3.543652E-27
    290  1.237219182154E-01  8.460415E-13  7.027474E-13  2.394246E-15  5.552003E-16  1.442375E-19  3.247632E-21  4.267845E-25  5.384522E-27
    291  1.242404039059E-01  9.421278E-13  8.399634E-13  2.954560E-15  7.308624E-16  1.932392E-19  4.585927E-21  6.116204E-25  8.104015E-27
    292  1.248086455930E-01  1.063437E-12  1.025064E-12  3.734907E-15  9.921053E-16  2.674549E-19  6.726274E-21  9.118349E-25  1.275290E-26
    293  1.253177247642E-01  1.188045E-12  1.228693E-12  4.621333E-15  1.309002E-15  3.591274E-19  9.516621E-21  1.309253E-24  1.922562E-26
    294  1.258810647447E-01  1.348003E-12  1.507716E-12  5.875058E-15  1.787424E-15  5.000730E-19  1.404597E-20  1.964412E-24  3.045501E-26
    295  1.264205598797E-01  1.527540E-12  1.842384E-12  7.428371E-15  2.421056E-15  6.902682E-19  2.050675E-20  2.913896E-24  4.760085E-26
    296  1.270317883483E-01  1.767961E-12  2.324030E-12  9.742534E-15  3.434711E-15  1.000662E-18  3.169272E-20  4.585876E-24  7.952119E-26
    297  1.275757308169E-01  2.022203E-12  2.871323E-12  1.246458E-14  4.714590E-15  1.400451E-18  4.697169E-20  6.908444E-24  1.263762E-25
    298  1.286048671531E-01  2.639882E-12  4.342293E-12  2.015129E-14  8.716150E-15  2.687136E-18  1.005419E-19  1.525636E-23  3.090554E-25
    299  1.290949488661E-01  3.011008E-12  5.315780E-12  2.547401E-14  1.175330E-14  3.689090E-18  1.454998E-19  2.241419E-23  4.769616E-25
    300  1.295345101683E-01  3.396184E-12  6.390459E-12  3.152421E-14  1.541546E-14  4.917579E-18  2.033729E-19  3.175912E-23  7.064218E-25
    301  1.303954523490E-01  4.318439E-12  9.214039E-12  4.812990E-14  2.639416E-14  8.694112E-18  3.948122E-19  6.333852E-23  1.537422E-24
    302  1.308549873199E-01  4.911860E-12  1.121379E-11  6.040849E-14  3.523650E-14  1.180931E-17  5.639924E-19  9.180607E-23  2.335863E-24
    303  1.312776310019E-01  5.524598E-12  1.342659E-11  7.441941E-14  4.595622E-14  1.565065E-17  7.830632E-19  1.291947E-22  3.433308E-24
    304  1.320787884157E-01  6.865231E-12  1.879812E-11  1.100213E-13  7.574758E-14  2.659922E-17  1.454484E-18  2.462351E-22  7.109943E-24
    305  1.327308179063E-01  8.115794E-12  2.450721E-11  1.499935E-13  1.129060E-13  4.066030E-17  2.391479E-18  4.135409E-22  1.278288E-23
    306  1.333821207310E-01  9.476575E-12  3.157925E-11  2.021785E-13  1.664893E-13  6.150231E-17  3.892752E-18  6.877077E-22  2.276782E-23
    307  1.339749669338E-01  1.077835E-11  3.930810E-11  2.622720E-13  2.344896E-13  8.867098E-17  6.002680E-18  1.081510E-21  3.812960E-23
    308  1.345530840576E-01  1.207143E-11  4.810067E-11  3.342262E-13  3.239478E-13  1.253488E-16  9.064538E-18  1.665058E-21  6.244172E-23
    309  1.351098094661E-01  1.331003E-11  5.779324E-11  4.176884E-13  4.378087E-13  1.732320E-16  1.335499E-17  2.499680E-21  9.952632E-23
    310  1.359304916944E-01  1.508451E-11  7.440169E-11  5.701110E-13  6.711835E-13  2.745530E-16  2.327529E-17  4.480000E-21  1.949562E-22
    311  1.363572082699E-01  1.597333E-11  8.422069E-11  6.654322E-13  8.325235E-13  3.465460E-16  3.087764E-17  6.031201E-21  2.749870E-22
    312  1.367788244083E-01  1.682661E-11  9.480359E-11  7.721976E-13  1.026273E-12  4.346715E-16  4.069141E-17  8.064885E-21  3.851240E-22
    313  1.375777712339E-01  1.838243E-11  1.175254E-10  1.014544E-12  1.512962E-12  6.624134E-16  6.813840E-17  1.388666E-20  7.243044E-22
    314  1.380438267916E-01  1.926069E-11  1.326203E-10  1.184629E-12  1.890153E-12  8.438750E-16  9.174473E-17  1.900729E-20  1.044186E-21
    315  1.384690951451E-01  2.004978E-11  1.477843E-10  1.362104E-12  2.312445E-12  1.051088E-15  1.202243E-16  2.528598E-20  1.456800E-21
    316  1.391087445178E-01  2.122600E-11  1.734388E-10  1.676222E-12  3.125806E-12  1.459929E-15  1.803221E-16  3.880262E-20  2.402416E-21
    317  1.397002518981E-01  2.231682E-11  2.006926E-10  2.027266E-12  4.125346E-12  1.976245E-15  2.621862E-16  5.763434E-20  3.815758E-21
    318  1.402705851668E-01  2.338611E-11  2.308040E-10  2.433662E-12  5.390166E-12  2.646595E-15  3.763490E-16  8.446265E-20  5.967922E-21
    319  1.408634912375E-01  2.453088E-11  2.668771E-10  2.943350E-12  7.123828E-12  3.589388E-15  5.488699E-16  1.258869E-19  9.521942E-21
    320  1.414089642241E-01  2.562635E-11  3.050790E-10  3.507663E-12  9.215638E-12  4.755978E-15  7.778232E-16  1.820304E-19  1.466476E-20
    321  1.419220762512E-01  2.670461E-11  3.461679E-10  4.140024E-12  1.175426E-11  6.205453E-15  1.081497E-15  2.579783E-19  2.206094E-20
    322  1.422771704232E-01  2.748386E-11  3.780420E-10  4.646859E-12  1.392533E-11  7.468797E-15  1.360544E-15  3.288855E-19  2.931647E-20
    323  1.426029315631E-01  2.822573E-11  4.100501E-10  5.169179E-12  1.628056E-11  8.860220E-15  1.681124E-15  4.113911E-19  3.810014E-20
    324  1.430135230101E-01  2.920140E-11  4.545710E-10  5.916523E-12  1.984419E-11  1.100089E-14  2.197697E-15  5.462185E-19  5.309461E-20
    325  1.434683796643E-01  3.034095E-11  5.100233E-10  6.878746E-12  2.474333E-11  1.400197E-14  2.962345E-15  7.491155E-19  7.684532E-20
    326  1.440315208021E-01  3.184791E-11  5.890607E-10  8.304774E-12  3.259023E-11  1.892169E-14  4.299424E-15  1.110942E-18  1.218637E-19
    327  1.445490332405E-01  3.333997E-11  6.737536E-10  9.896233E-12  4.209466E-11  2.502716E-14  6.074900E-15  1.601366E-18  1.868990E-19
    328  1.451370980342E-01  3.517199E-11  7.864032E-10  1.210521E-11  5.645492E-11  3.448996E-14  9.027994E-15  2.434832E-18  3.050493E-19
    329  1.457052374241E-01  3.709380E-11  9.149016E-10  1.474016E-11  7.516997E-11  4.715533E-14  1.328225E-14  3.662803E-18  4.916264E-19
    330  1.463107957421E-01  3.932474E-11  1.077846E-09  1.823638E-11  1.023700E-10  6.607093E-14  2.013400E-14  5.686623E-18  8.218483E-19
    331  1.468752132891E-01  4.158677E-11  1.258377E-09  2.229153E-11  1.369214E-10  9.076438E-14  2.977823E-14  8.601646E-18  1.332479E-18
    332  1.475510939381E-01  4.454004E-11  1.518167E-09  2.842585E-11  1.945909E-10  1.332256E-13  4.777588E-14  1.418012E-17  2.388302E-18
    333  1.481899111058E-01  4.759151E-11  1.817207E-09  3.586969E-11  2.722689E-10  1.922380E-13  7.503439E-14  2.285476E-17  4.168590E-18
    334  1.491767377555E-01  5.281655E-11  2.406946E-09  5.158968E-11  4.599688E-10  3.407788E-13  1.517861E-13  4.814124E-17  9.941226E-18
    335  1.497116139607E-01  5.590253E-11  2.805660E-09  6.290657E-11  6.123684E-10  4.658141E-13  2.230117E-13  7.231908E-17  1.598482E-17
    336  1.502421520731E-01  5.913946E-11  3.269128E-09  7.667081E-11  8.148844E-10  6.364180E-13  3.274591E-13  1.085697E-16  2.568157E-17
    337  1.509052103900E-01  6.340681E-11  3.957206E-09  9.821536E-11  1.165698E-09  9.411551E-13  5.301965E-13  1.807690E-16  4.656833E-17
    338  1.515352476696E-01  6.766005E-11  4.741445E-09  1.242374E-10  1.638565E-09  1.365766E-12  8.390606E-13  2.938455E-16  8.213550E-17
    339  1.521327102765E-01  7.184082E-11  5.625404E-09  1.552395E-10  2.264879E-09  1.946238E-12  1.298949E-12  4.667161E-16  1.410399E-16
    340  1.526678407657E-01  7.567624E-11  6.548591E-09  1.893629E-10  3.025627E-09  2.672529E-12  1.921956E-12  7.067456E-16  2.291375E-16
    341  1.532481602429E-01  7.988457E-11  7.707667E-09  2.345486E-10  4.137785E-09  3.766571E-12  2.938512E-12  1.108269E-15  3.879687E-16
    342  1.535863948111E-01  8.233634E-11  8.467161E-09  2.654842E-10  4.963251E-09  4.598470E-12  3.762756E-12  1.440377E-15  5.274037E-16
    343  1.538995751697E-01  8.460088E-11  9.232953E-09  2.976603E-10  5.873824E-09  5.532264E-12  4.732283E-12  1.836729E-15  7.012534E-16
    344  1.546020187628E-01  8.960053E-11  1.117989E-08  3.837758E-10  8.553961E-09  8.361214E-12  7.904911E-12  3.165475E-15  1.328106E-15
    345  1.552062305672E-01  9.372688E-11  1.312984E-08  4.759173E-10  1.178581E-08  1.189750E-11  1.226601E-11  5.046896E-15  2.297685E-15
    346  1.557875935888E-01  9.743800E-11  1.527186E-08  5.835368E-10  1.600472E-08  1.666949E-11  1.869096E-11  7.895548E-15  3.890734E-15
    347  1.566447447202E-01  1.023030E-10  1.894715E-08  7.830381E-10  2.499665E-08  2.727576E-11  3.464770E-11  1.522109E-14  8.437008E-15
    348  1.574294426159E-01  1.058351E-10  2.285990E-08  1.015781E-09  3.729658E-08  4.248978E-11  6.056150E-11  2.758860E-14  1.704779E-14
    349  1.581710514975E-01  1.080741E-10  2.704158E-08  1.287630E-09  5.404038E-08  6.415222E-11  1.020596E-10  4.813284E-14  3.299362E-14
    350  1.588328903187E-01  1.090155E-10  3.112256E-08  1.577086E-09  7.462555E-08  9.193631E-11  1.614386E-10  7.855190E-14  5.910480E-14
    351  1.594606073659E-01  1.087743E-10  3.521915E-08  1.894004E-09  1.004972E-07  1.282807E-10  2.475300E-10  1.240942E-13  1.020653E-13
    352  1.600565792087E-01  1.074046E-10  3.923474E-08  2.233409E-09  1.322457E-07  1.746373E-10  3.687909E-10  1.902491E-13  1.703884E-13
    353  1.607059625219E-01  1.046457E-10  4.362028E-08  2.642924E-09  1.764640E-07  2.418872E-10  5.638879E-10  3.001779E-13  2.951569E-13
    354  1.613957576202E-01  1.001860E-10  4.808788E-08  3.114866E-09  2.364719E-07  3.373621E-10  8.741817E-10  4.812894E-13  5.229574E-13
    355  1.620398820205E-01  9.463651E-11  5.188699E-08  3.579000E-09  3.066664E-07  4.542913E-10  1.300411E-09  7.390180E-13  8.822057E-13
    356  1.627691861850E-01  8.707021E-11  5.553028E-08  4.115105E-09  4.046685E-07  6.258154E-10  2.006592E-09  1.182398E-12  1.571243E-12
    357  1.634667099868E-01  7.877449E-11  5.812193E-08  4.615638E-09  5.183602E-07  8.356222E-10  2.988952E-09  1.823928E-12  2.687700E-12
    358  1.645369737572E-01  6.498530E-11  6.008346E-08  5.311464E-09  7.328076E-07  1.259971E-09  5.338947E-09  3.439664E-12  5.948929E-12
    359  1.651200899964E-01  5.741570E-11  6.006091E-08  5.632055E-09  8.698987E-07  1.549741E-09  7.207379E-09  4.784412E-12  9.036667E-12
