 *                                      
 * expansion:  temp0=  1.000E+10 den0=  3.000E+06 temp_stop=  1.000E+07
 *          time                br95          br96          br97          br98          br99          br100         br101         br102
    178  5.927019313219E-02  4.081436E-20  6.512056E-23  3.377277E-25  1.462457E-28  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
    179  5.955970264735E-02  5.487883E-20  8.871108E-23  4.701145E-25  2.053849E-28  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
    180  5.987296131417E-02  7.530430E-20  1.234660E-22  6.698172E-25  2.954626E-28  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
    181  6.018239261751E-02  1.025532E-19  1.705220E-22  9.468639E-25  4.216799E-28  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
    182  6.051941164510E-02  1.430156E-19  2.414840E-22  1.375428E-24  6.189745E-28  1.014701E-30  1.000000E-30  1.000000E-30  1.000000E-30
    183  6.081686890997E-02  1.912324E-19  3.273253E-22  1.906838E-24  8.661113E-28  1.446262E-30  1.000000E-30  1.000000E-30  1.000000E-30
    184  6.107970107709E-02  2.466693E-19  4.273425E-22  2.539719E-24  1.163097E-27  1.973599E-30  1.000000E-30  1.000000E-30  1.000000E-30
    185  6.149099227918E-02  3.660267E-19  6.462680E-22  3.963291E-24  1.838660E-27  3.199673E-30  1.000000E-30  1.000000E-30  1.000000E-30
    186  6.184187848266E-02  5.108712E-19  9.167932E-22  5.775604E-24  2.709304E-27  4.817900E-30  1.000000E-30  1.000000E-30  1.000000E-30
    187  6.212841772032E-02  6.693553E-19  1.217320E-21  7.839863E-24  3.711236E-27  6.717760E-30  1.000000E-30  1.000000E-30  1.000000E-30
    188  6.241083345826E-02  8.721278E-19  1.607139E-21  1.057867E-23  5.053012E-27  9.308524E-30  1.000000E-30  1.000000E-30  1.000000E-30
    189  6.286334795077E-02  1.328352E-18  2.500362E-21  1.704637E-23  8.261304E-27  1.565520E-29  1.000000E-30  1.000000E-30  1.000000E-30
    190  6.324448148531E-02  1.887819E-18  3.617857E-21  2.540910E-23  1.246638E-26  2.419624E-29  1.000000E-30  1.000000E-30  1.000000E-30
    191  6.354755735680E-02  2.492252E-18  4.845205E-21  3.484634E-23  1.726516E-26  3.415724E-29  1.000000E-30  1.000000E-30  1.000000E-30
    192  6.382753282149E-02  3.217160E-18  6.338236E-21  4.659827E-23  2.329902E-26  4.691934E-29  1.000000E-30  1.000000E-30  1.000000E-30
    193  6.429792763326E-02  4.927533E-18  9.928312E-21  7.575457E-23  3.846420E-26  7.981391E-29  1.000000E-30  1.000000E-30  1.000000E-30
    194  6.470641913937E-02  7.117560E-18  1.462478E-20  1.152672E-22  5.931853E-26  1.263492E-28  1.000000E-30  1.000000E-30  1.000000E-30
    195  6.514351188605E-02  1.052397E-17  2.208489E-20  1.802439E-22  9.410857E-26  2.061754E-28  1.000000E-30  1.000000E-30  1.000000E-30
    196  6.551961572666E-02  1.470689E-17  3.143076E-20  2.643737E-22  1.397734E-25  3.137665E-28  1.000000E-30  1.000000E-30  1.000000E-30
    197  6.614173306661E-02  2.549201E-17  5.615900E-20  4.966878E-22  2.681328E-25  6.268172E-28  1.000000E-30  1.000000E-30  1.000000E-30
    198  6.666431851744E-02  4.033381E-17  9.116670E-20  8.412833E-22  4.622558E-25  1.118355E-27  1.000000E-30  1.000000E-30  1.000000E-30
    199  6.714973898932E-02  6.161623E-17  1.426548E-19  1.369707E-21  7.651508E-25  1.911533E-27  1.000000E-30  1.000000E-30  1.000000E-30
    200  6.763365269933E-02  9.379359E-17  2.224431E-19  2.222510E-21  1.262320E-24  3.256768E-27  1.255913E-30  1.000000E-30  1.000000E-30
    201  6.810748363549E-02  1.412302E-16  3.429824E-19  3.563848E-21  2.057549E-24  5.479563E-27  2.154301E-30  1.000000E-30  1.000000E-30
    202  6.886988901479E-02  2.716906E-16  6.856631E-19  7.591626E-21  4.500806E-24  1.261870E-26  5.082473E-30  1.000000E-30  1.000000E-30
    203  6.932442343830E-02  4.003693E-16  1.034043E-18  1.189480E-20  7.165701E-24  2.072228E-26  8.469111E-30  1.000000E-30  1.000000E-30
    204  6.977291475786E-02  5.858844E-16  1.548266E-18  1.849737E-20  1.132141E-23  3.376083E-26  1.399895E-29  1.000000E-30  1.000000E-30
    205  7.051837306122E-02  1.098844E-15  3.017419E-18  3.840737E-20  2.414041E-23  7.578295E-26  3.219320E-29  1.000000E-30  1.000000E-30
    206  7.120724846930E-02  1.956424E-15  5.568152E-18  7.518955E-20  4.844736E-23  1.595637E-25  6.933321E-29  1.000000E-30  1.000000E-30
    207  7.185571854523E-02  3.354043E-15  9.875922E-18  1.410537E-19  9.305610E-23  3.207724E-25  1.424048E-28  1.000000E-30  1.000000E-30
    208  7.250556240022E-02  5.733976E-15  1.747355E-17  2.641182E-19  1.784544E-22  6.441512E-25  2.922399E-28  1.000000E-30  1.000000E-30
    209  7.308358088908E-02  9.206961E-15  2.893391E-17  4.601161E-19  3.176103E-22  1.194771E-24  5.526891E-28  1.635709E-30  1.000000E-30
    210  7.365083251161E-02  1.460480E-14  4.731474E-17  7.911093E-19  5.577773E-22  2.185610E-24  1.030660E-27  3.122809E-30  1.000000E-30
    211  7.420607479025E-02  2.286637E-14  7.633426E-17  1.340978E-18  9.654276E-22  3.938260E-24  1.892676E-27  5.972439E-30  1.000000E-30
    212  7.477269193766E-02  3.600446E-14  1.239540E-16  2.290926E-18  1.685162E-21  7.164502E-24  3.510883E-27  1.154870E-29  1.000000E-30
    213  7.532671922740E-02  5.591754E-14  1.984388E-16  3.855494E-18  2.896716E-21  1.282733E-23  6.407610E-27  2.195740E-29  1.000000E-30
    214  7.590819975934E-02  8.836137E-14  3.237910E-16  6.632059E-18  5.095652E-21  2.355728E-23  1.200851E-26  4.296889E-29  1.000000E-30
    215  7.648106882397E-02  1.379954E-13  5.220132E-16  1.126700E-17  8.851483E-21  4.270649E-23  2.221235E-26  8.296531E-29  1.000000E-30
    216  7.706864365518E-02  2.167090E-13  8.471511E-16  1.930063E-17  1.551527E-20  7.823524E-23  4.154576E-26  1.622112E-28  1.000000E-30
    217  7.765097184480E-02  3.364863E-13  1.359215E-15  3.268357E-17  2.688327E-20  1.416624E-22  7.680398E-26  3.134389E-28  1.000000E-30
    218  7.824188421090E-02  5.211054E-13  2.176668E-15  5.530546E-17  4.657020E-20  2.567038E-22  1.421550E-25  6.069758E-28  1.000000E-30
    219  7.883216312169E-02  7.977435E-13  3.446318E-15  9.255367E-17  7.979609E-20  4.602236E-22  2.603441E-25  1.163340E-27  1.000000E-30
    220  7.934760137230E-02  1.144418E-12  5.092434E-15  1.435831E-16  1.263855E-19  7.585135E-22  4.371851E-25  2.033191E-27  1.000000E-30
    221  7.991019390762E-02  1.672686E-12  7.688868E-15  2.286916E-16  2.059381E-19  1.291166E-21  7.596305E-25  3.691278E-27  1.094192E-30
    222  8.044081450283E-02  2.354394E-12  1.116119E-14  3.492330E-16  3.213581E-19  2.100124E-21  1.259861E-24  6.382401E-27  1.927624E-30
    223  8.103419684334E-02  3.378464E-12  1.658085E-14  5.492662E-16  5.178700E-19  3.546047E-21  2.174375E-24  1.154380E-26  3.551111E-30
    224  8.158988408622E-02  4.631668E-12  2.348614E-14  8.209733E-16  7.919989E-19  5.667010E-21  3.547361E-24  1.968368E-26  6.161028E-30
    225  8.219791245697E-02  6.369774E-12  3.348276E-14  1.241762E-15  1.228580E-18  9.227361E-21  5.908747E-24  3.442140E-26  1.098172E-29
    226  8.273529679330E-02  8.252324E-12  4.478871E-14  1.750815E-15  1.771598E-18  1.389184E-20  9.077188E-24  5.521796E-26  1.791851E-29
    227  8.327310875316E-02  1.048507E-11  5.877015E-14  2.422383E-15  2.507273E-18  2.053305E-20  1.369247E-23  8.700496E-26  2.872114E-29
    228  8.381967664174E-02  1.314126E-11  7.612642E-14  3.312475E-15  3.508936E-18  3.004122E-20  2.045435E-23  1.358987E-25  4.565458E-29
    229  8.442137901789E-02  1.658056E-11  9.962427E-14  4.603178E-15  5.003171E-18  4.499603E-20  3.135214E-23  2.188607E-25  7.496917E-29
    230  8.496109010092E-02  2.022327E-11  1.255886E-13  6.126202E-15  6.815066E-18  6.407931E-20  4.558990E-23  3.327839E-25  1.160146E-28
    231  8.556251684447E-02  2.506984E-11  1.615614E-13  8.375198E-15  9.563321E-18  9.452363E-20  6.884344E-23  5.283517E-25  1.878685E-28
    232  8.609514523980E-02  3.027037E-11  2.016292E-13  1.103467E-14  1.289706E-17  1.332790E-19  9.911963E-23  7.954838E-25  2.878877E-28
    233  8.668730402486E-02  3.741417E-11  2.586060E-13  1.503838E-14  1.804133E-17  1.959720E-19  1.491966E-22  1.258822E-24  4.646690E-28
    234  8.725638446658E-02  4.613023E-11  3.304768E-13  2.038014E-14  2.507588E-17  2.858538E-19  2.226151E-22  1.971510E-24  7.418232E-28
    235  8.784892152766E-02  5.791539E-11  4.307854E-13  2.825260E-14  3.569707E-17  4.280589E-19  3.413850E-22  3.180900E-24  1.221205E-27
    236  8.837914431516E-02  7.177676E-11  5.522655E-13  3.828419E-14  4.954319E-17  6.218149E-19  5.066553E-22  4.941891E-24  1.932016E-27
    237  8.927467123273E-02  1.063566E-10  8.669004E-13  6.604520E-14  8.902633E-17  1.207624E-18  1.020575E-21  1.076122E-23  4.339162E-27
    238  9.009385267910E-02  1.592549E-10  1.369106E-12  1.138069E-13  1.593049E-16  2.321787E-18  2.029571E-21  2.299855E-23  9.542793E-27
    239  9.088007009323E-02  2.477639E-10  2.242859E-12  2.028644E-13  2.945449E-16  4.602182E-18  4.156868E-21  5.051080E-23  2.154883E-26
    240  9.160938796651E-02  3.978760E-10  3.780084E-12  3.700140E-13  5.559640E-16  9.271499E-18  8.635164E-21  1.120136E-22  4.904738E-26
    241  9.231864750676E-02  6.782790E-10  6.756986E-12  7.146877E-13  1.110596E-15  1.974320E-17  1.895003E-20  2.620919E-22  1.177336E-25
    242  9.335415502949E-02  1.692738E-09  1.808349E-11  2.143868E-12  3.500913E-15  6.838252E-17  6.861370E-20  1.043084E-21  4.865973E-25
    243  9.429165011748E-02  4.303994E-09  4.902240E-11  6.452485E-12  1.102791E-14  2.348447E-16  2.454367E-19  4.069096E-21  1.965214E-24
    244  9.514750284226E-02  1.040995E-08  1.257937E-10  1.823365E-11  3.250155E-14  7.495186E-16  8.133084E-19  1.460394E-20  7.282190E-24
    245  9.592869681963E-02  2.286403E-08  2.917751E-10  4.622187E-11  8.565156E-14  2.125731E-15  2.388016E-18  4.615365E-20  2.370385E-23
    246  9.638259128200E-02  3.535570E-08  4.658343E-10  7.774071E-11  1.473763E-13  3.818691E-15  4.378069E-18  8.834896E-20  4.616836E-23
    247  9.686466198075E-02  5.487256E-08  7.480645E-10  1.319689E-10  2.563343E-13  6.954232E-15  8.147966E-18  1.721780E-19  9.165785E-23
    248  9.745016881397E-02  9.022862E-08  1.282452E-09  2.421258E-10  4.844979E-13  1.390364E-14  1.672887E-17  3.739794E-19  2.036521E-22
    249  9.798964068785E-02  1.376222E-07  2.033251E-09  4.088016E-10  8.409178E-13  2.542243E-14  3.135201E-17  7.384567E-19  4.106902E-22
    250  9.892639389759E-02  2.665068E-07  4.213630E-09  9.458174E-10  2.042030E-12  6.762882E-14  8.708491E-17  2.247459E-18  1.296942E-21
    251  9.977784733458E-02  4.575330E-07  7.699492E-09  1.912417E-09  4.317239E-12  1.555056E-13  2.083832E-16  5.850333E-18  3.493232E-21
    252  1.005622893962E-01  7.273032E-07  1.297109E-08  3.540077E-09  8.330661E-12  3.244506E-13  4.512065E-16  1.369839E-17  8.443117E-21
    253  1.013070552067E-01  1.103235E-06  2.080212E-08  6.213424E-09  1.521648E-11  6.387239E-13  9.204595E-16  3.012138E-17  1.914048E-20
    254  1.019791947326E-01  1.581046E-06  3.136121E-08  1.016851E-08  2.582328E-11  1.160412E-12  1.727391E-15  6.052329E-17  3.954435E-20
    255  1.025982572428E-01  2.176146E-06  4.524520E-08  1.583137E-08  4.158381E-11  1.990702E-12  3.054014E-15  1.140086E-16  7.644207E-20
    256  1.032644197032E-01  3.032398E-06  6.634945E-08  2.521324E-08  6.869662E-11  3.522146E-12  5.583034E-15  2.232391E-16  1.539412E-19
    257  1.039121745974E-01  4.141929E-06  9.527630E-08  3.925539E-08  1.108674E-10  6.079632E-12  9.951034E-15  4.256109E-16  3.016917E-19
    258  1.045193471709E-01  5.498768E-06  1.326095E-07  5.897346E-08  1.723072E-10  1.006841E-11  1.698700E-14  7.742592E-16  5.633200E-19
    259  1.051181778144E-01  7.214077E-06  1.823413E-07  8.747633E-08  2.643579E-10  1.645304E-11  2.860804E-14  1.388971E-15  1.037096E-18
    260  1.056826419982E-01  9.257123E-06  2.446476E-07  1.261196E-07  3.935520E-10  2.600499E-11  4.652921E-14  2.398625E-15  1.835612E-18
    261  1.062431336111E-01  1.179093E-05  3.258130E-07  1.804843E-07  5.815382E-10  4.079709E-11  7.511495E-14  4.111416E-15  3.224855E-18
    262  1.068146627648E-01  1.500306E-05  4.339793E-07  2.588061E-07  8.618031E-10  6.428926E-11  1.218986E-13  7.095327E-15  5.707995E-18
    263  1.073656177930E-01  1.881998E-05  5.690987E-07  3.645459E-07  1.253318E-09  9.923670E-11  1.936068E-13  1.196193E-14  9.862485E-18
    264  1.079139362418E-01  2.344779E-05  7.412794E-07  5.101139E-07  1.810834E-09  1.522013E-10  3.055464E-13  2.004057E-14  1.693526E-17
    265  1.084202130578E-01  2.854761E-05  9.405627E-07  6.917788E-07  2.529854E-09  2.247588E-10  4.633474E-13  3.212502E-14  2.777592E-17
    266  1.089957947327E-01  3.538107E-05  1.222111E-06  9.698904E-07  3.669730E-09  3.473764E-10  7.382222E-13  5.453705E-14  4.840609E-17
    267  1.095139929398E-01  4.247727E-05  1.531405E-06  1.302018E-06  5.080736E-09  5.093836E-10  1.112733E-12  8.706931E-14  7.913938E-17
    268  1.100036617482E-01  4.992936E-05  1.874849E-06  1.701927E-06  6.838976E-09  7.241600E-10  1.623876E-12  1.342047E-13  1.247705E-16
    269  1.105581599754E-01  5.902804E-05  2.321735E-06  2.270805E-06  9.435301E-09  1.063234E-09  2.456485E-12  2.160606E-13  2.061190E-16
    270  1.111738162549E-01  6.954160E-05  2.880895E-06  3.062544E-06  1.321031E-08  1.595887E-09  3.812400E-12  3.594947E-13  3.529988E-16
    271  1.117276452796E-01  7.894803E-05  3.428023E-06  3.930055E-06  1.753754E-08  2.256531E-09  5.556423E-12  5.580623E-13  5.625192E-16
    272  1.122547306619E-01  8.752207E-05  3.975468E-06  4.899550E-06  2.258706E-08  3.087239E-09  7.826075E-12  8.349863E-13  8.630771E-16
    273  1.128196390807E-01  9.608251E-05  4.581772E-06  6.104721E-06  2.914954E-08  4.252500E-09  1.112364E-11  1.266758E-12  1.345422E-15
    274  1.134172103791E-01  1.043401E-04  5.240161E-06  7.586504E-06  3.760797E-08  5.880894E-09  1.590661E-11  1.941695E-12  2.122890E-15
    275  1.139661173569E-01  1.111917E-04  5.858503E-06  9.159096E-06  4.700587E-08  7.838115E-09  2.186738E-11  2.846431E-12  3.196683E-15
    276  1.145721141816E-01  1.179054E-04  6.552352E-06  1.115642E-05  5.950844E-08  1.065714E-08  3.077445E-11  4.302285E-12  4.978145E-15
    277  1.151138636995E-01  1.231073E-04  7.177717E-06  1.319595E-05  7.287605E-08  1.391689E-08  4.145442E-11  6.179796E-12  7.345634E-15
    278  1.160623872824E-01  1.302669E-04  8.267297E-06  1.740736E-05  1.022245E-07  2.186794E-08  6.881166E-11  1.149043E-11  1.432361E-14
    279  1.166131253687E-01  1.332072E-04  8.884494E-06  2.025221E-05  1.232922E-07  2.818812E-08  9.160082E-11  1.634793E-11  2.095663E-14
    280  1.171578902390E-01  1.352109E-04  9.475486E-06  2.337451E-05  1.474984E-07  3.602940E-08  1.208959E-10  2.305195E-11  3.038480E-14
    281  1.179966344325E-01  1.365348E-04  1.033228E-05  2.881476E-05  1.922494E-07  5.204357E-08  1.835475E-10  3.878399E-11  5.338112E-14
    282  1.184626561866E-01  1.363551E-04  1.077227E-05  3.217526E-05  2.214794E-07  6.350601E-08  2.303115E-10  5.154610E-11  7.268934E-14
    283  1.189221956404E-01  1.355566E-04  1.117585E-05  3.572834E-05  2.536743E-07  7.700463E-08  2.871044E-10  6.802463E-11  9.826420E-14
    284  1.197605220964E-01  1.325826E-04  1.182260E-05  4.283140E-05  3.219361E-07  1.085301E-07  4.257809E-10  1.120271E-10  1.691564E-13
    285  1.205341475296E-01  1.282202E-04  1.230040E-05  5.006139E-05  3.968063E-07  1.474911E-07  6.067657E-10  1.760089E-10  2.769795E-13
    286  1.212540834288E-01  1.229154E-04  1.262894E-05  5.732945E-05  4.776617E-07  1.945879E-07  8.370270E-10  2.660912E-10  4.353225E-13
    287  1.219299358624E-01  1.169869E-04  1.282635E-05  6.456526E-05  5.639712E-07  2.505705E-07  1.124330E-09  3.897902E-10  6.615933E-13
    288  1.225766858039E-01  1.105978E-04  1.290944E-05  7.178336E-05  6.562538E-07  3.169951E-07  1.481525E-09  5.583666E-10  9.819760E-13
    289  1.231854533608E-01  1.040685E-04  1.289045E-05  7.877288E-05  7.519598E-07  3.931958E-07  1.910060E-09  7.792149E-10  1.417333E-12
    290  1.237219182154E-01  9.800209E-05  1.279560E-05  8.502195E-05  8.433409E-07  4.731091E-07  2.378424E-09  1.040899E-09  1.950786E-12
    291  1.242404039059E-01  9.195040E-05  1.263630E-05  9.107606E-05  9.377211E-07  5.632679E-07  2.927694E-09  1.371808E-09  2.646851E-12
    292  1.248086455930E-01  8.519798E-05  1.238857E-05  9.766026E-05  1.047742E-06  6.786085E-07  3.659376E-09  1.848666E-09  3.683311E-12
    293  1.253177247642E-01  7.911383E-05  1.210488E-05  1.034628E-04  1.151945E-06  7.985769E-07  4.451544E-09  2.406816E-09  4.936262E-12
    294  1.258810647447E-01  7.243845E-05  1.173004E-05  1.096963E-04  1.272867E-06  9.517461E-07  5.505054E-09  3.209977E-09  6.799386E-12
    295  1.264205598797E-01  6.617890E-05  1.131821E-05  1.154177E-04  1.393680E-06  1.120839E-06  6.718241E-09  4.213015E-09  9.206093E-12
    296  1.270317883483E-01  5.931985E-05  1.079763E-05  1.215459E-04  1.535925E-06  1.342323E-06  8.379614E-09  5.709713E-09  1.292778E-11
    297  1.275757308169E-01  5.348953E-05  1.029566E-05  1.266246E-04  1.666634E-06  1.569199E-06  1.015946E-08  7.456927E-09  1.743019E-11
    298  1.286048671531E-01  4.333447E-05  9.279687E-06  1.351086E-04  1.922247E-06  2.086256E-06  1.448110E-08  1.224894E-08  3.042860E-11
    299  1.290949488661E-01  3.893851E-05  8.776953E-06  1.385983E-04  2.047090E-06  2.378909E-06  1.707475E-08  1.546290E-08  3.955526E-11
    300  1.295345101683E-01  3.525649E-05  8.323022E-06  1.414054E-04  2.160266E-06  2.669951E-06  1.975148E-08  1.902143E-08  4.996190E-11
    301  1.303954523490E-01  2.876919E-05  7.440287E-06  1.460035E-04  2.384268E-06  3.327432E-06  2.612854E-08  2.840626E-08  7.861272E-11
    302  1.308549873199E-01  2.568812E-05  6.977739E-06  1.479781E-04  2.504782E-06  3.731848E-06  3.026043E-08  3.511732E-08  9.995779E-11
    303  1.312776310019E-01  2.308404E-05  6.561522E-06  1.495007E-04  2.615914E-06  4.140281E-06  3.458415E-08  4.263075E-08  1.245422E-10
    304  1.320787884157E-01  1.872649E-05  5.804584E-06  1.516297E-04  2.826692E-06  5.020641E-06  4.438519E-08  6.138406E-08  1.884679E-10
    305  1.327308179063E-01  1.569621E-05  5.223849E-06  1.526618E-04  2.997892E-06  5.853220E-06  5.421252E-08  8.239962E-08  2.635356E-10
    306  1.333821207310E-01  1.308806E-05  4.679043E-06  1.530939E-04  3.168021E-06  6.803628E-06  6.604052E-08  1.103870E-07  3.678697E-10
    307  1.339749669338E-01  1.104551E-05  4.216560E-06  1.529858E-04  3.321530E-06  7.783652E-06  7.887340E-08  1.438280E-07  4.977433E-10
    308  1.345530840576E-01  9.323845E-06  3.796126E-06  1.524410E-04  3.469531E-06  8.857641E-06  9.362857E-08  1.859668E-07  6.678744E-10
    309  1.351098094661E-01  7.889984E-06  3.419354E-06  1.515208E-04  3.609944E-06  1.001453E-05  1.102825E-07  2.379733E-07  8.859324E-10
    310  1.359304916944E-01  6.130307E-06  2.914971E-06  1.494746E-04  3.811605E-06  1.196159E-05  1.399911E-07  3.416143E-07  1.341591E-09
    311  1.363572082699E-01  5.360181E-06  2.675630E-06  1.480933E-04  3.913221E-06  1.309928E-05  1.582730E-07  4.119127E-07  1.663623E-09
    312  1.367788244083E-01  4.683453E-06  2.453388E-06  1.465177E-04  4.010897E-06  1.431600E-05  1.785395E-07  4.953660E-07  2.057114E-09
    313  1.375777712339E-01  3.606017E-06  2.071092E-06  1.429575E-04  4.186565E-06  1.688735E-05  2.237304E-07  7.012878E-07  3.071119E-09
    314  1.380438267916E-01  3.085029E-06  1.870282E-06  1.405323E-04  4.281978E-06  1.855762E-05  2.547495E-07  8.577791E-07  3.875605E-09
    315  1.384690951451E-01  2.668246E-06  1.699871E-06  1.380918E-04  4.363466E-06  2.019930E-05  2.864711E-07  1.030124E-06  4.789578E-09
    316  1.391087445178E-01  2.134606E-06  1.465906E-06  1.340072E-04  4.474026E-06  2.288348E-05  3.409496E-07  1.354235E-06  6.575706E-09
    317  1.397002518981E-01  1.727523E-06  1.272204E-06  1.297822E-04  4.560902E-06  2.559554E-05  3.992892E-07  1.739659E-06  8.795631E-09
    318  1.402705851668E-01  1.401084E-06  1.104208E-06  1.252933E-04  4.627839E-06  2.841781E-05  4.635404E-07  2.209259E-06  1.161708E-08
    319  1.408634912375E-01  1.119697E-06  9.473727E-07  1.201871E-04  4.676650E-06  3.155788E-05  5.393694E-07  2.824112E-06  1.547329E-08
    320  1.414089642241E-01  9.057162E-07  8.183766E-07  1.150986E-04  4.700021E-06  3.460647E-05  6.176172E-07  3.527624E-06  2.007793E-08
    321  1.419220762512E-01  7.378065E-07  7.094173E-07  1.099765E-04  4.700664E-06  3.758587E-05  6.988203E-07  4.333358E-06  2.556918E-08
    322  1.422771704232E-01  6.377565E-07  6.403300E-07  1.062421E-04  4.687604E-06  3.969734E-05  7.593983E-07  4.986466E-06  3.017007E-08
    323  1.426029315631E-01  5.564157E-07  5.813676E-07  1.026868E-04  4.665238E-06  4.165445E-05  8.180149E-07  5.662231E-06  3.505943E-08
    324  1.430135230101E-01  4.667167E-07  5.128606E-07  9.804076E-05  4.622177E-06  4.412584E-05  8.958007E-07  6.628294E-06  4.225917E-08
    325  1.434683796643E-01  3.821126E-07  4.441210E-07  9.269746E-05  4.554162E-06  4.683486E-05  9.865977E-07  7.862103E-06  5.178477E-08
    326  1.440315208021E-01  2.957870E-07  3.686529E-07  8.583272E-05  4.438983E-06  5.007973E-05  1.104647E-06  9.654000E-06  6.621991E-08
    327  1.445490332405E-01  2.315464E-07  3.078518E-07  7.932450E-05  4.301825E-06  5.287846E-05  1.217100E-06  1.158587E-05  8.250936E-08
    328  1.451370980342E-01  1.733723E-07  2.481726E-07  7.178890E-05  4.110282E-06  5.572325E-05  1.346550E-06  1.413243E-05  1.050577E-07
    329  1.457052374241E-01  1.295268E-07  1.992055E-07  6.446446E-05  3.890916E-06  5.801196E-05  1.469808E-06  1.695946E-05  1.314470E-07
    330  1.463107957421E-01  9.351420E-08  1.553372E-07  5.671750E-05  3.622801E-06  5.982740E-05  1.594802E-06  2.037458E-05  1.651528E-07
    331  1.468752132891E-01  6.804429E-08  1.215033E-07  4.968072E-05  3.346543E-06  6.082486E-05  1.700560E-06  2.390297E-05  2.020760E-07
    332  1.475510939381E-01  4.563788E-08  8.891121E-08  4.165369E-05  2.991552E-06  6.102387E-05  1.807112E-06  2.849577E-05  2.534441E-07
    333  1.481899111058E-01  3.064545E-08  6.487050E-08  3.460467E-05  2.641764E-06  6.015624E-05  1.881737E-06  3.310995E-05  3.090727E-07
    334  1.491767377555E-01  1.591408E-08  3.834031E-08  2.503726E-05  2.102334E-06  5.682537E-05  1.936108E-06  4.041146E-05  4.067963E-07
    335  1.497116139607E-01  1.093311E-08  2.826964E-08  2.061084E-05  1.823134E-06  5.411217E-05  1.931886E-06  4.426205E-05  4.643327E-07
    336  1.502421520731E-01  7.417423E-09  2.058285E-08  1.676028E-05  1.561643E-06  5.090045E-05  1.904022E-06  4.788765E-05  5.235060E-07
    337  1.509052103900E-01  4.478542E-09  1.358211E-08  1.270530E-05  1.263849E-06  4.633686E-05  1.838152E-06  5.197815E-05  5.984880E-07
    338  1.515352476696E-01  2.718992E-09  8.977248E-09  9.585424E-06  1.015120E-06  4.164408E-05  1.747543E-06  5.526853E-05  6.688027E-07
    339  1.521327102765E-01  1.661859E-09  5.951190E-09  7.214286E-06  8.111212E-07  3.705604E-05  1.640851E-06  5.776503E-05  7.330180E-07
    340  1.526678407657E-01  1.054288E-09  4.062307E-09  5.520571E-06  6.551041E-07  3.297438E-05  1.532602E-06  5.942142E-05  7.870479E-07
    341  1.532481602429E-01  6.346935E-10  2.648866E-09  4.076043E-06  5.130272E-07  2.869852E-05  1.406323E-06  6.057057E-05  8.406990E-07
    342  1.535863948111E-01  4.689830E-10  2.051051E-09  3.394348E-06  4.422293E-07  2.631630E-05  1.330193E-06  6.093071E-05  8.692150E-07
    343  1.538995751697E-01  3.525921E-10  1.610633E-09  2.853020E-06  3.838241E-07  2.419632E-05  1.258804E-06  6.106793E-05  8.936773E-07
    344  1.546020187628E-01  1.833418E-10  9.238822E-10  1.907189E-06  2.758449E-07  1.980159E-05  1.099407E-06  6.069996E-05  9.409266E-07
    345  1.552062305672E-01  1.029432E-10  5.647727E-10  1.330516E-06  2.048996E-07  1.645701E-05  9.667063E-07  5.968845E-05  9.725999E-07
    346  1.557875935888E-01  5.826451E-11  3.471142E-10  9.296800E-07  1.521475E-07  1.362681E-05  8.454109E-07  5.818000E-05  9.950121E-07
    347  1.566447447202E-01  2.461545E-11  1.657478E-10  5.371647E-07  9.622647E-08  1.013368E-05  6.819112E-07  5.513974E-05  1.013375E-06
    348  1.574294426159E-01  1.095179E-11  8.256683E-11  3.189024E-07  6.210505E-08  7.593327E-06  5.508128E-07  5.167542E-05  1.015037E-06
    349  1.581710514975E-01  4.988194E-12  4.188685E-11  1.913857E-07  4.036246E-08  5.692067E-06  4.435520E-07  4.796544E-05  1.003893E-06
    350  1.588328903187E-01  2.438052E-12  2.255291E-11  1.197775E-07  2.713711E-08  4.349818E-06  3.615140E-07  4.440873E-05  9.840749E-07
    351  1.594606073659E-01  1.220635E-12  1.238273E-11  7.590760E-08  1.841653E-08  3.335873E-06  2.948485E-07  4.090622E-05  9.573082E-07
    352  1.600565792087E-01  6.247462E-13  6.920096E-12  4.867616E-08  1.260868E-08  2.567774E-06  2.407205E-07  3.752747E-05  9.252975E-07
    353  1.607059625219E-01  2.977679E-13  3.629581E-12  2.966115E-08  8.255286E-09  1.911235E-06  1.911271E-07  3.385244E-05  8.838968E-07
    354  1.613957576202E-01  1.337965E-13  1.803940E-12  1.729132E-08  5.197036E-09  1.380032E-06  1.478845E-07  3.002315E-05  8.334936E-07
    355  1.620398820205E-01  6.264480E-14  9.258418E-13  1.030516E-08  3.329598E-09  1.006214E-06  1.150743E-07  2.657094E-05  7.814844E-07
    356  1.627691861850E-01  2.638628E-14  4.298208E-13  5.653961E-09  1.983896E-09  6.945508E-07  8.555110E-08  2.286824E-05  7.183761E-07
    357  1.634667099868E-01  1.156875E-14  2.038393E-13  3.135225E-09  1.191172E-09  4.805986E-07  6.359006E-08  1.957596E-05  6.552886E-07
