 *                                      
 * expansion:  temp0=  1.000E+10 den0=  3.000E+06 temp_stop=  1.000E+07
 *          time                po224         po225         po226         po227         po228         po229         po230         po231
    360  1.656939516385E-01  3.996279E-26  4.245432E-25  5.716104E-25  1.710266E-24  1.917152E-24  6.568266E-24  4.964579E-24  2.268452E-23
    361  1.664404283242E-01  3.996279E-26  4.245432E-25  5.716104E-25  1.710266E-24  1.917152E-24  6.568266E-24  4.964579E-24  2.268452E-23
    362  1.671401020014E-01  3.996279E-26  4.245432E-25  5.716104E-25  1.710266E-24  1.917152E-24  6.568266E-24  4.964579E-24  2.268452E-23
    363  1.682228463170E-01  3.996279E-26  4.245432E-25  5.716104E-25  1.710266E-24  1.917152E-24  6.568266E-24  4.964579E-24  2.268452E-23
    364  1.688914277275E-01  3.996279E-26  4.245432E-25  5.716104E-25  1.710266E-24  1.917152E-24  6.568266E-24  4.964579E-24  2.268452E-23
    365  1.695862681704E-01  3.996279E-26  4.245432E-25  5.716104E-25  1.710266E-24  1.917152E-24  6.568266E-24  4.964579E-24  2.268452E-23
    366  1.708796298676E-01  3.996279E-26  4.245432E-25  5.716105E-25  1.710266E-24  1.917152E-24  6.568266E-24  4.964579E-24  2.268452E-23
    367  1.720689125062E-01  3.996279E-26  4.245432E-25  5.716105E-25  1.710266E-24  1.917152E-24  6.568266E-24  4.964579E-24  2.268452E-23
    368  1.730357271347E-01  3.996279E-26  4.245432E-25  5.716105E-25  1.710266E-24  1.917152E-24  6.568266E-24  4.964579E-24  2.268452E-23
    369  1.739185931198E-01  3.996279E-26  4.245432E-25  5.716105E-25  1.710266E-24  1.917152E-24  6.568266E-24  4.964579E-24  2.268452E-23
    370  1.748109107026E-01  3.996279E-26  4.245432E-25  5.716105E-25  1.710266E-24  1.917152E-24  6.568266E-24  4.964579E-24  2.268452E-23
    371  1.757092013639E-01  3.996279E-26  4.245432E-25  5.716105E-25  1.710266E-24  1.917152E-24  6.568266E-24  4.964579E-24  2.268452E-23
    372  1.765567714958E-01  3.996279E-26  4.245432E-25  5.716105E-25  1.710266E-24  1.917152E-24  6.568266E-24  4.964579E-24  2.268452E-23
    373  1.775373762473E-01  3.996279E-26  4.245432E-25  5.716105E-25  1.710266E-24  1.917152E-24  6.568266E-24  4.964579E-24  2.268452E-23
    374  1.784803688374E-01  3.996279E-26  4.245432E-25  5.716105E-25  1.710266E-24  1.917152E-24  6.568266E-24  4.964579E-24  2.268452E-23
    375  1.795112536071E-01  3.996279E-26  4.245432E-25  5.716105E-25  1.710266E-24  1.917152E-24  6.568266E-24  4.964579E-24  2.268452E-23
    376  1.804824008025E-01  3.996279E-26  4.245432E-25  5.716105E-25  1.710266E-24  1.917152E-24  6.568266E-24  4.964579E-24  2.268452E-23
    377  1.815169070317E-01  3.996279E-26  4.245432E-25  5.716105E-25  1.710266E-24  1.917152E-24  6.568266E-24  4.964579E-24  2.268452E-23
    378  1.825428215499E-01  3.996279E-26  4.245432E-25  5.716105E-25  1.710266E-24  1.917152E-24  6.568266E-24  4.964579E-24  2.268452E-23
    379  1.841355644659E-01  3.996279E-26  4.245432E-25  5.716105E-25  1.710266E-24  1.917152E-24  6.568266E-24  4.964579E-24  2.268452E-23
    380  1.856860183354E-01  3.996279E-26  4.245432E-25  5.716105E-25  1.710266E-24  1.917152E-24  6.568266E-24  4.964579E-24  2.268452E-23
    381  1.870847965371E-01  3.996279E-26  4.245432E-25  5.716105E-25  1.710266E-24  1.917152E-24  6.568266E-24  4.964579E-24  2.268452E-23
    382  1.883699545972E-01  3.996279E-26  4.245432E-25  5.716105E-25  1.710266E-24  1.917152E-24  6.568266E-24  4.964579E-24  2.268452E-23
    383  1.895671856375E-01  3.996279E-26  4.245432E-25  5.716105E-25  1.710266E-24  1.917152E-24  6.568266E-24  4.964579E-24  2.268452E-23
    384  1.907324824205E-01  3.996279E-26  4.245432E-25  5.716105E-25  1.710266E-24  1.917152E-24  6.568266E-24  4.964579E-24  2.268452E-23
    385  1.917913284253E-01  3.996279E-26  4.245432E-25  5.716105E-25  1.710266E-24  1.917152E-24  6.568266E-24  4.964579E-24  2.268452E-23
    386  1.928179034582E-01  3.996279E-26  4.245432E-25  5.716105E-25  1.710266E-24  1.917152E-24  6.568266E-24  4.964579E-24  2.268452E-23
    387  1.939781308337E-01  3.996279E-26  4.245432E-25  5.716105E-25  1.710266E-24  1.917152E-24  6.568266E-24  4.964579E-24  2.268452E-23
    388  1.950365569225E-01  3.996279E-26  4.245432E-25  5.716105E-25  1.710266E-24  1.917152E-24  6.568266E-24  4.964579E-24  2.268452E-23
    389  1.963061656501E-01  3.996279E-26  4.245432E-25  5.716105E-25  1.710266E-24  1.917152E-24  6.568266E-24  4.964579E-24  2.268452E-23
    390  1.975160386553E-01  3.996279E-26  4.245432E-25  5.716105E-25  1.710266E-24  1.917152E-24  6.568266E-24  4.964579E-24  2.268452E-23
    391  1.988970783448E-01  3.996279E-26  4.245432E-25  5.716105E-25  1.710266E-24  1.917152E-24  6.568266E-24  4.964579E-24  2.268452E-23
    392  2.001908516564E-01  3.996279E-26  4.245432E-25  5.716105E-25  1.710266E-24  1.917152E-24  6.568266E-24  4.964579E-24  2.268452E-23
    393  2.023233395230E-01  3.996279E-26  4.245432E-25  5.716105E-25  1.710266E-24  1.917152E-24  6.568266E-24  4.964579E-24  2.268452E-23
    394  2.035207364909E-01  3.996279E-26  4.245432E-25  5.716105E-25  1.710266E-24  1.917152E-24  6.568266E-24  4.964579E-24  2.268452E-23
    395  2.047171141817E-01  3.996279E-26  4.245432E-25  5.716105E-25  1.710266E-24  1.917152E-24  6.568266E-24  4.964579E-24  2.268452E-23
    396  2.061861175315E-01  3.996279E-26  4.245432E-25  5.716105E-25  1.710266E-24  1.917152E-24  6.568266E-24  4.964579E-24  2.268452E-23
    397  2.075162532616E-01  3.996279E-26  4.245432E-25  5.716105E-25  1.710266E-24  1.917152E-24  6.568266E-24  4.964579E-24  2.268452E-23
    398  2.088103947538E-01  3.996279E-26  4.245432E-25  5.716105E-25  1.710266E-24  1.917152E-24  6.568266E-24  4.964579E-24  2.268452E-23
    399  2.102374295066E-01  3.996279E-26  4.245432E-25  5.716105E-25  1.710266E-24  1.917152E-24  6.568266E-24  4.964579E-24  2.268452E-23
    400  2.116254943500E-01  3.996279E-26  4.245432E-25  5.716105E-25  1.710266E-24  1.917152E-24  6.568266E-24  4.964579E-24  2.268452E-23
    401  2.137594200207E-01  3.996279E-26  4.245432E-25  5.716105E-25  1.710266E-24  1.917152E-24  6.568266E-24  4.964579E-24  2.268452E-23
    402  2.149968302441E-01  3.996279E-26  4.245432E-25  5.716105E-25  1.710266E-24  1.917152E-24  6.568266E-24  4.964579E-24  2.268452E-23
    403  2.163578604848E-01  3.996279E-26  4.245432E-25  5.716105E-25  1.710266E-24  1.917152E-24  6.568266E-24  4.964579E-24  2.268452E-23
    404  2.188327022992E-01  3.996279E-26  4.245432E-25  5.716105E-25  1.710266E-24  1.917152E-24  6.568266E-24  4.964579E-24  2.268452E-23
    405  2.210861741802E-01  3.996279E-26  4.245432E-25  5.716105E-25  1.710266E-24  1.917152E-24  6.568266E-24  4.964579E-24  2.268452E-23
    406  2.231360986547E-01  3.996279E-26  4.245432E-25  5.716105E-25  1.710266E-24  1.917152E-24  6.568266E-24  4.964579E-24  2.268452E-23
    407  2.249661932162E-01  3.996279E-26  4.245432E-25  5.716105E-25  1.710266E-24  1.917152E-24  6.568266E-24  4.964579E-24  2.268452E-23
    408  2.266023391923E-01  3.996279E-26  4.245432E-25  5.716105E-25  1.710266E-24  1.917152E-24  6.568266E-24  4.964579E-24  2.268452E-23
    409  2.291569547831E-01  3.996279E-26  4.245432E-25  5.716105E-25  1.710266E-24  1.917152E-24  6.568266E-24  4.964579E-24  2.268452E-23
    410  2.305971902523E-01  3.996279E-26  4.245432E-25  5.716105E-25  1.710266E-24  1.917152E-24  6.568266E-24  4.964579E-24  2.268452E-23
    411  2.319348711247E-01  3.996279E-26  4.245432E-25  5.716105E-25  1.710266E-24  1.917152E-24  6.568266E-24  4.964579E-24  2.268452E-23
    412  2.335360820165E-01  3.996279E-26  4.245432E-25  5.716105E-25  1.710266E-24  1.917152E-24  6.568266E-24  4.964579E-24  2.268452E-23
    413  2.351317971316E-01  3.996279E-26  4.245432E-25  5.716105E-25  1.710266E-24  1.917152E-24  6.568266E-24  4.964579E-24  2.268452E-23
    414  2.376293164755E-01  3.996279E-26  4.245432E-25  5.716105E-25  1.710266E-24  1.917152E-24  6.568266E-24  4.964579E-24  2.268452E-23
    415  2.399259738388E-01  3.996279E-26  4.245432E-25  5.716105E-25  1.710266E-24  1.917152E-24  6.568266E-24  4.964579E-24  2.268452E-23
    416  2.420046682363E-01  3.996279E-26  4.245432E-25  5.716105E-25  1.710266E-24  1.917152E-24  6.568266E-24  4.964579E-24  2.268452E-23
    417  2.451201276448E-01  3.996279E-26  4.245432E-25  5.716105E-25  1.710266E-24  1.917152E-24  6.568266E-24  4.964579E-24  2.268452E-23
    418  2.467564269033E-01  3.996279E-26  4.245432E-25  5.716105E-25  1.710266E-24  1.917152E-24  6.568266E-24  4.964579E-24  2.268452E-23
    419  2.483354027874E-01  3.996279E-26  4.245432E-25  5.716105E-25  1.710266E-24  1.917152E-24  6.568266E-24  4.964579E-24  2.268452E-23
    420  2.499258654919E-01  3.996279E-26  4.245432E-25  5.716105E-25  1.710266E-24  1.917152E-24  6.568266E-24  4.964579E-24  2.268452E-23
    421  2.515152656983E-01  3.996279E-26  4.245432E-25  5.716105E-25  1.710266E-24  1.917152E-24  6.568266E-24  4.964579E-24  2.268452E-23
    422  2.542060864984E-01  3.996279E-26  4.245432E-25  5.716105E-25  1.710266E-24  1.917152E-24  6.568266E-24  4.964579E-24  2.268452E-23
    423  2.556901221114E-01  3.996279E-26  4.245432E-25  5.716105E-25  1.710266E-24  1.917152E-24  6.568266E-24  4.964579E-24  2.268452E-23
    424  2.570805114381E-01  3.996279E-26  4.245432E-25  5.716105E-25  1.710266E-24  1.917152E-24  6.568266E-24  4.964579E-24  2.268452E-23
    425  2.598984391343E-01  3.996279E-26  4.245432E-25  5.716105E-25  1.710266E-24  1.917152E-24  6.568266E-24  4.964579E-24  2.268452E-23
    426  2.622653138568E-01  3.996279E-26  4.245432E-25  5.716105E-25  1.710266E-24  1.917152E-24  6.568266E-24  4.964579E-24  2.268452E-23
    427  2.644885215151E-01  3.996279E-26  4.245432E-25  5.716105E-25  1.710266E-24  1.917152E-24  6.568266E-24  4.964579E-24  2.268452E-23
    428  2.667229470066E-01  3.996279E-26  4.245432E-25  5.716105E-25  1.710266E-24  1.917152E-24  6.568266E-24  4.964579E-24  2.268452E-23
    429  2.687894382327E-01  3.996279E-26  4.245432E-25  5.716105E-25  1.710266E-24  1.917152E-24  6.568266E-24  4.964579E-24  2.268452E-23
    430  2.709436570286E-01  3.996279E-26  4.245432E-25  5.716105E-25  1.710266E-24  1.917152E-24  6.568266E-24  4.964579E-24  2.268452E-23
    431  2.728595154549E-01  3.996279E-26  4.245432E-25  5.716105E-25  1.710266E-24  1.917152E-24  6.568266E-24  4.964579E-24  2.268452E-23
    432  2.763050324764E-01  3.996279E-26  4.245432E-25  5.716105E-25  1.710266E-24  1.917152E-24  6.568266E-24  4.964579E-24  2.268452E-23
    433  2.797281875476E-01  3.996279E-26  4.245432E-25  5.716105E-25  1.710266E-24  1.917152E-24  6.568266E-24  4.964579E-24  2.268452E-23
    434  2.831107064370E-01  3.996279E-26  4.245432E-25  5.716105E-25  1.710266E-24  1.917152E-24  6.568266E-24  4.964579E-24  2.268452E-23
    435  2.863632962154E-01  3.996279E-26  4.245432E-25  5.716105E-25  1.710266E-24  1.917152E-24  6.568266E-24  4.964579E-24  2.268452E-23
    436  2.894106333807E-01  3.996279E-26  4.245432E-25  5.716105E-25  1.710266E-24  1.917152E-24  6.568266E-24  4.964579E-24  2.268452E-23
    437  2.941185503109E-01  3.996279E-26  4.245432E-25  5.716105E-25  1.710266E-24  1.917152E-24  6.568266E-24  4.964579E-24  2.268452E-23
    438  2.983685787405E-01  3.996279E-26  4.245432E-25  5.716105E-25  1.710266E-24  1.917152E-24  6.568266E-24  4.964579E-24  2.268452E-23
    439  3.021949729112E-01  3.996279E-26  4.245432E-25  5.716105E-25  1.710266E-24  1.917152E-24  6.568266E-24  4.964579E-24  2.268452E-23
    440  3.059150641439E-01  3.996279E-26  4.245432E-25  5.716105E-25  1.710266E-24  1.917152E-24  6.568266E-24  4.964579E-24  2.268452E-23
    441  3.094680949786E-01  3.996279E-26  4.245432E-25  5.716105E-25  1.710266E-24  1.917152E-24  6.568266E-24  4.964579E-24  2.268452E-23
    442  3.127856926026E-01  3.996279E-26  4.245432E-25  5.716105E-25  1.710266E-24  1.917152E-24  6.568266E-24  4.964579E-24  2.268452E-23
    443  3.178598433803E-01  3.996279E-26  4.245432E-25  5.716105E-25  1.710266E-24  1.917152E-24  6.568266E-24  4.964579E-24  2.268452E-23
    444  3.224504526026E-01  3.996279E-26  4.245432E-25  5.716105E-25  1.710266E-24  1.917152E-24  6.568266E-24  4.964579E-24  2.268452E-23
    445  3.266870398371E-01  3.996279E-26  4.245432E-25  5.716105E-25  1.710266E-24  1.917152E-24  6.568266E-24  4.964579E-24  2.268452E-23
    446  3.305577136787E-01  3.996279E-26  4.245432E-25  5.716105E-25  1.710266E-24  1.917152E-24  6.568266E-24  4.964579E-24  2.268452E-23
    447  3.362681054783E-01  3.996279E-26  4.245432E-25  5.716105E-25  1.710266E-24  1.917152E-24  6.568266E-24  4.964579E-24  2.268452E-23
    448  3.414589872690E-01  3.996279E-26  4.245432E-25  5.716105E-25  1.710266E-24  1.917152E-24  6.568266E-24  4.964579E-24  2.268452E-23
    449  3.462773530350E-01  3.996279E-26  4.245432E-25  5.716105E-25  1.710266E-24  1.917152E-24  6.568266E-24  4.964579E-24  2.268452E-23
    450  3.508856189623E-01  3.996279E-26  4.245432E-25  5.716105E-25  1.710266E-24  1.917152E-24  6.568266E-24  4.964579E-24  2.268452E-23
    451  3.552628710565E-01  3.996279E-26  4.245432E-25  5.716105E-25  1.710266E-24  1.917152E-24  6.568266E-24  4.964579E-24  2.268452E-23
    452  3.595141079779E-01  3.996279E-26  4.245432E-25  5.716105E-25  1.710266E-24  1.917152E-24  6.568266E-24  4.964579E-24  2.268452E-23
    453  3.636744849418E-01  3.996279E-26  4.245432E-25  5.716105E-25  1.710266E-24  1.917152E-24  6.568266E-24  4.964579E-24  2.268452E-23
    454  3.676260234901E-01  3.996279E-26  4.245432E-25  5.716105E-25  1.710266E-24  1.917152E-24  6.568266E-24  4.964579E-24  2.268452E-23
    455  3.714655117309E-01  3.996279E-26  4.245432E-25  5.716105E-25  1.710266E-24  1.917152E-24  6.568266E-24  4.964579E-24  2.268452E-23
    456  3.752653942304E-01  3.996279E-26  4.245432E-25  5.716105E-25  1.710266E-24  1.917152E-24  6.568266E-24  4.964579E-24  2.268452E-23
    457  3.809506426681E-01  3.996279E-26  4.245432E-25  5.716105E-25  1.710266E-24  1.917152E-24  6.568266E-24  4.964579E-24  2.268452E-23
    458  3.865190953769E-01  3.996279E-26  4.245432E-25  5.716105E-25  1.710266E-24  1.917152E-24  6.568266E-24  4.964579E-24  2.268452E-23
    459  3.928522091207E-01  3.996279E-26  4.245432E-25  5.716105E-25  1.710266E-24  1.917152E-24  6.568266E-24  4.964579E-24  2.268452E-23
    460  3.991093841216E-01  3.996279E-26  4.245432E-25  5.716105E-25  1.710266E-24  1.917152E-24  6.568266E-24  4.964579E-24  2.268452E-23
    461  4.054183851758E-01  3.996279E-26  4.245432E-25  5.716105E-25  1.710266E-24  1.917152E-24  6.568266E-24  4.964579E-24  2.268452E-23
    462  4.147392755742E-01  3.996279E-26  4.245432E-25  5.716105E-25  1.710266E-24  1.917152E-24  6.568266E-24  4.964579E-24  2.268452E-23
    463  4.232199499949E-01  3.996279E-26  4.245432E-25  5.716105E-25  1.710266E-24  1.917152E-24  6.568266E-24  4.964579E-24  2.268452E-23
    464  4.316976825025E-01  3.996279E-26  4.245432E-25  5.716105E-25  1.710266E-24  1.917152E-24  6.568266E-24  4.964579E-24  2.268452E-23
    465  4.393401554526E-01  3.996279E-26  4.245432E-25  5.716105E-25  1.710266E-24  1.917152E-24  6.568266E-24  4.964579E-24  2.268452E-23
    466  4.465935084243E-01  3.996279E-26  4.245432E-25  5.716105E-25  1.710266E-24  1.917152E-24  6.568266E-24  4.964579E-24  2.268452E-23
    467  4.537106765818E-01  3.996279E-26  4.245432E-25  5.716105E-25  1.710266E-24  1.917152E-24  6.568266E-24  4.964579E-24  2.268452E-23
    468  4.602314649238E-01  3.996279E-26  4.245432E-25  5.716105E-25  1.710266E-24  1.917152E-24  6.568266E-24  4.964579E-24  2.268452E-23
    469  4.709552966107E-01  3.996279E-26  4.245432E-25  5.716105E-25  1.710266E-24  1.917152E-24  6.568266E-24  4.964579E-24  2.268452E-23
    470  4.769745726746E-01  3.996279E-26  4.245432E-25  5.716105E-25  1.710266E-24  1.917152E-24  6.568266E-24  4.964579E-24  2.268452E-23
    471  4.828178172001E-01  3.996279E-26  4.245432E-25  5.716105E-25  1.710266E-24  1.917152E-24  6.568266E-24  4.964579E-24  2.268452E-23
    472  4.927188450138E-01  3.996280E-26  4.245432E-25  5.716105E-25  1.710266E-24  1.917152E-24  6.568266E-24  4.964579E-24  2.268452E-23
    473  5.000000000000E-01  3.996280E-26  4.245432E-25  5.716105E-25  1.710266E-24  1.917152E-24  6.568266E-24  4.964579E-24  2.268452E-23
