 *                                      
 * expansion:  temp0=  1.000E+10 den0=  3.000E+06 temp_stop=  1.000E+07
 *          time                i149          i150          i151          i152          i153          i154          i155          i156 
    360  1.656939516385E-01  1.096678E-12  3.022124E-13  3.022756E-11  3.448558E-12  6.969157E-11  2.389912E-12  1.087013E-11  8.871530E-14
    361  1.664404283242E-01  8.943110E-13  2.672338E-13  3.089281E-11  3.808201E-12  8.770143E-11  3.220627E-12  1.650084E-11  1.432082E-13
    362  1.671401020014E-01  7.226642E-13  2.331201E-13  3.089496E-11  4.097668E-12  1.067579E-10  4.182561E-12  2.397955E-11  2.205707E-13
    363  1.682228463170E-01  4.973505E-13  1.808403E-13  2.968235E-11  4.414241E-12  1.394908E-10  6.047210E-12  4.133679E-11  4.164271E-13
    364  1.688914277275E-01  3.848339E-13  1.507654E-13  2.826313E-11  4.514205E-12  1.608491E-10  7.427638E-12  5.664771E-11  6.040059E-13
    365  1.695862681704E-01  2.882064E-13  1.220949E-13  2.632069E-11  4.530512E-12  1.831224E-10  9.034675E-12  7.729159E-11  8.746353E-13
    366  1.708796298676E-01  1.590017E-13  7.804760E-14  2.186497E-11  4.332568E-12  2.218888E-10  1.240008E-11  1.316347E-10  1.666195E-12
    367  1.720689125062E-01  8.615732E-14  4.850644E-14  1.735074E-11  3.920809E-12  2.504420E-10  1.572100E-11  2.041166E-10  2.868663E-12
    368  1.730357271347E-01  5.011074E-14  3.158307E-14  1.380206E-11  3.474975E-12  2.661303E-10  1.838362E-11  2.816282E-10  4.314063E-12
    369  1.739185931198E-01  2.952822E-14  2.065436E-14  1.085623E-11  3.020075E-12  2.734800E-10  2.063621E-11  3.683039E-10  6.108902E-12
    370  1.748109107026E-01  1.679871E-14  1.306720E-14  8.281466E-12  2.550802E-12  2.739694E-10  2.262449E-11  4.718009E-10  8.487899E-12
    371  1.757092013639E-01  9.240974E-15  8.007289E-15  6.132690E-12  2.095160E-12  2.677541E-10  2.423610E-11  5.921902E-10  1.157195E-11
    372  1.765567714958E-01  5.142133E-15  4.937311E-15  4.515315E-12  1.702579E-12  2.566298E-10  2.535132E-11  7.201168E-10  1.522536E-11
    373  1.775373762473E-01  2.541437E-15  2.750315E-15  3.082535E-12  1.304478E-12  2.385891E-10  2.610613E-11  8.845894E-10  2.050834E-11
    374  1.784803688374E-01  1.268276E-15  1.541133E-15  2.084976E-12  9.869857E-13  2.177029E-10  2.630916E-11  1.057656E-09  2.681932E-11
    375  1.795112536071E-01  5.848976E-16  8.072498E-16  1.323101E-12  7.089665E-13  1.924489E-10  2.595865E-11  1.261067E-09  3.530930E-11
    376  1.804824008025E-01  2.829477E-16  4.405484E-16  8.425991E-13  5.080358E-13  1.679211E-10  2.514998E-11  1.462550E-09  4.500845E-11
    377  1.815169070317E-01  1.328949E-16  2.354503E-16  5.075692E-13  3.475357E-13  1.420808E-10  2.382295E-11  1.682190E-09  5.732025E-11
    378  1.825428215499E-01  6.555800E-17  1.322119E-16  2.995823E-13  2.330222E-13  1.178081E-10  2.212220E-11  1.897146E-09  7.160785E-11
    379  1.841355644659E-01  2.463194E-17  6.098924E-17  1.253662E-13  1.191682E-13  8.412927E-11  1.888705E-11  2.199986E-09  9.758090E-11
    380  1.856860183354E-01  1.071893E-17  3.272369E-17  5.026768E-14  5.829988E-14  5.716811E-11  1.532021E-11  2.417220E-09  1.258265E-10
    381  1.870847965371E-01  5.348344E-18  1.981042E-17  2.082364E-14  2.892371E-14  3.819463E-11  1.204252E-11  2.509122E-09  1.512854E-10
    382  1.883699545972E-01  2.814587E-18  1.248994E-17  8.823604E-15  1.450739E-14  2.510641E-11  9.211228E-12  2.486246E-09  1.719502E-10
    383  1.895671856375E-01  1.508394E-18  7.944866E-18  3.818989E-15  7.347718E-15  1.624149E-11  6.876758E-12  2.370356E-09  1.866354E-10
    384  1.907324824205E-01  7.960402E-19  4.961046E-18  1.646891E-15  3.694412E-15  1.019903E-11  4.974392E-12  2.182106E-09  1.952683E-10
    385  1.917913284253E-01  4.327004E-19  3.146017E-18  7.613042E-16  1.963684E-15  6.463116E-12  3.589815E-12  1.964585E-09  1.977841E-10
    386  1.928179034582E-01  2.328897E-19  1.968775E-18  3.629535E-16  1.072449E-15  4.029229E-12  2.542488E-12  1.729242E-09  1.954348E-10
    387  1.939781308337E-01  1.124451E-19  1.128153E-18  1.634048E-16  5.635977E-16  2.290072E-12  1.672101E-12  1.456679E-09  1.879311E-10
    388  1.950365569225E-01  5.637812E-20  6.617954E-19  8.328198E-17  3.320611E-16  1.330689E-12  1.111699E-12  1.217169E-09  1.774647E-10
    389  1.963061656501E-01  2.398760E-20  3.399955E-19  4.038984E-17  1.930637E-16  6.741174E-13  6.632905E-13  9.570015E-10  1.619021E-10
    390  1.975160386553E-01  1.039980E-20  1.759926E-19  2.192229E-17  1.254627E-16  3.439580E-13  3.962309E-13  7.443496E-10  1.453972E-10
    391  1.988970783448E-01  3.922158E-21  8.079639E-20  1.159702E-17  8.212813E-17  1.556842E-13  2.151744E-13  5.459530E-10  1.259760E-10
    392  2.001908516564E-01  1.558596E-21  3.816727E-20  6.590223E-18  5.721334E-17  7.303453E-14  1.199970E-13  4.007517E-10  1.083496E-10
    393  2.023233395230E-01  3.482282E-22  1.071933E-20  2.636385E-18  3.219784E-17  2.116438E-14  4.637843E-14  2.326320E-10  8.208191E-11
    394  2.035207364909E-01  1.588184E-22  5.204947E-21  1.572419E-18  2.329474E-17  1.100715E-14  2.836430E-14  1.686715E-10  6.931220E-11
    395  2.047171141817E-01  7.667372E-23  2.520084E-21  9.308859E-19  1.676131E-17  6.099858E-15  1.853328E-14  1.209897E-10  5.801296E-11
    396  2.061861175315E-01  3.511018E-23  1.051958E-21  4.849732E-19  1.111991E-17  3.371430E-15  1.260056E-14  7.942920E-11  4.615198E-11
    397  2.075162532616E-01  1.933696E-23  4.973221E-22  2.668115E-19  7.630915E-18  2.264609E-15  1.027152E-14  5.364212E-11  3.718849E-11
    398  2.088103947538E-01  1.170427E-23  2.570525E-22  1.483574E-19  5.271453E-18  1.704599E-15  9.391589E-15  3.624261E-11  2.990098E-11
    399  2.102374295066E-01  7.153079E-24  1.399909E-22  7.750731E-20  3.506024E-18  1.343820E-15  9.219605E-15  2.327000E-11  2.331347E-11
    400  2.116254943500E-01  4.600920E-24  8.931960E-23  4.143484E-20  2.373155E-18  1.109134E-15  9.450936E-15  1.498167E-11  1.816415E-11
    401  2.137594200207E-01  2.433950E-24  5.629278E-23  1.629521E-20  1.341682E-18  8.489797E-16  1.014801E-14  7.490161E-12  1.219846E-11
    402  2.149968302441E-01  1.717800E-24  4.680461E-23  9.807592E-21  9.948437E-19  7.297746E-16  1.064399E-14  4.982807E-12  9.616942E-12
    403  2.163578604848E-01  1.195109E-24  3.971408E-23  5.850289E-21  7.435401E-19  6.171011E-16  1.123276E-14  3.171807E-12  7.352457E-12
    404  2.188327022992E-01  6.793104E-25  3.112168E-23  2.665068E-21  5.027565E-19  4.517965E-16  1.238588E-14  1.414412E-12  4.449513E-12
    405  2.210861741802E-01  4.778245E-25  2.564806E-23  1.557286E-21  4.132139E-19  3.367246E-16  1.351483E-14  7.179413E-13  2.770454E-12
    406  2.231360986547E-01  4.103848E-25  2.173623E-23  1.076822E-21  3.839884E-19  2.555411E-16  1.460639E-14  4.334835E-13  1.780836E-12
    407  2.249661932162E-01  4.037435E-25  1.882834E-23  8.301782E-22  3.795458E-19  1.984393E-16  1.563533E-14  3.166309E-13  1.192434E-12
    408  2.266023391923E-01  4.255079E-25  1.658891E-23  6.865263E-22  3.852357E-19  1.575114E-16  1.660119E-14  2.686831E-13  8.310582E-13
    409  2.291569547831E-01  4.964478E-25  1.364094E-23  5.466957E-22  4.044570E-19  1.088885E-16  1.820207E-14  2.462061E-13  4.740662E-13
    410  2.305971902523E-01  5.528677E-25  1.223476E-23  4.983153E-22  4.188612E-19  8.814025E-17  1.915787E-14  2.478210E-13  3.489248E-13
    411  2.319348711247E-01  6.152563E-25  1.107460E-23  4.675019E-22  4.339217E-19  7.231578E-17  2.008226E-14  2.540938E-13  2.655749E-13
    412  2.335360820165E-01  7.029422E-25  9.856550E-24  4.449614E-22  4.538042E-19  5.701654E-17  2.123773E-14  2.653450E-13  1.960887E-13
    413  2.351317971316E-01  8.055160E-25  8.815991E-24  4.352148E-22  4.755066E-19  4.504021E-17  2.244534E-14  2.791726E-13  1.503844E-13
    414  2.376293164755E-01  1.000837E-24  7.508481E-24  4.403076E-22  5.132707E-19  3.140390E-17  2.445620E-14  3.042535E-13  1.094568E-13
    415  2.399259738388E-01  1.225066E-24  6.626274E-24  4.627398E-22  5.523604E-19  2.297235E-17  2.644646E-14  3.301108E-13  9.181112E-14
    416  2.420046682363E-01  1.473051E-24  6.074631E-24  4.954000E-22  5.917368E-19  1.778517E-17  2.837521E-14  3.555729E-13  8.528968E-14
    417  2.451201276448E-01  1.945364E-24  5.666721E-24  5.641610E-22  6.588624E-19  1.304601E-17  3.151613E-14  3.974438E-13  8.483165E-14
    418  2.467564269033E-01  2.252991E-24  5.649432E-24  6.094836E-22  6.985362E-19  1.159358E-17  3.329744E-14  4.213274E-13  8.719775E-14
    419  2.483354027874E-01  2.597009E-24  5.762264E-24  6.593338E-22  7.400696E-19  1.068253E-17  3.510990E-14  4.457027E-13  9.053663E-14
    420  2.499258654919E-01  2.997873E-24  6.007387E-24  7.158609E-22  7.854452E-19  1.014825E-17  3.703471E-14  4.716569E-13  9.466912E-14
    421  2.515152656983E-01  3.461638E-24  6.389403E-24  7.790434E-22  8.346860E-19  9.919634E-18  3.906436E-14  4.990894E-13  9.939892E-14
    422  2.542060864984E-01  4.419917E-24  7.371211E-24  9.026426E-22  9.280291E-19  1.006564E-17  4.276285E-14  5.492212E-13  1.085089E-13
    423  2.556901221114E-01  5.059925E-24  8.110725E-24  9.806833E-22  9.855371E-19  1.037489E-17  4.495551E-14  5.790165E-13  1.140608E-13
    424  2.570805114381E-01  5.745038E-24  8.945453E-24  1.060855E-21  1.043767E-18  1.078606E-17  4.711635E-14  6.084264E-13  1.195871E-13
    425  2.598984391343E-01  7.437536E-24  1.111473E-23  1.246780E-21  1.176305E-18  1.193164E-17  5.183828E-14  6.728345E-13  1.317630E-13
    426  2.622653138568E-01  9.246655E-24  1.351919E-23  1.430755E-21  1.304876E-18  1.319009E-17  5.619327E-14  7.323831E-13  1.430564E-13
    427  2.644885215151E-01  1.135281E-23  1.636736E-23  1.630628E-21  1.442399E-18  1.461238E-17  6.064281E-14  7.933459E-13  1.546295E-13
    428  2.667229470066E-01  1.396241E-23  1.992790E-23  1.862174E-21  1.599532E-18  1.628710E-17  6.550052E-14  8.600204E-13  1.672925E-13
    429  2.687894382327E-01  1.691670E-23  2.397484E-23  2.107946E-21  1.764284E-18  1.807416E-17  7.037056E-14  9.269722E-13  1.800117E-13
    430  2.709436570286E-01  2.067574E-23  2.913005E-23  2.401575E-21  1.958908E-18  2.020939E-17  7.587039E-14  1.002694E-12  1.944011E-13
    431  2.728595154549E-01  2.472709E-23  3.468318E-23  2.699622E-21  2.154454E-18  2.237171E-17  8.115737E-14  1.075583E-12  2.082566E-13
    432  2.763050324764E-01  3.415140E-23  4.757027E-23  3.339760E-21  2.569094E-18  2.699322E-17  9.170870E-14  1.221291E-12  2.359689E-13
    433  2.797281875476E-01  4.713136E-23  6.524308E-23  4.138726E-21  3.078884E-18  3.272135E-17  1.036958E-13  1.387145E-12  2.675395E-13
    434  2.831107064370E-01  6.487477E-23  8.927955E-23  5.131528E-21  3.703651E-18  3.979030E-17  1.172426E-13  1.574904E-12  3.033158E-13
    435  2.863632962154E-01  8.830102E-23  1.208470E-22  6.328690E-21  4.447556E-18  4.825974E-17  1.321075E-13  1.781245E-12  3.426777E-13
    436  2.894106333807E-01  1.179717E-22  1.606224E-22  7.723023E-21  5.304155E-18  5.806653E-17  1.479078E-13  2.000857E-12  3.846225E-13
    437  2.941185503109E-01  1.848256E-22  2.496463E-22  1.055872E-20  7.022495E-18  7.786832E-17  1.764780E-13  2.398536E-12  4.607065E-13
    438  2.983685787405E-01  2.775604E-22  3.721996E-22  1.407970E-20  9.124096E-18  1.022545E-16  2.074012E-13  2.829585E-12  5.433524E-13
    439  3.021949729112E-01  4.006246E-22  5.337121E-22  1.832625E-20  1.162459E-17  1.314372E-16  2.402154E-13  3.287495E-12  6.313354E-13
    440  3.059150641439E-01  5.727839E-22  7.581790E-22  2.377833E-20  1.479341E-17  1.686065E-16  2.774375E-13  3.807368E-12  7.314377E-13
    441  3.094680949786E-01  8.063303E-22  1.060747E-21  3.061260E-20  1.871406E-17  2.148026E-16  3.186964E-13  4.384029E-12  8.427175E-13
    442  3.127856926026E-01  1.110149E-21  1.451965E-21  3.889203E-20  2.340234E-17  2.702641E-16  3.630481E-13  5.004255E-12  9.626631E-13
    443  3.178598433803E-01  1.811547E-21  2.348182E-21  5.645649E-20  3.317489E-17  3.864055E-16  4.437232E-13  6.133028E-12  1.181569E-12
    444  3.224504526026E-01  2.823072E-21  3.629404E-21  7.964278E-20  4.579815E-17  5.371401E-16  5.327110E-13  7.378638E-12  1.423934E-12
    445  3.266870398371E-01  4.253140E-21  5.426130E-21  1.100496E-19  6.198983E-17  7.312551E-16  6.311430E-13  8.756766E-12  1.692921E-12
    446  3.305577136787E-01  6.186641E-21  7.837062E-21  1.486010E-19  8.206077E-17  9.726893E-16  7.373437E-13  1.024382E-11  1.984018E-12
    447  3.362681054783E-01  1.075764E-20  1.348393E-20  2.333974E-19  1.248717E-16  1.489603E-15  9.283112E-13  1.291781E-11  2.509324E-12
    448  3.414589872690E-01  1.779640E-20  2.208846E-20  3.548505E-19  1.838883E-16  2.204908E-15  1.145325E-12  1.595618E-11  3.108590E-12
    449  3.462773530350E-01  2.840573E-20  3.493130E-20  5.272195E-19  2.643889E-16  3.183736E-15  1.392586E-12  1.941740E-11  3.793727E-12
    450  3.508856189623E-01  4.443913E-20  5.415790E-20  7.746082E-19  3.752106E-16  4.535007E-15  1.679418E-12  2.343169E-11  4.590992E-12
    451  3.552628710565E-01  6.800165E-20  8.215574E-20  1.122222E-18  5.242664E-16  6.356956E-15  2.006890E-12  2.801378E-11  5.503819E-12
    452  3.595141079779E-01  1.028241E-19  1.231643E-19  1.616071E-18  7.265136E-16  8.834529E-15  2.386396E-12  3.332295E-11  6.564474E-12
    453  3.636744849418E-01  1.541635E-19  1.830890E-19  2.318873E-18  1.000652E-15  1.219951E-14  2.827620E-12  3.949461E-11  7.800635E-12
    454  3.676260234901E-01  2.265641E-19  2.668648E-19  3.279371E-18  1.356800E-15  1.657901E-14  3.322435E-12  4.641527E-11  9.190056E-12
    455  3.714655117309E-01  3.294697E-19  3.849296E-19  4.606920E-18  1.823924E-15  2.233240E-14  3.886474E-12  5.430392E-11  1.077709E-11
    456  3.752653942304E-01  4.774504E-19  5.532708E-19  6.467794E-18  2.443625E-15  2.997624E-14  4.539423E-12  6.343663E-11  1.261778E-11
    457  3.809506426681E-01  8.323827E-19  9.526059E-19  1.079853E-17  3.780326E-15  4.649222E-14  5.727992E-12  8.006442E-11  1.597584E-11
    458  3.865190953769E-01  1.436176E-18  1.623113E-18  1.793406E-17  5.781998E-15  7.126824E-14  7.195330E-12  1.006017E-10  2.013134E-11
    459  3.928522091207E-01  2.674408E-18  2.978539E-18  3.211533E-17  9.335695E-15  1.153271E-13  9.329715E-12  1.304994E-10  2.618941E-11
    460  3.991093841216E-01  4.951223E-18  5.432667E-18  5.741405E-17  1.490139E-14  1.844322E-13  1.206544E-11  1.688683E-10  3.396991E-11
    461  4.054183851758E-01  9.229410E-18  9.971639E-18  1.036300E-16  2.370697E-14  2.938990E-13  1.564566E-11  2.191672E-10  4.416895E-11
    462  4.147392755742E-01  2.325129E-17  2.452756E-17  2.499047E-16  4.632356E-14  5.754288E-13  2.299565E-11  3.227373E-10  6.514067E-11
    463  4.232199499949E-01  5.410955E-17  5.580787E-17  5.606564E-16  8.354602E-14  1.039343E-12  3.269655E-11  4.600185E-10  9.284717E-11
    464  4.316976825025E-01  1.264346E-16  1.273766E-16  1.265165E-15  1.473850E-13  1.836033E-12  4.656163E-11  6.572736E-10  1.324579E-10
    465  4.393401554526E-01  2.728231E-16  2.687969E-16  2.647046E-15  2.407585E-13  3.003397E-12  6.414115E-11  9.089181E-10  1.826618E-10
    466  4.465935084243E-01  5.681569E-16  5.476493E-16  5.354868E-15  3.759526E-13  4.698084E-12  8.706138E-11  1.239188E-09  2.480485E-10
    467  4.537106765818E-01  1.171055E-15  1.103805E-15  1.072530E-14  5.704480E-13  7.146672E-12  1.176748E-10  1.683599E-09  3.352525E-10
    468  4.602314649238E-01  2.278755E-15  2.102642E-15  2.032172E-14  8.204317E-13  1.031465E-11  1.552985E-10  2.234076E-09  4.422157E-10
    469  4.709552966107E-01  6.853980E-15  6.096200E-15  5.843161E-14  1.432397E-12  1.818921E-11  2.457851E-10  3.573306E-09  6.985683E-10
    470  4.769745726746E-01  1.275798E-14  1.110425E-14  1.059527E-13  1.914369E-12  2.453638E-11  3.184774E-10  4.661765E-09  9.037366E-10
    471  4.828178172001E-01  2.337188E-14  1.990459E-14  1.890952E-13  2.497628E-12  3.242635E-11  4.099554E-10  6.044141E-09  1.161041E-09
    472  4.927188450138E-01  6.548402E-14  5.365720E-14  5.059456E-13  3.787328E-12  5.090058E-11  6.300476E-10  9.414387E-09  1.776572E-09
    473  5.000000000000E-01  1.400862E-13  1.114081E-13  1.044657E-12  5.013049E-12  7.017010E-11  8.651597E-10  1.306837E-08  2.429799E-09
