 *                                      
 * expansion:  temp0=  1.000E+10 den0=  3.000E+06 temp_stop=  1.000E+07
 *          time                pb198         pb199         pb200         pb201         pb202         pb203         pb204         pb205
     13  1.659368270033E-11  1.000000E-30  2.404997E-30  1.000000E-30  1.881229E-30  1.000000E-30  1.105709E-30  1.000000E-30  1.000000E-30
     14  1.134012897413E-10  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
     15  1.081477360150E-09  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
     16  1.076223806424E-08  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
     17  6.834096797002E-08  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
     18  2.542122411654E-07  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
     19  7.007518887657E-07  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
     20  1.724661805125E-06  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
     21  4.267664185819E-06  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
     22  1.786211798807E-05  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
     23  6.929007850093E-05  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
     24  5.835696836295E-04  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
     25  1.496090518789E-03  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
     26  2.379765156362E-03  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
     27  3.772948503579E-03  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
     28  4.957278025650E-03  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
     29  5.758110286319E-03  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
     30  6.636115041812E-03  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
     31  7.490864585256E-03  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
     32  8.026631019591E-03  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
     33  8.451616658664E-03  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
     34  9.803471762980E-03  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
     35  1.116687552369E-02  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
     36  1.219012310682E-02  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
     37  1.314647137106E-02  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
     38  1.431720408173E-02  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
     39  1.545287753035E-02  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
     40  1.716820108076E-02  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
     41  1.871872199221E-02  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
     42  2.131412024987E-02  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
     43  2.288535686070E-02  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
     44  2.437102778700E-02  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
     45  2.666254430666E-02  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
     46  2.807329513827E-02  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
     47  2.946719119355E-02  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
     48  2.982466835475E-02  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
     49  3.017238950627E-02  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
     50  3.052509122072E-02  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
     51  3.066477686677E-02  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
     52  3.080037159611E-02  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
     53  3.111325257314E-02  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
     54  3.147800645819E-02  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
     55  3.181357346897E-02  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
     56  3.217197145871E-02  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
     57  3.249951277145E-02  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
     58  3.262595809504E-02  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
     59  3.272641576722E-02  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
     60  3.304841700500E-02  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
     61  3.362823507679E-02  1.000000E-30  1.467826E-30  1.142173E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
     62  3.417743618412E-02  1.000000E-30  1.659902E-30  1.365707E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
     63  3.448472684867E-02  1.000000E-30  1.099889E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
     64  3.459225947862E-02  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
     65  3.468161085917E-02  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
     66  3.501586344154E-02  1.000000E-30  1.382634E-30  1.266955E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
     67  3.563385967804E-02  1.401453E-30  2.917877E-30  2.930917E-30  2.392290E-30  1.596081E-30  1.002912E-30  1.000000E-30  1.000000E-30
     68  3.619390900501E-02  1.409887E-30  3.039405E-30  3.244635E-30  2.996583E-30  2.156668E-30  1.420305E-30  1.000000E-30  1.000000E-30
     69  3.661379630041E-02  1.148827E-30  2.627441E-30  3.026686E-30  2.596580E-30  1.904128E-30  1.332962E-30  1.000000E-30  1.000000E-30
     70  3.704099468238E-02  1.219300E-30  2.909885E-30  3.694573E-30  3.468688E-30  2.867858E-30  2.112625E-30  1.000000E-30  1.000000E-30
     71  3.731378163516E-02  1.000000E-30  2.030046E-30  2.358186E-30  2.172650E-30  1.757267E-30  1.347021E-30  1.000000E-30  1.000000E-30
     72  3.757630769329E-02  1.000000E-30  2.040625E-30  2.574672E-30  2.623753E-30  2.215716E-30  1.740479E-30  1.000000E-30  1.000000E-30
     73  3.788075418501E-02  1.000000E-30  2.537403E-30  3.230259E-30  3.233664E-30  2.712588E-30  2.319765E-30  1.169414E-30  1.000000E-30
     74  3.819794660071E-02  1.021480E-30  2.693691E-30  3.712174E-30  4.183253E-30  3.873950E-30  3.121800E-30  1.595808E-30  1.008760E-30
     75  3.838080203158E-02  1.000000E-30  1.657132E-30  2.264808E-30  2.560414E-30  2.414219E-30  2.098483E-30  1.118910E-30  1.000000E-30
     76  3.859219912978E-02  1.000000E-30  1.977308E-30  2.734409E-30  3.004705E-30  2.790791E-30  2.506805E-30  1.369941E-30  1.000000E-30
     77  3.884096228080E-02  1.000000E-30  2.387519E-30  3.551795E-30  4.296322E-30  4.426408E-30  4.185729E-30  2.335252E-30  1.574528E-30
     78  3.907668434759E-02  1.000000E-30  2.341809E-30  3.524573E-30  4.363656E-30  4.623637E-30  4.512573E-30  2.660032E-30  1.843812E-30
     79  3.934936577490E-02  1.000000E-30  2.688674E-30  4.313283E-30  5.498402E-30  5.891190E-30  5.964761E-30  3.498173E-30  2.588937E-30
     80  3.961640452516E-02  1.000000E-30  2.704802E-30  4.494417E-30  5.919271E-30  6.500940E-30  6.687607E-30  4.315031E-30  3.195006E-30
     81  3.991996766101E-02  1.000000E-30  3.191850E-30  5.270522E-30  6.877037E-30  7.563714E-30  7.774395E-30  5.218128E-30  4.285226E-30
     82  4.019473378510E-02  1.000000E-30  2.895312E-30  5.087360E-30  7.026210E-30  8.070097E-30  8.650124E-30  5.882887E-30  5.009379E-30
     83  4.046928694587E-02  1.000000E-30  2.974542E-30  5.363477E-30  7.844182E-30  9.535625E-30  1.078170E-29  7.559103E-30  6.313656E-30
     84  4.074955599116E-02  1.000000E-30  3.076009E-30  5.701104E-30  8.790804E-30  1.137303E-29  1.349831E-29  1.018042E-29  8.957454E-30
     85  4.099011663524E-02  1.000000E-30  2.690192E-30  5.067202E-30  7.757373E-30  1.017196E-29  1.241945E-29  9.167967E-30  7.903845E-30
     86  4.118445936105E-02  1.000000E-30  2.166908E-30  4.166355E-30  6.509616E-30  8.725895E-30  1.093054E-29  8.306945E-30  7.399384E-30
     87  4.137235583218E-02  1.000000E-30  2.087059E-30  4.110721E-30  6.649470E-30  9.191188E-30  1.184031E-29  9.306249E-30  8.587262E-30
     88  4.152714488067E-02  1.000000E-30  1.715537E-30  3.495236E-30  5.720077E-30  7.990090E-30  1.045110E-29  8.319723E-30  7.753970E-30
     89  4.165981986900E-02  1.000000E-30  1.459861E-30  3.063311E-30  5.112159E-30  7.249663E-30  9.639328E-30  7.811167E-30  7.411675E-30
     90  4.188596337322E-02  1.000000E-30  2.457918E-30  5.203947E-30  8.933991E-30  1.287932E-29  1.736602E-29  1.426017E-29  1.371596E-29
     91  4.208159634323E-02  1.000000E-30  2.097298E-30  4.563878E-30  8.334841E-30  1.268344E-29  1.764769E-29  1.515407E-29  1.527977E-29
     92  4.230932596557E-02  1.000000E-30  2.420476E-30  5.366800E-30  9.882819E-30  1.513005E-29  2.148036E-29  1.867917E-29  1.900367E-29
     93  4.251598135750E-02  1.000000E-30  2.171380E-30  4.950738E-30  9.584200E-30  1.527932E-29  2.239347E-29  2.019499E-29  2.126079E-29
     94  4.274368410830E-02  1.000000E-30  2.349940E-30  5.550690E-30  1.078880E-29  1.743461E-29  2.619958E-29  2.414659E-29  2.591792E-29
     95  4.294191711445E-02  1.000000E-30  1.984475E-30  4.923963E-30  9.687904E-30  1.644730E-29  2.619889E-29  2.563219E-29  2.894363E-29
     96  4.316569238790E-02  1.000000E-30  2.183995E-30  5.463254E-30  1.130754E-29  1.995573E-29  3.234945E-29  3.246923E-29  3.771460E-29
     97  4.339365876136E-02  1.000000E-30  2.204473E-30  5.695609E-30  1.200631E-29  2.105741E-29  3.439816E-29  3.454887E-29  4.011104E-29
     98  4.362382833621E-02  1.000000E-30  2.160689E-30  5.723646E-30  1.242550E-29  2.243070E-29  3.781168E-29  3.924598E-29  4.695193E-29
     99  4.384703699487E-02  1.000000E-30  2.032409E-30  5.471082E-30  1.229462E-29  2.290862E-29  3.978901E-29  4.258165E-29  5.239356E-29
    100  4.408801045744E-02  1.000000E-30  2.094954E-30  5.926821E-30  1.361444E-29  2.613798E-29  4.688225E-29  5.173865E-29  6.534031E-29
    101  4.430336182063E-02  1.000000E-30  1.823234E-30  5.155482E-30  1.240909E-29  2.463248E-29  4.541100E-29  5.168644E-29  6.732023E-29
    102  4.453208602613E-02  1.000000E-30  1.855144E-30  5.472548E-30  1.335467E-29  2.724227E-29  5.189389E-29  6.091562E-29  8.138969E-29
    103  4.474836808964E-02  1.000000E-30  1.619446E-30  5.093986E-30  1.293126E-29  2.751260E-29  5.442334E-29  6.632787E-29  9.169174E-29
    104  4.497736119052E-02  1.000000E-30  1.647271E-30  5.232069E-30  1.376731E-29  3.032042E-29  6.212210E-29  7.849079E-29  1.121144E-28
    105  4.517199675598E-02  1.000000E-30  1.350617E-30  4.358854E-30  1.196405E-29  2.669822E-29  5.504391E-29  7.018038E-29  1.013580E-28
    106  4.536038532241E-02  1.000000E-30  1.256015E-30  4.152983E-30  1.159382E-29  2.646221E-29  5.625771E-29  7.398338E-29  1.097376E-28
    107  4.552484255766E-02  1.000000E-30  1.032433E-30  3.569216E-30  9.973726E-30  2.395350E-29  5.317034E-29  7.288673E-29  1.122458E-28
    108  4.581275722245E-02  1.000000E-30  1.717996E-30  5.984144E-30  1.759103E-29  4.287748E-29  9.716625E-29  1.357799E-28  2.122229E-28
    109  4.603616864208E-02  1.000000E-30  1.251532E-30  4.461892E-30  1.330547E-29  3.436920E-29  8.235472E-29  1.223823E-28  2.027349E-28
    110  4.624194314299E-02  1.000000E-30  1.094828E-30  3.948958E-30  1.229522E-29  3.247987E-29  7.903790E-29  1.199474E-28  2.036775E-28
    111  4.641297951594E-02  1.000000E-30  1.000000E-30  3.222188E-30  1.008622E-29  2.734960E-29  6.869906E-29  1.071119E-28  1.856768E-28
    112  4.656990459822E-02  1.000000E-30  1.000000E-30  2.885307E-30  9.268689E-30  2.560181E-29  6.512667E-29  1.029110E-28  1.807698E-28
    113  4.671253119976E-02  1.000000E-30  1.000000E-30  2.535403E-30  8.415720E-30  2.373875E-29  6.161648E-29  9.920775E-29  1.770627E-28
    114  4.684580987606E-02  1.000000E-30  1.000000E-30  2.293245E-30  7.750130E-30  2.224673E-29  5.867803E-29  9.604331E-29  1.738964E-28
    115  4.697520204195E-02  1.000000E-30  1.000000E-30  2.166850E-30  7.507624E-30  2.193619E-29  5.874304E-29  9.771430E-29  1.794293E-28
    116  4.709649788536E-02  1.000000E-30  1.000000E-30  1.979558E-30  6.969242E-30  2.065754E-29  5.628740E-29  9.520299E-29  1.774692E-28
    117  4.721637454993E-02  1.000000E-30  1.000000E-30  1.907143E-30  6.822779E-30  2.055775E-29  5.679343E-29  9.749609E-29  1.841382E-28
    118  4.732862910872E-02  1.000000E-30  1.000000E-30  1.741837E-30  6.328842E-30  1.932716E-29  5.431264E-29  9.477880E-29  1.816884E-28
    119  4.750539400184E-02  1.000000E-30  1.000000E-30  2.617896E-30  9.778311E-30  3.064931E-29  8.809071E-29  1.576414E-28  3.094234E-28
    120  4.767210524850E-02  1.000000E-30  1.000000E-30  2.383270E-30  9.091252E-30  2.853857E-29  8.473819E-29  1.567072E-28  3.159411E-28
    121  4.783406579930E-02  1.000000E-30  1.000000E-30  2.218428E-30  8.701485E-30  2.801043E-29  8.513241E-29  1.613851E-28  3.323352E-28
    122  4.799263518131E-02  1.000000E-30  1.000000E-30  2.077476E-30  8.327433E-30  2.739870E-29  8.515443E-29  1.651550E-28  3.472028E-28
    123  4.815339657435E-02  1.000000E-30  1.000000E-30  2.009403E-30  8.236864E-30  2.780173E-29  8.845894E-29  1.754842E-28  3.766551E-28
    124  4.832264594384E-02  1.000000E-30  1.000000E-30  2.008409E-30  8.425900E-30  2.926784E-29  9.532661E-29  1.936304E-28  4.248820E-28
    125  4.849826454798E-02  1.000000E-30  1.000000E-30  1.977426E-30  8.467604E-30  3.014345E-29  1.006890E-28  2.098205E-28  4.709167E-28
    126  4.867786870736E-02  1.000000E-30  1.000000E-30  1.913111E-30  8.388228E-30  3.061353E-29  1.049295E-28  2.244637E-28  5.155957E-28
    127  4.885872256535E-02  1.000000E-30  1.000000E-30  1.819242E-30  8.176624E-30  3.056147E-29  1.075152E-28  2.361458E-28  5.551841E-28
    128  4.903755607841E-02  1.000000E-30  1.000000E-30  1.693708E-30  7.835669E-30  2.995233E-29  1.079265E-28  2.431482E-28  5.846284E-28
    129  4.921259737621E-02  1.000000E-30  1.000000E-30  1.568498E-30  7.428026E-30  2.899421E-29  1.069235E-28  2.468695E-28  6.068392E-28
    130  4.938368810460E-02  1.000000E-30  1.000000E-30  1.453665E-30  7.023642E-30  2.798393E-29  1.055693E-28  2.496084E-28  6.270967E-28
    131  4.955132280349E-02  1.000000E-30  1.000000E-30  1.361585E-30  6.634065E-30  2.697933E-29  1.042215E-28  2.525583E-28  6.489789E-28
    132  4.971624312404E-02  1.000000E-30  1.000000E-30  1.271082E-30  6.283924E-30  2.611237E-29  1.032874E-28  2.564436E-28  6.737049E-28
    133  4.987811857735E-02  1.000000E-30  1.000000E-30  1.165374E-30  5.938665E-30  2.523486E-29  1.021685E-28  2.598240E-28  6.974068E-28
    134  5.003799836445E-02  1.000000E-30  1.000000E-30  1.063589E-30  5.652019E-30  2.456587E-29  1.016571E-28  2.643255E-28  7.238337E-28
    135  5.019682549602E-02  1.000000E-30  1.000000E-30  1.000000E-30  5.405938E-30  2.397855E-29  1.013622E-28  2.693881E-28  7.524960E-28
    136  5.035511419132E-02  1.000000E-30  1.000000E-30  1.000000E-30  5.179336E-30  2.341717E-29  1.011258E-28  2.747550E-28  7.830620E-28
    137  5.051299755300E-02  1.000000E-30  1.000000E-30  1.000000E-30  4.950383E-30  2.278498E-29  1.006298E-28  2.798551E-28  8.146763E-28
    138  5.067010535678E-02  1.000000E-30  1.000000E-30  1.000000E-30  4.711242E-30  2.212779E-29  1.000067E-28  2.848060E-28  8.469554E-28
    139  5.082726902819E-02  1.000000E-30  1.000000E-30  1.000000E-30  4.504743E-30  2.164373E-29  1.000352E-28  2.914965E-28  8.849144E-28
    140  5.098506829486E-02  1.000000E-30  1.000000E-30  1.000000E-30  4.323331E-30  2.122521E-29  1.002520E-28  2.987681E-28  9.255201E-28
    141  5.114361869269E-02  1.000000E-30  1.000000E-30  1.000000E-30  4.147946E-30  2.077173E-29  1.002722E-28  3.056797E-28  9.664845E-28
    142  5.130328078870E-02  1.000000E-30  1.000000E-30  1.000000E-30  3.977070E-30  2.030151E-29  1.002291E-28  3.128001E-28  1.010189E-27
    143  5.146205644840E-02  1.000000E-30  1.000000E-30  1.000000E-30  3.754908E-30  1.959317E-29  9.902489E-29  3.165042E-28  1.043849E-27
    144  5.162089365231E-02  1.000000E-30  1.000000E-30  1.000000E-30  3.569246E-30  1.901089E-29  9.818806E-29  3.209810E-28  1.080406E-27
    145  5.177902725711E-02  1.000000E-30  1.000000E-30  1.000000E-30  3.362654E-30  1.828029E-29  9.664065E-29  3.236068E-28  1.112864E-27
    146  5.193558292952E-02  1.000000E-30  1.000000E-30  1.000000E-30  3.145628E-30  1.814830E-29  9.578943E-29  3.207585E-28  1.106045E-27
    147  5.207655208218E-02  1.000000E-30  1.000000E-30  1.000000E-30  2.694693E-30  1.575977E-29  8.520527E-29  2.924237E-28  1.030170E-27
    148  5.220437120847E-02  1.000000E-30  1.000000E-30  1.000000E-30  2.346949E-30  1.388936E-29  7.649593E-29  2.674592E-28  9.575652E-28
    149  5.240275279905E-02  1.000000E-30  1.000000E-30  1.000000E-30  3.396228E-30  2.076704E-29  1.168607E-28  4.179796E-28  1.529751E-27
    150  5.258707116153E-02  1.000000E-30  1.000000E-30  1.000000E-30  2.902784E-30  1.757928E-29  1.045054E-28  3.963480E-28  1.519838E-27
    151  5.276353482958E-02  1.000000E-30  1.000000E-30  1.000000E-30  2.595935E-30  1.611012E-29  9.817209E-29  3.816156E-28  1.498132E-27
    152  5.293536770993E-02  1.000000E-30  1.000000E-30  1.000000E-30  2.363173E-30  1.499027E-29  9.354073E-29  3.724401E-28  1.494803E-27
    153  5.310288915571E-02  1.000000E-30  1.000000E-30  1.000000E-30  2.174645E-30  1.466300E-29  9.111970E-29  3.617632E-28  1.453251E-27
    154  5.325369291828E-02  1.000000E-30  1.000000E-30  1.000000E-30  1.863189E-30  1.254552E-29  8.005723E-29  3.264041E-28  1.341443E-27
    155  5.339308966526E-02  1.000000E-30  1.000000E-30  1.000000E-30  1.611711E-30  1.127336E-29  7.303513E-29  3.027633E-28  1.258662E-27
    156  5.362726198018E-02  1.000000E-30  1.000000E-30  1.000000E-30  2.469420E-30  1.788072E-29  1.191417E-28  5.062022E-28  2.158278E-27
    157  5.383816121000E-02  1.000000E-30  1.000000E-30  1.000000E-30  1.910261E-30  1.396566E-29  9.952277E-29  4.569291E-28  2.075530E-27
    158  5.403768730975E-02  1.000000E-30  1.000000E-30  1.000000E-30  1.662361E-30  1.239072E-29  9.073305E-29  4.281511E-28  1.998170E-27
    159  5.422986619970E-02  1.000000E-30  1.000000E-30  1.000000E-30  1.558324E-30  1.198636E-29  8.706579E-29  4.075202E-28  1.899018E-27
    160  5.440569294967E-02  1.000000E-30  1.000000E-30  1.000000E-30  1.338684E-30  1.023657E-29  7.669106E-29  3.701060E-28  1.768938E-27
    161  5.456994612052E-02  1.000000E-30  1.000000E-30  1.000000E-30  1.099199E-30  9.130823E-30  6.987954E-29  3.453169E-28  1.677689E-27
    162  5.485681963417E-02  1.000000E-30  1.000000E-30  1.000000E-30  1.786400E-30  1.472555E-29  1.162098E-28  5.874708E-28  2.933402E-27
    163  5.511708850657E-02  1.000000E-30  1.000000E-30  1.000000E-30  1.238142E-30  1.078489E-29  9.222411E-29  5.178626E-28  2.812026E-27
    164  5.536560227933E-02  1.000000E-30  1.000000E-30  1.000000E-30  1.218199E-30  1.039523E-29  8.775131E-29  4.830517E-28  2.612973E-27
    165  5.559867087093E-02  1.000000E-30  1.000000E-30  1.000000E-30  1.020925E-30  8.798120E-30  7.749028E-29  4.439558E-28  2.477010E-27
    166  5.582344501454E-02  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  7.727936E-30  7.070614E-29  4.226801E-28  2.427620E-27
    167  5.608267729631E-02  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  7.736919E-30  7.478507E-29  4.714612E-28  2.823057E-27
    168  5.632179590432E-02  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  6.344456E-30  6.337011E-29  4.148864E-28  2.583775E-27
    169  5.658568452696E-02  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  6.315023E-30  6.540689E-29  4.450559E-28  2.853558E-27
    170  5.682194908758E-02  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  5.325997E-30  5.563013E-29  3.846909E-28  2.517058E-27
    171  5.707748662895E-02  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  4.882388E-30  5.386218E-29  3.945753E-28  2.707500E-27
    172  5.730159219632E-02  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  4.048478E-30  4.496845E-29  3.345679E-28  2.337883E-27
    173  5.769211250520E-02  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  5.992952E-30  7.142640E-29  5.463931E-28  3.919666E-27
    174  5.804755660481E-02  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  3.909204E-30  4.727953E-29  4.178168E-28  3.445347E-27
    175  5.837706807704E-02  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  3.635159E-30  4.542351E-29  3.852337E-28  3.083790E-27
    176  5.868213309337E-02  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  2.722497E-30  3.694175E-29  3.337398E-28  2.799529E-27
    177  5.897372529375E-02  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  2.217322E-30  3.138105E-29  2.975808E-28  2.601462E-27
    178  5.927019313219E-02  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.930249E-30  2.842831E-29  2.825012E-28  2.565899E-27
    179  5.955970264735E-02  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.596846E-30  2.436556E-29  2.533937E-28  2.403928E-27
