 *                                      
 * expansion:  temp0=  1.000E+10 den0=  3.000E+06 temp_stop=  1.000E+07
 *          time                gd173         gd174         gd175         gd176         gd177         gd178         gd179         gd180
    360  1.656939516385E-01  1.000000E-30  1.092611E-30  1.000000E-30  2.275332E-30  1.000000E-30  3.099630E-30  1.588612E-30  7.515334E-30
    361  1.664404283242E-01  1.000000E-30  1.376760E-30  1.000000E-30  2.965046E-30  1.198608E-30  3.833784E-30  1.995913E-30  9.649009E-30
    362  1.671401020014E-01  1.000000E-30  1.276791E-30  1.000000E-30  2.644950E-30  1.109962E-30  3.615845E-30  1.847211E-30  8.554652E-30
    363  1.682228463170E-01  1.000000E-30  1.892523E-30  1.000000E-30  3.984927E-30  1.641925E-30  5.398533E-30  2.808060E-30  1.245394E-29
    364  1.688914277275E-01  1.000000E-30  1.158420E-30  1.000000E-30  2.354052E-30  1.002605E-30  3.155480E-30  1.663788E-30  7.201184E-30
    365  1.695862681704E-01  1.000000E-30  1.162337E-30  1.000000E-30  2.351602E-30  1.003708E-30  3.211879E-30  1.663872E-30  7.239276E-30
    366  1.708796298676E-01  1.000000E-30  2.130725E-30  1.024448E-30  4.348240E-30  1.777706E-30  5.648135E-30  3.015886E-30  1.254207E-29
    367  1.720689125062E-01  1.000000E-30  1.821582E-30  1.000000E-30  3.858945E-30  1.563589E-30  5.150112E-30  2.618928E-30  1.058785E-29
    368  1.730357271347E-01  1.000000E-30  1.474521E-30  1.000000E-30  3.276285E-30  1.261773E-30  4.004517E-30  2.177489E-30  8.559487E-30
    369  1.739185931198E-01  1.000000E-30  1.297579E-30  1.000000E-30  2.800171E-30  1.106598E-30  3.654679E-30  1.825273E-30  7.792756E-30
    370  1.748109107026E-01  1.000000E-30  1.303764E-30  1.000000E-30  2.929483E-30  1.109386E-30  3.483503E-30  1.828578E-30  7.626110E-30
    371  1.757092013639E-01  1.000000E-30  1.253076E-30  1.000000E-30  2.707756E-30  1.062414E-30  3.497749E-30  1.749129E-30  7.357716E-30
    372  1.765567714958E-01  1.000000E-30  1.144863E-30  1.000000E-30  2.387892E-30  1.000000E-30  3.230186E-30  1.591438E-30  6.280313E-30
    373  1.775373762473E-01  1.000000E-30  1.281479E-30  1.000000E-30  2.958186E-30  1.079613E-30  3.530545E-30  1.774047E-30  7.314880E-30
    374  1.784803688374E-01  1.000000E-30  1.201864E-30  1.000000E-30  2.561892E-30  1.009076E-30  3.332095E-30  1.656720E-30  6.559247E-30
    375  1.795112536071E-01  1.000000E-30  1.272645E-30  1.000000E-30  2.963797E-30  1.064869E-30  3.525660E-30  1.746517E-30  7.099849E-30
    376  1.804824008025E-01  1.000000E-30  1.170174E-30  1.000000E-30  2.469501E-30  1.000000E-30  3.303486E-30  1.598554E-30  6.261767E-30
    377  1.815169070317E-01  1.000000E-30  1.209245E-30  1.000000E-30  2.739789E-30  1.004457E-30  3.373502E-30  1.644384E-30  6.584077E-30
    378  1.825428215499E-01  1.000000E-30  1.180477E-30  1.000000E-30  2.673969E-30  1.000000E-30  3.169682E-30  1.598462E-30  6.765297E-30
    379  1.841355644659E-01  1.000000E-30  1.732705E-30  1.000000E-30  4.128249E-30  1.428548E-30  4.674888E-30  2.205799E-30  1.000390E-29
    380  1.856860183354E-01  1.000000E-30  1.626359E-30  1.000000E-30  3.850576E-30  1.332869E-30  4.770797E-30  2.155946E-30  9.168197E-30
    381  1.870847965371E-01  1.000000E-30  1.431770E-30  1.000000E-30  3.553757E-30  1.166681E-30  3.972169E-30  1.901191E-30  8.180803E-30
    382  1.883699545972E-01  1.000000E-30  1.288067E-30  1.000000E-30  2.844485E-30  1.044104E-30  3.542415E-30  1.699846E-30  7.213493E-30
    383  1.895671856375E-01  1.000000E-30  1.178219E-30  1.000000E-30  2.948268E-30  1.000000E-30  3.517194E-30  1.546166E-30  6.691682E-30
    384  1.907324824205E-01  1.000000E-30  1.091124E-30  1.000000E-30  2.710255E-30  1.000000E-30  3.101901E-30  1.421961E-30  6.171771E-30
    385  1.917913284253E-01  1.000000E-30  1.000000E-30  1.000000E-30  2.177658E-30  1.000000E-30  2.753827E-30  1.265708E-30  5.555735E-30
    386  1.928179034582E-01  1.000000E-30  1.000000E-30  1.000000E-30  2.282162E-30  1.000000E-30  2.425179E-30  1.173559E-30  5.307263E-30
    387  1.939781308337E-01  1.000000E-30  1.013240E-30  1.000000E-30  2.536545E-30  1.000000E-30  2.928679E-30  1.299715E-30  5.778389E-30
    388  1.950365569225E-01  1.000000E-30  1.000000E-30  1.000000E-30  2.197532E-30  1.000000E-30  2.459143E-30  1.139163E-30  5.336329E-30
    389  1.963061656501E-01  1.000000E-30  1.049176E-30  1.000000E-30  2.700127E-30  1.000000E-30  3.079054E-30  1.330679E-30  6.003904E-30
    390  1.975160386553E-01  1.000000E-30  1.000000E-30  1.000000E-30  2.580110E-30  1.000000E-30  2.534736E-30  1.213184E-30  5.691978E-30
    391  1.988970783448E-01  1.000000E-30  1.077295E-30  1.000000E-30  2.721077E-30  1.000000E-30  3.046040E-30  1.348973E-30  6.186137E-30
    392  2.001908516564E-01  1.000000E-30  1.000000E-30  1.000000E-30  2.495954E-30  1.000000E-30  2.906415E-30  1.233109E-30  5.722234E-30
    393  2.023233395230E-01  1.000000E-30  1.527407E-30  1.000000E-30  3.865226E-30  1.171086E-30  4.845572E-30  1.885135E-30  8.853294E-30
    394  2.035207364909E-01  1.000000E-30  1.000000E-30  1.000000E-30  2.383281E-30  1.000000E-30  2.401062E-30  1.069055E-30  4.996486E-30
    395  2.047171141817E-01  1.000000E-30  1.000000E-30  1.000000E-30  2.084283E-30  1.000000E-30  2.610036E-30  1.013528E-30  5.275070E-30
    396  2.061861175315E-01  1.000000E-30  1.005176E-30  1.000000E-30  2.733439E-30  1.000000E-30  3.064270E-30  1.212438E-30  5.868640E-30
    397  2.075162532616E-01  1.000000E-30  1.000000E-30  1.000000E-30  2.546721E-30  1.000000E-30  2.612421E-30  1.139620E-30  5.488054E-30
    398  2.088103947538E-01  1.000000E-30  1.000000E-30  1.000000E-30  2.441311E-30  1.000000E-30  2.536356E-30  1.029355E-30  5.112989E-30
    399  2.102374295066E-01  1.000000E-30  1.000000E-30  1.000000E-30  2.572303E-30  1.000000E-30  2.949622E-30  1.149721E-30  5.849710E-30
    400  2.116254943500E-01  1.000000E-30  1.000000E-30  1.000000E-30  2.278628E-30  1.000000E-30  2.699914E-30  1.038880E-30  5.322497E-30
    401  2.137594200207E-01  1.000000E-30  1.294201E-30  1.000000E-30  3.572213E-30  1.000000E-30  3.860772E-30  1.503813E-30  8.202525E-30
    402  2.149968302441E-01  1.000000E-30  1.000000E-30  1.000000E-30  2.007568E-30  1.000000E-30  2.473168E-30  1.000000E-30  4.856899E-30
    403  2.163578604848E-01  1.000000E-30  1.000000E-30  1.000000E-30  2.075145E-30  1.000000E-30  2.570892E-30  1.000000E-30  5.127449E-30
    404  2.188327022992E-01  1.000000E-30  1.387788E-30  1.000000E-30  3.869188E-30  1.000000E-30  4.040992E-30  1.569325E-30  8.945667E-30
    405  2.210861741802E-01  1.000000E-30  1.258849E-30  1.000000E-30  3.732623E-30  1.000000E-30  3.973411E-30  1.405018E-30  8.143184E-30
    406  2.231360986547E-01  1.000000E-30  1.102591E-30  1.000000E-30  3.218413E-30  1.000000E-30  3.340872E-30  1.213138E-30  6.548707E-30
    407  2.249661932162E-01  1.000000E-30  1.000000E-30  1.000000E-30  2.739385E-30  1.000000E-30  3.116381E-30  1.073189E-30  6.228973E-30
    408  2.266023391923E-01  1.000000E-30  1.000000E-30  1.000000E-30  2.302291E-30  1.000000E-30  2.726905E-30  1.000000E-30  5.715883E-30
    409  2.291569547831E-01  1.000000E-30  1.317999E-30  1.000000E-30  3.718555E-30  1.000000E-30  3.973390E-30  1.405305E-30  9.155022E-30
    410  2.305971902523E-01  1.000000E-30  1.000000E-30  1.000000E-30  2.121272E-30  1.000000E-30  2.608255E-30  1.000000E-30  5.222018E-30
    411  2.319348711247E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.871775E-30  1.000000E-30  2.068251E-30  1.000000E-30  4.027962E-30
    412  2.335360820165E-01  1.000000E-30  1.000000E-30  1.000000E-30  2.481814E-30  1.000000E-30  2.596595E-30  1.000000E-30  5.610018E-30
    413  2.351317971316E-01  1.000000E-30  1.000000E-30  1.000000E-30  2.593949E-30  1.000000E-30  2.528618E-30  1.000000E-30  5.642149E-30
    414  2.376293164755E-01  1.000000E-30  1.256954E-30  1.000000E-30  3.742705E-30  1.000000E-30  4.374682E-30  1.274023E-30  8.768252E-30
    415  2.399259738388E-01  1.000000E-30  1.180631E-30  1.000000E-30  3.131217E-30  1.000000E-30  3.748680E-30  1.180067E-30  7.918920E-30
    416  2.420046682363E-01  1.000000E-30  1.019007E-30  1.000000E-30  2.692882E-30  1.000000E-30  3.434593E-30  1.000951E-30  7.146658E-30
    417  2.451201276448E-01  1.000000E-30  1.466135E-30  1.000000E-30  4.062716E-30  1.000000E-30  4.506159E-30  1.420233E-30  1.153954E-29
    418  2.467564269033E-01  1.000000E-30  1.000000E-30  1.000000E-30  2.642310E-30  1.000000E-30  2.634996E-30  1.000000E-30  5.794653E-30
    419  2.483354027874E-01  1.000000E-30  1.000000E-30  1.000000E-30  2.566578E-30  1.000000E-30  2.626467E-30  1.000000E-30  6.038877E-30
    420  2.499258654919E-01  1.000000E-30  1.000000E-30  1.000000E-30  2.599175E-30  1.000000E-30  2.696798E-30  1.000000E-30  6.168339E-30
    421  2.515152656983E-01  1.000000E-30  1.000000E-30  1.000000E-30  2.105527E-30  1.000000E-30  2.348784E-30  1.000000E-30  4.515841E-30
    422  2.542060864984E-01  1.000000E-30  1.337971E-30  1.000000E-30  3.866232E-30  1.000000E-30  4.532494E-30  1.221835E-30  1.063538E-29
    423  2.556901221114E-01  1.000000E-30  1.000000E-30  1.000000E-30  2.277217E-30  1.000000E-30  2.709863E-30  1.000000E-30  5.703397E-30
    424  2.570805114381E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.785807E-30  1.000000E-30  2.005393E-30  1.000000E-30  5.283744E-30
    425  2.598984391343E-01  1.000000E-30  1.293072E-30  1.000000E-30  3.291353E-30  1.000000E-30  4.511483E-30  1.132541E-30  8.669771E-30
    426  2.622653138568E-01  1.000000E-30  1.143933E-30  1.000000E-30  3.333539E-30  1.000000E-30  4.027787E-30  1.000000E-30  7.501068E-30
    427  2.644885215151E-01  1.000000E-30  1.104498E-30  1.000000E-30  2.697312E-30  1.000000E-30  4.017743E-30  1.000000E-30  7.377662E-30
    428  2.667229470066E-01  1.000000E-30  1.118619E-30  1.000000E-30  2.836601E-30  1.000000E-30  4.024624E-30  1.000000E-30  7.930141E-30
    429  2.687894382327E-01  1.000000E-30  1.000000E-30  1.000000E-30  3.066083E-30  1.000000E-30  3.261691E-30  1.000000E-30  8.316117E-30
    430  2.709436570286E-01  1.000000E-30  1.012718E-30  1.000000E-30  3.223310E-30  1.000000E-30  3.227421E-30  1.000000E-30  8.592539E-30
    431  2.728595154549E-01  1.000000E-30  1.000000E-30  1.000000E-30  2.533653E-30  1.000000E-30  3.290475E-30  1.000000E-30  7.988037E-30
    432  2.763050324764E-01  1.000000E-30  1.717590E-30  1.000000E-30  4.382333E-30  1.000000E-30  6.302175E-30  1.356263E-30  1.577785E-29
    433  2.797281875476E-01  1.000000E-30  1.751205E-30  1.000000E-30  4.776471E-30  1.000000E-30  6.244410E-30  1.353092E-30  1.666608E-29
    434  2.831107064370E-01  1.000000E-30  1.786637E-30  1.000000E-30  5.013040E-30  1.000000E-30  6.495339E-30  1.352719E-30  1.820179E-29
    435  2.863632962154E-01  1.000000E-30  1.807963E-30  1.000000E-30  5.213418E-30  1.000000E-30  6.459981E-30  1.344604E-30  2.103726E-29
    436  2.894106333807E-01  1.000000E-30  1.540025E-30  1.000000E-30  4.174857E-30  1.000000E-30  5.233648E-30  1.128712E-30  2.023518E-29
    437  2.941185503109E-01  1.000000E-30  2.385528E-30  1.000000E-30  6.653653E-30  1.000000E-30  8.403004E-30  1.643879E-30  3.249755E-29
    438  2.983685787405E-01  1.000000E-30  3.196383E-30  1.000000E-30  6.695532E-30  1.000000E-30  7.985209E-30  1.610717E-30  4.460774E-29
    439  3.021949729112E-01  1.000000E-30  2.268614E-30  1.000000E-30  6.111919E-30  1.000000E-30  8.044307E-30  1.621982E-30  6.080463E-29
    440  3.059150641439E-01  1.000000E-30  3.109534E-30  1.000000E-30  6.413594E-30  1.000000E-30  8.684120E-30  1.717532E-30  8.761769E-29
    441  3.094680949786E-01  1.000000E-30  3.240363E-30  1.000000E-30  6.729283E-30  1.000000E-30  9.415289E-30  1.853270E-30  1.277398E-28
    442  3.127856926026E-01  1.000000E-30  2.008283E-30  1.000000E-30  5.291941E-30  1.000000E-30  5.797632E-30  1.696613E-30  1.815063E-28
    443  3.178598433803E-01  1.000000E-30  3.074556E-30  1.000000E-30  8.436978E-30  1.089269E-30  9.092382E-30  2.769607E-30  3.107262E-28
    444  3.224504526026E-01  1.000000E-30  3.613050E-30  1.000000E-30  7.784829E-30  1.088929E-30  1.025652E-29  3.588641E-30  5.363109E-28
    445  3.266870398371E-01  1.000000E-30  4.514894E-30  1.000000E-30  8.589880E-30  1.114631E-30  1.350374E-29  4.531331E-30  8.859866E-28
    446  3.305577136787E-01  1.000000E-30  2.782801E-30  1.000000E-30  5.705843E-30  1.000000E-30  9.259695E-30  5.857633E-30  1.401555E-27
    447  3.362681054783E-01  1.000000E-30  3.836601E-30  1.000000E-30  9.228322E-30  1.302168E-30  1.741847E-29  9.508122E-30  2.751055E-27
    448  3.414589872690E-01  1.000000E-30  5.506572E-30  1.000000E-30  1.032525E-29  1.355256E-30  1.942883E-29  1.648740E-29  5.141689E-27
    449  3.462773530350E-01  1.000000E-30  5.895368E-30  1.000000E-30  1.024066E-29  1.438492E-30  2.622313E-29  2.794288E-29  9.207651E-27
    450  3.508856189623E-01  1.000000E-30  6.759419E-30  1.000000E-30  1.137430E-29  1.544011E-30  3.118207E-29  4.687341E-29  1.612325E-26
    451  3.552628710565E-01  1.000000E-30  7.687198E-30  1.000000E-30  1.376959E-29  1.671454E-30  4.635487E-29  7.750805E-29  2.753010E-26
    452  3.595141079779E-01  1.000000E-30  7.336381E-30  1.000000E-30  1.577655E-29  1.812468E-30  6.783405E-29  1.277511E-28  4.642376E-26
    453  3.636744849418E-01  1.000000E-30  1.037519E-29  1.000000E-30  1.744081E-29  1.967592E-30  1.031235E-28  2.102662E-28  7.763975E-26
    454  3.676260234901E-01  1.000000E-30  1.147967E-29  1.082958E-30  1.892788E-29  2.157218E-30  1.588855E-28  3.401770E-28  1.268866E-25
    455  3.714655117309E-01  1.000000E-30  1.142146E-29  1.190046E-30  2.020268E-29  2.352899E-30  2.466351E-28  5.462646E-28  2.050349E-25
    456  3.752653942304E-01  1.000000E-30  9.689253E-30  1.000000E-30  1.315572E-29  1.700346E-30  3.758271E-28  8.761301E-28  3.305035E-25
    457  3.809506426681E-01  1.000000E-30  1.638356E-29  1.378722E-30  2.174328E-29  3.083524E-30  7.653029E-28  1.800374E-27  6.785542E-25
    458  3.865190953769E-01  1.000000E-30  1.863054E-29  1.559322E-30  2.435429E-29  3.232116E-30  1.575590E-27  3.684303E-27  1.380756E-24
    459  3.928522091207E-01  1.000000E-30  2.252592E-29  1.776358E-30  2.752282E-29  4.441240E-30  3.611892E-27  8.420315E-27  3.120027E-24
    460  3.991093841216E-01  1.083610E-30  2.364569E-29  2.042705E-30  3.355009E-29  3.720649E-30  8.296388E-27  1.930586E-26  7.036497E-24
    461  4.054183851758E-01  1.000000E-30  2.236753E-29  1.804445E-30  3.300878E-29  3.998866E-30  1.928663E-26  4.514365E-26  1.610694E-23
    462  4.147392755742E-01  1.562923E-30  2.783630E-29  2.478595E-30  5.168982E-29  6.215903E-30  6.773577E-26  1.626005E-25  5.565785E-23
    463  4.232199499949E-01  1.876951E-30  3.926045E-29  4.971155E-30  5.654957E-29  7.104169E-30  2.135059E-25  5.347011E-25  1.748923E-22
    464  4.316976825025E-01  1.857979E-30  3.925649E-29  5.019464E-30  5.185063E-29  6.678622E-30  6.771906E-25  1.802177E-24  5.591027E-22
    465  4.393401554526E-01  3.509556E-30  5.840541E-29  6.301076E-30  8.151125E-29  8.719449E-30  1.930119E-24  5.528058E-24  1.619768E-21
    466  4.465935084243E-01  3.405123E-30  4.331009E-29  5.735551E-30  5.968649E-29  7.490958E-30  5.235118E-24  1.632826E-23  4.508777E-21
    467  4.537106765818E-01  3.515324E-30  4.322496E-29  7.172768E-30  7.180257E-29  1.025116E-29  1.401068E-23  4.830429E-23  1.248614E-20
    468  4.602314649238E-01  4.440368E-30  5.086714E-29  7.888184E-30  8.683287E-29  1.779232E-29  3.467076E-23  1.328338E-22  3.214245E-20
    469  4.709552966107E-01  8.786642E-30  8.789653E-29  1.518992E-29  1.637217E-28  1.171353E-28  1.551581E-22  7.277630E-22  1.561716E-19
    470  4.769745726746E-01  9.674827E-30  6.516759E-29  1.213252E-29  2.300468E-28  3.648192E-28  3.617182E-22  1.935537E-21  3.844520E-19
    471  4.828178172001E-01  9.017448E-30  7.239017E-29  1.516389E-29  5.627020E-28  1.344778E-27  8.251353E-22  5.069883E-21  9.302981E-19
    472  4.927188450138E-01  2.154973E-29  1.104797E-28  3.514073E-29  4.024245E-27  1.367707E-26  3.360609E-21  2.674359E-20  4.238559E-18
    473  5.000000000000E-01  1.739022E-29  9.841651E-29  5.913652E-29  1.927603E-26  7.888043E-26  9.490246E-21  9.323714E-20  1.309685E-17
