 *                                      
 * expansion:  temp0=  1.000E+10 den0=  3.000E+06 temp_stop=  1.000E+07
 *          time                er192         er193         er194         er195         er196         er197         er198         tm150
    360  1.656939516385E-01  5.264914E-28  8.645082E-26  7.405002E-22  2.460725E-25  5.732531E-26  1.000000E-30  1.000000E-30  1.000000E-30
    361  1.664404283242E-01  3.918659E-28  7.334462E-26  7.541507E-22  2.549098E-25  6.657193E-26  1.000000E-30  1.000000E-30  1.000000E-30
    362  1.671401020014E-01  2.969464E-28  6.286981E-26  7.675978E-22  2.637087E-25  7.670800E-26  1.000000E-30  1.000000E-30  1.000000E-30
    363  1.682228463170E-01  1.913274E-28  4.930884E-26  7.884539E-22  2.779403E-25  9.568607E-26  1.081206E-30  1.000000E-30  1.000000E-30
    364  1.688914277275E-01  1.465041E-28  4.250656E-26  8.026266E-22  2.875744E-25  1.099334E-25  1.233854E-30  1.000000E-30  1.000000E-30
    365  1.695862681704E-01  1.099922E-28  3.631255E-26  8.177848E-22  2.980838E-25  1.271888E-25  1.413619E-30  1.000000E-30  1.000000E-30
    366  1.708796298676E-01  6.321922E-29  2.704269E-26  8.453628E-22  3.183993E-25  1.669530E-25  1.823454E-30  1.000000E-30  1.000000E-30
    367  1.720689125062E-01  3.767225E-29  2.053691E-26  8.726509E-22  3.390324E-25  2.154397E-25  2.316911E-30  1.000000E-30  1.000000E-30
    368  1.730357271347E-01  2.478546E-29  1.643365E-26  8.969493E-22  3.575970E-25  2.660443E-25  2.826782E-30  1.000000E-30  1.000000E-30
    369  1.739185931198E-01  1.651969E-29  1.337364E-26  9.204221E-22  3.759041E-25  3.234652E-25  3.400240E-30  1.000000E-30  1.000000E-30
    370  1.748109107026E-01  1.071337E-29  1.086809E-26  9.454935E-22  3.958504E-25  3.949934E-25  4.108885E-30  1.000000E-30  1.000000E-30
    371  1.757092013639E-01  6.517236E-30  8.789801E-27  9.721046E-22  4.174918E-25  4.843651E-25  4.987287E-30  1.000000E-30  1.000000E-30
    372  1.765567714958E-01  3.925771E-30  7.212479E-27  9.990501E-22  4.396932E-25  5.885606E-25  6.003810E-30  1.348911E-30  1.000000E-30
    373  1.775373762473E-01  1.355383E-30  5.713630E-27  1.032595E-21  4.677530E-25  7.403215E-25  7.473421E-30  1.940362E-30  1.000000E-30
    374  1.784803688374E-01  1.000000E-30  4.591791E-27  1.069158E-21  4.982001E-25  9.272762E-25  9.270499E-30  2.782364E-30  1.000000E-30
    375  1.795112536071E-01  1.000000E-30  3.618762E-27  1.116370E-21  5.368534E-25  1.195762E-24  1.183370E-29  4.171427E-30  1.000000E-30
    376  1.804824008025E-01  1.000000E-30  2.934863E-27  1.173482E-21  5.816730E-25  1.536209E-24  1.506408E-29  6.186078E-30  1.000000E-30
    377  1.815169070317E-01  1.000000E-30  2.395628E-27  1.258017E-21  6.444525E-25  2.045509E-24  1.987227E-29  9.619121E-30  1.000000E-30
    378  1.825428215499E-01  1.000000E-30  2.057015E-27  1.386094E-21  7.341398E-25  2.800327E-24  2.696778E-29  1.538603E-29  1.000000E-30
    379  1.841355644659E-01  1.000000E-30  1.897309E-27  1.758679E-21  9.823022E-25  5.004318E-24  4.758427E-29  3.516199E-29  1.000000E-30
    380  1.856860183354E-01  1.000000E-30  2.288615E-27  2.563192E-21  1.510036E-24  1.024571E-23  9.632581E-29  9.190491E-29  1.000000E-30
    381  1.870847965371E-01  1.000000E-30  3.348519E-27  4.086139E-21  2.529213E-24  2.230658E-23  2.077675E-28  2.503822E-28  1.000000E-30
    382  1.883699545972E-01  1.000000E-30  5.324512E-27  6.785888E-21  4.400378E-24  4.953084E-23  4.577278E-28  6.854357E-28  1.000000E-30
    383  1.895671856375E-01  1.000000E-30  8.650898E-27  1.132777E-20  7.678552E-24  1.088282E-22  9.989899E-28  1.836181E-27  1.000000E-30
    384  1.907324824205E-01  1.000000E-30  1.425966E-26  1.898391E-20  1.344786E-23  2.391633E-22  2.182361E-27  4.907623E-27  1.000000E-30
    385  1.917913284253E-01  1.000000E-30  2.276668E-26  3.050299E-20  2.250773E-23  4.928831E-22  4.475421E-27  1.210891E-26  1.000000E-30
    386  1.928179034582E-01  1.000000E-30  3.606390E-26  4.828063E-20  3.708979E-23  9.966469E-22  9.010370E-27  2.923195E-26  1.000000E-30
    387  1.939781308337E-01  1.000000E-30  6.094526E-26  8.078992E-20  6.500902E-23  2.204905E-21  1.984631E-26  7.917761E-26  1.000000E-30
    388  1.950365569225E-01  1.000000E-30  9.846249E-26  1.284590E-19  1.079176E-22  4.540723E-21  4.072626E-26  1.967041E-25  1.000000E-30
    389  1.963061656501E-01  1.000000E-30  1.748730E-25  2.219809E-19  1.965715E-22  1.073601E-20  9.594039E-26  5.840578E-25  1.000000E-30
    390  1.975160386553E-01  1.000000E-30  3.012375E-25  3.696765E-19  3.445628E-22  2.419266E-20  2.155683E-25  1.640271E-24  1.000000E-30
    391  1.988970783448E-01  1.000000E-30  5.566637E-25  6.512243E-19  6.443151E-22  6.052058E-20  5.378678E-25  5.298919E-24  1.000000E-30
    392  2.001908516564E-01  1.000000E-30  9.814969E-25  1.086840E-18  1.138498E-21  1.408230E-19  1.249351E-24  1.572167E-23  1.000000E-30
    393  2.023233395230E-01  1.000000E-30  2.448327E-24  2.409212E-18  2.779795E-21  5.447457E-19  4.825803E-24  9.153028E-23  1.000000E-30
    394  2.035207364909E-01  1.402948E-30  4.039657E-24  3.648234E-18  4.450347E-21  1.131915E-18  1.002695E-23  2.402254E-22  1.000000E-30
    395  2.047171141817E-01  2.823826E-30  6.598362E-24  5.370296E-18  6.932627E-21  2.295228E-18  2.034227E-23  6.175554E-22  1.000000E-30
    396  2.061861175315E-01  3.559797E-30  1.188760E-23  8.272272E-18  1.146330E-20  5.253531E-18  4.662495E-23  1.899268E-21  1.000000E-30
    397  2.075162532616E-01  6.753727E-30  1.998102E-23  1.170146E-17  1.731271E-20  1.065871E-17  9.478009E-23  5.054995E-21  1.000000E-30
    398  2.088103947538E-01  9.988883E-30  3.268192E-23  1.570979E-17  2.480200E-20  2.037512E-17  1.816416E-22  1.263617E-20  1.000000E-30
    399  2.102374295066E-01  1.332408E-29  5.533088E-23  2.073097E-17  3.520566E-20  3.971284E-17  3.552889E-22  3.325554E-20  1.000000E-30
    400  2.116254943500E-01  1.899745E-29  9.073916E-23  2.601279E-17  4.748786E-20  7.264444E-17  6.526331E-22  8.178981E-20  1.000000E-30
    401  2.137594200207E-01  2.730027E-29  1.868539E-22  3.452730E-17  7.062371E-20  1.703946E-16  1.542888E-21  3.049549E-19  1.000000E-30
    402  2.149968302441E-01  4.542606E-29  2.772177E-22  3.975857E-17  8.699281E-20  2.695959E-16  2.454221E-21  6.334563E-19  1.000000E-30
    403  2.163578604848E-01  6.448000E-29  4.174348E-22  4.595023E-17  1.084062E-19  4.358767E-16  3.994003E-21  1.387564E-18  1.000000E-30
    404  2.188327022992E-01  1.246485E-28  8.116327E-22  6.035155E-17  1.638425E-19  9.905993E-16  9.202231E-21  5.503831E-18  1.000000E-30
    405  2.210861741802E-01  2.529121E-28  1.332035E-21  8.051051E-17  2.495115E-19  1.997369E-15  1.882552E-20  1.849787E-17  1.000000E-30
    406  2.231360986547E-01  4.777797E-28  1.879003E-21  1.096980E-16  3.851789E-19  3.662152E-15  3.503323E-20  5.377803E-17  1.000000E-30
    407  2.249661932162E-01  8.286884E-28  2.335770E-21  1.494577E-16  5.888853E-19  6.145002E-15  5.965111E-20  1.348949E-16  1.000000E-30
    408  2.266023391923E-01  1.338108E-27  2.652692E-21  2.005108E-16  8.782767E-19  9.580420E-15  9.432605E-20  2.972931E-16  1.000000E-30
    409  2.291569547831E-01  2.748198E-27  2.902069E-21  3.212615E-16  1.668208E-18  1.849975E-14  1.865956E-19  9.481210E-16  1.000000E-30
    410  2.305971902523E-01  4.084581E-27  2.916299E-21  4.187204E-16  2.399046E-18  2.631422E-14  2.693493E-19  1.740301E-15  1.000000E-30
    411  2.319348711247E-01  5.838659E-27  2.862862E-21  5.333589E-16  3.353309E-18  3.608764E-14  3.747384E-19  2.961865E-15  1.000000E-30
    412  2.335360820165E-01  8.861216E-27  2.738654E-21  7.073651E-16  4.980026E-18  5.197153E-14  5.495484E-19  5.364457E-15  1.000000E-30
    413  2.351317971316E-01  1.328854E-26  2.579047E-21  9.283392E-16  7.331525E-18  7.379375E-14  7.953168E-19  9.267032E-15  1.000000E-30
    414  2.376293164755E-01  2.454062E-26  2.321400E-21  1.390555E-15  1.320372E-17  1.249752E-13  1.390574E-18  2.003560E-14  1.000000E-30
    415  2.399259738388E-01  4.225443E-26  2.141195E-21  1.967945E-15  2.224826E-17  1.989800E-13  2.285017E-18  3.758357E-14  1.000000E-30
    416  2.420046682363E-01  6.797045E-26  2.071311E-21  2.640655E-15  3.510974E-17  2.990477E-13  3.540328E-18  6.288546E-14  1.000000E-30
    417  2.451201276448E-01  1.348148E-25  2.213667E-21  3.959541E-15  6.766063E-17  5.387163E-13  6.697887E-18  1.260406E-13  1.000000E-30
    418  2.467564269033E-01  1.907834E-25  2.438060E-21  4.817788E-15  9.428530E-17  7.263173E-13  9.280794E-18  1.764308E-13  1.000000E-30
    419  2.483354027874E-01  2.646423E-25  2.772197E-21  5.760327E-15  1.288278E-16  9.625070E-13  1.264125E-17  2.404192E-13  1.000000E-30
    420  2.499258654919E-01  3.652429E-25  3.242203E-21  6.825655E-15  1.750748E-16  1.269501E-12  1.715918E-17  3.241796E-13  1.000000E-30
    421  2.515152656983E-01  5.003686E-25  3.866086E-21  8.005862E-15  2.361123E-16  1.662767E-12  2.315429E-17  4.322117E-13  1.000000E-30
    422  2.542060864984E-01  8.393403E-25  5.347986E-21  1.025436E-14  3.854235E-16  2.585604E-12  3.796108E-17  6.883277E-13  1.000000E-30
    423  2.556901221114E-01  1.107493E-24  6.447665E-21  1.161729E-14  5.008483E-16  3.271577E-12  4.952115E-17  8.807661E-13  1.000000E-30
    424  2.570805114381E-01  1.428839E-24  7.703539E-21  1.296181E-14  6.368350E-16  4.057497E-12  6.325466E-17  1.103172E-12  1.000000E-30
    425  2.598984391343E-01  2.360943E-24  1.110064E-20  1.583900E-14  1.021048E-15  6.183892E-12  1.026085E-16  1.714045E-12  1.000000E-30
    426  2.622653138568E-01  3.550013E-24  1.513627E-20  1.834204E-14  1.495960E-15  8.679019E-12  1.521742E-16  2.445594E-12  1.000000E-30
    427  2.644885215151E-01  5.150723E-24  2.030181E-20  2.068813E-14  2.117143E-15  1.179113E-11  2.182390E-16  3.377132E-12  1.000000E-30
    428  2.667229470066E-01  7.411616E-24  2.733472E-20  2.296339E-14  2.969710E-15  1.586521E-11  3.107783E-16  4.624354E-12  1.000000E-30
    429  2.687894382327E-01  1.028799E-23  3.606466E-20  2.492427E-14  4.024327E-15  2.067637E-11  4.277236E-16  6.132639E-12  1.000000E-30
    430  2.709436570286E-01  1.435944E-23  4.823622E-20  2.675475E-14  5.475497E-15  2.699465E-11  5.923756E-16  8.164684E-12  1.000000E-30
    431  2.728595154549E-01  1.918323E-23  6.254997E-20  2.815016E-14  7.148187E-15  3.395247E-11  7.866884E-16  1.046244E-11  1.000000E-30
    432  2.763050324764E-01  3.179824E-23  9.995050E-20  2.998635E-14  1.135770E-14  5.038288E-11  1.293139E-15  1.610645E-11  1.000000E-30
    433  2.797281875476E-01  5.157098E-23  1.590822E-19  3.082636E-14  1.764270E-14  7.298913E-11  2.086067E-15  2.430513E-11  1.000000E-30
    434  2.831107064370E-01  8.176586E-23  2.508111E-19  3.064797E-14  2.677817E-14  1.032016E-10  3.299667E-15  3.594005E-11  1.000000E-30
    435  2.863632962154E-01  1.254942E-22  3.862010E-19  2.958382E-14  3.937344E-14  1.414627E-10  5.066697E-15  5.166001E-11  1.000000E-30
    436  2.894106333807E-01  1.851738E-22  5.746235E-19  2.790978E-14  5.576351E-14  1.872452E-10  7.497478E-15  7.178449E-11  1.000000E-30
    437  2.941185503109E-01  3.304667E-22  1.045096E-18  2.443925E-14  9.326654E-14  2.809579E-10  1.349899E-14  1.170745E-10  1.000000E-30
    438  2.983685787405E-01  5.458741E-22  1.761689E-18  2.094835E-14  1.450664E-13  3.943122E-10  2.257245E-14  1.787792E-10  1.000000E-30
    439  3.021949729112E-01  8.443560E-22  2.777440E-18  1.804806E-14  2.122841E-13  5.236636E-10  3.541111E-14  2.582067E-10  1.000000E-30
    440  3.059150641439E-01  1.273456E-21  4.266554E-18  1.589394E-14  3.029992E-13  6.769784E-10  5.426920E-14  3.649388E-10  1.000000E-30
    441  3.094680949786E-01  1.864463E-21  6.353029E-18  1.483204E-14  4.203964E-13  8.503096E-10  8.080334E-14  5.028233E-10  1.000000E-30
    442  3.127856926026E-01  2.637285E-21  9.121685E-18  1.505185E-14  5.649499E-13  1.036143E-09  1.161898E-13  6.725857E-10  1.000000E-30
    443  3.178598433803E-01  4.411844E-21  1.558444E-17  1.846274E-14  8.721427E-13  1.362444E-09  1.992897E-13  1.033657E-09  1.000000E-30
    444  3.224504526026E-01  6.922458E-21  2.487329E-17  2.599282E-14  1.269825E-12  1.693442E-09  3.190343E-13  1.501130E-09  1.000000E-30
    445  3.266870398371E-01  1.037097E-20  3.779130E-17  3.831253E-14  1.772318E-12  2.016598E-09  4.846757E-13  2.089895E-09  1.000000E-30
    446  3.305577136787E-01  1.487258E-20  5.482146E-17  5.597463E-14  2.378738E-12  2.313217E-09  6.997071E-13  2.794528E-09  1.000000E-30
    447  3.362681054783E-01  2.496149E-20  9.339999E-17  9.880670E-14  3.611705E-12  2.723253E-09  1.169045E-12  4.196951E-09  1.000000E-30
    448  3.414589872690E-01  3.944332E-20  1.493904E-16  1.648056E-13  5.197675E-12  3.037214E-09  1.803718E-12  5.926280E-09  1.000000E-30
    449  3.462773530350E-01  5.968742E-20  2.285643E-16  2.629873E-13  7.200395E-12  3.264404E-09  2.618040E-12  7.979922E-09  1.000000E-30
    450  3.508856189623E-01  8.789859E-20  3.405505E-16  4.085845E-13  9.738654E-12  3.432553E-09  3.639754E-12  1.038178E-08  1.000000E-30
    451  3.552628710565E-01  1.258724E-19  4.946470E-16  6.182165E-13  1.287114E-11  3.574960E-09  4.868296E-12  1.307299E-08  1.000000E-30
    452  3.595141079779E-01  1.767970E-19  7.085722E-16  9.222577E-13  1.676380E-11  3.735610E-09  6.347613E-12  1.607214E-08  1.000000E-30
    453  3.636744849418E-01  2.439383E-19  1.006613E-15  1.364251E-12  2.158940E-11  3.957346E-09  8.128535E-12  1.937754E-08  1.000000E-30
    454  3.676260234901E-01  3.270306E-19  1.407772E-15  1.983700E-12  2.732737E-11  4.268689E-09  1.020113E-11  2.286485E-08  1.000000E-30
    455  3.714655117309E-01  4.280688E-19  1.958200E-15  2.866797E-12  3.421954E-11  4.705516E-09  1.266556E-11  2.659590E-08  1.000000E-30
    456  3.752653942304E-01  5.480942E-19  2.728904E-15  4.150571E-12  4.255641E-11  5.310862E-09  1.566436E-11  3.065104E-08  1.000000E-30
    457  3.809506426681E-01  7.609908E-19  4.515516E-15  7.280000E-12  5.814945E-11  6.650241E-09  2.155888E-11  3.749572E-08  1.000000E-30
    458  3.865190953769E-01  1.008177E-18  7.362906E-15  1.259745E-11  7.616813E-11  8.660676E-09  2.964526E-11  4.530710E-08  1.000000E-30
    459  3.928522091207E-01  1.387225E-18  1.252198E-14  2.299201E-11  9.403112E-11  1.215604E-08  4.290770E-11  5.591250E-08  1.000000E-30
    460  3.991093841216E-01  2.035772E-18  2.049194E-14  4.038426E-11  9.828857E-11  1.734242E-08  6.180492E-11  6.865888E-08  1.000000E-30
    461  4.054183851758E-01  3.306813E-18  3.288601E-14  6.947808E-11  8.872227E-11  2.466196E-08  8.756298E-11  8.407797E-08  1.000000E-30
    462  4.147392755742E-01  7.604839E-18  6.455474E-14  1.501516E-10  8.377427E-11  3.945778E-08  1.369207E-10  1.108822E-07  1.000000E-30
    463  4.232199499949E-01  1.682204E-17  1.174985E-13  2.950351E-10  1.144388E-10  5.747614E-08  1.923266E-10  1.374498E-07  1.000000E-30
    464  4.316976825025E-01  3.728335E-17  2.126827E-13  5.666559E-10  1.861034E-10  8.100803E-08  2.575673E-10  1.638902E-07  1.000000E-30
    465  4.393401554526E-01  7.637252E-17  3.642684E-13  1.002261E-09  2.973031E-10  1.081772E-07  3.241014E-10  1.861094E-07  1.000000E-30
    466  4.465935084243E-01  1.508337E-16  6.119208E-13  1.695281E-09  4.642535E-10  1.402695E-07  3.922816E-10  2.046858E-07  1.000000E-30
    467  4.537106765818E-01  2.944974E-16  1.028697E-12  2.795828E-09  7.170466E-10  1.787121E-07  4.613922E-10  2.197076E-07  1.000000E-30
    468  4.602314649238E-01  5.444795E-16  1.672609E-12  4.358842E-09  1.064959E-09  2.207686E-07  5.238476E-10  2.301448E-07  1.000000E-30
    469  4.709552966107E-01  1.502838E-15  3.799083E-12  8.767157E-09  2.026802E-09  3.058357E-07  6.167731E-10  2.395833E-07  1.000000E-30
    470  4.769745726746E-01  2.663391E-15  6.082680E-12  1.275116E-08  2.894056E-09  3.629158E-07  6.592759E-10  2.405319E-07  1.000000E-30
    471  4.828178172001E-01  4.655140E-15  9.662766E-12  1.812360E-08  4.071097E-09  4.249894E-07  6.912578E-10  2.385549E-07  1.000000E-30
    472  4.927188450138E-01  1.206696E-14  2.138084E-11  3.203139E-08  7.164768E-09  5.450475E-07  7.204281E-10  2.293038E-07  1.000000E-30
    473  5.000000000000E-01  2.443405E-14  3.852681E-11  4.772663E-08  1.071812E-08  6.446063E-07  7.200301E-10  2.185317E-07  1.000000E-30
