 *                                      
 * expansion:  temp0=  1.000E+10 den0=  3.000E+06 temp_stop=  1.000E+07
 *          time                po216         po217         po218         po219         po220         po221         po222         po223
    357  1.634667099868E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  3.946628E-27  4.029112E-26
    358  1.645369737572E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  3.946533E-27  4.029112E-26
    359  1.651200899964E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  3.946492E-27  4.029112E-26
    360  1.656939516385E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  3.946458E-27  4.029112E-26
    361  1.664404283242E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  3.946421E-27  4.029112E-26
    362  1.671401020014E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  3.946392E-27  4.029112E-26
    363  1.682228463170E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  3.946358E-27  4.029112E-26
    364  1.688914277275E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  3.946341E-27  4.029112E-26
    365  1.695862681704E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  3.946327E-27  4.029112E-26
    366  1.708796298676E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  3.946308E-27  4.029112E-26
    367  1.720689125062E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  3.946296E-27  4.029112E-26
    368  1.730357271347E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  3.946289E-27  4.029112E-26
    369  1.739185931198E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  3.946284E-27  4.029112E-26
    370  1.748109107026E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  3.946280E-27  4.029112E-26
    371  1.757092013639E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  3.946277E-27  4.029112E-26
    372  1.765567714958E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  3.946275E-27  4.029112E-26
    373  1.775373762473E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000001E-30  3.946274E-27  4.029112E-26
    374  1.784803688374E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000001E-30  3.946272E-27  4.029112E-26
    375  1.795112536071E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000002E-30  3.946271E-27  4.029112E-26
    376  1.804824008025E-01  1.000001E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000003E-30  3.946271E-27  4.029112E-26
    377  1.815169070317E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000005E-30  3.946270E-27  4.029112E-26
    378  1.825428215499E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000007E-30  3.946270E-27  4.029112E-26
    379  1.841355644659E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000013E-30  3.946270E-27  4.029112E-26
    380  1.856860183354E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000019E-30  3.946270E-27  4.029112E-26
    381  1.870847965371E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000001E-30  1.000024E-30  3.946270E-27  4.029112E-26
    382  1.883699545972E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000002E-30  1.000028E-30  3.946270E-27  4.029112E-26
    383  1.895671856375E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000003E-30  1.000031E-30  3.946270E-27  4.029112E-26
    384  1.907324824205E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000005E-30  1.000034E-30  3.946270E-27  4.029112E-26
    385  1.917913284253E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000007E-30  1.000037E-30  3.946270E-27  4.029112E-26
    386  1.928179034582E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000009E-30  1.000039E-30  3.946270E-27  4.029112E-26
    387  1.939781308337E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000012E-30  1.000042E-30  3.946270E-27  4.029112E-26
    388  1.950365569225E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000015E-30  1.000044E-30  3.946270E-27  4.029112E-26
    389  1.963061656501E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000018E-30  1.000048E-30  3.946270E-27  4.029112E-26
    390  1.975160386553E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000022E-30  1.000050E-30  3.946270E-27  4.029112E-26
    391  1.988970783448E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000026E-30  1.000054E-30  3.946270E-27  4.029112E-26
    392  2.001908516564E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000030E-30  1.000057E-30  3.946270E-27  4.029112E-26
    393  2.023233395230E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.000001E-30  1.000040E-30  1.000065E-30  3.946270E-27  4.029112E-26
    394  2.035207364909E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.000001E-30  1.000043E-30  1.000068E-30  3.946270E-27  4.029112E-26
    395  2.047171141817E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.000002E-30  1.000046E-30  1.000070E-30  3.946270E-27  4.029112E-26
    396  2.061861175315E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.000002E-30  1.000050E-30  1.000074E-30  3.946270E-27  4.029112E-26
    397  2.075162532616E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.000003E-30  1.000054E-30  1.000077E-30  3.946270E-27  4.029112E-26
    398  2.088103947538E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.000003E-30  1.000057E-30  1.000080E-30  3.946270E-27  4.029112E-26
    399  2.102374295066E-01  1.000000E-30  1.000000E-30  1.000001E-30  1.000004E-30  1.000061E-30  1.000083E-30  3.946270E-27  4.029112E-26
    400  2.116254943500E-01  1.000000E-30  1.000000E-30  1.000001E-30  1.000004E-30  1.000065E-30  1.000086E-30  3.946270E-27  4.029112E-26
    401  2.137594200207E-01  1.000000E-30  1.000000E-30  1.000003E-30  1.000006E-30  1.000073E-30  1.000093E-30  3.946270E-27  4.029112E-26
    402  2.149968302441E-01  1.000000E-30  1.000000E-30  1.000004E-30  1.000006E-30  1.000076E-30  1.000095E-30  3.946270E-27  4.029112E-26
    403  2.163578604848E-01  1.000000E-30  1.000001E-30  1.000005E-30  1.000006E-30  1.000079E-30  1.000097E-30  3.946270E-27  4.029112E-26
    404  2.188327022992E-01  1.000000E-30  1.000002E-30  1.000007E-30  1.000008E-30  1.000089E-30  1.000106E-30  3.946270E-27  4.029112E-26
    405  2.210861741802E-01  1.000000E-30  1.000003E-30  1.000009E-30  1.000009E-30  1.000098E-30  1.000112E-30  3.946270E-27  4.029112E-26
    406  2.231360986547E-01  1.000000E-30  1.000004E-30  1.000011E-30  1.000010E-30  1.000104E-30  1.000118E-30  3.946270E-27  4.029112E-26
    407  2.249661932162E-01  1.000000E-30  1.000005E-30  1.000012E-30  1.000011E-30  1.000109E-30  1.000122E-30  3.946270E-27  4.029112E-26
    408  2.266023391923E-01  1.000000E-30  1.000006E-30  1.000013E-30  1.000012E-30  1.000113E-30  1.000125E-30  3.946270E-27  4.029112E-26
    409  2.291569547831E-01  1.000000E-30  1.000007E-30  1.000015E-30  1.000013E-30  1.000123E-30  1.000133E-30  3.946270E-27  4.029112E-26
    410  2.305971902523E-01  1.000001E-30  1.000007E-30  1.000016E-30  1.000014E-30  1.000126E-30  1.000136E-30  3.946270E-27  4.029112E-26
    411  2.319348711247E-01  1.000001E-30  1.000008E-30  1.000017E-30  1.000014E-30  1.000129E-30  1.000138E-30  3.946270E-27  4.029112E-26
    412  2.335360820165E-01  1.000001E-30  1.000008E-30  1.000017E-30  1.000015E-30  1.000132E-30  1.000141E-30  3.946270E-27  4.029112E-26
    413  2.351317971316E-01  1.000001E-30  1.000009E-30  1.000018E-30  1.000015E-30  1.000136E-30  1.000144E-30  3.946270E-27  4.029112E-26
    414  2.376293164755E-01  1.000002E-30  1.000010E-30  1.000020E-30  1.000017E-30  1.000145E-30  1.000150E-30  3.946270E-27  4.029112E-26
    415  2.399259738388E-01  1.000002E-30  1.000011E-30  1.000022E-30  1.000018E-30  1.000152E-30  1.000156E-30  3.946270E-27  4.029112E-26
    416  2.420046682363E-01  1.000003E-30  1.000012E-30  1.000024E-30  1.000019E-30  1.000157E-30  1.000161E-30  3.946270E-27  4.029112E-26
    417  2.451201276448E-01  1.000004E-30  1.000014E-30  1.000027E-30  1.000021E-30  1.000170E-30  1.000171E-30  3.946270E-27  4.029112E-26
    418  2.467564269033E-01  1.000004E-30  1.000015E-30  1.000028E-30  1.000021E-30  1.000173E-30  1.000173E-30  3.946270E-27  4.029112E-26
    419  2.483354027874E-01  1.000004E-30  1.000015E-30  1.000028E-30  1.000022E-30  1.000177E-30  1.000176E-30  3.946270E-27  4.029112E-26
    420  2.499258654919E-01  1.000004E-30  1.000016E-30  1.000029E-30  1.000022E-30  1.000180E-30  1.000178E-30  3.946270E-27  4.029112E-26
    421  2.515152656983E-01  1.000004E-30  1.000016E-30  1.000030E-30  1.000023E-30  1.000183E-30  1.000181E-30  3.946270E-27  4.029112E-26
    422  2.542060864984E-01  1.000005E-30  1.000018E-30  1.000032E-30  1.000024E-30  1.000192E-30  1.000188E-30  3.946270E-27  4.029112E-26
    423  2.556901221114E-01  1.000005E-30  1.000018E-30  1.000033E-30  1.000025E-30  1.000195E-30  1.000190E-30  3.946270E-27  4.029112E-26
    424  2.570805114381E-01  1.000005E-30  1.000018E-30  1.000034E-30  1.000025E-30  1.000197E-30  1.000192E-30  3.946270E-27  4.029112E-26
    425  2.598984391343E-01  1.000006E-30  1.000020E-30  1.000036E-30  1.000026E-30  1.000207E-30  1.000199E-30  3.946270E-27  4.029112E-26
    426  2.622653138568E-01  1.000007E-30  1.000021E-30  1.000038E-30  1.000028E-30  1.000213E-30  1.000204E-30  3.946270E-27  4.029112E-26
    427  2.644885215151E-01  1.000007E-30  1.000022E-30  1.000039E-30  1.000029E-30  1.000219E-30  1.000209E-30  3.946270E-27  4.029112E-26
    428  2.667229470066E-01  1.000007E-30  1.000023E-30  1.000041E-30  1.000029E-30  1.000225E-30  1.000214E-30  3.946270E-27  4.029112E-26
    429  2.687894382327E-01  1.000008E-30  1.000023E-30  1.000042E-30  1.000030E-30  1.000230E-30  1.000217E-30  3.946270E-27  4.029112E-26
    430  2.709436570286E-01  1.000008E-30  1.000024E-30  1.000043E-30  1.000031E-30  1.000236E-30  1.000221E-30  3.946270E-27  4.029112E-26
    431  2.728595154549E-01  1.000008E-30  1.000025E-30  1.000044E-30  1.000032E-30  1.000240E-30  1.000225E-30  3.946270E-27  4.029112E-26
    432  2.763050324764E-01  1.000009E-30  1.000027E-30  1.000048E-30  1.000034E-30  1.000253E-30  1.000235E-30  3.946270E-27  4.029112E-26
    433  2.797281875476E-01  1.000010E-30  1.000029E-30  1.000051E-30  1.000036E-30  1.000267E-30  1.000245E-30  3.946270E-27  4.029112E-26
    434  2.831107064370E-01  1.000011E-30  1.000031E-30  1.000054E-30  1.000038E-30  1.000280E-30  1.000255E-30  3.946270E-27  4.029112E-26
    435  2.863632962154E-01  1.000012E-30  1.000033E-30  1.000057E-30  1.000040E-30  1.000292E-30  1.000264E-30  3.946270E-27  4.029112E-26
    436  2.894106333807E-01  1.000013E-30  1.000034E-30  1.000060E-30  1.000042E-30  1.000303E-30  1.000272E-30  3.946270E-27  4.029112E-26
    437  2.941185503109E-01  1.000015E-30  1.000038E-30  1.000066E-30  1.000046E-30  1.000328E-30  1.000289E-30  3.946270E-27  4.029112E-26
    438  2.983685787405E-01  1.000016E-30  1.000041E-30  1.000072E-30  1.000049E-30  1.000348E-30  1.000304E-30  3.946271E-27  4.029112E-26
    439  3.021949729112E-01  1.000017E-30  1.000043E-30  1.000076E-30  1.000052E-30  1.000365E-30  1.000316E-30  3.946271E-27  4.029112E-26
    440  3.059150641439E-01  1.000018E-30  1.000045E-30  1.000080E-30  1.000054E-30  1.000381E-30  1.000328E-30  3.946271E-27  4.029112E-26
    441  3.094680949786E-01  1.000019E-30  1.000048E-30  1.000084E-30  1.000056E-30  1.000396E-30  1.000338E-30  3.946271E-27  4.029112E-26
    442  3.127856926026E-01  1.000020E-30  1.000049E-30  1.000087E-30  1.000058E-30  1.000409E-30  1.000347E-30  3.946271E-27  4.029112E-26
    443  3.178598433803E-01  1.000022E-30  1.000054E-30  1.000094E-30  1.000063E-30  1.000438E-30  1.000367E-30  3.946271E-27  4.029112E-26
    444  3.224504526026E-01  1.000024E-30  1.000057E-30  1.000101E-30  1.000067E-30  1.000463E-30  1.000385E-30  3.946271E-27  4.029112E-26
    445  3.266870398371E-01  1.000025E-30  1.000060E-30  1.000106E-30  1.000070E-30  1.000484E-30  1.000400E-30  3.946271E-27  4.029112E-26
    446  3.305577136787E-01  1.000026E-30  1.000062E-30  1.000111E-30  1.000073E-30  1.000502E-30  1.000412E-30  3.946271E-27  4.029112E-26
    447  3.362681054783E-01  1.000029E-30  1.000068E-30  1.000120E-30  1.000078E-30  1.000540E-30  1.000437E-30  3.946271E-27  4.029112E-26
    448  3.414589872690E-01  1.000031E-30  1.000072E-30  1.000129E-30  1.000083E-30  1.000573E-30  1.000460E-30  3.946271E-27  4.029112E-26
    449  3.462773530350E-01  1.000033E-30  1.000076E-30  1.000136E-30  1.000088E-30  1.000602E-30  1.000480E-30  3.946271E-27  4.029112E-26
    450  3.508856189623E-01  1.000035E-30  1.000080E-30  1.000143E-30  1.000092E-30  1.000629E-30  1.000500E-30  3.946271E-27  4.029112E-26
    451  3.552628710565E-01  1.000037E-30  1.000084E-30  1.000149E-30  1.000096E-30  1.000654E-30  1.000519E-30  3.946271E-27  4.029112E-26
    452  3.595141079779E-01  1.000038E-30  1.000088E-30  1.000156E-30  1.000100E-30  1.000679E-30  1.000538E-30  3.946271E-27  4.029112E-26
    453  3.636744849418E-01  1.000040E-30  1.000092E-30  1.000162E-30  1.000105E-30  1.000703E-30  1.000557E-30  3.946272E-27  4.029112E-26
    454  3.676260234901E-01  1.000041E-30  1.000097E-30  1.000168E-30  1.000109E-30  1.000726E-30  1.000577E-30  3.946272E-27  4.029112E-26
    455  3.714655117309E-01  1.000043E-30  1.000101E-30  1.000173E-30  1.000114E-30  1.000748E-30  1.000597E-30  3.946272E-27  4.029112E-26
    456  3.752653942304E-01  1.000044E-30  1.000104E-30  1.000179E-30  1.000117E-30  1.000768E-30  1.000612E-30  3.946272E-27  4.029112E-26
    457  3.809506426681E-01  1.000047E-30  1.000112E-30  1.000190E-30  1.000125E-30  1.000814E-30  1.000648E-30  3.946272E-27  4.029112E-26
    458  3.865190953769E-01  1.000050E-30  1.000120E-30  1.000202E-30  1.000133E-30  1.000859E-30  1.000685E-30  3.946272E-27  4.029112E-26
    459  3.928522091207E-01  1.000054E-30  1.000130E-30  1.000217E-30  1.000143E-30  1.000918E-30  1.000732E-30  3.946272E-27  4.029112E-26
    460  3.991093841216E-01  1.000058E-30  1.000141E-30  1.000232E-30  1.000154E-30  1.000978E-30  1.000783E-30  3.946272E-27  4.029112E-26
    461  4.054183851758E-01  1.000062E-30  1.000150E-30  1.000247E-30  1.000164E-30  1.001037E-30  1.000826E-30  3.946273E-27  4.029112E-26
    462  4.147392755742E-01  1.000070E-30  1.000171E-30  1.000280E-30  1.000185E-30  1.001165E-30  1.000926E-30  3.946273E-27  4.029112E-26
    463  4.232199499949E-01  1.000077E-30  1.000193E-30  1.000309E-30  1.000208E-30  1.001281E-30  1.001031E-30  3.946273E-27  4.029112E-26
    464  4.316976825025E-01  1.000084E-30  1.000212E-30  1.000338E-30  1.000227E-30  1.001395E-30  1.001122E-30  3.946274E-27  4.029112E-26
    465  4.393401554526E-01  1.000091E-30  1.000243E-30  1.000368E-30  1.000257E-30  1.001508E-30  1.001259E-30  3.946274E-27  4.029112E-26
    466  4.465935084243E-01  1.000097E-30  1.000265E-30  1.000394E-30  1.000278E-30  1.001605E-30  1.001363E-30  3.946274E-27  4.029112E-26
    467  4.537106765818E-01  1.000103E-30  1.000291E-30  1.000420E-30  1.000303E-30  1.001706E-30  1.001483E-30  3.946274E-27  4.029112E-26
    468  4.602314649238E-01  1.000109E-30  1.000320E-30  1.000446E-30  1.000331E-30  1.001801E-30  1.001618E-30  3.946275E-27  4.029112E-26
    469  4.709552966107E-01  1.000125E-30  1.000395E-30  1.000514E-30  1.000402E-30  1.002049E-30  1.001976E-30  3.946275E-27  4.029112E-26
    470  4.769745726746E-01  1.000132E-30  1.000438E-30  1.000545E-30  1.000442E-30  1.002158E-30  1.002188E-30  3.946276E-27  4.029112E-26
    471  4.828178172001E-01  1.000139E-30  1.000487E-30  1.000579E-30  1.000488E-30  1.002274E-30  1.002440E-30  3.946276E-27  4.029113E-26
    472  4.927188450138E-01  1.000158E-30  1.000621E-30  1.000670E-30  1.000603E-30  1.002583E-30  1.003110E-30  3.946277E-27  4.029113E-26
    473  5.000000000000E-01  1.000170E-30  1.000701E-30  1.000729E-30  1.000677E-30  1.002778E-30  1.003562E-30  3.946277E-27  4.029113E-26
