 *                                      
 * expansion:  temp0=  1.000E+10 den0=  3.000E+06 temp_stop=  1.000E+07
 *          time                cd108         cd109         cd110         cd111         cd112         cd113         cd114         cd115
     15  1.081477360150E-09  1.031586E-30  2.265012E-30  1.630598E-30  1.331952E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
     16  1.076223806424E-08  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
     17  6.834096797002E-08  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
     18  2.542122411654E-07  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
     19  7.007518887657E-07  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
     20  1.724661805125E-06  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
     21  4.267664185819E-06  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
     22  1.786211798807E-05  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
     23  6.929007850093E-05  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
     24  5.835696836295E-04  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
     25  1.496090518789E-03  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
     26  2.379765156362E-03  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
     27  3.772948503579E-03  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
     28  4.957278025650E-03  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
     29  5.758110286319E-03  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
     30  6.636115041812E-03  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
     31  7.490864585256E-03  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
     32  8.026631019591E-03  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
     33  8.451616658664E-03  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
     34  9.803471762980E-03  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
     35  1.116687552369E-02  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
     36  1.219012310682E-02  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
     37  1.314647137106E-02  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
     38  1.431720408173E-02  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
     39  1.545287753035E-02  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
     40  1.716820108076E-02  1.000000E-30  1.533059E-30  1.031286E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
     41  1.871872199221E-02  1.000000E-30  1.541195E-30  1.085961E-30  1.002129E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
     42  2.131412024987E-02  1.148986E-30  3.596654E-30  1.972326E-30  2.500491E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
     43  2.288535686070E-02  1.000000E-30  2.157754E-30  1.776679E-30  1.808593E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
     44  2.437102778700E-02  1.000000E-30  2.083117E-30  1.993719E-30  2.152793E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
     45  2.666254430666E-02  1.192876E-30  4.779702E-30  4.163654E-30  1.850801E-30  1.234028E-30  1.061170E-30  1.000000E-30  1.000000E-30
     46  2.807329513827E-02  1.000000E-30  2.987881E-30  3.893631E-30  6.584527E-30  4.433484E-30  3.045457E-30  1.000000E-30  1.000000E-30
     47  2.946719119355E-02  1.000000E-30  3.070545E-30  5.407922E-30  8.739093E-30  4.017607E-30  2.768584E-30  1.000000E-30  1.000000E-30
     48  2.982466835475E-02  1.000000E-30  1.000000E-30  1.227584E-30  2.075768E-30  1.380958E-30  1.166384E-30  1.000000E-30  1.000000E-30
     49  3.017238950627E-02  1.000000E-30  1.000000E-30  1.242232E-30  2.194798E-30  1.514862E-30  1.312406E-30  1.000000E-30  1.000000E-30
     50  3.052509122072E-02  1.000000E-30  1.000000E-30  1.307554E-30  2.471544E-30  1.773907E-30  1.574081E-30  1.000000E-30  1.000000E-30
     51  3.066477686677E-02  1.000000E-30  1.000000E-30  1.000000E-30  1.010426E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
     52  3.080037159611E-02  1.000000E-30  1.000000E-30  1.000000E-30  1.010154E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
     53  3.111325257314E-02  1.000000E-30  1.000000E-30  1.249273E-30  2.314998E-30  1.757808E-30  1.650077E-30  1.000000E-30  1.000000E-30
     54  3.147800645819E-02  1.000000E-30  1.000000E-30  1.484396E-30  3.143747E-30  2.545710E-30  2.542759E-30  1.145033E-30  1.000000E-30
     55  3.181357346897E-02  1.000000E-30  1.000000E-30  1.416340E-30  3.057843E-30  2.541866E-30  2.564022E-30  1.192307E-30  1.000000E-30
     56  3.217197145871E-02  1.000000E-30  1.000000E-30  1.558927E-30  3.328372E-30  3.048932E-30  3.331410E-30  1.612029E-30  1.000000E-30
     57  3.249951277145E-02  1.000000E-30  1.000000E-30  1.478075E-30  3.116952E-30  2.702944E-30  2.766923E-30  1.375780E-30  1.000000E-30
     58  3.262595809504E-02  1.000000E-30  1.000000E-30  1.000000E-30  1.311467E-30  1.201362E-30  1.304209E-30  1.000000E-30  1.000000E-30
     59  3.272641576722E-02  1.000000E-30  1.000000E-30  1.000000E-30  1.066348E-30  1.000000E-30  1.088073E-30  1.000000E-30  1.000000E-30
     60  3.304841700500E-02  1.000000E-30  1.000000E-30  1.508151E-30  3.466561E-30  3.181225E-30  3.561350E-30  1.887596E-30  1.168497E-30
     61  3.362823507679E-02  1.000000E-30  1.174565E-30  2.903909E-30  6.889953E-30  6.351182E-30  7.164279E-30  4.080930E-30  2.800169E-30
     62  3.417743618412E-02  1.000000E-30  1.080813E-30  2.670682E-30  7.063688E-30  7.896513E-30  9.809083E-30  6.289831E-30  4.633712E-30
     63  3.448472684867E-02  1.000000E-30  1.000000E-30  1.529717E-30  4.062470E-30  4.784118E-30  6.478599E-30  3.854656E-30  2.818431E-30
     64  3.459225947862E-02  1.000000E-30  1.000000E-30  1.000000E-30  1.498021E-30  1.728072E-30  2.261954E-30  1.452268E-30  1.044412E-30
     65  3.468161085917E-02  1.000000E-30  1.000000E-30  1.000000E-30  1.258708E-30  1.470856E-30  1.945569E-30  1.264771E-30  1.000000E-30
     66  3.501586344154E-02  1.000000E-30  1.000000E-30  1.675668E-30  4.757707E-30  5.937415E-30  8.048377E-30  5.494804E-30  4.101264E-30
     67  3.563385967804E-02  1.000000E-30  1.006524E-30  3.281577E-30  9.603627E-30  1.185011E-29  1.643058E-29  1.161329E-29  9.227149E-30
     68  3.619390900501E-02  1.000000E-30  1.000000E-30  2.739700E-30  8.618643E-30  1.196833E-29  1.910442E-29  1.481017E-29  1.160875E-29
     69  3.661379630041E-02  1.000000E-30  1.000000E-30  2.151291E-30  7.042356E-30  1.057932E-29  1.785359E-29  1.540600E-29  1.355215E-29
     70  3.704099468238E-02  1.000000E-30  1.000000E-30  2.139877E-30  7.529563E-30  1.174299E-29  1.894134E-29  1.670613E-29  1.598443E-29
     71  3.731378163516E-02  1.000000E-30  1.000000E-30  1.315358E-30  4.691718E-30  7.663779E-30  1.285854E-29  1.125159E-29  1.061749E-29
     72  3.757630769329E-02  1.000000E-30  1.000000E-30  1.211532E-30  4.749600E-30  7.787480E-30  1.375269E-29  1.259530E-29  1.196518E-29
     73  3.788075418501E-02  1.000000E-30  1.000000E-30  1.394900E-30  5.383562E-30  9.230339E-30  1.695383E-29  1.628658E-29  1.609359E-29
     74  3.819794660071E-02  1.000000E-30  1.000000E-30  1.415683E-30  5.635499E-30  1.006298E-29  1.907290E-29  1.902438E-29  1.936117E-29
     75  3.838080203158E-02  1.000000E-30  1.000000E-30  1.000000E-30  3.180334E-30  6.176403E-30  1.187798E-29  1.205725E-29  1.249016E-29
     76  3.859219912978E-02  1.000000E-30  1.000000E-30  1.000000E-30  3.875365E-30  7.251197E-30  1.429524E-29  1.501425E-29  1.596390E-29
     77  3.884096228080E-02  1.000000E-30  1.000000E-30  1.014481E-30  4.560077E-30  8.889264E-30  1.805890E-29  1.967814E-29  2.154476E-29
     78  3.907668434759E-02  1.000000E-30  1.000000E-30  1.000000E-30  4.324010E-30  8.581159E-30  1.777574E-29  1.984966E-29  2.212620E-29
     79  3.934936577490E-02  1.000000E-30  1.000000E-30  1.047190E-30  4.904657E-30  1.028594E-29  2.209782E-29  2.577616E-29  2.979389E-29
     80  3.961640452516E-02  1.000000E-30  1.000000E-30  1.000000E-30  4.828989E-30  1.039198E-29  2.285533E-29  2.736495E-29  3.221827E-29
     81  3.991996766101E-02  1.000000E-30  1.000000E-30  1.082112E-30  5.287054E-30  1.203393E-29  2.750691E-29  3.459127E-29  4.242451E-29
     82  4.019473378510E-02  1.000000E-30  1.000000E-30  1.000000E-30  4.854726E-30  1.127004E-29  2.635859E-29  3.399953E-29  4.242850E-29
     83  4.046928694587E-02  1.000000E-30  1.000000E-30  1.000000E-30  4.724115E-30  1.147359E-29  2.802822E-29  3.820560E-29  4.994190E-29
     84  4.074955599116E-02  1.000000E-30  1.000000E-30  1.000000E-30  4.613293E-30  1.184216E-29  2.915430E-29  4.025636E-29  5.324796E-29
     85  4.099011663524E-02  1.000000E-30  1.000000E-30  1.000000E-30  3.849842E-30  1.031353E-29  2.675406E-29  3.934697E-29  5.460090E-29
     86  4.118445936105E-02  1.000000E-30  1.000000E-30  1.000000E-30  3.114574E-30  8.499615E-30  2.239997E-29  3.358517E-29  4.729690E-29
     87  4.137235583218E-02  1.000000E-30  1.000000E-30  1.000000E-30  2.945252E-30  8.306076E-30  2.240271E-29  3.458016E-29  4.983812E-29
     88  4.152714488067E-02  1.000000E-30  1.000000E-30  1.000000E-30  2.403668E-30  6.803466E-30  1.857001E-29  2.910117E-29  4.243412E-29
     89  4.165981986900E-02  1.000000E-30  1.000000E-30  1.000000E-30  2.032557E-30  5.842023E-30  1.616918E-29  2.579000E-29  3.813553E-29
     90  4.188596337322E-02  1.000000E-30  1.000000E-30  1.000000E-30  3.383733E-30  9.979913E-30  2.815149E-29  4.590675E-29  6.901096E-29
     91  4.208159634323E-02  1.000000E-30  1.000000E-30  1.000000E-30  2.844272E-30  9.069015E-30  2.576710E-29  4.222915E-29  6.389764E-29
     92  4.230932596557E-02  1.000000E-30  1.000000E-30  1.000000E-30  3.222033E-30  1.032062E-29  3.025165E-29  5.181851E-29  8.096943E-29
     93  4.251598135750E-02  1.000000E-30  1.000000E-30  1.000000E-30  2.830721E-30  9.635655E-30  2.868299E-29  4.998586E-29  7.932489E-29
     94  4.274368410830E-02  1.000000E-30  1.000000E-30  1.000000E-30  3.047922E-30  1.044888E-29  3.206277E-29  5.813389E-29  9.494695E-29
     95  4.294191711445E-02  1.000000E-30  1.000000E-30  1.000000E-30  2.617303E-30  8.970036E-30  2.901316E-29  5.561235E-29  9.447296E-29
     96  4.316569238790E-02  1.000000E-30  1.000000E-30  1.000000E-30  2.867237E-30  1.010767E-29  3.270755E-29  6.331125E-29  1.089679E-28
     97  4.339365876136E-02  1.000000E-30  1.000000E-30  1.000000E-30  2.751612E-30  1.038863E-29  3.411742E-29  6.729825E-29  1.173134E-28
     98  4.362382833621E-02  1.000000E-30  1.000000E-30  1.000000E-30  2.653458E-30  1.036825E-29  3.491934E-29  7.111222E-29  1.270803E-28
     99  4.384703699487E-02  1.000000E-30  1.000000E-30  1.000000E-30  2.444790E-30  9.947737E-30  3.432214E-29  7.207271E-29  1.319165E-28
    100  4.408801045744E-02  1.000000E-30  1.000000E-30  1.000000E-30  2.554506E-30  1.052897E-29  3.745822E-29  8.159961E-29  1.533770E-28
    101  4.430336182063E-02  1.000000E-30  1.000000E-30  1.000000E-30  2.168922E-30  9.563131E-30  3.458887E-29  7.711817E-29  1.479078E-28
    102  4.453208602613E-02  1.000000E-30  1.000000E-30  1.000000E-30  2.212749E-30  9.898623E-30  3.697988E-29  8.570307E-29  1.689812E-28
    103  4.474836808964E-02  1.000000E-30  1.000000E-30  1.000000E-30  2.059715E-30  8.953227E-30  3.458606E-29  8.339050E-29  1.694513E-28
    104  4.497736119052E-02  1.000000E-30  1.000000E-30  1.000000E-30  2.051090E-30  9.316644E-30  3.707512E-29  9.301109E-29  1.948651E-28
    105  4.517199675598E-02  1.000000E-30  1.000000E-30  1.000000E-30  1.631743E-30  8.075598E-30  3.219388E-29  8.085250E-29  1.697970E-28
    106  4.536038532241E-02  1.000000E-30  1.000000E-30  1.000000E-30  1.507426E-30  7.671793E-30  3.129487E-29  8.126876E-29  1.750083E-28
    107  4.552484255766E-02  1.000000E-30  1.000000E-30  1.000000E-30  1.296575E-30  6.563041E-30  2.811140E-29  7.617959E-29  1.690782E-28
    108  4.581275722245E-02  1.000000E-30  1.000000E-30  1.000000E-30  2.058081E-30  1.124349E-29  4.846875E-29  1.341661E-28  3.022079E-28
    109  4.603616864208E-02  1.000000E-30  1.000000E-30  1.000000E-30  1.511662E-30  8.233827E-30  3.773449E-29  1.119148E-28  2.657043E-28
    110  4.624194314299E-02  1.000000E-30  1.000000E-30  1.000000E-30  1.338290E-30  7.502975E-30  3.479579E-29  1.045935E-28  2.520059E-28
    111  4.641297951594E-02  1.000000E-30  1.000000E-30  1.000000E-30  1.068467E-30  6.132203E-30  2.908549E-29  8.996374E-29  2.206776E-28
    112  4.656990459822E-02  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  5.568953E-30  2.680548E-29  8.415504E-29  2.090756E-28
    113  4.671253119976E-02  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  5.016836E-30  2.455498E-29  7.864266E-29  1.982042E-28
    114  4.684580987606E-02  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  4.626735E-30  2.295222E-29  7.479527E-29  1.909340E-28
    115  4.697520204195E-02  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  4.413548E-30  2.221348E-29  7.367521E-29  1.905276E-28
    116  4.709649788536E-02  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  4.084773E-30  2.083105E-29  7.041526E-29  1.847249E-28
    117  4.721637454993E-02  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  3.971522E-30  2.054660E-29  7.060117E-29  1.874583E-28
    118  4.732862910872E-02  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  3.706443E-30  1.937843E-29  6.771203E-29  1.820888E-28
    119  4.750539400184E-02  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  5.610798E-30  3.003489E-29  1.077642E-28  2.955436E-28
    120  4.767210524850E-02  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  5.185604E-30  2.758319E-29  1.020434E-28  2.866712E-28
    121  4.783406579930E-02  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  4.897461E-30  2.664390E-29  1.010798E-28  2.890856E-28
    122  4.799263518131E-02  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  4.686804E-30  2.596809E-29  1.007810E-28  2.931664E-28
    123  4.815339657435E-02  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  4.608664E-30  2.606443E-29  1.034053E-28  3.058446E-28
    124  4.832264594384E-02  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  4.645174E-30  2.689934E-29  1.092929E-28  3.291958E-28
    125  4.849826454798E-02  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  4.626699E-30  2.734460E-29  1.139866E-28  3.500040E-28
    126  4.867786870736E-02  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  4.552113E-30  2.745176E-29  1.174513E-28  3.677157E-28
    127  4.885872256535E-02  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  4.421560E-30  2.716454E-29  1.192114E-28  3.803593E-28
    128  4.903755607841E-02  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  4.216463E-30  2.635617E-29  1.185692E-28  3.854121E-28
    129  4.921259737621E-02  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  3.970350E-30  2.530028E-29  1.167797E-28  3.869437E-28
    130  4.938368810460E-02  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  3.752472E-30  2.435890E-29  1.151281E-28  3.882230E-28
    131  4.955132280349E-02  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  3.545107E-30  2.343932E-29  1.133972E-28  3.891040E-28
    132  4.971624312404E-02  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  3.371643E-30  2.271330E-29  1.125205E-28  3.928969E-28
    133  4.987811857735E-02  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  3.199452E-30  2.191299E-29  1.109367E-28  3.936101E-28
    134  5.003799836445E-02  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  3.032206E-30  2.118178E-29  1.097937E-28  3.963853E-28
    135  5.019682549602E-02  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  2.912886E-30  2.070788E-29  1.097662E-28  4.030004E-28
    136  5.035511419132E-02  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  2.782265E-30  2.014915E-29  1.092188E-28  4.077943E-28
    137  5.051299755300E-02  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  2.660319E-30  1.963982E-29  1.089737E-28  4.141435E-28
    138  5.067010535678E-02  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  2.541955E-30  1.910865E-29  1.084642E-28  4.193017E-28
    139  5.082726902819E-02  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  2.433201E-30  1.864707E-29  1.084899E-28  4.268692E-28
    140  5.098506829486E-02  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  2.324370E-30  1.818129E-29  1.083939E-28  4.340322E-28
    141  5.114361869269E-02  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  2.223958E-30  1.775085E-29  1.085365E-28  4.422570E-28
    142  5.130328078870E-02  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  2.132028E-30  1.735531E-29  1.088464E-28  4.513536E-28
    143  5.146205644840E-02  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  2.015438E-30  1.674215E-29  1.076838E-28  4.545009E-28
    144  5.162089365231E-02  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.913201E-30  1.623574E-29  1.072110E-28  4.606243E-28
    145  5.177902725711E-02  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.808109E-30  1.566295E-29  1.060350E-28  4.640742E-28
    146  5.193558292952E-02  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.585807E-30  1.438269E-29  1.004470E-28  4.514958E-28
    147  5.207655208218E-02  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.372280E-30  1.262541E-29  9.029886E-29  4.129474E-28
    148  5.220437120847E-02  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.203515E-30  1.120231E-29  8.178977E-29  3.798801E-28
    149  5.240275279905E-02  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.691312E-30  1.623229E-29  1.232142E-28  5.887006E-28
    150  5.258707116153E-02  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.537964E-30  1.488654E-29  1.150067E-28  5.548517E-28
    151  5.276353482958E-02  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.391333E-30  1.374809E-29  1.095611E-28  5.411585E-28
    152  5.293536770993E-02  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.302601E-30  1.302292E-29  1.060710E-28  5.336980E-28
    153  5.310288915571E-02  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.144392E-30  1.172093E-29  9.900277E-29  5.115193E-28
    154  5.325369291828E-02  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.013868E-30  1.051532E-29  9.044275E-29  4.740784E-28
    155  5.339308966526E-02  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  9.445721E-30  8.261334E-29  4.381138E-28
    156  5.362726198018E-02  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.417803E-30  1.520146E-29  1.362968E-28  7.405481E-28
    157  5.383816121000E-02  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.342850E-30  1.470815E-29  1.345848E-28  7.397727E-28
    158  5.403768730975E-02  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.293801E-30  1.453169E-29  1.382731E-28  7.788880E-28
    159  5.422986619970E-02  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.245099E-30  1.442234E-29  1.423724E-28  8.249058E-28
    160  5.440569294967E-02  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.254918E-30  1.493497E-29  1.519916E-28  8.976165E-28
    161  5.456994612052E-02  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.309745E-30  1.581453E-29  1.649492E-28  9.927956E-28
    162  5.485681963417E-02  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.963523E-30  2.479405E-29  2.703435E-28  1.674583E-27
    163  5.511708850657E-02  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  2.166051E-30  2.863057E-29  3.305526E-28  2.124769E-27
    164  5.536560227933E-02  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  2.564414E-30  3.440332E-29  4.108089E-28  2.720150E-27
    165  5.559867087093E-02  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  3.033688E-30  4.192987E-29  5.224754E-28  3.568424E-27
    166  5.582344501454E-02  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  3.728709E-30  5.269777E-29  6.782766E-28  4.745931E-27
    167  5.608267729631E-02  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  4.801184E-30  7.004151E-29  9.407147E-28  6.786200E-27
    168  5.632179590432E-02  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  5.979956E-30  8.969193E-29  1.251484E-27  9.279967E-27
    169  5.658568452696E-02  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  7.694996E-30  1.193623E-28  1.742183E-27  1.334010E-26
    170  5.682194908758E-02  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  9.590997E-30  1.530983E-28  2.323222E-27  1.829147E-26
    171  5.707748662895E-02  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.225347E-29  2.017416E-28  3.191406E-27  2.588483E-26
    172  5.730159219632E-02  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.509307E-29  2.553400E-28  4.190034E-27  3.488364E-26
    173  5.769211250520E-02  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  2.171761E-29  3.853426E-28  6.742593E-27  5.876904E-26
    174  5.804755660481E-02  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  2.964806E-29  5.498445E-28  1.020972E-26  9.280796E-26
    175  5.837706807704E-02  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  3.925900E-29  7.588174E-28  1.489233E-26  1.407683E-25
    176  5.868213309337E-02  1.000000E-30  1.000000E-30  1.000000E-30  1.201896E-30  5.058643E-29  1.015743E-27  2.098338E-26  2.056585E-25
    177  5.897372529375E-02  1.000000E-30  1.000000E-30  1.000000E-30  1.447833E-30  6.405611E-29  1.334015E-27  2.894733E-26  2.937348E-25
    178  5.927019313219E-02  1.000000E-30  1.000000E-30  1.000000E-30  1.737689E-30  8.094199E-29  1.749561E-27  3.991723E-26  4.196329E-25
    179  5.955970264735E-02  1.000000E-30  1.000000E-30  1.000000E-30  2.064005E-30  1.011188E-28  2.266737E-27  5.432321E-26  5.911952E-25
