 *                                      
 * expansion:  temp0=  1.000E+10 den0=  3.000E+06 temp_stop=  1.000E+07
 *          time                rb86          rb87          rb88          rb89          rb90          rb91          rb92          rb93 
     81  3.991996766101E-02  3.331702E-29  4.725031E-28  2.142317E-28  6.169105E-29  4.946744E-30  1.000000E-30  1.000000E-30  1.000000E-30
     82  4.019473378510E-02  6.548747E-29  9.715860E-28  4.519094E-28  1.336349E-28  1.083689E-29  1.314972E-30  1.000000E-30  1.000000E-30
     83  4.046928694587E-02  1.514343E-28  2.357909E-27  1.127958E-27  3.444318E-28  2.870025E-29  3.609315E-30  1.000000E-30  1.000000E-30
     84  4.074955599116E-02  3.802578E-28  6.192697E-27  3.036715E-27  9.526372E-28  8.112916E-29  1.044176E-29  1.000000E-30  1.000000E-30
     85  4.099011663524E-02  8.547433E-28  1.448214E-26  7.261409E-27  2.335482E-27  2.030412E-28  2.673150E-29  1.000000E-30  1.000000E-30
     86  4.118445936105E-02  1.655181E-27  2.894997E-26  1.477798E-26  4.850169E-27  4.288142E-28  5.751814E-29  2.013888E-30  1.000000E-30
     87  4.137235583218E-02  3.148092E-27  5.677971E-26  2.948969E-26  9.869758E-27  8.869103E-28  1.211295E-28  4.298837E-30  1.000000E-30
     88  4.152714488067E-02  5.347615E-27  9.892154E-26  5.211316E-26  1.772476E-26  1.614236E-27  2.237651E-28  8.028627E-30  1.000000E-30
     89  4.165981986900E-02  8.426528E-27  1.592986E-25  8.495171E-26  2.929643E-26  2.698942E-27  3.789346E-28  1.372426E-29  1.000000E-30
     90  4.188596337322E-02  1.831246E-26  3.592491E-25  1.956114E-25  6.906938E-26  6.488925E-27  9.311040E-28  3.426590E-29  1.485923E-30
     91  4.208159634323E-02  3.587081E-26  7.267387E-25  4.029354E-25  1.452285E-25  1.387862E-26  2.029606E-27  7.573845E-29  3.367149E-30
     92  4.230932596557E-02  7.869342E-26  1.655314E-24  9.373111E-25  3.460149E-25  3.372949E-26  5.042744E-27  1.912462E-28  8.683730E-30
     93  4.251598135750E-02  1.611753E-25  3.508373E-24  2.025050E-24  7.640510E-25  7.583890E-26  1.156902E-26  4.452643E-28  2.061195E-29
     94  4.274368410830E-02  3.569096E-25  8.067967E-24  4.756339E-24  1.838290E-24  1.861418E-25  2.903333E-26  1.135695E-27  5.370498E-29
     95  4.294191711445E-02  7.170270E-25  1.675069E-23  1.005857E-23  3.970021E-24  4.090434E-25  6.504814E-26  2.580668E-27  1.243238E-28
     96  4.316569238790E-02  1.589839E-24  3.854851E-23  2.363448E-23  9.552445E-24  1.003746E-24  1.631572E-25  6.577063E-27  3.235825E-28
     97  4.339365876136E-02  3.626544E-24  9.135799E-23  5.722245E-23  2.369978E-23  2.541146E-24  4.224838E-25  1.731250E-26  8.704042E-28
     98  4.362382833621E-02  8.465006E-24  2.216273E-22  1.418406E-22  6.021234E-23  6.589045E-24  1.120703E-24  4.668949E-26  2.399257E-27
     99  4.384703699487E-02  1.961600E-23  5.331837E-22  3.484538E-22  1.515109E-22  1.691162E-23  2.940830E-24  1.245004E-25  6.535323E-27
    100  4.408801045744E-02  4.975118E-23  1.408163E-21  9.413309E-22  4.200522E-22  4.790091E-23  8.531552E-24  3.674997E-25  1.973993E-26
    101  4.430336182063E-02  1.171310E-22  3.438239E-21  2.345543E-21  1.071343E-21  1.245444E-22  2.266519E-23  9.916300E-25  5.437851E-26
    102  4.453208602613E-02  2.978637E-22  9.088468E-21  6.335221E-21  2.966252E-21  3.519483E-22  6.553167E-23  2.914855E-24  1.633987E-25
    103  4.474836808964E-02  7.350749E-22  2.327042E-20  1.655722E-20  7.937605E-21  9.603207E-22  1.827534E-22  8.257848E-24  4.727345E-25
    104  4.497736119052E-02  1.940822E-21  6.388216E-20  4.644967E-20  2.283138E-20  2.819656E-21  5.491170E-22  2.522799E-23  1.476633E-24
    105  4.517199675598E-02  4.451915E-21  1.514770E-19  1.121925E-19  5.633103E-20  7.079699E-21  1.406080E-21  6.551799E-23  3.907985E-24
    106  4.536038532241E-02  9.915749E-21  3.484326E-19  2.627353E-19  1.346723E-19  1.721605E-20  3.485142E-21  1.646374E-22  1.000234E-23
    107  4.552484255766E-02  1.977351E-20  7.146151E-19  5.473297E-19  2.856456E-19  3.706068E-20  7.628134E-21  3.646754E-22  2.251254E-23
    108  4.581275722245E-02  6.392282E-20  2.426744E-18  1.910208E-18  1.028924E-18  1.370112E-19  2.903645E-20  1.417505E-21  9.000332E-23
    109  4.603616864208E-02  1.531450E-19  6.042646E-18  4.859308E-18  2.682911E-18  3.645768E-19  7.904447E-20  3.922217E-21  2.545558E-22
    110  4.624194314299E-02  3.297447E-19  1.348601E-17  1.106258E-17  6.249865E-18  8.654703E-19  1.916724E-19  9.656428E-21  6.396720E-22
    111  4.641297951594E-02  6.058413E-19  2.552753E-17  2.128832E-17  1.225877E-17  1.724393E-18  3.886953E-19  1.983096E-20  1.336221E-21
    112  4.656990459822E-02  1.034152E-18  4.478211E-17  3.791374E-17  2.221779E-17  3.170481E-18  7.263042E-19  3.748555E-20  2.565465E-21
    113  4.671253119976E-02  1.650020E-18  7.325100E-17  6.287422E-17  3.743623E-17  5.412373E-18  1.258255E-18  6.562497E-20  4.555420E-21
    114  4.684580987606E-02  2.514043E-18  1.142377E-16  9.932328E-17  6.002656E-17  8.785085E-18  2.070646E-18  1.090603E-19  7.671662E-21
    115  4.697520204195E-02  3.732847E-18  1.735046E-16  1.527496E-16  9.366307E-17  1.387174E-17  3.313650E-18  1.762009E-19  1.255561E-20
    116  4.709649788536E-02  5.345677E-18  2.538071E-16  2.260818E-16  1.405284E-16  2.104599E-17  5.091012E-18  2.731432E-19  1.970079E-20
    117  4.721637454993E-02  7.546334E-18  3.659100E-16  3.297432E-16  2.077429E-16  3.145755E-17  7.704870E-18  4.170572E-19  3.044399E-20
    118  4.732862910872E-02  1.033307E-17  5.110137E-16  4.655405E-16  2.970257E-16  4.544496E-17  1.126144E-17  6.146473E-19  4.537529E-20
    119  4.750539400184E-02  1.669015E-17  8.514480E-16  7.890791E-16  5.135671E-16  7.986560E-17  2.015776E-17  1.114642E-18  8.375527E-20
    120  4.767210524850E-02  2.582908E-17  1.357028E-15  1.278194E-15  8.477487E-16  1.338862E-16  3.438656E-17  1.925101E-18  1.471072E-19
    121  4.783406579930E-02  3.896533E-17  2.106644E-15  2.015813E-15  1.361742E-15  2.183171E-16  5.703088E-17  3.231472E-18  2.510114E-19
    122  4.799263518131E-02  5.763435E-17  3.204722E-15  3.114340E-15  2.142060E-15  3.485148E-16  9.257009E-17  5.307394E-18  4.189381E-19
    123  4.815339657435E-02  8.485825E-17  4.855342E-15  4.793092E-15  3.357592E-15  5.545142E-16  1.497971E-16  8.691826E-18  6.973724E-19
    124  4.832264594384E-02  1.262812E-16  7.446706E-15  7.473998E-15  5.337666E-15  8.955467E-16  2.462787E-16  1.447155E-17  1.181266E-18
    125  4.849826454798E-02  1.889589E-16  1.149770E-14  1.174018E-14  8.554490E-15  1.458997E-15  4.087435E-16  2.433517E-17  2.022304E-18
    126  4.867786870736E-02  2.828095E-16  1.777008E-14  1.846756E-14  1.373622E-14  2.382458E-15  6.802696E-16  4.104849E-17  3.474438E-18
    127  4.885872256535E-02  4.210086E-16  2.732494E-14  2.890680E-14  2.195215E-14  3.872547E-15  1.127163E-15  6.894196E-17  5.944563E-18
    128  4.903755607841E-02  6.194418E-16  4.151519E-14  4.469852E-14  3.465028E-14  6.216093E-15  1.844018E-15  1.143098E-16  1.003911E-17
    129  4.921259737621E-02  8.982322E-16  6.212416E-14  6.805200E-14  5.382944E-14  9.817011E-15  2.967057E-15  1.863586E-16  1.666420E-17
    130  4.938368810460E-02  1.284409E-15  9.161255E-14  1.020639E-13  8.234499E-14  1.526148E-14  4.697609E-15  2.988716E-16  2.720092E-17
    131  4.955132280349E-02  1.814310E-15  1.333812E-13  1.510816E-13  1.242819E-13  2.340123E-14  7.333474E-15  4.724947E-16  4.375451E-17
    132  4.971624312404E-02  2.536975E-15  1.921498E-13  2.212337E-13  1.855070E-13  3.547838E-14  1.131662E-14  7.382486E-16  6.954259E-17
    133  4.987811857735E-02  3.510878E-15  2.738183E-13  3.203670E-13  2.737367E-13  5.316130E-14  1.725457E-14  1.139453E-15  1.091556E-16
    134  5.003799836445E-02  4.820503E-15  3.870480E-13  4.600984E-13  4.005262E-13  7.897369E-14  2.607773E-14  1.743053E-15  1.697803E-16
    135  5.019682549602E-02  6.580040E-15  5.438360E-13  6.567789E-13  5.824487E-13  1.165913E-13  3.916505E-14  2.649482E-15  2.623815E-16
    136  5.035511419132E-02  8.939158E-15  7.604702E-13  9.330092E-13  8.428923E-13  1.712878E-13  5.853220E-14  4.007452E-15  4.034851E-16
    137  5.051299755300E-02  1.208973E-14  1.058612E-12  1.319428E-12  1.214269E-12  2.505013E-13  8.707836E-14  6.033770E-15  6.176354E-16
    138  5.067010535678E-02  1.626571E-14  1.465838E-12  1.855907E-12  1.739824E-12  3.643507E-13  1.288339E-13  9.034316E-15  9.401618E-16
    139  5.082726902819E-02  2.180283E-14  2.022286E-12  2.601037E-12  2.483901E-12  5.280581E-13  1.899419E-13  1.347975E-14  1.426171E-15
    140  5.098506829486E-02  2.914259E-14  2.782555E-12  3.635964E-12  3.537486E-12  7.635068E-13  2.793997E-13  2.006833E-14  2.158879E-15
    141  5.114361869269E-02  3.884182E-14  3.818390E-12  5.069563E-12  5.025599E-12  1.101335E-12  4.100693E-13  2.981256E-14  3.261320E-15
    142  5.130328078870E-02  5.163761E-14  5.227808E-12  7.053151E-12  7.125515E-12  1.585693E-12  6.008279E-13  4.421740E-14  4.919621E-15
    143  5.146205644840E-02  6.820898E-14  7.110761E-12  9.748201E-12  1.003561E-11  2.267730E-12  8.743560E-13  6.513431E-14  7.369975E-15
    144  5.162089365231E-02  8.964064E-14  9.623315E-12  1.340575E-11  1.406423E-11  3.227179E-12  1.266207E-12  9.548044E-14  1.098772E-14
    145  5.177902725711E-02  1.170089E-13  1.293443E-11  1.830842E-11  1.957319E-11  4.560470E-12  1.820779E-12  1.389758E-13  1.626492E-14
    146  5.193558292952E-02  1.514393E-13  1.723406E-11  2.478346E-11  2.699504E-11  6.385695E-12  2.593886E-12  2.003787E-13  2.384595E-14
    147  5.207655208218E-02  1.899927E-13  2.219736E-11  3.238052E-11  3.587054E-11  8.602081E-12  3.549104E-12  2.771608E-13  3.348453E-14
    148  5.220437120847E-02  2.322472E-13  2.778923E-11  4.106707E-11  4.619614E-11  1.121671E-11  4.693877E-12  3.701883E-13  4.534039E-14
    149  5.240275279905E-02  3.140525E-13  3.899635E-11  5.880319E-11  6.774539E-11  1.677043E-11  7.174790E-12  5.746155E-13  7.190252E-14
    150  5.258707116153E-02  4.109081E-13  5.281519E-11  8.114918E-11  9.558677E-11  2.409133E-11  1.052013E-11  8.546067E-13  1.090773E-13
    151  5.276353482958E-02  5.254384E-13  6.980904E-11  1.092075E-10  1.314060E-10  3.369490E-11  1.500618E-11  1.235795E-12  1.607615E-13
    152  5.293536770993E-02  6.598729E-13  9.054615E-11  1.441560E-10  1.771013E-10  4.618221E-11  2.096628E-11  1.749779E-12  2.318944E-13
    153  5.310288915571E-02  8.143887E-13  1.153231E-10  1.867729E-10  2.341592E-10  6.207109E-11  2.871279E-11  2.427613E-12  3.276146E-13
    154  5.325369291828E-02  9.740708E-13  1.419125E-10  2.334159E-10  2.980462E-10  8.018543E-11  3.772532E-11  3.227230E-12  4.427187E-13
    155  5.339308966526E-02  1.139030E-12  1.703649E-10  2.842477E-10  3.691562E-10  1.006869E-10  4.811852E-11  4.161208E-12  5.795632E-13
    156  5.362726198018E-02  1.451962E-12  2.270002E-10  3.879809E-10  5.185142E-10  1.447395E-10  7.103142E-11  6.256612E-12  8.941263E-13
    157  5.383816121000E-02  1.768347E-12  2.877540E-10  5.026110E-10  6.892333E-10  1.964359E-10  9.872014E-11  8.839509E-12  1.292622E-12
    158  5.403768730975E-02  2.091375E-12  3.535054E-10  6.303016E-10  8.857380E-10  2.574744E-10  1.323522E-10  1.203737E-11  1.799165E-12
    159  5.422986619970E-02  2.417559E-12  4.238999E-10  7.709707E-10  1.109287E-09  3.286569E-10  1.726667E-10  1.594210E-11  2.433606E-12
    160  5.440569294967E-02  2.723117E-12  4.938084E-10  9.146241E-10  1.344795E-09  4.054562E-10  2.173210E-10  2.034397E-11  3.166319E-12
    161  5.456994612052E-02  3.009911E-12  5.632534E-10  1.061169E-09  1.592209E-09  4.879625E-10  2.664879E-10  2.527087E-11  4.005108E-12
    162  5.485681963417E-02  3.502283E-12  6.925140E-10  1.344258E-09  2.090079E-09  6.592149E-10  3.720779E-10  3.609495E-11  5.906334E-12
    163  5.511708850657E-02  3.928258E-12  8.165957E-10  1.628648E-09  2.615286E-09  8.465859E-10  4.922884E-10  4.874634E-11  8.210102E-12
    164  5.536560227933E-02  4.307159E-12  9.392620E-10  1.922527E-09  3.184165E-09  1.056734E-09  6.323013E-10  6.385322E-11  1.105616E-11
    165  5.559867087093E-02  4.632705E-12  1.056768E-09  2.216476E-09  3.779471E-09  1.284053E-09  7.892758E-10  8.119362E-11  1.442988E-11
    166  5.582344501454E-02  4.915703E-12  1.171346E-09  2.515433E-09  4.411766E-09  1.533225E-09  9.672860E-10  1.013005E-10  1.846292E-11
    167  5.608267729631E-02  5.201314E-12  1.303609E-09  2.876873E-09  5.212855E-09  1.859746E-09  1.209164E-09  1.292772E-10  2.425967E-11
    168  5.632179590432E-02  5.424074E-12  1.424436E-09  3.223816E-09  6.020352E-09  2.200535E-09  1.471171E-09  1.603249E-10  3.090926E-11
    169  5.658568452696E-02  5.622783E-12  1.554882E-09  3.618605E-09  6.986982E-09  2.623290E-09  1.808758E-09  2.013274E-10  3.999204E-11
    170  5.682194908758E-02  5.758140E-12  1.667830E-09  3.979882E-09  7.918389E-09  3.045450E-09  2.158831E-09  2.448968E-10  4.997036E-11
    171  5.707748662895E-02  5.859584E-12  1.784597E-09  4.375697E-09  8.993622E-09  3.550500E-09  2.593645E-09  3.003384E-10  6.309427E-11
    172  5.730159219632E-02  5.911137E-12  1.881497E-09  4.724689E-09  9.992634E-09  4.036504E-09  3.027665E-09  3.569954E-10  7.694281E-11
    173  5.769211250520E-02  5.921667E-12  2.036104E-09  5.330728E-09  1.185290E-08  4.984090E-09  3.915412E-09  4.764997E-10  1.074071E-10
    174  5.804755660481E-02  5.851206E-12  2.159376E-09  5.873104E-09  1.367030E-08  5.963024E-09  4.886786E-09  6.121349E-10  1.437526E-10
    175  5.837706807704E-02  5.728038E-12  2.257664E-09  6.362023E-09  1.545270E-08  6.974490E-09  5.945205E-09  7.649870E-10  1.866349E-10
    176  5.868213309337E-02  5.572303E-12  2.334573E-09  6.798958E-09  1.718079E-08  8.004199E-09  7.077221E-09  9.336458E-10  2.360050E-10
    177  5.897372529375E-02  5.392599E-12  2.395388E-09  7.199753E-09  1.889766E-08  9.075761E-09  8.311350E-09  1.122989E-09  2.936898E-10
    178  5.927019313219E-02  5.185072E-12  2.444662E-09  7.588159E-09  2.070381E-08  1.025623E-08  9.734863E-09  1.347791E-09  3.649316E-10
    179  5.955970264735E-02  4.963191E-12  2.480843E-09  7.947055E-09  2.252212E-08  1.150097E-08  1.130628E-08  1.603182E-09  4.491038E-10
