 *                                      
 * expansion:  temp0=  1.000E+10 den0=  3.000E+06 temp_stop=  1.000E+07
 *          time                co69          co70          co71          co72          co73          co74          co75          co76 
    180  5.987296131417E-02  4.851219E-10  9.579689E-12  2.578767E-12  2.898348E-14  2.834951E-15  9.094400E-18  3.924398E-19  6.004521E-22
    181  6.018239261751E-02  4.152893E-10  8.358645E-12  2.338119E-12  2.676602E-14  2.709795E-15  8.809481E-18  3.929307E-19  6.096708E-22
    182  6.051941164510E-02  3.516643E-10  7.227169E-12  2.108218E-12  2.462376E-14  2.588512E-15  8.538608E-18  3.948674E-19  6.221157E-22
    183  6.081686890997E-02  3.051257E-10  6.387625E-12  1.933840E-12  2.299257E-14  2.498955E-15  8.350218E-18  3.987207E-19  6.367581E-22
    184  6.107970107709E-02  2.706878E-10  5.760212E-12  1.802260E-12  2.176883E-14  2.436872E-15  8.236420E-18  4.046075E-19  6.539704E-22
    185  6.149099227918E-02  2.277907E-10  4.973643E-12  1.638751E-12  2.029056E-14  2.379229E-15  8.187345E-18  4.205271E-19  6.926558E-22
    186  6.184187848266E-02  2.002827E-10  4.470463E-12  1.539749E-12  1.947414E-14  2.376149E-15  8.303662E-18  4.431182E-19  7.417828E-22
    187  6.212841772032E-02  1.832568E-10  4.164968E-12  1.487602E-12  1.914509E-14  2.413355E-15  8.540803E-18  4.702683E-19  7.977516E-22
    188  6.241083345826E-02  1.706446E-10  3.948212E-12  1.461756E-12  1.913928E-14  2.491596E-15  8.928465E-18  5.070701E-19  8.715515E-22
    189  6.286334795077E-02  1.578072E-10  3.757655E-12  1.473956E-12  1.984148E-14  2.720350E-15  9.946017E-18  5.936978E-19  1.042246E-21
    190  6.324448148531E-02  1.528730E-10  3.729784E-12  1.536313E-12  2.117200E-14  3.032842E-15  1.127881E-17  7.022369E-19  1.255063E-21
    191  6.354755735680E-02  1.521007E-10  3.783696E-12  1.620560E-12  2.275539E-14  3.375747E-15  1.272570E-17  8.194309E-19  1.485604E-21
    192  6.382753282149E-02  1.535119E-10  3.888166E-12  1.726677E-12  2.467034E-14  3.780494E-15  1.443210E-17  9.587470E-19  1.761380E-21
    193  6.429792763326E-02  1.597041E-10  4.169745E-12  1.968252E-12  2.895849E-14  4.687077E-15  1.827727E-17  1.279738E-18  2.404285E-21
    194  6.470641913937E-02  1.681906E-10  4.509341E-12  2.245012E-12  3.388726E-14  5.753078E-15  2.285464E-17  1.675435E-18  3.209864E-21
    195  6.514351188605E-02  1.796987E-10  4.957253E-12  2.613385E-12  4.054909E-14  7.246423E-15  2.936772E-17  2.261782E-18  4.425322E-21
    196  6.551961572666E-02  1.910913E-10  5.403126E-12  2.993000E-12  4.755845E-14  8.884550E-15  3.663391E-17  2.944367E-18  5.866627E-21
    197  6.614173306661E-02  2.119528E-10  6.243851E-12  3.755343E-12  6.208299E-14  1.248520E-14  5.298113E-17  4.571173E-18  9.388023E-21
    198  6.666431851744E-02  2.305694E-10  7.032286E-12  4.534507E-12  7.752220E-14  1.659325E-14  7.214827E-17  6.609533E-18  1.392667E-20
    199  6.714973898932E-02  2.480988E-10  7.816439E-12  5.378592E-12  9.488266E-14  2.152729E-14  9.575733E-17  9.278099E-18  2.002424E-20
    200  6.763365269933E-02  2.653294E-10  8.635696E-12  6.342626E-12  1.154639E-13  2.777213E-14  1.263886E-16  1.295371E-17  2.863797E-20
    201  6.810748363549E-02  2.816355E-10  9.464859E-12  7.412192E-12  1.391806E-13  3.545649E-14  1.650303E-16  1.787552E-17  4.046711E-20
    202  6.886988901479E-02  3.060606E-10  1.083397E-11  9.413120E-12  1.858633E-13  5.197127E-14  2.509026E-16  2.972871E-17  6.994715E-20
    203  6.932442343830E-02  3.193044E-10  1.166117E-11  1.078361E-11  2.194441E-13  6.487825E-14  3.201418E-16  4.001836E-17  9.634839E-20
    204  6.977291475786E-02  3.312504E-10  1.247784E-11  1.227517E-11  2.573934E-13  8.043225E-14  4.056305E-16  5.348020E-17  1.317467E-19
    205  7.051837306122E-02  3.486129E-10  1.383053E-11  1.508862E-11  3.326679E-13  1.140496E-13  5.965570E-16  8.599588E-17  2.201628E-19
    206  7.120724846930E-02  3.619034E-10  1.506894E-11  1.810182E-11  4.182165E-13  1.562907E-13  8.458120E-16  1.324763E-16  3.515382E-19
    207  7.185571854523E-02  3.720806E-10  1.622018E-11  2.134940E-11  5.156511E-13  2.091288E-13  1.168952E-15  1.980800E-16  5.438235E-19
    208  7.250556240022E-02  3.803101E-10  1.736555E-11  2.506342E-11  6.331397E-13  2.788554E-13  1.610477E-15  2.954348E-16  8.394856E-19
    209  7.308358088908E-02  3.861911E-10  1.838228E-11  2.881303E-11  7.577474E-13  3.593261E-13  2.136987E-15  4.209055E-16  1.233497E-18
    210  7.365083251161E-02  3.908066E-10  1.938196E-11  3.296134E-11  9.020227E-13  4.601334E-13  2.817065E-15  5.952345E-16  1.798448E-18
    211  7.420607479025E-02  3.944966E-10  2.037336E-11  3.754272E-11  1.068490E-12  5.856508E-13  3.689605E-15  8.354132E-16  2.601254E-18
    212  7.477269193766E-02  3.976361E-10  2.140794E-11  4.283466E-11  1.269242E-12  7.489059E-13  4.859022E-15  1.181097E-15  3.793187E-18
    213  7.532671922740E-02  4.002207E-10  2.244829E-11  4.871037E-11  1.501791E-12  9.528178E-13  6.363902E-15  1.658781E-15  5.492152E-18
    214  7.590819975934E-02  4.026638E-10  2.358493E-11  5.575021E-11  1.792495E-12  1.227806E-12  8.455959E-15  2.372723E-15  8.113245E-18
    215  7.648106882397E-02  4.050074E-10  2.476379E-11  6.371560E-11  2.135700E-12  1.578227E-12  1.120541E-14  3.382448E-15  1.194173E-17
    216  7.706864365518E-02  4.074836E-10  2.604616E-11  7.314469E-11  2.559524E-12  2.045538E-12  1.498771E-14  4.878369E-15  1.780165E-17
    217  7.765097184480E-02  4.101431E-10  2.740392E-11  8.397889E-11  3.067579E-12  2.650798E-12  2.004279E-14  7.033109E-15  2.652527E-17
    218  7.824188421090E-02  4.132073E-10  2.888751E-11  9.677056E-11  3.693397E-12  3.456374E-12  2.698741E-14  1.022480E-14  3.988468E-17
    219  7.883216312169E-02  4.167315E-10  3.049158E-11  1.117047E-10  4.455795E-12  4.517507E-12  3.643254E-14  1.490893E-14  6.016245E-17
    220  7.934760137230E-02  4.202398E-10  3.200425E-11  1.268419E-10  5.259787E-12  5.721488E-12  4.747393E-14  2.078820E-14  8.642562E-17
    221  7.991019390762E-02  4.246027E-10  3.379002E-11  1.459834E-10  6.317064E-12  7.422935E-12  6.354723E-14  2.997113E-14  1.287495E-16
    222  8.044081450283E-02  4.292830E-10  3.561819E-11  1.669847E-10  7.524081E-12  9.512145E-12  8.388604E-14  4.244777E-14  1.881007E-16
    223  8.103419684334E-02  4.352486E-10  3.785002E-11  1.945502E-10  9.174468E-12  1.259388E-11  1.148384E-13  6.289853E-14  2.886457E-16
    224  8.158988408622E-02  4.416228E-10  4.014308E-11  2.250127E-10  1.107627E-11  1.642993E-11  1.546149E-13  9.123788E-14  4.327250E-16
    225  8.219791245697E-02  4.495811E-10  4.290931E-11  2.645568E-10  1.365327E-11  2.205462E-11  2.148837E-13  1.376353E-13  6.769162E-16
    226  8.273529679330E-02  4.575371E-10  4.560617E-11  3.060424E-10  1.647302E-11  2.870499E-11  2.884688E-13  1.987379E-13  1.009532E-15
    227  8.327310875316E-02  4.663268E-10  4.856026E-11  3.548909E-10  1.992938E-11  3.748227E-11  3.886065E-13  2.881102E-13  1.511946E-15
    228  8.381967664174E-02  4.758602E-10  5.182041E-11  4.131856E-10  2.423117E-11  4.926658E-11  5.273503E-13  4.213891E-13  2.286242E-15
    229  8.442137901789E-02  4.865275E-10  5.567682E-11  4.888406E-10  3.007994E-11  6.666696E-11  7.393380E-13  6.418549E-13  3.613397E-15
    230  8.496109010092E-02  4.955660E-10  5.931198E-11  5.681820E-10  3.651485E-11  8.749061E-11  1.001863E-12  9.374242E-13  5.456467E-15
    231  8.556251684447E-02  5.037937E-10  6.340933E-11  6.697194E-10  4.519164E-11  1.181628E-10  1.402684E-12  1.427373E-12  8.625592E-15
    232  8.609514523980E-02  5.081740E-10  6.689806E-11  7.706865E-10  5.431769E-11  1.535073E-10  1.881772E-12  2.063440E-12  1.289334E-14
    233  8.668730402486E-02  5.081753E-10  7.034874E-11  8.932019E-10  6.609676E-11  2.037787E-10  2.589666E-12  3.087273E-12  2.002705E-14
    234  8.725638446658E-02  5.015234E-10  7.289295E-11  1.016788E-09  7.887774E-11  2.645342E-10  3.481184E-12  4.499492E-12  3.026615E-14
    235  8.784892152766E-02  4.857396E-10  7.429908E-11  1.143586E-09  9.321591E-11  3.414075E-10  4.660545E-12  6.555698E-12  4.580773E-14
    236  8.837914431516E-02  4.627246E-10  7.411373E-11  1.246330E-09  1.062254E-10  4.211443E-10  5.942268E-12  9.019701E-12  6.522386E-14
    237  8.927467123273E-02  4.038466E-10  6.996431E-11  1.368184E-09  1.258240E-10  5.709670E-10  8.523704E-12  1.472855E-11  1.129169E-13
    238  9.009385267910E-02  3.315370E-10  6.175964E-11  1.387793E-09  1.369216E-10  7.036477E-10  1.106743E-11  2.155062E-11  1.743964E-13
    239  9.088007009323E-02  2.544344E-10  5.085123E-11  1.307471E-09  1.380960E-10  8.006347E-10  1.324748E-11  2.895961E-11  2.469627E-13
    240  9.160938796651E-02  1.859366E-10  3.969230E-11  1.157351E-09  1.302949E-10  8.454468E-10  1.466937E-11  3.572731E-11  3.200046E-13
    241  9.231864750676E-02  1.292155E-10  2.942573E-11  9.704285E-10  1.163108E-10  8.426990E-10  1.531992E-11  4.147501E-11  3.898118E-13
    242  9.335415502949E-02  6.969143E-11  1.746010E-11  6.904269E-10  9.075864E-11  7.735927E-10  1.506689E-11  4.767450E-11  4.811185E-13
    243  9.429165011748E-02  3.754024E-11  1.026480E-11  4.792116E-10  6.856923E-11  6.779687E-10  1.406537E-11  5.130355E-11  5.525580E-13
    244  9.514750284226E-02  2.084891E-11  6.179712E-12  3.362142E-10  5.203343E-11  5.901440E-10  1.298106E-11  5.396913E-11  6.171620E-13
    245  9.592869681963E-02  1.220632E-11  3.897078E-12  2.438435E-10  4.055588E-11  5.217966E-10  1.211681E-11  5.684641E-11  6.871498E-13
    246  9.638259128200E-02  8.998331E-12  3.000431E-12  2.037610E-10  3.534556E-11  4.894807E-10  1.173184E-11  5.909603E-11  7.381732E-13
    247  9.686466198075E-02  6.563872E-12  2.292544E-12  1.699009E-10  3.083256E-11  4.619435E-10  1.145313E-11  6.220648E-11  8.044873E-13
    248  9.745016881397E-02  4.542998E-12  1.679135E-12  1.383883E-10  2.653819E-11  4.376530E-10  1.131001E-11  6.734360E-11  9.087235E-13
    249  9.798964068785E-02  3.290467E-12  1.281617E-12  1.165013E-10  2.351440E-11  4.238362E-10  1.138282E-11  7.380089E-11  1.035918E-12
    250  9.892639389759E-02  1.953559E-12  8.337196E-13  8.987520E-11  1.984395E-11  4.179709E-10  1.200989E-11  9.038734E-11  1.359577E-12
    251  9.977784733458E-02  1.268355E-12  5.882096E-13  7.388493E-11  1.771388E-11  4.302486E-10  1.315640E-11  1.135035E-10  1.819409E-12
    252  1.005622893962E-01  8.764122E-13  4.386981E-13  6.329534E-11  1.638424E-11  4.543787E-10  1.472376E-11  1.442356E-10  2.453176E-12
    253  1.013070552067E-01  6.309156E-13  3.392978E-13  5.552758E-11  1.546762E-11  4.868145E-10  1.667777E-11  1.844561E-10  3.320637E-12
    254  1.019791947326E-01  4.763915E-13  2.730639E-13  4.970332E-11  1.479959E-11  5.224531E-10  1.883005E-11  2.325357E-10  4.408496E-12
    255  1.025982572428E-01  3.724595E-13  2.261469E-13  4.497297E-11  1.424418E-11  5.592904E-10  2.113089E-11  2.890534E-10  5.749794E-12
    256  1.032644197032E-01  2.902750E-13  1.872417E-13  4.032436E-11  1.365324E-11  6.012325E-10  2.390828E-11  3.652810E-10  7.655021E-12
    257  1.039121745974E-01  2.317698E-13  1.583463E-13  3.607111E-11  1.303473E-11  6.419283E-10  2.684082E-11  4.569424E-10  1.007830E-11
    258  1.045193471709E-01  1.912064E-13  1.377501E-13  3.224841E-11  1.238771E-11  6.776912E-10  2.971338E-11  5.602233E-10  1.296798E-11
    259  1.051181778144E-01  1.613729E-13  1.225166E-13  2.860084E-11  1.166841E-11  7.079030E-10  3.253705E-11  6.787181E-10  1.648364E-11
    260  1.056826419982E-01  1.400776E-13  1.118696E-13  2.526011E-11  1.090552E-11  7.291703E-10  3.504982E-11  8.045861E-10  2.045200E-11
    261  1.062431336111E-01  1.237224E-13  1.041230E-13  2.205492E-11  1.006902E-11  7.413132E-10  3.726574E-11  9.413757E-10  2.504542E-11
    262  1.068146627648E-01  1.105423E-13  9.842877E-14  1.894384E-11  9.151087E-12  7.425555E-10  3.908442E-11  1.088886E-09  3.035830E-11
    263  1.073656177930E-01  1.000290E-13  9.434107E-14  1.613328E-11  8.223592E-12  7.319185E-10  4.028165E-11  1.233663E-09  3.599318E-11
    264  1.079139362418E-01  9.078895E-14  9.095091E-14  1.354594E-11  7.277783E-12  7.092808E-10  4.081894E-11  1.374488E-09  4.196955E-11
    265  1.084202130578E-01  8.292177E-14  8.803278E-14  1.138905E-11  6.417024E-12  6.787644E-10  4.071657E-11  1.496985E-09  4.768476E-11
    266  1.089957947327E-01  7.435771E-14  8.450807E-14  9.228029E-12  5.480712E-12  6.343603E-10  3.989999E-11  1.621466E-09  5.421066E-11
    267  1.095139929398E-01  6.681810E-14  8.086858E-14  7.551531E-12  4.696101E-12  5.874684E-10  3.857032E-11  1.715837E-09  5.993739E-11
    268  1.100036617482E-01  5.982135E-14  7.691452E-14  6.195904E-12  4.018631E-12  5.391651E-10  3.687072E-11  1.787499E-09  6.509991E-11
    269  1.105581599754E-01  5.215855E-14  7.187336E-14  4.919335E-12  3.340673E-12  4.825124E-10  3.456164E-11  1.847260E-09  7.055120E-11
    270  1.111738162549E-01  4.410188E-14  6.567439E-14  3.787641E-12  2.701288E-12  4.199013E-10  3.167290E-11  1.886860E-09  7.599817E-11
    271  1.117276452796E-01  3.736102E-14  5.968963E-14  2.984852E-12  2.221192E-12  3.656447E-10  2.889977E-11  1.899231E-09  8.027402E-11
    272  1.122547306619E-01  3.152037E-14  5.386050E-14  2.380939E-12  1.843228E-12  3.174518E-10  2.623648E-11  1.893542E-09  8.381810E-11
    273  1.128196390807E-01  2.594640E-14  4.765673E-14  1.874634E-12  1.513565E-12  2.704026E-10  2.344677E-11  1.871037E-09  8.705636E-11
    274  1.134172103791E-01  2.082833E-14  4.130294E-14  1.462719E-12  1.235447E-12  2.261036E-10  2.062944E-11  1.831207E-09  8.985381E-11
    275  1.139661173569E-01  1.681387E-14  3.578212E-14  1.170600E-12  1.032131E-12  1.903893E-10  1.820385E-11  1.782639E-09  9.188077E-11
    276  1.145721141816E-01  1.311576E-14  3.017954E-14  9.222215E-13  8.551142E-13  1.564706E-10  1.575516E-11  1.719380E-09  9.360189E-11
    277  1.151138636995E-01  1.039681E-14  2.565632E-14  7.499700E-13  7.298818E-13  1.306445E-10  1.377714E-11  1.656134E-09  9.470886E-11
    278  1.160623872824E-01  6.750875E-15  1.884194E-14  5.275557E-13  5.640645E-13  9.411857E-11  1.076059E-11  1.532939E-09  9.563663E-11
    279  1.166131253687E-01  5.187627E-15  1.555427E-14  4.326166E-13  4.913173E-13  7.742408E-11  9.275344E-12  1.457686E-09  9.570077E-11
    280  1.171578902390E-01  3.960562E-15  1.275022E-14  3.563946E-13  4.313446E-13  6.361348E-11  7.979938E-12  1.381582E-09  9.543036E-11
    281  1.179966344325E-01  2.562663E-15  9.210406E-15  2.645625E-13  3.556695E-13  4.666473E-11  6.281365E-12  1.262122E-09  9.433706E-11
    282  1.184626561866E-01  1.993684E-15  7.619244E-15  2.241560E-13  3.204459E-13  3.918733E-11  5.484103E-12  1.196191E-09  9.344860E-11
    283  1.189221956404E-01  1.546466E-15  6.280042E-15  1.901662E-13  2.893458E-13  3.293687E-11  4.788710E-12  1.131938E-09  9.238964E-11
    284  1.197605220964E-01  9.540830E-16  4.331316E-15  1.399139E-13  2.394633E-13  2.384403E-11  3.714827E-12  1.016158E-09  8.990314E-11
    285  1.205341475296E-01  5.989296E-16  3.015469E-15  1.045633E-13  2.000951E-13  1.762661E-11  2.925644E-12  9.137680E-10  8.714941E-11
    286  1.212540834288E-01  3.812257E-16  2.114725E-15  7.896977E-14  1.679772E-13  1.325488E-11  2.332782E-12  8.227647E-10  8.420473E-11
    287  1.219299358624E-01  2.452803E-16  1.491133E-15  6.006598E-14  1.412679E-13  1.010827E-11  1.879430E-12  7.416149E-10  8.114164E-11
    288  1.225766858039E-01  1.585954E-16  1.052944E-15  4.581539E-14  1.186887E-13  7.785823E-12  1.525931E-12  6.687628E-10  7.803726E-11
    289  1.231854533608E-01  1.037156E-16  7.485480E-16  3.516457E-14  9.982295E-14  6.074306E-12  1.251461E-12  6.042548E-10  7.495085E-11
    290  1.237219182154E-01  7.053967E-17  5.481893E-16  2.763241E-14  8.504576E-14  4.872664E-12  1.049545E-12  5.509036E-10  7.213893E-11
    291  1.242404039059E-01  4.815942E-17  4.021281E-16  2.174764E-14  7.237731E-14  3.935165E-12  8.853802E-13  5.027626E-10  6.939694E-11
    292  1.248086455930E-01  3.136873E-17  2.834804E-16  1.660123E-14  6.019580E-14  3.111307E-12  7.349289E-13  4.538088E-10  6.638735E-11
    293  1.253177247642E-01  2.113019E-17  2.050765E-16  1.293116E-14  5.064330E-14  2.516535E-12  6.215342E-13  4.129950E-10  6.366884E-11
    294  1.258810647447E-01  1.351359E-17  1.419814E-16  9.738263E-15  4.153213E-14  1.989774E-12  5.169452E-13  3.715565E-10  6.072344E-11
    295  1.264205598797E-01  8.727308E-18  9.896511E-17  7.373416E-15  3.411996E-14  1.589602E-12  4.341157E-13  3.354786E-10  5.799961E-11
    296  1.270317883483E-01  5.251554E-18  6.496848E-17  5.333161E-15  2.707433E-14  1.232082E-12  3.567432E-13  2.984684E-10  5.502262E-11
    297  1.275757308169E-01  3.307596E-18  4.423508E-17  3.969261E-15  2.188413E-14  9.825700E-13  3.002570E-13  2.689232E-10  5.251258E-11
    298  1.286048671531E-01  1.349116E-18  2.092764E-17  2.237036E-15  1.441889E-14  6.433752E-13  2.188433E-13  2.214953E-10  4.827532E-11
    299  1.290949488661E-01  8.694010E-19  1.448421E-17  1.689547E-15  1.173467E-14  5.266356E-13  1.889853E-13  2.023166E-10  4.648964E-11
    300  1.295345101683E-01  5.833421E-19  1.036270E-17  1.309686E-15  9.726963E-15  4.409134E-13  1.662280E-13  1.869322E-10  4.505259E-11
    301  1.303954523490E-01  2.637768E-19  5.315896E-18  7.901116E-16  6.691872E-15  3.133408E-13  1.305812E-13  1.613731E-10  4.273161E-11
    302  1.308549873199E-01  1.712348E-19  3.692760E-18  6.006090E-16  5.457892E-15  2.618284E-13  1.153240E-13  1.498789E-10  4.175217E-11
    303  1.312776310019E-01  1.146060E-19  2.630768E-18  4.657777E-16  4.516147E-15  2.224501E-13  1.032033E-13  1.405338E-10  4.102850E-11
    304  1.320787884157E-01  5.309243E-20  1.371860E-18  2.866229E-16  3.142863E-15  1.644465E-13  8.438710E-14  1.257810E-10  4.016166E-11
    305  1.327308179063E-01  2.812131E-20  8.000613E-19  1.922404E-16  2.330650E-15  1.293293E-13  7.218813E-14  1.162361E-10  3.994755E-11
    306  1.333821207310E-01  1.478382E-20  4.629013E-19  1.284842E-16  1.722667E-15  1.021939E-13  6.213218E-14  1.085860E-10  4.018991E-11
    307  1.339749669338E-01  8.199917E-21  2.799072E-19  8.885791E-17  1.305843E-15  8.283546E-14  5.448715E-14  1.030806E-10  4.083554E-11
    308  1.345530840576E-01  4.593316E-21  1.703868E-19  6.184173E-17  9.941398E-16  6.768287E-14  4.810560E-14  9.883706E-11  4.185816E-11
    309  1.351098094661E-01  2.616794E-21  1.049807E-19  4.346703E-17  7.620683E-16  5.580320E-14  4.275640E-14  9.564143E-11  4.321603E-11
    310  1.359304916944E-01  1.139247E-21  5.106856E-20  2.574850E-17  5.131320E-16  4.211998E-14  3.606781E-14  9.231425E-11  4.592665E-11
    311  1.363572082699E-01  7.388551E-22  3.498243E-20  1.956273E-17  4.168043E-16  3.641212E-14  3.304115E-14  9.111846E-11  4.767531E-11
    312  1.367788244083E-01  4.809436E-22  2.397320E-20  1.486749E-17  3.384891E-16  3.151441E-14  3.028737E-14  9.022641E-11  4.963367E-11
    313  1.375777712339E-01  2.142984E-22  1.166090E-20  8.798118E-18  2.272031E-16  2.396234E-14  2.567805E-14  8.922681E-11  5.400460E-11
    314  1.380438267916E-01  1.344980E-22  7.644419E-21  6.461078E-18  1.796092E-16  2.041323E-14  2.330848E-14  8.898097E-11  5.696303E-11
    315  1.384690951451E-01  8.817770E-23  5.183725E-21  4.857955E-18  1.444850E-16  1.760981E-14  2.130873E-14  8.891097E-11  5.992558E-11
    316  1.391087445178E-01  4.724470E-23  2.884664E-21  3.148858E-18  1.037112E-16  1.407267E-14  1.858230E-14  8.904498E-11  6.487822E-11
    317  1.397002518981E-01  2.700707E-23  1.681343E-21  2.100960E-18  7.606193E-17  1.141668E-14  1.634219E-14  8.935439E-11  6.999755E-11
    318  1.402705851668E-01  1.604694E-23  1.002687E-21  1.416112E-18  5.618375E-17  9.309182E-15  1.440450E-14  8.974317E-11  7.542497E-11
    319  1.408634912375E-01  9.536024E-24  5.893427E-22  9.342523E-19  4.078872E-17  7.504600E-15  1.259325E-14  9.019679E-11  8.159921E-11
    320  1.414089642241E-01  6.048460E-24  3.663432E-22  6.353255E-19  3.029604E-17  6.142749E-15  1.110679E-14  9.061507E-11  8.775741E-11
    321  1.419220762512E-01  4.025551E-24  2.382715E-22  4.410803E-19  2.285526E-17  5.079646E-15  9.852907E-15  9.097166E-11  9.396479E-11
    322  1.422771704232E-01  3.066296E-24  1.787082E-22  3.416296E-19  1.875465E-17  4.445244E-15  9.053198E-15  9.115470E-11  9.847261E-11
    323  1.426029315631E-01  2.406370E-24  1.386193E-22  2.698889E-19  1.562319E-17  3.929473E-15  8.369298E-15  9.129680E-11  1.027842E-10
    324  1.430135230101E-01  1.790542E-24  1.022560E-22  2.003002E-19  1.239626E-17  3.360422E-15  7.573297E-15  9.141505E-11  1.084368E-10
    325  1.434683796643E-01  1.305650E-24  7.467246E-23  1.438045E-19  9.582665E-18  2.822402E-15  6.772022E-15  9.144845E-11  1.149670E-10
    326  1.440315208021E-01  8.953119E-25  5.232329E-23  9.523904E-20  6.952987E-18  2.269388E-15  5.885115E-15  9.129839E-11  1.233869E-10
    327  1.445490332405E-01  6.384809E-25  3.887845E-23  6.495623E-20  5.156978E-18  1.851286E-15  5.158011E-15  9.093703E-11  1.314092E-10
    328  1.451370980342E-01  4.391748E-25  2.868574E-23  4.202782E-20  3.667077E-18  1.466046E-15  4.432393E-15  9.028237E-11  1.408327E-10
    329  1.457052374241E-01  3.082340E-25  2.197922E-23  2.760867E-20  2.635729E-18  1.168087E-15  3.822336E-15  8.935487E-11  1.501363E-10
    330  1.463107957421E-01  2.119640E-25  1.688611E-23  1.760132E-20  1.846503E-18  9.132869E-16  3.252934E-15  8.793696E-11  1.600263E-10
    331  1.468752132891E-01  1.498564E-25  1.338529E-23  1.157717E-20  1.323032E-18  7.242694E-16  2.792797E-15  8.627384E-11  1.692057E-10
    332  1.475510939381E-01  9.915038E-26  1.023991E-23  7.042010E-21  8.876407E-19  5.474301E-16  2.322116E-15  8.383053E-11  1.799302E-10
    333  1.481899111058E-01  6.699127E-26  7.979811E-24  4.414768E-21  6.070753E-19  4.183803E-16  1.943249E-15  8.096535E-11  1.893786E-10
    334  1.491767377555E-01  3.642700E-26  5.427762E-24  2.179063E-21  3.373931E-19  2.745456E-16  1.468370E-15  7.566160E-11  2.023454E-10
    335  1.497116139607E-01  2.613002E-26  4.393921E-24  1.504452E-21  2.458912E-19  2.180148E-16  1.259204E-15  7.238956E-11  2.082915E-10
    336  1.502421520731E-01  1.871165E-26  3.549198E-24  1.049272E-21  1.793719E-19  1.727923E-16  1.077694E-15  6.881195E-11  2.130278E-10
    337  1.509052103900E-01  1.228532E-26  2.704453E-24  6.808152E-22  1.214275E-19  1.289690E-16  8.858010E-16  6.408793E-11  2.175196E-10
    338  1.515352476696E-01  8.206080E-27  2.076732E-24  4.609184E-22  8.434660E-20  9.752037E-17  7.343915E-16  5.941234E-11  2.201898E-10
    339  1.521327102765E-01  5.559315E-27  1.605102E-24  3.236806E-22  5.988314E-20  7.451086E-17  6.127187E-16  5.478137E-11  2.208509E-10
    340  1.526678407657E-01  3.906500E-27  1.267395E-24  2.396879E-22  4.436422E-20  5.846900E-17  5.204310E-16  5.061276E-11  2.201210E-10
    341  1.532481602429E-01  2.654191E-27  9.751347E-25  1.760415E-22  3.236706E-20  4.491926E-17  4.358232E-16  4.614634E-11  2.179945E-10
    342  1.535863948111E-01  2.113944E-27  8.342848E-25  1.481040E-22  2.706541E-20  3.849502E-17  3.928229E-16  4.357826E-11  2.160822E-10
    343  1.538995751697E-01  1.707853E-27  7.201340E-25  1.266120E-22  2.298374E-20  3.332122E-17  3.563709E-16  4.120795E-11  2.137564E-10
    344  1.546020187628E-01  1.053621E-27  5.137724E-25  9.025214E-23  1.616477E-20  2.408832E-17  2.863452E-16  3.608995E-11  2.072496E-10
    345  1.552062305672E-01  6.927929E-28  3.810024E-25  6.823892E-23  1.215856E-20  1.821899E-17  2.372702E-16  3.195959E-11  2.004178E-10
    346  1.557875935888E-01  4.608673E-28  2.832508E-25  5.242121E-23  9.372909E-21  1.389899E-17  1.977269E-16  2.821377E-11  1.926946E-10
    347  1.566447447202E-01  2.522278E-28  1.801413E-25  3.571516E-23  6.552905E-21  9.307844E-18  1.509305E-16  2.318837E-11  1.798012E-10
    348  1.574294426159E-01  1.465339E-28  1.172203E-25  2.516449E-23  4.845195E-21  6.449349E-18  1.179460E-16  1.916731E-11  1.670889E-10
    349  1.581710514975E-01  8.912275E-29  7.688280E-26  1.798281E-23  3.699243E-21  4.544742E-18  9.318519E-17  1.582418E-11  1.542694E-10
    350  1.588328903187E-01  5.891499E-29  5.219957E-26  1.326741E-23  2.941073E-21  3.327155E-18  7.556294E-17  1.324676E-11  1.427908E-10
    351  1.594606073659E-01  4.127814E-29  3.580703E-26  9.890372E-24  2.381275E-21  2.474350E-18  6.192839E-17  1.112245E-11  1.319674E-10
    352  1.600565792087E-01  3.068573E-29  2.479884E-26  7.435987E-24  1.954095E-21  1.864074E-18  5.117602E-17  9.359239E-12  1.217327E-10
    353  1.607059625219E-01  2.340424E-29  1.648510E-26  5.419424E-24  1.579461E-21  1.369983E-18  4.159688E-17  7.717926E-12  1.110166E-10
    354  1.613957576202E-01  1.865629E-29  1.058677E-26  3.845837E-24  1.260599E-21  9.875511E-19  3.336906E-17  6.251944E-12  1.001561E-10
    355  1.620398820205E-01  1.582165E-29  6.939500E-27  2.771094E-24  1.019764E-21  7.259510E-19  2.710486E-17  5.101029E-12  9.044562E-11
    356  1.627691861850E-01  1.369332E-29  4.274504E-27  1.900446E-24  8.010440E-22  5.129734E-19  2.143380E-17  4.033140E-12  8.027273E-11
    357  1.634667099868E-01  1.230766E-29  2.673327E-27  1.316035E-24  6.341041E-22  3.677284E-19  1.710250E-17  3.202597E-12  7.126084E-11
    358  1.645369737572E-01  1.066925E-29  1.295340E-27  7.409142E-25  4.404254E-22  2.205204E-19  1.206973E-17  2.225459E-12  5.885807E-11
    359  1.651200899964E-01  1.006649E-29  8.758883E-28  5.400075E-25  3.601505E-22  1.671676E-19  9.986224E-18  1.818768E-12  5.288919E-11
