 *                                      
 * expansion:  temp0=  1.000E+10 den0=  3.000E+06 temp_stop=  1.000E+07
 *          time                ag124         ag125         ag126         ag127         ag128         ag129         ag130         ag131
    180  5.987296131417E-02  9.060573E-24  2.568812E-24  1.905478E-25  4.695643E-26  1.821465E-27  1.310430E-28  1.000000E-30  1.000000E-30
    181  6.018239261751E-02  1.883778E-23  5.562965E-24  4.236494E-25  1.082491E-25  4.314460E-27  3.217964E-28  1.000000E-30  1.000000E-30
    182  6.051941164510E-02  4.161124E-23  1.284802E-23  1.006964E-24  2.676787E-25  1.098952E-26  8.525889E-28  1.000000E-30  1.000000E-30
    183  6.081686890997E-02  8.347960E-23  2.681490E-23  2.155823E-24  5.935471E-25  2.501660E-26  2.009836E-27  1.000000E-30  1.000000E-30
    184  6.107970107709E-02  1.540376E-22  5.124326E-23  4.213686E-24  1.196745E-24  5.162666E-26  4.277945E-27  1.299745E-30  1.000000E-30
    185  6.149099227918E-02  3.999679E-22  1.405825E-22  1.197592E-23  3.571344E-24  1.597892E-25  1.389861E-26  4.259308E-30  1.000000E-30
    186  6.184187848266E-02  8.996984E-22  3.315265E-22  2.911072E-23  9.052196E-24  4.178863E-25  3.789268E-26  1.167027E-29  1.000000E-30
    187  6.212841772032E-02  1.739987E-21  6.664434E-22  5.998694E-23  1.930323E-23  9.142132E-25  8.576740E-26  2.652335E-29  1.000000E-30
    188  6.241083345826E-02  3.328986E-21  1.324807E-21  1.222035E-22  4.067895E-23  1.975965E-24  1.917202E-25  5.953117E-29  1.000000E-30
    189  6.286334795077E-02  9.390567E-21  3.974425E-21  3.813259E-22  1.340407E-22  6.781304E-24  6.945186E-25  2.170826E-28  1.000000E-30
    190  6.324448148531E-02  2.247265E-20  1.002117E-20  9.940697E-22  3.659396E-22  1.916282E-23  2.054601E-24  6.458255E-28  1.000000E-30
    191  6.354755735680E-02  4.492062E-20  2.088275E-20  2.127188E-21  8.123985E-22  4.372572E-23  4.862339E-24  1.535296E-27  1.355751E-30
    192  6.382753282149E-02  8.523269E-20  4.118526E-20  4.299813E-21  1.699197E-21  9.381569E-23  1.079168E-23  3.421878E-27  3.084580E-30
    193  6.429792763326E-02  2.502921E-19  1.290940E-19  1.404829E-20  5.880643E-21  3.389300E-22  4.127767E-23  1.318243E-26  1.218545E-29
    194  6.470641913937E-02  6.404950E-19  3.497167E-19  3.945869E-20  1.736856E-20  1.039243E-21  1.330231E-22  4.275001E-26  4.039558E-29
    195  6.514351188605E-02  1.762093E-18  1.022906E-18  1.199876E-19  5.574635E-20  3.472624E-21  4.689093E-22  1.517243E-25  1.468061E-28
    196  6.551961572666E-02  4.244883E-18  2.598264E-18  3.151751E-19  1.534271E-19  9.895632E-21  1.399346E-21  4.554736E-25  4.498316E-28
    197  6.614173306661E-02  1.866645E-17  1.247936E-17  1.600591E-18  8.420986E-19  5.754684E-20  8.787052E-21  2.888665E-24  2.951977E-27
    198  6.666431851744E-02  6.718026E-17  4.839238E-17  6.506100E-18  3.655259E-18  2.623057E-19  4.273722E-20  1.416933E-23  1.490530E-26
    199  6.714973898932E-02  2.293686E-16  1.771541E-16  2.488786E-17  1.486672E-17  1.116676E-18  1.932920E-19  6.460005E-23  6.982129E-26
    200  6.763365269933E-02  8.116719E-16  6.723387E-16  9.870691E-17  6.270211E-17  4.930119E-18  9.067638E-19  3.055105E-22  3.393039E-25
    201  6.810748363549E-02  2.888670E-15  2.563498E-15  3.930095E-16  2.652308E-16  2.181449E-17  4.258902E-18  1.446495E-21  1.650142E-24
    202  6.886988901479E-02  2.277034E-14  2.259495E-14  3.715617E-15  2.765776E-15  2.446668E-16  5.260446E-17  1.810286E-20  2.156899E-23
    203  6.932442343830E-02  7.603862E-14  8.068814E-14  1.383853E-14  1.092563E-14  1.009749E-15  2.300678E-16  7.980881E-20  9.761610E-23
    204  6.977291475786E-02  2.381315E-13  2.700920E-13  4.829382E-14  4.042067E-14  3.901232E-15  9.414200E-16  3.291856E-19  4.132370E-22
    205  7.051837306122E-02  1.360617E-12  1.725182E-12  3.307344E-13  3.052114E-13  3.167271E-14  8.412198E-15  2.981362E-18  3.909072E-21
    206  7.120724846930E-02  5.628224E-12  7.917280E-12  1.619511E-12  1.636871E-12  1.817323E-13  5.277707E-14  1.894400E-17  2.587018E-20
    207  7.185571854523E-02  1.841188E-11  2.858432E-11  6.217635E-12  6.850750E-12  8.108962E-13  2.562997E-13  9.312564E-17  1.321863E-19
    208  7.250556240022E-02  5.339238E-11  9.156634E-11  2.119104E-11  2.547323E-11  3.216402E-12  1.107185E-12  4.073287E-16  6.012363E-19
    209  7.308358088908E-02  1.261051E-10  2.364383E-10  5.783968E-11  7.516584E-11  1.005590E-11  3.736095E-12  1.390045E-15  2.124978E-18
    210  7.365083251161E-02  2.731363E-10  5.593186E-10  1.445275E-10  2.028665E-10  2.873511E-11  1.151177E-11  4.331346E-15  6.854997E-18
    211  7.420607479025E-02  5.468903E-10  1.221499E-09  3.331155E-10  5.044323E-10  7.558311E-11  3.261005E-11  1.240716E-14  2.031936E-17
    212  7.477269193766E-02  1.045858E-09  2.553769E-09  7.360509E-10  1.204851E-09  1.912586E-10  8.903581E-11  3.426886E-14  5.813152E-17
    213  7.532671922740E-02  1.862440E-09  4.965215E-09  1.511097E-09  2.670647E-09  4.487075E-10  2.251099E-10  8.764048E-14  1.539086E-16
    214  7.590819975934E-02  3.217391E-09  9.411287E-09  3.033499E-09  5.813380E-09  1.037078E-09  5.630129E-10  2.218852E-13  4.042024E-16
    215  7.648106882397E-02  5.202238E-09  1.668263E-08  5.692091E-09  1.181944E-08  2.237594E-09  1.313465E-09  5.239954E-13  9.899052E-16
    216  7.706864365518E-02  8.024333E-09  2.829621E-08  1.023840E-08  2.309565E-08  4.648807E-09  2.957898E-09  1.195106E-12  2.344201E-15
    217  7.765097184480E-02  1.162237E-08  4.505877E-08  1.728627E-08  4.235337E-08  9.062549E-09  6.248661E-09  2.557132E-12  5.207617E-15
    218  7.824188421090E-02  1.595592E-08  6.814292E-08  2.775120E-08  7.397650E-08  1.684828E-08  1.260868E-08  5.228041E-12  1.106327E-14
    219  7.883216312169E-02  2.066148E-08  9.725155E-08  4.205508E-08  1.220228E-07  2.958920E-08  2.404203E-08  1.010216E-11  2.221870E-14
    220  7.934760137230E-02  2.471593E-08  1.267244E-07  5.776494E-08  1.805696E-07  4.626497E-08  4.040825E-08  1.717975E-11  3.908874E-14
    221  7.991019390762E-02  2.866199E-08  1.614151E-07  7.795615E-08  2.644406E-07  7.197372E-08  6.804377E-08  2.930697E-11  6.921290E-14
    222  8.044081450283E-02  3.156492E-08  1.943000E-07  9.912329E-08  3.633305E-07  1.047184E-07  1.067119E-07  4.653427E-11  1.138536E-13
    223  8.103419684334E-02  3.353701E-08  2.281956E-07  1.238142E-07  4.951967E-07  1.522222E-07  1.687773E-07  7.463768E-11  1.900278E-13
    224  8.158988408622E-02  3.402201E-08  2.544153E-07  1.462868E-07  6.351822E-07  2.074666E-07  2.490445E-07  1.116061E-10  2.950129E-13
    225  8.219791245697E-02  3.309406E-08  2.745555E-07  1.682741E-07  7.997699E-07  2.792592E-07  3.658008E-07  1.663584E-10  4.582978E-13
    226  8.273529679330E-02  3.118271E-08  2.837319E-07  1.840519E-07  9.479807E-07  3.512504E-07  4.972091E-07  2.291169E-10  6.548337E-13
    227  8.327310875316E-02  2.849401E-08  2.845609E-07  1.954396E-07  1.091535E-06  4.293383E-07  6.570953E-07  3.068586E-10  9.101234E-13
    228  8.381967664174E-02  2.526449E-08  2.774740E-07  2.020256E-07  1.225619E-06  5.124230E-07  8.493098E-07  4.021031E-10  1.238678E-12
    229  8.442137901789E-02  2.146395E-08  2.618857E-07  2.034065E-07  1.352309E-06  6.049320E-07  1.095011E-06  5.264331E-10  1.691277E-12
    230  8.496109010092E-02  1.807355E-08  2.425427E-07  1.997028E-07  1.442272E-06  6.857856E-07  1.344250E-06  6.553233E-10  2.186835E-12
    231  8.556251684447E-02  1.454475E-08  2.171569E-07  1.908892E-07  1.512638E-06  7.701863E-07  1.650476E-06  8.173765E-10  2.846372E-12
    232  8.609514523980E-02  1.175495E-08  1.929824E-07  1.798201E-07  1.547623E-06  8.375336E-07  1.942960E-06  9.759262E-10  3.530183E-12
    233  8.668730402486E-02  9.082049E-09  1.658249E-07  1.649267E-07  1.556961E-06  9.020671E-07  2.286844E-06  1.167104E-09  4.405332E-12
    234  8.725638446658E-02  6.952203E-09  1.406941E-07  1.490433E-07  1.538727E-06  9.523081E-07  2.630470E-06  1.363482E-09  5.363118E-12
    235  8.784892152766E-02  5.170042E-09  1.165225E-07  1.318694E-07  1.495119E-06  9.915319E-07  2.995963E-06  1.578593E-09  6.483521E-12
    236  8.837914431516E-02  3.909894E-09  9.708747E-08  1.166097E-07  1.438409E-06  1.015156E-06  3.325154E-06  1.778271E-09  7.593702E-12
    237  8.927467123273E-02  2.370379E-09  6.943376E-08  9.228458E-08  1.314272E-06  1.031195E-06  3.875285E-06  2.126004E-09  9.701552E-12
    238  9.009385267910E-02  1.460178E-09  4.980413E-08  7.268059E-08  1.181694E-06  1.022373E-06  4.360413E-06  2.449699E-09  1.188574E-11
    239  9.088007009323E-02  8.968707E-10  3.546035E-08  5.665198E-08  1.047325E-06  9.960832E-07  4.802195E-06  2.761263E-09  1.421787E-11
    240  9.160938796651E-02  5.614002E-10  2.547731E-08  4.429781E-08  9.233594E-07  9.594436E-07  5.186151E-06  3.048031E-09  1.659227E-11
    241  9.231864750676E-02  3.510802E-10  1.823672E-08  3.445105E-08  8.076978E-07  9.152842E-07  5.533580E-06  3.323293E-09  1.910522E-11
    242  9.335415502949E-02  1.729342E-10  1.096383E-08  2.340600E-08  6.526807E-07  8.404714E-07  5.992749E-06  3.716652E-09  2.315768E-11
    243  9.429165011748E-02  8.928595E-11  6.791163E-09  1.621446E-08  5.298178E-07  7.668796E-07  6.356941E-06  4.061484E-09  2.724282E-11
    244  9.514750284226E-02  4.803013E-11  4.321759E-09  1.144037E-08  4.327268E-07  6.976594E-07  6.644561E-06  4.364318E-09  3.133549E-11
    245  9.592869681963E-02  2.695458E-11  2.830126E-09  8.238516E-09  3.564737E-07  6.346789E-07  6.866762E-06  4.627664E-09  3.537707E-11
    246  9.638259128200E-02  1.914814E-11  2.201145E-09  6.774136E-09  3.171712E-07  5.984889E-07  6.977599E-06  4.774038E-09  3.786119E-11
    247  9.686466198075E-02  1.326247E-11  1.679199E-09  5.484008E-09  2.793102E-07  5.607681E-07  7.080034E-06  4.923389E-09  4.060761E-11
    248  9.745016881397E-02  8.444808E-12  1.202863E-09  4.223925E-09  2.383941E-07  5.162784E-07  7.183374E-06  5.095873E-09  4.409472E-11
    249  9.798964068785E-02  5.541605E-12  8.803318E-10  3.306448E-09  2.052418E-07  4.768139E-07  7.258870E-06  5.246117E-09  4.745991E-11
    250  9.892639389759E-02  2.631867E-12  5.063161E-10  2.139531E-09  1.569318E-07  4.123066E-07  7.348854E-06  5.488376E-09  5.367783E-11
    251  9.977784733458E-02  1.323428E-12  3.033253E-10  1.428184E-09  1.220549E-07  3.589827E-07  7.391429E-06  5.690657E-09  5.979015E-11
    252  1.005622893962E-01  6.948981E-13  1.875386E-10  9.765462E-10  9.624122E-08  3.144094E-07  7.404642E-06  5.865706E-09  6.587930E-11
    253  1.013070552067E-01  3.745398E-13  1.181416E-10  6.774269E-10  7.650163E-08  2.763453E-07  7.399105E-06  6.024771E-09  7.213057E-11
    254  1.019791947326E-01  2.131837E-13  7.748662E-11  4.850255E-10  6.199546E-08  2.453828E-07  7.382635E-06  6.164690E-09  7.822576E-11
    255  1.025982572428E-01  1.261715E-13  5.232257E-11  3.552937E-10  5.095279E-08  2.195368E-07  7.360124E-06  6.292053E-09  8.427129E-11
    256  1.032644197032E-01  7.149103E-14  3.418364E-11  2.535236E-10  4.117640E-08  1.944905E-07  7.329779E-06  6.428730E-09  9.129284E-11
    257  1.039121745974E-01  4.095394E-14  2.251414E-11  1.820489E-10  3.340225E-08  1.726326E-07  7.295700E-06  6.562405E-09  9.869424E-11
    258  1.045193471709E-01  2.418257E-14  1.516816E-11  1.330794E-10  2.740090E-08  1.541841E-07  7.260676E-06  6.689219E-09  1.062030E-10
    259  1.051181778144E-01  1.434352E-14  1.025132E-11  9.752986E-11  2.251070E-08  1.378148E-07  7.223866E-06  6.816289E-09  1.142038E-10
    260  1.056826419982E-01  8.740048E-15  7.069034E-12  7.262661E-11  1.867956E-08  1.238849E-07  7.187634E-06  6.938370E-09  1.223403E-10
    261  1.062431336111E-01  5.320942E-15  4.872074E-12  5.405414E-11  1.549610E-08  1.113334E-07  7.150603E-06  7.062222E-09  1.310462E-10
    262  1.068146627648E-01  3.200384E-15  3.327020E-12  3.993981E-11  1.279535E-08  9.978924E-08  7.112008E-06  7.191491E-09  1.406219E-10
    263  1.073656177930E-01  1.956702E-15  2.299555E-12  2.979744E-11  1.062935E-08  8.975561E-08  7.074251E-06  7.319255E-09  1.505803E-10
    264  1.079139362418E-01  1.193683E-15  1.587192E-12  2.220462E-11  8.824454E-09  8.069627E-08  7.036397E-06  7.449807E-09  1.612683E-10
    265  1.084202130578E-01  7.546800E-16  1.125132E-12  1.690051E-11  7.424731E-09  7.310992E-08  7.001307E-06  7.573562E-09  1.718822E-10
    266  1.089957947327E-01  4.472152E-16  7.596507E-13  1.237697E-11  6.096263E-09  6.532323E-08  6.961393E-06  7.718279E-09  1.848948E-10
    267  1.095139929398E-01  2.785037E-16  5.323452E-13  9.336259E-12  5.100127E-09  5.899627E-08  6.925571E-06  7.852517E-09  1.975493E-10
    268  1.100036617482E-01  1.773491E-16  3.794312E-13  7.137284E-12  4.303481E-09  5.354131E-08  6.891927E-06  7.983079E-09  2.104020E-10
    269  1.105581599754E-01  1.061709E-16  2.581649E-13  5.259359E-12  3.547803E-09  4.795365E-08  6.854126E-06  8.135561E-09  2.260952E-10
    270  1.111738162549E-01  5.993579E-17  1.680436E-13  3.742307E-12  2.860688E-09  4.241466E-08  6.812632E-06  8.311058E-09  2.450739E-10
    271  1.117276452796E-01  3.566177E-17  1.138155E-13  2.747851E-12  2.353299E-09  3.794555E-08  6.775847E-06  8.474939E-09  2.636945E-10
    272  1.122547306619E-01  2.169316E-17  7.837703E-14  2.044513E-12  1.952271E-09  3.411316E-08  6.741367E-06  8.636503E-09  2.829085E-10
    273  1.128196390807E-01  1.271051E-17  5.246601E-14  1.487623E-12  1.596842E-09  3.042545E-08  6.705038E-06  8.816026E-09  3.052685E-10
    274  1.134172103791E-01  7.195673E-18  3.422582E-14  1.060583E-12  1.289482E-09  2.694145E-08  6.667385E-06  9.013471E-09  3.311114E-10
    275  1.139661173569E-01  4.246999E-18  2.304170E-14  7.751870E-13  1.057956E-09  2.407297E-08  6.633563E-06  9.202013E-09  3.570375E-10
    276  1.145721141816E-01  2.367651E-18  1.485969E-14  5.477090E-13  8.496175E-10  2.125284E-08  6.597109E-06  9.418529E-09  3.883334E-10
    277  1.151138636995E-01  1.402060E-18  1.002487E-14  4.011068E-13  6.978978E-10  1.900843E-08  6.565346E-06  9.619903E-09  4.189263E-10
    278  1.160623872824E-01  5.536153E-19  4.991753E-15  2.309573E-13  4.927427E-10  1.560165E-08  6.511744E-06  9.991465E-09  4.792378E-10
    279  1.166131253687E-01  3.220230E-19  3.323436E-15  1.673883E-13  4.021928E-10  1.390655E-08  6.481830E-06  1.021896E-08  5.186728E-10
    280  1.171578902390E-01  1.879863E-19  2.218223E-15  1.215717E-13  3.287319E-10  1.240665E-08  6.453148E-06  1.045302E-08  5.612805E-10
    281  1.179966344325E-01  8.128682E-20  1.182467E-15  7.390425E-14  2.402652E-10  1.039023E-08  6.410817E-06  1.083205E-08  6.347632E-10
    282  1.184626561866E-01  5.092415E-20  8.324177E-16  5.599378E-14  2.017281E-10  9.413202E-09  6.388271E-06  1.105294E-08  6.801808E-10
    283  1.189221956404E-01  3.208660E-20  5.883709E-16  4.256364E-14  1.697173E-10  8.538947E-09  6.366736E-06  1.127836E-08  7.285322E-10
    284  1.197605220964E-01  1.366702E-20  3.102183E-16  2.565942E-14  1.234342E-10  7.134559E-09  6.329277E-06  1.171008E-08  8.269579E-10
    285  1.205341475296E-01  6.197907E-21  1.712838E-16  1.604794E-14  9.187764E-11  6.041616E-09  6.296833E-06  1.213340E-08  9.310089E-10
    286  1.212540834288E-01  2.950457E-21  9.812150E-17  1.033431E-14  6.966670E-11  5.170544E-09  6.268513E-06  1.255037E-08  1.041023E-09
    287  1.219299358624E-01  1.460713E-21  5.790074E-17  6.812673E-15  5.362152E-11  4.462927E-09  6.243598E-06  1.296334E-08  1.157536E-09
    288  1.225766858039E-01  7.441264E-22  3.489423E-17  4.567735E-15  4.170993E-11  3.876124E-09  6.221290E-06  1.337922E-08  1.282617E-09
    289  1.231854533608E-01  3.920906E-22  2.157548E-17  3.125197E-15  3.286742E-11  3.391246E-09  6.201682E-06  1.379033E-08  1.414124E-09
    290  1.237219182154E-01  2.220892E-22  1.408500E-17  2.231801E-15  2.660870E-11  3.012496E-09  6.185533E-06  1.416926E-08  1.542405E-09
    291  1.242404039059E-01  1.280638E-22  9.317143E-18  1.610808E-15  2.168517E-11  2.686501E-09  6.170940E-06  1.455107E-08  1.678617E-09
    292  1.248086455930E-01  6.991572E-23  5.914198E-18  1.125554E-15  1.731691E-11  2.369071E-09  6.156101E-06  1.498804E-08  1.843255E-09
    293  1.253177247642E-01  4.038139E-23  3.918454E-18  8.133727E-16  1.412816E-11  2.114194E-09  6.143844E-06  1.539687E-08  2.005989E-09
    294  1.258810647447E-01  2.196271E-23  2.481317E-18  5.672589E-16  1.127264E-11  1.863703E-09  6.131428E-06  1.586939E-08  2.204639E-09
    295  1.264205598797E-01  1.224786E-23  1.600466E-18  4.014896E-16  9.076996E-12  1.651671E-09  6.120677E-06  1.634277E-08  2.415223E-09
    296  1.270317883483E-01  6.279247E-24  9.695292E-19  2.704411E-16  7.087688E-12  1.438924E-09  6.109853E-06  1.690531E-08  2.680944E-09
    297  1.275757308169E-01  3.450501E-24  6.187525E-19  1.898020E-16  5.679247E-12  1.271844E-09  6.101442E-06  1.743066E-08  2.944560E-09
    298  1.286048671531E-01  1.108422E-24  2.637619E-19  9.696045E-17  3.729871E-12  1.006827E-09  6.088693E-06  1.849312E-08  3.524292E-09
    299  1.290949488661E-01  6.400138E-25  1.747319E-19  7.009571E-17  3.045565E-12  8.995464E-10  6.084089E-06  1.903292E-08  3.843561E-09
    300  1.295345101683E-01  3.906678E-25  1.206660E-19  5.236516E-17  2.538245E-12  8.129932E-10  6.080768E-06  1.953683E-08  4.156877E-09
    301  1.303954523490E-01  1.484421E-25  5.834683E-20  2.955706E-17  1.775200E-12  6.669032E-10  6.076491E-06  2.058118E-08  4.854196E-09
    302  1.308549873199E-01  8.798419E-26  3.940868E-20  2.170111E-17  1.463830E-12  5.993169E-10  6.075419E-06  2.117166E-08  5.278044E-09
    303  1.312776310019E-01  5.425325E-26  2.742414E-20  1.631234E-17  1.224997E-12  5.430219E-10  6.075179E-06  2.173620E-08  5.703608E-09
    304  1.320787884157E-01  2.168061E-26  1.377359E-20  9.488827E-18  8.734437E-13  4.504376E-10  6.076691E-06  2.286589E-08  6.615953E-09
    305  1.327308179063E-01  1.021544E-26  7.828152E-21  6.084127E-18  6.619234E-13  3.864956E-10  6.079824E-06  2.384669E-08  7.475756E-09
    306  1.333821207310E-01  4.781067E-27  4.428360E-21  3.886473E-18  5.006100E-13  3.312734E-10  6.084657E-06  2.488541E-08  8.457022E-09
    307  1.339749669338E-01  2.394733E-27  2.634311E-21  2.583708E-18  3.880818E-13  2.879262E-10  6.090535E-06  2.588543E-08  9.471687E-09
    308  1.345530840576E-01  1.214665E-27  1.582112E-21  1.730809E-18  3.023222E-13  2.509533E-10  6.097619E-06  2.691394E-08  1.058905E-08
    309  1.351098094661E-01  6.277302E-28  9.635947E-22  1.171894E-18  2.371542E-13  2.195509E-10  6.105697E-06  2.795723E-08  1.180109E-08
    310  1.359304916944E-01  2.370682E-28  4.632396E-22  6.591467E-19  1.657110E-13  1.803068E-10  6.119835E-06  2.959588E-08  1.386756E-08
    311  1.363572082699E-01  1.425950E-28  3.159521E-22  4.880936E-19  1.374238E-13  1.627116E-10  6.128226E-06  3.049839E-08  1.509307E-08
    312  1.367788244083E-01  8.574450E-29  2.155328E-22  3.613690E-19  1.139926E-13  1.468295E-10  6.137207E-06  3.142619E-08  1.641998E-08
    313  1.375777712339E-01  3.271655E-29  1.042583E-22  2.042767E-19  7.993438E-14  1.208599E-10  6.156083E-06  3.328776E-08  1.928943E-08
    314  1.380438267916E-01  1.866218E-29  6.823720E-23  1.464885E-19  6.497932E-14  1.079117E-10  6.168196E-06  3.443991E-08  2.120709E-08
    315  1.384690951451E-01  1.111896E-29  4.614348E-23  1.077434E-19  5.367931E-14  9.719013E-11  6.179941E-06  3.553659E-08  2.313718E-08
    316  1.391087445178E-01  5.092278E-30  2.552379E-23  6.768108E-20  4.020524E-14  8.296234E-11  6.198819E-06  3.727171E-08  2.640284E-08
    317  1.397002518981E-01  2.480726E-30  1.475632E-23  4.403499E-20  3.076877E-14  7.168012E-11  6.217532E-06  3.897280E-08  2.986160E-08
    318  1.402705851668E-01  1.242420E-30  8.676204E-24  2.903474E-20  2.374190E-14  6.221970E-11  6.236667E-06  4.070660E-08  3.365769E-08
    319  1.408634912375E-01  1.000000E-30  4.961058E-24  1.872472E-20  1.807576E-14  5.360266E-11  6.257631E-06  4.261258E-08  3.815764E-08
    320  1.414089642241E-01  1.000000E-30  2.965240E-24  1.250715E-20  1.406125E-14  4.673726E-11  6.277826E-06  4.446431E-08  4.286310E-08
    321  1.419220762512E-01  1.000000E-30  1.828105E-24  8.562757E-21  1.110298E-14  4.109581E-11  6.297557E-06  4.629683E-08  4.785220E-08
    322  1.422771704232E-01  1.000000E-30  1.302042E-24  6.562549E-21  9.408736E-15  3.754578E-11  6.311588E-06  4.761925E-08  5.166687E-08
    323  1.426029315631E-01  1.000000E-30  9.524396E-25  5.135549E-21  8.077063E-15  3.454439E-11  6.324709E-06  4.887278E-08  5.545098E-08
    324  1.430135230101E-01  1.000000E-30  6.420424E-25  3.770124E-21  6.662292E-15  3.110076E-11  6.341556E-06  5.050949E-08  6.064124E-08
    325  1.434683796643E-01  1.000000E-30  4.149511E-25  2.678626E-21  5.382401E-15  2.768998E-11  6.360573E-06  5.239925E-08  6.699284E-08
    326  1.440315208021E-01  1.000000E-30  2.415083E-25  1.753582E-21  4.129852E-15  2.397326E-11  6.384527E-06  5.485557E-08  7.584211E-08
    327  1.445490332405E-01  1.000000E-30  1.457057E-25  1.180465E-21  3.225537E-15  2.095086E-11  6.406810E-06  5.723247E-08  8.507162E-08
    328  1.451370980342E-01  1.000000E-30  8.208853E-26  7.534809E-22  2.434922E-15  1.797571E-11  6.432285E-06  6.007841E-08  9.700333E-08
    329  1.457052374241E-01  1.000000E-30  4.723420E-26  4.892613E-22  1.855889E-15  1.550874E-11  6.456852E-06  6.298131E-08  1.101971E-07
    330  1.463107957421E-01  1.000000E-30  2.601310E-26  3.069256E-22  1.383646E-15  1.321499E-11  6.482697E-06  6.625038E-08  1.263624E-07
    331  1.468752132891E-01  1.000000E-30  1.488522E-26  1.984628E-22  1.050452E-15  1.137303E-11  6.506197E-06  6.946643E-08  1.436627E-07
    332  1.475510939381E-01  1.000000E-30  7.655176E-27  1.181992E-22  7.553229E-16  9.504741E-12  6.533161E-06  7.354101E-08  1.676556E-07
    333  1.481899111058E-01  1.000000E-30  4.060331E-27  7.214556E-23  5.506838E-16  8.000672E-12  6.556903E-06  7.762550E-08  1.941855E-07
    334  1.491767377555E-01  1.000000E-30  1.527141E-27  3.373104E-23  3.365175E-16  6.115290E-12  6.588821E-06  8.439527E-08  2.439833E-07
    335  1.497116139607E-01  1.000000E-30  9.031597E-28  2.247267E-23  2.575776E-16  5.286123E-12  6.602908E-06  8.830260E-08  2.762590E-07
    336  1.502421520731E-01  1.000000E-30  5.332494E-28  1.495182E-23  1.964927E-16  4.557933E-12  6.613957E-06  9.234593E-08  3.126439E-07
    337  1.509052103900E-01  1.000000E-30  2.780651E-28  9.055668E-24  1.399634E-16  3.785188E-12  6.622905E-06  9.763020E-08  3.650165E-07
    338  1.515352476696E-01  1.000000E-30  1.514469E-28  5.687432E-24  1.013859E-16  3.172910E-12  6.625383E-06  1.028830E-07  4.229218E-07
    339  1.521327102765E-01  1.000000E-30  8.502538E-29  3.661121E-24  7.418339E-17  2.671880E-12  6.621083E-06  1.080637E-07  4.864036E-07
    340  1.526678407657E-01  1.000000E-30  5.108741E-29  2.488634E-24  5.598571E-17  2.288194E-12  6.610873E-06  1.128550E-07  5.512258E-07
    341  1.532481602429E-01  1.000000E-30  2.980379E-29  1.659249E-24  4.124797E-17  1.933715E-12  6.591980E-06  1.181934E-07  6.310782E-07
    342  1.535863948111E-01  1.000000E-30  2.186924E-29  1.317049E-24  3.448371E-17  1.751776E-12  6.576723E-06  1.213637E-07  6.827070E-07
    343  1.538995751697E-01  1.000000E-30  1.640757E-29  1.063353E-24  2.912053E-17  1.594962E-12  6.559450E-06  1.243308E-07  7.342182E-07
    344  1.546020187628E-01  1.000000E-30  8.769955E-30  6.682935E-25  1.989798E-17  1.290840E-12  6.508903E-06  1.310643E-07  8.635433E-07
    345  1.552062305672E-01  1.000000E-30  5.210610E-30  4.569232E-25  1.433096E-17  1.075464E-12  6.450895E-06  1.368929E-07  9.915558E-07
    346  1.557875935888E-01  1.000000E-30  3.190565E-30  3.202382E-25  1.039537E-17  8.988413E-13  6.380604E-06  1.424704E-07  1.131212E-06
    347  1.566447447202E-01  1.000000E-30  1.602332E-30  1.938005E-25  6.430656E-18  6.863659E-13  6.248159E-06  1.504921E-07  1.369644E-06
    348  1.574294426159E-01  1.000000E-30  1.000000E-30  1.257141E-25  4.135355E-18  5.353845E-13  6.093889E-06  1.574311E-07  1.624978E-06
    349  1.581710514975E-01  1.000000E-30  1.000000E-30  8.438285E-26  2.696309E-18  4.201868E-13  5.915950E-06  1.634116E-07  1.902149E-06
    350  1.588328903187E-01  1.000000E-30  1.000000E-30  6.002690E-26  1.840590E-18  3.384443E-13  5.730077E-06  1.681056E-07  2.179765E-06
    351  1.594606073659E-01  1.000000E-30  1.000000E-30  4.386307E-26  1.279940E-18  2.755033E-13  5.529663E-06  1.718462E-07  2.470080E-06
    352  1.600565792087E-01  1.000000E-30  1.000000E-30  3.263993E-26  9.023255E-19  2.259800E-13  5.317579E-06  1.746240E-07  2.770220E-06
    353  1.607059625219E-01  1.000000E-30  1.000000E-30  2.386575E-26  6.188796E-19  1.827489E-13  5.064198E-06  1.766823E-07  3.122626E-06
    354  1.613957576202E-01  1.000000E-30  1.000000E-30  1.723262E-26  4.166212E-19  1.466020E-13  4.771748E-06  1.776328E-07  3.523866E-06
    355  1.620398820205E-01  1.000000E-30  1.000000E-30  1.272358E-26  2.886354E-19  1.198645E-13  4.479698E-06  1.772650E-07  3.920929E-06
    356  1.627691861850E-01  1.000000E-30  1.000000E-30  9.108835E-27  1.935945E-19  9.690795E-14  4.133084E-06  1.753605E-07  4.390434E-06
    357  1.634667099868E-01  1.000000E-30  1.000000E-30  6.646452E-27  1.342709E-19  8.044172E-14  3.790994E-06  1.720441E-07  4.854021E-06
    358  1.645369737572E-01  1.000000E-30  1.000000E-30  4.140191E-27  7.981065E-20  6.310734E-14  3.261075E-06  1.642853E-07  5.577700E-06
    359  1.651200899964E-01  1.000000E-30  1.000000E-30  3.230964E-27  6.178624E-20  5.680742E-14  2.977402E-06  1.588688E-07  5.970518E-06
