 *                                      
 * expansion:  temp0=  1.000E+10 den0=  3.000E+06 temp_stop=  1.000E+07
 *          time                os198         os199         os200         os201         os202         os203         os204         os205
    180  5.987296131417E-02  5.442888E-28  1.377423E-28  3.037642E-29  3.625871E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
    181  6.018239261751E-02  6.149292E-28  1.549356E-28  3.285727E-29  3.981218E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
    182  6.051941164510E-02  1.009647E-27  2.669298E-28  6.018737E-29  7.729888E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
    183  6.081686890997E-02  1.354892E-27  3.695186E-28  8.607407E-29  1.067135E-29  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
    184  6.107970107709E-02  1.906523E-27  5.430379E-28  1.334225E-28  1.771180E-29  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
    185  6.149099227918E-02  4.362559E-27  1.276638E-27  3.223994E-28  4.366008E-29  2.020455E-30  1.000000E-30  1.000000E-30  1.000000E-30
    186  6.184187848266E-02  5.943235E-27  1.829358E-27  4.906678E-28  6.997736E-29  3.427537E-30  1.000000E-30  1.000000E-30  1.000000E-30
    187  6.212841772032E-02  6.258079E-27  1.980604E-27  5.487565E-28  8.045967E-29  4.136928E-30  1.000000E-30  1.000000E-30  1.000000E-30
    188  6.241083345826E-02  8.155590E-27  2.669988E-27  7.702604E-28  1.170860E-28  5.959148E-30  1.000000E-30  1.000000E-30  1.000000E-30
    189  6.286334795077E-02  1.920036E-26  6.487840E-27  1.934410E-27  3.012400E-28  1.590265E-29  1.000000E-30  1.000000E-30  1.000000E-30
    190  6.324448148531E-02  2.542628E-26  9.059250E-27  2.877387E-27  4.729332E-28  2.697438E-29  1.000000E-30  1.000000E-30  1.000000E-30
    191  6.354755735680E-02  2.378378E-26  8.661656E-27  2.823463E-27  4.742757E-28  2.772012E-29  1.000000E-30  1.000000E-30  1.000000E-30
    192  6.382753282149E-02  3.029613E-26  1.147357E-26  3.919781E-27  6.854099E-28  4.208638E-29  1.000000E-30  1.000000E-30  1.000000E-30
    193  6.429792763326E-02  7.393704E-26  2.966419E-26  1.084152E-26  2.003947E-27  1.305653E-28  1.519490E-30  1.000000E-30  1.000000E-30
    194  6.470641913937E-02  1.057403E-25  4.450683E-26  1.707845E-26  3.270297E-27  2.201521E-28  2.606162E-30  1.000000E-30  1.000000E-30
    195  6.514351188605E-02  1.591428E-25  7.043238E-26  2.870102E-26  5.783000E-27  4.129192E-28  5.098586E-30  1.000000E-30  1.000000E-30
    196  6.551961572666E-02  1.613911E-25  7.246633E-26  3.017763E-26  6.201965E-27  4.532638E-28  5.720522E-30  1.000000E-30  1.000000E-30
    197  6.614173306661E-02  4.925225E-25  2.472332E-25  1.150854E-25  2.544673E-26  1.963786E-27  2.493326E-29  1.000000E-30  1.000000E-30
    198  6.666431851744E-02  5.054228E-25  2.579389E-25  1.257025E-25  2.946553E-26  2.493890E-27  3.337759E-29  1.000000E-30  1.000000E-30
    199  6.714973898932E-02  7.424445E-25  3.889726E-25  1.945232E-25  4.677723E-26  4.135186E-27  5.648124E-29  1.000000E-30  1.000000E-30
    200  6.763365269933E-02  1.094501E-24  6.136485E-25  3.303451E-25  8.374335E-26  7.759557E-27  1.078824E-28  1.000000E-30  1.000000E-30
    201  6.810748363549E-02  1.515085E-24  9.059523E-25  5.237289E-25  1.401377E-25  1.371553E-26  1.950024E-28  1.000000E-30  1.000000E-30
    202  6.886988901479E-02  4.785611E-24  3.088485E-24  1.893347E-24  5.231880E-25  5.280924E-26  7.619358E-28  3.265945E-30  1.000000E-30
    203  6.932442343830E-02  3.004016E-24  2.042337E-24  1.390280E-24  4.261375E-25  4.899603E-26  7.496340E-28  2.978479E-30  1.000000E-30
    204  6.977291475786E-02  3.939126E-24  2.839234E-24  2.061583E-24  6.684334E-25  8.243762E-26  1.299829E-27  5.451237E-30  1.000000E-30
    205  7.051837306122E-02  1.050830E-23  8.167421E-24  6.507689E-24  2.282221E-24  3.095548E-25  5.085406E-27  2.257583E-29  1.000000E-30
    206  7.120724846930E-02  1.421342E-23  1.201513E-23  1.047948E-23  3.930494E-24  5.754715E-25  9.765047E-27  4.553141E-29  1.000000E-30
    207  7.185571854523E-02  1.816775E-23  1.652136E-23  1.579770E-23  6.395996E-24  1.022879E-24  1.798816E-26  8.746627E-29  1.000000E-30
    208  7.250556240022E-02  2.424299E-23  2.374525E-23  2.478802E-23  1.077403E-23  1.877313E-24  3.421211E-26  1.736950E-28  1.000000E-30
    209  7.308358088908E-02  2.564217E-23  2.683194E-23  3.031241E-23  1.403807E-23  2.638392E-24  4.958902E-26  2.614317E-28  1.000000E-30
    210  7.365083251161E-02  2.897802E-23  3.237808E-23  3.955209E-23  1.949866E-23  3.949324E-24  7.650427E-26  4.186494E-28  1.452137E-30
    211  7.420607479025E-02  3.068854E-23  3.657487E-23  4.825894E-23  2.530235E-23  5.519101E-24  1.101354E-25  6.254655E-28  2.233806E-30
    212  7.477269193766E-02  3.400857E-23  4.330457E-23  6.184726E-23  3.454094E-23  8.132162E-24  1.672800E-25  9.871520E-28  3.601895E-30
    213  7.532671922740E-02  3.776214E-23  5.131527E-23  7.923138E-23  4.708280E-23  1.195235E-23  2.532716E-25  1.552454E-27  5.784957E-30
    214  7.590819975934E-02  4.553435E-23  6.627194E-23  1.111143E-22  7.049579E-23  1.938255E-23  4.237351E-25  2.704335E-27  1.030189E-29
    215  7.648106882397E-02  5.613305E-23  8.744219E-23  1.590977E-22  1.076966E-22  3.205576E-23  7.226958E-25  4.802010E-27  1.869394E-29
    216  7.706864365518E-02  6.441610E-23  1.076285E-22  2.130818E-22  1.542048E-22  4.982759E-23  1.159432E-24  8.033363E-27  3.197584E-29
    217  7.765097184480E-02  7.229992E-23  1.295355E-22  2.790088E-22  2.158084E-22  7.570298E-23  1.817645E-24  1.313466E-26  5.344230E-29
    218  7.824188421090E-02  7.718394E-23  1.484903E-22  3.486017E-22  2.885656E-22  1.101046E-22  2.729231E-24  2.059301E-26  8.567349E-29
    219  7.883216312169E-02  7.954920E-23  1.643825E-22  4.208374E-22  3.729131E-22  1.548706E-22  3.963196E-24  3.124055E-26  1.328831E-28
    220  7.934760137230E-02  7.994925E-23  1.759054E-22  4.859819E-22  4.571532E-22  2.045627E-22  5.382735E-24  4.410193E-26  1.912441E-28
    221  7.991019390762E-02  7.668046E-23  1.807249E-22  5.428572E-22  5.452142E-22  2.648297E-22  7.183989E-24  6.142595E-26  2.720209E-28
    222  8.044081450283E-02  7.191423E-23  1.809023E-22  5.882798E-22  6.286400E-22  3.301140E-22  9.216143E-24  8.207680E-26  3.707194E-28
    223  8.103419684334E-02  6.499474E-23  1.759172E-22  6.255588E-22  7.167227E-22  4.109566E-22  1.184852E-23  1.104960E-25  5.101843E-28
    224  8.158988408622E-02  5.812970E-23  1.685591E-22  6.520937E-22  7.977468E-22  4.969944E-22  1.476846E-23  1.438759E-25  6.780884E-28
    225  8.219791245697E-02  5.027859E-23  1.572666E-22  6.675749E-22  8.777074E-22  5.992051E-22  1.840511E-23  1.881963E-25  9.070589E-28
    226  8.273529679330E-02  4.364553E-23  1.460211E-22  6.732075E-22  9.436046E-22  6.989063E-22  2.210643E-23  2.360462E-25  1.160354E-27
    227  8.327310875316E-02  3.731317E-23  1.335760E-22  6.692777E-22  1.000443E-21  8.045037E-22  2.620630E-23  2.923632E-25  1.465781E-27
    228  8.381967664174E-02  3.133507E-23  1.201999E-22  6.557569E-22  1.046778E-21  9.156577E-22  3.073504E-23  3.587001E-25  1.834638E-27
    229  8.442137901789E-02  2.539256E-23  1.051424E-22  6.303383E-22  1.082028E-21  1.039059E-21  3.605170E-23  4.424414E-25  2.313142E-27
    230  8.496109010092E-02  2.079840E-23  9.226824E-23  6.023952E-22  1.104100E-21  1.153668E-21  4.123980E-23  5.297488E-25  2.824521E-27
    231  8.556251684447E-02  1.640325E-23  7.861346E-23  5.647684E-22  1.113957E-21  1.279680E-21  4.729607E-23  6.396611E-25  3.485885E-27
    232  8.609514523980E-02  1.318042E-23  6.766295E-23  5.293642E-22  1.114586E-21  1.393318E-21  5.304656E-23  7.513535E-25  4.174436E-27
    233  8.668730402486E-02  1.020599E-23  5.657828E-23  4.869998E-22  1.103029E-21  1.515846E-21  5.965500E-23  8.900409E-25  5.052166E-27
    234  8.725638446658E-02  7.907614E-24  4.721627E-23  4.457888E-22  1.083466E-21  1.632011E-21  6.631339E-23  1.040714E-24  6.030263E-27
    235  8.784892152766E-02  6.002432E-24  3.873649E-23  4.029422E-22  1.054322E-21  1.748392E-21  7.345863E-23  1.216000E-24  7.198318E-27
    236  8.837914431516E-02  4.661011E-24  3.225703E-23  3.661490E-22  1.023771E-21  1.851348E-21  8.015844E-23  1.392553E-24  8.402579E-27
    237  8.927467123273E-02  2.954793E-24  2.302963E-23  3.033664E-22  9.495356E-22  1.990548E-21  9.070256E-23  1.711689E-24  1.066654E-26
    238  9.009385267910E-02  1.923957E-24  1.673044E-23  2.528560E-22  8.781114E-22  2.109820E-21  1.007707E-22  2.054024E-24  1.318204E-26
    239  9.088007009323E-02  1.259798E-24  1.217917E-23  2.103254E-22  8.076385E-22  2.215097E-21  1.107240E-22  2.433045E-24  1.606084E-26
    240  9.160938796651E-02  8.435773E-25  9.002759E-24  1.761250E-22  7.428371E-22  2.305753E-21  1.202592E-22  2.836376E-24  1.921860E-26
    241  9.231864750676E-02  5.665063E-25  6.660094E-24  1.472470E-22  6.807530E-22  2.385548E-21  1.297078E-22  3.280426E-24  2.279843E-26
    242  9.335415502949E-02  3.088870E-25  4.187295E-24  1.109015E-22  5.869059E-22  2.459954E-21  1.422072E-22  3.989370E-24  2.877084E-26
    243  9.429165011748E-02  1.765517E-25  2.725759E-24  8.516978E-23  5.099127E-22  2.517451E-21  1.539224E-22  4.751431E-24  3.543444E-26
    244  9.514750284226E-02  1.050153E-25  1.827617E-24  6.652902E-23  4.462325E-22  2.562535E-21  1.649895E-22  5.566087E-24  4.280040E-26
    245  9.592869681963E-02  6.497515E-26  1.262326E-24  5.288450E-23  3.937400E-22  2.598030E-21  1.754320E-22  6.426214E-24  5.081690E-26
    246  9.638259128200E-02  4.914506E-26  1.018288E-24  4.632819E-23  3.666501E-22  2.624729E-21  1.822438E-22  7.006662E-24  5.631673E-26
    247  9.686466198075E-02  3.642473E-26  8.083608E-25  4.016172E-23  3.392376E-22  2.649076E-21  1.894917E-22  7.672891E-24  6.274939E-26
    248  9.745016881397E-02  2.519527E-26  6.079968E-25  3.363459E-23  3.075966E-22  2.670685E-21  1.981176E-22  8.548740E-24  7.140208E-26
    249  9.798964068785E-02  1.788953E-26  4.665208E-25  2.851315E-23  2.806711E-22  2.688462E-21  2.062863E-22  9.443897E-24  8.043036E-26
    250  9.892639389759E-02  9.705213E-27  2.898910E-25  2.110536E-23  2.363091E-22  2.689294E-21  2.189365E-22  1.112321E-23  9.800477E-26
    251  9.977784733458E-02  5.537210E-27  1.872875E-25  1.600739E-23  2.016625E-22  2.686964E-21  2.309871E-22  1.292014E-23  1.174255E-25
    252  1.005622893962E-01  3.279840E-27  1.245296E-25  1.236201E-23  1.737905E-22  2.682403E-21  2.425914E-22  1.484551E-23  1.388590E-25
    253  1.013070552067E-01  1.986467E-27  8.422941E-26  9.648007E-24  1.506197E-22  2.675097E-21  2.539893E-22  1.694666E-23  1.629223E-25
    254  1.019791947326E-01  1.258817E-27  5.900827E-26  7.699414E-24  1.322065E-22  2.667634E-21  2.647581E-22  1.911672E-23  1.884186E-25
    255  1.025982572428E-01  8.237250E-28  4.238029E-26  6.241966E-24  1.170783E-22  2.659699E-21  2.750675E-22  2.137646E-23  2.156047E-25
    256  1.032644197032E-01  5.199433E-28  2.958466E-26  4.967565E-24  1.025145E-22  2.647010E-21  2.862690E-22  2.409842E-23  2.491983E-25
    257  1.039121745974E-01  3.310812E-28  2.078999E-26  3.969510E-24  8.994649E-23  2.632788E-21  2.974959E-22  2.709050E-23  2.870592E-25
    258  1.045193471709E-01  2.160557E-28  1.488967E-26  3.210437E-24  7.945917E-23  2.618498E-21  3.084078E-22  3.025324E-23  3.280343E-25
    259  1.051181778144E-01  1.414598E-28  1.069091E-26  2.600257E-24  7.023866E-23  2.602669E-21  3.194467E-22  3.374470E-23  3.743410E-25
    260  1.056826419982E-01  9.465787E-29  7.807607E-27  2.128861E-24  6.247405E-23  2.586947E-21  3.302022E-22  3.742606E-23  4.242644E-25
    261  1.062431336111E-01  6.325842E-29  5.695158E-27  1.741444E-24  5.552086E-23  2.569862E-21  3.411359E-22  4.149240E-23  4.806393E-25
    262  1.068146627648E-01  4.183228E-29  4.120326E-27  1.416843E-24  4.917358E-23  2.550654E-21  3.525014E-22  4.610076E-23  5.459952E-25
    263  1.073656177930E-01  2.802430E-29  3.011522E-27  1.160142E-24  4.371222E-23  2.531121E-21  3.637553E-22  5.104682E-23  6.177148E-25
    264  1.079139362418E-01  1.872425E-29  2.196693E-27  9.487008E-25  3.881449E-23  2.510417E-21  3.752111E-22  5.651534E-23  6.987700E-25
    265  1.084202130578E-01  1.287692E-29  1.638862E-27  7.869965E-25  3.475557E-23  2.490772E-21  3.861013E-22  6.211243E-23  7.834810E-25
    266  1.089957947327E-01  8.374711E-30  1.172012E-27  6.352387E-25  3.061015E-23  2.465663E-21  3.985059E-22  6.912709E-23  8.921343E-25
    267  1.095139929398E-01  5.676640E-30  8.651743E-28  5.232531E-25  2.728445E-23  2.442778E-21  4.100456E-22  7.616326E-23  1.003525E-24
    268  1.100036617482E-01  3.912158E-30  6.475150E-28  4.348147E-25  2.444124E-23  2.420431E-21  4.212058E-22  8.350180E-23  1.122119E-24
    269  1.105581599754E-01  2.544938E-30  4.653062E-28  3.519404E-25  2.154643E-23  2.392586E-21  4.338348E-22  9.263681E-23  1.273181E-24
    270  1.111738162549E-01  1.563242E-30  3.216066E-28  2.777373E-25  1.870244E-23  2.358838E-21  4.478639E-22  1.039200E-22  1.464672E-24
    271  1.117276452796E-01  1.003460E-30  2.298421E-28  2.239289E-25  1.643920E-23  2.327894E-21  4.608463E-22  1.153139E-22  1.662836E-24
    272  1.122547306619E-01  1.000000E-30  1.665254E-28  1.821215E-25  1.452240E-23  2.297339E-21  4.733988E-22  1.273448E-22  1.877065E-24
    273  1.128196390807E-01  1.000000E-30  1.176343E-28  1.456815E-25  1.269754E-23  2.262315E-21  4.868146E-22  1.415926E-22  2.137197E-24
    274  1.134172103791E-01  1.000000E-30  8.115616E-29  1.147409E-25  1.099400E-23  2.222884E-21  5.009513E-22  1.583612E-22  2.451650E-24
    275  1.139661173569E-01  1.000000E-30  5.747491E-29  9.189500E-26  9.611755E-24  2.185437E-21  5.140556E-22  1.755437E-22  2.782264E-24
    276  1.145721141816E-01  1.000000E-30  3.914513E-29  7.174653E-26  8.270490E-24  2.141174E-21  5.282252E-22  1.965462E-22  3.197782E-24
    277  1.151138636995E-01  1.000000E-30  2.772595E-29  5.742502E-26  7.223191E-24  2.100424E-21  5.409106E-22  2.174291E-22  3.622124E-24
    278  1.160623872824E-01  1.000000E-30  1.487952E-29  3.842991E-26  5.641386E-24  2.016565E-21  5.603409E-22  2.582588E-22  4.486318E-24
    279  1.166131253687E-01  1.000000E-30  1.038892E-29  3.041382E-26  4.886163E-24  1.969554E-21  5.722468E-22  2.857493E-22  5.087637E-24
    280  1.171578902390E-01  1.000000E-30  7.238892E-30  2.407176E-26  4.230029E-24  1.920949E-21  5.835080E-22  3.155760E-22  5.758564E-24
    281  1.179966344325E-01  1.000000E-30  4.066711E-30  1.663032E-26  3.359807E-24  1.837555E-21  5.981607E-22  3.662551E-22  6.944369E-24
    282  1.184626561866E-01  1.000000E-30  2.978560E-30  1.352826E-26  2.954360E-24  1.791932E-21  6.063805E-22  3.979968E-22  7.710435E-24
    283  1.189221956404E-01  1.000000E-30  2.167643E-30  1.101629E-26  2.598377E-24  1.745314E-21  6.137837E-22  4.315651E-22  8.541636E-24
    284  1.197605220964E-01  1.000000E-30  1.160090E-30  7.486849E-27  2.035377E-24  1.651488E-21  6.234680E-22  4.976728E-22  1.024679E-23
    285  1.205341475296E-01  1.000000E-30  1.000000E-30  5.209542E-27  1.615886E-24  1.561499E-21  6.298176E-22  5.657661E-22  1.208742E-23
    286  1.212540834288E-01  1.000000E-30  1.000000E-30  3.690541E-27  1.295492E-24  1.474861E-21  6.330632E-22  6.354100E-22  1.405675E-23
    287  1.219299358624E-01  1.000000E-30  1.000000E-30  2.650822E-27  1.046191E-24  1.391189E-21  6.334320E-22  7.062408E-22  1.614971E-23
    288  1.225766858039E-01  1.000000E-30  1.000000E-30  1.921368E-27  8.486629E-25  1.309358E-21  6.311036E-22  7.785936E-22  1.838417E-23
    289  1.231854533608E-01  1.000000E-30  1.000000E-30  1.409457E-27  6.927847E-25  1.231045E-21  6.263239E-22  8.506312E-22  2.070719E-23
    290  1.237219182154E-01  1.000000E-30  1.000000E-30  1.066971E-27  5.766155E-25  1.161579E-21  6.200565E-22  9.170998E-22  2.293959E-23
    291  1.242404039059E-01  1.000000E-30  1.000000E-30  8.120697E-28  4.811418E-25  1.094178E-21  6.120196E-22  9.833879E-22  2.525767E-23
    292  1.248086455930E-01  1.000000E-30  1.000000E-30  5.989605E-28  3.926933E-25  1.020136E-21  6.008095E-22  1.057646E-21  2.797255E-23
    293  1.253177247642E-01  1.000000E-30  1.000000E-30  4.529507E-28  3.254726E-25  9.543088E-22  5.888405E-22  1.125738E-21  3.057274E-23
    294  1.258810647447E-01  1.000000E-30  1.000000E-30  3.307253E-28  2.631338E-25  8.822173E-22  5.733581E-22  1.201493E-21  3.361026E-23
    295  1.264205598797E-01  1.000000E-30  1.000000E-30  2.435978E-28  2.137374E-25  8.146621E-22  5.566327E-22  1.274126E-21  3.667714E-23
    296  1.270317883483E-01  1.000000E-30  1.000000E-30  1.707903E-28  1.676196E-25  7.399550E-22  5.353448E-22  1.355456E-21  4.031816E-23
    297  1.275757308169E-01  1.000000E-30  1.000000E-30  1.237074E-28  1.342219E-25  6.759639E-22  5.147947E-22  1.426782E-21  4.370919E-23
    298  1.286048671531E-01  1.000000E-30  1.000000E-30  6.595374E-29  8.678108E-26  5.606682E-22  4.709873E-22  1.550764E-21  5.027293E-23
    299  1.290949488661E-01  1.000000E-30  1.000000E-30  4.861645E-29  7.003560E-26  5.105468E-22  4.496285E-22  1.608575E-21  5.359160E-23
    300  1.295345101683E-01  1.000000E-30  1.000000E-30  3.679297E-29  5.759840E-26  4.679532E-22  4.300633E-22  1.658030E-21  5.662189E-23
    301  1.303954523490E-01  1.000000E-30  1.000000E-30  2.097366E-29  3.887042E-26  3.903388E-22  3.902408E-22  1.743102E-21  6.251696E-23
    302  1.308549873199E-01  1.000000E-30  1.000000E-30  1.553105E-29  3.133601E-26  3.529557E-22  3.692470E-22  1.785581E-21  6.575864E-23
    303  1.312776310019E-01  1.000000E-30  1.000000E-30  1.168719E-29  2.561531E-26  3.208169E-22  3.500142E-22  1.821443E-21  6.874634E-23
    304  1.320787884157E-01  1.000000E-30  1.000000E-30  6.657586E-30  1.733067E-26  2.653361E-22  3.136531E-22  1.877018E-21  7.425664E-23
    305  1.327308179063E-01  1.000000E-30  1.000000E-30  4.207749E-30  1.251018E-26  2.258373E-22  2.851492E-22  1.913875E-21  7.870977E-23
    306  1.333821207310E-01  1.000000E-30  1.000000E-30  2.600286E-30  8.958040E-27  1.909996E-22  2.577266E-22  1.941772E-21  8.304991E-23
    307  1.339749669338E-01  1.000000E-30  1.000000E-30  1.665145E-30  6.578706E-27  1.631587E-22  2.339892E-22  1.959425E-21  8.688388E-23
    308  1.345530840576E-01  1.000000E-30  1.000000E-30  1.052987E-30  4.839834E-27  1.392244E-22  2.119846E-22  1.969237E-21  9.047901E-23
    309  1.351098094661E-01  1.000000E-30  1.000000E-30  1.000000E-30  3.576021E-27  1.189035E-22  1.918802E-22  1.971513E-21  9.377058E-23
    310  1.359304916944E-01  1.000000E-30  1.000000E-30  1.000000E-30  2.269035E-27  9.336543E-23  1.642641E-22  1.959511E-21  9.813405E-23
    311  1.363572082699E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.784767E-27  8.205889E-23  1.510590E-22  1.948351E-21  1.002572E-22
    312  1.367788244083E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.400399E-27  7.199407E-23  1.386357E-22  1.932857E-21  1.021811E-22
    313  1.375777712339E-01  1.000000E-30  1.000000E-30  1.000000E-30  8.762296E-28  5.566439E-23  1.168113E-22  1.888613E-21  1.051385E-22
    314  1.380438267916E-01  1.000000E-30  1.000000E-30  1.000000E-30  6.641994E-28  4.769931E-23  1.052819E-22  1.856428E-21  1.065452E-22
    315  1.384690951451E-01  1.000000E-30  1.000000E-30  1.000000E-30  5.127340E-28  4.126427E-23  9.540450E-23  1.822080E-21  1.075463E-22
    316  1.391087445178E-01  1.000000E-30  1.000000E-30  1.000000E-30  3.441559E-28  3.292630E-23  8.166904E-23  1.760085E-21  1.084019E-22
    317  1.397002518981E-01  1.000000E-30  1.000000E-30  1.000000E-30  2.363681E-28  2.651655E-23  7.021874E-23  1.692900E-21  1.084923E-22
    318  1.402705851668E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.630245E-28  2.134099E-23  6.022278E-23  1.618776E-21  1.078364E-22
    319  1.408634912375E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.092723E-28  1.684889E-23  5.082274E-23  1.531407E-21  1.062478E-22
    320  1.414089642241E-01  1.000000E-30  1.000000E-30  1.000000E-30  7.491723E-29  1.342398E-23  4.306908E-23  1.442084E-21  1.038994E-22
    321  1.419220762512E-01  1.000000E-30  1.000000E-30  1.000000E-30  5.201859E-29  1.073249E-23  3.650402E-23  1.350048E-21  1.008158E-22
    322  1.422771704232E-01  1.000000E-30  1.000000E-30  1.000000E-30  4.009762E-29  9.126186E-24  3.232966E-23  1.281714E-21  9.813324E-23
    323  1.426029315631E-01  1.000000E-30  1.000000E-30  1.000000E-30  3.134060E-29  7.819330E-24  2.875815E-23  1.215520E-21  9.523415E-23
    324  1.430135230101E-01  1.000000E-30  1.000000E-30  1.000000E-30  2.271430E-29  6.377676E-24  2.459573E-23  1.127178E-21  9.093060E-23
    325  1.434683796643E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.567421E-29  5.019249E-24  2.040653E-23  1.023049E-21  8.526440E-23
    326  1.440315208021E-01  1.000000E-30  1.000000E-30  1.000000E-30  9.584677E-30  3.636667E-24  1.579035E-23  8.851168E-22  7.683130E-23
    327  1.445490332405E-01  1.000000E-30  1.000000E-30  1.000000E-30  5.872693E-30  2.615489E-24  1.207020E-23  7.505672E-22  6.765649E-23
    328  1.451370980342E-01  1.000000E-30  1.000000E-30  1.000000E-30  3.115487E-30  1.711032E-24  8.465913E-24  5.925339E-22  5.577139E-23
    329  1.457052374241E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.536997E-30  1.063843E-24  5.632468E-24  4.420491E-22  4.339882E-23
    330  1.463107957421E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  5.851419E-25  3.331710E-24  2.958253E-22  3.039092E-23
    331  1.468752132891E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  3.045689E-25  1.857028E-24  1.851324E-22  1.984891E-23
    332  1.475510939381E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.231063E-25  8.148358E-25  9.331212E-23  1.053378E-23
    333  1.481899111058E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  4.632854E-26  3.320909E-25  4.350686E-23  5.162862E-24
    334  1.491767377555E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.629387E-27  5.168565E-26  1.359945E-23  1.863322E-24
    335  1.497116139607E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  5.685971E-27  4.718869E-26  7.383810E-24  9.376683E-25
    336  1.502421520731E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.656341E-27  1.436783E-26  2.585796E-24  3.441776E-25
    337  1.509052103900E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  4.113151E-28  3.847282E-27  7.846151E-25  1.120931E-25
    338  1.515352476696E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  9.337626E-29  9.850987E-28  2.557814E-25  3.948719E-26
    339  1.521327102765E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  2.117120E-29  2.924321E-28  8.916341E-26  1.451906E-26
    340  1.526678407657E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  4.181482E-30  9.729605E-29  3.393795E-26  5.776397E-27
    341  1.532481602429E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  2.738758E-29  1.155456E-26  2.065129E-27
    342  1.535863948111E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.326430E-29  6.098871E-27  1.121266E-27
    343  1.538995751697E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  6.147717E-30  3.335919E-27  6.301088E-28
    344  1.546020187628E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  8.160701E-28  1.655135E-28
    345  1.552062305672E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  2.302511E-28  5.031325E-29
    346  1.557875935888E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  5.774880E-29  1.447959E-29
    347  1.566447447202E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
    348  1.574294426159E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
    349  1.581710514975E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
    350  1.588328903187E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
    351  1.594606073659E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
    352  1.600565792087E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
    353  1.607059625219E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
    354  1.613957576202E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
    355  1.620398820205E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
    356  1.627691861850E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
    357  1.634667099868E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
    358  1.645369737572E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
    359  1.651200899964E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
