 *                                      
 * expansion:  temp0=  1.000E+10 den0=  3.000E+06 temp_stop=  1.000E+07
 *          time                tm167         tm168         tm169         tm170         tm171         tm172         tm173         tm174
     35  1.116687552369E-02  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
     36  1.219012310682E-02  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
     37  1.314647137106E-02  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
     38  1.431720408173E-02  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
     39  1.545287753035E-02  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
     40  1.716820108076E-02  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
     41  1.871872199221E-02  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
     42  2.131412024987E-02  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
     43  2.288535686070E-02  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
     44  2.437102778700E-02  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
     45  2.666254430666E-02  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
     46  2.807329513827E-02  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
     47  2.946719119355E-02  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
     48  2.982466835475E-02  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
     49  3.017238950627E-02  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
     50  3.052509122072E-02  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
     51  3.066477686677E-02  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
     52  3.080037159611E-02  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
     53  3.111325257314E-02  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
     54  3.147800645819E-02  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
     55  3.181357346897E-02  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
     56  3.217197145871E-02  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
     57  3.249951277145E-02  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
     58  3.262595809504E-02  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
     59  3.272641576722E-02  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
     60  3.304841700500E-02  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
     61  3.362823507679E-02  2.042594E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
     62  3.417743618412E-02  2.513270E-30  1.125013E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
     63  3.448472684867E-02  1.611540E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
     64  3.459225947862E-02  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
     65  3.468161085917E-02  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
     66  3.501586344154E-02  2.028757E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
     67  3.563385967804E-02  5.335174E-30  3.168221E-30  1.613293E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
     68  3.619390900501E-02  6.060314E-30  3.371784E-30  1.734189E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
     69  3.661379630041E-02  5.416262E-30  3.155627E-30  1.714095E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
     70  3.704099468238E-02  4.822767E-30  2.763380E-30  1.570816E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
     71  3.731378163516E-02  4.085730E-30  2.478931E-30  1.459331E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
     72  3.757630769329E-02  4.440988E-30  2.841388E-30  1.729424E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
     73  3.788075418501E-02  5.957342E-30  3.861114E-30  2.414725E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
     74  3.819794660071E-02  6.766602E-30  4.683151E-30  3.150882E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
     75  3.838080203158E-02  3.826870E-30  2.649547E-30  1.782349E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
     76  3.859219912978E-02  4.757978E-30  3.303708E-30  2.264002E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
     77  3.884096228080E-02  6.167689E-30  4.519400E-30  3.122139E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
     78  3.907668434759E-02  6.125506E-30  4.619311E-30  3.268485E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
     79  3.934936577490E-02  7.544896E-30  5.685670E-30  4.419086E-30  1.279288E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
     80  3.961640452516E-02  7.956711E-30  6.148089E-30  4.933434E-30  1.466125E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
     81  3.991996766101E-02  9.512824E-30  7.463302E-30  5.906816E-30  1.777115E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
     82  4.019473378510E-02  9.227977E-30  7.458818E-30  6.147990E-30  1.907461E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
     83  4.046928694587E-02  9.418383E-30  8.043451E-30  6.961448E-30  2.289179E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
     84  4.074955599116E-02  1.060356E-29  9.595440E-30  8.773381E-30  2.843678E-30  1.191850E-30  1.000000E-30  1.000000E-30  1.000000E-30
     85  4.099011663524E-02  9.369061E-30  8.494188E-30  7.616514E-30  2.598740E-30  1.137988E-30  1.000000E-30  1.000000E-30  1.000000E-30
     86  4.118445936105E-02  7.932687E-30  7.289339E-30  6.671624E-30  2.283455E-30  1.016521E-30  1.000000E-30  1.000000E-30  1.000000E-30
     87  4.137235583218E-02  7.983381E-30  7.556747E-30  7.151802E-30  2.537448E-30  1.156617E-30  1.000000E-30  1.000000E-30  1.000000E-30
     88  4.152714488067E-02  6.678851E-30  6.349492E-30  6.050347E-30  2.150587E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
     89  4.165981986900E-02  5.897612E-30  5.684041E-30  5.505264E-30  1.987089E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
     90  4.188596337322E-02  1.029287E-29  1.016672E-29  1.017139E-29  3.798057E-30  1.818498E-30  1.000000E-30  1.000000E-30  1.000000E-30
     91  4.208159634323E-02  9.461306E-30  9.925267E-30  1.054384E-29  4.008457E-30  1.952647E-30  1.000000E-30  1.000000E-30  1.000000E-30
     92  4.230932596557E-02  1.123232E-29  1.175276E-29  1.253277E-29  4.900972E-30  2.502841E-30  1.000000E-30  1.000000E-30  1.000000E-30
     93  4.251598135750E-02  1.057868E-29  1.155165E-29  1.278429E-29  5.115318E-30  2.630350E-30  1.000000E-30  1.000000E-30  1.000000E-30
     94  4.274368410830E-02  1.196882E-29  1.309165E-29  1.461725E-29  5.970914E-30  3.286185E-30  1.000000E-30  1.000000E-30  1.000000E-30
     95  4.294191711445E-02  1.059605E-29  1.165814E-29  1.315753E-29  5.474311E-30  2.966950E-30  1.000000E-30  1.000000E-30  1.000000E-30
     96  4.316569238790E-02  1.246530E-29  1.452004E-29  1.728512E-29  7.352901E-30  4.118352E-30  1.000000E-30  1.000000E-30  1.000000E-30
     97  4.339365876136E-02  1.280110E-29  1.502435E-29  1.805798E-29  8.094905E-30  4.682078E-30  1.000000E-30  1.000000E-30  1.000000E-30
     98  4.362382833621E-02  1.316530E-29  1.580629E-29  1.947580E-29  8.963463E-30  5.254977E-30  1.061501E-30  1.000000E-30  1.000000E-30
     99  4.384703699487E-02  1.303113E-29  1.610240E-29  2.044456E-29  9.644885E-30  5.822081E-30  1.201873E-30  1.000000E-30  1.000000E-30
    100  4.408801045744E-02  1.434936E-29  1.801803E-29  2.335504E-29  1.101869E-29  6.959072E-30  1.480206E-30  1.000000E-30  1.000000E-30
    101  4.430336182063E-02  1.342519E-29  1.749483E-29  2.346279E-29  1.148733E-29  7.416334E-30  1.607006E-30  1.000000E-30  1.000000E-30
    102  4.453208602613E-02  1.433913E-29  1.902380E-29  2.616283E-29  1.288733E-29  8.635694E-30  1.920786E-30  1.000000E-30  1.000000E-30
    103  4.474836808964E-02  1.399702E-29  1.917413E-29  2.725137E-29  1.358226E-29  8.728660E-30  1.941588E-30  1.000000E-30  1.000000E-30
    104  4.497736119052E-02  1.506057E-29  2.121713E-29  3.110545E-29  1.600271E-29  1.066879E-29  2.484843E-30  1.000000E-30  1.000000E-30
    105  4.517199675598E-02  1.294540E-29  1.867293E-29  2.786933E-29  1.482170E-29  1.068599E-29  2.570000E-30  1.000000E-30  1.000000E-30
    106  4.536038532241E-02  1.259086E-29  1.842956E-29  2.807448E-29  1.508877E-29  1.097409E-29  2.606269E-30  1.000000E-30  1.000000E-30
    107  4.552484255766E-02  1.099490E-29  1.660000E-29  2.652009E-29  1.462531E-29  1.041888E-29  2.573363E-30  1.014332E-30  1.000000E-30
    108  4.581275722245E-02  1.947955E-29  2.996957E-29  4.864100E-29  2.746754E-29  2.080701E-29  5.390236E-30  2.172361E-30  1.000000E-30
    109  4.603616864208E-02  1.526657E-29  2.463490E-29  4.212818E-29  2.482476E-29  1.914174E-29  4.784676E-30  1.943759E-30  1.000000E-30
    110  4.624194314299E-02  1.439058E-29  2.395320E-29  4.195578E-29  2.542382E-29  2.038416E-29  5.368492E-30  2.253887E-30  1.000000E-30
    111  4.641297951594E-02  1.187189E-29  1.991695E-29  3.571914E-29  2.189640E-29  1.759608E-29  4.606766E-30  1.963001E-30  1.000000E-30
    112  4.656990459822E-02  1.103402E-29  1.884963E-29  3.431873E-29  2.142765E-29  1.774965E-29  4.769834E-30  2.074225E-30  1.000000E-30
    113  4.671253119976E-02  1.013834E-29  1.760997E-29  3.270016E-29  2.073778E-29  1.745615E-29  4.759406E-30  2.104426E-30  1.000000E-30
    114  4.684580987606E-02  9.392886E-30  1.655157E-29  3.122253E-29  2.007876E-29  1.717389E-29  4.763375E-30  2.141483E-30  1.000000E-30
    115  4.697520204195E-02  9.144653E-30  1.637827E-29  3.137639E-29  2.049242E-29  1.785283E-29  5.079875E-30  2.359575E-30  1.000000E-30
    116  4.709649788536E-02  8.695881E-30  1.578742E-29  3.072146E-29  2.030000E-29  1.789327E-29  5.145082E-30  2.393164E-30  1.000000E-30
    117  4.721637454993E-02  8.569422E-30  1.578278E-29  3.114815E-29  2.087150E-29  1.870279E-29  5.475830E-30  2.578150E-30  1.000000E-30
    118  4.732862910872E-02  8.076067E-30  1.507247E-29  3.019406E-29  2.045240E-29  1.852080E-29  5.472530E-30  2.633317E-30  1.000000E-30
    119  4.750539400184E-02  1.263241E-29  2.413359E-29  4.953252E-29  3.442700E-29  3.216744E-29  9.647223E-30  4.728226E-30  1.084133E-30
    120  4.767210524850E-02  1.209092E-29  2.307415E-29  4.773578E-29  3.287303E-29  2.998351E-29  8.962831E-30  4.486007E-30  1.047880E-30
    121  4.783406579930E-02  1.177161E-29  2.288969E-29  4.844311E-29  3.418857E-29  3.215482E-29  9.762725E-30  4.817996E-30  1.130893E-30
    122  4.799263518131E-02  1.147765E-29  2.275890E-29  4.922276E-29  3.542025E-29  3.402096E-29  1.053468E-29  5.337863E-30  1.274397E-30
    123  4.815339657435E-02  1.161249E-29  2.355265E-29  5.219100E-29  3.840662E-29  3.782204E-29  1.197589E-29  6.265284E-30  1.523469E-30
    124  4.832264594384E-02  1.215514E-29  2.525421E-29  5.738287E-29  4.318637E-29  4.358427E-29  1.400931E-29  7.377755E-30  1.814759E-30
    125  4.849826454798E-02  1.258571E-29  2.672589E-29  6.217770E-29  4.773244E-29  4.919582E-29  1.597430E-29  8.632530E-30  2.193846E-30
    126  4.867786870736E-02  1.276991E-29  2.771635E-29  6.604955E-29  5.175241E-29  5.452997E-29  1.795129E-29  9.824386E-30  2.445951E-30
    127  4.885872256535E-02  1.275665E-29  2.832387E-29  6.921112E-29  5.540920E-29  5.976777E-29  2.002548E-29  1.124825E-29  2.958311E-30
    128  4.903755607841E-02  1.273959E-29  2.885999E-29  7.211188E-29  5.885362E-29  6.482585E-29  2.208937E-29  1.265469E-29  3.392626E-30
    129  4.921259737621E-02  1.226080E-29  2.830641E-29  7.227486E-29  6.010106E-29  6.756284E-29  2.341244E-29  1.365221E-29  3.598819E-30
    130  4.938368810460E-02  1.201930E-29  2.831683E-29  7.392716E-29  6.270235E-29  7.209503E-29  2.556214E-29  1.512236E-29  4.125612E-30
    131  4.955132280349E-02  1.165804E-29  2.800500E-29  7.471374E-29  6.457206E-29  7.579375E-29  2.740516E-29  1.645699E-29  4.593345E-30
    132  4.971624312404E-02  1.138512E-29  2.789585E-29  7.605986E-29  6.699998E-29  8.034254E-29  2.966957E-29  1.812337E-29  5.007511E-30
    133  4.987811857735E-02  1.107728E-29  2.766169E-29  7.708504E-29  6.920581E-29  8.475032E-29  3.192544E-29  1.987266E-29  5.707997E-30
    134  5.003799836445E-02  1.083783E-29  2.759055E-29  7.858558E-29  7.190773E-29  8.994225E-29  3.457607E-29  2.192807E-29  6.335809E-30
    135  5.019682549602E-02  1.065904E-29  2.766893E-29  8.054948E-29  7.511121E-29  9.593439E-29  3.761567E-29  2.441114E-29  7.124418E-30
    136  5.035511419132E-02  1.052548E-29  2.785103E-29  8.284007E-29  7.868966E-29  1.025705E-28  4.096366E-29  2.721009E-29  8.145316E-30
    137  5.051299755300E-02  1.036806E-29  2.795931E-29  8.497024E-29  8.222358E-29  1.093821E-28  4.448489E-29  3.023680E-29  9.188397E-30
    138  5.067010535678E-02  1.020363E-29  2.804019E-29  8.707311E-29  8.583727E-29  1.165340E-28  4.825806E-29  3.355335E-29  1.035948E-29
    139  5.082726902819E-02  1.007668E-29  2.823767E-29  8.961702E-29  9.001613E-29  1.246743E-28  5.257239E-29  3.739298E-29  1.182333E-29
    140  5.098506829486E-02  9.985897E-30  2.854437E-29  9.258310E-29  9.475361E-29  1.338869E-28  5.746754E-29  4.175951E-29  1.342851E-29
    141  5.114361869269E-02  9.899757E-30  2.885883E-29  9.563308E-29  9.968947E-29  1.436871E-28  6.275326E-29  4.656517E-29  1.517225E-29
    142  5.130328078870E-02  9.826634E-30  2.922370E-29  9.895618E-29  1.050512E-28  1.544614E-28  6.865342E-29  5.203754E-29  1.714478E-29
    143  5.146205644840E-02  9.630487E-30  2.915521E-29  1.008823E-28  1.090918E-28  1.636467E-28  7.397801E-29  5.718368E-29  1.910331E-29
    144  5.162089365231E-02  9.485214E-30  2.930281E-29  1.035941E-28  1.140724E-28  1.745622E-28  8.032759E-29  6.341352E-29  2.152777E-29
    145  5.177902725711E-02  9.298148E-30  2.928296E-29  1.057933E-28  1.186516E-28  1.852246E-28  8.670125E-29  6.980299E-29  2.408383E-29
    146  5.193558292952E-02  8.996906E-30  2.907554E-29  1.065265E-28  1.207827E-28  1.914861E-28  9.114660E-29  7.540010E-29  2.749417E-29
    147  5.207655208218E-02  7.978069E-30  2.641382E-29  9.898379E-29  1.143377E-28  1.849012E-28  8.946089E-29  7.539443E-29  2.786665E-29
    148  5.220437120847E-02  7.145693E-30  2.404643E-29  9.165805E-29  1.073833E-28  1.762842E-28  8.634974E-29  7.376062E-29  2.755008E-29
    149  5.240275279905E-02  1.082258E-29  3.725447E-29  1.459693E-28  1.751662E-28  2.953909E-28  1.481574E-28  1.300931E-28  4.983190E-29
    150  5.258707116153E-02  9.830265E-30  3.417515E-29  1.380782E-28  1.701843E-28  2.940149E-28  1.495799E-28  1.319452E-28  4.960216E-29
    151  5.276353482958E-02  9.188354E-30  3.271630E-29  1.353682E-28  1.702298E-28  3.009700E-28  1.564960E-28  1.420119E-28  5.507242E-29
    152  5.293536770993E-02  8.750889E-30  3.185792E-29  1.349135E-28  1.730266E-28  3.127451E-28  1.657454E-28  1.538022E-28  6.089675E-29
    153  5.310288915571E-02  8.351140E-30  3.113956E-29  1.339362E-28  1.739891E-28  3.199497E-28  1.724535E-28  1.639420E-28  6.680412E-29
    154  5.325369291828E-02  7.343988E-30  2.810364E-29  1.237907E-28  1.639778E-28  3.078967E-28  1.688221E-28  1.635331E-28  6.774206E-29
    155  5.339308966526E-02  6.717624E-30  2.563570E-29  1.138221E-28  1.518739E-28  2.868498E-28  1.575545E-28  1.523314E-28  6.258751E-29
    156  5.362726198018E-02  1.085159E-29  4.310740E-29  1.991374E-28  2.746693E-28  5.402638E-28  3.083841E-28  3.135074E-28  1.354055E-28
    157  5.383816121000E-02  9.309502E-30  3.786603E-29  1.823847E-28  2.605314E-28  5.285197E-28  3.078866E-28  3.167175E-28  1.364956E-28
    158  5.403768730975E-02  8.516416E-30  3.559304E-29  1.759225E-28  2.571542E-28  5.364950E-28  3.205415E-28  3.401836E-28  1.513076E-28
    159  5.422986619970E-02  8.047802E-30  3.442469E-29  1.730315E-28  2.565681E-28  5.456633E-28  3.323580E-28  3.627252E-28  1.660575E-28
    160  5.440569294967E-02  7.101207E-30  3.131869E-29  1.618713E-28  2.454757E-28  5.346440E-28  3.319994E-28  3.700684E-28  1.724102E-28
    161  5.456994612052E-02  6.506223E-30  2.868546E-29  1.502581E-28  2.305375E-28  5.070703E-28  3.164205E-28  3.531261E-28  1.639669E-28
    162  5.485681963417E-02  1.074213E-29  4.955792E-29  2.712773E-28  4.328414E-28  1.001118E-27  6.553273E-28  7.788914E-28  3.839436E-28
    163  5.511708850657E-02  8.965921E-30  4.291686E-29  2.477912E-28  4.128954E-28  9.934819E-28  6.677211E-28  8.063636E-28  3.985101E-28
    164  5.536560227933E-02  8.399028E-30  4.104690E-29  2.414711E-28  4.096658E-28  1.012803E-27  7.008946E-28  8.854103E-28  4.590393E-28
    165  5.559867087093E-02  7.444290E-30  3.784647E-29  2.307675E-28  4.027124E-28  1.024937E-27  7.259382E-28  9.408656E-28  4.986099E-28
    166  5.582344501454E-02  6.834196E-30  3.544373E-29  2.221745E-28  3.959701E-28  1.024745E-27  7.317991E-28  9.494974E-28  5.004095E-28
    167  5.608267729631E-02  7.296632E-30  3.953138E-29  2.588880E-28  4.770396E-28  1.276134E-27  9.354512E-28  1.248234E-27  6.731325E-28
    168  5.632179590432E-02  6.303847E-30  3.504186E-29  2.392230E-28  4.579681E-28  1.283559E-27  9.806232E-28  1.375043E-27  7.745251E-28
    169  5.658568452696E-02  6.528287E-30  3.769275E-29  2.658397E-28  5.212340E-28  1.492352E-27  1.157107E-27  1.642929E-27  9.326827E-28
    170  5.682194908758E-02  5.634734E-30  3.283304E-29  2.373488E-28  4.772554E-28  1.412545E-27  1.129517E-27  1.668073E-27  9.816644E-28
    171  5.707748662895E-02  5.541847E-30  3.381797E-29  2.563732E-28  5.344255E-28  1.638051E-27  1.344869E-27  2.038513E-27  1.223302E-27
    172  5.730159219632E-02  4.660182E-30  2.886023E-29  2.242492E-28  4.792439E-28  1.517395E-27  1.283550E-27  2.020068E-27  1.254136E-27
    173  5.769211250520E-02  7.169362E-30  4.769094E-29  3.934345E-28  8.826942E-28  2.960362E-27  2.638918E-27  4.445809E-27  2.942618E-27
    174  5.804755660481E-02  5.815468E-30  3.953297E-29  3.371413E-28  7.884618E-28  2.820306E-27  2.676004E-27  4.852924E-27  3.402506E-27
    175  5.837706807704E-02  4.893363E-30  3.576162E-29  3.240175E-28  7.831328E-28  2.848414E-27  2.720779E-27  4.979970E-27  3.549427E-27
    176  5.868213309337E-02  4.032937E-30  3.065870E-29  2.933041E-28  7.420733E-28  2.828322E-27  2.797461E-27  5.283275E-27  3.842025E-27
    177  5.897372529375E-02  3.415867E-30  2.728717E-29  2.732723E-28  7.193479E-28  2.871542E-27  2.950125E-27  5.806942E-27  4.362358E-27
    178  5.927019313219E-02  3.106778E-30  2.558326E-29  2.685175E-28  7.365866E-28  3.079951E-27  3.287234E-27  6.748623E-27  5.245232E-27
    179  5.955970264735E-02  2.677481E-30  2.302778E-29  2.533413E-28  7.224088E-28  3.149550E-27  3.477486E-27  7.413016E-27  5.943137E-27
