 *                                      
 * expansion:  temp0=  1.000E+10 den0=  3.000E+06 temp_stop=  1.000E+07
 *          time                cr67          cr68          cr69          cr70          cr71          cr72          cr73          cr74 
    180  5.987296131417E-02  7.534338E-24  5.101579E-26  2.569203E-29  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
    181  6.018239261751E-02  7.668900E-24  5.345024E-26  2.712178E-29  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
    182  6.051941164510E-02  8.396671E-24  6.040427E-26  3.090414E-29  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
    183  6.081686890997E-02  9.652451E-24  7.141151E-26  3.680308E-29  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
    184  6.107970107709E-02  1.136029E-23  8.616224E-26  4.469305E-29  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
    185  6.149099227918E-02  1.550876E-23  1.223147E-25  6.409284E-29  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
    186  6.184187848266E-02  2.098763E-23  1.711606E-25  9.046994E-29  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
    187  6.212841772032E-02  2.728503E-23  2.287136E-25  1.217537E-28  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
    188  6.241083345826E-02  3.562725E-23  3.068631E-25  1.645083E-28  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
    189  6.286334795077E-02  5.513596E-23  4.961204E-25  2.689930E-28  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
    190  6.324448148531E-02  7.996758E-23  7.466688E-25  4.087246E-28  1.260659E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
    191  6.354755735680E-02  1.076046E-22  1.034853E-24  5.708116E-28  1.806300E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
    192  6.382753282149E-02  1.415497E-22  1.399121E-24  7.772075E-28  2.512915E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
    193  6.429792763326E-02  2.240725E-22  2.319681E-24  1.304026E-27  4.372762E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
    194  6.470641913937E-02  3.331517E-22  3.590899E-24  2.039722E-27  7.060677E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
    195  6.514351188605E-02  5.079517E-22  5.717884E-24  3.284369E-27  1.176493E-29  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
    196  6.551961572666E-02  7.288698E-22  8.518518E-24  4.940480E-27  1.822900E-29  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
    197  6.614173306661E-02  1.318612E-21  1.640480E-23  9.668142E-27  3.747546E-29  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
    198  6.666431851744E-02  2.158493E-21  2.831078E-23  1.691265E-26  6.835068E-29  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
    199  6.714973898932E-02  3.397877E-21  4.682057E-23  2.832639E-26  1.190300E-28  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
    200  6.763365269933E-02  5.326346E-21  7.711814E-23  4.725182E-26  2.064805E-28  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
    201  6.810748363549E-02  8.241498E-21  1.252862E-22  7.772963E-26  3.530169E-28  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
    202  6.886988901479E-02  1.650399E-20  2.714669E-22  1.718557E-25  8.307358E-28  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
    203  6.932442343830E-02  2.487719E-20  4.291365E-22  2.749996E-25  1.380445E-27  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
    204  6.977291475786E-02  3.717766E-20  6.722395E-22  4.360058E-25  2.271944E-27  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
    205  7.051837306122E-02  7.192653E-20  1.406986E-21  9.311009E-25  5.164176E-27  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
    206  7.120724846930E-02  1.312532E-19  2.763045E-21  1.863167E-24  1.095443E-26  1.345606E-30  1.000000E-30  1.000000E-30  1.000000E-30
    207  7.185571854523E-02  2.295342E-19  5.180572E-21  3.556151E-24  2.209900E-26  2.762835E-30  1.000000E-30  1.000000E-30  1.000000E-30
    208  7.250556240022E-02  3.984740E-19  9.648970E-21  6.743770E-24  4.432180E-26  5.586994E-30  1.000000E-30  1.000000E-30  1.000000E-30
    209  7.308358088908E-02  6.460710E-19  1.666136E-20  1.183408E-23  8.178008E-26  1.038570E-29  1.000000E-30  1.000000E-30  1.000000E-30
    210  7.365083251161E-02  1.031558E-18  2.831029E-20  2.043080E-23  1.483700E-25  1.898090E-29  1.000000E-30  1.000000E-30  1.000000E-30
    211  7.420607479025E-02  1.619189E-18  4.724516E-20  3.463495E-23  2.641282E-25  3.403428E-29  1.000000E-30  1.000000E-30  1.000000E-30
    212  7.477269193766E-02  2.546087E-18  7.911351E-20  5.894005E-23  4.726479E-25  6.135518E-29  1.000000E-30  1.000000E-30  1.000000E-30
    213  7.532671922740E-02  3.938634E-18  1.302026E-19  9.855368E-23  8.304356E-25  1.085865E-28  1.000000E-30  1.000000E-30  1.000000E-30
    214  7.590819975934E-02  6.179755E-18  2.180963E-19  1.678747E-22  1.490555E-24  1.964023E-28  1.000000E-30  1.000000E-30  1.000000E-30
    215  7.648106882397E-02  9.559574E-18  3.599706E-19  2.817271E-22  2.634782E-24  3.498152E-28  1.000000E-30  1.000000E-30  1.000000E-30
    216  7.706864365518E-02  1.485390E-17  5.980412E-19  4.761590E-22  4.698619E-24  6.287224E-28  1.000000E-30  1.000000E-30  1.000000E-30
    217  7.765097184480E-02  2.284755E-17  9.833926E-19  7.965083E-22  8.292328E-24  1.118262E-27  1.354303E-30  1.000000E-30  1.000000E-30
    218  7.824188421090E-02  3.514083E-17  1.619189E-18  1.334634E-21  1.467663E-23  1.994962E-27  2.586157E-30  1.000000E-30  1.000000E-30
    219  7.883216312169E-02  5.372933E-17  2.651155E-18  2.224011E-21  2.584114E-23  3.540510E-27  4.793613E-30  1.000000E-30  1.000000E-30
    220  7.934760137230E-02  7.759795E-17  4.066434E-18  3.464367E-21  4.225013E-23  5.829069E-27  8.203548E-30  1.000000E-30  1.000000E-30
    221  7.991019390762E-02  1.154854E-16  6.464986E-18  5.601941E-21  7.205038E-23  1.001628E-26  1.470867E-29  1.000000E-30  1.000000E-30
    222  8.044081450283E-02  1.675578E-16  9.985931E-18  8.793029E-21  1.189454E-22  1.665463E-26  2.546447E-29  1.000000E-30  1.000000E-30
    223  8.103419684334E-02  2.536857E-16  1.622217E-17  1.454472E-20  2.082497E-22  2.939427E-26  4.703385E-29  1.000000E-30  1.000000E-30
    224  8.158988408622E-02  3.736962E-16  2.553577E-17  2.328825E-20  3.517864E-22  5.003040E-26  8.356351E-29  1.000000E-30  1.000000E-30
    225  8.219791245697E-02  5.704791E-16  4.193447E-17  3.896686E-20  6.243898E-22  8.953752E-26  1.567923E-28  1.000000E-30  1.000000E-30
    226  8.273529679330E-02  8.295121E-16  6.506309E-17  6.147428E-20  1.038111E-21  1.499612E-25  2.738909E-28  1.000000E-30  1.000000E-30
    227  8.327310875316E-02  1.208170E-15  1.011636E-16  9.720101E-20  1.730582E-21  2.518427E-25  4.799118E-28  1.000000E-30  1.000000E-30
    228  8.381967664174E-02  1.772264E-15  1.586434E-16  1.550691E-19  2.914338E-21  4.273143E-25  8.504457E-28  1.000000E-30  1.000000E-30
    229  8.442137901789E-02  2.705940E-15  2.608029E-16  2.598281E-19  5.184880E-21  7.665982E-25  1.601008E-27  1.000000E-30  1.000000E-30
    230  8.496109010092E-02  3.965446E-15  4.085924E-16  4.141327E-19  8.724264E-21  1.299653E-24  2.835147E-27  1.000000E-30  1.000000E-30
    231  8.556251684447E-02  6.078931E-15  6.750463E-16  6.975582E-19  1.561639E-20  2.346115E-24  5.374607E-27  1.000000E-30  1.000000E-30
    232  8.609514523980E-02  8.879794E-15  1.054038E-15  1.108152E-18  2.619058E-20  3.964489E-24  9.487310E-27  1.471281E-30  1.000000E-30
    233  8.668730402486E-02  1.354344E-14  1.732113E-15  1.856605E-18  4.662640E-20  7.117693E-24  1.788679E-26  2.750482E-30  1.000000E-30
    234  8.725638446658E-02  2.031436E-14  2.792507E-15  3.049853E-18  8.123288E-20  1.250230E-23  3.294354E-26  5.103832E-30  1.000000E-30
    235  8.784892152766E-02  3.091653E-14  4.583481E-15  5.105342E-18  1.446255E-19  2.245049E-23  6.217216E-26  9.705733E-30  1.000000E-30
    236  8.837914431516E-02  4.489577E-14  7.124216E-15  8.077386E-18  2.418810E-19  3.783871E-23  1.095885E-25  1.722553E-29  1.000000E-30
    237  8.927467123273E-02  8.368476E-14  1.490964E-14  1.742358E-17  5.735245E-19  9.090659E-23  2.841737E-25  4.519047E-29  1.000000E-30
    238  9.009385267910E-02  1.458814E-13  2.891997E-14  3.475578E-17  1.248559E-18  2.003219E-22  6.720507E-25  1.080260E-28  1.000000E-30
    239  9.088007009323E-02  2.452288E-13  5.391281E-14  6.657526E-17  2.603137E-18  4.225946E-22  1.518266E-24  2.465926E-28  1.000000E-30
    240  9.160938796651E-02  3.908430E-13  9.465008E-14  1.198944E-16  5.075137E-18  8.330231E-22  3.191250E-24  5.233657E-28  1.000000E-30
    241  9.231864750676E-02  6.054409E-13  1.611829E-13  2.093398E-16  9.578501E-18  1.589265E-21  6.484238E-24  1.073565E-27  1.258233E-30
    242  9.335415502949E-02  1.115366E-12  3.413991E-13  4.600663E-16  2.360950E-17  3.980117E-21  1.781978E-23  2.991864E-27  3.879307E-30
    243  9.429165011748E-02  1.882190E-12  6.545290E-13  9.124414E-16  5.201712E-17  8.898125E-21  4.338472E-23  7.378058E-27  1.036018E-29
    244  9.514750284226E-02  2.967121E-12  1.160677E-12  1.669533E-15  1.048786E-16  1.818434E-20  9.591789E-23  1.650578E-26  2.492222E-29
    245  9.592869681963E-02  4.413881E-12  1.923896E-12  2.848597E-15  1.956785E-16  3.435287E-20  1.948335E-22  3.389498E-26  5.471602E-29
    246  9.638259128200E-02  5.524046E-12  2.565394E-12  3.863430E-15  2.796719E-16  4.945873E-20  2.926964E-22  5.124687E-26  8.603071E-29
    247  9.686466198075E-02  6.973788E-12  3.465232E-12  5.314103E-15  4.068154E-16  7.250781E-20  4.490335E-22  7.915857E-26  1.385577E-28
    248  9.745016881397E-02  9.193386E-12  4.961110E-12  7.779003E-15  6.376345E-16  1.147404E-19  7.511346E-22  1.335283E-25  2.459678E-28
    249  9.798964068785E-02  1.179182E-11  6.868944E-12  1.099510E-14  9.602214E-16  1.743338E-19  1.201566E-21  2.152704E-25  4.157621E-28
    250  9.892639389759E-02  1.798195E-11  1.197678E-11  1.987896E-14  1.940088E-15  3.577893E-19  2.698980E-21  4.902059E-25  1.028558E-27
    251  9.977784733458E-02  2.609486E-11  1.965088E-11  3.372472E-14  3.644977E-15  6.819880E-19  5.589923E-21  1.028193E-24  2.328153E-27
    252  1.005622893962E-01  3.652061E-11  3.083342E-11  5.459191E-14  6.488733E-15  1.230565E-18  1.089711E-20  2.028184E-24  4.929527E-27
    253  1.013070552067E-01  4.990169E-11  4.699637E-11  8.573877E-14  1.116194E-14  2.144485E-18  2.045070E-20  3.849790E-24  1.001381E-26
    254  1.019791947326E-01  6.577190E-11  6.841349E-11  1.282674E-13  1.814053E-14  3.526803E-18  3.597980E-20  6.843713E-24  1.893478E-26
    255  1.025982572428E-01  8.440748E-11  9.628272E-11  1.851642E-13  2.828193E-14  5.559480E-18  6.038496E-20  1.159731E-23  3.397927E-26
    256  1.032644197032E-01  1.096364E-10  1.381860E-10  2.731860E-13  4.535280E-14  9.022791E-18  1.048880E-19  2.035706E-23  6.346320E-26
    257  1.039121745974E-01  1.402874E-10  1.949753E-10  3.960445E-13  7.134557E-14  1.436239E-17  1.784531E-19  3.499434E-23  1.159336E-25
    258  1.045193471709E-01  1.752935E-10  2.671896E-10  5.568256E-13  1.083598E-13  2.205869E-17  2.918794E-19  5.779975E-23  2.028047E-25
    259  1.051181778144E-01  2.161461E-10  3.610256E-10  7.718212E-13  1.621561E-13  3.337919E-17  4.701438E-19  9.401227E-23  3.492146E-25
    260  1.056826419982E-01  2.605164E-10  4.745659E-10  1.039458E-12  2.348488E-13  4.885692E-17  7.301788E-19  1.473697E-22  5.778246E-25
    261  1.062431336111E-01  3.100285E-10  6.159713E-10  1.382330E-12  3.358758E-13  7.061848E-17  1.119899E-18  2.281342E-22  9.441654E-25
    262  1.068146627648E-01  3.650830E-10  7.928066E-10  1.824117E-12  4.775412E-13  1.015038E-16  1.710684E-18  3.518257E-22  1.539069E-24
    263  1.073656177930E-01  4.212054E-10  9.969009E-10  2.349965E-12  6.613233E-13  1.420636E-16  2.539792E-18  5.272118E-22  2.433636E-24
    264  1.079139362418E-01  4.787498E-10  1.235302E-09  2.983570E-12  9.027740E-13  1.960014E-16  3.717632E-18  7.789237E-22  3.794383E-24
    265  1.084202130578E-01  5.317080E-10  1.486396E-09  3.672048E-12  1.188467E-12  2.605880E-16  5.221826E-18  1.103595E-21  5.651473E-24
    266  1.089957947327E-01  5.898787E-10  1.806953E-09  4.580963E-12  1.601207E-12  3.550798E-16  7.576609E-18  1.617216E-21  8.768609E-24
    267  1.095139929398E-01  6.392124E-10  2.127067E-09  5.520560E-12  2.068884E-12  4.635228E-16  1.046971E-17  2.254943E-21  1.287557E-23
    268  1.100036617482E-01  6.826503E-10  2.457904E-09  6.523279E-12  2.612296E-12  5.910184E-16  1.409210E-17  3.061253E-21  1.836063E-23
    269  1.105581599754E-01  7.273196E-10  2.864291E-09  7.798037E-12  3.367669E-12  7.704692E-16  1.953919E-17  4.286311E-21  2.718898E-23
    270  1.111738162549E-01  7.713278E-10  3.356908E-09  9.403818E-12  4.418361E-12  1.023590E-15  2.780983E-17  6.168089E-21  4.165197E-23
    271  1.117276452796E-01  8.069747E-10  3.845448E-09  1.105516E-11  5.607014E-12  1.313842E-15  3.799623E-17  8.512130E-21  6.083287E-23
    272  1.122547306619E-01  8.380453E-10  4.355733E-09  1.283760E-11  7.006040E-12  1.659756E-15  5.096171E-17  1.152728E-20  8.697992E-23
    273  1.128196390807E-01  8.694033E-10  4.961250E-09  1.502071E-11  8.870764E-12  2.126607E-15  6.964926E-17  1.591968E-20  1.273675E-22
    274  1.134172103791E-01  9.024578E-10  5.688329E-09  1.772340E-11  1.138488E-11  2.764185E-15  9.697334E-17  2.241414E-20  1.908644E-22
    275  1.139661173569E-01  9.349285E-10  6.461597E-09  2.067524E-11  1.435643E-11  3.526971E-15  1.318647E-16  3.079678E-20  2.778198E-22
    276  1.145721141816E-01  9.752911E-10  7.465373E-09  2.460483E-11  1.862745E-11  4.636769E-15  1.860566E-16  4.395931E-20  4.228033E-22
    277  1.151138636995E-01  1.018089E-09  8.541120E-09  2.891183E-11  2.365615E-11  5.958800E-15  2.548005E-16  6.083436E-20  6.198185E-22
    278  1.160623872824E-01  1.118845E-09  1.104048E-08  3.917981E-11  3.678005E-11  9.461537E-15  4.527035E-16  1.101091E-19  1.242086E-21
    279  1.166131253687E-01  1.197892E-09  1.299622E-08  4.741794E-11  4.824335E-11  1.256513E-14  6.421221E-16  1.578979E-19  1.890548E-21
    280  1.171578902390E-01  1.296173E-09  1.545198E-08  5.795889E-11  6.387888E-11  1.684443E-14  9.190884E-16  2.284861E-19  2.902921E-21
    281  1.179966344325E-01  1.497912E-09  2.067576E-08  8.096117E-11  1.010454E-10  2.716314E-14  1.640794E-15  4.149042E-19  5.779307E-21
    282  1.184626561866E-01  1.641350E-09  2.458671E-08  9.862590E-11  1.319570E-10  3.585906E-14  2.293100E-15  5.854373E-19  8.586584E-21
    283  1.189221956404E-01  1.808209E-09  2.936867E-08  1.206629E-10  1.729440E-10  4.750555E-14  3.214120E-15  8.284270E-19  1.278688E-20
    284  1.197605220964E-01  2.187195E-09  4.123967E-08  1.770719E-10  2.881096E-10  8.072621E-14  6.059432E-15  1.589490E-18  2.695015E-20
    285  1.205341475296E-01  2.630052E-09  5.695849E-08  2.548401E-10  4.665351E-10  1.331684E-13  1.100936E-14  2.935811E-18  5.431856E-20
    286  1.212540834288E-01  3.127931E-09  7.714357E-08  3.587702E-10  7.336745E-10  2.131145E-13  1.929071E-14  5.224498E-18  1.049182E-19
    287  1.219299358624E-01  3.671562E-09  1.024080E-07  4.940606E-10  1.121984E-09  3.313638E-13  3.268305E-14  8.982838E-18  1.949413E-19
    288  1.225766858039E-01  4.258132E-09  1.336714E-07  6.681341E-10  1.678270E-09  5.036732E-13  5.395947E-14  1.504333E-17  3.517899E-19
    289  1.231854533608E-01  4.865006E-09  1.708576E-07  8.832009E-10  2.441321E-09  7.439377E-13  8.620293E-14  2.436025E-17  6.115041E-19
    290  1.237219182154E-01  5.438856E-09  2.110076E-07  1.123794E-09  3.381640E-09  1.044542E-12  1.297540E-13  3.711163E-17  9.919937E-19
    291  1.242404039059E-01  6.023017E-09  2.573486E-07  1.410999E-09  4.610638E-09  1.443097E-12  1.917933E-13  5.550336E-17  1.576963E-18
    292  1.248086455930E-01  6.689557E-09  3.178566E-07  1.799548E-09  6.439110E-09  2.045026E-12  2.928046E-13  8.584173E-17  2.608643E-18
    293  1.253177247642E-01  7.302053E-09  3.819700E-07  2.226018E-09  8.646246E-09  2.782438E-12  4.260843E-13  1.263883E-16  4.080997E-18
    294  1.258810647447E-01  7.989557E-09  4.650191E-07  2.798835E-09  1.190955E-08  3.889396E-12  6.418411E-13  1.928957E-16  6.663388E-18
    295  1.264205598797E-01  8.649156E-09  5.577597E-07  3.463115E-09  1.608741E-08  5.328989E-12  9.450345E-13  2.876308E-16  1.060306E-17
    296  1.270317883483E-01  9.383332E-09  6.803178E-07  4.376873E-09  2.247524E-08  7.566969E-12  1.456825E-12  4.498633E-16  1.785982E-17
    297  1.275757308169E-01  1.001516E-08  8.065254E-07  5.356905E-09  3.009248E-08  1.028058E-11  2.130454E-12  6.664915E-16  2.827698E-17
    298  1.286048671531E-01  1.112668E-08  1.093942E-06  7.722705E-09  5.147185E-08  1.808371E-11  4.311841E-12  1.382993E-15  6.659364E-17
    299  1.290949488661E-01  1.159683E-08  1.255389E-06  9.126373E-09  6.605284E-08  2.352216E-11  6.000734E-12  1.948047E-15  9.969843E-17
    300  1.295345101683E-01  1.198226E-08  1.414481E-06  1.055900E-08  8.230785E-08  2.967090E-11  8.044247E-12  2.640059E-15  1.427385E-16
    301  1.303954523490E-01  1.262429E-08  1.766740E-06  1.389744E-08  1.253635E-07  4.629802E-11  1.415061E-11  4.745461E-15  2.858717E-16
    302  1.308549873199E-01  1.289007E-08  1.977473E-06  1.600003E-08  1.561548E-07  5.842719E-11  1.904944E-11  6.463256E-15  4.127142E-16
    303  1.312776310019E-01  1.308491E-08  2.185207E-06  1.814830E-08  1.904932E-07  7.214234E-11  2.496785E-11  8.563343E-15  5.770551E-16
    304  1.320787884157E-01  1.332017E-08  2.614045E-06  2.281994E-08  2.751323E-07  1.066363E-10  4.135281E-11  1.447956E-14  1.081171E-15
    305  1.327308179063E-01  1.336365E-08  2.993922E-06  2.722961E-08  3.678460E-07  1.453136E-10  6.186635E-11  2.203478E-14  1.789843E-15
    306  1.333821207310E-01  1.326390E-08  3.395901E-06  3.218779E-08  4.876233E-07  1.963713E-10  9.184602E-11  3.328064E-14  2.942479E-15
    307  1.339749669338E-01  1.305470E-08  3.775300E-06  3.716595E-08  6.252186E-07  2.562732E-10  1.306325E-10  4.809024E-14  4.594946E-15
    308  1.345530840576E-01  1.273598E-08  4.150892E-06  4.241393E-08  7.907905E-07  3.298290E-10  1.829452E-10  6.840604E-14  7.053377E-15
    309  1.351098094661E-01  1.232081E-08  4.510755E-06  4.778697E-08  9.845802E-07  4.176559E-10  2.514479E-10  9.545504E-14  1.059705E-14
    310  1.359304916944E-01  1.155112E-08  5.022097E-06  5.614140E-08  1.341169E-06  5.834266E-10  3.966386E-10  1.540093E-13  1.907722E-14
    311  1.363572082699E-01  1.108302E-08  5.271487E-06  6.061270E-08  1.564500E-06  6.896338E-10  4.996369E-10  1.963158E-13  2.575417E-14
    312  1.367788244083E-01  1.057463E-08  5.501783E-06  6.505633E-08  1.813859E-06  8.101310E-10  6.252809E-10  2.485976E-13  3.452646E-14
    313  1.375777712339E-01  9.534924E-09  5.882997E-06  7.338331E-08  2.369564E-06  1.085271E-09  9.449571E-10  3.842642E-13  5.949336E-14
    314  1.380438267916E-01  8.898050E-09  6.065097E-06  7.807015E-08  2.747161E-06  1.276977E-09  1.193321E-09  4.917531E-13  8.114905E-14
    315  1.384690951451E-01  8.298285E-09  6.200489E-06  8.214892E-08  3.128687E-06  1.474238E-09  1.470121E-09  6.132621E-13  1.073015E-13
    316  1.391087445178E-01  7.388546E-09  6.344217E-06  8.780654E-08  3.769585E-06  1.813238E-09  1.994941E-09  8.477483E-13  1.620654E-13
    317  1.397002518981E-01  6.562538E-09  6.409512E-06  9.239619E-08  4.432889E-06  2.173734E-09  2.620313E-09  1.132920E-12  2.351744E-13
    318  1.402705851668E-01  5.790735E-09  6.408005E-06  9.610069E-08  5.135504E-06  2.565852E-09  3.379640E-09  1.486013E-12  3.341317E-13
    319  1.408634912375E-01  5.022725E-09  6.338135E-06  9.907293E-08  5.928912E-06  3.020990E-09  4.366584E-09  1.954155E-12  4.777589E-13
    320  1.414089642241E-01  4.364689E-09  6.216386E-06  1.009716E-07  6.708178E-06  3.480876E-09  5.482469E-09  2.494058E-12  6.588277E-13
    321  1.419220762512E-01  3.793895E-09  6.055374E-06  1.019961E-07  7.478140E-06  3.947992E-09  6.743533E-09  3.115754E-12  8.855161E-13
    322  1.422771704232E-01  3.423586E-09  5.918170E-06  1.022386E-07  8.030382E-06  4.290832E-09  7.755555E-09  3.622325E-12  1.083296E-12
    323  1.426029315631E-01  3.104487E-09  5.776074E-06  1.021363E-07  8.548063E-06  4.618367E-09  8.794017E-09  4.148541E-12  1.300281E-12
    324  1.430135230101E-01  2.732331E-09  5.577986E-06  1.015868E-07  9.211859E-06  5.047417E-09  1.026529E-08  4.904226E-12  1.631119E-12
    325  1.434683796643E-01  2.359103E-09  5.337654E-06  1.004565E-07  9.957360E-06  5.542002E-09  1.212708E-08  5.875941E-12  2.087611E-12
    326  1.440315208021E-01  1.951003E-09  5.015561E-06  9.833761E-08  1.088820E-05  6.179583E-09  1.481152E-08  7.303939E-12  2.817030E-12
    327  1.445490332405E-01  1.623357E-09  4.700363E-06  9.571508E-08  1.174579E-05  6.787933E-09  1.770270E-08  8.872966E-12  3.692537E-12
    328  1.451370980342E-01  1.306746E-09  4.331752E-06  9.211378E-08  1.271009E-05  7.498871E-09  2.153490E-08  1.099695E-11  4.991566E-12
    329  1.457052374241E-01  1.051891E-09  3.973396E-06  8.812969E-08  1.362262E-05  8.200980E-09  2.585855E-08  1.344697E-11  6.640391E-12
    330  1.463107957421E-01  8.263415E-10  3.593716E-06  8.339787E-08  1.456975E-05  8.963373E-09  3.125164E-08  1.657211E-11  8.959398E-12
    331  1.468752132891E-01  6.550095E-10  3.250166E-06  7.869900E-08  1.542058E-05  9.682094E-09  3.709467E-08  2.003524E-11  1.179199E-11
    332  1.475510939381E-01  4.923179E-10  2.859709E-06  7.288644E-08  1.639122E-05  1.054812E-08  4.526489E-08  2.499708E-11  1.629616E-11
    333  1.481899111058E-01  3.724269E-10  2.513842E-06  6.727983E-08  1.725854E-05  1.137043E-08  5.436694E-08  3.066707E-11  2.203897E-11
    334  1.491767377555E-01  2.388282E-10  2.033460E-06  5.873562E-08  1.849391E-05  1.264060E-08  7.153170E-08  4.171040E-11  3.489000E-11
    335  1.497116139607E-01  1.868673E-10  1.802604E-06  5.428558E-08  1.910879E-05  1.332677E-08  8.267031E-08  4.909056E-11  4.461152E-11
    336  1.502421520731E-01  1.456589E-10  1.592092E-06  4.998694E-08  1.968300E-05  1.400668E-08  9.526498E-08  5.760836E-11  5.687745E-11
    337  1.509052103900E-01  1.063996E-10  1.357000E-06  4.490126E-08  2.034877E-05  1.485316E-08  1.133988E-07  7.016662E-11  7.688150E-11
    338  1.515352476696E-01  7.886356E-11  1.161065E-06  4.039818E-08  2.092962E-05  1.565425E-08  1.334496E-07  8.441280E-11  1.021658E-10
    339  1.521327102765E-01  5.914478E-11  9.965471E-07  3.638099E-08  2.143738E-05  1.641275E-08  1.555187E-07  1.004703E-10  1.337514E-10
    340  1.526678407657E-01  4.574115E-11  8.665780E-07  3.303786E-08  2.185689E-05  1.709065E-08  1.781154E-07  1.172844E-10  1.701233E-10
    341  1.532481602429E-01  3.472757E-11  7.428144E-07  2.969219E-08  2.227563E-05  1.782461E-08  2.060415E-07  1.385338E-10  2.206292E-10
    342  1.535863948111E-01  2.962810E-11  6.780724E-07  2.786710E-08  2.250316E-05  1.825219E-08  2.241785E-07  1.525862E-10  2.566773E-10
    343  1.538995751697E-01  2.558091E-11  6.222548E-07  2.624183E-08  2.270365E-05  1.864838E-08  2.423924E-07  1.668759E-10  2.954115E-10
    344  1.546020187628E-01  1.856099E-11  5.118582E-07  2.288127E-08  2.311750E-05  1.953703E-08  2.884855E-07  2.037963E-10  4.047192E-10
    345  1.552062305672E-01  1.427438E-11  4.316316E-07  2.029461E-08  2.343538E-05  2.030187E-08  3.346846E-07  2.417891E-10  5.303356E-10
    346  1.557875935888E-01  1.122790E-11  3.651625E-07  1.803120E-08  2.370974E-05  2.103888E-08  3.859694E-07  2.849713E-10  6.883076E-10
    347  1.566447447202E-01  8.129478E-12  2.839911E-07  1.508288E-08  2.405956E-05  2.212725E-08  4.758594E-07  3.629166E-10  1.011597E-09
    348  1.574294426159E-01  6.300424E-12  2.247881E-07  1.277041E-08  2.432413E-05  2.312468E-08  5.756600E-07  4.524187E-10  1.439079E-09
    349  1.581710514975E-01  5.129765E-12  1.792522E-07  1.085943E-08  2.452571E-05  2.406683E-08  6.891891E-07  5.574239E-10  2.011695E-09
    350  1.588328903187E-01  4.404421E-12  1.461109E-07  9.378595E-09  2.466557E-05  2.490511E-08  8.085766E-07  6.711365E-10  2.712508E-09
    351  1.594606073659E-01  3.901717E-12  1.200401E-07  8.142995E-09  2.476235E-05  2.569545E-08  9.403865E-07  8.001239E-10  3.602989E-09
    352  1.600565792087E-01  3.536461E-12  9.924544E-08  7.097892E-09  2.482015E-05  2.643822E-08  1.085399E-06  9.456888E-10  4.723341E-09
    353  1.607059625219E-01  3.226806E-12  8.049331E-08  6.100609E-09  2.484381E-05  2.723534E-08  1.267819E-06  1.133821E-09  6.342894E-09
    354  1.613957576202E-01  2.962234E-12  6.423252E-08  5.180133E-09  2.482057E-05  2.806147E-08  1.493986E-06  1.373972E-09  8.676787E-09
    355  1.620398820205E-01  2.750898E-12  5.179089E-08  4.428196E-09  2.474903E-05  2.880503E-08  1.740836E-06  1.643751E-09  1.163773E-08
    356  1.627691861850E-01  2.537089E-12  4.046254E-08  3.698195E-09  2.460564E-05  2.960431E-08  2.066281E-06  2.010706E-09  1.621246E-08
    357  1.634667099868E-01  2.344880E-12  3.179888E-08  3.099478E-09  2.439863E-05  3.031114E-08  2.430891E-06  2.435342E-09  2.225971E-08
    358  1.645369737572E-01  2.059066E-12  2.175305E-08  2.342620E-09  2.393001E-05  3.124600E-08  3.107851E-06  3.257515E-09  3.616138E-08
    359  1.651200899964E-01  1.905549E-12  1.761044E-08  2.003398E-09  2.358975E-05  3.165824E-08  3.542828E-06  3.807127E-09  4.701401E-08
