 *                                      
 * expansion:  temp0=  1.000E+10 den0=  3.000E+06 temp_stop=  1.000E+07
 *          time                cs131         cs132         cs133         cs134         cs135         cs136         cs137         cs138
     72  3.757630769329E-02  5.756327E-30  8.053706E-30  1.222625E-29  1.459618E-29  1.027503E-29  5.575696E-30  1.536940E-30  1.000000E-30
     73  3.788075418501E-02  6.757802E-30  9.804074E-30  1.565632E-29  1.946380E-29  1.442004E-29  7.576544E-30  2.222094E-30  1.000000E-30
     74  3.819794660071E-02  7.174519E-30  1.076111E-29  1.783452E-29  2.288476E-29  1.752653E-29  9.605082E-30  2.704434E-30  1.000000E-30
     75  3.838080203158E-02  4.188035E-30  6.695420E-30  1.130550E-29  1.462938E-29  1.146439E-29  6.834967E-30  2.078868E-30  1.000000E-30
     76  3.859219912978E-02  4.955369E-30  7.772175E-30  1.359122E-29  1.837902E-29  1.487584E-29  8.619469E-30  2.692978E-30  1.000000E-30
     77  3.884096228080E-02  5.740178E-30  9.300596E-30  1.686378E-29  2.355706E-29  1.971711E-29  1.190479E-29  3.979496E-30  1.000000E-30
     78  3.907668434759E-02  5.564040E-30  9.192031E-30  1.709547E-29  2.439593E-29  2.088032E-29  1.283724E-29  4.449051E-30  1.000000E-30
     79  3.934936577490E-02  6.281538E-30  1.080640E-29  2.096157E-29  3.110778E-29  2.772851E-29  1.782627E-29  6.061885E-30  1.000000E-30
     80  3.961640452516E-02  6.201116E-30  1.093417E-29  2.185775E-29  3.322347E-29  3.030094E-29  1.996085E-29  6.921387E-30  1.000000E-30
     81  3.991996766101E-02  6.893076E-30  1.269047E-29  2.654561E-29  4.212633E-29  4.025809E-29  2.766713E-29  9.950406E-30  1.000000E-30
     82  4.019473378510E-02  6.297043E-30  1.183590E-29  2.554007E-29  4.150679E-29  4.055791E-29  2.848658E-29  1.050904E-29  1.000000E-30
     83  4.046928694587E-02  6.181829E-30  1.216240E-29  2.763893E-29  4.676406E-29  4.827032E-29  3.634785E-29  1.492167E-29  1.000000E-30
     84  4.074955599116E-02  6.324168E-30  1.274392E-29  2.897337E-29  4.966378E-29  5.150622E-29  3.828173E-29  1.583918E-29  1.000000E-30
     85  4.099011663524E-02  5.121054E-30  1.077542E-29  2.635429E-29  4.802878E-29  5.309805E-29  4.194796E-29  1.817390E-29  1.000000E-30
     86  4.118445936105E-02  4.099021E-30  8.782883E-30  2.194544E-29  4.073632E-29  4.587317E-29  3.684075E-29  1.626759E-29  1.000000E-30
     87  4.137235583218E-02  3.873615E-30  8.511167E-30  2.189077E-29  4.170017E-29  4.828303E-29  3.980756E-29  1.813728E-29  1.000000E-30
     88  4.152714488067E-02  3.193266E-30  7.080267E-30  1.847025E-29  3.564329E-29  4.182894E-29  3.491477E-29  1.613821E-29  1.000000E-30
     89  4.165981986900E-02  2.704957E-30  6.069986E-30  1.609709E-29  3.152998E-29  3.759897E-29  3.186050E-29  1.499369E-29  1.000000E-30
     90  4.188596337322E-02  4.469553E-30  1.022527E-29  2.778931E-29  5.557719E-29  6.763188E-29  5.827567E-29  2.780209E-29  1.285871E-30
     91  4.208159634323E-02  3.734644E-30  9.074047E-30  2.491698E-29  5.004969E-29  6.136899E-29  5.337625E-29  2.604998E-29  1.220635E-30
     92  4.230932596557E-02  4.234658E-30  1.033952E-29  2.947240E-29  6.153084E-29  7.832764E-29  7.027793E-29  3.513368E-29  1.663336E-30
     93  4.251598135750E-02  3.675413E-30  9.422279E-30  2.743297E-29  5.816713E-29  7.552656E-29  6.922798E-29  3.565253E-29  1.709536E-30
     94  4.274368410830E-02  3.927022E-30  1.015388E-29  3.066052E-29  6.727861E-29  9.032397E-29  8.513571E-29  4.513726E-29  2.248969E-30
     95  4.294191711445E-02  3.265671E-30  8.444714E-30  2.720818E-29  6.236677E-29  8.774580E-29  8.685218E-29  4.960355E-29  2.469650E-30
     96  4.316569238790E-02  3.615088E-30  9.594825E-30  3.104950E-29  7.197107E-29  1.029267E-28  1.036131E-28  6.046547E-29  2.996611E-30
     97  4.339365876136E-02  3.429335E-30  9.662909E-30  3.186826E-29  7.541982E-29  1.098023E-28  1.115034E-28  6.453544E-29  3.299748E-30
     98  4.362382833621E-02  3.280646E-30  9.553597E-30  3.256962E-29  7.930505E-29  1.190546E-28  1.243616E-28  7.445444E-29  3.795532E-30
     99  4.384703699487E-02  3.019545E-30  9.133621E-30  3.205359E-29  8.003549E-29  1.235229E-28  1.323891E-28  8.174377E-29  4.265190E-30
    100  4.408801045744E-02  3.065289E-30  9.441326E-30  3.450158E-29  8.910874E-29  1.422856E-28  1.569878E-28  1.000111E-28  5.224308E-30
    101  4.430336182063E-02  2.606065E-30  8.233074E-30  3.069182E-29  8.057533E-29  1.314303E-28  1.482937E-28  9.742475E-29  5.165106E-30
    102  4.453208602613E-02  2.564480E-30  8.393223E-30  3.262529E-29  8.884124E-29  1.502548E-28  1.746671E-28  1.182906E-28  6.459574E-30
    103  4.474836808964E-02  2.348182E-30  7.493570E-30  3.043148E-29  8.592075E-29  1.511571E-28  1.823261E-28  1.292521E-28  7.035366E-30
    104  4.497736119052E-02  2.321667E-30  7.567403E-30  3.185948E-29  9.301971E-29  1.697675E-28  2.116334E-28  1.558576E-28  8.536446E-30
    105  4.517199675598E-02  1.882577E-30  6.433409E-30  2.718719E-29  7.930279E-29  1.448683E-28  1.810154E-28  1.340073E-28  7.713406E-30
    106  4.536038532241E-02  1.713150E-30  5.970667E-30  2.595809E-29  7.803159E-29  1.472683E-28  1.893196E-28  1.446422E-28  8.411976E-30
    107  4.552484255766E-02  1.345527E-30  4.896066E-30  2.269716E-29  7.070987E-29  1.383641E-28  1.842726E-28  1.476499E-28  8.608866E-30
    108  4.581275722245E-02  2.238690E-30  8.246146E-30  3.853034E-29  1.227565E-28  2.454090E-28  3.308934E-28  2.664594E-28  1.574792E-29
    109  4.603616864208E-02  1.529792E-30  5.788793E-30  2.907385E-29  9.760790E-29  2.076370E-28  2.978262E-28  2.602624E-28  1.558658E-29
    110  4.624194314299E-02  1.329755E-30  5.162150E-30  2.658670E-29  9.018323E-29  1.948657E-28  2.845405E-28  2.553700E-28  1.559328E-29
    111  4.641297951594E-02  1.052090E-30  4.109254E-30  2.162810E-29  7.544070E-29  1.672073E-28  2.491686E-28  2.286201E-28  1.392462E-29
    112  4.656990459822E-02  1.000000E-30  3.664479E-30  1.977960E-29  6.984300E-29  1.570865E-28  2.370085E-28  2.202168E-28  1.362951E-29
    113  4.671253119976E-02  1.000000E-30  3.221578E-30  1.768035E-29  6.358467E-29  1.456551E-28  2.232083E-28  2.109738E-28  1.315045E-29
    114  4.684580987606E-02  1.000000E-30  2.916051E-30  1.632019E-29  5.959986E-29  1.388686E-28  2.159044E-28  2.073692E-28  1.304911E-29
    115  4.697520204195E-02  1.000000E-30  2.740379E-30  1.562015E-29  5.787080E-29  1.370434E-28  2.160624E-28  2.108357E-28  1.341286E-29
    116  4.709649788536E-02  1.000000E-30  2.497915E-30  1.447563E-29  5.454393E-29  1.314444E-28  2.104483E-28  2.090677E-28  1.337807E-29
    117  4.721637454993E-02  1.000000E-30  2.387053E-30  1.407895E-29  5.372517E-29  1.314069E-28  2.131121E-28  2.148761E-28  1.389903E-29
    118  4.732862910872E-02  1.000000E-30  2.182916E-30  1.297833E-29  5.036021E-29  1.253197E-28  2.063690E-28  2.118569E-28  1.376903E-29
    119  4.750539400184E-02  1.000000E-30  3.236222E-30  1.994673E-29  7.881339E-29  2.004739E-28  3.369857E-28  3.554273E-28  2.353083E-29
    120  4.767210524850E-02  1.000000E-30  2.911690E-30  1.787220E-29  7.321766E-29  1.946151E-28  3.388992E-28  3.697210E-28  2.412807E-29
    121  4.783406579930E-02  1.000000E-30  2.700727E-30  1.697841E-29  7.091705E-29  1.925731E-28  3.418850E-28  3.818934E-28  2.516961E-29
    122  4.799263518131E-02  1.000000E-30  2.511504E-30  1.619265E-29  6.898662E-29  1.914408E-28  3.464789E-28  3.961312E-28  2.641875E-29
    123  4.815339657435E-02  1.000000E-30  2.418889E-30  1.593139E-29  6.927184E-29  1.964093E-28  3.625169E-28  4.247306E-28  2.876067E-29
    124  4.832264594384E-02  1.000000E-30  2.408042E-30  1.621681E-29  7.206002E-29  2.090487E-28  3.940361E-28  4.738995E-28  3.262774E-29
    125  4.849826454798E-02  1.000000E-30  2.349156E-30  1.626919E-29  7.395667E-29  2.201535E-28  4.243926E-28  5.239472E-28  3.651825E-29
    126  4.867786870736E-02  1.000000E-30  2.256184E-30  1.607490E-29  7.471328E-29  2.281407E-28  4.495995E-28  5.694399E-28  4.014903E-29
    127  4.885872256535E-02  1.000000E-30  2.120444E-30  1.551419E-29  7.381249E-29  2.314997E-28  4.668534E-28  6.073292E-28  4.331865E-29
    128  4.903755607841E-02  1.000000E-30  1.956526E-30  1.479993E-29  7.198749E-29  2.315210E-28  4.771587E-28  6.368032E-28  4.592251E-29
    129  4.921259737621E-02  1.000000E-30  1.781930E-30  1.396037E-29  6.938479E-29  2.286578E-28  4.813285E-28  6.587378E-28  4.803536E-29
    130  4.938368810460E-02  1.000000E-30  1.619342E-30  1.315712E-29  6.680318E-29  2.254236E-28  4.844522E-28  6.798262E-28  5.015407E-29
    131  4.955132280349E-02  1.000000E-30  1.476435E-30  1.243008E-29  6.444395E-29  2.225390E-28  4.880146E-28  7.018118E-28  5.237293E-29
    132  4.971624312404E-02  1.000000E-30  1.359107E-30  1.178735E-29  6.235260E-29  2.202081E-28  4.925267E-28  7.255429E-28  5.475995E-29
    133  4.987811857735E-02  1.000000E-30  1.247421E-30  1.114923E-29  6.013939E-29  2.171279E-28  4.950821E-28  7.465400E-28  5.694602E-29
    134  5.003799836445E-02  1.000000E-30  1.152890E-30  1.059980E-29  5.830629E-29  2.151590E-28  5.000991E-28  7.720243E-28  5.955252E-29
    135  5.019682549602E-02  1.000000E-30  1.079336E-30  1.011769E-29  5.675434E-29  2.141390E-28  5.075314E-28  8.023800E-28  6.258843E-29
    136  5.035511419132E-02  1.000000E-30  1.013617E-30  9.680036E-30  5.536780E-29  2.136036E-28  5.162023E-28  8.356177E-28  6.587833E-29
    137  5.051299755300E-02  1.000000E-30  1.000000E-30  9.258917E-30  5.399166E-29  2.129624E-28  5.247033E-28  8.695669E-28  6.927630E-29
    138  5.067010535678E-02  1.000000E-30  1.000000E-30  8.826613E-30  5.249204E-29  2.117286E-28  5.318815E-28  9.023707E-28  7.263553E-29
    139  5.082726902819E-02  1.000000E-30  1.000000E-30  8.446724E-30  5.123940E-29  2.113558E-28  5.414249E-28  9.407125E-28  7.654093E-29
    140  5.098506829486E-02  1.000000E-30  1.000000E-30  8.107375E-30  5.017075E-29  2.116665E-28  5.529638E-28  9.839605E-28  8.091766E-29
    141  5.114361869269E-02  1.000000E-30  1.000000E-30  7.781943E-30  4.912405E-29  2.119511E-28  5.645754E-28  1.028577E-27  8.547104E-29
    142  5.130328078870E-02  1.000000E-30  1.000000E-30  7.471951E-30  4.811770E-29  2.123356E-28  5.767631E-28  1.076087E-27  9.037249E-29
    143  5.146205644840E-02  1.000000E-30  1.000000E-30  7.074180E-30  4.644964E-29  2.096980E-28  5.808849E-28  1.109769E-27  9.414048E-29
    144  5.162089365231E-02  1.000000E-30  1.000000E-30  6.740537E-30  4.515265E-29  2.084904E-28  5.889970E-28  1.152783E-27  9.882063E-29
    145  5.177902725711E-02  1.000000E-30  1.000000E-30  6.387761E-30  4.363406E-29  2.061693E-28  5.940952E-28  1.191037E-27  1.031379E-28
    146  5.193558292952E-02  1.000000E-30  1.000000E-30  6.111574E-30  4.224434E-29  2.014792E-28  5.851461E-28  1.185166E-27  1.031015E-28
    147  5.207655208218E-02  1.000000E-30  1.000000E-30  5.213733E-30  3.702692E-29  1.809362E-28  5.364541E-28  1.113087E-27  9.778856E-29
    148  5.220437120847E-02  1.000000E-30  1.000000E-30  4.547406E-30  3.285300E-29  1.636168E-28  4.928921E-28  1.041977E-27  9.224514E-29
    149  5.240275279905E-02  1.000000E-30  1.000000E-30  6.651989E-30  4.903061E-29  2.505433E-28  7.711808E-28  1.675693E-27  1.502500E-28
    150  5.258707116153E-02  1.000000E-30  1.000000E-30  5.603158E-30  4.231337E-29  2.260224E-28  7.228924E-28  1.641811E-27  1.497374E-28
    151  5.276353482958E-02  1.000000E-30  1.000000E-30  5.076836E-30  3.923477E-29  2.138349E-28  6.970615E-28  1.624311E-27  1.498210E-28
    152  5.293536770993E-02  1.000000E-30  1.000000E-30  4.676814E-30  3.687963E-29  2.057700E-28  6.844445E-28  1.635932E-27  1.525465E-28
    153  5.310288915571E-02  1.000000E-30  1.000000E-30  4.355243E-30  3.512413E-29  1.989958E-28  6.694018E-28  1.619030E-27  1.517041E-28
    154  5.325369291828E-02  1.000000E-30  1.000000E-30  3.673993E-30  3.047892E-29  1.773277E-28  6.101335E-28  1.515267E-27  1.435178E-28
    155  5.339308966526E-02  1.000000E-30  1.000000E-30  3.229909E-30  2.672426E-29  1.585724E-28  5.546231E-28  1.400800E-27  1.332009E-28
    156  5.362726198018E-02  1.000000E-30  1.000000E-30  5.012810E-30  4.352595E-29  2.667631E-28  9.591920E-28  2.515475E-27  2.433956E-28
    157  5.383816121000E-02  1.000000E-30  1.000000E-30  4.007983E-30  3.525117E-29  2.260518E-28  8.461297E-28  2.332397E-27  2.307499E-28
    158  5.403768730975E-02  1.000000E-30  1.000000E-30  3.559264E-30  3.218452E-29  2.102951E-28  8.022454E-28  2.275597E-27  2.281169E-28
    159  5.422986619970E-02  1.000000E-30  1.000000E-30  3.214465E-30  3.018338E-29  2.024080E-28  7.851093E-28  2.256811E-27  2.272866E-28
    160  5.440569294967E-02  1.000000E-30  1.000000E-30  2.716148E-30  2.627545E-29  1.816022E-28  7.227024E-28  2.140609E-27  2.181977E-28
    161  5.456994612052E-02  1.000000E-30  1.000000E-30  2.364886E-30  2.281741E-29  1.621626E-28  6.609094E-28  2.009503E-27  2.065379E-28
    162  5.485681963417E-02  1.000000E-30  1.000000E-30  3.675972E-30  3.778453E-29  2.804588E-28  1.183569E-27  3.755337E-27  3.931843E-28
    163  5.511708850657E-02  1.000000E-30  1.000000E-30  2.961391E-30  3.033259E-29  2.322469E-28  1.016024E-27  3.424826E-27  3.692027E-28
    164  5.536560227933E-02  1.000000E-30  1.000000E-30  2.574202E-30  2.824335E-29  2.243782E-28  1.002188E-27  3.421853E-27  3.703465E-28
    165  5.559867087093E-02  1.000000E-30  1.000000E-30  2.147419E-30  2.454120E-29  2.031837E-28  9.396557E-28  3.337633E-27  3.668694E-28
    166  5.582344501454E-02  1.000000E-30  1.000000E-30  1.856081E-30  2.114599E-29  1.832097E-28  8.810251E-28  3.270745E-27  3.652087E-28
    167  5.608267729631E-02  1.000000E-30  1.000000E-30  1.860608E-30  2.216367E-29  2.010949E-28  1.001754E-27  3.874268E-27  4.399332E-28
    168  5.632179590432E-02  1.000000E-30  1.000000E-30  1.509703E-30  1.872250E-29  1.770175E-28  9.164955E-28  3.732454E-27  4.333577E-28
    169  5.658568452696E-02  1.000000E-30  1.000000E-30  1.492345E-30  1.900038E-29  1.869484E-28  9.966195E-28  4.187889E-27  4.923219E-28
    170  5.682194908758E-02  1.000000E-30  1.000000E-30  1.220905E-30  1.602805E-29  1.629386E-28  8.952527E-28  3.912239E-27  4.674473E-28
    171  5.707748662895E-02  1.000000E-30  1.000000E-30  1.150032E-30  1.556874E-29  1.656220E-28  9.426518E-28  4.297251E-27  5.226244E-28
    172  5.730159219632E-02  1.000000E-30  1.000000E-30  1.000000E-30  1.288620E-29  1.417918E-28  8.328078E-28  3.951938E-27  4.886078E-28
    173  5.769211250520E-02  1.000000E-30  1.000000E-30  1.219307E-30  1.971382E-29  2.381967E-28  1.488636E-27  7.401932E-27  9.277759E-28
    174  5.804755660481E-02  1.000000E-30  1.000000E-30  1.116913E-30  1.738644E-29  2.017911E-28  1.219925E-27  6.102344E-27  7.778573E-28
    175  5.837706807704E-02  1.000000E-30  1.000000E-30  1.000000E-30  1.347922E-29  1.783471E-28  1.215113E-27  6.820030E-27  9.001789E-28
    176  5.868213309337E-02  1.000000E-30  1.000000E-30  1.000000E-30  1.105652E-29  1.551663E-28  1.106352E-27  6.591308E-27  8.932521E-28
    177  5.897372529375E-02  1.000000E-30  1.000000E-30  1.000000E-30  9.214879E-30  1.380680E-28  1.039885E-27  6.610858E-27  9.193951E-28
    178  5.927019313219E-02  1.000000E-30  1.000000E-30  1.000000E-30  8.183704E-30  1.306789E-28  1.035435E-27  6.997996E-27  9.974676E-28
    179  5.955970264735E-02  1.000000E-30  1.000000E-30  1.000000E-30  7.125768E-30  1.195091E-28  9.882219E-28  7.057358E-27  1.029328E-27
