 *                                      
 * expansion:  temp0=  1.000E+10 den0=  3.000E+06 temp_stop=  1.000E+07
 *          time                w197          w198          w199          w200          w201          w202          w203          w204 
    180  5.987296131417E-02  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
    181  6.018239261751E-02  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
    182  6.051941164510E-02  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
    183  6.081686890997E-02  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
    184  6.107970107709E-02  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
    185  6.149099227918E-02  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
    186  6.184187848266E-02  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
    187  6.212841772032E-02  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
    188  6.241083345826E-02  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
    189  6.286334795077E-02  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
    190  6.324448148531E-02  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
    191  6.354755735680E-02  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
    192  6.382753282149E-02  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
    193  6.429792763326E-02  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
    194  6.470641913937E-02  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
    195  6.514351188605E-02  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
    196  6.551961572666E-02  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
    197  6.614173306661E-02  1.360542E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
    198  6.666431851744E-02  1.935250E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
    199  6.714973898932E-02  3.656041E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
    200  6.763365269933E-02  7.170577E-30  1.176331E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
    201  6.810748363549E-02  1.422816E-29  2.588874E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
    202  6.886988901479E-02  4.966846E-29  8.983329E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
    203  6.932442343830E-02  6.288576E-29  1.263483E-29  1.344859E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
    204  6.977291475786E-02  1.263647E-28  2.613892E-29  2.815287E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
    205  7.051837306122E-02  5.088338E-28  1.159902E-28  1.346986E-29  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
    206  7.120724846930E-02  1.012318E-27  2.535297E-28  3.386462E-29  1.464432E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
    207  7.185571854523E-02  2.129628E-27  5.585532E-28  7.547873E-29  3.715954E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
    208  7.250556240022E-02  4.651780E-27  1.354863E-27  1.942019E-28  9.646498E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
    209  7.308358088908E-02  7.271673E-27  2.306356E-27  3.562713E-28  1.930892E-29  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
    210  7.365083251161E-02  1.194736E-26  4.071591E-27  6.684030E-28  3.908639E-29  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
    211  7.420607479025E-02  1.832606E-26  6.698029E-27  1.164282E-27  7.298324E-29  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
    212  7.477269193766E-02  2.986397E-26  1.172690E-26  2.160695E-27  1.453909E-28  1.155524E-30  1.000000E-30  1.000000E-30  1.000000E-30
    213  7.532671922740E-02  4.915267E-26  2.072734E-26  4.046193E-27  2.921748E-28  2.380198E-30  1.000000E-30  1.000000E-30  1.000000E-30
    214  7.590819975934E-02  9.007009E-26  4.093809E-26  8.489034E-27  6.601049E-28  5.506844E-30  1.000000E-30  1.000000E-30  1.000000E-30
    215  7.648106882397E-02  1.708642E-25  8.364954E-26  1.841204E-26  1.540935E-27  1.315707E-29  1.000000E-30  1.000000E-30  1.000000E-30
    216  7.706864365518E-02  3.048903E-25  1.611060E-25  3.769270E-26  3.402157E-27  2.973918E-29  1.000000E-30  1.000000E-30  1.000000E-30
    217  7.765097184480E-02  5.359011E-25  3.055698E-25  7.596260E-26  7.393830E-27  6.614088E-29  1.000000E-30  1.000000E-30  1.000000E-30
    218  7.824188421090E-02  9.097091E-25  5.606569E-25  1.482513E-25  1.558821E-26  1.427221E-28  1.000000E-30  1.000000E-30  1.000000E-30
    219  7.883216312169E-02  1.504804E-24  1.002892E-24  2.821437E-25  3.207275E-26  3.005210E-28  1.000000E-30  1.000000E-30  1.000000E-30
    220  7.934760137230E-02  2.285361E-24  1.631552E-24  4.846498E-25  5.901294E-26  5.641768E-28  1.470180E-30  1.000000E-30  1.000000E-30
    221  7.991019390762E-02  3.501178E-24  2.695650E-24  8.498432E-25  1.116092E-25  1.090535E-27  2.897195E-30  1.000000E-30  1.000000E-30
    222  8.044081450283E-02  5.004425E-24  4.139543E-24  1.380723E-24  1.948658E-25  1.943437E-27  5.356977E-30  1.000000E-30  1.000000E-30
    223  8.103419684334E-02  7.426562E-24  6.659721E-24  2.366503E-24  3.622588E-25  3.696211E-27  1.061896E-29  1.000000E-30  1.000000E-30
    224  8.158988408622E-02  1.020515E-23  9.875582E-24  3.724586E-24  6.156605E-25  6.416743E-27  1.917352E-29  1.000000E-30  1.000000E-30
    225  8.219791245697E-02  1.443786E-23  1.519477E-23  6.118258E-24  1.100850E-24  1.174276E-26  3.665112E-29  1.000000E-30  1.000000E-30
    226  8.273529679330E-02  1.864847E-23  2.114845E-23  9.024958E-24  1.751470E-24  1.906846E-26  6.188582E-29  1.000000E-30  1.000000E-30
    227  8.327310875316E-02  2.368810E-23  2.896387E-23  1.310365E-23  2.744819E-24  3.049888E-26  1.029788E-28  1.000000E-30  1.000000E-30
    228  8.381967664174E-02  2.940518E-23  3.883306E-23  1.864781E-23  4.224171E-24  4.791786E-26  1.685235E-28  1.000000E-30  1.000000E-30
    229  8.442137901789E-02  3.625408E-23  5.214709E-23  2.674774E-23  6.609348E-24  7.669992E-26  2.823045E-28  1.000000E-30  1.000000E-30
    230  8.496109010092E-02  4.177919E-23  6.491727E-23  3.533796E-23  9.446882E-24  1.118874E-25  4.292094E-28  1.000000E-30  1.000000E-30
    231  8.556251684447E-02  4.762643E-23  8.070196E-23  4.695446E-23  1.371321E-23  1.661499E-25  6.678661E-28  1.106484E-30  1.000000E-30
    232  8.609514523980E-02  5.145063E-23  9.418909E-23  5.814526E-23  1.837744E-23  2.271896E-25  9.523712E-28  1.602250E-30  1.000000E-30
    233  8.668730402486E-02  5.481883E-23  1.094321E-22  7.217766E-23  2.492556E-23  3.151192E-25  1.384941E-27  2.364275E-30  1.000000E-30
    234  8.725638446658E-02  5.656461E-23  1.227935E-22  8.633768E-23  3.248870E-23  4.196813E-25  1.931461E-27  3.343448E-30  1.000000E-30
    235  8.784892152766E-02  5.714671E-23  1.354620E-22  1.018327E-22  4.193347E-23  5.539935E-25  2.676673E-27  4.700616E-30  1.000000E-30
    236  8.837914431516E-02  5.631485E-23  1.445020E-22  1.153598E-22  5.152615E-23  6.945697E-25  3.507172E-27  6.238305E-30  1.000000E-30
    237  8.927467123273E-02  5.534376E-23  1.625591E-22  1.437420E-22  7.375506E-23  1.028693E-24  5.602686E-27  1.018095E-29  1.000000E-30
    238  9.009385267910E-02  5.198301E-23  1.730065E-22  1.680772E-22  9.804365E-23  1.410929E-24  8.246593E-27  1.527743E-29  1.000000E-30
    239  9.088007009323E-02  4.742462E-23  1.781690E-22  1.895819E-22  1.252476E-22  1.857600E-24  1.163230E-26  2.194805E-29  1.000000E-30
    240  9.160938796651E-02  4.244534E-23  1.786229E-22  2.069082E-22  1.535894E-22  2.342865E-24  1.565683E-26  3.004257E-29  1.000000E-30
    241  9.231864750676E-02  3.737753E-23  1.758220E-22  2.213029E-22  1.841728E-22  2.887600E-24  2.057732E-26  4.012877E-29  1.000000E-30
    242  9.335415502949E-02  3.099108E-23  1.718312E-22  2.443952E-22  2.407934E-22  3.930852E-24  3.081914E-26  6.152480E-29  1.000000E-30
    243  9.429165011748E-02  2.519840E-23  1.624330E-22  2.582882E-22  2.970170E-22  5.030780E-24  4.308351E-26  8.782975E-29  1.000000E-30
    244  9.514750284226E-02  2.030091E-23  1.504047E-22  2.650186E-22  3.514976E-22  6.159248E-24  5.726034E-26  1.189656E-28  1.000000E-30
    245  9.592869681963E-02  1.633054E-23  1.375483E-22  2.663328E-22  4.028076E-22  7.282679E-24  7.306490E-26  1.544349E-28  1.000000E-30
    246  9.638259128200E-02  1.415966E-23  1.285777E-22  2.630802E-22  4.297266E-22  7.912974E-24  8.302679E-26  1.772459E-28  1.000000E-30
    247  9.686466198075E-02  1.211995E-23  1.192606E-22  2.587964E-22  4.589219E-22  8.617567E-24  9.486955E-26  2.046741E-28  1.000000E-30
    248  9.745016881397E-02  1.000415E-23  1.085954E-22  2.531762E-22  4.963079E-22  9.545378E-24  1.114673E-25  2.435745E-28  1.000000E-30
    249  9.798964068785E-02  8.319275E-24  9.891883E-23  2.464536E-22  5.301826E-22  1.042610E-23  1.286281E-25  2.843961E-28  1.057123E-30
    250  9.892639389759E-02  6.072274E-24  8.471265E-23  2.370670E-22  6.002377E-22  1.227344E-23  1.668021E-25  3.763927E-28  1.516591E-30
    251  9.977784733458E-02  4.476168E-24  7.231738E-23  2.250974E-22  6.616650E-22  1.402478E-23  2.084410E-25  4.791457E-28  2.076127E-30
    252  1.005622893962E-01  3.329488E-24  6.167823E-23  2.119352E-22  7.158906E-22  1.569188E-23  2.535697E-25  5.929262E-28  2.749898E-30
    253  1.013070552067E-01  2.486676E-24  5.251429E-23  1.983234E-22  7.650651E-22  1.731930E-23  3.033429E-25  7.209311E-28  3.570243E-30
    254  1.019791947326E-01  1.892409E-24  4.502852E-23  1.852905E-22  8.065177E-22  1.880315E-23  3.544896E-25  8.549656E-28  4.496604E-30
    255  1.025982572428E-01  1.460397E-24  3.882377E-23  1.729891E-22  8.422822E-22  2.018251E-23  4.074979E-25  9.962533E-28  5.542373E-30
    256  1.032644197032E-01  1.100112E-24  3.297918E-23  1.601535E-22  8.802328E-22  2.173005E-23  4.727253E-25  1.172805E-27  6.937082E-30
    257  1.039121745974E-01  8.300097E-25  2.799297E-23  1.478825E-22  9.151628E-22  2.326433E-23  5.446189E-25  1.370676E-27  8.612353E-30
    258  1.045193471709E-01  6.335560E-25  2.388497E-23  1.366151E-22  9.456662E-22  2.471666E-23  6.202423E-25  1.582225E-27  1.052838E-29
    259  1.051181778144E-01  4.833664E-25  2.035281E-23  1.259482E-22  9.741071E-22  2.617442E-23  7.038751E-25  1.819776E-27  1.282254E-29
    260  1.056826419982E-01  3.729616E-25  1.744119E-23  1.162904E-22  9.990691E-22  2.756187E-23  7.916144E-25  2.072760E-27  1.542495E-29
    261  1.062431336111E-01  2.871196E-25  1.491441E-23  1.071404E-22  1.022571E-21  2.896531E-23  8.886333E-25  2.356479E-27  1.852392E-29
    262  1.068146627648E-01  2.192703E-25  1.268591E-23  9.836348E-23  1.045498E-21  3.043122E-23  9.991236E-25  2.684163E-27  2.232614E-29
    263  1.073656177930E-01  1.685782E-25  1.082675E-23  9.038964E-23  1.066115E-21  3.186366E-23  1.117450E-24  3.040167E-27  2.671824E-29
    264  1.079139362418E-01  1.293019E-25  9.222398E-24  8.291389E-23  1.085618E-21  3.332076E-23  1.248484E-24  3.439868E-27  3.195084E-29
    265  1.084202130578E-01  1.009102E-25  7.933552E-24  7.639877E-23  1.102057E-21  3.467359E-23  1.381663E-24  3.851793E-27  3.767025E-29
    266  1.089957947327E-01  7.602323E-26  6.680455E-24  6.957994E-23  1.120861E-21  3.628185E-23  1.551387E-24  4.383530E-27  4.548578E-29
    267  1.095139929398E-01  5.873000E-26  5.708246E-24  6.382606E-23  1.136124E-21  3.773820E-23  1.720293E-24  4.920500E-27  5.388182E-29
    268  1.100036617482E-01  4.587750E-26  4.908618E-24  5.871591E-23  1.149461E-21  3.913314E-23  1.895944E-24  5.486367E-27  6.324165E-29
    269  1.105581599754E-01  3.464002E-26  4.134450E-24  5.339980E-23  1.164639E-21  4.078205E-23  2.118026E-24  6.211067E-27  7.591988E-29
    270  1.111738162549E-01  2.531723E-26  3.413885E-24  4.803407E-23  1.181465E-21  4.269976E-23  2.397017E-24  7.134997E-27  9.314615E-29
    271  1.117276452796E-01  1.901626E-26  2.864721E-24  4.355842E-23  1.194944E-21  4.444675E-23  2.677612E-24  8.079430E-27  1.119768E-28
    272  1.122547306619E-01  1.444389E-26  2.419676E-24  3.962719E-23  1.206715E-21  4.614325E-23  2.974556E-24  9.093885E-27  1.334914E-28
    273  1.128196390807E-01  1.074051E-26  2.017215E-24  3.578531E-23  1.219047E-21  4.803241E-23  3.331177E-24  1.033012E-26  1.613656E-28
    274  1.134172103791E-01  7.832761E-27  1.661644E-24  3.209490E-23  1.231796E-21  5.011522E-23  3.757431E-24  1.183108E-26  1.975049E-28
    275  1.139661173569E-01  5.839214E-27  1.386801E-24  2.897943E-23  1.242166E-21  5.206337E-23  4.195786E-24  1.340027E-26  2.379108E-28
    276  1.145721141816E-01  4.216077E-27  1.134948E-24  2.588027E-23  1.253621E-21  5.431750E-23  4.743468E-24  1.539205E-26  2.926887E-28
    277  1.151138636995E-01  3.144034E-27  9.471316E-25  2.335933E-23  1.262467E-21  5.636686E-23  5.291509E-24  1.741937E-26  3.524000E-28
    278  1.160623872824E-01  1.878624E-27  6.909194E-25  1.957427E-23  1.284566E-21  6.049090E-23  6.453729E-24  2.179754E-26  4.920936E-28
    279  1.166131253687E-01  1.385171E-27  5.723978E-25  1.758497E-23  1.292148E-21  6.278598E-23  7.220024E-24  2.475857E-26  5.961409E-28
    280  1.171578902390E-01  1.022746E-27  4.745623E-25  1.580216E-23  1.299030E-21  6.512914E-23  8.069983E-24  2.809747E-26  7.214361E-28
    281  1.179966344325E-01  6.394775E-28  3.554384E-25  1.341328E-23  1.313102E-21  6.913036E-23  9.619752E-24  3.430127E-26  9.733165E-28
    282  1.184626561866E-01  4.906766E-28  3.016684E-25  1.220843E-23  1.317231E-21  7.127880E-23  1.058440E-23  3.825251E-26  1.148034E-27
    283  1.189221956404E-01  3.775244E-28  2.564345E-25  1.112135E-23  1.320833E-21  7.345262E-23  1.163255E-23  4.260922E-26  1.351973E-27
    284  1.197605220964E-01  2.334875E-28  1.906445E-25  9.391340E-24  1.331754E-21  7.788881E-23  1.388761E-23  5.215272E-26  1.833367E-27
    285  1.205341475296E-01  1.492438E-28  1.445875E-25  8.017660E-24  1.339739E-21  8.214176E-23  1.635506E-23  6.287763E-26  2.432194E-27
    286  1.212540834288E-01  9.794909E-29  1.114154E-25  6.903889E-24  1.345472E-21  8.624634E-23  1.904780E-23  7.487854E-26  3.168848E-27
    287  1.219299358624E-01  6.566411E-29  8.696423E-26  5.985971E-24  1.349435E-21  9.023555E-23  2.198393E-23  8.827868E-26  4.068123E-27
    288  1.225766858039E-01  4.469595E-29  6.850170E-26  5.216788E-24  1.352042E-21  9.418541E-23  2.522138E-23  1.033971E-25  5.172994E-27
    289  1.231854533608E-01  3.099036E-29  5.456715E-26  4.573872E-24  1.353229E-21  9.800950E-23  2.870842E-23  1.200449E-25  6.493147E-27
    290  1.237219182154E-01  2.237231E-29  4.455819E-26  4.066499E-24  1.353079E-21  1.014517E-22  3.217837E-23  1.369561E-25  7.938937E-27
    291  1.242404039059E-01  1.630796E-29  3.659539E-26  3.627213E-24  1.352110E-21  1.048604E-22  3.593265E-23  1.556076E-25  9.648403E-27
    292  1.248086455930E-01  1.151879E-29  2.946255E-26  3.198156E-24  1.350575E-21  1.087260E-22  4.057058E-23  1.791068E-25  1.196179E-26
    293  1.253177247642E-01  8.396776E-30  2.419053E-26  2.850697E-24  1.348107E-21  1.122531E-22  4.523609E-23  2.032243E-25  1.451330E-26
    294  1.258810647447E-01  5.914797E-30  1.942942E-26  2.508519E-24  1.344812E-21  1.162789E-22  5.104453E-23  2.338590E-25  1.799504E-26
    295  1.264205598797E-01  4.222251E-30  1.573218E-26  2.217612E-24  1.340585E-21  1.202126E-22  5.730133E-23  2.675712E-25  2.212416E-26
    296  1.270317883483E-01  2.875359E-30  1.235376E-26  1.925042E-24  1.335053E-21  1.248097E-22  6.535709E-23  3.119435E-25  2.799909E-26
    297  1.275757308169E-01  2.033137E-30  9.936012E-27  1.693824E-24  1.328572E-21  1.289421E-22  7.345533E-23  3.575986E-25  3.454628E-26
    298  1.286048671531E-01  1.076272E-30  6.577520E-27  1.330400E-24  1.317373E-21  1.373687E-22  9.188262E-23  4.647242E-25  5.165868E-26
    299  1.290949488661E-01  1.000000E-30  5.373293E-27  1.180266E-24  1.308069E-21  1.412036E-22  1.020348E-22  5.257353E-25  6.252187E-26
    300  1.295345101683E-01  1.000000E-30  4.475975E-27  1.058898E-24  1.298514E-21  1.446279E-22  1.120423E-22  5.871048E-25  7.419944E-26
    301  1.303954523490E-01  1.000000E-30  3.126804E-27  8.559544E-25  1.279584E-21  1.516270E-22  1.347228E-22  7.300355E-25  1.040210E-25
    302  1.308549873199E-01  1.000000E-30  2.569673E-27  7.611406E-25  1.266444E-21  1.551715E-22  1.484385E-22  8.191369E-25  1.245014E-25
    303  1.312776310019E-01  1.000000E-30  2.141262E-27  6.821180E-25  1.252976E-21  1.583498E-22  1.621775E-22  9.102363E-25  1.468540E-25
    304  1.320787884157E-01  1.000000E-30  1.512706E-27  5.533929E-25  1.226113E-21  1.644164E-22  1.917716E-22  1.111993E-24  2.010254E-25
    305  1.327308179063E-01  1.000000E-30  1.133359E-27  4.645624E-25  1.200322E-21  1.690074E-22  2.193207E-22  1.306543E-24  2.593078E-25
    306  1.333821207310E-01  1.000000E-30  8.445705E-28  3.881853E-25  1.171185E-21  1.732301E-22  2.502929E-22  1.532470E-24  3.341067E-25
    307  1.339749669338E-01  1.000000E-30  6.438621E-28  3.286068E-25  1.141573E-21  1.766676E-22  2.816124E-22  1.768440E-24  4.201782E-25
    308  1.345530840576E-01  1.000000E-30  4.919488E-28  2.782336E-25  1.109949E-21  1.795969E-22  3.152655E-22  2.029960E-24  5.247901E-25
    309  1.351098094661E-01  1.000000E-30  3.774322E-28  2.358674E-25  1.076694E-21  1.819207E-22  3.506765E-22  2.313806E-24  6.491763E-25
    310  1.359304916944E-01  1.000000E-30  2.541014E-28  1.839229E-25  1.023927E-21  1.845224E-22  4.086071E-22  2.796542E-24  8.858513E-25
    311  1.363572082699E-01  1.000000E-30  2.055935E-28  1.609373E-25  9.937075E-22  1.852378E-22  4.410547E-22  3.077459E-24  1.038737E-24
    312  1.367788244083E-01  1.000000E-30  1.661932E-28  1.405012E-25  9.623904E-22  1.855394E-22  4.748556E-22  3.377734E-24  1.214348E-24
    313  1.375777712339E-01  1.000000E-30  1.106388E-28  1.080153E-25  9.006661E-22  1.851777E-22  5.437787E-22  4.013829E-24  1.627344E-24
    314  1.380438267916E-01  1.000000E-30  8.657299E-29  9.224063E-26  8.623879E-22  1.841517E-22  5.861221E-22  4.422173E-24  1.923821E-24
    315  1.384690951451E-01  1.000000E-30  6.897212E-29  7.950848E-26  8.263567E-22  1.827068E-22  6.262213E-22  4.821030E-24  2.237527E-24
    316  1.391087445178E-01  1.000000E-30  4.884054E-29  6.320527E-26  7.710736E-22  1.797198E-22  6.890106E-22  5.469875E-24  2.799644E-24
    317  1.397002518981E-01  1.000000E-30  3.521019E-29  5.082658E-26  7.189028E-22  1.760127E-22  7.487825E-22  6.118040E-24  3.429467E-24
    318  1.402705851668E-01  1.000000E-30  2.553112E-29  4.093200E-26  6.681268E-22  1.716003E-22  8.075210E-22  6.786123E-24  4.154609E-24
    319  1.408634912375E-01  1.000000E-30  1.812996E-29  3.240896E-26  6.152972E-22  1.661664E-22  8.692354E-22  7.524195E-24  5.052057E-24
    320  1.414089642241E-01  1.000000E-30  1.315953E-29  2.600682E-26  5.672983E-22  1.605034E-22  9.258120E-22  8.237930E-24  6.023933E-24
    321  1.419220762512E-01  1.000000E-30  9.694684E-30  2.105219E-26  5.230861E-22  1.546678E-22  9.783437E-22  8.936705E-24  7.083221E-24
    322  1.422771704232E-01  1.000000E-30  7.754638E-30  1.810651E-26  4.930469E-22  1.503355E-22  1.014151E-21  9.435008E-24  7.909809E-24
    323  1.426029315631E-01  1.000000E-30  6.332437E-30  1.572942E-26  4.660771E-22  1.461955E-22  1.046460E-21  9.901745E-24  8.741305E-24
    324  1.430135230101E-01  1.000000E-30  4.959021E-30  1.314083E-26  4.331057E-22  1.408170E-22  1.086366E-21  1.050265E-23  9.897497E-24
    325  1.434683796643E-01  1.000000E-30  3.769968E-30  1.073604E-26  3.980216E-22  1.346891E-22  1.129231E-21  1.118248E-23  1.133130E-23
    326  1.440315208021E-01  1.000000E-30  2.729606E-30  8.319445E-27  3.568646E-22  1.269339E-22  1.180205E-21  1.204381E-23  1.335670E-23
    327  1.445490332405E-01  1.000000E-30  1.973154E-30  6.532853E-27  3.212290E-22  1.196596E-22  1.224651E-21  1.285112E-23  1.549391E-23
    328  1.451370980342E-01  1.000000E-30  1.422052E-30  4.940566E-27  2.836627E-22  1.114018E-22  1.272026E-21  1.378328E-23  1.827988E-23
    329  1.457052374241E-01  1.000000E-30  1.032158E-30  3.756658E-27  2.503746E-22  1.035206E-22  1.314307E-21  1.469488E-23  2.137653E-23
    330  1.463107957421E-01  1.000000E-30  1.000000E-30  2.782613E-27  2.180033E-22  9.526321E-23  1.355766E-21  1.567948E-23  2.519057E-23
    331  1.468752132891E-01  1.000000E-30  1.000000E-30  2.092386E-27  1.907437E-22  8.779908E-23  1.390683E-21  1.660411E-23  2.927793E-23
    332  1.475510939381E-01  1.000000E-30  1.000000E-30  1.481103E-27  1.617437E-22  7.927214E-23  1.427904E-21  1.772014E-23  3.494563E-23
    333  1.481899111058E-01  1.000000E-30  1.000000E-30  1.059991E-27  1.376387E-22  7.162153E-23  1.458507E-21  1.878211E-23  4.120746E-23
    334  1.491767377555E-01  1.000000E-30  1.000000E-30  6.256580E-28  1.063285E-22  6.075506E-23  1.497652E-21  2.043946E-23  5.293815E-23
    335  1.497116139607E-01  1.000000E-30  1.000000E-30  4.682857E-28  9.203681E-23  5.535213E-23  1.514007E-21  2.133349E-23  6.048289E-23
    336  1.502421520731E-01  1.000000E-30  1.000000E-30  3.488222E-28  7.946303E-23  5.030218E-23  1.527234E-21  2.222001E-23  6.896218E-23
    337  1.509052103900E-01  1.000000E-30  1.000000E-30  2.406033E-28  6.588713E-23  4.448793E-23  1.539624E-21  2.332553E-23  8.109946E-23
    338  1.515352476696E-01  1.000000E-30  1.000000E-30  1.685988E-28  5.493369E-23  3.945706E-23  1.546934E-21  2.436688E-23  9.441349E-23
    339  1.521327102765E-01  1.000000E-30  1.000000E-30  1.193214E-28  4.601921E-23  3.506914E-23  1.549828E-21  2.534182E-23  1.089219E-22
    340  1.526678407657E-01  1.000000E-30  1.000000E-30  8.723578E-29  3.914464E-23  3.146669E-23  1.548811E-21  2.619653E-23  1.236098E-22
    341  1.532481602429E-01  1.000000E-30  1.000000E-30  6.199201E-29  3.273878E-23  2.789777E-23  1.543744E-21  2.709700E-23  1.415235E-22
    342  1.535863948111E-01  1.000000E-30  1.000000E-30  5.066619E-29  2.944442E-23  2.596372E-23  1.538658E-21  2.760284E-23  1.529927E-22
    343  1.538995751697E-01  1.000000E-30  1.000000E-30  4.188406E-29  2.664270E-23  2.425342E-23  1.532463E-21  2.805561E-23  1.643654E-22
    344  1.546020187628E-01  1.000000E-30  1.000000E-30  2.728572E-29  2.119563E-23  2.073325E-23  1.513299E-21  2.900808E-23  1.925283E-22
    345  1.552062305672E-01  1.000000E-30  1.000000E-30  1.876277E-29  1.731028E-23  1.802188E-23  1.489607E-21  2.971970E-23  2.196845E-22
    346  1.557875935888E-01  1.000000E-30  1.000000E-30  1.297238E-29  1.414318E-23  1.564297E-23  1.458980E-21  3.026379E-23  2.483365E-22
    347  1.566447447202E-01  1.000000E-30  1.000000E-30  7.440957E-30  1.032780E-23  1.249957E-23  1.395129E-21  3.067105E-23  2.939148E-22
    348  1.574294426159E-01  1.000000E-30  1.000000E-30  4.367190E-30  7.547500E-24  9.927911E-24  1.306887E-21  3.032409E-23  3.351621E-22
    349  1.581710514975E-01  1.000000E-30  1.000000E-30  2.517285E-30  5.373901E-24  7.654206E-24  1.180272E-21  2.883868E-23  3.653399E-22
    350  1.588328903187E-01  1.000000E-30  1.000000E-30  1.466181E-30  3.732989E-24  5.711537E-24  1.014570E-21  2.597359E-23  3.717906E-22
    351  1.594606073659E-01  1.000000E-30  1.000000E-30  1.000000E-30  2.412672E-24  3.953348E-24  8.036020E-22  2.151187E-23  3.458018E-22
    352  1.600565792087E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.399217E-24  2.455963E-24  5.721800E-22  1.602175E-23  2.891526E-22
    353  1.607059625219E-01  1.000000E-30  1.000000E-30  1.000000E-30  6.814767E-25  1.259080E-24  3.255455E-22  9.451529E-24  1.892468E-22
    354  1.613957576202E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  3.736620E-23  2.246644E-24  1.073661E-22
    355  1.620398820205E-01  1.000000E-30  1.000000E-30  1.000000E-30  2.921576E-25  6.220732E-25  2.240557E-22  7.275652E-24  1.711581E-22
    356  1.627691861850E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.103422E-25  2.409413E-25  8.625008E-23  2.789221E-24  7.306220E-23
    357  1.634667099868E-01  1.000000E-30  1.000000E-30  1.000000E-30  2.880480E-26  6.833026E-26  2.876429E-23  9.823685E-25  2.952929E-23
    358  1.645369737572E-01  1.000000E-30  1.000000E-30  1.000000E-30  7.703236E-27  1.979071E-26  9.738559E-24  3.506380E-25  1.204108E-23
    359  1.651200899964E-01  1.000000E-30  1.000000E-30  1.000000E-30  9.361158E-28  2.722182E-27  1.702840E-24  6.661881E-26  2.829440E-24
