 *                                      
 * expansion:  temp0=  1.000E+10 den0=  3.000E+06 temp_stop=  1.000E+07
 *          time                cs155         cs156         cs157         cs158         cs159         cs160         cs161         cs162
    360  1.656939516385E-01  2.480771E-15  5.268801E-15  9.926916E-13  1.139979E-13  8.698488E-13  7.070972E-15  1.091692E-14  3.559220E-17
    361  1.664404283242E-01  2.254160E-15  5.295456E-15  1.155163E-12  1.435799E-13  1.237578E-12  1.063737E-14  1.839041E-14  6.304911E-17
    362  1.671401020014E-01  2.031810E-15  5.250238E-15  1.315148E-12  1.761624E-13  1.703627E-12  1.543634E-14  2.969660E-14  1.067676E-16
    363  1.682228463170E-01  1.680707E-15  5.040806E-15  1.567847E-12  2.360774E-13  2.733346E-12  2.689713E-14  6.115597E-14  2.368470E-16
    364  1.688914277275E-01  1.469566E-15  4.836220E-15  1.720775E-12  2.787195E-13  3.609603E-12  3.739676E-14  9.435851E-14  3.828133E-16
    365  1.695862681704E-01  1.258494E-15  4.565021E-15  1.871017E-12  3.271407E-13  4.765185E-12  5.210647E-14  1.466401E-13  6.245897E-16
    366  1.708796298676E-01  9.075146E-16  3.953569E-15  2.112353E-12  4.265192E-13  7.747772E-12  9.378631E-14  3.240282E-13  1.512613E-15
    367  1.720689125062E-01  6.419832E-16  3.317250E-15  2.270272E-12  5.243151E-13  1.170282E-11  1.557608E-13  6.517134E-13  3.314288E-15
    368  1.730357271347E-01  4.701533E-16  2.795537E-15  2.344028E-12  6.046325E-13  1.598417E-11  2.300312E-13  1.126455E-12  6.147045E-15
    369  1.739185931198E-01  3.453776E-16  2.337817E-15  2.364662E-12  6.754857E-13  2.087669E-11  3.229128E-13  1.828517E-12  1.064960E-14
    370  1.748109107026E-01  2.475390E-16  1.912360E-15  2.340862E-12  7.421026E-13  2.689339E-11  4.477800E-13  2.940221E-12  1.830182E-14
    371  1.757092013639E-01  1.729534E-16  1.528505E-15  2.272410E-12  8.009454E-13  3.413230E-11  6.125420E-13  4.676386E-12  3.114718E-14
    372  1.765567714958E-01  1.209886E-16  1.215252E-15  2.171856E-12  8.468142E-13  4.209434E-11  8.113680E-13  7.148678E-12  5.078693E-14
    373  1.775373762473E-01  7.790882E-17  9.089254E-16  2.015576E-12  8.843669E-13  5.264919E-11  1.103228E-12  1.149576E-11  8.807078E-14
    374  1.784803688374E-01  4.980183E-17  6.718919E-16  1.834546E-12  9.027824E-13  6.400820E-11  1.454733E-12  1.783632E-11  1.470490E-13
    375  1.795112536071E-01  2.956541E-17  4.684239E-16  1.609880E-12  8.994068E-13  7.738652E-11  1.924094E-12  2.824714E-11  2.525684E-13
    376  1.804824008025E-01  1.758027E-17  3.245416E-16  1.385305E-12  8.733547E-13  9.031133E-11  2.446191E-12  4.261830E-11  4.117229E-13
    377  1.815169070317E-01  9.748019E-18  2.122031E-16  1.142573E-12  8.205998E-13  1.034807E-10  3.074021E-12  6.442295E-11  6.765353E-13
    378  1.825428215499E-01  5.250112E-18  1.348178E-16  9.120573E-13  7.465238E-13  1.148183E-10  3.742121E-12  9.436298E-11  1.077580E-12
    379  1.841355644659E-01  1.875240E-18  6.241466E-17  5.970811E-13  6.005360E-13  1.262841E-10  4.764000E-12  1.607984E-10  2.095744E-12
    380  1.856860183354E-01  6.414183E-19  2.766201E-17  3.610362E-13  4.453647E-13  1.276665E-10  5.568095E-12  2.509039E-10  3.728452E-12
    381  1.870847965371E-01  2.393470E-19  1.297267E-17  2.118958E-13  3.154884E-13  1.201257E-10  5.984483E-12  3.514164E-10  5.891096E-12
    382  1.883699545972E-01  9.817659E-20  6.645060E-18  1.217052E-13  2.157823E-13  1.070436E-10  6.038669E-12  4.537386E-10  8.511875E-12
    383  1.895671856375E-01  4.556314E-20  3.792519E-18  6.861571E-14  1.434487E-13  9.129978E-11  5.792986E-12  5.495420E-10  1.146583E-11
    384  1.907324824205E-01  2.350212E-20  2.395648E-18  3.724108E-14  9.164890E-14  7.453929E-11  5.310939E-12  6.339710E-10  1.469158E-11
    385  1.917913284253E-01  1.377341E-20  1.694492E-18  2.045434E-14  5.846296E-14  5.948382E-11  4.715560E-12  6.951166E-10  1.774321E-11
    386  1.928179034582E-01  8.528504E-21  1.263106E-18  1.096521E-14  3.630066E-14  4.595202E-11  4.045047E-12  7.336953E-10  2.059199E-11
    387  1.939781308337E-01  5.062792E-21  9.271711E-19  5.181282E-15  2.027948E-14  3.278536E-11  3.253757E-12  7.476607E-10  2.339175E-11
    388  1.950365569225E-01  3.126466E-21  6.968081E-19  2.510403E-15  1.146585E-14  2.305304E-11  2.555755E-12  7.309053E-10  2.528278E-11
    389  1.963061656501E-01  1.709423E-21  4.835223E-19  1.014376E-15  5.585110E-15  1.431084E-11  1.815178E-12  6.767325E-10  2.644787E-11
    390  1.975160386553E-01  9.255797E-22  3.293333E-19  4.232346E-16  2.784012E-15  8.599277E-12  1.242167E-12  5.979986E-10  2.629961E-11
    391  1.988970783448E-01  4.348479E-22  2.015643E-19  1.623099E-16  1.310574E-15  4.501742E-12  7.557549E-13  4.889023E-10  2.465428E-11
    392  2.001908516564E-01  2.028979E-22  1.208235E-19  7.373600E-17  7.228768E-16  2.307154E-12  4.469479E-13  3.821090E-10  2.194681E-11
    393  2.023233395230E-01  5.201635E-23  4.675138E-20  2.680939E-17  3.679693E-16  6.764949E-13  1.665164E-13  2.245953E-10  1.605082E-11
    394  2.035207364909E-01  2.323731E-23  2.604245E-20  1.692311E-17  2.819070E-16  3.215951E-13  9.038236E-14  1.554905E-10  1.259757E-11
    395  2.047171141817E-01  1.018648E-23  1.411138E-20  1.088835E-17  2.211176E-16  1.496751E-13  4.806659E-14  1.023496E-10  9.413502E-12
    396  2.061861175315E-01  3.741333E-24  6.509385E-21  6.312989E-18  1.641273E-16  6.081868E-14  2.294952E-14  5.735681E-11  6.177118E-12
    397  2.075162532616E-01  1.594818E-24  3.236813E-21  3.791367E-18  1.236207E-16  3.097624E-14  1.350662E-14  3.203124E-11  3.987998E-12
    398  2.088103947538E-01  7.583857E-25  1.697847E-21  2.266989E-18  9.229666E-17  1.966639E-14  9.970079E-15  1.733828E-11  2.488210E-12
    399  2.102374295066E-01  3.796163E-25  9.111431E-22  1.261249E-18  6.571312E-17  1.470133E-14  8.918742E-15  8.427962E-12  1.415186E-12
    400  2.116254943500E-01  2.173492E-25  5.698636E-22  7.025564E-19  4.651757E-17  1.244114E-14  9.066970E-15  4.050415E-12  7.899691E-13
    401  2.137594200207E-01  1.054734E-25  3.605365E-22  2.806578E-19  2.665901E-17  1.034569E-14  1.005442E-14  1.294389E-12  3.096659E-13
    402  2.149968302441E-01  7.180584E-26  3.058892E-22  1.655345E-19  1.909770E-17  9.369020E-15  1.077682E-14  6.931532E-13  1.801507E-13
    403  2.163578604848E-01  4.765184E-26  2.661958E-22  9.422980E-20  1.310475E-17  8.388009E-15  1.162899E-14  3.833004E-13  1.021538E-13
    404  2.188327022992E-01  2.326481E-26  2.158254E-22  3.924686E-20  6.519298E-18  6.794373E-15  1.328232E-14  1.991757E-13  4.547887E-14
    405  2.210861741802E-01  1.286062E-26  1.796051E-22  2.403136E-20  3.432850E-18  5.536479E-15  1.488869E-14  1.672283E-13  3.201505E-14
    406  2.231360986547E-01  8.367153E-27  1.510526E-22  2.038316E-20  1.948245E-18  4.545575E-15  1.643062E-14  1.656502E-13  3.003520E-14
    407  2.249661932162E-01  6.526026E-27  1.284989E-22  2.028861E-20  1.221925E-18  3.777880E-15  1.787109E-14  1.709395E-13  3.118158E-14
    408  2.266023391923E-01  5.880827E-27  1.105267E-22  2.133431E-20  8.516961E-19  3.179176E-15  1.920877E-14  1.778875E-13  3.314198E-14
    409  2.291569547831E-01  5.950117E-27  8.630101E-23  2.402294E-20  5.653503E-19  2.395185E-15  2.138762E-14  1.912395E-13  3.697490E-14
    410  2.305971902523E-01  6.351733E-27  7.459487E-23  2.590018E-20  4.928056E-19  2.027018E-15  2.266151E-14  1.998845E-13  3.937580E-14
    411  2.319348711247E-01  6.883711E-27  6.487074E-23  2.782807E-20  4.581312E-19  1.727631E-15  2.387141E-14  2.085970E-13  4.172407E-14
    412  2.335360820165E-01  7.687498E-27  5.457952E-23  3.035298E-20  4.435705E-19  1.418087E-15  2.534960E-14  2.198837E-13  4.467607E-14
    413  2.351317971316E-01  8.652005E-27  4.567751E-23  3.309806E-20  4.483110E-19  1.157132E-15  2.684947E-14  2.320645E-13  4.777143E-14
    414  2.376293164755E-01  1.048242E-26  3.415210E-23  3.784590E-20  4.805090E-19  8.305820E-16  2.923106E-14  2.530169E-13  5.293849E-14
    415  2.399259738388E-01  1.254117E-26  2.578652E-23  4.268436E-20  5.288471E-19  6.034899E-16  3.142527E-14  2.743557E-13  5.806426E-14
    416  2.420046682363E-01  1.475987E-26  1.975971E-23  4.742448E-20  5.855508E-19  4.465844E-16  3.337524E-14  2.954338E-13  6.304229E-14
    417  2.451201276448E-01  1.884338E-26  1.297543E-23  5.504410E-20  6.936750E-19  2.787108E-16  3.612715E-14  3.303220E-13  7.117486E-14
    418  2.467564269033E-01  2.142408E-26  1.029422E-23  5.919801E-20  7.626572E-19  2.157454E-16  3.743054E-14  3.503241E-13  7.580432E-14
    419  2.483354027874E-01  2.424733E-26  8.181274E-24  6.321651E-20  8.382028E-19  1.678580E-16  3.855016E-14  3.707942E-13  8.053004E-14
    420  2.499258654919E-01  2.746773E-26  6.454139E-24  6.718176E-20  9.241796E-19  1.301450E-16  3.950154E-14  3.926403E-13  8.556774E-14
    421  2.515152656983E-01  3.111443E-26  5.070273E-24  7.094617E-20  1.021113E-18  1.010991E-16  4.023260E-14  4.157778E-13  9.090327E-14
    422  2.542060864984E-01  3.843182E-26  3.359563E-24  7.646819E-20  1.213886E-18  6.717951E-17  4.084351E-14  4.581648E-13  1.006928E-13
    423  2.556901221114E-01  4.318642E-26  2.694645E-24  7.881747E-20  1.337740E-18  5.483151E-17  4.078128E-14  4.834083E-13  1.065381E-13
    424  2.570805114381E-01  4.817792E-26  2.216771E-24  8.041158E-20  1.466534E-18  4.640823E-17  4.043175E-14  5.083499E-13  1.123275E-13
    425  2.598984391343E-01  6.015809E-26  1.591097E-24  8.140349E-20  1.770163E-18  3.641867E-17  3.879558E-14  5.629784E-13  1.250628E-13
    426  2.622653138568E-01  7.253054E-26  1.342078E-24  7.956428E-20  2.075291E-18  3.337213E-17  3.646162E-14  6.133302E-13  1.368736E-13
    427  2.644885215151E-01  8.650175E-26  1.278065E-24  7.555305E-20  2.409537E-18  3.356707E-17  3.355714E-14  6.644930E-13  1.489495E-13
    428  2.667229470066E-01  1.033099E-25  1.341319E-24  6.955821E-20  2.797929E-18  3.590996E-17  3.010350E-14  7.197397E-13  1.620769E-13
    429  2.687894382327E-01  1.218102E-25  1.491848E-24  6.271233E-20  3.209913E-18  3.952799E-17  2.661635E-14  7.742423E-13  1.751182E-13
    430  2.709436570286E-01  1.447121E-25  1.730938E-24  5.482725E-20  3.700876E-18  4.451142E-17  2.288751E-14  8.345328E-13  1.896501E-13
    431  2.728595154549E-01  1.687586E-25  2.010767E-24  4.765324E-20  4.197935E-18  4.987710E-17  1.964878E-14  8.911591E-13  2.033994E-13
    432  2.763050324764E-01  2.227805E-25  2.682747E-24  3.547926E-20  5.263950E-18  6.173052E-17  1.435568E-14  1.000463E-12  2.302074E-13
    433  2.797281875476E-01  2.940575E-25  3.606596E-24  2.530382E-20  6.597900E-18  7.666435E-17  1.006431E-14  1.119657E-12  2.598181E-13
    434  2.831107064370E-01  3.875207E-25  4.849228E-24  1.751108E-20  8.266729E-18  9.525022E-17  6.850097E-15  1.249801E-12  2.925515E-13
    435  2.863632962154E-01  5.061283E-25  6.459793E-24  1.199153E-20  1.029617E-17  1.176670E-16  4.620771E-15  1.388970E-12  3.279607E-13
    436  2.894106333807E-01  6.509429E-25  8.464295E-24  8.279181E-21  1.267858E-17  1.437557E-16  3.151906E-15  1.534259E-12  3.653165E-13
    437  2.941185503109E-01  9.628788E-25  1.288642E-23  4.618059E-21  1.756192E-17  1.966267E-16  1.741172E-15  1.792877E-12  4.326531E-13
    438  2.983685787405E-01  1.374983E-24  1.888590E-23  2.816449E-21  2.365634E-17  2.617461E-16  1.067382E-15  2.069179E-12  5.056122E-13
    439  3.021949729112E-01  1.899215E-24  2.670100E-23  1.989599E-21  3.101075E-17  3.393793E-16  7.646314E-16  2.359611E-12  5.832730E-13
    440  3.059150641439E-01  2.605063E-24  3.745790E-23  1.674823E-21  4.042345E-17  4.375952E-16  6.487737E-16  2.686374E-12  6.716826E-13
    441  3.094680949786E-01  3.529210E-24  5.183972E-23  1.703729E-21  5.214730E-17  5.585531E-16  6.516056E-16  3.045793E-12  7.700362E-13
    442  3.127856926026E-01  4.693240E-24  7.031133E-23  1.970973E-21  6.622140E-17  7.022081E-16  7.309522E-16  3.429358E-12  8.761241E-13
    443  3.178598433803E-01  7.278231E-24  1.123301E-22  2.813802E-21  9.560958E-17  9.981523E-16  9.771260E-16  4.120844E-12  1.069907E-12
    444  3.224504526026E-01  1.085598E-23  1.720309E-22  4.110801E-21  1.335105E-16  1.374075E-15  1.336770E-15  4.876011E-12  1.284673E-12
    445  3.266870398371E-01  1.573758E-23  2.554099E-22  5.924636E-21  1.819057E-16  1.847490E-15  1.811149E-15  5.704001E-12  1.523272E-12
    446  3.305577136787E-01  2.213710E-23  3.670119E-22  8.314616E-21  2.415077E-16  2.423218E-15  2.400816E-15  6.590479E-12  1.781756E-12
    447  3.362681054783E-01  3.674141E-23  6.280080E-22  1.376338E-20  3.673085E-16  3.620151E-15  3.648779E-15  8.170806E-12  2.248879E-12
    448  3.414589872690E-01  5.843697E-23  1.025830E-21  2.182593E-20  5.382642E-16  5.220187E-15  5.344327E-15  9.950852E-12  2.782737E-12
    449  3.462773530350E-01  9.016358E-23  1.620780E-21  3.356048E-20  7.679545E-16  7.338493E-15  7.619629E-15  1.196436E-11  3.394214E-12
    450  3.508856189623E-01  1.368752E-22  2.514441E-21  5.074963E-20  1.079312E-15  1.017148E-14  1.069898E-14  1.428618E-11  4.107080E-12
    451  3.552628710565E-01  2.039874E-22  3.821657E-21  7.531488E-20  1.491732E-15  1.387772E-14  1.477030E-14  1.692406E-11  4.924779E-12
    452  3.595141079779E-01  3.012424E-22  5.746905E-21  1.107187E-19  2.043111E-15  1.877616E-14  2.020211E-14  1.996924E-11  5.876629E-12
    453  3.636744849418E-01  4.421924E-22  8.578478E-21  1.617391E-19  2.780038E-15  2.525328E-14  2.744505E-14  2.349906E-11  6.987981E-12
    454  3.676260234901E-01  6.380897E-22  1.256583E-20  2.322452E-19  3.725206E-15  3.347958E-14  3.671146E-14  2.744931E-11  8.239304E-12
    455  3.714655117309E-01  9.131457E-22  1.822969E-20  3.306784E-19  4.950923E-15  4.405277E-14  4.869616E-14  3.194652E-11  9.671003E-12
    456  3.752653942304E-01  1.304666E-21  2.637564E-20  4.699792E-19  6.561133E-15  5.782850E-14  6.439465E-14  3.715019E-11  1.133426E-11
    457  3.809506426681E-01  2.233830E-21  4.593741E-20  7.980928E-19  9.999833E-15  8.696445E-14  9.778134E-14  4.662781E-11  1.437484E-11
    458  3.865190953769E-01  3.801236E-21  7.931061E-20  1.346579E-18  1.511080E-14  1.298366E-13  1.471373E-13  5.835481E-11  1.814634E-11
    459  3.928522091207E-01  7.000529E-21  1.480758E-19  2.455084E-18  2.416801E-14  2.051153E-13  2.340258E-13  7.548984E-11  2.365812E-11
    460  3.991093841216E-01  1.288421E-20  2.753784E-19  4.472158E-18  3.844018E-14  3.228105E-13  3.698622E-13  9.760922E-11  3.075481E-11
    461  4.054183851758E-01  2.399947E-20  5.166478E-19  8.242147E-18  6.138126E-14  5.108862E-13  5.862271E-13  1.268385E-10  4.008023E-11
    462  4.147392755742E-01  6.101091E-20  1.318736E-18  2.061238E-17  1.225579E-13  1.010252E-12  1.155317E-12  1.878336E-10  5.931264E-11
    463  4.232199499949E-01  1.445866E-19  3.115753E-18  4.813889E-17  2.299420E-13  1.886220E-12  2.136590E-12  2.702239E-10  8.480291E-11
    464  4.316976825025E-01  3.476226E-19  7.415396E-18  1.140370E-16  4.312871E-13  3.534912E-12  3.938874E-12  3.912803E-10  1.213521E-10
    465  4.393401554526E-01  7.772514E-19  1.631447E-17  2.514344E-16  7.601888E-13  6.248872E-12  6.815898E-12  5.496114E-10  1.677983E-10
    466  4.465935084243E-01  1.686421E-18  3.467649E-17  5.386256E-16  1.301301E-12  1.076254E-11  1.143202E-11  7.629809E-10  2.284373E-10
    467  4.537106765818E-01  3.648911E-18  7.307367E-17  1.150328E-15  2.203874E-12  1.839768E-11  1.891859E-11  1.058431E-09  3.094906E-10
    468  4.602314649238E-01  7.475337E-18  1.453448E-16  2.327961E-15  3.568464E-12  3.013224E-11  2.989985E-11  1.435470E-09  4.091160E-10
    469  4.709552966107E-01  2.483625E-17  4.545763E-16  7.571796E-15  7.863819E-12  6.808560E-11  6.287499E-11  2.393379E-09  6.485170E-10
    470  4.769745726746E-01  4.928789E-17  8.663199E-16  1.483025E-14  1.222807E-11  1.077340E-10  9.484065E-11  3.205782E-09  8.405821E-10
    471  4.828178172001E-01  9.667197E-17  1.625139E-15  2.868231E-14  1.873899E-11  1.683117E-10  1.406829E-10  4.272988E-09  1.081875E-09
    472  4.927188450138E-01  3.082465E-16  4.748165E-15  8.896552E-14  3.843446E-11  3.584950E-10  2.711341E-10  7.006366E-09  1.660437E-09
    473  5.000000000000E-01  7.334804E-16  1.048868E-14  2.065048E-13  6.483913E-11  6.243191E-10  4.345002E-10  1.013448E-08  2.275927E-09
