 *                                      
 * expansion:  temp0=  1.000E+10 den0=  3.000E+06 temp_stop=  1.000E+07
 *          time                xe127         xe128         xe129         xe130         xe131         xe132         xe133         xe134
     22  1.786211798807E-05  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
     23  6.929007850093E-05  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
     24  5.835696836295E-04  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
     25  1.496090518789E-03  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
     26  2.379765156362E-03  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
     27  3.772948503579E-03  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
     28  4.957278025650E-03  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
     29  5.758110286319E-03  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
     30  6.636115041812E-03  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
     31  7.490864585256E-03  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
     32  8.026631019591E-03  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
     33  8.451616658664E-03  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
     34  9.803471762980E-03  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
     35  1.116687552369E-02  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
     36  1.219012310682E-02  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
     37  1.314647137106E-02  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
     38  1.431720408173E-02  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
     39  1.545287753035E-02  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
     40  1.716820108076E-02  1.204120E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
     41  1.871872199221E-02  1.311294E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
     42  2.131412024987E-02  4.119376E-30  1.493473E-30  1.035301E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
     43  2.288535686070E-02  2.094838E-30  1.022858E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
     44  2.437102778700E-02  2.795432E-30  1.436220E-30  1.303508E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
     45  2.666254430666E-02  4.717012E-30  1.640934E-30  1.765721E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
     46  2.807329513827E-02  6.269959E-30  4.091042E-30  4.661194E-30  1.470815E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
     47  2.946719119355E-02  8.878304E-30  6.429516E-30  5.821740E-30  1.550093E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
     48  2.982466835475E-02  2.046615E-30  1.606125E-30  2.114453E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
     49  3.017238950627E-02  2.094865E-30  1.698375E-30  2.418728E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
     50  3.052509122072E-02  2.294061E-30  1.927811E-30  2.741415E-30  1.114966E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
     51  3.066477686677E-02  1.000000E-30  1.000000E-30  1.167519E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
     52  3.080037159611E-02  1.000000E-30  1.000000E-30  1.186171E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
     53  3.111325257314E-02  2.219055E-30  1.982333E-30  3.101714E-30  1.341123E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
     54  3.147800645819E-02  2.587579E-30  2.319642E-30  3.532451E-30  1.565168E-30  1.100785E-30  1.000000E-30  1.000000E-30  1.000000E-30
     55  3.181357346897E-02  2.450709E-30  2.320520E-30  3.715343E-30  1.705170E-30  1.231980E-30  1.000000E-30  1.000000E-30  1.000000E-30
     56  3.217197145871E-02  2.884107E-30  3.005617E-30  4.896120E-30  2.399933E-30  1.786126E-30  1.000000E-30  1.000000E-30  1.000000E-30
     57  3.249951277145E-02  2.669896E-30  2.800140E-30  5.082325E-30  2.601328E-30  1.986182E-30  1.000000E-30  1.000000E-30  1.000000E-30
     58  3.262595809504E-02  1.056435E-30  1.120126E-30  1.947682E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
     59  3.272641576722E-02  1.000000E-30  1.000000E-30  1.608514E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
     60  3.304841700500E-02  2.815152E-30  3.177548E-30  5.941599E-30  3.287961E-30  2.718320E-30  1.017023E-30  1.000000E-30  1.000000E-30
     61  3.362823507679E-02  5.046705E-30  5.896005E-30  1.181188E-29  7.036912E-30  6.006295E-30  2.370137E-30  1.119888E-30  1.000000E-30
     62  3.417743618412E-02  5.170151E-30  6.456573E-30  1.276613E-29  7.399659E-30  6.553362E-30  2.986471E-30  1.493732E-30  1.000000E-30
     63  3.448472684867E-02  2.924923E-30  3.627560E-30  7.775056E-30  5.076210E-30  4.910674E-30  2.130132E-30  1.099678E-30  1.000000E-30
     64  3.459225947862E-02  1.016223E-30  1.348779E-30  2.953910E-30  1.853786E-30  1.757859E-30  1.000000E-30  1.000000E-30  1.000000E-30
     65  3.468161085917E-02  1.000000E-30  1.139774E-30  2.474322E-30  1.566449E-30  1.502440E-30  1.000000E-30  1.000000E-30  1.000000E-30
     66  3.501586344154E-02  3.104631E-30  4.326441E-30  9.556115E-30  6.443406E-30  6.608117E-30  3.265638E-30  1.770656E-30  1.000000E-30
     67  3.563385967804E-02  5.592195E-30  8.702007E-30  2.211853E-29  1.580898E-29  1.710608E-29  8.885125E-30  5.291708E-30  1.846076E-30
     68  3.619390900501E-02  5.191514E-30  8.606749E-30  2.319765E-29  1.724728E-29  1.819888E-29  8.818351E-30  4.976853E-30  1.839909E-30
     69  3.661379630041E-02  3.807257E-30  6.672058E-30  1.901567E-29  1.573476E-29  1.859834E-29  9.900320E-30  5.608054E-30  2.165360E-30
     70  3.704099468238E-02  3.937330E-30  6.906568E-30  1.877749E-29  1.644421E-29  2.128506E-29  1.356023E-29  9.374289E-30  4.145151E-30
     71  3.731378163516E-02  2.512967E-30  4.495730E-30  1.246725E-29  1.060042E-29  1.319676E-29  8.307400E-30  5.924164E-30  2.429989E-30
     72  3.757630769329E-02  2.276536E-30  4.640036E-30  1.374393E-29  1.206808E-29  1.554170E-29  9.432702E-30  6.542237E-30  2.804876E-30
     73  3.788075418501E-02  2.584419E-30  5.249572E-30  1.620758E-29  1.501587E-29  2.010394E-29  1.293299E-29  9.147230E-30  4.367436E-30
     74  3.819794660071E-02  2.618983E-30  5.508893E-30  1.762678E-29  1.699535E-29  2.347102E-29  1.568506E-29  1.151917E-29  5.552028E-30
     75  3.838080203158E-02  1.524456E-30  3.151141E-30  1.014241E-29  9.996799E-30  1.403364E-29  9.745498E-30  7.684492E-30  3.669541E-30
     76  3.859219912978E-02  1.646747E-30  3.766079E-30  1.255347E-29  1.266237E-29  1.830033E-29  1.290051E-29  9.960987E-30  5.029671E-30
     77  3.884096228080E-02  1.853215E-30  4.450609E-30  1.533978E-29  1.603165E-29  2.387907E-29  1.741743E-29  1.394544E-29  6.925265E-30
     78  3.907668434759E-02  1.715066E-30  4.223732E-30  1.479050E-29  1.577094E-29  2.396120E-29  1.787775E-29  1.456066E-29  7.427592E-30
     79  3.934936577490E-02  1.901528E-30  4.809052E-30  1.757443E-29  1.967902E-29  3.109859E-29  2.429616E-29  2.067513E-29  1.104525E-29
     80  3.961640452516E-02  1.759088E-30  4.726651E-30  1.779557E-29  2.051635E-29  3.307800E-29  2.642921E-29  2.292866E-29  1.250661E-29
     81  3.991996766101E-02  1.953661E-30  5.195543E-30  2.025996E-29  2.448705E-29  4.127912E-29  3.472673E-29  3.150876E-29  1.819492E-29
     82  4.019473378510E-02  1.623713E-30  4.744172E-30  1.904785E-29  2.366945E-29  4.066245E-29  3.490989E-29  3.220348E-29  1.895075E-29
     83  4.046928694587E-02  1.557097E-30  4.522235E-30  1.912487E-29  2.542088E-29  4.569149E-29  4.178477E-29  4.102140E-29  2.650698E-29
     84  4.074955599116E-02  1.595946E-30  4.613739E-30  1.927349E-29  2.525775E-29  4.587385E-29  4.221095E-29  4.151880E-29  2.649911E-29
     85  4.099011663524E-02  1.255343E-30  3.758925E-30  1.670908E-29  2.362694E-29  4.549115E-29  4.472161E-29  4.648924E-29  3.140290E-29
     86  4.118445936105E-02  1.000000E-30  3.028049E-30  1.374870E-29  1.980416E-29  3.870934E-29  3.869595E-29  4.078332E-29  2.796138E-29
     87  4.137235583218E-02  1.000000E-30  2.858406E-30  1.328912E-29  1.969464E-29  3.944904E-29  4.059580E-29  4.388221E-29  3.096238E-29
     88  4.152714488067E-02  1.000000E-30  2.315041E-30  1.088680E-29  1.637581E-29  3.320780E-29  3.465692E-29  3.791028E-29  2.710155E-29
     89  4.165981986900E-02  1.000000E-30  1.953630E-30  9.317607E-30  1.425523E-29  2.933000E-29  3.113957E-29  3.457454E-29  2.513856E-29
     90  4.188596337322E-02  1.000000E-30  3.268020E-30  1.575616E-29  2.457169E-29  5.139643E-29  5.552050E-29  6.247424E-29  4.598389E-29
     91  4.208159634323E-02  1.000000E-30  2.773534E-30  1.382231E-29  2.191048E-29  4.625129E-29  5.064502E-29  5.782880E-29  4.340362E-29
     92  4.230932596557E-02  1.000000E-30  3.141323E-30  1.588445E-29  2.596192E-29  5.669679E-29  6.439117E-29  7.558016E-29  5.826467E-29
     93  4.251598135750E-02  1.000000E-30  2.747564E-30  1.431731E-29  2.397866E-29  5.325370E-29  6.186937E-29  7.425601E-29  5.889966E-29
     94  4.274368410830E-02  1.000000E-30  2.939615E-30  1.567246E-29  2.711883E-29  6.210176E-29  7.455749E-29  9.176150E-29  7.460796E-29
     95  4.294191711445E-02  1.000000E-30  2.401937E-30  1.322168E-29  2.433786E-29  5.784849E-29  7.266955E-29  9.317697E-29  7.996086E-29
     96  4.316569238790E-02  1.000000E-30  2.563819E-30  1.477389E-29  2.776813E-29  6.706490E-29  8.602908E-29  1.125038E-28  9.880352E-29
     97  4.339365876136E-02  1.000000E-30  2.571735E-30  1.473338E-29  2.778330E-29  6.832553E-29  8.921453E-29  1.179732E-28  1.040202E-28
     98  4.362382833621E-02  1.000000E-30  2.462796E-30  1.452616E-29  2.834872E-29  7.171870E-29  9.678042E-29  1.315608E-28  1.196167E-28
     99  4.384703699487E-02  1.000000E-30  2.280223E-30  1.392269E-29  2.796526E-29  7.247347E-29  1.006687E-28  1.402995E-28  1.312588E-28
    100  4.408801045744E-02  1.000000E-30  2.319120E-30  1.448446E-29  3.024280E-29  8.084113E-29  1.161771E-28  1.663143E-28  1.599879E-28
    101  4.430336182063E-02  1.000000E-30  1.942725E-30  1.266457E-29  2.714549E-29  7.391023E-29  1.089080E-28  1.596741E-28  1.583167E-28
    102  4.453208602613E-02  1.000000E-30  1.949311E-30  1.288094E-29  2.861774E-29  8.053434E-29  1.230098E-28  1.854028E-28  1.889906E-28
    103  4.474836808964E-02  1.000000E-30  1.714720E-30  1.156771E-29  2.690101E-29  7.819722E-29  1.240823E-28  1.932553E-28  2.047114E-28
    104  4.497736119052E-02  1.000000E-30  1.676065E-30  1.170519E-29  2.820963E-29  8.463311E-29  1.394473E-28  2.241400E-28  2.459227E-28
    105  4.517199675598E-02  1.000000E-30  1.343169E-30  9.952810E-30  2.424993E-29  7.286386E-29  1.204812E-28  1.945319E-28  2.149194E-28
    106  4.536038532241E-02  1.000000E-30  1.219387E-30  9.236804E-30  2.310931E-29  7.142508E-29  1.220854E-28  2.024945E-28  2.302615E-28
    107  4.552484255766E-02  1.000000E-30  1.005430E-30  7.555044E-30  1.996172E-29  6.378070E-29  1.130825E-28  1.937560E-28  2.294652E-28
    108  4.581275722245E-02  1.000000E-30  1.588807E-30  1.273243E-29  3.419671E-29  1.119495E-28  2.034706E-28  3.535751E-28  4.219310E-28
    109  4.603616864208E-02  1.000000E-30  1.135624E-30  8.892862E-30  2.541767E-29  8.717644E-29  1.686854E-28  3.104544E-28  3.981343E-28
    110  4.624194314299E-02  1.000000E-30  1.000000E-30  7.912379E-30  2.327837E-29  8.046974E-29  1.577071E-28  2.946975E-28  3.864715E-28
    111  4.641297951594E-02  1.000000E-30  1.000000E-30  6.323180E-30  1.895790E-29  6.735584E-29  1.355693E-28  2.581836E-28  3.453164E-28
    112  4.656990459822E-02  1.000000E-30  1.000000E-30  5.612078E-30  1.720394E-29  6.184784E-29  1.263593E-28  2.437165E-28  3.302573E-28
    113  4.671253119976E-02  1.000000E-30  1.000000E-30  4.928085E-30  1.541131E-29  5.641201E-29  1.175161E-28  2.301389E-28  3.169300E-28
    114  4.684580987606E-02  1.000000E-30  1.000000E-30  4.461853E-30  1.415697E-29  5.257874E-29  1.114463E-28  2.213028E-28  3.093975E-28
    115  4.697520204195E-02  1.000000E-30  1.000000E-30  4.180924E-30  1.349494E-29  5.080781E-29  1.095410E-28  2.205229E-28  3.129805E-28
    116  4.709649788536E-02  1.000000E-30  1.000000E-30  3.808313E-30  1.241376E-29  4.754937E-29  1.044776E-28  2.136171E-28  3.085018E-28
    117  4.721637454993E-02  1.000000E-30  1.000000E-30  3.637528E-30  1.209841E-29  4.688271E-29  1.045827E-28  2.164718E-28  3.169100E-28
    118  4.732862910872E-02  1.000000E-30  1.000000E-30  3.315146E-30  1.107210E-29  4.362021E-29  9.903349E-29  2.079861E-28  3.095634E-28
    119  4.750539400184E-02  1.000000E-30  1.000000E-30  4.935128E-30  1.701806E-29  6.800143E-29  1.576163E-28  3.371397E-28  5.134755E-28
    120  4.767210524850E-02  1.000000E-30  1.000000E-30  4.289410E-30  1.517739E-29  6.301607E-29  1.530843E-28  3.393832E-28  5.350656E-28
    121  4.783406579930E-02  1.000000E-30  1.000000E-30  3.947025E-30  1.428427E-29  6.044459E-29  1.502711E-28  3.395858E-28  5.474983E-28
    122  4.799263518131E-02  1.000000E-30  1.000000E-30  3.644369E-30  1.358289E-29  5.856352E-29  1.488708E-28  3.425738E-28  5.640203E-28
    123  4.815339657435E-02  1.000000E-30  1.000000E-30  3.496999E-30  1.330294E-29  5.844509E-29  1.517889E-28  3.557256E-28  5.985741E-28
    124  4.832264594384E-02  1.000000E-30  1.000000E-30  3.471057E-30  1.343759E-29  6.027531E-29  1.602840E-28  3.833179E-28  6.608155E-28
    125  4.849826454798E-02  1.000000E-30  1.000000E-30  3.356447E-30  1.333268E-29  6.111899E-29  1.668931E-28  4.078958E-28  7.207168E-28
    126  4.867786870736E-02  1.000000E-30  1.000000E-30  3.181209E-30  1.305844E-29  6.121873E-29  1.717676E-28  4.291565E-28  7.772388E-28
    127  4.885872256535E-02  1.000000E-30  1.000000E-30  2.963773E-30  1.259741E-29  6.029977E-29  1.735775E-28  4.427658E-28  8.208018E-28
    128  4.903755607841E-02  1.000000E-30  1.000000E-30  2.697338E-30  1.190911E-29  5.824827E-29  1.721816E-28  4.486771E-28  8.519776E-28
    129  4.921259737621E-02  1.000000E-30  1.000000E-30  2.448645E-30  1.116032E-29  5.567499E-29  1.686314E-28  4.482397E-28  8.707940E-28
    130  4.938368810460E-02  1.000000E-30  1.000000E-30  2.222352E-30  1.045068E-29  5.316324E-29  1.648823E-28  4.468709E-28  8.880043E-28
    131  4.955132280349E-02  1.000000E-30  1.000000E-30  2.050665E-30  9.774824E-30  5.068759E-29  1.609262E-28  4.446361E-28  9.037300E-28
    132  4.971624312404E-02  1.000000E-30  1.000000E-30  1.897830E-30  9.187861E-30  4.855752E-29  1.577429E-28  4.441738E-28  9.231146E-28
    133  4.987811857735E-02  1.000000E-30  1.000000E-30  1.731518E-30  8.608788E-30  4.638071E-29  1.542416E-28  4.426588E-28  9.404421E-28
    134  5.003799836445E-02  1.000000E-30  1.000000E-30  1.595847E-30  8.110026E-30  4.453136E-29  1.515212E-28  4.430680E-28  9.620895E-28
    135  5.019682549602E-02  1.000000E-30  1.000000E-30  1.467094E-30  7.682706E-30  4.298331E-29  1.495821E-28  4.455042E-28  9.883198E-28
    136  5.035511419132E-02  1.000000E-30  1.000000E-30  1.355874E-30  7.291601E-30  4.155862E-29  1.479302E-28  4.487692E-28  1.017129E-27
    137  5.051299755300E-02  1.000000E-30  1.000000E-30  1.257246E-30  6.919498E-30  4.016602E-29  1.462380E-28  4.518684E-28  1.046331E-27
    138  5.067010535678E-02  1.000000E-30  1.000000E-30  1.172559E-30  6.540692E-30  3.866551E-29  1.440320E-28  4.533984E-28  1.072804E-27
    139  5.082726902819E-02  1.000000E-30  1.000000E-30  1.097392E-30  6.206829E-30  3.738435E-29  1.424532E-28  4.568058E-28  1.104576E-27
    140  5.098506829486E-02  1.000000E-30  1.000000E-30  1.008921E-30  5.903184E-30  3.623791E-29  1.413150E-28  4.617445E-28  1.141255E-27
    141  5.114361869269E-02  1.000000E-30  1.000000E-30  1.000000E-30  5.615351E-30  3.512435E-29  1.401847E-28  4.667225E-28  1.179011E-27
    142  5.130328078870E-02  1.000000E-30  1.000000E-30  1.000000E-30  5.347502E-30  3.407910E-29  1.391826E-28  4.721163E-28  1.218930E-27
    143  5.146205644840E-02  1.000000E-30  1.000000E-30  1.000000E-30  5.026358E-30  3.260214E-29  1.362811E-28  4.709828E-28  1.242559E-27
    144  5.162089365231E-02  1.000000E-30  1.000000E-30  1.000000E-30  4.739745E-30  3.133316E-29  1.340285E-28  4.719450E-28  1.272849E-27
    145  5.177902725711E-02  1.000000E-30  1.000000E-30  1.000000E-30  4.450831E-30  2.997203E-29  1.312721E-28  4.710730E-28  1.298741E-27
    146  5.193558292952E-02  1.000000E-30  1.000000E-30  1.000000E-30  4.172569E-30  2.880601E-29  1.274487E-28  4.610116E-28  1.282967E-27
    147  5.207655208218E-02  1.000000E-30  1.000000E-30  1.000000E-30  3.532407E-30  2.496719E-29  1.132799E-28  4.180910E-28  1.190540E-27
    148  5.220437120847E-02  1.000000E-30  1.000000E-30  1.000000E-30  3.048753E-30  2.192231E-29  1.014813E-28  3.805018E-28  1.103103E-27
    149  5.240275279905E-02  1.000000E-30  1.000000E-30  1.000000E-30  4.379570E-30  3.227016E-29  1.535766E-28  5.881470E-28  1.748406E-27
    150  5.258707116153E-02  1.000000E-30  1.000000E-30  1.000000E-30  3.738201E-30  2.746078E-29  1.363543E-28  5.408753E-28  1.674230E-27
    151  5.276353482958E-02  1.000000E-30  1.000000E-30  1.000000E-30  3.349313E-30  2.520068E-29  1.277591E-28  5.159611E-28  1.634221E-27
    152  5.293536770993E-02  1.000000E-30  1.000000E-30  1.000000E-30  3.061897E-30  2.344245E-29  1.217342E-28  5.010644E-28  1.623282E-27
    153  5.310288915571E-02  1.000000E-30  1.000000E-30  1.000000E-30  2.737552E-30  2.204587E-29  1.164929E-28  4.855619E-28  1.593725E-27
    154  5.325369291828E-02  1.000000E-30  1.000000E-30  1.000000E-30  2.299161E-30  1.887299E-29  1.024119E-28  4.360894E-28  1.467076E-27
    155  5.339308966526E-02  1.000000E-30  1.000000E-30  1.000000E-30  2.017473E-30  1.649698E-29  9.111470E-29  3.942638E-28  1.348473E-27
    156  5.362726198018E-02  1.000000E-30  1.000000E-30  1.000000E-30  3.021985E-30  2.620863E-29  1.501007E-28  6.664482E-28  2.355320E-27
    157  5.383816121000E-02  1.000000E-30  1.000000E-30  1.000000E-30  2.510175E-30  2.102238E-29  1.259704E-28  5.808440E-28  2.147613E-27
    158  5.403768730975E-02  1.000000E-30  1.000000E-30  1.000000E-30  2.199122E-30  1.895577E-29  1.158217E-28  5.433551E-28  2.057571E-27
    159  5.422986619970E-02  1.000000E-30  1.000000E-30  1.000000E-30  1.863324E-30  1.743555E-29  1.095929E-28  5.239950E-28  2.019377E-27
    160  5.440569294967E-02  1.000000E-30  1.000000E-30  1.000000E-30  1.567115E-30  1.490720E-29  9.663379E-29  4.736734E-28  1.879079E-27
    161  5.456994612052E-02  1.000000E-30  1.000000E-30  1.000000E-30  1.352963E-30  1.290259E-29  8.560867E-29  4.288102E-28  1.741035E-27
    162  5.485681963417E-02  1.000000E-30  1.000000E-30  1.000000E-30  2.003517E-30  2.070030E-29  1.435636E-28  7.434212E-28  3.144512E-27
    163  5.511708850657E-02  1.000000E-30  1.000000E-30  1.000000E-30  1.705256E-30  1.647160E-29  1.187709E-28  6.358261E-28  2.820900E-27
    164  5.536560227933E-02  1.000000E-30  1.000000E-30  1.000000E-30  1.360515E-30  1.485943E-29  1.113903E-28  6.110118E-28  2.768296E-27
    165  5.559867087093E-02  1.000000E-30  1.000000E-30  1.000000E-30  1.131479E-30  1.259890E-29  9.846009E-29  5.583540E-28  2.628390E-27
    166  5.582344501454E-02  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.076629E-29  8.736206E-29  5.128614E-28  2.507295E-27
    167  5.608267729631E-02  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.091726E-29  9.358223E-29  5.697652E-28  2.898274E-27
    168  5.632179590432E-02  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  9.027832E-30  8.010529E-29  5.040239E-28  2.677847E-27
    169  5.658568452696E-02  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  8.909413E-30  8.286996E-29  5.383451E-28  2.958107E-27
    170  5.682194908758E-02  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  7.382968E-30  7.022798E-29  4.675703E-28  2.655320E-27
    171  5.707748662895E-02  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  6.932500E-30  6.954020E-29  4.809021E-28  2.848049E-27
    172  5.730159219632E-02  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  5.593456E-30  5.755844E-29  4.080809E-28  2.499536E-27
    173  5.769211250520E-02  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  7.979833E-30  8.937607E-29  6.765853E-28  4.443870E-27
    174  5.804755660481E-02  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  6.709651E-30  7.629575E-29  5.755978E-28  3.808236E-27
    175  5.837706807704E-02  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  4.920732E-30  6.210869E-29  5.055723E-28  3.643471E-27
    176  5.868213309337E-02  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  3.852773E-30  5.109028E-29  4.357317E-28  3.318391E-27
    177  5.897372529375E-02  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  3.119081E-30  4.323740E-29  3.855985E-28  3.104610E-27
    178  5.927019313219E-02  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  2.630882E-30  3.857702E-29  3.612198E-28  3.079524E-27
    179  5.955970264735E-02  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  2.162135E-30  3.341538E-29  3.266180E-28  2.927603E-27
