 *                                      
 * expansion:  temp0=  1.000E+10 den0=  3.000E+06 temp_stop=  1.000E+07
 *          time                kr97          kr98          kr99          kr100         kr101         kr102         kr103         kr104
    172  5.730159219632E-02  5.258098E-20  5.420090E-22  6.098644E-25  1.861059E-27  1.212322E-30  1.000000E-30  1.000000E-30  1.000000E-30
    173  5.769211250520E-02  8.622049E-20  9.201417E-22  1.048430E-24  3.295829E-27  2.178478E-30  1.000000E-30  1.000000E-30  1.000000E-30
    174  5.804755660481E-02  1.336646E-19  1.472430E-21  1.697130E-24  5.481973E-27  3.659155E-30  1.000000E-30  1.000000E-30  1.000000E-30
    175  5.837706807704E-02  1.989639E-19  2.257411E-21  2.629931E-24  8.712581E-27  5.869006E-30  1.000000E-30  1.000000E-30  1.000000E-30
    176  5.868213309337E-02  2.857050E-19  3.331697E-21  3.920370E-24  1.329643E-26  9.033369E-30  1.000000E-30  1.000000E-30  1.000000E-30
    177  5.897372529375E-02  4.017003E-19  4.809230E-21  5.713364E-24  1.981946E-26  1.357548E-29  1.000000E-30  1.000000E-30  1.000000E-30
    178  5.927019313219E-02  5.654395E-19  6.953704E-21  8.342092E-24  2.961192E-26  2.045282E-29  1.000000E-30  1.000000E-30  1.000000E-30
    179  5.955970264735E-02  7.864793E-19  9.929770E-21  1.202703E-23  4.366590E-26  3.040757E-29  1.000000E-30  1.000000E-30  1.000000E-30
    180  5.987296131417E-02  1.119661E-18  1.454584E-20  1.780242E-23  6.623629E-26  4.653671E-29  1.000000E-30  1.000000E-30  1.000000E-30
    181  6.018239261751E-02  1.581436E-18  2.113481E-20  2.613515E-23  9.962921E-26  7.061824E-29  1.000000E-30  1.000000E-30  1.000000E-30
    182  6.051941164510E-02  2.295038E-18  3.163564E-20  3.956512E-23  1.548831E-25  1.108473E-28  1.000000E-30  1.000000E-30  1.000000E-30
    183  6.081686890997E-02  3.179013E-18  4.503865E-20  5.689503E-23  2.280248E-25  1.645958E-28  1.000000E-30  1.000000E-30  1.000000E-30
    184  6.107970107709E-02  4.230875E-18  6.141539E-20  7.827589E-23  3.203268E-25  2.329840E-28  1.000000E-30  1.000000E-30  1.000000E-30
    185  6.149099227918E-02  6.594732E-18  9.945508E-20  1.285440E-22  5.435658E-25  4.001002E-28  1.037389E-30  1.000000E-30  1.000000E-30
    186  6.184187848266E-02  9.601707E-18  1.496176E-19  1.957115E-22  8.511615E-25  6.329561E-28  1.687635E-30  1.000000E-30  1.000000E-30
    187  6.212841772032E-02  1.302416E-17  2.084616E-19  2.753806E-22  1.225537E-24  9.190399E-28  2.504516E-30  1.000000E-30  1.000000E-30
    188  6.241083345826E-02  1.756177E-17  2.886412E-19  3.850310E-22  1.752984E-24  1.325547E-27  3.691275E-30  1.000000E-30  1.000000E-30
    189  6.286334795077E-02  2.826728E-17  4.848461E-19  6.569875E-22  3.102841E-24  2.377888E-27  6.856362E-30  1.000000E-30  1.000000E-30
    190  6.324448148531E-02  4.209434E-17  7.485511E-19  1.027896E-21  5.007538E-24  3.881340E-27  1.152605E-29  1.000000E-30  1.000000E-30
    191  6.354755735680E-02  5.768968E-17  1.055869E-18  1.465384E-21  7.317823E-24  5.723674E-27  1.740160E-29  1.000000E-30  1.000000E-30
    192  6.382753282149E-02  7.710205E-17  1.449369E-18  2.031431E-21  1.038019E-23  8.187479E-27  2.544118E-29  1.000000E-30  1.000000E-30
    193  6.429792763326E-02  1.252222E-16  2.462465E-18  3.509348E-21  1.864069E-23  1.491338E-26  4.807871E-29  1.000000E-30  1.000000E-30
    194  6.470641913937E-02  1.903725E-16  3.893837E-18  5.630623E-21  3.093758E-23  2.506065E-26  8.343121E-29  1.000000E-30  1.000000E-30
    195  6.514351188605E-02  2.973999E-16  6.345773E-18  9.321179E-21  5.311355E-23  4.360303E-26  1.502685E-28  1.000000E-30  1.000000E-30
    196  6.551961572666E-02  4.359100E-16  9.647610E-18  1.436476E-20  8.446882E-23  7.015075E-26  2.490949E-28  1.000000E-30  1.000000E-30
    197  6.614173306661E-02  8.180534E-16  1.924065E-17  2.930331E-20  1.815726E-22  1.537299E-25  5.737090E-28  1.000000E-30  1.000000E-30
    198  6.666431851744E-02  1.384359E-15  3.427872E-17  5.321585E-20  3.446740E-22  2.966269E-25  1.154571E-27  1.000000E-30  1.000000E-30
    199  6.714973898932E-02  2.251904E-15  5.850529E-17  9.246942E-20  6.242250E-22  5.454845E-25  2.208383E-27  1.167155E-30  1.000000E-30
    200  6.763365269933E-02  3.651802E-15  9.955714E-17  1.602112E-19  1.127347E-21  1.000380E-24  4.212919E-27  2.261395E-30  1.000000E-30
    201  6.810748363549E-02  5.852416E-15  1.672999E-16  2.740475E-19  2.008806E-21  1.809751E-24  7.923264E-27  4.306280E-30  1.000000E-30
    202  6.886988901479E-02  1.245541E-14  3.844808E-16  6.482135E-19  5.076643E-21  4.687319E-24  2.185367E-26  1.212014E-29  1.000000E-30
    203  6.932442343830E-02  1.950401E-14  6.305070E-16  1.081614E-18  8.815093E-21  8.260495E-24  3.999933E-26  2.245613E-29  1.000000E-30
    204  6.977291475786E-02  3.031984E-14  1.026035E-15  1.790713E-18  1.518160E-20  1.443700E-23  7.257958E-26  4.124311E-29  1.000000E-30
    205  7.051837306122E-02  6.290933E-14  2.298149E-15  4.128386E-18  3.738780E-20  3.643995E-23  1.950513E-25  1.131056E-28  1.000000E-30
    206  7.120724846930E-02  1.230304E-13  4.826704E-15  8.907837E-18  8.579379E-20  8.556536E-23  4.856072E-25  2.869782E-28  1.000000E-30
    207  7.185571854523E-02  2.305623E-13  9.678620E-15  1.832648E-17  1.871259E-19  1.907572E-22  1.144431E-24  6.886169E-28  2.531750E-30
    208  7.250556240022E-02  4.308906E-13  1.936711E-14  3.763663E-17  4.076613E-19  4.248840E-22  2.696228E-24  1.652220E-27  6.420336E-30
    209  7.308358088908E-02  7.486463E-13  3.577168E-14  7.115507E-17  8.125475E-19  8.638820E-22  5.764649E-24  3.590818E-27  1.466331E-29
    210  7.365083251161E-02  1.282804E-12  6.511183E-14  1.325379E-16  1.594609E-18  1.729032E-21  1.212498E-23  7.675984E-27  3.291886E-29
    211  7.420607479025E-02  2.163510E-12  1.165467E-13  2.426963E-16  3.074070E-18  3.398556E-21  2.502736E-23  1.609937E-26  7.245608E-29
    212  7.477269193766E-02  3.668721E-12  2.100822E-13  4.478386E-16  5.980180E-18  6.744836E-21  5.222899E-23  3.415444E-26  1.615228E-28
    213  7.532671922740E-02  6.115222E-12  3.718759E-13  8.112473E-16  1.141105E-17  1.312611E-20  1.067953E-22  7.097882E-26  3.524476E-28
    214  7.590819975934E-02  1.037833E-11  6.724945E-13  1.503314E-15  2.233951E-17  2.623824E-20  2.249244E-22  1.520769E-25  7.950523E-28
    215  7.648106882397E-02  1.732121E-11  1.195297E-12  2.737611E-15  4.295846E-17  5.151110E-20  4.650528E-22  3.198382E-25  1.759720E-27
    216  7.706864365518E-02  2.898421E-11  2.134400E-12  5.012612E-15  8.320704E-17  1.019316E-19  9.708197E-22  6.795473E-25  3.941195E-27
    217  7.765097184480E-02  4.768343E-11  3.746507E-12  9.021862E-15  1.583990E-16  1.982387E-19  1.991553E-21  1.418792E-24  8.672878E-27
    218  7.824188421090E-02  7.783700E-11  6.534038E-12  1.614290E-14  3.001375E-16  3.839348E-19  4.073199E-21  2.954504E-24  1.905723E-26
    219  7.883216312169E-02  1.248244E-10  1.119883E-11  2.839055E-14  5.591390E-16  7.311682E-19  8.193829E-21  6.052089E-24  4.120196E-26
    220  7.934760137230E-02  1.856967E-10  1.766215E-11  4.580294E-14  9.488676E-16  1.265053E-18  1.487564E-20  1.116380E-23  7.969049E-26
    221  7.991019390762E-02  2.813701E-10  2.853361E-11  7.586297E-14  1.661333E-15  2.262544E-18  2.804831E-20  2.142129E-23  1.610767E-25
    222  8.044081450283E-02  4.088738E-10  4.406204E-11  1.199538E-13  2.768923E-15  3.847871E-18  5.015218E-20  3.894439E-23  3.076493E-25
    223  8.103419684334E-02  6.079399E-10  7.015066E-11  1.961330E-13  4.803689E-15  6.828993E-18  9.416757E-20  7.450388E-23  6.221277E-25
    224  8.158988408622E-02  8.631073E-10  1.062208E-10  3.045372E-13  7.886889E-15  1.145510E-17  1.665751E-19  1.341374E-22  1.180198E-24
    225  8.219791245697E-02  1.237055E-09  1.634251E-10  4.816998E-13  1.326557E-14  1.972793E-17  3.041464E-19  2.497272E-22  2.327313E-24
    226  8.273529679330E-02  1.667017E-09  2.345514E-10  7.086005E-13  2.060983E-14  3.130144E-17  5.083201E-19  4.246547E-22  4.165136E-24
    227  8.327310875316E-02  2.207806E-09  3.309902E-10  1.025110E-12  3.150157E-14  4.886874E-17  8.362462E-19  7.109042E-22  7.341100E-24
    228  8.381967664174E-02  2.887971E-09  4.619639E-10  1.467616E-12  4.770837E-14  7.563506E-17  1.365416E-18  1.181690E-21  1.286199E-23
    229  8.442137901789E-02  3.814610E-09  6.556225E-10  2.142500E-12  7.412384E-14  1.203797E-16  2.305909E-18  2.035628E-21  2.348655E-23
    230  8.496109010092E-02  4.836994E-09  8.870429E-10  2.973714E-12  1.088343E-13  1.806453E-16  3.650582E-18  3.281059E-21  3.990123E-23
    231  8.556251684447E-02  6.240321E-09  1.230707E-09  4.245885E-12  1.655141E-13  2.815365E-16  6.041530E-18  5.540700E-21  7.147708E-23
    232  8.609514523980E-02  7.783426E-09  1.637768E-09  5.796836E-12  2.390428E-13  4.156013E-16  9.408674E-18  8.785717E-21  1.194579E-22
    233  8.668730402486E-02  9.952693E-09  2.251665E-09  8.201846E-12  3.601825E-13  6.417644E-16  1.542534E-17  1.469828E-20  2.119600E-22
    234  8.725638446658E-02  1.266705E-08  3.073926E-09  1.151293E-11  5.373258E-13  9.804310E-16  2.497146E-17  2.426582E-20  3.704291E-22
    235  8.784892152766E-02  1.643117E-08  4.291290E-09  1.654883E-11  8.232361E-13  1.540092E-15  4.168176E-17  4.134715E-20  6.699702E-22
    236  8.837914431516E-02  2.094946E-08  5.845336E-09  2.314361E-11  1.219364E-12  2.333117E-15  6.669321E-17  6.739936E-20  1.152340E-21
    237  8.927467123273E-02  3.230967E-08  1.008958E-08  4.178408E-11  2.427625E-12  4.826863E-15  1.514318E-16  1.579655E-19  2.958890E-21
    238  9.009385267910E-02  4.895316E-08  1.696069E-08  7.322252E-11  4.656189E-12  9.593160E-15  3.279790E-16  3.523362E-19  7.180581E-21
    239  9.088007009323E-02  7.350703E-08  2.816369E-08  1.265937E-10  8.785643E-12  1.873669E-14  6.962004E-16  7.695567E-19  1.701849E-20
    240  9.160938796651E-02  1.068387E-07  4.497336E-08  2.099449E-10  1.581246E-11  3.483174E-14  1.399098E-15  1.588487E-18  3.791787E-20
    241  9.231864750676E-02  1.520500E-07  7.018607E-08  3.400405E-10  2.774942E-11  6.310122E-14  2.735800E-15  3.188982E-18  8.204286E-20
    242  9.335415502949E-02  2.465985E-07  1.303952E-07  6.673529E-10  6.128707E-11  1.460586E-13  7.085805E-15  8.586719E-18  2.466460E-19
    243  9.429165011748E-02  3.657685E-07  2.190115E-07  1.178759E-09  1.206213E-10  3.001296E-13  1.614103E-14  2.027209E-17  6.442190E-19
    244  9.514750284226E-02  5.024419E-07  3.373948E-07  1.902409E-09  2.150981E-10  5.569712E-13  3.293926E-14  4.275997E-17  1.491271E-18
    245  9.592869681963E-02  6.462630E-07  4.822560E-07  2.838547E-09  3.518236E-10  9.451642E-13  6.100786E-14  8.165428E-17  3.102353E-18
    246  9.638259128200E-02  7.359097E-07  5.841455E-07  3.525902E-09  4.611668E-10  1.265939E-12  8.600984E-14  1.172008E-16  4.682070E-18
    247  9.686466198075E-02  8.342522E-07  7.073358E-07  4.385914E-09  6.075417E-10  1.706666E-12  1.224688E-13  1.701112E-16  7.169354E-18
    248  9.745016881397E-02  9.564297E-07  8.789102E-07  5.632232E-09  8.368546E-10  2.418170E-12  1.855115E-13  2.638005E-16  1.186890E-17
    249  9.798964068785E-02  1.070879E-06  1.060331E-06  7.005840E-09  1.110874E-09  3.295299E-12  2.689508E-13  3.908915E-16  1.868549E-17
    250  9.892639389759E-02  1.274308E-06  1.438019E-06  1.002525E-08  1.781426E-09  5.533493E-12  5.033646E-13  7.601769E-16  4.040337E-17
    251  9.977784733458E-02  1.465581E-06  1.864582E-06  1.365760E-08  2.694320E-09  8.731863E-12  8.774990E-13  1.372893E-15  8.043462E-17
    252  1.005622893962E-01  1.648001E-06  2.344265E-06  1.798055E-08  3.909578E-09  1.318161E-11  1.453318E-12  2.350088E-15  1.507433E-16
    253  1.013070552067E-01  1.825506E-06  2.889413E-06  2.316342E-08  5.528075E-09  1.936010E-11  2.332597E-12  3.893477E-15  2.723731E-16
    254  1.019791947326E-01  1.987959E-06  3.467509E-06  2.894058E-08  7.517444E-09  2.725469E-11  3.559820E-12  6.116316E-15  4.629864E-16
    255  1.025982572428E-01  2.138067E-06  4.081187E-06  3.536194E-08  9.936842E-09  3.720480E-11  5.237490E-12  9.244291E-15  7.528962E-16
    256  1.032644197032E-01  2.298180E-06  4.836665E-06  4.364639E-08  1.335535E-08  5.178301E-11  7.906111E-12  1.436860E-14  1.266775E-15
    257  1.039121745974E-01  2.450659E-06  5.675152E-06  5.329671E-08  1.772768E-08  7.113510E-11  1.175971E-11  2.199492E-14  2.095681E-15
    258  1.045193471709E-01  2.588964E-06  6.562076E-06  6.399376E-08  2.303102E-08  9.546288E-11  1.701216E-11  3.269558E-14  3.352158E-15
    259  1.051181778144E-01  2.719204E-06  7.538092E-06  7.632005E-08  2.970150E-08  1.271490E-10  2.441214E-11  4.820389E-14  5.315034E-15
    260  1.056826419982E-01  2.834935E-06  8.555759E-06  8.976390E-08  3.762359E-08  1.660771E-10  3.422226E-11  6.933503E-14  8.190968E-15
    261  1.062431336111E-01  2.941782E-06  9.665655E-06  1.050861E-07  4.743711E-08  2.159182E-10  4.775149E-11  9.926817E-14  1.256424E-14
    262  1.068146627648E-01  3.041053E-06  1.090123E-05  1.229365E-07  5.988124E-08  2.812865E-10  6.688557E-11  1.427734E-13  1.939458E-14
    263  1.073656177930E-01  3.126331E-06  1.219378E-05  1.424862E-07  7.471466E-08  3.618724E-10  9.231295E-11  2.021822E-13  2.941302E-14
    264  1.079139362418E-01  3.199960E-06  1.358297E-05  1.644719E-07  9.285725E-08  4.637539E-10  1.269342E-10  2.852693E-13  4.444921E-14
    265  1.084202130578E-01  3.257168E-06  1.495551E-05  1.871839E-07  1.131839E-07  5.816197E-10  1.699511E-10  3.912111E-13  6.496711E-14
    266  1.089957947327E-01  3.308801E-06  1.661869E-05  2.160295E-07  1.412794E-07  7.500841E-10  2.361844E-10  5.588095E-13  9.981028E-14
    267  1.095139929398E-01  3.342369E-06  1.820788E-05  2.449555E-07  1.719833E-07  9.405278E-10  3.168866E-10  7.686595E-13  1.466496E-13
    268  1.100036617482E-01  3.362169E-06  1.978768E-05  2.750461E-07  2.065998E-07  1.162097E-09  4.175651E-10  1.037168E-12  2.106775E-13
    269  1.105581599754E-01  3.370170E-06  2.165841E-05  3.124702E-07  2.534646E-07  1.472230E-09  5.692192E-10  1.452622E-12  3.168940E-13
    270  1.111738162549E-01  3.360460E-06  2.382380E-05  3.583367E-07  3.167271E-07  1.907022E-09  8.002153E-10  2.104946E-12  4.972997E-13
    271  1.117276452796E-01  3.334168E-06  2.583868E-05  4.036130E-07  3.856197E-07  2.398792E-09  1.084080E-09  2.931171E-12  7.443510E-13
    272  1.122547306619E-01  3.293621E-06  2.779581E-05  4.502094E-07  4.634211E-07  2.974371E-09  1.443178E-09  4.006528E-12  1.090278E-12
    273  1.128196390807E-01  3.233625E-06  2.991401E-05  5.038582E-07  5.620220E-07  3.731208E-09  1.954493E-09  5.583146E-12  1.636881E-12
    274  1.134172103791E-01  3.152055E-06  3.215423E-05  5.646731E-07  6.861020E-07  4.722141E-09  2.683749E-09  7.903461E-12  2.508510E-12
    275  1.139661173569E-01  3.061605E-06  3.419022E-05  6.240795E-07  8.207420E-07  5.840520E-09  3.579533E-09  1.084326E-11  3.703702E-12
    276  1.145721141816E-01  2.946745E-06  3.638453E-05  6.932997E-07  9.955353E-07  7.352442E-09  4.900062E-09  1.531741E-11  5.676216E-12
    277  1.151138636995E-01  2.832629E-06  3.827835E-05  7.581779E-07  1.178201E-06  8.997617E-09  6.465774E-09  2.079266E-11  8.290975E-12
    278  1.160623872824E-01  2.611307E-06  4.139704E-05  8.780492E-07  1.569061E-06  1.271310E-08  1.043709E-08  3.528924E-11  1.601519E-11
    279  1.166131253687E-01  2.474344E-06  4.306297E-05  9.507911E-07  1.843724E-06  1.546629E-08  1.372694E-08  4.780027E-11  2.340173E-11
    280  1.171578902390E-01  2.335047E-06  4.459150E-05  1.024708E-06  2.155358E-06  1.871693E-08  1.795141E-08  6.437310E-11  3.398217E-11
    281  1.179966344325E-01  2.116569E-06  4.669352E-05  1.141795E-06  2.724971E-06  2.497046E-08  2.701436E-08  1.013968E-10  6.016773E-11
    282  1.184626561866E-01  1.995464E-06  4.771793E-05  1.208182E-06  3.094389E-06  2.922311E-08  3.381816E-08  1.302271E-10  8.250321E-11
    283  1.189221956404E-01  1.877353E-06  4.862274E-05  1.274347E-06  3.500291E-06  3.405969E-08  4.213465E-08  1.664289E-10  1.124972E-10
    284  1.197605220964E-01  1.666438E-06  4.999665E-05  1.396309E-06  4.362258E-06  4.484763E-08  6.272738E-08  2.596371E-10  1.977146E-10
    285  1.205341475296E-01  1.480763E-06  5.093040E-05  1.509178E-06  5.314639E-06  5.751565E-08  9.018013E-08  3.899327E-10  3.317515E-10
    286  1.212540834288E-01  1.317131E-06  5.150062E-05  1.613391E-06  6.357387E-06  7.219862E-08  1.260112E-07  5.677059E-10  5.359480E-10
    287  1.219299358624E-01  1.172518E-06  5.176380E-05  1.709371E-06  7.491487E-06  8.905335E-08  1.720250E-07  8.057681E-10  8.393714E-10
    288  1.225766858039E-01  1.043233E-06  5.175997E-05  1.798366E-06  8.731188E-06  1.084655E-07  2.310222E-07  1.123550E-09  1.286733E-09
    289  1.231854533608E-01  9.294845E-07  5.151977E-05  1.878439E-06  1.005012E-05  1.301802E-07  3.041903E-07  1.533123E-09  1.920876E-09
    290  1.237219182154E-01  8.357822E-07  5.111171E-05  1.945023E-06  1.134266E-05  1.524758E-07  3.868038E-07  2.012225E-09  2.730228E-09
    291  1.242404039059E-01  7.512239E-07  5.053842E-05  2.004920E-06  1.271206E-05  1.771641E-07  4.867716E-07  2.611546E-09  3.828436E-09
    292  1.248086455930E-01  6.651524E-07  4.970359E-05  2.064418E-06  1.435288E-05  2.081580E-07  6.245017E-07  3.466439E-09  5.533898E-09
    293  1.253177247642E-01  5.934883E-07  4.876687E-05  2.111126E-06  1.595150E-05  2.398019E-07  7.788791E-07  4.458121E-09  7.686049E-09
    294  1.258810647447E-01  5.204229E-07  4.752313E-05  2.154358E-06  1.785659E-05  2.793992E-07  9.912628E-07  5.871245E-09  1.102643E-08
    295  1.264205598797E-01  4.564204E-07  4.612939E-05  2.186221E-06  1.980827E-05  3.221275E-07  1.244213E-06  7.616788E-09  1.553215E-08
    296  1.270317883483E-01  3.904554E-07  4.431164E-05  2.209342E-06  2.215971E-05  3.765892E-07  1.602722E-06  1.018838E-08  2.282257E-08
    297  1.275757308169E-01  3.374636E-07  4.248967E-05  2.217044E-06  2.435760E-05  4.306076E-07  1.998994E-06  1.314439E-08  3.202890E-08
    298  1.286048671531E-01  2.513952E-07  3.857035E-05  2.195158E-06  2.868746E-05  5.468957E-07  2.996082E-06  2.101652E-08  6.011431E-08
    299  1.290949488661E-01  2.163415E-07  3.651014E-05  2.166536E-06  3.078025E-05  6.084721E-07  3.610016E-06  2.612368E-08  8.071936E-08
    300  1.295345101683E-01  1.880568E-07  3.457896E-05  2.130725E-06  3.263737E-05  6.666553E-07  4.249651E-06  3.162841E-08  1.047609E-07
    301  1.303954523490E-01  1.407262E-07  3.063152E-05  2.033235E-06  3.611867E-05  7.870393E-07  5.779311E-06  4.546804E-08  1.726905E-07
    302  1.308549873199E-01  1.193991E-07  2.846514E-05  1.966621E-06  3.783906E-05  8.537271E-07  6.765293E-06  5.484037E-08  2.242224E-07
    303  1.312776310019E-01  1.020426E-07  2.646177E-05  1.897163E-06  3.929839E-05  9.156560E-07  7.785423E-06  6.487955E-08  2.839656E-07
    304  1.320787884157E-01  7.459601E-08  2.270206E-05  1.746834E-06  4.164633E-05  1.031890E-06  1.003372E-05  8.815442E-08  4.393136E-07
    305  1.327308179063E-01  5.686957E-08  1.973703E-05  1.609444E-06  4.306374E-05  1.122264E-06  1.218294E-05  1.117884E-07  6.196905E-07
    306  1.333821207310E-01  4.270311E-08  1.691812E-05  1.462605E-06  4.395710E-05  1.205291E-06  1.461872E-05  1.401385E-07  8.647545E-07
    307  1.339749669338E-01  3.247651E-08  1.452066E-05  1.324436E-06  4.426820E-05  1.271759E-06  1.707211E-05  1.703624E-07  1.159600E-06
    308  1.345530840576E-01  2.455025E-08  1.236056E-05  1.188321E-06  4.408683E-05  1.325898E-06  1.966314E-05  2.041150E-07  1.529760E-06
    309  1.351098094661E-01  1.851363E-08  1.046134E-05  1.058383E-06  4.345249E-05  1.366165E-06  2.231676E-05  2.406994E-07  1.980548E-06
    310  1.359304916944E-01  1.195467E-08  8.013225E-06  8.745557E-07  4.172111E-05  1.401231E-06  2.641692E-05  3.016106E-07  2.850349E-06
    311  1.363572082699E-01  9.422904E-09  6.906235E-06  7.842701E-07  4.047107E-05  1.407071E-06  2.859278E-05  3.363381E-07  3.417385E-06
    312  1.367788244083E-01  7.388534E-09  5.919719E-06  6.992855E-07  3.902119E-05  1.404066E-06  3.074290E-05  3.725084E-07  4.067754E-06
    313  1.375777712339E-01  4.570581E-09  4.338163E-06  5.525169E-07  3.578216E-05  1.374744E-06  3.469925E-05  4.449290E-07  5.573559E-06
    314  1.380438267916E-01  3.413770E-09  3.577845E-06  4.762800E-07  3.365708E-05  1.343887E-06  3.686806E-05  4.887344E-07  6.635400E-06
    315  1.384690951451E-01  2.592717E-09  2.977159E-06  4.127276E-07  3.160326E-05  1.307281E-06  3.871928E-05  5.291912E-07  7.736110E-06
    316  1.391087445178E-01  1.689245E-09  2.227199E-06  3.283128E-07  2.838577E-05  1.238721E-06  4.119826E-05  5.897222E-07  9.641592E-06
    317  1.397002518981E-01  1.120151E-09  1.678826E-06  2.620380E-07  2.536068E-05  1.163255E-06  4.308801E-05  6.439315E-07  1.168134E-05
    318  1.402705851668E-01  7.432463E-10  1.261380E-06  2.081182E-07  2.247157E-05  1.081831E-06  4.448627E-05  6.932434E-07  1.391045E-05
    319  1.408634912375E-01  4.776475E-10  9.236604E-07  1.615140E-07  1.956113E-05  9.906426E-07  4.545480E-05  7.400744E-07  1.650602E-05
    320  1.414089642241E-01  3.141383E-10  6.851863E-07  1.264358E-07  1.702590E-05  9.036577E-07  4.588235E-05  7.779964E-07  1.913257E-05
    321  1.419220762512E-01  2.096240E-10  5.121121E-07  9.943328E-08  1.479919E-05  8.211282E-07  4.587489E-05  8.083604E-07  2.180064E-05
    322  1.422771704232E-01  1.572853E-10  4.159367E-07  8.367162E-08  1.335464E-05  7.642223E-07  4.564105E-05  8.260479E-07  2.375774E-05
    323  1.426029315631E-01  1.202991E-10  3.422022E-07  7.112114E-08  1.210629E-05  7.127745E-07  4.526675E-05  8.397177E-07  2.562520E-05
    324  1.430135230101E-01  8.533151E-11  2.661263E-07  5.764099E-08  1.064330E-05  6.496130E-07  4.458805E-05  8.533447E-07  2.806641E-05
    325  1.434683796643E-01  5.793216E-11  2.000469E-07  4.536577E-08  9.168878E-06  5.825074E-07  4.358608E-05  8.636639E-07  3.087130E-05
    326  1.440315208021E-01  3.550776E-11  1.390911E-07  3.339891E-08  7.553075E-06  5.044089E-07  4.202008E-05  8.694645E-07  3.446933E-05
    327  1.445490332405E-01  2.238452E-11  9.853602E-08  2.494673E-08  6.262150E-06  4.379593E-07  4.030597E-05  8.680703E-07  3.788085E-05
    328  1.451370980342E-01  1.312735E-11  6.591945E-08  1.772963E-08  5.012922E-06  3.695924E-07  3.810810E-05  8.591975E-07  4.183402E-05
    329  1.457052374241E-01  7.776188E-12  4.427091E-08  1.262808E-08  4.006946E-06  3.109804E-07  3.580028E-05  8.439373E-07  4.569711E-05
    330  1.463107957421E-01  4.404057E-12  2.862013E-08  8.695421E-09  3.123872E-06  2.561715E-07  3.320460E-05  8.210968E-07  4.984314E-05
    331  1.468752132891E-01  2.577142E-12  1.887691E-08  6.085115E-09  2.456139E-06  2.121020E-07  3.072708E-05  7.947270E-07  5.369817E-05
    332  1.475510939381E-01  1.353560E-12  1.135018E-08  3.929516E-09  1.824213E-06  1.676636E-07  2.776429E-05  7.580717E-07  5.826573E-05
    333  1.481899111058E-01  7.356997E-13  6.935100E-09  2.569971E-09  1.363519E-06  1.329897E-07  2.502007E-05  7.193401E-07  6.251942E-05
    334  1.491767377555E-01  2.915194E-13  3.179287E-09  1.309775E-09  8.554431E-07  9.153153E-08  2.100766E-05  6.546519E-07  6.890193E-05
    335  1.497116139607E-01  1.794632E-13  2.065720E-09  9.018192E-10  6.595562E-07  7.423701E-08  1.898700E-05  6.183409E-07  7.223797E-05
    336  1.502421520731E-01  1.124347E-13  1.336278E-09  6.181056E-10  5.064078E-07  5.995574E-08  1.709455E-05  5.817621E-07  7.545666E-05
    337  1.509052103900E-01  6.448151E-14  7.695687E-10  3.828265E-10  3.616076E-07  4.562479E-08  1.490909E-05  5.362935E-07  7.931744E-05
    338  1.515352476696E-01  3.924983E-14  4.523699E-10  2.412507E-10  2.609255E-07  3.498891E-08  1.302121E-05  4.939103E-07  8.279604E-05
    339  1.521327102765E-01  2.513089E-14  2.707853E-10  1.543347E-10  1.900638E-07  2.701383E-08  1.138957E-05  4.544986E-07  8.591183E-05
    340  1.526678407657E-01  1.719671E-14  1.700501E-10  1.029041E-10  1.424040E-07  2.133063E-08  1.006258E-05  4.203435E-07  8.852661E-05
    341  1.532481602429E-01  1.159604E-14  1.021669E-10  6.599895E-11  1.036389E-07  1.643907E-08  8.762607E-06  3.847893E-07  9.115505E-05
    342  1.535863948111E-01  9.271701E-15  7.570298E-11  5.081110E-11  8.590033E-08  1.409054E-08  8.067625E-06  3.647988E-07  9.258181E-05
    343  1.538995751697E-01  7.553631E-15  5.717909E-11  3.976748E-11  7.202351E-08  1.218878E-08  7.461246E-06  3.466931E-07  9.383237E-05
    344  1.546020187628E-01  4.802427E-15  3.030391E-11  2.283533E-11  4.825475E-08  8.762032E-09  6.234520E-06  3.080551E-07  9.636769E-05
    345  1.552062305672E-01  3.263615E-15  1.746061E-11  1.410285E-11  3.400611E-08  6.563256E-09  5.317313E-06  2.771125E-07  9.823482E-05
    346  1.557875935888E-01  2.246636E-15  1.020368E-11  8.814426E-12  2.413338E-08  4.941561E-09  4.541321E-06  2.492163E-07  9.974741E-05
    347  1.566447447202E-01  1.286498E-15  4.579888E-12  4.371006E-12  1.441100E-08  3.221856E-09  3.570979E-06  2.116124E-07  1.014469E-04
    348  1.574294426159E-01  7.644753E-16  2.186717E-12  2.287863E-12  8.909478E-09  2.160408E-09  2.844490E-06  1.809653E-07  1.024293E-04
    349  1.581710514975E-01  4.614540E-16  1.078419E-12  1.231464E-12  5.595776E-09  1.466145E-09  2.276509E-06  1.549805E-07  1.028429E-04
    350  1.588328903187E-01  2.911010E-16  5.732757E-13  7.080967E-13  3.672260E-09  1.031565E-09  1.856333E-06  1.343165E-07  1.027814E-04
    351  1.594606073659E-01  1.861769E-16  3.146637E-13  4.188812E-13  2.447884E-09  7.349391E-10  1.522136E-06  1.167400E-07  1.023431E-04
