 *                                      
 * expansion:  temp0=  1.000E+10 den0=  3.000E+06 temp_stop=  1.000E+07
 *          time                kr81          kr82          kr83          kr84          kr85          kr86          kr87          kr88 
     14  1.134012897413E-10  6.361502E-30  5.365801E-30  9.648035E-30  2.859577E-30  2.928022E-30  1.000000E-30  1.000000E-30  1.000000E-30
     15  1.081477360150E-09  2.660622E-30  2.244606E-30  4.034216E-30  1.193616E-30  1.217509E-30  1.000000E-30  1.000000E-30  1.000000E-30
     16  1.076223806424E-08  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
     17  6.834096797002E-08  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
     18  2.542122411654E-07  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
     19  7.007518887657E-07  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
     20  1.724661805125E-06  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
     21  4.267664185819E-06  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
     22  1.786211798807E-05  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
     23  6.929007850093E-05  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
     24  5.835696836295E-04  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
     25  1.496090518789E-03  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
     26  2.379765156362E-03  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
     27  3.772948503579E-03  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
     28  4.957278025650E-03  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
     29  5.758110286319E-03  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
     30  6.636115041812E-03  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
     31  7.490864585256E-03  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
     32  8.026631019591E-03  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
     33  8.451616658664E-03  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
     34  9.803471762980E-03  1.000000E-30  1.000000E-30  1.297897E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
     35  1.116687552369E-02  1.000000E-30  1.000000E-30  1.434682E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
     36  1.219012310682E-02  1.000000E-30  1.000000E-30  1.212989E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
     37  1.314647137106E-02  1.000000E-30  1.000000E-30  1.236943E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
     38  1.431720408173E-02  1.000000E-30  1.053396E-30  1.638367E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
     39  1.545287753035E-02  1.000000E-30  1.120208E-30  1.779170E-30  1.121046E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
     40  1.716820108076E-02  1.243401E-30  1.805692E-30  2.685298E-30  2.501423E-30  1.806402E-30  1.000000E-30  1.000000E-30  1.000000E-30
     41  1.871872199221E-02  1.180776E-30  1.905121E-30  3.452468E-30  3.645305E-30  2.875180E-30  1.000000E-30  1.000000E-30  1.000000E-30
     42  2.131412024987E-02  2.010989E-30  2.834193E-30  5.338927E-30  1.374801E-29  1.672603E-29  3.640911E-30  1.000000E-30  1.000000E-30
     43  2.288535686070E-02  1.268033E-30  2.752928E-30  6.027413E-30  6.690060E-30  6.285365E-30  1.969327E-30  1.000000E-30  1.000000E-30
     44  2.437102778700E-02  1.121645E-30  3.345235E-30  8.288468E-30  1.080120E-29  1.172950E-29  4.356056E-30  1.000000E-30  1.000000E-30
     45  2.666254430666E-02  1.668093E-30  4.131206E-30  1.511272E-29  4.760898E-29  7.406655E-29  2.339998E-29  1.894105E-30  1.000000E-30
     46  2.807329513827E-02  1.000000E-30  4.276314E-30  1.264959E-29  2.571169E-29  3.211794E-29  1.232307E-29  1.196356E-30  1.000000E-30
     47  2.946719119355E-02  1.000000E-30  3.507107E-30  1.068603E-29  3.249028E-29  7.113647E-29  6.109708E-29  6.497949E-30  1.000000E-30
     48  2.982466835475E-02  1.000000E-30  1.000000E-30  3.579511E-30  9.320755E-30  1.575258E-29  1.139217E-29  1.203374E-30  1.000000E-30
     49  3.017238950627E-02  1.000000E-30  1.000000E-30  3.661265E-30  9.124687E-30  1.550180E-29  1.089295E-29  1.186871E-30  1.000000E-30
     50  3.052509122072E-02  1.000000E-30  1.000000E-30  3.886001E-30  1.028842E-29  1.802909E-29  1.352496E-29  1.496998E-30  1.000000E-30
     51  3.066477686677E-02  1.000000E-30  1.000000E-30  1.510305E-30  4.386847E-30  7.761179E-30  6.041523E-30  1.000000E-30  1.000000E-30
     52  3.080037159611E-02  1.000000E-30  1.000000E-30  1.484126E-30  4.413358E-30  7.890174E-30  6.272251E-30  1.000000E-30  1.000000E-30
     53  3.111325257314E-02  1.000000E-30  1.000000E-30  3.428075E-30  9.991978E-30  1.877294E-29  1.548221E-29  1.779205E-30  1.000000E-30
     54  3.147800645819E-02  1.000000E-30  1.000000E-30  4.140674E-30  1.285181E-29  2.471492E-29  2.129954E-29  2.429357E-30  1.000000E-30
     55  3.181357346897E-02  1.000000E-30  1.000000E-30  3.826134E-30  1.283830E-29  2.529293E-29  2.297333E-29  2.756566E-30  1.000000E-30
     56  3.217197145871E-02  1.000000E-30  1.000000E-30  4.220468E-30  1.443201E-29  2.961090E-29  2.814062E-29  3.515598E-30  1.000000E-30
     57  3.249951277145E-02  1.000000E-30  1.000000E-30  4.048580E-30  1.418655E-29  2.990166E-29  2.931425E-29  3.738648E-30  1.000000E-30
     58  3.262595809504E-02  1.000000E-30  1.000000E-30  1.520679E-30  5.644062E-30  1.200799E-29  1.206773E-29  1.552710E-30  1.000000E-30
     59  3.272641576722E-02  1.000000E-30  1.000000E-30  1.220234E-30  4.525681E-30  9.916458E-30  1.034946E-29  1.340568E-30  1.000000E-30
     60  3.304841700500E-02  1.000000E-30  1.000000E-30  3.937629E-30  1.552332E-29  3.511706E-29  3.832905E-29  5.043453E-30  1.000000E-30
     61  3.362823507679E-02  1.000000E-30  1.325696E-30  7.298046E-30  3.160058E-29  7.224612E-29  8.063029E-29  1.080411E-29  1.000000E-30
     62  3.417743618412E-02  1.000000E-30  1.205195E-30  6.750829E-30  3.313292E-29  8.393003E-29  1.094504E-28  1.576744E-29  1.224781E-30
     63  3.448472684867E-02  1.000000E-30  1.000000E-30  3.719403E-30  1.727634E-29  4.292950E-29  5.407950E-29  8.286276E-30  1.000000E-30
     64  3.459225947862E-02  1.000000E-30  1.000000E-30  1.348374E-30  6.778285E-30  1.781356E-29  2.403706E-29  3.543010E-30  1.000000E-30
     65  3.468161085917E-02  1.000000E-30  1.000000E-30  1.125550E-30  5.526353E-30  1.466540E-29  2.019418E-29  3.038047E-30  1.000000E-30
     66  3.501586344154E-02  1.000000E-30  1.000000E-30  4.137168E-30  2.206151E-29  6.053415E-29  8.768229E-29  1.339343E-29  1.135737E-30
     67  3.563385967804E-02  1.000000E-30  1.147039E-30  7.560351E-30  4.671283E-29  1.388598E-28  2.215645E-28  3.643649E-29  2.861420E-30
     68  3.619390900501E-02  1.000000E-30  1.000000E-30  6.735282E-30  4.485968E-29  1.420947E-28  2.534403E-28  4.343951E-29  4.014062E-30
     69  3.661379630041E-02  1.000000E-30  1.000000E-30  4.978446E-30  3.222789E-29  1.034565E-28  1.898755E-28  3.420153E-29  3.677299E-30
     70  3.704099468238E-02  1.000000E-30  1.000000E-30  5.201239E-30  3.578639E-29  1.181949E-28  2.227155E-28  3.811203E-29  3.783901E-30
     71  3.731378163516E-02  1.000000E-30  1.000000E-30  3.327937E-30  2.513530E-29  8.765180E-29  1.802309E-28  3.345399E-29  3.498350E-30
     72  3.757630769329E-02  1.000000E-30  1.000000E-30  3.437421E-30  2.635884E-29  9.394776E-29  1.986772E-28  3.682512E-29  4.153860E-30
     73  3.788075418501E-02  1.000000E-30  1.000000E-30  4.311700E-30  3.537154E-29  1.307252E-28  2.925281E-28  5.619253E-29  6.236105E-30
     74  3.819794660071E-02  1.000000E-30  1.000000E-30  6.196777E-30  5.182374E-29  1.955583E-28  4.548433E-28  8.936948E-29  1.068617E-29
     75  3.838080203158E-02  1.000000E-30  1.000000E-30  6.759067E-30  5.745826E-29  2.191332E-28  5.146752E-28  1.013517E-28  1.206480E-29
     76  3.859219912978E-02  1.000000E-30  1.305636E-30  1.160195E-29  1.023177E-28  4.000136E-28  9.734972E-28  1.950792E-28  2.371432E-29
     77  3.884096228080E-02  1.000000E-30  2.536608E-30  2.320409E-29  2.129687E-28  8.554113E-28  2.166079E-27  4.428072E-28  5.527157E-29
     78  3.907668434759E-02  1.000000E-30  4.863787E-30  4.577479E-29  4.364358E-28  1.798334E-27  4.726824E-27  9.844682E-28  1.259395E-28
     79  3.934936577490E-02  1.000000E-30  1.077009E-29  1.047335E-28  1.043696E-27  4.428986E-27  1.215502E-26  2.586789E-27  3.405105E-28
     80  3.961640452516E-02  1.030626E-30  2.359342E-29  2.368596E-28  2.464134E-27  1.075986E-26  3.079640E-26  6.692914E-27  9.058579E-28
     81  3.991996766101E-02  2.393451E-30  5.774465E-29  6.010678E-28  6.566796E-27  2.962092E-26  8.893302E-26  1.979457E-26  2.765364E-27
     82  4.019473378510E-02  5.106311E-30  1.291509E-28  1.389147E-27  1.586511E-26  7.369953E-26  2.310882E-25  5.256079E-26  7.557139E-27
     83  4.046928694587E-02  1.083849E-29  2.872607E-28  3.192295E-27  3.810490E-26  1.822653E-25  5.967329E-25  1.386774E-25  2.051720E-26
     84  4.074955599116E-02  2.324054E-29  6.463513E-28  7.428886E-27  9.281640E-26  4.575785E-25  1.566560E-24  3.722371E-25  5.672294E-26
     85  4.099011663524E-02  4.441882E-29  1.287511E-27  1.523373E-26  1.979726E-25  1.001772E-24  3.564840E-24  8.634936E-25  1.349932E-25
     86  4.118445936105E-02  7.455178E-29  2.234130E-27  2.705858E-26  3.629547E-25  1.875486E-24  6.884468E-24  1.693496E-24  2.702385E-25
     87  4.137235583218E-02  1.224841E-28  3.791056E-27  4.696695E-26  6.496459E-25  3.425816E-24  1.296021E-23  3.236097E-24  5.267835E-25
     88  4.152714488067E-02  1.837595E-28  5.841060E-27  7.372778E-26  1.045947E-24  5.608836E-24  2.175298E-23  5.498987E-24  9.099624E-25
     89  4.165981986900E-02  2.595851E-28  8.441979E-27  1.082790E-25  1.569866E-24  8.540307E-24  3.383730E-23  8.644856E-24  1.450849E-24
     90  4.188596337322E-02  4.656560E-28  1.574590E-26  2.075643E-25  3.123114E-24  1.741265E-23  7.155284E-23  1.861379E-23  3.199984E-24
     91  4.208159634323E-02  7.687479E-28  2.688766E-26  3.629459E-25  5.639739E-24  3.212139E-23  1.362454E-22  3.600367E-23  6.320394E-24
     92  4.230932596557E-02  1.373813E-27  4.998053E-26  6.935936E-25  1.119014E-23  6.533777E-23  2.875741E-22  7.739540E-23  1.392174E-23
     93  4.251598135750E-02  2.323383E-27  8.760694E-26  1.246709E-24  2.081360E-23  1.243070E-22  5.658645E-22  1.548473E-22  2.847834E-23
     94  4.274368410830E-02  4.144694E-27  1.625693E-25  2.378578E-24  4.123723E-23  2.525085E-22  1.193021E-21  3.325147E-22  6.266852E-23
     95  4.294191711445E-02  6.872681E-27  2.789704E-25  4.181498E-24  7.491682E-23  4.688236E-22  2.288051E-21  6.479997E-22  1.247599E-22
     96  4.316569238790E-02  1.222790E-26  5.159025E-25  7.946981E-24  1.477701E-22  9.477559E-22  4.798303E-21  1.383729E-21  2.729132E-22
     97  4.339365876136E-02  2.221035E-26  9.747157E-25  1.543992E-23  2.982301E-22  1.961596E-21  1.031229E-20  3.029551E-21  6.124981E-22
     98  4.362382833621E-02  4.115497E-26  1.879050E-24  3.061559E-23  6.144891E-22  4.145936E-21  2.264017E-20  6.776969E-21  1.404791E-21
     99  4.384703699487E-02  7.624589E-26  3.617024E-24  6.056647E-23  1.261782E-21  8.726339E-21  4.944754E-20  1.507318E-20  3.201312E-21
    100  4.408801045744E-02  1.521765E-25  7.522347E-24  1.297359E-22  2.813785E-21  1.998710E-20  1.178767E-19  3.664654E-20  7.990198E-21
    101  4.430336182063E-02  2.898899E-25  1.486663E-23  2.632766E-22  5.920198E-21  4.307396E-20  2.633316E-19  8.332523E-20  1.860104E-20
    102  4.453208602613E-02  5.914373E-25  3.153692E-23  5.744216E-22  1.342267E-20  1.001832E-19  6.363369E-19  2.051679E-19  4.696200E-20
    103  4.474836808964E-02  1.190789E-24  6.588424E-23  1.232500E-21  2.987067E-20  2.284186E-19  1.504606E-18  4.938528E-19  1.157674E-19
    104  4.497736119052E-02  2.552748E-24  1.468698E-22  2.826302E-21  7.119653E-20  5.585898E-19  3.823917E-18  1.279042E-18  3.074834E-19
    105  4.517199675598E-02  4.934781E-24  2.935410E-22  5.786516E-21  1.506427E-19  1.208012E-18  8.545205E-18  2.904534E-18  7.133890E-19
    106  4.536038532241E-02  9.364426E-24  5.753930E-22  1.161117E-20  3.120955E-19  2.556377E-18  1.866834E-17  6.445214E-18  1.616347E-18
    107  4.552484255766E-02  1.631746E-23  1.031492E-21  2.124486E-20  5.871912E-19  4.899498E-18  3.678647E-17  1.287434E-17  3.287775E-18
    108  4.581275722245E-02  4.212362E-23  2.799068E-21  5.975259E-20  1.734226E-18  1.494669E-17  1.178143E-16  4.222565E-17  1.113152E-17
    109  4.603616864208E-02  8.535056E-23  5.899683E-21  1.295432E-19  3.907045E-18  3.454065E-17  2.828478E-16  1.032852E-16  2.791455E-17
    110  4.624194314299E-02  1.585012E-22  1.136482E-20  2.561300E-19  8.004850E-18  7.245132E-17  6.146629E-16  2.283662E-16  6.316136E-17
    111  4.641297951594E-02  2.587016E-22  1.912522E-20  4.404688E-19  1.417959E-17  1.308695E-16  1.143399E-15  4.309512E-16  1.214994E-16
    112  4.656990459822E-02  3.974509E-22  3.022168E-20  7.100248E-19  2.348698E-17  2.206908E-16  1.980868E-15  7.564877E-16  2.170588E-16
    113  4.671253119976E-02  5.776140E-22  4.506395E-20  1.078101E-18  3.655631E-17  3.491418E-16  3.211684E-15  1.241310E-15  3.619067E-16
    114  4.684580987606E-02  8.080091E-22  6.457568E-20  1.571351E-18  5.453046E-17  5.288187E-16  4.977535E-15  1.945487E-15  5.757569E-16
    115  4.697520204195E-02  1.105892E-21  9.048017E-20  2.238365E-18  7.944824E-17  7.819822E-16  7.526725E-15  2.974075E-15  8.930521E-16
    116  4.709649788536E-02  1.469097E-21  1.228756E-19  3.087294E-18  1.119229E-16  1.117070E-15  1.097982E-14  4.383104E-15  1.334233E-15
    117  4.721637454993E-02  1.927471E-21  1.647746E-19  4.204075E-18  1.556347E-16  1.574906E-15  1.580459E-14  6.373309E-15  1.966433E-15
    118  4.732862910872E-02  2.466489E-21  2.152204E-19  5.570778E-18  2.103189E-16  2.155947E-15  2.206053E-14  8.980851E-15  2.806258E-15
    119  4.750539400184E-02  3.586465E-21  3.232413E-19  8.558978E-18  3.332933E-16  3.486821E-15  3.678871E-14  1.520200E-14  4.845706E-15
    120  4.767210524850E-02  5.033017E-21  4.677251E-19  1.265366E-17  5.073909E-16  5.411511E-15  5.877783E-14  2.463471E-14  8.002115E-15
    121  4.783406579930E-02  6.912542E-21  6.618360E-19  1.828325E-17  7.543182E-16  8.197359E-15  9.158734E-14  3.891789E-14  1.287607E-14
    122  4.799263518131E-02  9.335352E-21  9.203630E-19  2.595180E-17  1.101057E-15  1.218753E-14  1.399942E-13  6.029579E-14  2.031145E-14
    123  4.815339657435E-02  1.254211E-20  1.273986E-18  3.667981E-17  1.601163E-15  1.805746E-14  2.133523E-13  9.315965E-14  3.196120E-14
    124  4.832264594384E-02  1.696131E-20  1.778026E-18  5.233014E-17  2.354000E-15  2.707620E-14  3.295710E-13  1.460022E-13  5.106585E-14
    125  4.849826454798E-02  2.299668E-20  2.491015E-18  7.501015E-17  3.481262E-15  4.087113E-14  5.131104E-13  2.307543E-13  8.234307E-14
    126  4.867786870736E-02  3.113613E-20  3.487896E-18  1.075181E-16  5.152203E-15  6.177173E-14  8.004751E-13  3.655741E-13  1.331593E-13
    127  4.885872256535E-02  4.192410E-20  4.858280E-18  1.533432E-16  7.589131E-15  9.293631E-14  1.243450E-12  5.767701E-13  2.144835E-13
    128  4.903755607841E-02  5.588004E-20  6.696687E-18  2.163766E-16  1.105656E-14  1.382685E-13  1.909499E-12  8.994495E-13  3.414098E-13
    129  4.921259737621E-02  7.358612E-20  9.113850E-18  3.013165E-16  1.588706E-14  2.028053E-13  2.889086E-12  1.381562E-12  5.350598E-13
    130  4.938368810460E-02  9.579295E-20  1.225308E-17  4.143144E-16  2.252560E-14  2.933993E-13  4.308681E-12  2.091080E-12  8.259471E-13
    131  4.955132280349E-02  1.234503E-19  1.629864E-17  5.634037E-16  3.156777E-14  4.193846E-13  6.345392E-12  3.124518E-12  1.258217E-12
    132  4.971624312404E-02  1.577533E-19  2.148754E-17  7.591015E-16  4.381384E-14  5.935289E-13  9.248287E-12  4.619484E-12  1.895986E-12
    133  4.987811857735E-02  1.998722E-19  2.807261E-17  1.013171E-15  6.020936E-14  8.314094E-13  1.333503E-11  6.755068E-12  2.824882E-12
    134  5.003799836445E-02  2.515081E-19  3.641811E-17  1.342509E-15  8.212526E-14  1.155757E-12  1.907680E-11  9.798985E-12  4.174422E-12
    135  5.019682549602E-02  3.148494E-19  4.699425E-17  1.769293E-15  1.113986E-13  1.597602E-12  2.713381E-11  1.413177E-11  6.132205E-12
    136  5.035511419132E-02  3.924224E-19  6.037423E-17  2.321382E-15  1.504270E-13  2.198368E-12  3.841722E-11  2.028674E-11  8.966491E-12
    137  5.051299755300E-02  4.870693E-19  7.723841E-17  3.032914E-15  2.022678E-13  3.012173E-12  5.415996E-11  2.899747E-11  1.305427E-11
    138  5.067010535678E-02  6.017032E-19  9.833921E-17  3.943258E-15  2.706246E-13  4.106509E-12  7.596326E-11  4.123458E-11  1.890640E-11
    139  5.082726902819E-02  7.405900E-19  1.247526E-16  5.108548E-15  3.608097E-13  5.578953E-12  1.061794E-10  5.843689E-11  2.729007E-11
    140  5.098506829486E-02  9.087234E-19  1.577988E-16  6.599681E-15  4.797787E-13  7.560167E-12  1.480627E-10  8.262582E-11  3.930505E-11
    141  5.114361869269E-02  1.111469E-18  1.989999E-16  8.501614E-15  6.362602E-13  1.021866E-11  2.059747E-10  1.165591E-10  5.648645E-11
    142  5.130328078870E-02  1.355281E-18  2.502542E-16  1.092293E-14  8.417719E-13  1.378144E-11  2.859747E-10  1.641253E-10  8.104161E-11
    143  5.146205644840E-02  1.642895E-18  3.128275E-16  1.394873E-14  1.106778E-12  1.847011E-11  3.945161E-10  2.296174E-10  1.155150E-10
    144  5.162089365231E-02  1.981518E-18  3.891002E-16  1.772483E-14  1.448109E-12  2.463410E-11  5.416505E-10  3.197158E-10  1.638759E-10
    145  5.177902725711E-02  2.374847E-18  4.808719E-16  2.237768E-14  1.882307E-12  3.263846E-11  7.386921E-10  4.421779E-10  2.309094E-10
    146  5.193558292952E-02  2.824470E-18  5.896393E-16  2.802595E-14  2.426694E-12  4.288321E-11  9.988261E-10  6.062570E-10  3.224946E-10
    147  5.207655208218E-02  3.283405E-18  7.046362E-16  3.413842E-14  3.034390E-12  5.454843E-11  1.303925E-09  8.014338E-10  4.334853E-10
    148  5.220437120847E-02  3.745855E-18  8.242864E-16  4.063450E-14  3.698682E-12  6.753218E-11  1.652764E-09  1.027478E-09  5.642260E-10
    149  5.240275279905E-02  4.551963E-18  1.041428E-15  5.274086E-14  4.981152E-12  9.317194E-11  2.365337E-09  1.496760E-09  8.415268E-10
    150  5.258707116153E-02  5.392824E-18  1.279407E-15  6.644148E-14  6.494769E-12  1.242493E-10  3.263634E-09  2.099506E-09  1.206525E-09
    151  5.276353482958E-02  6.271976E-18  1.540668E-15  8.195994E-14  8.280380E-12  1.618658E-10  4.392967E-09  2.871051E-09  1.684920E-09
    152  5.293536770993E-02  7.183300E-18  1.825444E-15  9.941787E-14  1.037246E-11  2.070769E-10  5.802029E-09  3.850903E-09  2.306728E-09
    153  5.310288915571E-02  8.105871E-18  2.129249E-15  1.186531E-13  1.277395E-11  2.603157E-10  7.524178E-09  5.069690E-09  3.098103E-09
    154  5.325369291828E-02  8.945058E-18  2.420986E-15  1.377309E-13  1.525372E-11  3.166699E-10  9.413606E-09  6.429546E-09  4.000614E-09
    155  5.339308966526E-02  9.711658E-18  2.702165E-15  1.566980E-13  1.781484E-11  3.762404E-10  1.147863E-08  7.939169E-09  5.023037E-09
    156  5.362726198018E-02  1.093414E-17  3.187087E-15  1.908623E-13  2.267610E-11  4.929455E-10  1.571177E-08  1.109997E-08  7.223406E-09
    157  5.383816121000E-02  1.190556E-17  3.619803E-15  2.231872E-13  2.759639E-11  6.157752E-10  2.041779E-08  1.470284E-08  9.813389E-09
    158  5.403768730975E-02  1.266695E-17  4.008831E-15  2.540985E-13  3.263213E-11  7.463960E-10  2.569565E-08  1.884185E-08  1.288190E-08
    159  5.422986619970E-02  1.322759E-17  4.351335E-15  2.832573E-13  3.773133E-11  8.838962E-10  3.155152E-08  2.354399E-08  1.647428E-08
    160  5.440569294967E-02  1.357723E-17  4.627607E-15  3.086944E-13  4.252153E-11  1.018179E-09  3.757222E-08  2.849008E-08  2.036358E-08
    161  5.456994612052E-02  1.376032E-17  4.848205E-15  3.308878E-13  4.703025E-11  1.149464E-09  4.375509E-08  3.368014E-08  2.455680E-08
    162  5.485681963417E-02  1.376060E-17  5.137818E-15  3.649552E-13  5.479667E-11  1.388228E-09  5.579922E-08  4.409653E-08  3.329294E-08
    163  5.511708850657E-02  1.344303E-17  5.291424E-15  3.898085E-13  6.152383E-11  1.610405E-09  6.800899E-08  5.504555E-08  4.289521E-08
    164  5.536560227933E-02  1.291148E-17  5.345220E-15  4.077263E-13  6.749727E-11  1.822864E-09  8.070989E-08  6.683829E-08  5.368704E-08
    165  5.559867087093E-02  1.225524E-17  5.319778E-15  4.192901E-13  7.259583E-11  2.019060E-09  9.346186E-08  7.908372E-08  6.535902E-08
    166  5.582344501454E-02  1.151204E-17  5.232353E-15  4.256772E-13  7.697979E-11  2.202779E-09  1.064592E-07  9.197730E-08  7.813838E-08
    167  5.608267729631E-02  1.057045E-17  5.066846E-15  4.275962E-13  8.132051E-11  2.404844E-09  1.221721E-07  1.081264E-07  9.483152E-08
    168  5.632179590432E-02  9.660676E-18  4.864041E-15  4.246279E-13  8.460500E-11  2.579314E-09  1.372237E-07  1.241844E-07  1.121714E-07
    169  5.658568452696E-02  8.648010E-18  4.597228E-15  4.166610E-13  8.740385E-11  2.755928E-09  1.542962E-07  1.431211E-07  1.335583E-07
    170  5.682194908758E-02  7.759170E-18  4.330566E-15  4.059166E-13  8.917509E-11  2.898107E-09  1.698580E-07  1.610835E-07  1.547816E-07
    171  5.707748662895E-02  6.838261E-18  4.023255E-15  3.911106E-13  9.033156E-11  3.033552E-09  1.868401E-07  1.814949E-07  1.800120E-07
    172  5.730159219632E-02  6.077542E-18  3.745184E-15  3.759315E-13  9.072844E-11  3.136008E-09  2.017570E-07  2.001680E-07  2.041428E-07
    173  5.769211250520E-02  4.875609E-18  3.258171E-15  3.458919E-13  9.015516E-11  3.277371E-09  2.275656E-07  2.342681E-07  2.508486E-07
    174  5.804755660481E-02  3.929337E-18  2.828426E-15  3.160629E-13  8.840363E-11  3.365462E-09  2.506042E-07  2.668454E-07  2.987409E-07
    175  5.837706807704E-02  3.182429E-18  2.454710E-15  2.876973E-13  8.592679E-11  3.414675E-09  2.713473E-07  2.981570E-07  3.479083E-07
    176  5.868213309337E-02  2.596677E-18  2.135559E-15  2.616215E-13  8.304505E-11  3.434442E-09  2.898919E-07  3.279723E-07  3.977022E-07
    177  5.897372529375E-02  2.123642E-18  1.857157E-15  2.373757E-13  7.987502E-11  3.432120E-09  3.069332E-07  3.571146E-07  4.493001E-07
    178  5.927019313219E-02  1.720407E-18  1.601655E-15  2.137668E-13  7.633551E-11  3.410497E-09  3.235004E-07  3.872987E-07  5.059361E-07
    179  5.955970264735E-02  1.392483E-18  1.378382E-15  1.919318E-13  7.265063E-11  3.372347E-09  3.388895E-07  4.172417E-07  5.654886E-07
