 *                                      
 * expansion:  temp0=  1.000E+10 den0=  3.000E+06 temp_stop=  1.000E+07
 *          time                ba156         ba157         ba158         ba159         ba160         ba161         ba162         ba163
    360  1.656939516385E-01  4.475322E-19  3.835704E-18  8.121740E-15  2.261570E-15  1.567875E-13  3.759659E-15  4.538420E-14  3.612065E-16
    361  1.664404283242E-01  3.442519E-19  3.286404E-18  8.227851E-15  2.488399E-15  1.987725E-13  5.074733E-15  6.979118E-14  5.864150E-16
    362  1.671401020014E-01  2.657835E-19  2.809228E-18  8.234279E-15  2.692529E-15  2.458506E-13  6.659807E-15  1.035885E-13  9.161826E-16
    363  1.682228463170E-01  1.729221E-19  2.143138E-18  8.037764E-15  2.969535E-15  3.342964E-13  9.935169E-15  1.873741E-13  1.795589E-15
    364  1.688914277275E-01  1.304308E-19  1.784706E-18  7.791771E-15  3.106267E-15  3.982684E-13  1.254071E-14  2.666222E-13  2.686109E-15
    365  1.695862681704E-01  9.551425E-20  1.450016E-18  7.425794E-15  3.206231E-15  4.713617E-13  1.576925E-14  3.802473E-13  4.037009E-15
    366  1.708796298676E-01  5.125674E-20  9.459386E-19  6.505603E-15  3.263699E-15  6.201104E-13  2.325219E-14  7.101585E-13  8.321722E-15
    367  1.720689125062E-01  2.739411E-20  6.059041E-19  5.449676E-15  3.144988E-15  7.593347E-13  3.166879E-14  1.206019E-12  1.549593E-14
    368  1.730357271347E-01  1.591475E-20  4.084123E-19  4.534086E-15  2.935959E-15  8.629152E-13  3.928329E-14  1.793164E-12  2.485408E-14
    369  1.739185931198E-01  9.451877E-21  2.781715E-19  3.708260E-15  2.670463E-15  9.412148E-13  4.645549E-14  2.506961E-12  3.726574E-14
    370  1.748109107026E-01  5.506944E-21  1.862052E-19  2.934049E-15  2.354911E-15  9.984354E-13  5.351893E-14  3.424955E-12  5.468118E-14
    371  1.757092013639E-01  3.170642E-21  1.233735E-19  2.241540E-15  2.008941E-15  1.028287E-12  5.994578E-14  4.564108E-12  7.835907E-14
    372  1.765567714958E-01  1.901130E-21  8.448610E-20  1.690557E-15  1.682845E-15  1.029600E-12  6.501861E-14  5.837776E-12  1.074078E-13
    373  1.775373762473E-01  1.075198E-21  5.577582E-20  1.174556E-15  1.321937E-15  9.969957E-13  6.912994E-14  7.531540E-12  1.502489E-13
    374  1.784803688374E-01  6.485570E-22  3.909242E-20  7.998065E-16  1.014087E-15  9.357249E-13  7.105120E-14  9.334493E-12  2.014485E-13
    375  1.795112536071E-01  3.916762E-22  2.789967E-20  5.034943E-16  7.282649E-16  8.398168E-13  7.050705E-14  1.140084E-11  2.683891E-13
    376  1.804824008025E-01  2.541390E-22  2.124911E-20  3.139796E-16  5.147219E-16  7.318819E-13  6.761285E-14  1.331349E-11  3.404752E-13
    377  1.815169070317E-01  1.639007E-22  1.631745E-20  1.819270E-16  3.412975E-16  6.067594E-13  6.214466E-14  1.514034E-11  4.233509E-13
    378  1.825428215499E-01  1.065260E-22  1.264463E-20  1.020524E-16  2.191136E-16  4.839261E-13  5.496499E-14  1.656684E-11  5.066461E-13
    379  1.841355644659E-01  5.275404E-23  8.266330E-21  3.893815E-17  1.032733E-16  3.134900E-13  4.191226E-14  1.766106E-11  6.220182E-13
    380  1.856860183354E-01  2.474052E-23  5.109914E-21  1.461178E-17  4.769995E-17  1.862038E-13  2.925437E-14  1.717639E-11  6.958520E-13
    381  1.870847965371E-01  1.162225E-23  3.085388E-21  6.189974E-18  2.425911E-17  1.069881E-13  1.950239E-14  1.550813E-11  7.142831E-13
    382  1.883699545972E-01  5.468804E-24  1.822927E-21  2.986234E-18  1.402170E-17  6.009940E-14  1.256703E-14  1.322098E-11  6.864210E-13
    383  1.895671856375E-01  2.563958E-24  1.056604E-21  1.650281E-18  9.148180E-18  3.306904E-14  7.872984E-15  1.074849E-11  6.248864E-13
    384  1.907324824205E-01  1.173138E-24  5.893419E-22  9.844362E-19  6.449387E-18  1.755139E-14  4.746946E-15  8.316914E-12  5.405948E-13
    385  1.917913284253E-01  5.613374E-25  3.318919E-22  6.312337E-19  4.830414E-18  9.514446E-15  2.891234E-15  6.286886E-12  4.527771E-13
    386  1.928179034582E-01  2.708454E-25  1.823212E-22  4.087944E-19  3.647379E-18  5.113175E-15  1.740663E-15  4.583390E-12  3.650147E-13
    387  1.939781308337E-01  1.211011E-25  8.856406E-23  2.447616E-19  2.603384E-18  2.519970E-15  9.752659E-16  3.049846E-12  2.725049E-13
    388  1.950365569225E-01  6.103108E-26  4.401294E-23  1.482012E-19  1.854051E-18  1.346401E-15  5.862818E-16  2.004313E-12  1.991118E-13
    389  1.963061656501E-01  2.983172E-26  1.833834E-23  7.732710E-20  1.177642E-18  6.802078E-16  3.420643E-16  1.144148E-12  1.292668E-13
    390  1.975160386553E-01  1.683350E-26  7.877780E-24  3.947446E-20  7.258539E-19  3.901472E-16  2.259025E-16  6.341648E-13  8.108516E-14
    391  1.988970783448E-01  9.438768E-27  3.124549E-24  1.717860E-20  3.918841E-19  2.261923E-16  1.549154E-16  3.041002E-13  4.482267E-14
    392  2.001908516564E-01  5.589460E-27  1.464371E-24  7.423331E-21  2.069249E-19  1.411044E-16  1.135938E-16  1.461592E-13  2.465331E-14
    393  2.023233395230E-01  2.235047E-27  5.614471E-25  1.687328E-21  6.379437E-20  6.276354E-17  6.634334E-17  4.325507E-14  9.136189E-15
    394  2.035207364909E-01  1.288783E-27  3.644988E-25  7.277436E-22  3.118493E-20  3.789202E-17  4.678304E-17  2.343717E-14  5.586735E-15
    395  2.047171141817E-01  7.203452E-28  2.413785E-25  3.264122E-22  1.493423E-20  2.184768E-17  3.152457E-17  1.380771E-14  3.749432E-15
    396  2.061861175315E-01  3.421505E-28  1.450463E-25  1.427417E-22  6.288051E-21  1.042648E-17  1.824496E-17  8.138938E-15  2.609768E-15
    397  2.075162532616E-01  1.741364E-28  8.999116E-26  8.235086E-23  3.306641E-21  5.041898E-18  1.050614E-17  5.416234E-15  2.028749E-15
    398  2.088103947538E-01  9.161666E-29  5.554156E-26  5.521913E-23  2.165361E-21  2.381079E-18  5.863778E-18  3.712309E-15  1.623865E-15
    399  2.102374295066E-01  4.752648E-29  3.200555E-26  3.844910E-23  1.674234E-21  1.007534E-18  2.950851E-18  2.431495E-15  1.264528E-15
    400  2.116254943500E-01  2.843901E-29  1.844921E-26  2.773467E-23  1.463867E-21  4.374380E-19  1.468808E-18  1.580516E-15  9.742994E-16
    401  2.137594200207E-01  1.237309E-29  7.768699E-27  1.678461E-23  1.280337E-21  1.427347E-19  4.980645E-19  7.804632E-16  6.269423E-16
    402  2.149968302441E-01  1.538728E-29  4.728013E-27  1.246154E-23  1.194101E-21  9.140985E-20  2.782420E-19  5.074570E-16  4.759326E-16
    403  2.163578604848E-01  1.248993E-29  2.784800E-27  8.907507E-24  1.104453E-21  6.983532E-20  1.622970E-19  3.105568E-16  3.459824E-16
    404  2.188327022992E-01  3.974972E-30  1.233987E-27  4.771727E-24  9.494977E-22  6.234546E-20  9.355840E-20  1.227718E-16  1.874047E-16
    405  2.210861741802E-01  3.910841E-30  7.993917E-28  2.679626E-24  8.170753E-22  6.589555E-20  8.471592E-20  5.113184E-17  1.037333E-16
    406  2.231360986547E-01  4.059461E-30  7.137884E-28  1.600838E-24  7.050799E-22  7.185446E-20  8.875304E-20  2.297044E-17  5.925808E-17
    407  2.249661932162E-01  4.255121E-30  7.437707E-28  1.041111E-24  6.127014E-22  7.870001E-20  9.592311E-20  1.155554E-17  3.544983E-17
    408  2.266023391923E-01  4.360701E-30  8.147352E-28  7.426215E-25  5.365967E-22  8.597441E-20  1.039409E-19  6.679945E-18  2.223464E-17
    409  2.291569547831E-01  1.000000E-30  9.765754E-28  5.045879E-25  4.303138E-22  9.961849E-20  1.189491E-19  3.651503E-18  1.073581E-17
    410  2.305971902523E-01  3.196281E-30  1.092824E-27  4.458452E-25  3.772399E-22  1.086223E-19  1.287593E-19  3.092161E-18  7.223022E-18
    411  2.319348711247E-01  2.533299E-30  1.214095E-27  4.218096E-25  3.322411E-22  1.178845E-19  1.388004E-19  2.916588E-18  5.106137E-18
    412  2.335360820165E-01  1.000000E-30  1.378307E-27  4.204492E-25  2.836454E-22  1.301653E-19  1.520793E-19  2.953435E-18  3.528271E-18
    413  2.351317971316E-01  1.000000E-30  1.564474E-27  4.408982E-25  2.407103E-22  1.437572E-19  1.667817E-19  3.146687E-18  2.622983E-18
    414  2.376293164755E-01  1.000000E-30  1.904286E-27  5.058374E-25  1.837455E-22  1.678621E-19  1.930212E-19  3.634360E-18  1.972299E-18
    415  2.399259738388E-01  1.000000E-30  2.276385E-27  5.959515E-25  1.413072E-22  1.931628E-19  2.210049E-19  4.225501E-18  1.811346E-18
    416  2.420046682363E-01  1.000000E-30  2.665998E-27  7.028465E-25  1.101052E-22  2.186355E-19  2.498888E-19  4.867719E-18  1.849906E-18
    417  2.451201276448E-01  1.000000E-30  3.347756E-27  9.153625E-25  7.428196E-23  2.610301E-19  3.003251E-19  6.035539E-18  2.083126E-18
    418  2.467564269033E-01  1.000000E-30  3.754544E-27  1.057379E-24  5.992243E-23  2.849782E-19  3.306533E-19  6.760047E-18  2.260753E-18
    419  2.483354027874E-01  1.000000E-30  4.173513E-27  1.218438E-24  4.853600E-23  3.088271E-19  3.626990E-19  7.541461E-18  2.460923E-18
    420  2.499258654919E-01  1.000000E-30  4.618294E-27  1.408484E-24  3.920845E-23  3.331949E-19  3.979688E-19  8.418907E-18  2.689737E-18
    421  2.515152656983E-01  1.000000E-30  5.078182E-27  1.630916E-24  3.175652E-23  3.573898E-19  4.364653E-19  9.396016E-18  2.945931E-18
    422  2.542060864984E-01  1.000000E-30  5.861087E-27  2.097203E-24  2.270047E-23  3.961945E-19  5.098378E-19  1.130981E-17  3.446564E-18
    423  2.556901221114E-01  1.000000E-30  6.274821E-27  2.412486E-24  1.931788E-23  4.153268E-19  5.551859E-19  1.252372E-17  3.762038E-18
    424  2.570805114381E-01  1.000000E-30  6.632551E-27  2.752549E-24  1.701897E-23  4.310124E-19  6.011502E-19  1.377651E-17  4.085594E-18
    425  2.598984391343E-01  1.000000E-30  7.214397E-27  3.600709E-24  1.451041E-23  4.537562E-19  7.057608E-19  1.670475E-17  4.833619E-18
    426  2.622653138568E-01  1.000000E-30  7.491155E-27  4.515125E-24  1.424529E-23  4.610486E-19  8.070188E-19  1.963076E-17  5.569652E-18
    427  2.644885215151E-01  1.000000E-30  7.529573E-27  5.584522E-24  1.524901E-23  4.566034E-19  9.148996E-19  2.283578E-17  6.363069E-18
    428  2.667229470066E-01  1.000000E-30  7.339905E-27  6.912221E-24  1.732133E-23  4.409596E-19  1.037451E-18  2.657398E-17  7.272138E-18
    429  2.687894382327E-01  1.000000E-30  6.977072E-27  8.416009E-24  2.011900E-23  4.174295E-19  1.164984E-18  3.056205E-17  8.223524E-18
    430  2.709436570286E-01  1.000000E-30  6.445939E-27  1.032960E-23  2.393631E-23  3.854598E-19  1.314263E-18  3.534311E-17  9.340741E-18
    431  2.728595154549E-01  1.000000E-30  5.884757E-27  1.239337E-23  2.815374E-23  3.526034E-19  1.462714E-18  4.020588E-17  1.045326E-17
    432  2.763050324764E-01  1.000000E-30  4.785708E-27  1.720960E-23  3.800457E-23  2.888831E-19  1.772620E-18  5.066140E-17  1.277540E-17
    433  2.797281875476E-01  1.000000E-30  3.726823E-27  2.389778E-23  5.144948E-23  2.271563E-19  2.145674E-18  6.371355E-17  1.556602E-17
    434  2.831107064370E-01  1.000000E-30  2.814117E-27  3.315516E-23  6.961907E-23  1.735287E-19  2.593203E-18  7.993188E-17  1.890680E-17
    435  2.863632962154E-01  1.000000E-30  2.095941E-27  4.556297E-23  9.337878E-23  1.312569E-19  3.115152E-18  9.949405E-17  2.279678E-17
    436  2.894106333807E-01  1.000000E-30  1.565846E-27  6.152987E-23  1.232449E-22  1.002721E-19  3.704460E-18  1.222868E-16  2.718441E-17
    437  2.941185503109E-01  2.920533E-30  9.851148E-28  9.828517E-23  1.900008E-22  6.748809E-20  4.856882E-18  1.686329E-16  3.575989E-17
    438  2.983685787405E-01  1.293707E-29  6.724097E-28  1.505465E-22  2.818786E-22  5.153663E-20  6.223716E-18  2.260568E-16  4.593025E-17
    439  3.021949729112E-01  2.749122E-29  5.276814E-28  2.215028E-22  4.030621E-22  4.670167E-20  7.801577E-18  2.949824E-16  5.767333E-17
    440  3.059150641439E-01  4.725400E-29  4.929020E-28  3.229587E-22  5.717505E-22  5.015206E-20  9.740510E-18  3.828019E-16  7.210747E-17
    441  3.094680949786E-01  8.063993E-29  5.536693E-28  4.635638E-22  7.996637E-22  6.138276E-20  1.206404E-17  4.917303E-16  8.940849E-17
    442  3.127856926026E-01  1.265801E-28  7.013568E-28  6.502530E-22  1.095224E-21  8.012204E-20  1.475468E-17  6.219848E-16  1.094457E-16
    443  3.178598433803E-01  2.274914E-28  1.146245E-27  1.092688E-21  1.775612E-21  1.294315E-19  2.012908E-17  8.925998E-16  1.494693E-16
    444  3.224504526026E-01  4.195472E-28  1.894203E-27  1.749786E-21  2.754859E-21  2.059219E-19  2.672827E-17  1.239577E-15  1.986055E-16
    445  3.266870398371E-01  7.249509E-28  3.058064E-27  2.704374E-21  4.138471E-21  3.188095E-19  3.479190E-17  1.680169E-15  2.586235E-16
    446  3.305577136787E-01  1.183167E-27  4.760630E-27  4.027758E-21  6.009971E-21  4.765196E-19  4.433765E-17  2.219929E-15  3.296366E-16
    447  3.362681054783E-01  2.403305E-27  9.186151E-27  7.254333E-21  1.044329E-20  8.634963E-19  6.356661E-17  3.351586E-15  4.725654E-16
    448  3.414589872690E-01  4.617810E-27  1.676603E-26  1.239201E-20  1.729449E-20  1.483137E-18  8.842449E-17  4.877821E-15  6.571114E-16
    449  3.462773530350E-01  8.456663E-27  2.939510E-26  2.037659E-20  2.767140E-20  2.450535E-18  1.203815E-16  6.913632E-15  8.940403E-16
    450  3.508856189623E-01  1.508181E-26  5.043231E-26  3.279249E-20  4.344601E-20  3.960719E-18  1.620089E-16  9.654006E-15  1.202207E-15
    451  3.552628710565E-01  2.614079E-26  8.444232E-26  5.153348E-20  6.678581E-20  6.247959E-18  2.151869E-16  1.325918E-14  1.595251E-15
    452  3.595141079779E-01  4.462462E-26  1.396735E-25  7.993883E-20  1.015428E-19  9.724819E-18  2.839685E-16  1.804697E-14  2.102754E-15
    453  3.636744849418E-01  7.536985E-26  2.291658E-25  1.228399E-19  1.532219E-19  1.498920E-17  3.731328E-16  2.440379E-14  2.759453E-15
    454  3.676260234901E-01  1.240881E-25  3.677064E-25  1.847288E-19  2.267709E-19  2.259945E-17  4.843731E-16  3.250467E-14  3.577189E-15
    455  3.714655117309E-01  2.015756E-25  5.835961E-25  2.745859E-19  3.323309E-19  3.366754E-17  6.250842E-16  4.294495E-14  4.609549E-15
    456  3.752653942304E-01  3.260459E-25  9.241767E-25  4.064605E-19  4.857269E-19  4.993258E-17  8.057821E-16  5.657641E-14  5.932572E-15
    457  3.809506426681E-01  6.704877E-25  1.847439E-24  7.308033E-19  8.591031E-19  8.998506E-17  1.181667E-15  8.546252E-14  8.677179E-15
    458  3.865190953769E-01  1.361081E-24  3.663220E-24  1.298047E-18  1.506336E-18  1.600767E-16  1.725649E-15  1.280159E-13  1.263548E-14
    459  3.928522091207E-01  3.052180E-24  8.041388E-24  2.494341E-18  2.863784E-18  3.078591E-16  2.667064E-15  2.027277E-13  1.945871E-14
    460  3.991093841216E-01  6.795999E-24  1.763690E-23  4.755091E-18  5.425748E-18  5.867366E-16  4.122355E-15  3.193581E-13  2.995917E-14
    461  4.054183851758E-01  1.527363E-23  3.928669E-23  9.112337E-18  1.038102E-17  1.122752E-15  6.431321E-15  5.051703E-13  4.653859E-14
    462  4.147392755742E-01  5.085310E-23  1.306558E-22  2.381810E-17  2.731209E-17  2.921610E-15  1.254791E-14  9.957130E-13  9.016544E-14
    463  4.232199499949E-01  1.527252E-22  3.971451E-22  5.707553E-17  6.647693E-17  6.953928E-15  2.334044E-14  1.848665E-12  1.665336E-13
    464  4.316976825025E-01  4.614694E-22  1.230195E-21  1.366974E-16  1.632731E-16  1.649535E-14  4.396580E-14  3.437537E-12  3.112700E-13
    465  4.393401554526E-01  1.258270E-21  3.470890E-21  3.004316E-16  3.702272E-16  3.583870E-14  7.874571E-14  6.024134E-12  5.531972E-13
    466  4.465935084243E-01  3.276045E-21  9.426259E-21  6.339890E-16  8.108202E-16  7.462457E-14  1.383487E-13  1.027817E-11  9.643388E-13
    467  4.537106765818E-01  8.421741E-21  2.550847E-20  1.318760E-15  1.762022E-15  1.528003E-13  2.430573E-13  1.739404E-11  1.680180E-12
    468  4.602314649238E-01  2.009208E-20  6.433043E-20  2.578268E-15  3.608754E-15  2.937604E-13  4.111056E-13  2.821546E-11  2.818758E-12
    469  4.709552966107E-01  8.474049E-20  3.024888E-19  7.751198E-15  1.186746E-14  8.546468E-13  9.948855E-13  6.274292E-11  6.721719E-12
    470  4.769745726746E-01  1.909951E-19  7.311231E-19  1.434833E-14  2.326489E-14  1.549572E-12  1.650408E-12  9.844942E-11  1.105508E-11
    471  4.828178172001E-01  4.217830E-19  1.738767E-18  2.605463E-14  4.488251E-14  2.752140E-12  2.717049E-12  1.526337E-10  1.803569E-11
    472  4.927188450138E-01  1.626277E-18  7.696432E-18  7.128591E-14  1.374788E-13  7.224948E-12  6.418150E-12  3.215616E-10  4.190514E-11
    473  5.000000000000E-01  4.407862E-18  2.329052E-17  1.487141E-13  3.140811E-13  1.458773E-11  1.220881E-11  5.568290E-10  7.867313E-11
