 *                                      
 * expansion:  temp0=  1.000E+10 den0=  3.000E+06 temp_stop=  1.000E+07
 *          time                pd124         pd125         pd126         pd127         pd128         pd129         pd130         pd131
    180  5.987296131417E-02  9.686381E-27  6.635717E-28  5.510608E-29  3.477481E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
    181  6.018239261751E-02  2.115652E-26  1.491592E-27  1.282618E-28  8.326259E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
    182  6.051941164510E-02  4.936996E-26  3.591662E-27  3.208424E-28  2.148375E-29  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
    183  6.081686890997E-02  1.040646E-25  7.784031E-27  7.192461E-28  4.950146E-29  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
    184  6.107970107709E-02  2.007370E-25  1.538898E-26  1.465163E-27  1.033174E-28  1.232739E-30  1.000000E-30  1.000000E-30  1.000000E-30
    185  6.149099227918E-02  5.595002E-25  4.457921E-26  4.448653E-27  3.258729E-28  4.076597E-30  1.000000E-30  1.000000E-30  1.000000E-30
    186  6.184187848266E-02  1.338634E-24  1.102387E-25  1.145373E-26  8.668028E-28  1.123107E-29  1.000000E-30  1.000000E-30  1.000000E-30
    187  6.212841772032E-02  2.724581E-24  2.305131E-25  2.475409E-26  1.923912E-27  2.565725E-29  1.000000E-30  1.000000E-30  1.000000E-30
    188  6.241083345826E-02  5.484842E-24  4.765916E-25  5.287929E-26  4.219392E-27  5.789969E-29  1.000000E-30  1.000000E-30  1.000000E-30
    189  6.286334795077E-02  1.679962E-23  1.523669E-24  1.781775E-25  1.483065E-26  2.130852E-28  1.000000E-30  1.000000E-30  1.000000E-30
    190  6.324448148531E-02  4.310289E-23  4.053613E-24  4.956219E-25  4.275350E-26  6.387160E-28  1.000000E-30  1.000000E-30  1.000000E-30
    191  6.354755735680E-02  9.105647E-23  8.813915E-24  1.116579E-24  9.909381E-26  1.527175E-27  1.000000E-30  1.000000E-30  1.000000E-30
    192  6.382753282149E-02  1.817661E-22  1.807109E-23  2.366029E-24  2.155840E-25  3.419887E-27  1.484153E-30  1.000000E-30  1.000000E-30
    193  6.429792763326E-02  5.799535E-22  6.031391E-23  8.348308E-24  7.951572E-25  1.324478E-26  5.812294E-30  1.000000E-30  1.000000E-30
    194  6.470641913937E-02  1.588998E-21  1.718640E-22  2.497127E-23  2.472060E-24  4.296946E-26  1.896467E-29  1.000000E-30  1.000000E-30
    195  6.514351188605E-02  4.670529E-21  5.268883E-22  8.065785E-23  8.322629E-24  1.514593E-25  6.726029E-29  1.000000E-30  1.000000E-30
    196  6.551961572666E-02  1.180891E-20  1.381458E-21  2.212380E-22  2.365857E-23  4.479810E-25  1.999995E-28  1.000000E-30  1.000000E-30
    197  6.614173306661E-02  5.471305E-20  6.798579E-21  1.173698E-21  1.331780E-22  2.694020E-24  1.213382E-27  1.000000E-30  1.000000E-30
    198  6.666431851744E-02  1.977066E-19  2.584899E-20  4.755294E-21  5.672611E-22  1.213644E-23  5.507112E-27  1.076530E-30  1.000000E-30
    199  6.714973898932E-02  6.484389E-19  8.889650E-20  1.735379E-20  2.168877E-21  4.889763E-23  2.234274E-26  4.467492E-30  1.000000E-30
    200  6.763365269933E-02  2.098264E-18  3.016332E-19  6.249555E-20  8.183426E-21  1.944550E-22  8.947181E-26  1.825441E-29  1.000000E-30
    201  6.810748363549E-02  6.511751E-18  9.807504E-19  2.154739E-19  2.953686E-20  7.391754E-22  3.424393E-25  7.127611E-29  1.000000E-30
    202  6.886988901479E-02  3.771205E-17  6.123483E-18  1.479188E-18  2.182896E-19  5.940621E-21  2.782691E-24  5.983713E-28  1.000000E-30
    203  6.932442343830E-02  1.010658E-16  1.716941E-17  4.391919E-18  6.775746E-19  1.939815E-20  9.147135E-24  2.006239E-27  1.000000E-30
    204  6.977291475786E-02  2.510179E-16  4.459031E-17  1.207111E-17  1.945748E-18  5.857127E-20  2.780164E-23  6.219000E-27  1.000000E-30
    205  7.051837306122E-02  9.686878E-16  1.853614E-16  5.515906E-17  9.563522E-18  3.130368E-19  1.502290E-22  3.473527E-26  2.155570E-30
    206  7.120724846930E-02  2.846485E-15  5.837044E-16  1.897518E-16  3.520992E-17  1.246462E-18  6.043643E-22  1.441632E-25  9.188571E-30
    207  7.185571854523E-02  7.037033E-15  1.540628E-15  5.446986E-16  1.077765E-16  4.110196E-18  2.012406E-21  4.945408E-25  3.154520E-29
    208  7.250556240022E-02  1.632504E-14  3.817490E-15  1.469228E-15  3.101375E-16  1.275269E-17  6.305805E-21  1.597357E-24  1.019811E-28
    209  7.308358088908E-02  3.342576E-14  8.289636E-15  3.442138E-15  7.697599E-16  3.386171E-17  1.689234E-20  4.397764E-24  2.809942E-28
    210  7.365083251161E-02  6.634696E-14  1.743533E-14  7.804142E-15  1.847300E-15  8.686627E-17  4.371483E-20  1.169406E-23  7.477807E-28
    211  7.420607479025E-02  1.280324E-13  3.561549E-14  1.716533E-14  4.296432E-15  2.157525E-16  1.095163E-19  3.009551E-23  1.925975E-27
    212  7.477269193766E-02  2.466315E-13  7.272319E-14  3.781581E-14  1.002195E-14  5.384062E-16  2.757310E-19  7.790791E-23  4.989766E-27
    213  7.532671922740E-02  4.594770E-13  1.434585E-13  8.039378E-14  2.253597E-14  1.293946E-15  6.684806E-19  1.941466E-22  1.244436E-26
    214  7.590819975934E-02  8.618610E-13  2.858018E-13  1.733412E-13  5.155068E-14  3.175404E-15  1.655734E-18  4.951336E-22  3.176357E-26
    215  7.648106882397E-02  1.555627E-12  5.475156E-13  3.591523E-13  1.132377E-13  7.478636E-15  3.935558E-18  1.211696E-21  7.779667E-26
    216  7.706864365518E-02  2.752357E-12  1.029971E-12  7.326275E-13  2.453189E-13  1.741134E-14  9.250050E-18  2.935383E-21  1.886262E-25
    217  7.765097184480E-02  4.661814E-12  1.854222E-12  1.429998E-12  5.083831E-13  3.877191E-14  2.079477E-17  6.802180E-21  4.374727E-25
    218  7.824188421090E-02  7.636237E-12  3.231848E-12  2.706969E-12  1.022853E-12  8.395036E-14  4.546508E-17  1.534249E-20  9.875683E-25
    219  7.883216312169E-02  1.197518E-11  5.393684E-12  4.908949E-12  1.971797E-12  1.742359E-13  9.528822E-17  3.318345E-20  2.137747E-24
    220  7.934760137230E-02  1.711496E-11  8.140682E-12  7.970427E-12  3.377697E-12  3.184871E-13  1.756812E-16  6.290147E-20  4.055153E-24
    221  7.991019390762E-02  2.437078E-11  1.230489E-11  1.305332E-11  5.865836E-12  5.939546E-13  3.307404E-16  1.220997E-19  7.877613E-24
    222  8.044081450283E-02  3.290567E-11  1.757909E-11  2.012187E-11  9.557995E-12  1.035483E-12  5.817949E-16  2.211366E-19  1.427739E-23
    223  8.103419684334E-02  4.439637E-11  2.526889E-11  3.151120E-11  1.592980E-11  1.862291E-12  1.056955E-15  4.151948E-19  2.682722E-23
    224  8.158988408622E-02  5.694422E-11  3.439822E-11  4.650385E-11  2.492598E-11  3.130762E-12  1.793878E-15  7.269846E-19  4.700631E-23
    225  8.219791245697E-02  7.248702E-11  4.674249E-11  6.906710E-11  3.947579E-11  5.365619E-12  3.106855E-15  1.303238E-18  8.433051E-23
    226  8.273529679330E-02  8.756568E-11  5.983332E-11  9.568887E-11  5.789908E-11  8.442491E-12  4.934400E-15  2.134550E-18  1.382154E-22
    227  8.327310875316E-02  1.036521E-10  7.506760E-11  1.300162E-10  8.330605E-11  1.303821E-11  7.692751E-15  3.432935E-18  2.224359E-22
    228  8.381967664174E-02  1.208513E-10  9.287176E-11  1.745124E-10  1.185394E-10  1.994441E-11  1.188205E-14  5.474545E-18  3.549641E-22
    229  8.442137901789E-02  1.405577E-10  1.153283E-10  2.371816E-10  1.718416E-10  3.132375E-11  1.886360E-14  9.005780E-18  5.843753E-22
    230  8.496109010092E-02  1.586023E-10  1.380468E-10  3.080655E-10  2.365649E-10  4.636191E-11  2.819400E-14  1.390115E-17  9.026699E-22
    231  8.556251684447E-02  1.790842E-10  1.665103E-10  4.072244E-10  3.337296E-10  7.093830E-11  4.361752E-14  2.230095E-17  1.449293E-21
    232  8.609514523980E-02  1.975167E-10  1.947435E-10  5.167653E-10  4.487112E-10  1.025347E-10  6.367050E-14  3.362920E-17  2.187129E-21
    233  8.668730402486E-02  2.182265E-10  2.297244E-10  6.679399E-10  6.186772E-10  1.533052E-10  9.626016E-14  5.273339E-17  3.432554E-21
    234  8.725638446658E-02  2.384143E-10  2.673492E-10  8.492703E-10  8.372444E-10  2.243856E-10  1.424206E-13  8.083765E-17  5.266435E-21
    235  8.784892152766E-02  2.600411E-10  3.115055E-10  1.085668E-09  1.142371E-09  3.323617E-10  2.133677E-13  1.257130E-16  8.197524E-21
    236  8.837914431516E-02  2.801518E-10  3.561020E-10  1.349168E-09  1.505231E-09  4.715284E-10  3.058408E-13  1.863799E-16  1.216379E-20
    237  8.927467123273E-02  3.164384E-10  4.448338E-10  1.943271E-09  2.394859E-09  8.509853E-10  5.617784E-13  3.626857E-16  2.370509E-20
    238  9.009385267910E-02  3.541656E-10  5.461742E-10  2.721130E-09  3.674884E-09  1.466752E-09  9.842803E-13  6.704264E-16  4.388043E-20
    239  9.088007009323E-02  3.963772E-10  6.684405E-10  3.783186E-09  5.581579E-09  2.493553E-09  1.700271E-12  1.220083E-15  7.996730E-20
    240  9.160938796651E-02  4.430648E-10  8.121079E-10  5.178444E-09  8.296775E-09  4.118249E-09  2.850631E-12  2.148236E-15  1.409881E-19
    241  9.231864750676E-02  4.972099E-10  9.886660E-10  7.085985E-09  1.230596E-08  6.772294E-09  4.757752E-12  3.762509E-15  2.472623E-19
    242  9.335415502949E-02  5.929637E-10  1.328952E-09  1.131951E-08  2.213241E-08  1.418352E-08  1.018614E-11  8.651538E-15  5.697122E-19
    243  9.429165011748E-02  6.925459E-10  1.730954E-09  1.726587E-08  3.761236E-08  2.770437E-08  2.030488E-11  1.841702E-14  1.215129E-18
    244  9.514750284226E-02  7.813979E-10  2.159010E-09  2.491846E-08  5.995894E-08  5.022053E-08  3.750926E-11  3.615719E-14  2.390039E-18
    245  9.592869681963E-02  8.452718E-10  2.560528E-09  3.379576E-08  8.909082E-08  8.397659E-08  6.383109E-11  6.509403E-14  4.310483E-18
    246  9.638259128200E-02  8.681561E-10  2.775129E-09  3.963034E-08  1.102013E-07  1.113285E-07  8.549945E-11  9.012073E-14  5.974165E-18
    247  9.686466198075E-02  8.782711E-10  2.973020E-09  4.617972E-08  1.359325E-07  1.478596E-07  1.148195E-10  1.253825E-13  8.321509E-18
    248  9.745016881397E-02  8.690044E-10  3.154442E-09  5.429121E-08  1.712883E-07  2.039042E-07  1.605097E-10  1.830376E-13  1.216612E-17
    249  9.798964068785E-02  8.395388E-10  3.250962E-09  6.153557E-08  2.070191E-07  2.679234E-07  2.135983E-10  2.535907E-13  1.687972E-17
    250  9.892639389759E-02  7.477831E-10  3.242070E-09  7.252112E-08  2.729852E-07  4.091013E-07  3.335396E-10  4.250455E-13  2.836634E-17
    251  9.977784733458E-02  6.367208E-10  3.061113E-09  7.979236E-08  3.328653E-07  5.705363E-07  4.749183E-10  6.460390E-13  4.322419E-17
    252  1.005622893962E-01  5.258341E-10  2.782715E-09  8.367125E-08  3.840367E-07  7.460585E-07  6.332370E-10  9.155274E-13  6.140590E-17
    253  1.013070552067E-01  4.246269E-10  2.462766E-09  8.488081E-08  4.267919E-07  9.345038E-07  8.082341E-10  1.238987E-12  8.330543E-17
    254  1.019791947326E-01  3.418342E-10  2.154551E-09  8.407913E-08  4.592709E-07  1.121242E-06  9.865826E-10  1.595364E-12  1.075161E-16
    255  1.025982572428E-01  2.748869E-10  1.871473E-09  8.197534E-08  4.835254E-07  1.306065E-06  1.167830E-09  1.984653E-12  1.340486E-16
    256  1.032644197032E-01  2.139325E-10  1.583073E-09  7.856995E-08  5.035578E-07  1.517352E-06  1.380748E-09  2.476639E-12  1.676942E-16
    257  1.039121745974E-01  1.651583E-10  1.325940E-09  7.438173E-08  5.170530E-07  1.734219E-06  1.605593E-09  3.036727E-12  2.061336E-16
    258  1.045193471709E-01  1.279906E-10  1.109653E-09  6.989640E-08  5.245767E-07  1.946986E-06  1.832390E-09  3.643932E-12  2.479528E-16
    259  1.051181778144E-01  9.858551E-11  9.223369E-10  6.516443E-08  5.276320E-07  2.165012E-06  2.071222E-09  4.329610E-12  2.953403E-16
    260  1.056826419982E-01  7.644455E-11  7.686780E-10  6.055361E-08  5.268525E-07  2.377533E-06  2.310327E-09  5.063990E-12  3.462669E-16
    261  1.062431336111E-01  5.888935E-11  6.363905E-10  5.591724E-08  5.227731E-07  2.595048E-06  2.561523E-09  5.887613E-12  4.035735E-16
    262  1.068146627648E-01  4.483706E-11  5.216277E-10  5.125629E-08  5.157928E-07  2.822887E-06  2.831787E-09  6.834282E-12  4.696679E-16
    263  1.073656177930E-01  3.427979E-11  4.283143E-10  4.689505E-08  5.067350E-07  3.047948E-06  3.106034E-09  7.859981E-12  5.415272E-16
    264  1.079139362418E-01  2.606307E-11  3.497888E-10  4.270048E-08  4.955375E-07  3.277197E-06  3.392875E-09  9.003857E-12  6.219389E-16
    265  1.084202130578E-01  2.014197E-11  2.888468E-10  3.900929E-08  4.836747E-07  3.493144E-06  3.670131E-09  1.017979E-11  7.048791E-16
    266  1.089957947327E-01  1.495644E-11  2.313387E-10  3.505851E-08  4.687836E-07  3.743309E-06  4.000065E-09  1.167088E-11  8.104144E-16
    267  1.095139929398E-01  1.138889E-11  1.886348E-10  3.173030E-08  4.542741E-07  3.972661E-06  4.310946E-09  1.316870E-11  9.168061E-16
    268  1.100036617482E-01  8.760982E-12  1.548614E-10  2.877755E-08  4.396572E-07  4.192990E-06  4.617282E-09  1.473429E-11  1.028389E-15
    269  1.105581599754E-01  6.484448E-12  1.234197E-10  2.568397E-08  4.224744E-07  4.446324E-06  4.979115E-09  1.670052E-11  1.169040E-15
    270  1.111738162549E-01  4.622711E-12  9.554949E-11  2.255649E-08  4.028807E-07  4.732185E-06  5.400093E-09  1.915101E-11  1.345082E-15
    271  1.117276452796E-01  3.390194E-12  7.550988E-11  1.999268E-08  3.847670E-07  4.993583E-06  5.797071E-09  2.162571E-11  1.523644E-15
    272  1.122547306619E-01  2.513791E-12  6.014111E-11  1.777339E-08  3.673861E-07  5.245870E-06  6.191440E-09  2.424511E-11  1.713443E-15
    273  1.128196390807E-01  1.818507E-12  4.698740E-11  1.562732E-08  3.488377E-07  5.519899E-06  6.632636E-09  2.736970E-11  1.940833E-15
    274  1.134172103791E-01  1.285419E-12  3.604751E-11  1.359593E-08  3.293597E-07  5.813913E-06  7.121183E-09  3.107409E-11  2.211689E-15
    275  1.139661173569E-01  9.300278E-13  2.813292E-11  1.192571E-08  3.116143E-07  6.087812E-06  7.590709E-09  3.488175E-11  2.491402E-15
    276  1.145721141816E-01  6.484686E-13  2.133469E-11  1.029331E-08  2.925073E-07  6.394224E-06  8.132932E-09  3.958733E-11  2.838752E-15
    277  1.151138636995E-01  4.685329E-13  1.662221E-11  9.005724E-09  2.759424E-07  6.671731E-06  8.639834E-09  4.429170E-11  3.187709E-15
    278  1.160623872824E-01  2.622651E-13  1.063223E-11  7.080027E-09  2.478574E-07  7.166297E-06  9.581353E-09  5.383552E-11  3.900296E-15
    279  1.166131253687E-01  1.866362E-13  8.178253E-12  6.141542E-09  2.324019E-07  7.458373E-06  1.016111E-08  6.024574E-11  4.382084E-15
    280  1.171578902390E-01  1.329295E-13  6.293463E-12  5.325692E-09  2.177326E-07  7.750962E-06  1.076000E-08  6.730569E-11  4.915364E-15
    281  1.179966344325E-01  7.815707E-14  4.173070E-12  4.255515E-09  1.961987E-07  8.209018E-06  1.173477E-08  7.977387E-11  5.863293E-15
    282  1.184626561866E-01  5.805820E-14  3.315268E-12  3.751003E-09  1.849396E-07  8.467465E-06  1.230533E-08  8.764455E-11  6.465366E-15
    283  1.189221956404E-01  4.324915E-14  2.639269E-12  3.308831E-09  1.743349E-07  8.725165E-06  1.288934E-08  9.614769E-11  7.118744E-15
    284  1.197605220964E-01  2.505517E-14  1.727833E-12  2.619749E-09  1.559807E-07  9.203098E-06  1.401292E-08  1.138139E-10  8.484988E-15
    285  1.205341475296E-01  1.507059E-14  1.164389E-12  2.105737E-09  1.404497E-07  9.653156E-06  1.512038E-08  1.329439E-10  9.976434E-15
    286  1.212540834288E-01  9.339545E-15  8.027227E-13  1.712914E-09  1.270865E-07  1.008019E-05  1.621652E-08  1.536090E-10  1.159990E-14
    287  1.219299358624E-01  5.927423E-15  5.635008E-13  1.406882E-09  1.154477E-07  1.048859E-05  1.730704E-08  1.759229E-10  1.336567E-14
    288  1.225766858039E-01  3.827790E-15  4.009413E-13  1.163543E-09  1.051899E-07  1.088635E-05  1.840975E-08  2.003043E-10  1.530864E-14
    289  1.231854533608E-01  2.524012E-15  2.898495E-13  9.706299E-10  9.619425E-08  1.126726E-05  1.950398E-08  2.263586E-10  1.739895E-14
    290  1.237219182154E-01  1.742849E-15  2.171385E-13  8.257948E-10  8.878877E-08  1.160829E-05  2.051599E-08  2.521404E-10  1.948035E-14
    291  1.242404039059E-01  1.216786E-15  1.640770E-13  7.057414E-10  8.212154E-08  1.194272E-05  2.153870E-08  2.798675E-10  2.173195E-14
    292  1.248086455930E-01  8.191338E-16  1.205061E-13  5.933956E-10  7.532474E-08  1.231484E-05  2.271256E-08  3.138107E-10  2.450533E-14
    293  1.253177247642E-01  5.717167E-16  9.099452E-14  5.067881E-10  6.959491E-08  1.265337E-05  2.381385E-08  3.477761E-10  2.729756E-14
    294  1.258810647447E-01  3.833848E-16  6.659610E-14  4.251539E-10  6.371489E-08  1.303368E-05  2.508987E-08  3.897280E-10  3.076810E-14
    295  1.264205598797E-01  2.611733E-16  4.934627E-14  3.590258E-10  5.851773E-08  1.340360E-05  2.637130E-08  4.347191E-10  3.451456E-14
    296  1.270317883483E-01  1.682259E-16  3.498821E-14  2.957181E-10  5.304994E-08  1.382965E-05  2.789745E-08  4.921619E-10  3.933140E-14
    297  1.275757308169E-01  1.133359E-16  2.568781E-14  2.483737E-10  4.855349E-08  1.421509E-05  2.932563E-08  5.497957E-10  4.419880E-14
    298  1.286048671531E-01  5.349325E-17  1.427927E-14  1.781147E-10  4.100077E-08  1.496086E-05  3.222090E-08  6.784210E-10  5.517300E-14
    299  1.290949488661E-01  3.717831E-17  1.073897E-14  1.515844E-10  3.775272E-08  1.532381E-05  3.369470E-08  7.501969E-10  6.135617E-14
    300  1.295345101683E-01  2.679816E-17  8.310048E-15  1.310784E-10  3.504347E-08  1.565367E-05  3.507192E-08  8.211802E-10  6.750887E-14
    301  1.303954523490E-01  1.408750E-17  5.023109E-15  9.846722E-11  3.026314E-08  1.631184E-05  3.792976E-08  9.808151E-10  8.146980E-14
    302  1.308549873199E-01  9.944792E-18  3.823291E-15  8.432474E-11  2.793971E-08  1.666983E-05  3.954718E-08  1.078812E-09  9.011653E-14
    303  1.312776310019E-01  7.206129E-18  2.969927E-15  7.304731E-11  2.594377E-08  1.700324E-05  4.109437E-08  1.177831E-09  9.890718E-14
    304  1.320787884157E-01  3.906561E-18  1.837974E-15  5.557643E-11  2.252816E-08  1.764634E-05  4.419231E-08  1.391905E-09  1.180796E-13
    305  1.327308179063E-01  2.361724E-18  1.238697E-15  4.437875E-11  2.004990E-08  1.818066E-05  4.688304E-08  1.595535E-09  1.365063E-13
    306  1.333821207310E-01  1.420312E-18  8.311048E-16  3.534776E-11  1.781359E-08  1.872434E-05  4.973300E-08  1.829762E-09  1.579040E-13
    307  1.339749669338E-01  8.931820E-19  5.776517E-16  2.871297E-11  1.598901E-08  1.922801E-05  5.247664E-08  2.073635E-09  1.803896E-13
    308  1.345530840576E-01  5.661672E-19  4.039782E-16  2.340268E-11  1.437349E-08  1.972736E-05  5.529763E-08  2.343840E-09  2.055235E-13
    309  1.351098094661E-01  3.630289E-19  2.849286E-16  1.916971E-11  1.294956E-08  2.021599E-05  5.815784E-08  2.638591E-09  2.331782E-13
    310  1.359304916944E-01  1.882444E-19  1.701578E-16  1.426829E-11  1.109707E-08  2.095036E-05  6.264712E-08  3.144241E-09  2.811376E-13
    311  1.363572082699E-01  1.335317E-19  1.299624E-16  1.222462E-11  1.023470E-08  2.133892E-05  6.511762E-08  3.445644E-09  3.100034E-13
    312  1.367788244083E-01  9.466076E-20  9.916670E-17  1.047092E-11  9.434581E-09  2.172742E-05  6.765539E-08  3.773089E-09  3.415747E-13
    313  1.375777712339E-01  4.923871E-20  5.933732E-17  7.798989E-12  8.081049E-09  2.247621E-05  7.274192E-08  4.484265E-09  4.108383E-13
    314  1.380438267916E-01  3.362157E-20  4.398278E-17  6.564923E-12  7.382084E-09  2.292072E-05  7.588623E-08  4.961428E-09  4.577918E-13
    315  1.384690951451E-01  2.362440E-20  3.332841E-17  5.598148E-12  6.787316E-09  2.333134E-05  7.887599E-08  5.443008E-09  5.055298E-13
    316  1.391087445178E-01  1.383957E-20  2.188696E-17  4.396828E-12  5.974170E-09  2.395806E-05  8.360033E-08  6.260212E-09  5.872743E-13
    317  1.397002518981E-01  8.436700E-21  1.483525E-17  3.514682E-12  5.308102E-09  2.454743E-05  8.822540E-08  7.128265E-09  6.750264E-13
    318  1.402705851668E-01  5.219456E-21  1.017265E-17  2.827674E-12  4.731824E-09  2.512471E-05  9.293248E-08  8.083372E-09  7.725562E-13
    319  1.408634912375E-01  3.145285E-21  6.828954E-18  2.248042E-12  4.189495E-09  2.573433E-05  9.809901E-08  9.218251E-09  8.896310E-13
    320  1.414089642241E-01  1.972684E-21  4.732084E-18  1.819334E-12  3.744826E-09  2.630376E-05  1.031116E-07  1.040717E-08  1.013534E-12
    321  1.419220762512E-01  1.272453E-21  3.353329E-18  1.490691E-12  3.369819E-09  2.684697E-05  1.080662E-07  1.166964E-08  1.146372E-12
    322  1.422771704232E-01  9.348626E-22  2.631108E-18  1.295976E-12  3.128013E-09  2.722722E-05  1.116378E-07  1.263621E-08  1.248870E-12
    323  1.426029315631E-01  7.035031E-22  2.103442E-18  1.138933E-12  2.919947E-09  2.757917E-05  1.150208E-07  1.359589E-08  1.351276E-12
    324  1.430135230101E-01  4.914252E-22  1.586131E-18  9.675137E-13  2.676972E-09  2.802704E-05  1.194350E-07  1.491325E-08  1.492818E-12
    325  1.434683796643E-01  3.303473E-22  1.160724E-18  8.074506E-13  2.431378E-09  2.852875E-05  1.245282E-07  1.652674E-08  1.667597E-12
    326  1.440315208021E-01  2.018034E-22  7.879207E-19  6.448740E-13  2.157185E-09  2.915803E-05  1.311441E-07  1.877690E-08  1.913709E-12
    327  1.445490332405E-01  1.272138E-22  5.479499E-19  5.226093E-13  1.927856E-09  2.974427E-05  1.375428E-07  2.112651E-08  2.173337E-12
    328  1.451370980342E-01  7.530161E-23  3.627379E-19  4.113518E-13  1.696347E-09  3.041968E-05  1.452039E-07  2.416687E-08  2.512924E-12
    329  1.457052374241E-01  4.542539E-23  2.438567E-19  3.263982E-13  1.499401E-09  3.108153E-05  1.530219E-07  2.753196E-08  2.893076E-12
    330  1.463107957421E-01  2.628160E-23  1.585322E-19  2.540459E-13  1.310939E-09  3.179706E-05  1.618343E-07  3.166051E-08  3.364913E-12
    331  1.468752132891E-01  1.572733E-23  1.058535E-19  2.007791E-13  1.155537E-09  3.247330E-05  1.705191E-07  3.608473E-08  3.876534E-12
    332  1.475510939381E-01  8.522233E-24  6.541745E-20  1.514750E-13  9.937252E-10  3.329486E-05  1.815550E-07  4.223007E-08  4.596362E-12
    333  1.481899111058E-01  4.738753E-24  4.124741E-20  1.156066E-13  8.594709E-10  3.408306E-05  1.926657E-07  4.904109E-08  5.405083E-12
    334  1.491767377555E-01  1.905672E-24  2.015778E-20  7.585980E-14  6.852510E-10  3.532262E-05  2.112292E-07  6.187317E-08  6.955612E-12
    335  1.497116139607E-01  1.165118E-24  1.371087E-20  6.036161E-14  6.061736E-10  3.600542E-05  2.220528E-07  7.022575E-08  7.981308E-12
    336  1.502421520731E-01  7.082547E-25  9.274783E-21  4.788597E-14  5.349655E-10  3.669010E-05  2.333569E-07  7.968241E-08  9.156032E-12
    337  1.509052103900E-01  3.809764E-25  5.704394E-21  3.583665E-14  4.575690E-10  3.755593E-05  2.483235E-07  9.337012E-08  1.087923E-11
    338  1.515352476696E-01  2.123830E-25  3.612876E-21  2.721969E-14  3.946742E-10  3.838875E-05  2.634617E-07  1.086156E-07  1.282681E-11
    339  1.521327102765E-01  1.209376E-25  2.325286E-21  2.085655E-14  3.417534E-10  3.918719E-05  2.786996E-07  1.254826E-07  1.501164E-11
    340  1.526678407657E-01  7.310041E-26  1.569701E-21  1.641617E-14  3.002833E-10  3.990920E-05  2.931176E-07  1.428772E-07  1.729462E-11
    341  1.532481602429E-01  4.259455E-26  1.031094E-21  1.266793E-14  2.611312E-10  4.069911E-05  3.096216E-07  1.645561E-07  2.017777E-11
    342  1.535863948111E-01  3.112291E-26  8.081758E-22  1.088549E-14  2.406510E-10  4.116263E-05  3.196782E-07  1.787294E-07  2.208320E-11
    343  1.538995751697E-01  2.317637E-26  6.426338E-22  9.434884E-15  2.227029E-10  4.159373E-05  3.292900E-07  1.930032E-07  2.401690E-11
    344  1.546020187628E-01  1.203067E-26  3.866573E-22  6.842965E-15  1.871746E-10  4.256688E-05  3.519365E-07  2.294296E-07  2.901406E-11
    345  1.552062305672E-01  6.911051E-27  2.522747E-22  5.195046E-15  1.613362E-10  4.341010E-05  3.726808E-07  2.663636E-07  3.416281E-11
    346  1.557875935888E-01  4.054149E-27  1.675067E-22  3.971611E-15  1.395468E-10  4.422580E-05  3.938137E-07  3.077349E-07  4.001514E-11
    347  1.566447447202E-01  1.862190E-27  9.244011E-23  2.663227E-15  1.124303E-10  4.543417E-05  4.271973E-07  3.811602E-07  5.059393E-11
    348  1.574294426159E-01  9.310461E-28  5.473802E-23  1.849290E-15  9.240401E-11  4.654359E-05  4.602344E-07  4.640386E-07  6.278869E-11
    349  1.581710514975E-01  4.847502E-28  3.351967E-23  1.300928E-15  7.641950E-11  4.759129E-05  4.937868E-07  5.595698E-07  7.712437E-11
    350  1.588328903187E-01  2.751672E-28  2.200149E-23  9.518959E-16  6.462024E-11  4.852287E-05  5.257461E-07  6.616459E-07  9.272950E-11
    351  1.594606073659E-01  1.625684E-28  1.493207E-23  7.077339E-16  5.515147E-11  4.940043E-05  5.579058E-07  7.760335E-07  1.105214E-10
    352  1.600565792087E-01  9.888214E-29  1.037823E-23  5.319462E-16  4.733317E-11  5.022508E-05  5.901785E-07  9.035309E-07  1.306812E-10
    353  1.607059625219E-01  5.825429E-29  7.079181E-24  3.906984E-16  4.017726E-11  5.111081E-05  6.273384E-07  1.066720E-06  1.569342E-10
    354  1.613957576202E-01  3.357366E-29  4.771818E-24  2.818959E-16  3.383072E-11  5.203172E-05  6.691688E-07  1.273003E-06  1.907471E-10
    355  1.620398820205E-01  2.008520E-29  3.314923E-24  2.072238E-16  2.878237E-11  5.286687E-05  7.104843E-07  1.502442E-06  2.290648E-10
    356  1.627691861850E-01  1.133578E-29  2.224181E-24  1.470945E-16  2.410824E-11  5.377605E-05  7.599340E-07  1.812620E-06  2.819096E-10
    357  1.634667099868E-01  6.601184E-30  1.528137E-24  1.062041E-16  2.042108E-11  5.459912E-05  8.099033E-07  2.169631E-06  3.440089E-10
    358  1.645369737572E-01  2.788972E-30  8.671958E-25  6.489217E-17  1.597954E-11  5.574664E-05  8.915727E-07  2.859212E-06  4.672151E-10
    359  1.651200899964E-01  1.841506E-30  6.417279E-25  5.005665E-17  1.410813E-11  5.629837E-05  9.385028E-07  3.321931E-06  5.519631E-10
