 *                                      
 * expansion:  temp0=  1.000E+10 den0=  3.000E+06 temp_stop=  1.000E+07
 *          time                ge88          ge89          ge90          ge91          ge92          ge93          ge94          ge95 
    180  5.987296131417E-02  4.952983E-20  1.720711E-23  1.981975E-26  3.226740E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
    181  6.018239261751E-02  6.095927E-20  2.131275E-23  2.505803E-26  4.092459E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
    182  6.051941164510E-02  7.616701E-20  2.681552E-23  3.224376E-26  5.284289E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
    183  6.081686890997E-02  9.246377E-20  3.275437E-23  4.017633E-26  6.604587E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
    184  6.107970107709E-02  1.095317E-19  3.901346E-23  4.870549E-26  8.028582E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
    185  6.149099227918E-02  1.423062E-19  5.112557E-23  6.562107E-26  1.086354E-29  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
    186  6.184187848266E-02  1.773933E-19  6.420375E-23  8.438894E-26  1.402224E-29  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
    187  6.212841772032E-02  2.119807E-19  7.718866E-23  1.034522E-25  1.724207E-29  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
    188  6.241083345826E-02  2.522803E-19  9.241617E-23  1.262710E-25  2.110858E-29  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
    189  6.286334795077E-02  3.324516E-19  1.229690E-22  1.733101E-25  2.911298E-29  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
    190  6.324448148531E-02  4.183530E-19  1.560175E-22  2.257389E-25  3.807662E-29  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
    191  6.354755735680E-02  5.014593E-19  1.882411E-22  2.781345E-25  4.706946E-29  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
    192  6.382753282149E-02  5.921429E-19  2.236398E-22  3.369246E-25  5.719365E-29  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
    193  6.429792763326E-02  7.810950E-19  2.980540E-22  4.640140E-25  7.917700E-29  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
    194  6.470641913937E-02  9.912654E-19  3.816706E-22  6.114606E-25  1.048118E-28  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
    195  6.514351188605E-02  1.276467E-18  4.962701E-22  8.199420E-25  1.412390E-28  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
    196  6.551961572666E-02  1.584139E-18  6.210801E-22  1.053869E-24  1.823082E-28  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
    197  6.614173306661E-02  2.257347E-18  8.974957E-22  1.591970E-24  2.773595E-28  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
    198  6.666431851744E-02  3.031193E-18  1.219555E-21  2.245943E-24  3.936700E-28  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
    199  6.714973898932E-02  3.977628E-18  1.618224E-21  3.086500E-24  5.440823E-28  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
    200  6.763365269933E-02  5.205083E-18  2.141369E-21  4.230498E-24  7.500187E-28  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
    201  6.810748363549E-02  6.761194E-18  2.812370E-21  5.751933E-24  1.025533E-27  1.251825E-30  1.000000E-30  1.000000E-30  1.000000E-30
    202  6.886988901479E-02  1.026191E-17  4.345644E-21  9.401131E-24  1.691683E-27  2.132299E-30  1.000000E-30  1.000000E-30  1.000000E-30
    203  6.932442343830E-02  1.313149E-17  5.621112E-21  1.257755E-23  2.275901E-27  2.960559E-30  1.000000E-30  1.000000E-30  1.000000E-30
    204  6.977291475786E-02  1.672097E-17  7.234747E-21  1.673894E-23  3.045751E-27  4.090163E-30  1.000000E-30  1.000000E-30  1.000000E-30
    205  7.051837306122E-02  2.489277E-17  1.096592E-20  2.683342E-23  4.928316E-27  6.980542E-30  1.000000E-30  1.000000E-30  1.000000E-30
    206  7.120724846930E-02  3.579319E-17  1.603515E-20  4.134104E-23  7.659680E-27  1.140209E-29  1.000000E-30  1.000000E-30  1.000000E-30
    207  7.185571854523E-02  5.015728E-17  2.283248E-20  6.185587E-23  1.155702E-26  1.803460E-29  1.000000E-30  1.000000E-30  1.000000E-30
    208  7.250556240022E-02  6.999995E-17  3.238550E-20  9.223865E-23  1.738090E-26  2.844660E-29  1.000000E-30  1.000000E-30  1.000000E-30
    209  7.308358088908E-02  9.372842E-17  4.399884E-20  1.310617E-22  2.488653E-26  4.250784E-29  1.000000E-30  1.000000E-30  1.000000E-30
    210  7.365083251161E-02  1.242249E-16  5.916081E-20  1.842087E-22  3.524569E-26  6.279722E-29  1.000000E-30  1.000000E-30  1.000000E-30
    211  7.420607479025E-02  1.628387E-16  7.866114E-20  2.558563E-22  4.932510E-26  9.161509E-29  1.000000E-30  1.000000E-30  1.000000E-30
    212  7.477269193766E-02  2.133983E-16  1.046050E-19  3.558485E-22  6.913848E-26  1.340231E-28  1.000000E-30  1.000000E-30  1.000000E-30
    213  7.532671922740E-02  2.761219E-16  1.373198E-19  4.882194E-22  9.559066E-26  1.932615E-28  1.000000E-30  1.000000E-30  1.000000E-30
    214  7.590819975934E-02  3.590176E-16  1.812951E-19  6.753385E-22  1.333136E-25  2.817802E-28  1.000000E-30  1.000000E-30  1.000000E-30
    215  7.648106882397E-02  4.607884E-16  2.362479E-19  9.217010E-22  1.834353E-25  4.051999E-28  1.000000E-30  1.000000E-30  1.000000E-30
    216  7.706864365518E-02  5.886799E-16  3.065964E-19  1.254666E-21  2.518211E-25  5.821736E-28  1.000000E-30  1.000000E-30  1.000000E-30
    217  7.765097184480E-02  7.409739E-16  3.920184E-19  1.682512E-21  3.405649E-25  8.239302E-28  1.000000E-30  1.000000E-30  1.000000E-30
    218  7.824188421090E-02  9.225678E-16  4.959896E-19  2.234890E-21  4.563182E-25  1.156409E-27  1.000000E-30  1.000000E-30  1.000000E-30
    219  7.883216312169E-02  1.130194E-15  6.175087E-19  2.921943E-21  6.018464E-25  1.598056E-27  1.000000E-30  1.000000E-30  1.000000E-30
    220  7.934760137230E-02  1.329914E-15  7.370236E-19  3.640593E-21  7.556744E-25  2.090455E-27  1.000000E-30  1.000000E-30  1.000000E-30
    221  7.991019390762E-02  1.564023E-15  8.803922E-19  4.558824E-21  9.543325E-25  2.761510E-27  1.000000E-30  1.000000E-30  1.000000E-30
    222  8.044081450283E-02  1.795829E-15  1.025957E-18  5.555689E-21  1.172431E-24  3.540550E-27  1.000000E-30  1.000000E-30  1.000000E-30
    223  8.103419684334E-02  2.061000E-15  1.197237E-18  6.817872E-21  1.451932E-24  4.600262E-27  1.000000E-30  1.000000E-30  1.000000E-30
    224  8.158988408622E-02  2.311339E-15  1.363920E-18  8.144268E-21  1.749352E-24  5.799084E-27  1.000000E-30  1.000000E-30  1.000000E-30
    225  8.219791245697E-02  2.589470E-15  1.554726E-18  9.781154E-21  2.120950E-24  7.389967E-27  1.000000E-30  1.000000E-30  1.000000E-30
    226  8.273529679330E-02  2.846696E-15  1.735706E-18  1.143869E-20  2.501424E-24  9.110361E-27  1.160641E-30  1.000000E-30  1.000000E-30
    227  8.327310875316E-02  3.130557E-15  1.938658E-18  1.338760E-20  2.952719E-24  1.124445E-26  1.446990E-30  1.000000E-30  1.000000E-30
    228  8.381967664174E-02  3.480978E-15  2.190213E-18  1.586513E-20  3.529963E-24  1.406979E-26  1.828736E-30  1.000000E-30  1.000000E-30
    229  8.442137901789E-02  4.005732E-15  2.565267E-18  1.959247E-20  4.402048E-24  1.845505E-26  2.425577E-30  1.000000E-30  1.000000E-30
    230  8.496109010092E-02  4.691564E-15  3.052825E-18  2.445847E-20  5.544240E-24  2.432867E-26  3.230062E-30  1.000000E-30  1.000000E-30
    231  8.556251684447E-02  5.864714E-15  3.885299E-18  3.284364E-20  7.519742E-24  3.473030E-26  4.663998E-30  1.000000E-30  1.000000E-30
    232  8.609514523980E-02  7.485542E-15  5.039211E-18  4.468479E-20  1.032288E-23  4.990252E-26  6.770467E-30  1.000000E-30  1.000000E-30
    233  8.668730402486E-02  1.031833E-14  7.072188E-18  6.616017E-20  1.543878E-23  7.854371E-26  1.077984E-29  1.000000E-30  1.000000E-30
    234  8.725638446658E-02  1.465515E-14  1.022118E-17  1.007022E-19  2.373074E-23  1.268444E-25  1.760532E-29  1.000000E-30  1.000000E-30
    235  8.784892152766E-02  2.184950E-14  1.552022E-17  1.614405E-19  3.843874E-23  2.163825E-25  3.038998E-29  1.000000E-30  1.000000E-30
    236  8.837914431516E-02  3.189841E-14  2.303521E-17  2.516161E-19  6.047168E-23  3.566640E-25  5.063103E-29  1.000000E-30  1.000000E-30
    237  8.927467123273E-02  6.216009E-14  4.616953E-17  5.480751E-19  1.338430E-22  8.546052E-25  1.235613E-28  1.000000E-30  1.000000E-30
    238  9.009385267910E-02  1.161580E-13  8.855413E-17  1.135249E-18  2.813872E-22  1.933452E-24  2.843570E-28  1.000000E-30  1.000000E-30
    239  9.088007009323E-02  2.124694E-13  1.661239E-16  2.294344E-18  5.769780E-22  4.256316E-24  6.364848E-28  1.740585E-30  1.000000E-30
    240  9.160938796651E-02  3.712429E-13  2.972226E-16  4.401240E-18  1.121994E-21  8.845621E-24  1.343642E-27  4.089982E-30  1.000000E-30
    241  9.231864750676E-02  6.354703E-13  5.207396E-16  8.256406E-18  2.133216E-21  1.795036E-23  2.769081E-27  8.917771E-30  1.000000E-30
    242  9.335415502949E-02  1.375818E-12  1.166790E-15  2.045848E-17  5.392017E-21  4.994173E-23  7.882634E-27  2.752892E-29  1.000000E-30
    243  9.429165011748E-02  2.726752E-12  2.386536E-15  4.589021E-17  1.231885E-20  1.245934E-22  2.008613E-26  7.556056E-29  1.000000E-30
    244  9.514750284226E-02  5.024627E-12  4.527674E-15  9.479140E-17  2.588297E-20  2.838780E-22  4.667237E-26  1.880017E-28  1.000000E-30
    245  9.592869681963E-02  8.676769E-12  8.031688E-15  1.818585E-16  5.044699E-20  5.961782E-22  9.981962E-26  4.282503E-28  1.000000E-30
    246  9.638259128200E-02  1.186233E-11  1.115489E-14  2.644422E-16  7.404006E-20  9.141250E-22  1.547049E-25  6.887005E-28  1.000000E-30
    247  9.686466198075E-02  1.646920E-11  1.575011E-14  3.921251E-16  1.108872E-19  1.434461E-21  2.455718E-25  1.137180E-27  1.000000E-30
    248  9.745016881397E-02  2.439784E-11  2.381868E-14  6.295914E-16  1.802272E-19  2.468276E-21  4.285601E-25  2.082525E-27  1.000000E-30
    249  9.798964068785E-02  3.485690E-11  3.468751E-14  9.692256E-16  2.806265E-19  4.051957E-21  7.128433E-25  3.622256E-27  1.000000E-30
    250  9.892639389759E-02  6.399252E-11  6.585811E-14  2.028093E-15  5.990977E-19  9.489196E-21  1.708518E-24  9.387989E-27  1.000000E-30
    251  9.977784733458E-02  1.095651E-10  1.163053E-13  3.916413E-15  1.178588E-18  2.032585E-20  3.739090E-24  2.207891E-26  1.000000E-30
    252  1.005622893962E-01  1.776341E-10  1.940835E-13  7.102248E-15  2.174793E-18  4.059529E-20  7.619456E-24  4.810560E-26  1.329293E-30
    253  1.013070552067E-01  2.775982E-10  3.118250E-13  1.235718E-14  3.847838E-18  7.748204E-20  1.482753E-23  9.981397E-26  2.786113E-30
    254  1.019791947326E-01  4.108536E-10  4.733088E-13  2.016653E-14  6.376476E-18  1.375673E-19  2.679690E-23  1.912287E-25  5.351410E-30
    255  1.025982572428E-01  5.838427E-10  6.885604E-13  3.137998E-14  1.006476E-17  2.314923E-19  4.584465E-23  3.453706E-25  9.689421E-30
    256  1.032644197032E-01  8.420688E-10  1.018717E-12  4.993835E-14  1.626810E-17  4.010371E-19  8.086446E-23  6.460191E-25  1.817548E-29
    257  1.039121745974E-01  1.186910E-09  1.472226E-12  7.751606E-14  2.564119E-17  6.765384E-19  1.388561E-22  1.174989E-24  3.315251E-29
    258  1.045193471709E-01  1.616121E-09  2.052516E-12  1.156160E-13  3.880279E-17  1.091645E-18  2.278538E-22  2.035735E-24  5.759840E-29
    259  1.051181778144E-01  2.159343E-09  2.807569E-12  1.691086E-13  5.758219E-17  1.726497E-18  3.664555E-22  3.455544E-24  9.804715E-29
    260  1.056826419982E-01  2.794294E-09  3.715047E-12  2.384608E-13  8.232202E-17  2.622002E-18  5.654864E-22  5.612374E-24  1.596830E-28
    261  1.062431336111E-01  3.548051E-09  4.823533E-12  3.299368E-13  1.154833E-16  3.907188E-18  8.562596E-22  8.944387E-24  2.551994E-28
    262  1.068146627648E-01  4.430149E-09  6.162220E-12  4.499180E-13  1.597296E-16  5.749569E-18  1.280954E-21  1.410192E-23  4.035338E-28
    263  1.073656177930E-01  5.353785E-09  7.614304E-12  5.922446E-13  2.131802E-16  8.148623E-18  1.844785E-21  2.136994E-23  6.132829E-28
    264  1.079139362418E-01  6.282207E-09  9.135836E-12  7.570948E-13  2.763190E-16  1.121707E-17  2.580669E-21  3.145846E-23  9.054645E-28
    265  1.084202130578E-01  7.060126E-09  1.048159E-11  9.212831E-13  3.406043E-16  1.462107E-17  3.414603E-21  4.364276E-23  1.259646E-27
    266  1.089957947327E-01  7.717785E-09  1.173224E-11  1.103008E-12  4.138568E-16  1.893716E-17  4.499243E-21  6.070580E-23  1.757766E-27
    267  1.095139929398E-01  7.974396E-09  1.238499E-11  1.237582E-12  4.706185E-16  2.281674E-17  5.506263E-21  7.802822E-23  2.266025E-27
    268  1.100036617482E-01  7.832269E-09  1.241470E-11  1.314607E-12  5.063339E-16  2.593586E-17  6.352767E-21  9.432091E-23  2.746994E-27
    269  1.105581599754E-01  7.174714E-09  1.163971E-11  1.316677E-12  5.145825E-16  2.806126E-17  6.991152E-21  1.094604E-22  3.198449E-27
    270  1.111738162549E-01  5.920483E-09  9.857900E-12  1.200514E-12  4.769238E-16  2.789192E-17  7.082720E-21  1.176757E-22  3.451480E-27
    271  1.117276452796E-01  4.556286E-09  7.767447E-12  1.011384E-12  4.078119E-16  2.541098E-17  6.565604E-21  1.151135E-22  3.388134E-27
    272  1.122547306619E-01  3.312524E-09  5.776266E-12  8.019069E-13  3.280054E-16  2.171796E-17  5.705797E-21  1.053315E-22  3.110827E-27
    273  1.128196390807E-01  2.260811E-09  4.039757E-12  6.009504E-13  2.496424E-16  1.764724E-17  4.720761E-21  9.212673E-23  2.731083E-27
    274  1.134172103791E-01  1.544815E-09  2.833182E-12  4.536640E-13  1.916028E-16  1.452268E-17  3.960657E-21  8.201111E-23  2.441162E-27
    275  1.139661173569E-01  1.168346E-09  2.195009E-12  3.762617E-13  1.613709E-16  1.304613E-17  3.622269E-21  7.922697E-23  2.367369E-27
    276  1.145721141816E-01  9.253064E-10  1.785625E-12  3.301556E-13  1.440408E-16  1.251006E-17  3.543502E-21  8.237002E-23  2.472007E-27
    277  1.151138636995E-01  7.791627E-10  1.540347E-12  3.048815E-13  1.350849E-16  1.251351E-17  3.608993E-21  8.861857E-23  2.670126E-27
    278  1.160623872824E-01  5.931293E-10  1.223743E-12  2.732677E-13  1.244436E-16  1.292161E-17  3.848038E-21  1.041112E-22  3.159503E-27
    279  1.166131253687E-01  5.097452E-10  1.078294E-12  2.583278E-13  1.195425E-16  1.326618E-17  4.025468E-21  1.152618E-22  3.512880E-27
    280  1.171578902390E-01  4.402128E-10  9.546935E-13  2.453307E-13  1.153635E-16  1.367925E-17  4.229317E-21  1.281139E-22  3.921429E-27
    281  1.179966344325E-01  3.518103E-10  7.930901E-13  2.272999E-13  1.095920E-16  1.440700E-17  4.586635E-21  1.516806E-22  4.674549E-27
    282  1.184626561866E-01  3.109963E-10  7.164266E-13  2.182144E-13  1.066941E-16  1.485570E-17  4.807541E-21  1.669590E-22  5.165326E-27
    283  1.189221956404E-01  2.756174E-10  6.487207E-13  2.099002E-13  1.040681E-16  1.534090E-17  5.046119E-21  1.839627E-22  5.713470E-27
    284  1.197605220964E-01  2.209681E-10  5.410652E-13  1.956841E-13  9.954465E-17  1.630260E-17  5.526501E-21  2.203800E-22  6.894323E-27
    285  1.205341475296E-01  1.804266E-10  4.583695E-13  1.838597E-13  9.579846E-17  1.729971E-17  6.031602E-21  2.613836E-22  8.233180E-27
    286  1.212540834288E-01  1.494953E-10  3.931508E-13  1.737900E-13  9.261537E-17  1.832997E-17  6.561936E-21  3.074616E-22  9.747818E-27
    287  1.219299358624E-01  1.253364E-10  3.405833E-13  1.650594E-13  8.986252E-17  1.939622E-17  7.119901E-21  3.591894E-22  1.145902E-26
    288  1.225766858039E-01  1.060698E-10  2.974703E-13  1.575274E-13  8.755036E-17  2.054375E-17  7.726077E-21  4.185371E-22  1.343370E-26
    289  1.231854533608E-01  9.073038E-11  2.621788E-13  1.510174E-13  8.559279E-17  2.173975E-17  8.366144E-21  4.848456E-22  1.565264E-26
    290  1.237219182154E-01  7.915306E-11  2.348753E-13  1.457724E-13  8.407052E-17  2.290795E-17  8.997894E-21  5.536444E-22  1.796685E-26
    291  1.242404039059E-01  6.951537E-11  2.116675E-13  1.412478E-13  8.285261E-17  2.417177E-17  9.685366E-21  6.316808E-22  2.060392E-26
    292  1.248086455930E-01  6.045660E-11  1.893955E-13  1.369010E-13  8.181833E-17  2.573584E-17  1.054149E-20  7.331050E-22  2.404778E-26
    293  1.253177247642E-01  5.343892E-11  1.717586E-13  1.334417E-13  8.110775E-17  2.730512E-17  1.140871E-20  8.407245E-22  2.772000E-26
    294  1.258810647447E-01  4.679942E-11  1.547737E-13  1.302972E-13  8.069957E-17  2.929949E-17  1.251621E-20  9.837349E-22  3.262267E-26
    295  1.264205598797E-01  4.140992E-11  1.407695E-13  1.280336E-13  8.074950E-17  3.152990E-17  1.376020E-20  1.150789E-21  3.837677E-26
    296  1.270317883483E-01  3.624574E-11  1.271412E-13  1.263059E-13  8.132724E-17  3.450318E-17  1.543024E-20  1.385179E-21  4.649162E-26
    297  1.275757308169E-01  3.239129E-11  1.168609E-13  1.256496E-13  8.242275E-17  3.766736E-17  1.721890E-20  1.647023E-21  5.560273E-26
    298  1.286048671531E-01  2.673680E-11  1.017797E-13  1.272593E-13  8.650265E-17  4.556339E-17  2.172324E-20  2.345959E-21  8.009673E-26
    299  1.290949488661E-01  2.464666E-11  9.627793E-14  1.294378E-13  8.950065E-17  5.045876E-17  2.454705E-20  2.809220E-21  9.643802E-26
    300  1.295345101683E-01  2.306669E-11  9.222815E-14  1.323806E-13  9.296186E-17  5.573306E-17  2.761293E-20  3.330379E-21  1.148987E-25
    301  1.303954523490E-01  2.067365E-11  8.654596E-14  1.413291E-13  1.023250E-16  6.924918E-17  3.557236E-20  4.758695E-21  1.658119E-25
    302  1.308549873199E-01  1.970980E-11  8.457645E-14  1.480509E-13  1.089702E-16  7.871259E-17  4.122810E-20  5.831023E-21  2.042710E-25
    303  1.312776310019E-01  1.899528E-11  8.339454E-14  1.556684E-13  1.163351E-16  8.925311E-17  4.759930E-20  7.087911E-21  2.495471E-25
    304  1.320787884157E-01  1.804489E-11  8.275454E-14  1.746046E-13  1.343396E-16  1.156179E-16  6.382198E-20  1.048497E-20  3.727191E-25
    305  1.327308179063E-01  1.759840E-11  8.364890E-14  1.951674E-13  1.537946E-16  1.454535E-16  8.259956E-20  1.470980E-20  5.270875E-25
    306  1.333821207310E-01  1.739777E-11  8.572925E-14  2.213444E-13  1.786750E-16  1.858137E-16  1.085767E-19  2.097132E-20  7.575492E-25
    307  1.339749669338E-01  1.740342E-11  8.863677E-14  2.510946E-13  2.072199E-16  2.350707E-16  1.410091E-19  2.933871E-20  1.067739E-24
    308  1.345530840576E-01  1.755381E-11  9.234875E-14  2.865582E-13  2.416780E-16  2.985827E-16  1.837846E-19  4.113569E-20  1.508144E-24
    309  1.351098094661E-01  1.781395E-11  9.670908E-14  3.278238E-13  2.823649E-16  3.789515E-16  2.391620E-19  5.745896E-20  2.121783E-24
    310  1.359304916944E-01  1.837961E-11  1.045478E-13  4.040656E-13  3.591045E-16  5.449083E-16  3.569399E-19  9.526059E-20  3.555670E-24
    311  1.363572082699E-01  1.874689E-11  1.092754E-13  4.523573E-13  4.086732E-16  6.612937E-16  4.417143E-19  1.245576E-19  4.675595E-24
    312  1.367788244083E-01  1.915169E-11  1.143768E-13  5.069528E-13  4.655209E-16  8.029905E-16  5.468625E-19  1.628779E-19  6.148628E-24
    313  1.375777712339E-01  2.002618E-11  1.252657E-13  6.324313E-13  5.990955E-16  1.167236E-15  8.249177E-19  2.726993E-19  1.040636E-23
    314  1.380438267916E-01  2.059560E-11  1.323785E-13  7.214004E-13  6.959875E-16  1.456460E-15  1.051993E-18  3.697319E-19  1.419970E-23
    315  1.384690951451E-01  2.115016E-11  1.393755E-13  8.147715E-13  7.993688E-16  1.786256E-15  1.316260E-18  4.893581E-19  1.890493E-23
    316  1.391087445178E-01  2.204655E-11  1.508688E-13  9.808452E-13  9.870565E-16  2.435916E-15  1.850172E-18  7.489184E-19  2.919225E-23
    317  1.397002518981E-01  2.294266E-11  1.626138E-13  1.167005E-12  1.202513E-15  3.254689E-15  2.542837E-18  1.114065E-18  4.379049E-23
    318  1.402705851668E-01  2.386997E-11  1.750531E-13  1.382733E-12  1.457915E-15  4.315815E-15  3.465621E-18  1.639572E-18  6.497488E-23
    319  1.408634912375E-01  2.490457E-11  1.892729E-13  1.653219E-12  1.785538E-15  5.805907E-15  4.798030E-18  2.460084E-18  9.833150E-23
    320  1.414089642241E-01  2.592553E-11  2.036469E-13  1.952111E-12  2.155842E-15  7.645706E-15  6.488887E-18  3.584103E-18  1.444075E-22
    321  1.419220762512E-01  2.695226E-11  2.184306E-13  2.286125E-12  2.578512E-15  9.926521E-15  8.639666E-18  5.120028E-18  2.078619E-22
    322  1.422771704232E-01  2.770449E-11  2.294585E-13  2.553289E-12  2.922388E-15  1.191206E-14  1.055124E-17  6.566850E-18  2.680133E-22
    323  1.426029315631E-01  2.842681E-11  2.401988E-13  2.828037E-12  3.280871E-15  1.409627E-14  1.268934E-17  8.262176E-18  3.388551E-22
    324  1.430135230101E-01  2.938408E-11  2.546534E-13  3.220085E-12  3.800110E-15  1.745123E-14  1.603417E-17  1.105346E-17  4.561501E-22
    325  1.434683796643E-01  3.051032E-11  2.719696E-13  3.723120E-12  4.478179E-15  2.214527E-14  2.081601E-17  1.529092E-17  6.353972E-22
    326  1.440315208021E-01  3.200993E-11  2.955223E-13  4.465592E-12  5.500033E-15  2.982329E-14  2.884034E-17  2.292835E-17  9.610215E-22
    327  1.445490332405E-01  3.350243E-11  3.194938E-13  5.290871E-12  6.660819E-15  3.933498E-14  3.905048E-17  3.340290E-17  1.411304E-21
    328  1.451370980342E-01  3.534290E-11  3.497697E-13  6.430813E-12  8.301266E-15  5.404023E-14  5.528514E-17  5.141385E-17  2.192311E-21
    329  1.457052374241E-01  3.728044E-11  3.824766E-13  7.783391E-12  1.029495E-14  7.366798E-14  7.759953E-17  7.827171E-17  3.367553E-21
    330  1.463107957421E-01  3.953722E-11  4.216132E-13  9.569834E-12  1.299297E-14  1.029245E-13  1.118714E-16  1.231253E-16  5.348608E-21
    331  1.468752132891E-01  4.183105E-11  4.625432E-13  1.163137E-11  1.618397E-14  1.410315E-13  1.578728E-16  1.885779E-16  8.266591E-21
    332  1.475510939381E-01  4.483455E-11  5.179070E-13  1.473220E-11  2.111389E-14  2.063735E-13  2.393754E-16  3.155624E-16  1.398603E-20
    333  1.481899111058E-01  4.794922E-11  5.774337E-13  1.847568E-11  2.723569E-14  2.969973E-13  3.563568E-16  5.160501E-16  2.311354E-20
    334  1.491767377555E-01  5.330665E-11  6.850077E-13  2.632764E-11  4.055448E-14  5.244554E-13  6.634262E-16  1.112228E-15  5.064396E-20
    335  1.497116139607E-01  5.648902E-11  7.521280E-13  3.194793E-11  5.040948E-14  7.155010E-13  9.316696E-16  1.692077E-15  7.774849E-20
    336  1.502421520731E-01  5.984365E-11  8.255287E-13  3.876262E-11  6.264777E-14  9.760256E-13  1.308151E-15  2.573706E-15  1.193365E-19
    337  1.509052103900E-01  6.429506E-11  9.273690E-13  4.938707E-11  8.226705E-14  1.440825E-12  2.002644E-15  4.356913E-15  2.043499E-19
    338  1.515352476696E-01  6.877351E-11  1.035213E-12  6.217139E-11  1.066025E-13  2.087834E-12  3.004825E-15  7.196820E-15  3.412917E-19
    339  1.521327102765E-01  7.323341E-11  1.148222E-12  7.738337E-11  1.364045E-13  2.973368E-12  4.424159E-15  1.161683E-14  5.567575E-19
    340  1.526678407657E-01  7.737836E-11  1.258645E-12  9.410533E-11  1.700688E-13  4.082538E-12  6.259824E-15  1.785752E-14  8.640929E-19
    341  1.532481602429E-01  8.200811E-11  1.388575E-12  1.162431E-10  2.158746E-13  5.756021E-12  9.120208E-15  2.847761E-14  1.392523E-18
    342  1.535863948111E-01  8.476226E-11  1.469364E-12  1.314247E-10  2.479942E-13  7.031922E-12  1.135818E-14  3.739274E-14  1.839780E-18
    343  1.538995751697E-01  8.734732E-11  1.547654E-12  1.472561E-10  2.820215E-13  8.469070E-12  1.392642E-14  4.816519E-14  2.383468E-18
    344  1.546020187628E-01  9.322845E-11  1.735409E-12  1.897921E-10  3.758626E-13  1.284460E-11  2.199172E-14  8.500006E-14  4.261364E-18
    345  1.552062305672E-01  9.834860E-11  1.910709E-12  2.356781E-10  4.804825E-13  1.836095E-11  3.255655E-14  1.385367E-13  7.024481E-18
    346  1.557875935888E-01  1.033078E-10  2.091982E-12  2.900129E-10  6.081259E-13  2.590003E-11  4.750969E-14  2.219314E-13  1.137763E-17
    347  1.566447447202E-01  1.106277E-10  2.382603E-12  3.929779E-10  8.592330E-13  4.299489E-11  8.294988E-14  4.450920E-13  2.319631E-17
    348  1.574294426159E-01  1.172881E-10  2.674087E-12  5.175847E-10  1.176287E-12  6.828466E-11  1.380333E-13  8.417270E-13  4.454149E-17
    349  1.581710514975E-01  1.235314E-10  2.973649E-12  6.709021E-10  1.581982E-12  1.058582E-10  2.237254E-13  1.541678E-12  8.278032E-17
    350  1.588328903187E-01  1.290401E-10  3.261819E-12  8.443078E-10  2.057999E-12  1.564309E-10  3.441147E-13  2.646358E-12  1.439798E-16
    351  1.594606073659E-01  1.342093E-10  3.554660E-12  1.049057E-09  2.639385E-12  2.265804E-10  5.178683E-13  4.422644E-12  2.436762E-16
    352  1.600565792087E-01  1.390739E-10  3.851747E-12  1.289239E-09  3.343427E-12  3.225347E-10  7.646499E-13  7.219754E-12  4.026271E-16
    353  1.607059625219E-01  1.443287E-10  4.198074E-12  1.612564E-09  4.323215E-12  4.738447E-10  1.169383E-12  1.232470E-11  6.965129E-16
    354  1.613957576202E-01  1.498701E-10  4.594086E-12  2.044475E-09  5.679567E-12  7.135528E-10  1.838259E-12  2.179253E-11  1.249254E-15
    355  1.620398820205E-01  1.550255E-10  4.992700E-12  2.553225E-09  7.334150E-12  1.048081E-09  2.811455E-12  3.723781E-11  2.163528E-15
    356  1.627691861850E-01  1.608534E-10  5.480746E-12  3.282330E-09  9.795234E-12  1.620591E-09  4.552387E-12  6.841029E-11  4.036188E-15
    357  1.634667099868E-01  1.664185E-10  5.987222E-12  4.175858E-09  1.292871E-11  2.463650E-09  7.235263E-12  1.228045E-10  7.353753E-15
    358  1.645369737572E-01  1.749678E-10  6.848519E-12  6.049041E-09  1.982706E-11  4.703436E-09  1.479863E-11  3.033432E-10  1.858861E-14
    359  1.651200899964E-01  1.795675E-10  7.362363E-12  7.400157E-09  2.502827E-11  6.694803E-09  2.187794E-11  4.974362E-10  3.087316E-14
