 *                                      
 * expansion:  temp0=  1.000E+10 den0=  3.000E+06 temp_stop=  1.000E+07
 *          time                sc57          sc58          sc59          sc60          sc61          sc62          sc63          sc64 
    169  5.658568452696E-02  4.124396E-21  1.530975E-24  9.510772E-27  1.996566E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
    170  5.682194908758E-02  3.246247E-21  1.212390E-24  7.675296E-27  1.618432E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
    171  5.707748662895E-02  2.482893E-21  9.334686E-25  6.031929E-27  1.278064E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
    172  5.730159219632E-02  1.949768E-21  7.373235E-25  4.851119E-27  1.032247E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
    173  5.769211250520E-02  1.263664E-21  4.826887E-25  3.275582E-27  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
    174  5.804755660481E-02  8.486852E-22  3.272183E-25  2.285263E-27  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
    175  5.837706807704E-02  5.896134E-22  2.293533E-25  1.646258E-27  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
    176  5.868213309337E-02  4.252379E-22  1.667623E-25  1.227359E-27  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
    177  5.897372529375E-02  3.175188E-22  1.254909E-25  9.459777E-28  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
    178  5.927019313219E-02  2.436757E-22  9.707373E-26  7.498431E-28  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
    179  5.955970264735E-02  1.965234E-22  7.890151E-26  6.242337E-28  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
    180  5.987296131417E-02  1.653165E-22  6.693589E-26  5.434949E-28  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
    181  6.018239261751E-02  1.490374E-22  6.085405E-26  5.070311E-28  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
    182  6.051941164510E-02  1.429179E-22  5.889374E-26  5.047094E-28  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
    183  6.081686890997E-02  1.448111E-22  6.016198E-26  5.286074E-28  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
    184  6.107970107709E-02  1.507962E-22  6.310266E-26  5.668402E-28  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
    185  6.149099227918E-02  1.665341E-22  7.048566E-26  6.555697E-28  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
    186  6.184187848266E-02  1.848641E-22  7.900998E-26  7.570608E-28  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
    187  6.212841772032E-02  2.027697E-22  8.735831E-26  8.577275E-28  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
    188  6.241083345826E-02  2.228434E-22  9.676979E-26  9.733551E-28  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
    189  6.286334795077E-02  2.599525E-22  1.143347E-25  1.195622E-27  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
    190  6.324448148531E-02  2.959255E-22  1.315709E-25  1.421857E-27  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
    191  6.354755735680E-02  3.278873E-22  1.470458E-25  1.631346E-27  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
    192  6.382753282149E-02  3.602752E-22  1.628713E-25  1.851441E-27  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
    193  6.429792763326E-02  4.214903E-22  1.931437E-25  2.287602E-27  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
    194  6.470641913937E-02  4.823285E-22  2.236561E-25  2.745747E-27  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
    195  6.514351188605E-02  5.566008E-22  2.614090E-25  3.335370E-27  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
    196  6.551961572666E-02  6.291506E-22  2.987623E-25  3.941170E-27  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
    197  6.614173306661E-02  7.697156E-22  3.722896E-25  5.190598E-27  1.321814E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
    198  6.666431851744E-02  9.114547E-22  4.477861E-25  6.543564E-27  1.685367E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
    199  6.714973898932E-02  1.065879E-21  5.313590E-25  8.112959E-27  2.112091E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
    200  6.763365269933E-02  1.245481E-21  6.300682E-25  1.005235E-26  2.645291E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
    201  6.810748363549E-02  1.450081E-21  7.442639E-25  1.239945E-26  3.297771E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
    202  6.886988901479E-02  1.849608E-21  9.718758E-25  1.736694E-26  4.699364E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
    203  6.932442343830E-02  2.137856E-21  1.139371E-24  2.123607E-26  5.806393E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
    204  6.977291475786E-02  2.463856E-21  1.331710E-24  2.588034E-26  7.149861E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
    205  7.051837306122E-02  3.113152E-21  1.722773E-24  3.590255E-26  1.009236E-29  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
    206  7.120724846930E-02  3.856849E-21  2.181878E-24  4.852857E-26  1.386492E-29  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
    207  7.185571854523E-02  4.709733E-21  2.720839E-24  6.437336E-26  1.867864E-29  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
    208  7.250556240022E-02  5.743182E-21  3.389091E-24  8.534701E-26  2.515587E-29  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
    209  7.308358088908E-02  6.841764E-21  4.115103E-24  1.095886E-25  3.275982E-29  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
    210  7.365083251161E-02  8.115745E-21  4.974372E-24  1.399904E-25  4.243670E-29  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
    211  7.420607479025E-02  9.584908E-21  5.985379E-24  1.778544E-25  5.466428E-29  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
    212  7.477269193766E-02  1.135349E-20  7.227101E-24  2.270814E-25  7.079411E-29  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
    213  7.532671922740E-02  1.339840E-20  8.691686E-24  2.885262E-25  9.122160E-29  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
    214  7.590819975934E-02  1.594763E-20  1.055468E-23  3.713024E-25  1.191515E-28  1.375403E-30  1.000000E-30  1.000000E-30  1.000000E-30
    215  7.648106882397E-02  1.894821E-20  1.279266E-23  4.766814E-25  1.552477E-28  1.900251E-30  1.000000E-30  1.000000E-30  1.000000E-30
    216  7.706864365518E-02  2.264534E-20  1.560675E-23  6.171216E-25  2.040886E-28  2.653784E-30  1.000000E-30  1.000000E-30  1.000000E-30
    217  7.765097184480E-02  2.707331E-20  1.904633E-23  7.990932E-25  2.683479E-28  3.706219E-30  1.000000E-30  1.000000E-30  1.000000E-30
    218  7.824188421090E-02  3.253213E-20  2.337368E-23  1.041806E-24  3.553868E-28  5.219833E-30  1.000000E-30  1.000000E-30  1.000000E-30
    219  7.883216312169E-02  3.920213E-20  2.876939E-23  1.362667E-24  4.722446E-28  7.378476E-30  1.000000E-30  1.000000E-30  1.000000E-30
    220  7.934760137230E-02  4.627657E-20  3.460035E-23  1.728752E-24  6.075056E-28  1.002129E-29  1.000000E-30  1.000000E-30  1.000000E-30
    221  7.991019390762E-02  5.566270E-20  4.247997E-23  2.250528E-24  8.030517E-28  1.405940E-29  1.000000E-30  1.000000E-30  1.000000E-30
    222  8.044081450283E-02  6.651086E-20  5.175668E-23  2.898664E-24  1.049466E-27  1.943986E-29  1.000000E-30  1.000000E-30  1.000000E-30
    223  8.103419684334E-02  8.158860E-20  6.489661E-23  3.868937E-24  1.423871E-27  2.810180E-29  1.000000E-30  1.000000E-30  1.000000E-30
    224  8.158988408622E-02  9.934134E-20  8.066910E-23  5.101027E-24  1.906563E-27  3.994480E-29  1.000000E-30  1.000000E-30  1.000000E-30
    225  8.219791245697E-02  1.240305E-19  1.030408E-22  6.951830E-24  2.643001E-27  5.913324E-29  1.000000E-30  1.000000E-30  1.000000E-30
    226  8.273529679330E-02  1.518642E-19  1.287525E-22  9.201583E-24  3.551889E-27  8.424427E-29  1.000000E-30  1.000000E-30  1.000000E-30
    227  8.327310875316E-02  1.871623E-19  1.619619E-22  1.226616E-23  4.808001E-27  1.209352E-28  1.000000E-30  1.000000E-30  1.000000E-30
    228  8.381967664174E-02  2.329557E-19  2.058644E-22  1.654347E-23  6.587373E-27  1.759400E-28  1.000000E-30  1.000000E-30  1.000000E-30
    229  8.442137901789E-02  2.986273E-19  2.701189E-22  2.317979E-23  9.392562E-27  2.680872E-28  1.000000E-30  1.000000E-30  1.000000E-30
    230  8.496109010092E-02  3.756481E-19  3.470263E-22  3.159861E-23  1.300821E-26  3.942281E-28  1.000000E-30  1.000000E-30  1.000000E-30
    231  8.556251684447E-02  4.882435E-19  4.618607E-22  4.494526E-23  1.883521E-26  6.104803E-28  1.000000E-30  1.000000E-30  1.000000E-30
    232  8.609514523980E-02  6.188802E-19  5.979703E-22  6.174109E-23  2.628955E-26  9.046173E-28  1.000000E-30  1.000000E-30  1.000000E-30
    233  8.668730402486E-02  8.093189E-19  8.007686E-22  8.834351E-23  3.829597E-26  1.408899E-27  1.000000E-30  1.000000E-30  1.000000E-30
    234  8.725638446658E-02  1.051151E-18  1.064287E-21  1.251912E-22  5.522033E-26  2.167320E-27  1.000000E-30  1.000000E-30  1.000000E-30
    235  8.784892152766E-02  1.383066E-18  1.434655E-21  1.804792E-22  8.107511E-26  3.405045E-27  1.000000E-30  1.000000E-30  1.000000E-30
    236  8.837914431516E-02  1.769768E-18  1.876319E-21  2.507505E-22  1.145174E-25  5.111766E-27  1.000000E-30  1.000000E-30  1.000000E-30
    237  8.927467123273E-02  2.684436E-18  2.954236E-21  4.376678E-22  2.056102E-25  1.018313E-26  1.000000E-30  1.000000E-30  1.000000E-30
    238  9.009385267910E-02  3.918888E-18  4.464299E-21  7.272661E-22  3.507170E-25  1.911119E-26  1.000000E-30  1.000000E-30  1.000000E-30
    239  9.088007009323E-02  5.617781E-18  6.617892E-21  1.181954E-21  5.846708E-25  3.494683E-26  1.000000E-30  1.000000E-30  1.000000E-30
    240  9.160938796651E-02  7.826393E-18  9.514286E-21  1.851800E-21  9.381634E-25  6.113597E-26  1.000000E-30  1.000000E-30  1.000000E-30
    241  9.231864750676E-02  1.080236E-17  1.354412E-20  2.867687E-21  1.487361E-24  1.054757E-25  1.158888E-30  1.000000E-30  1.000000E-30
    242  9.335415502949E-02  1.745092E-17  2.290537E-20  5.492910E-21  2.950170E-24  2.370727E-25  2.558196E-30  1.000000E-30  1.000000E-30
    243  9.429165011748E-02  2.758088E-17  3.775250E-20  1.014007E-20  5.622898E-24  5.061029E-25  5.359953E-30  1.000000E-30  1.000000E-30
    244  9.514750284226E-02  4.352414E-17  6.193469E-20  1.847223E-20  1.055185E-23  1.054999E-24  1.098399E-29  1.000000E-30  1.000000E-30
    245  9.592869681963E-02  6.912181E-17  1.019546E-19  3.348584E-20  1.966076E-23  2.165108E-24  2.219545E-29  1.000000E-30  1.000000E-30
    246  9.638259128200E-02  9.270930E-17  1.396543E-19  4.853075E-20  2.895739E-23  3.374424E-24  3.428426E-29  1.000000E-30  1.000000E-30
    247  9.686466198075E-02  1.293520E-16  1.992900E-19  7.355446E-20  4.465290E-23  5.526661E-24  5.562227E-29  1.000000E-30  1.000000E-30
    248  9.745016881397E-02  1.995860E-16  3.160976E-19  1.255721E-19  7.786225E-23  1.037271E-23  1.032073E-28  1.000000E-30  1.000000E-30
    249  9.798964068785E-02  3.056799E-16  4.966980E-19  2.112419E-19  1.335884E-22  1.905198E-23  1.875885E-28  1.000000E-30  1.000000E-30
    250  9.892639389759E-02  6.752227E-16  1.147721E-18  5.500700E-19  3.601299E-22  5.787290E-23  5.596206E-28  2.154440E-30  1.000000E-30
    251  9.977784733458E-02  1.447350E-15  2.564431E-18  1.371354E-18  9.270088E-22  1.661812E-22  1.581024E-27  6.368411E-30  1.000000E-30
    252  1.005622893962E-01  2.993423E-15  5.513240E-18  3.264742E-18  2.273886E-21  4.512846E-22  4.230109E-27  1.816765E-29  1.000000E-30
    253  1.013070552067E-01  6.039145E-15  1.154449E-17  7.536906E-18  5.402673E-21  1.181826E-21  1.092374E-26  4.993492E-29  1.000000E-30
    254  1.019791947326E-01  1.143681E-14  2.261761E-17  1.613630E-17  1.187496E-20  2.837848E-21  2.590346E-26  1.253320E-28  1.000000E-30
    255  1.025982572428E-01  2.062136E-14  4.208933E-17  3.260610E-17  2.458977E-20  6.378917E-21  5.756113E-26  2.935914E-28  1.000000E-30
    256  1.032644197032E-01  3.879253E-14  8.194094E-17  6.939915E-17  5.374869E-20  1.523746E-20  1.358212E-25  7.335219E-28  1.000000E-30
    257  1.039121745974E-01  7.137357E-14  1.559264E-16  1.441140E-16  1.145731E-19  3.543037E-20  3.120936E-25  1.782691E-27  1.000000E-30
    258  1.045193471709E-01  1.255670E-13  2.832037E-16  2.842538E-16  2.316568E-19  7.776233E-20  6.774634E-25  4.080164E-27  1.000000E-30
    259  1.051181778144E-01  2.171564E-13  5.055553E-16  5.506935E-16  4.600120E-19  1.675049E-19  1.443597E-24  9.164098E-27  1.000000E-30
    260  1.056826419982E-01  3.601604E-13  8.641399E-16  1.017233E-15  8.699176E-19  3.421535E-19  2.919023E-24  1.947884E-26  1.000000E-30
    261  1.062431336111E-01  5.884626E-13  1.455163E-15  1.851161E-15  1.620764E-18  6.885553E-19  5.815769E-24  4.079574E-26  1.000000E-30
    262  1.068146627648E-01  9.569708E-13  2.440961E-15  3.362294E-15  3.015936E-18  1.386571E-18  1.159310E-23  8.559692E-26  1.992212E-30
    263  1.073656177930E-01  1.506175E-12  3.959341E-15  5.890671E-15  5.409667E-18  2.684795E-18  2.222987E-23  1.724972E-25  4.030461E-30
    264  1.079139362418E-01  2.330427E-12  6.313995E-15  1.014819E-14  9.542196E-18  5.112902E-18  4.192771E-23  3.419531E-25  8.039493E-30
    265  1.084202130578E-01  3.438356E-12  9.581230E-15  1.654403E-14  1.590170E-17  9.148433E-18  7.435759E-23  6.351525E-25  1.501899E-29
    266  1.089957947327E-01  5.263219E-12  1.514595E-14  2.838494E-14  2.797872E-17  1.745829E-17  1.404807E-22  1.265159E-24  3.011495E-29
    267  1.095139929398E-01  7.614066E-12  2.255989E-14  4.553323E-14  4.591930E-17  3.083772E-17  2.459173E-22  2.323419E-24  5.563916E-29
    268  1.100036617482E-01  1.067691E-11  3.252586E-14  7.044523E-14  7.260597E-17  5.228857E-17  4.134649E-22  4.088491E-24  9.847279E-29
    269  1.105581599754E-01  1.547021E-11  4.864554E-14  1.141636E-13  1.206272E-16  9.406114E-17  7.367243E-22  7.673221E-24  1.860367E-28
    270  1.111738162549E-01  2.305147E-11  7.510350E-14  1.927798E-13  2.094513E-16  1.784765E-16  1.383307E-21  1.526865E-23  3.729535E-28
    271  1.117276452796E-01  3.270351E-11  1.100388E-13  3.063537E-13  3.413806E-16  3.152414E-16  2.420575E-21  2.816038E-23  6.925440E-28
    272  1.122547306619E-01  4.531853E-11  1.572727E-13  4.732701E-13  5.403654E-16  5.389027E-16  4.101580E-21  5.018362E-23  1.242304E-27
    273  1.128196390807E-01  6.390761E-11  2.293190E-13  7.503893E-13  8.796142E-16  9.530352E-16  7.185802E-21  9.283406E-23  2.314635E-27
    274  1.134172103791E-01  9.148211E-11  3.401779E-13  1.217001E-12  1.467236E-15  1.736244E-15  1.296303E-20  1.774575E-22  4.458703E-27
    275  1.139661173569E-01  1.268171E-10  4.874056E-13  1.893782E-12  2.343450E-15  3.008869E-15  2.226421E-20  3.215730E-22  8.137802E-27
    276  1.145721141816E-01  1.813711E-10  7.231840E-13  3.079517E-12  3.922999E-15  5.514176E-15  4.040397E-20  6.194023E-22  1.580104E-26
    277  1.151138636995E-01  2.493023E-10  1.027541E-12  4.751011E-12  6.212931E-15  9.472605E-15  6.880746E-20  1.112931E-21  2.859825E-26
    278  1.160623872824E-01  4.347260E-10  1.899983E-12  1.016074E-11  1.391785E-14  2.449695E-14  1.752828E-19  3.116710E-21  8.113207E-26
    279  1.166131253687E-01  6.000587E-10  2.714473E-12  1.580767E-11  2.225199E-14  4.260039E-14  3.021901E-19  5.679921E-21  1.489923E-25
    280  1.171578902390E-01  8.253131E-10  3.863787E-12  2.448890E-11  3.542308E-14  7.372462E-14  5.185499E-19  1.030045E-20  2.722768E-25
    281  1.179966344325E-01  1.349899E-09  6.665955E-12  4.818562E-11  7.271258E-14  1.722698E-13  1.196118E-18  2.588573E-20  6.925023E-25
    282  1.184626561866E-01  1.774731E-09  9.030078E-12  7.025851E-11  1.085729E-13  2.765867E-13  1.906783E-18  4.329847E-20  1.166208E-24
    283  1.189221956404E-01  2.324711E-09  1.218496E-11  1.019622E-10  1.613291E-13  4.415461E-13  3.022865E-18  7.199015E-20  1.952116E-24
    284  1.197605220964E-01  3.810337E-09  2.109377E-11  2.018093E-10  3.334959E-13  1.041466E-12  7.040822E-18  1.830136E-19  5.024943E-24
    285  1.205341475296E-01  6.015586E-09  3.504488E-11  3.797611E-10  6.535867E-13  2.307401E-12  1.542114E-17  4.348995E-19  1.208157E-23
    286  1.212540834288E-01  9.206049E-09  5.626639E-11  6.853185E-10  1.225423E-12  4.853397E-12  3.209609E-17  9.771220E-19  2.744649E-23
    287  1.219299358624E-01  1.373421E-08  8.784531E-11  1.195090E-09  2.215851E-12  9.784712E-12  6.407531E-17  2.097179E-18  5.953148E-23
    288  1.225766858039E-01  2.012954E-08  1.345251E-10  2.035627E-09  3.908869E-12  1.916480E-11  1.243381E-16  4.363796E-18  1.251435E-22
    289  1.231854533608E-01  2.883869E-08  2.009247E-10  3.363404E-09  6.677076E-12  3.615365E-11  2.325294E-16  8.719603E-18  2.525017E-22
    290  1.237219182154E-01  3.956913E-08  2.860695E-10  5.237224E-09  1.070891E-11  6.331793E-11  4.041600E-16  1.607220E-17  4.694653E-22
    291  1.242404039059E-01  5.365544E-08  4.021195E-10  8.030126E-09  1.689921E-11  1.088248E-10  6.895865E-16  2.903334E-17  8.552521E-22
    292  1.248086455930E-01  7.477826E-08  5.831296E-10  1.281435E-08  2.783858E-11  1.969418E-10  1.238099E-15  5.551242E-17  1.650624E-21
    293  1.253177247642E-01  1.005228E-07  8.124853E-10  1.946653E-08  4.352108E-11  3.351558E-10  2.092204E-15  9.928245E-17  2.977168E-21
    294  1.258810647447E-01  1.390462E-07  1.169643E-09  3.085048E-08  7.121481E-11  6.026774E-10  3.733208E-15  1.887010E-16  5.712296E-21
    295  1.264205598797E-01  1.889492E-07  1.651840E-09  4.778705E-08  1.137712E-10  1.054231E-09  6.482513E-15  3.482193E-16  1.063806E-20
    296  1.270317883483E-01  2.659296E-07  2.429360E-09  7.810099E-08  1.926215E-10  1.979506E-09  1.207219E-14  6.950688E-16  2.145800E-20
    297  1.275757308169E-01  3.580316E-07  3.402340E-09  1.202251E-07  3.060537E-10  3.450768E-09  2.089258E-14  1.280089E-15  3.989337E-20
    298  1.286048671531E-01  6.125562E-07  6.276845E-09  2.654823E-07  7.180182E-10  9.657123E-09  5.768336E-14  3.979626E-15  1.262951E-19
    299  1.290949488661E-01  7.790730E-07  8.278628E-09  3.819145E-07  1.063583E-09  1.557316E-08  9.243192E-14  6.750608E-15  2.161176E-19
    300  1.295345101683E-01  9.557616E-07  1.049435E-08  5.234282E-07  1.496634E-09  2.365644E-08  1.396184E-13  1.073536E-14  3.464323E-19
    301  1.303954523490E-01  1.372484E-06  1.607792E-08  9.350106E-07  2.816493E-09  5.173871E-08  3.020491E-13  2.570048E-14  8.425240E-19
    302  1.308549873199E-01  1.623993E-06  1.969889E-08  1.244490E-06  3.855643E-09  7.681747E-08  4.458846E-13  4.007166E-14  1.324919E-18
    303  1.312776310019E-01  1.862469E-06  2.333192E-08  1.591141E-06  5.059465E-09  1.086392E-07  6.272984E-13  5.929350E-14  1.976040E-18
    304  1.320787884157E-01  2.292425E-06  3.054337E-08  2.409512E-06  8.052402E-09  1.994013E-07  1.140130E-12  1.186580E-13  4.014895E-18
    305  1.327308179063E-01  2.574638E-06  3.608473E-08  3.207850E-06  1.116764E-08  3.108360E-07  1.763355E-12  1.986031E-13  6.804506E-18
    306  1.333821207310E-01  2.757084E-06  4.066469E-08  4.077453E-06  1.479250E-08  4.631589E-07  2.607155E-12  3.179346E-13  1.103164E-17
    307  1.339749669338E-01  2.823030E-06  4.363212E-08  4.883725E-06  1.840086E-08  6.415804E-07  3.586380E-12  4.703926E-13  1.651272E-17
    308  1.345530840576E-01  2.797599E-06  4.527363E-08  5.645320E-06  2.207673E-08  8.554664E-07  4.749909E-12  6.691834E-13  2.376210E-17
    309  1.351098094661E-01  2.700727E-06  4.570025E-08  6.328514E-06  2.565848E-08  1.101534E-06  6.077113E-12  9.176184E-13  3.294931E-17
    310  1.359304916944E-01  2.463174E-06  4.453918E-08  7.203892E-06  3.082005E-08  1.539938E-06  8.416984E-12  1.408700E-12  5.143163E-17
    311  1.363572082699E-01  2.309873E-06  4.324463E-08  7.586307E-06  3.338373E-08  1.805788E-06  9.822959E-12  1.735025E-12  6.390232E-17
    312  1.367788244083E-01  2.146164E-06  4.159190E-08  7.911284E-06  3.580259E-08  2.095845E-06  1.134748E-11  2.114511E-12  7.855994E-17
    313  1.375777712339E-01  1.823259E-06  3.774320E-08  8.374346E-06  3.998128E-08  2.720183E-06  1.459920E-11  3.012797E-12  1.138150E-16
    314  1.380438267916E-01  1.636289E-06  3.521188E-08  8.549821E-06  4.212441E-08  3.129740E-06  1.671269E-11  3.661950E-12  1.397043E-16
    315  1.384690951451E-01  1.470101E-06  3.278181E-08  8.648263E-06  4.385882E-08  3.533382E-06  1.878220E-11  4.348055E-12  1.673845E-16
    316  1.391087445178E-01  1.234023E-06  2.904109E-08  8.686088E-06  4.602209E-08  4.190723E-06  2.212568E-11  5.566499E-12  2.172481E-16
    317  1.397002518981E-01  1.034997E-06  2.561149E-08  8.606852E-06  4.750223E-08  4.846237E-06  2.542859E-11  6.912442E-12  2.732546E-16
    318  1.402705851668E-01  8.624776E-07  2.240910E-08  8.431683E-06  4.841844E-08  5.515399E-06  2.876960E-11  8.430842E-12  3.374595E-16
    319  1.408634912375E-01  7.039037E-07  1.924738E-08  8.153921E-06  4.881045E-08  6.241586E-06  3.236117E-11  1.025943E-11  4.160614E-16
    320  1.414089642241E-01  5.773477E-07  1.655180E-08  7.823300E-06  4.867065E-08  6.924834E-06  3.570690E-11  1.217471E-11  4.997707E-16
    321  1.419220762512E-01  4.745579E-07  1.422824E-08  7.456665E-06  4.811379E-08  7.570834E-06  3.883905E-11  1.418611E-11  5.890922E-16
    322  1.422771704232E-01  4.118198E-07  1.273828E-08  7.175147E-06  4.748846E-08  8.016543E-06  4.098190E-11  1.570324E-11  6.573528E-16
    323  1.426029315631E-01  3.601151E-07  1.146349E-08  6.900781E-06  4.675426E-08  8.420565E-06  4.291039E-11  1.718379E-11  7.246809E-16
    324  1.430135230101E-01  3.025104E-07  9.986343E-09  6.538060E-06  4.562955E-08  8.918470E-06  4.526703E-11  1.916787E-11  8.159845E-16
    325  1.434683796643E-01  2.477587E-07  8.516813E-09  6.120625E-06  4.415038E-08  9.449739E-06  4.775444E-11  2.151624E-11  9.256027E-16
    326  1.440315208021E-01  1.916475E-07  6.928623E-09  5.590982E-06  4.202403E-08  1.006985E-05  5.061667E-11  2.463798E-11  1.073843E-15
    327  1.445490332405E-01  1.498254E-07  5.675402E-09  5.100141E-06  3.982298E-08  1.059668E-05  5.300668E-11  2.771347E-11  1.222604E-15
    328  1.451370980342E-01  1.121422E-07  4.480767E-09  4.552179E-06  3.712769E-08  1.113328E-05  5.538806E-11  3.142322E-11  1.405632E-15
    329  1.457052374241E-01  8.396847E-08  3.533741E-09  4.042962E-06  3.440314E-08  1.158211E-05  5.732231E-11  3.520620E-11  1.596295E-15
    330  1.463107957421E-01  6.098480E-08  2.713477E-09  3.528341E-06  3.142340E-08  1.198294E-05  5.898313E-11  3.944824E-11  1.814839E-15
    331  1.468752132891E-01  4.484773E-08  2.102606E-09  3.082523E-06  2.865320E-08  1.228017E-05  6.014403E-11  4.357088E-11  2.032119E-15
    332  1.475510939381E-01  3.072647E-08  1.534295E-09  2.597713E-06  2.542665E-08  1.253821E-05  6.104684E-11  4.869399E-11  2.308960E-15
    333  1.481899111058E-01  2.125204E-08  1.126882E-09  2.189036E-06  2.250821E-08  1.268884E-05  6.144354E-11  5.371825E-11  2.587801E-15
    334  1.491767377555E-01  1.180822E-08  6.875331E-10  1.654028E-06  1.836661E-08  1.275293E-05  6.124759E-11  6.177469E-11  3.050516E-15
    335  1.497116139607E-01  8.521548E-09  5.221710E-10  1.411019E-06  1.634180E-08  1.270951E-05  6.077382E-11  6.627313E-11  3.317436E-15
    336  1.502421520731E-01  6.122245E-09  3.947538E-10  1.198752E-06  1.447986E-08  1.261930E-05  6.008685E-11  7.083980E-11  3.594578E-15
    337  1.509052103900E-01  4.024206E-09  2.766003E-10  9.721002E-07  1.238092E-08  1.244587E-05  5.895381E-11  7.666519E-11  3.957518E-15
    338  1.515352476696E-01  2.686093E-09  1.962213E-10  7.923139E-07  1.061657E-08  1.222680E-05  5.763727E-11  8.232019E-11  4.320073E-15
    339  1.521327102765E-01  1.817593E-09  1.406809E-10  6.489108E-07  9.127549E-09  1.197840E-05  5.621436E-11  8.781896E-11  4.682023E-15
    340  1.526678407657E-01  1.276301E-09  1.040294E-10  5.406636E-07  7.945509E-09  1.172681E-05  5.481857E-11  9.284315E-11  5.021115E-15
    341  1.532481602429E-01  8.675202E-10  7.476597E-11  4.420863E-07  6.815282E-09  1.142805E-05  5.320073E-11  9.839752E-11  5.405404E-15
    342  1.535863948111E-01  6.917137E-10  6.156901E-11  3.924730E-07  6.222643E-09  1.124356E-05  5.221782E-11  1.016922E-10  5.637965E-15
    343  1.538995751697E-01  5.598288E-10  5.132810E-11  3.509520E-07  5.711471E-09  1.106700E-05  5.128663E-11  1.047923E-10  5.859761E-15
    344  1.546020187628E-01  3.478759E-10  3.404285E-11  2.721739E-07  4.698314E-09  1.065369E-05  4.913707E-11  1.118785E-10  6.378256E-15
    345  1.552062305672E-01  2.311335E-10  2.387215E-11  2.179878E-07  3.960295E-09  1.028335E-05  4.724079E-11  1.181237E-10  6.848580E-15
    346  1.557875935888E-01  1.559468E-10  1.691768E-11  1.754016E-07  3.348569E-09  9.918040E-06  4.539310E-11  1.242932E-10  7.325047E-15
    347  1.566447447202E-01  8.780054E-11  1.016246E-11  1.265572E-07  2.601058E-09  9.368903E-06  4.265215E-11  1.336634E-10  8.071674E-15
    348  1.574294426159E-01  5.264857E-11  6.391697E-12  9.341310E-08  2.055444E-09  8.861276E-06  4.015218E-11  1.425130E-10  8.802855E-15
