 *                                      
 * expansion:  temp0=  1.000E+10 den0=  3.000E+06 temp_stop=  1.000E+07
 *          time                v50           v51           v52           v53           v54           v55           v56           v57  
    177  5.897372529375E-02  2.091160E-17  1.195010E-13  2.856785E-12  9.717415E-11  7.289669E-11  3.434950E-10  3.236921E-11  1.298501E-11
    178  5.927019313219E-02  1.174830E-17  7.059742E-14  1.756773E-12  6.267473E-11  4.850926E-11  2.383636E-10  2.302648E-11  9.558039E-12
    179  5.955970264735E-02  6.972236E-18  4.371254E-14  1.131316E-12  4.228413E-11  3.374508E-11  1.727654E-10  1.710047E-11  7.339800E-12
    180  5.987296131417E-02  4.202330E-18  2.735598E-14  7.388137E-13  2.904294E-11  2.396170E-11  1.282727E-10  1.303638E-11  5.802495E-12
    181  6.018239261751E-02  2.726235E-18  1.827920E-14  5.149506E-13  2.127751E-11  1.814360E-11  1.015184E-10  1.059140E-11  4.887336E-12
    182  6.051941164510E-02  1.831887E-18  1.261535E-14  3.721310E-13  1.623471E-11  1.435159E-11  8.427333E-11  9.047749E-12  4.342718E-12
    183  6.081686890997E-02  1.359863E-18  9.573954E-15  2.941560E-13  1.346501E-11  1.228931E-11  7.531498E-11  8.293822E-12  4.122153E-12
    184  6.107970107709E-02  1.077967E-18  7.741878E-15  2.466042E-13  1.177988E-11  1.106001E-11  7.039754E-11  7.928711E-12  4.064387E-12
    185  6.149099227918E-02  7.785330E-19  5.778796E-15  1.948192E-13  9.952680E-12  9.770194E-12  6.600608E-11  7.702014E-12  4.144861E-12
    186  6.184187848266E-02  6.025552E-19  4.607398E-15  1.630741E-13  8.826073E-12  9.001345E-12  6.399774E-11  7.697469E-12  4.318488E-12
    187  6.212841772032E-02  4.926711E-19  3.860799E-15  1.422077E-13  8.069853E-12  8.491799E-12  6.295532E-11  7.762642E-12  4.506203E-12
    188  6.241083345826E-02  4.054356E-19  3.254348E-15  1.246894E-13  7.414848E-12  8.047989E-12  6.218616E-11  7.858725E-12  4.718571E-12
    189  6.286334795077E-02  2.975568E-19  2.479215E-15  1.012066E-13  6.488979E-12  7.403267E-12  6.114374E-11  8.039237E-12  5.096455E-12
    190  6.324448148531E-02  2.293517E-19  1.969159E-15  8.480763E-14  5.794286E-12  6.895423E-12  6.024437E-11  8.190826E-12  5.436555E-12
    191  6.354755735680E-02  1.861984E-19  1.635796E-15  7.353243E-14  5.286110E-12  6.506334E-12  5.945979E-11  8.303429E-12  5.717208E-12
    192  6.382753282149E-02  1.533895E-19  1.375508E-15  6.433605E-14  4.848452E-12  6.157183E-12  5.866564E-11  8.398446E-12  5.982727E-12
    193  6.429792763326E-02  1.104454E-19  1.023844E-15  5.120273E-14  4.178140E-12  5.593564E-12  5.718084E-11  8.536322E-12  6.440220E-12
    194  6.470641913937E-02  8.279090E-20  7.892264E-16  4.184061E-14  3.658979E-12  5.129356E-12  5.575121E-11  8.632994E-12  6.847586E-12
    195  6.514351188605E-02  6.062278E-20  5.951760E-16  3.359325E-14  3.164425E-12  4.661313E-12  5.411467E-11  8.715955E-12  7.295724E-12
    196  6.551961572666E-02  4.620351E-20  4.652895E-16  2.772624E-14  2.785560E-12  4.282915E-12  5.263950E-11  8.771926E-12  7.692461E-12
    197  6.614173306661E-02  2.929716E-20  3.079617E-16  2.008427E-14  2.246237E-12  3.709246E-12  5.012718E-11  8.840322E-12  8.376454E-12
    198  6.666431851744E-02  1.987686E-20  2.168780E-16  1.526445E-14  1.868775E-12  3.277793E-12  4.799158E-11  8.879483E-12  8.983226E-12
    199  6.714973898932E-02  1.380332E-20  1.561372E-16  1.179940E-14  1.571712E-12  2.916623E-12  4.601893E-11  8.904771E-12  9.576899E-12
    200  6.763365269933E-02  9.544221E-21  1.120923E-16  9.098698E-15  1.319455E-12  2.591117E-12  4.407260E-11  8.920428E-12  1.020080E-11
    201  6.810748363549E-02  6.624221E-21  8.082981E-17  7.039210E-15  1.109780E-12  2.304298E-12  4.220037E-11  8.928358E-12  1.084546E-11
    202  6.886988901479E-02  3.652740E-21  4.753378E-17  4.638306E-15  8.371115E-13  1.902538E-12  3.926780E-11  8.926207E-12  1.195589E-11
    203  6.932442343830E-02  2.549430E-21  3.451392E-17  3.606459E-15  7.059303E-13  1.693828E-12  3.756380E-11  8.915802E-12  1.266553E-11
    204  6.977291475786E-02  1.781024E-21  2.509445E-17  2.806391E-15  5.955083E-13  1.507996E-12  3.591369E-11  8.897191E-12  1.339754E-11
    205  7.051837306122E-02  9.753435E-22  1.470008E-17  1.841287E-15  4.470903E-13  1.239037E-12  3.324167E-11  8.847400E-12  1.468574E-11
    206  7.120724846930E-02  5.555967E-22  8.909293E-18  1.240279E-15  3.413742E-13  1.029011E-12  3.084521E-11  8.777492E-12  1.595470E-11
    207  7.185571854523E-02  3.250907E-22  5.521738E-18  8.497571E-16  2.634829E-13  8.602316E-13  2.865014E-11  8.687443E-12  1.721248E-11
    208  7.250556240022E-02  1.893684E-22  3.400044E-18  5.788339E-16  2.023191E-13  7.159749E-13  2.651614E-11  8.573099E-12  1.852926E-11
    209  7.308358088908E-02  1.168017E-22  2.197392E-18  4.094535E-16  1.592853E-13  6.058954E-13  2.467602E-11  8.450326E-12  1.974293E-11
    210  7.365083251161E-02  7.249802E-23  1.423562E-18  2.900261E-16  1.254249E-13  5.124188E-13  2.292613E-11  8.310379E-12  2.096941E-11
    211  7.420607479025E-02  4.544747E-23  9.269808E-19  2.061600E-16  9.890329E-14  4.335135E-13  2.127477E-11  8.156218E-12  2.220049E-11
    212  7.477269193766E-02  2.824650E-23  5.960492E-19  1.449996E-16  7.732982E-14  3.643369E-13  1.965760E-11  7.982801E-12  2.348557E-11
    213  7.532671922740E-02  1.774013E-23  3.849517E-19  1.022893E-16  6.054322E-14  3.062932E-13  1.814542E-11  7.798686E-12  2.477055E-11
    214  7.590819975934E-02  1.091836E-23  2.423541E-19  7.066584E-17  4.665689E-14  2.544730E-13  1.663860E-11  7.592770E-12  2.614819E-11
    215  7.648106882397E-02  6.799837E-24  1.531754E-19  4.894493E-17  3.597409E-14  2.113880E-13  1.523896E-11  7.380020E-12  2.753609E-11
    216  7.706864365518E-02  4.204231E-24  9.532921E-20  3.346609E-17  2.745255E-14  1.742251E-13  1.389264E-11  7.154237E-12  2.899677E-11
    217  7.765097184480E-02  2.626379E-24  5.939768E-20  2.289261E-17  2.092966E-14  1.434397E-13  1.264915E-11  6.925805E-12  3.048738E-11
    218  7.824188421090E-02  1.643700E-24  3.672122E-20  1.555325E-17  1.585099E-14  1.174980E-13  1.148097E-11  6.692574E-12  3.205097E-11
    219  7.883216312169E-02  1.038721E-24  2.270473E-20  1.056237E-17  1.197810E-14  9.607545E-14  1.040679E-11  6.460947E-12  3.367629E-11
    220  7.934760137230E-02  7.005174E-25  1.491157E-20  7.527269E-18  9.358459E-15  8.045565E-14  9.542442E-12  6.261809E-12  3.516159E-11
    221  7.991019390762E-02  4.599258E-25  9.446773E-21  5.208362E-18  7.138886E-15  6.622632E-14  8.675696E-12  6.050137E-12  3.686470E-11
    222  8.044081450283E-02  3.120787E-25  6.164595E-21  3.689527E-18  5.525178E-15  5.508969E-14  7.928710E-12  5.857739E-12  3.856540E-11
    223  8.103419684334E-02  2.040238E-25  3.840351E-21  2.516480E-18  4.142958E-15  4.480361E-14  7.169703E-12  5.652718E-12  4.060568E-11
    224  8.158988408622E-02  1.383145E-25  2.482556E-21  1.768011E-18  3.162345E-15  3.691824E-14  6.528241E-12  5.472213E-12  4.267425E-11
    225  8.219791245697E-02  9.141532E-26  1.557624E-21  1.212301E-18  2.353779E-15  2.989035E-14  5.897954E-12  5.288965E-12  4.514464E-11
    226  8.273529679330E-02  6.395407E-26  1.043088E-21  8.764160E-19  1.813339E-15  2.481572E-14  5.397877E-12  5.140040E-12  4.754355E-11
    227  8.327310875316E-02  4.503680E-26  7.065308E-22  6.398124E-19  1.396729E-15  2.060947E-14  4.945627E-12  5.003115E-12  5.017901E-11
    228  8.381967664174E-02  3.175444E-26  4.827099E-22  4.708314E-19  1.071871E-15  1.707919E-14  4.530055E-12  4.875192E-12  5.311097E-11
    229  8.442137901789E-02  2.173911E-26  3.231891E-22  3.415761E-19  8.011642E-16  1.389710E-14  4.116708E-12  4.744739E-12  5.664255E-11
    230  8.496109010092E-02  1.548616E-26  2.286157E-22  2.596542E-19  6.162499E-16  1.154169E-14  3.778623E-12  4.633577E-12  6.008840E-11
    231  8.556251684447E-02  1.060946E-26  1.579405E-22  1.944647E-19  4.593743E-16  9.373763E-15  3.431697E-12  4.511217E-12  6.418673E-11
    232  8.609514523980E-02  7.571860E-27  1.151968E-22  1.525496E-19  3.533914E-16  7.781491E-15  3.145539E-12  4.399481E-12  6.798381E-11
    233  8.668730402486E-02  5.171261E-27  8.182806E-23  1.178092E-19  2.628778E-16  6.301600E-15  2.845535E-12  4.266016E-12  7.230497E-11
    234  8.725638446658E-02  3.554815E-27  5.923315E-23  9.270464E-20  1.967247E-16  5.118029E-15  2.571577E-12  4.123382E-12  7.642763E-11
    235  8.784892152766E-02  2.383419E-27  4.243963E-23  7.269008E-20  1.445123E-16  4.094084E-15  2.298837E-12  3.955136E-12  8.050413E-11
    236  8.837914431516E-02  1.649737E-27  3.146790E-23  5.860143E-20  1.088777E-16  3.328866E-15  2.064452E-12  3.784626E-12  8.380477E-11
    237  8.927467123273E-02  8.626951E-28  1.879492E-23  4.058072E-20  6.620919E-17  2.302159E-15  1.689236E-12  3.450700E-12  8.821235E-11
    238  9.009385267910E-02  4.628357E-28  1.154966E-23  2.870343E-20  4.111392E-17  1.606492E-15  1.372780E-12  3.098925E-12  9.043032E-11
    239  9.088007009323E-02  2.465831E-28  7.083041E-24  2.024957E-20  2.545472E-17  1.111407E-15  1.098232E-12  2.731418E-12  9.062042E-11
    240  9.160938796651E-02  1.341837E-28  4.416450E-24  1.441202E-20  1.604415E-17  7.750909E-16  8.742067E-13  2.380574E-12  8.903947E-11
    241  9.231864750676E-02  7.250216E-29  2.737554E-24  1.018259E-20  1.010488E-17  5.376631E-16  6.876207E-13  2.046563E-12  8.608069E-11
    242  9.335415502949E-02  2.837957E-29  1.317254E-24  5.951895E-21  5.065587E-18  3.091559E-16  4.719804E-13  1.601783E-12  8.010855E-11
    243  9.429165011748E-02  1.175207E-29  6.608859E-25  3.566844E-21  2.712129E-18  1.867001E-16  3.315204E-13  1.268677E-12  7.431706E-11
    244  9.514750284226E-02  5.137082E-30  3.450206E-25  2.193252E-21  1.554357E-18  1.192528E-16  2.414135E-13  1.032197E-12  6.995467E-11
    245  9.592869681963E-02  2.385000E-30  1.886214E-25  1.391922E-21  9.565571E-19  8.109702E-17  1.841976E-13  8.722362E-13  6.757399E-11
    246  9.638259128200E-02  1.517123E-30  1.320593E-25  1.063313E-21  7.289934E-19  6.560612E-17  1.593165E-13  8.009675E-13  6.711247E-11
    247  9.686466198075E-02  1.000000E-30  9.021530E-26  7.966277E-22  5.516369E-19  5.298027E-17  1.381945E-13  7.406552E-13  6.746401E-11
    248  9.745016881397E-02  1.000000E-30  5.665129E-26  5.592248E-22  3.982924E-19  4.150709E-17  1.182849E-13  6.854619E-13  6.911793E-11
    249  9.798964068785E-02  1.000000E-30  3.679982E-26  4.023889E-22  2.981265E-19  3.358947E-17  1.040977E-13  6.485866E-13  7.184181E-11
    250  9.892639389759E-02  1.000000E-30  1.726158E-26  2.253020E-22  1.832057E-19  2.377401E-17  8.573269E-14  6.065600E-13  7.916379E-11
    251  9.977784733458E-02  1.000000E-30  8.643550E-27  1.321359E-22  1.191161E-19  1.765932E-17  7.329643E-14  5.827207E-13  8.825683E-11
    252  1.005622893962E-01  1.000000E-30  4.534557E-27  8.007778E-23  8.023637E-20  1.348783E-17  6.371915E-14  5.647125E-13  9.809384E-11
    253  1.013070552067E-01  1.000000E-30  2.448804E-27  4.942943E-23  5.515910E-20  1.045936E-17  5.564088E-14  5.471170E-13  1.080760E-10
    254  1.019791947326E-01  1.000000E-30  1.396458E-27  3.172999E-23  3.924785E-20  8.304253E-18  4.890116E-14  5.284885E-13  1.170017E-10
    255  1.025982572428E-01  1.000000E-30  8.266708E-28  2.090175E-23  2.859601E-20  6.699209E-18  4.306149E-14  5.080267E-13  1.246008E-10
    256  1.032644197032E-01  1.000000E-30  4.673602E-28  1.321226E-23  2.030465E-20  5.311553E-18  3.720125E-14  4.825359E-13  1.314899E-10
    257  1.039121745974E-01  1.000000E-30  2.658723E-28  8.350182E-24  1.451420E-20  4.232665E-18  3.193453E-14  4.544744E-13  1.362572E-10
    258  1.045193471709E-01  1.000000E-30  1.549747E-28  5.354352E-24  1.056814E-20  3.418538E-18  2.742563E-14  4.259423E-13  1.384341E-10
    259  1.051181778144E-01  1.000000E-30  9.009088E-29  3.406185E-24  7.721024E-21  2.771355E-18  2.343805E-14  3.968756E-13  1.379830E-10
    260  1.056826419982E-01  1.000000E-30  5.338566E-29  2.190400E-24  5.735266E-21  2.275653E-18  2.011190E-14  3.695609E-13  1.349151E-10
    261  1.062431336111E-01  1.000000E-30  3.129348E-29  1.387802E-24  4.257799E-21  1.871245E-18  1.722717E-14  3.434436E-13  1.292349E-10
    262  1.068146627648E-01  1.000000E-30  1.790286E-29  8.563898E-25  3.138247E-21  1.534385E-18  1.472233E-14  3.190220E-13  1.209015E-10
    263  1.073656177930E-01  1.000000E-30  1.030890E-29  5.287029E-25  2.335122E-21  1.267975E-18  1.270166E-14  2.983444E-13  1.107913E-10
    264  1.079139362418E-01  1.000000E-30  5.851373E-30  3.208673E-25  1.732650E-21  1.047091E-18  1.102761E-14  2.808483E-13  9.916392E-11
    265  1.084202130578E-01  1.000000E-30  3.427173E-30  1.994716E-25  1.311862E-21  8.764071E-19  9.750708E-15  2.677229E-13  8.765135E-11
    266  1.089957947327E-01  1.000000E-30  1.842538E-30  1.145961E-25  9.531367E-22  7.144762E-19  8.558980E-15  2.561607E-13  7.436074E-11
    267  1.095139929398E-01  1.000000E-30  1.042789E-30  6.885537E-26  7.121548E-22  5.927221E-19  7.673472E-15  2.484019E-13  6.277087E-11
    268  1.100036617482E-01  1.000000E-30  1.000000E-30  4.221458E-26  5.381172E-22  4.948903E-19  6.961908E-15  2.429382E-13  5.253956E-11
    269  1.105581599754E-01  1.000000E-30  1.000000E-30  2.420525E-26  3.903391E-22  4.020182E-19  6.270128E-15  2.384156E-13  4.216292E-11
    270  1.111738162549E-01  1.000000E-30  1.000000E-30  1.310216E-26  2.721100E-22  3.177629E-19  5.606587E-15  2.347386E-13  3.236502E-11
    271  1.117276452796E-01  1.000000E-30  1.000000E-30  7.581616E-27  1.954671E-22  2.557396E-19  5.076639E-15  2.320506E-13  2.510262E-11
    272  1.122547306619E-01  1.000000E-30  1.000000E-30  4.547363E-27  1.420657E-22  2.071425E-19  4.618668E-15  2.296874E-13  1.949990E-11
    273  1.128196390807E-01  1.000000E-30  1.000000E-30  2.668092E-27  1.005919E-22  1.646879E-19  4.169294E-15  2.270901E-13  1.476089E-11
    274  1.134172103791E-01  1.000000E-30  1.000000E-30  1.543111E-27  6.949368E-23  1.286344E-19  3.733342E-15  2.240698E-13  1.094262E-11
    275  1.139661173569E-01  1.000000E-30  1.000000E-30  9.461091E-28  4.921922E-23  1.020416E-19  3.364877E-15  2.209771E-13  8.313592E-12
    276  1.145721141816E-01  1.000000E-30  1.000000E-30  5.615892E-28  3.352759E-23  7.876409E-20  2.992396E-15  2.171728E-13  6.183876E-12
    277  1.151138636995E-01  1.000000E-30  1.000000E-30  3.582708E-28  2.373509E-23  6.233374E-20  2.688282E-15  2.134369E-13  4.805726E-12
    278  1.160623872824E-01  1.000000E-30  1.000000E-30  1.681972E-28  1.281809E-23  4.098449E-20  2.215112E-15  2.062151E-13  3.224206E-12
    279  1.166131253687E-01  1.000000E-30  1.000000E-30  1.112280E-28  8.946217E-24  3.203638E-20  1.974146E-15  2.017046E-13  2.646298E-12
    280  1.171578902390E-01  1.000000E-30  1.000000E-30  7.533639E-29  6.256233E-24  2.504885E-20  1.758048E-15  1.970433E-13  2.237731E-12
    281  1.179966344325E-01  1.000000E-30  1.000000E-30  4.297769E-29  3.583599E-24  1.702783E-20  1.464487E-15  1.895717E-13  1.822976E-12
    282  1.184626561866E-01  1.000000E-30  1.000000E-30  3.225053E-29  2.629379E-24  1.371618E-20  1.320803E-15  1.852984E-13  1.669486E-12
    283  1.189221956404E-01  1.000000E-30  1.000000E-30  2.474007E-29  1.939204E-24  1.106885E-20  1.191482E-15  1.810109E-13  1.554401E-12
    284  1.197605220964E-01  1.000000E-30  1.000000E-30  1.587484E-29  1.109936E-24  7.428454E-21  9.830981E-16  1.729877E-13  1.406280E-12
    285  1.205341475296E-01  1.000000E-30  1.000000E-30  1.103529E-29  6.683119E-25  5.119266E-21  8.202417E-16  1.654414E-13  1.314891E-12
    286  1.212540834288E-01  1.000000E-30  1.000000E-30  8.109106E-30  4.208983E-25  3.600473E-21  6.902079E-16  1.582505E-13  1.251444E-12
    287  1.219299358624E-01  1.000000E-30  1.000000E-30  6.195199E-30  2.764991E-25  2.573118E-21  5.847812E-16  1.513872E-13  1.202873E-12
    288  1.225766858039E-01  1.000000E-30  1.000000E-30  4.853966E-30  1.889489E-25  1.859859E-21  4.974037E-16  1.447117E-13  1.161990E-12
    289  1.231854533608E-01  1.000000E-30  1.000000E-30  3.883387E-30  1.349302E-25  1.362289E-21  4.253941E-16  1.382716E-13  1.125644E-12
    290  1.237219182154E-01  1.000000E-30  1.000000E-30  3.201001E-30  1.025386E-25  1.030895E-21  3.694178E-16  1.324948E-13  1.094366E-12
    291  1.242404039059E-01  1.000000E-30  1.000000E-30  2.660234E-30  8.047615E-26  7.851436E-22  3.213885E-16  1.268152E-13  1.064069E-12
    292  1.248086455930E-01  1.000000E-30  1.000000E-30  2.173665E-30  6.335525E-26  5.801138E-22  2.747867E-16  1.204442E-13  1.029912E-12
    293  1.253177247642E-01  1.000000E-30  1.000000E-30  1.808083E-30  5.222079E-26  4.391488E-22  2.376263E-16  1.145550E-13  9.976405E-13
    294  1.258810647447E-01  1.000000E-30  1.000000E-30  1.473327E-30  4.314019E-26  3.210772E-22  2.013238E-16  1.078789E-13  9.600106E-13
    295  1.264205598797E-01  1.000000E-30  1.000000E-30  1.205343E-30  3.659544E-26  2.365541E-22  1.707684E-16  1.012935E-13  9.214115E-13
    296  1.270317883483E-01  1.000000E-30  1.000000E-30  1.000000E-30  3.081970E-26  1.654420E-22  1.403739E-16  9.352165E-14  8.734360E-13
    297  1.275757308169E-01  1.000000E-30  1.000000E-30  1.000000E-30  2.666434E-26  1.190491E-22  1.167627E-16  8.633066E-14  8.264967E-13
    298  1.286048671531E-01  1.000000E-30  1.000000E-30  1.000000E-30  2.030923E-26  6.196092E-23  7.989957E-17  7.201995E-14  7.249958E-13
    299  1.290949488661E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.770550E-26  4.439752E-23  6.538598E-17  6.485233E-14  6.697158E-13
    300  1.295345101683E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.552534E-26  3.251269E-23  5.393783E-17  5.830668E-14  6.165992E-13
    301  1.303954523490E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.161321E-26  1.695520E-23  3.547568E-17  4.542057E-14  5.044218E-13
    302  1.308549873199E-01  1.000000E-30  1.000000E-30  1.000000E-30  9.717024E-27  1.162226E-23  2.757008E-17  3.867732E-14  4.415160E-13
    303  1.312776310019E-01  1.000000E-30  1.000000E-30  1.000000E-30  8.106945E-27  8.052280E-24  2.144204E-17  3.273174E-14  3.835415E-13
    304  1.320787884157E-01  1.000000E-30  1.000000E-30  1.000000E-30  5.468797E-27  3.808826E-24  1.260218E-17  2.259231E-14  2.787938E-13
    305  1.327308179063E-01  1.000000E-30  1.000000E-30  1.000000E-30  3.765814E-27  1.957435E-24  7.719917E-18  1.579123E-14  2.036995E-13
    306  1.333821207310E-01  1.000000E-30  1.000000E-30  1.000000E-30  2.475729E-27  9.568043E-25  4.492552E-18  1.049776E-14  1.418300E-13
    307  1.339749669338E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.626818E-27  4.814736E-25  2.634508E-18  6.951297E-15  9.812482E-14
    308  1.345530840576E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.046393E-27  2.392115E-25  1.511111E-18  4.493065E-15  6.630340E-14
    309  1.351098094661E-01  1.000000E-30  1.000000E-30  1.000000E-30  6.664996E-28  1.193097E-25  8.584678E-19  2.866350E-15  4.421184E-14
    310  1.359304916944E-01  1.000000E-30  1.000000E-30  1.000000E-30  3.297638E-28  4.216205E-26  3.571920E-19  1.415666E-15  2.336931E-14
    311  1.363572082699E-01  1.000000E-30  1.000000E-30  1.000000E-30  2.251357E-28  2.451990E-26  2.221336E-19  9.634244E-16  1.649750E-14
    312  1.367788244083E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.528947E-28  1.440508E-26  1.371990E-19  6.508708E-16  1.156603E-14
    313  1.375777712339E-01  1.000000E-30  1.000000E-30  1.000000E-30  7.188820E-29  5.444316E-27  5.361395E-20  3.016108E-16  5.762277E-15
    314  1.380438267916E-01  1.000000E-30  1.000000E-30  1.000000E-30  4.572691E-29  3.183255E-27  3.053384E-20  1.897900E-16  3.787862E-15
    315  1.384690951451E-01  1.000000E-30  1.000000E-30  1.000000E-30  3.003049E-29  1.989647E-27  1.806534E-20  1.231000E-16  2.559065E-15
    316  1.391087445178E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.578515E-29  1.022280E-27  8.063415E-21  6.315344E-17  1.398140E-15
    317  1.397002518981E-01  1.000000E-30  1.000000E-30  1.000000E-30  8.611657E-30  5.759053E-28  3.764858E-21  3.354635E-17  7.884632E-16
    318  1.402705851668E-01  1.000000E-30  1.000000E-30  1.000000E-30  4.761552E-30  3.406966E-28  1.779184E-21  1.796340E-17  4.479401E-16
    319  1.408634912375E-01  1.000000E-30  1.000000E-30  1.000000E-30  2.552443E-30  2.010577E-28  8.014404E-22  9.229882E-18  2.451756E-16
    320  1.414089642241E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.434498E-30  1.251946E-28  3.801454E-22  4.942030E-18  1.393187E-16
    321  1.419220762512E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  8.058143E-29  1.866138E-22  2.719013E-18  8.115169E-17
    322  1.422771704232E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  5.936700E-29  1.131233E-22  1.784978E-18  5.546076E-17
    323  1.426029315631E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  4.483974E-29  7.114481E-23  1.208107E-18  3.896665E-17
    324  1.430135230101E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  3.146810E-29  3.946477E-23  7.351093E-19  2.486955E-17
    325  1.434683796643E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  2.123991E-29  2.043911E-23  4.217317E-19  1.505395E-17
    326  1.440315208021E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.304367E-29  8.990250E-24  2.105297E-19  8.040179E-18
    327  1.445490332405E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  8.314499E-30  4.193119E-24  1.103870E-19  4.491192E-18
    328  1.451370980342E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  5.011500E-30  1.763870E-24  5.299438E-20  2.319784E-18
    329  1.457052374241E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  3.104858E-30  7.703394E-25  2.625321E-20  1.234798E-18
    330  1.463107957421E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.901944E-30  3.225504E-25  1.257842E-20  6.397619E-19
    331  1.468752132891E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.238545E-30  1.476246E-25  6.511432E-21  3.564911E-19
    332  1.475510939381E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  6.108595E-26  3.121393E-21  1.869592E-19
    333  1.481899111058E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  2.829299E-26  1.665678E-21  1.087847E-19
    334  1.491767377555E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  9.856322E-27  7.297467E-22  5.464771E-20
    335  1.497116139607E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  5.939351E-27  4.991821E-22  4.027713E-20
    336  1.502421520731E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  3.687316E-27  3.536208E-22  3.077650E-20
    337  1.509052103900E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  2.098856E-27  2.380678E-22  2.280314E-20
    338  1.515352476696E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.257331E-27  1.674303E-22  1.758516E-20
    339  1.521327102765E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  7.801725E-28  1.212435E-22  1.391564E-20
    340  1.526678407657E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  5.123278E-28  9.140670E-23  1.136873E-20
    341  1.532481602429E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  3.267418E-28  6.759634E-23  9.179811E-21
    342  1.535863948111E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  2.517592E-28  5.674794E-23  8.115248E-21
    343  1.538995751697E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.976275E-28  4.823924E-23  7.239571E-21
    344  1.546020187628E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.154833E-28  3.354741E-23  5.615231E-21
    345  1.552062305672E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  7.317718E-29  2.455061E-23  4.517769E-21
    346  1.557875935888E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  4.733853E-29  1.812736E-23  3.658131E-21
    347  1.566447447202E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  2.535817E-29  1.153749E-23  2.671684E-21
    348  1.574294426159E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.471135E-29  7.588606E-24  1.995923E-21
    349  1.581710514975E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  9.065749E-30  5.055339E-24  1.502330E-21
    350  1.588328903187E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  6.139677E-30  3.499033E-24  1.160607E-21
    351  1.594606073659E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  4.434287E-30  2.452808E-24  9.037907E-22
    352  1.600565792087E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  3.387432E-30  1.737090E-24  7.080367E-22
    353  1.607059625219E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  2.660256E-30  1.187645E-24  5.407488E-22
    354  1.613957576202E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  2.171839E-30  7.892608E-25  4.046079E-22
    355  1.620398820205E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.831101E-30  5.361420E-25  3.074110E-22
    356  1.627691861850E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.597233E-30  3.465224E-25  2.257290E-22
