 *                                      
 * expansion:  temp0=  1.000E+10 den0=  3.000E+06 temp_stop=  1.000E+07
 *          time                pr168         pr169         pr170         pr171         pr172         pr173         pr174         pr175
    360  1.656939516385E-01  9.369367E-19  4.605345E-17  4.188058E-18  7.188786E-17  4.747408E-18  4.162484E-17  5.821979E-19  8.726697E-19
    361  1.664404283242E-01  9.288946E-19  5.248376E-17  5.137372E-18  1.005184E-16  7.135599E-18  7.111227E-17  1.057488E-18  1.773714E-18
    362  1.671401020014E-01  8.977733E-19  5.785464E-17  6.071172E-18  1.344212E-16  1.021694E-17  1.149069E-16  1.810659E-18  3.377196E-18
    363  1.682228463170E-01  8.109749E-19  6.420541E-17  7.512021E-18  2.018054E-16  1.706795E-17  2.319356E-16  4.001490E-18  8.811468E-18
    364  1.688914277275E-01  7.410179E-19  6.666922E-17  8.348264E-18  2.529598E-16  2.286879E-17  3.495648E-16  6.381638E-18  1.558500E-17
    365  1.695862681704E-01  6.596256E-19  6.788387E-17  9.126991E-18  3.137985E-16  3.042050E-17  5.261411E-16  1.019152E-17  2.774194E-17
    366  1.708796298676E-01  5.032486E-19  6.666831E-17  1.024862E-17  4.466471E-16  4.938001E-17  1.077050E-15  2.332605E-17  7.785314E-17
    367  1.720689125062E-01  3.699142E-19  6.196072E-17  1.079186E-17  5.869182E-16  7.335684E-17  1.986654E-15  4.774725E-17  1.927755E-16
    368  1.730357271347E-01  2.771362E-19  5.628355E-17  1.086439E-17  7.086610E-16  9.798107E-17  3.169880E-15  8.300413E-17  3.918580E-16
    369  1.739185931198E-01  2.066181E-19  5.011036E-17  1.063573E-17  8.205432E-16  1.245276E-16  4.747379E-15  1.345497E-16  7.338919E-16
    370  1.748109107026E-01  1.494789E-19  4.339667E-17  1.014774E-17  9.288628E-16  1.550321E-16  6.986129E-15  2.146676E-16  1.356588E-15
    371  1.757092013639E-01  1.047939E-19  3.649262E-17  9.417013E-18  1.025906E-15  1.886238E-16  1.007775E-14  3.362020E-16  2.468119E-15
    372  1.765567714958E-01  7.315768E-20  3.021401E-17  8.564122E-18  1.100667E-15  2.219078E-16  1.393733E-14  5.028546E-16  4.256857E-15
    373  1.775373762473E-01  4.670480E-20  2.345914E-17  7.420675E-18  1.157451E-15  2.599106E-16  1.973014E-14  7.801571E-16  7.803385E-15
    374  1.784803688374E-01  2.948218E-20  1.777038E-17  6.253688E-18  1.176390E-15  2.933308E-16  2.675321E-14  1.156399E-15  1.359774E-14
    375  1.795112536071E-01  1.724971E-20  1.255039E-17  4.969066E-18  1.150063E-15  3.219793E-16  3.598855E-14  1.716615E-15  2.414496E-14
    376  1.804824008025E-01  1.019250E-20  8.670797E-18  3.840613E-18  1.081633E-15  3.381391E-16  4.584428E-14  2.401935E-15  4.005604E-14
    377  1.815169070317E-01  5.741255E-21  5.558305E-18  2.778208E-18  9.662674E-16  3.402341E-16  5.682004E-14  3.294075E-15  6.601375E-14
    378  1.825428215499E-01  3.283709E-21  3.398995E-18  1.917757E-18  8.222997E-16  3.262394E-16  6.711420E-14  4.306917E-15  1.037503E-13
    379  1.841355644659E-01  1.494762E-21  1.428412E-18  9.741750E-19  5.771847E-16  2.764264E-16  7.893628E-14  5.945028E-15  1.914445E-13
    380  1.856860183354E-01  7.816087E-22  5.513853E-19  4.523154E-19  3.614852E-16  2.088914E-16  8.251300E-14  7.280883E-15  3.125836E-13
    381  1.870847965371E-01  4.694005E-22  2.236871E-19  2.160190E-19  2.140322E-16  1.468238E-16  7.828047E-14  7.992432E-15  4.461681E-13
    382  1.883699545972E-01  2.992266E-22  9.473057E-20  1.091351E-19  1.232964E-16  9.876771E-17  6.931398E-14  8.115916E-15  5.791208E-13
    383  1.895671856375E-01  1.921134E-22  4.675403E-20  6.156238E-20  6.919590E-17  6.453078E-17  5.852580E-14  7.791797E-15  7.013144E-13
    384  1.907324824205E-01  1.206204E-22  2.562415E-20  3.921830E-20  3.768004E-17  4.073608E-17  4.739756E-14  7.163137E-15  8.102757E-13
    385  1.917913284253E-01  7.660256E-23  1.612142E-20  2.834694E-20  2.108638E-17  2.608872E-17  3.779667E-14  6.419638E-15  8.956612E-13
    386  1.928179034582E-01  4.782493E-23  1.075041E-20  2.171232E-20  1.179080E-17  1.664244E-17  2.946894E-14  5.612743E-15  9.623147E-13
    387  1.939781308337E-01  2.739866E-23  6.928292E-21  1.640950E-20  6.123297E-18  1.002871E-17  2.159594E-14  4.689254E-15  1.016831E-12
    388  1.950365569225E-01  1.627355E-23  4.592332E-21  1.259834E-20  3.438117E-18  6.454127E-18  1.584053E-14  3.881823E-15  1.045546E-12
    389  1.963061656501E-01  8.850110E-24  2.724726E-21  8.926764E-21  1.835173E-18  4.064826E-18  1.060870E-14  3.011427E-15  1.054037E-12
    390  1.975160386553E-01  5.227069E-24  1.598509E-21  6.201364E-21  1.107698E-18  2.882887E-18  7.048073E-15  2.305092E-15  1.036776E-12
    391  1.988970783448E-01  3.157337E-24  8.319672E-22  3.910110E-21  6.933723E-19  2.185199E-18  4.289516E-15  1.652405E-15  9.893982E-13
    392  2.001908516564E-01  2.166916E-24  4.348284E-22  2.441541E-21  4.815970E-19  1.826992E-18  2.635303E-15  1.185794E-15  9.235184E-13
    393  2.023233395230E-01  1.313135E-24  1.419495E-22  1.054032E-21  2.800189E-19  1.453356E-18  1.159108E-15  6.765226E-16  7.837836E-13
    394  2.035207364909E-01  1.011683E-24  7.625966E-23  6.451054E-22  2.059555E-19  1.281092E-18  7.470275E-16  5.039008E-16  6.966096E-13
    395  2.047171141817E-01  7.739966E-25  4.153363E-23  3.958154E-22  1.496835E-19  1.115731E-18  5.013427E-16  3.921535E-16  6.079816E-13
    396  2.061861175315E-01  5.473325E-25  2.106853E-23  2.261921E-22  9.902636E-20  9.234398E-19  3.395506E-16  3.198192E-16  5.028890E-13
    397  2.075162532616E-01  3.915703E-25  1.249037E-23  1.477975E-22  6.666513E-20  7.623247E-19  2.682309E-16  3.004578E-16  4.148091E-13
    398  2.088103947538E-01  2.768572E-25  8.173013E-24  1.087434E-22  4.449363E-20  6.201138E-19  2.345049E-16  3.127661E-16  3.376288E-13
    399  2.102374295066E-01  1.844875E-25  5.550956E-24  8.811789E-23  2.795716E-20  4.831859E-19  2.175455E-16  3.534626E-16  2.637620E-13
    400  2.116254943500E-01  1.215490E-25  4.009343E-24  7.923454E-23  1.759557E-20  3.715110E-19  2.096873E-16  4.142439E-16  2.037428E-13
    401  2.137594200207E-01  6.139945E-26  2.530822E-24  7.390638E-23  8.701767E-21  2.392215E-19  2.008821E-16  5.386812E-16  1.327957E-13
    402  2.149968302441E-01  4.054318E-26  1.946278E-24  7.224453E-23  6.001356E-21  1.826698E-19  1.944722E-16  6.241987E-16  1.023687E-13
    403  2.163578604848E-01  2.529491E-26  1.451504E-24  7.042794E-23  4.255017E-21  1.344574E-19  1.853475E-16  7.266967E-16  7.637497E-14
    404  2.188327022992E-01  1.055588E-26  8.363499E-25  6.614338E-23  2.991568E-21  7.784839E-20  1.633197E-16  9.272149E-16  4.554740E-14
    405  2.210861741802E-01  4.910133E-27  4.945045E-25  6.085147E-23  2.898162E-21  5.083075E-20  1.387737E-16  1.112438E-15  3.065375E-14
    406  2.231360986547E-01  2.771711E-27  3.022134E-25  5.512028E-23  3.209613E-21  3.935192E-20  1.149150E-16  1.269322E-15  2.429899E-14
    407  2.249661932162E-01  1.999557E-27  1.942172E-25  4.953251E-23  3.655679E-21  3.582068E-20  9.396470E-17  1.389529E-15  2.241485E-14
    408  2.266023391923E-01  1.765076E-27  1.322398E-25  4.435885E-23  4.141645E-21  3.618794E-20  7.646566E-17  1.474186E-15  2.276946E-14
    409  2.291569547831E-01  1.820272E-27  7.766286E-26  3.628866E-23  5.018448E-21  4.114050E-20  5.278432E-17  1.552275E-15  2.586976E-14
    410  2.305971902523E-01  1.977504E-27  6.172286E-26  3.191320E-23  5.560359E-21  4.565299E-20  4.177764E-17  1.564268E-15  2.857986E-14
    411  2.319348711247E-01  2.175292E-27  5.316109E-26  2.803028E-23  6.084334E-21  5.076078E-20  3.311139E-17  1.554466E-15  3.156126E-14
    412  2.335360820165E-01  2.467857E-27  4.856675E-26  2.367283E-23  6.724872E-21  5.796843E-20  2.463147E-17  1.517562E-15  3.562418E-14
    413  2.351317971316E-01  2.817114E-27  4.838213E-26  1.970330E-23  7.360051E-21  6.634463E-20  1.805417E-17  1.456631E-15  4.014335E-14
    414  2.376293164755E-01  3.484330E-27  5.417573E-26  1.431898E-23  8.293251E-21  8.202374E-20  1.089664E-17  1.323257E-15  4.807168E-14
    415  2.399259738388E-01  4.246256E-27  6.429712E-26  1.029812E-23  9.008778E-21  9.956518E-20  6.893062E-18  1.173923E-15  5.624452E-14
    416  2.420046682363E-01  5.079074E-27  7.677599E-26  7.410956E-24  9.468130E-21  1.184355E-19  4.758109E-18  1.028976E-15  6.437416E-14
    417  2.451201276448E-01  6.633672E-27  1.013825E-25  4.306454E-24  9.710612E-21  1.530370E-19  3.253517E-18  8.142687E-16  7.791801E-14
    418  2.467564269033E-01  7.626475E-27  1.174681E-25  3.182216E-24  9.597730E-21  1.747612E-19  2.983681E-18  7.089035E-16  8.572169E-14
    419  2.483354027874E-01  8.717436E-27  1.353507E-25  2.370532E-24  9.334231E-21  1.984048E-19  2.943896E-18  6.145717E-16  9.372930E-14
    420  2.499258654919E-01  9.966347E-27  1.560214E-25  1.777794E-24  8.929682E-21  2.251954E-19  3.065963E-18  5.278205E-16  1.022916E-13
    421  2.515152656983E-01  1.138415E-26  1.797040E-25  1.367569E-24  8.408492E-21  2.552999E-19  3.313196E-18  4.498687E-16  1.113701E-13
    422  2.542060864984E-01  1.423407E-26  2.279023E-25  9.808889E-25  7.338666E-21  3.149799E-19  3.957194E-18  3.376550E-16  1.280024E-13
    423  2.556901221114E-01  1.608768E-26  2.596109E-25  8.879451E-25  6.693783E-21  3.532581E-19  4.418626E-18  2.860698E-16  1.378966E-13
    424  2.570805114381E-01  1.803260E-26  2.931644E-25  8.565199E-25  6.079978E-21  3.930591E-19  4.916914E-18  2.438718E-16  1.476606E-13
    425  2.598984391343E-01  2.269408E-26  3.745996E-25  9.126354E-25  4.868791E-21  4.870968E-19  6.131281E-18  1.744923E-16  1.690141E-13
    426  2.622653138568E-01  2.749676E-26  4.597731E-25  1.051093E-24  3.941996E-21  5.822541E-19  7.386703E-18  1.307925E-16  1.887007E-13
    427  2.644885215151E-01  3.290240E-26  5.569565E-25  1.241585E-24  3.175724E-21  6.876481E-19  8.794559E-18  9.967768E-17  2.087889E-13
    428  2.667229470066E-01  3.937921E-26  6.749653E-25  1.488786E-24  2.516754E-21  8.119405E-19  1.047139E-17  7.632601E-17  2.306809E-13
    429  2.687894382327E-01  4.647308E-26  8.059038E-25  1.770001E-24  2.004665E-21  9.460109E-19  1.229604E-17  6.045308E-17  2.525842E-13
    430  2.709436570286E-01  5.520158E-26  9.691029E-25  2.123771E-24  1.563950E-21  1.108542E-18  1.452644E-17  4.865783E-17  2.772655E-13
    431  2.728595154549E-01  6.430163E-26  1.141381E-24  2.498331E-24  1.243771E-21  1.275628E-18  1.683738E-17  4.148351E-17  3.009364E-13
    432  2.763050324764E-01  8.450062E-26  1.530333E-24  3.344158E-24  8.112059E-22  1.639742E-18  2.192630E-17  3.469471E-17  3.480084E-13
    433  2.797281875476E-01  1.106568E-25  2.044941E-24  4.461293E-24  5.253465E-22  2.100644E-18  2.845260E-17  3.388791E-17  4.011852E-13
    434  2.831107064370E-01  1.441908E-25  2.719048E-24  5.920993E-24  3.461061E-22  2.678364E-18  3.673894E-17  3.759161E-17  4.608376E-13
    435  2.863632962154E-01  1.857004E-25  3.571234E-24  7.761137E-24  2.430213E-22  3.377348E-18  4.689016E-17  4.478536E-17  5.256823E-13
    436  2.894106333807E-01  2.351123E-25  4.606135E-24  9.989377E-24  1.905353E-22  4.190454E-18  5.883786E-17  5.466600E-17  5.938569E-13
    437  2.941185503109E-01  3.380837E-25  6.817690E-24  1.473227E-23  1.678458E-22  5.832285E-18  8.331587E-17  7.652333E-17  7.151718E-13
    438  2.983685787405E-01  4.691916E-25  9.713644E-24  2.091342E-23  1.919495E-22  7.843080E-18  1.137807E-16  1.047180E-16  8.438934E-13
    439  3.021949729112E-01  6.307071E-25  1.337180E-23  2.868561E-23  2.442757E-22  1.022809E-17  1.504305E-16  1.391653E-16  9.780708E-13
    440  3.059150641439E-01  8.420490E-25  1.827133E-23  3.904778E-23  3.244465E-22  1.323363E-17  1.972181E-16  1.835755E-16  1.127974E-12
    441  3.094680949786E-01  1.111643E-24  2.466186E-23  5.250108E-23  4.337111E-22  1.692543E-17  2.553939E-16  2.392433E-16  1.292094E-12
    442  3.127856926026E-01  1.443411E-24  3.269157E-23  6.932844E-23  5.730221E-22  2.130437E-17  3.251774E-16  3.065039E-16  1.466919E-12
    443  3.178598433803E-01  2.160247E-24  5.049544E-23  1.064156E-22  8.834750E-22  3.032619E-17  4.709323E-16  4.482655E-16  1.782606E-12
    444  3.224504526026E-01  3.124299E-24  7.513314E-23  1.573794E-22  1.313253E-21  4.180891E-17  6.592344E-16  6.332798E-16  2.129592E-12
    445  3.266870398371E-01  4.407766E-24  1.087900E-22  2.265320E-22  1.899587E-21  5.631843E-17  9.003444E-16  8.724299E-16  2.513778E-12
    446  3.305577136787E-01  6.054939E-24  1.530036E-22  3.167914E-22  2.668506E-21  7.403717E-17  1.198285E-15  1.170554E-15  2.929913E-12
    447  3.362681054783E-01  9.724027E-24  2.542734E-22  5.218451E-22  4.425370E-21  1.111003E-16  1.830216E-15  1.809753E-15  3.684158E-12
    448  3.414589872690E-01  1.504107E-23  4.054979E-22  8.251806E-22  7.040772E-21  1.610267E-16  2.694163E-15  2.694203E-15  4.551577E-12
    449  3.462773530350E-01  2.265487E-23  6.279268E-22  1.267341E-21  1.087558E-20  2.276298E-16  3.861829E-15  3.902955E-15  5.553103E-12
    450  3.508856189623E-01  3.366228E-23  9.574753E-22  1.916701E-21  1.653898E-20  3.173672E-16  5.453756E-15  5.568298E-15  6.731370E-12
    451  3.552628710565E-01  4.922735E-23  1.434115E-21  2.847799E-21  2.470340E-20  4.356039E-16  7.573942E-15  7.808490E-15  8.096241E-12
    452  3.595141079779E-01  7.147174E-23  2.129696E-21  4.194992E-21  3.657831E-20  5.929336E-16  1.042314E-14  1.084772E-14  9.701508E-12
    453  3.636744849418E-01  1.033189E-22  3.145275E-21  6.145125E-21  5.385668E-20  8.023020E-16  1.424971E-14  1.496706E-14  1.159610E-11
    454  3.676260234901E-01  1.471211E-22  4.567576E-21  8.853178E-21  7.797083E-20  1.069784E-15  1.917968E-14  2.032044E-14  1.375290E-11
    455  3.714655117309E-01  2.080855E-22  6.580280E-21  1.265345E-20  1.119760E-19  1.415427E-15  2.559924E-14  2.734848E-14  1.624809E-11
    456  3.752653942304E-01  2.942262E-22  9.468610E-21  1.806126E-20  1.606002E-19  1.867983E-15  3.406453E-14  3.668883E-14  1.917982E-11
    457  3.809506426681E-01  4.971564E-22  1.640016E-20  3.089782E-20  2.767437E-19  2.830595E-15  5.222307E-14  5.691677E-14  2.461945E-11
    458  3.865190953769E-01  8.374759E-22  2.825516E-20  5.256492E-20  4.742255E-19  4.255168E-15  7.933748E-14  8.743965E-14  3.149001E-11
    459  3.928522091207E-01  1.530308E-21  5.284584E-20  9.685870E-20  8.811745E-19  6.769055E-15  1.275948E-13  1.423272E-13  4.173505E-11
    460  3.991093841216E-01  2.806317E-21  9.890621E-20  1.785154E-19  1.637817E-18  1.071481E-14  2.039313E-13  2.299942E-13  5.522031E-11
    461  4.054183851758E-01  5.231883E-21  1.876878E-19  3.333173E-19  3.084804E-18  1.703594E-14  3.270315E-13  3.725297E-13  7.335164E-11
    462  4.147392755742E-01  1.343807E-20  4.921086E-19  8.518570E-19  7.989213E-18  3.383738E-14  6.564270E-13  7.569423E-13  1.119002E-10
    463  4.232199499949E-01  3.249498E-20  1.204465E-18  2.034278E-18  1.931886E-17  6.327154E-14  1.236411E-12  1.436907E-12  1.648242E-10
    464  4.316976825025E-01  8.062080E-20  3.004196E-18  4.940971E-18  4.753658E-17  1.184677E-13  2.326922E-12  2.714569E-12  2.434411E-10
    465  4.393401554526E-01  1.873876E-19  6.973552E-18  1.116904E-17  1.087869E-16  2.088425E-13  4.113573E-12  4.795040E-12  3.468920E-10
    466  4.465935084243E-01  4.264011E-19  1.574990E-17  2.456091E-17  2.421375E-16  3.581962E-13  7.062873E-12  8.190290E-12  4.865638E-10
    467  4.537106765818E-01  9.768712E-19  3.560705E-17  5.394820E-17  5.385199E-16  6.090310E-13  1.200384E-11  1.378016E-11  6.796464E-10
    468  4.602314649238E-01  2.129909E-18  7.626716E-17  1.122804E-16  1.134241E-15  9.917134E-13  1.951486E-11  2.208495E-11  9.249157E-10
    469  4.709552966107E-01  8.012451E-18  2.752370E-16  3.844057E-16  3.964780E-15  2.216920E-12  4.340027E-11  4.738883E-11  1.541445E-09
    470  4.769745726746E-01  1.726851E-17  5.753961E-16  7.775248E-16  8.118940E-15  3.485668E-12  6.795997E-11  7.217742E-11  2.057415E-09
    471  4.828178172001E-01  3.700237E-17  1.191253E-15  1.554973E-15  1.644093E-14  5.412765E-12  1.050280E-10  1.079398E-10  2.726965E-09
    472  4.927188450138E-01  1.396954E-16  4.195970E-15  5.135028E-15  5.551212E-14  1.142355E-11  2.194755E-10  2.102564E-10  4.408280E-09
    473  5.000000000000E-01  3.818450E-16  1.080650E-14  1.254651E-14  1.379863E-13  1.978470E-11  3.769822E-10  3.386698E-10  6.288090E-09
