 *                                      
 * expansion:  temp0=  1.000E+10 den0=  3.000E+06 temp_stop=  1.000E+07
 *          time                v58           v59           v60           v61           v62           v63           v64           v65  
     25  1.496090518789E-03  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
     26  2.379765156362E-03  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
     27  3.772948503579E-03  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
     28  4.957278025650E-03  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
     29  5.758110286319E-03  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
     30  6.636115041812E-03  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
     31  7.490864585256E-03  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
     32  8.026631019591E-03  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
     33  8.451616658664E-03  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
     34  9.803471762980E-03  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
     35  1.116687552369E-02  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
     36  1.219012310682E-02  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
     37  1.314647137106E-02  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
     38  1.431720408173E-02  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
     39  1.545287753035E-02  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
     40  1.716820108076E-02  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
     41  1.871872199221E-02  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
     42  2.131412024987E-02  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
     43  2.288535686070E-02  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
     44  2.437102778700E-02  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
     45  2.666254430666E-02  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
     46  2.807329513827E-02  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
     47  2.946719119355E-02  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
     48  2.982466835475E-02  8.573980E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
     49  3.017238950627E-02  1.994756E-29  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
     50  3.052509122072E-02  5.021849E-29  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
     51  3.066477686677E-02  7.209283E-29  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
     52  3.080037159611E-02  1.025986E-28  1.252143E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
     53  3.111325257314E-02  2.311701E-28  2.898170E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
     54  3.147800645819E-02  5.904535E-28  7.601843E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
     55  3.181357346897E-02  1.385237E-27  1.827928E-29  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
     56  3.217197145871E-02  3.407347E-27  4.616514E-29  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
     57  3.249951277145E-02  7.684558E-27  1.066749E-28  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
     58  3.262595809504E-02  1.048761E-26  1.469449E-28  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
     59  3.272641576722E-02  1.344615E-26  1.898086E-28  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
     60  3.304841700500E-02  2.970855E-26  4.295571E-28  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
     61  3.362823507679E-02  1.217637E-25  1.839862E-27  3.705532E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
     62  3.417743618412E-02  4.553859E-25  7.163916E-27  1.473028E-29  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
     63  3.448472684867E-02  9.527183E-25  1.534822E-26  3.192425E-29  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
     64  3.459225947862E-02  1.231332E-24  1.999785E-26  4.175880E-29  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
     65  3.468161085917E-02  1.525489E-24  2.494424E-26  5.225935E-29  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
     66  3.501586344154E-02  3.397896E-24  5.699769E-26  1.208950E-28  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
     67  3.563385967804E-02  1.488533E-23  2.621821E-25  5.693889E-28  4.142124E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
     68  3.619390900501E-02  5.613054E-23  1.030894E-24  2.284090E-27  1.733994E-29  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
     69  3.661379630041E-02  1.523043E-22  2.890632E-24  6.506189E-27  5.109059E-29  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
     70  3.704099468238E-02  4.204318E-22  8.250793E-24  1.886973E-26  1.533626E-28  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
     71  3.731378163516E-02  8.030190E-22  1.610304E-23  3.720897E-26  3.091925E-28  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
     72  3.757630769329E-02  1.492000E-21  3.055118E-23  7.130050E-26  6.054101E-28  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
     73  3.788075418501E-02  3.046384E-21  6.390809E-23  1.508755E-25  1.313485E-27  1.521343E-30  1.000000E-30  1.000000E-30  1.000000E-30
     74  3.819794660071E-02  6.371972E-21  1.371012E-22  3.275850E-25  2.927450E-27  3.401035E-30  1.000000E-30  1.000000E-30  1.000000E-30
     75  3.838080203158E-02  9.715965E-21  2.121229E-22  5.103566E-25  4.630087E-27  5.412989E-30  1.000000E-30  1.000000E-30  1.000000E-30
     76  3.859219912978E-02  1.582574E-20  3.514348E-22  8.523646E-25  7.869929E-27  9.267493E-30  1.000000E-30  1.000000E-30  1.000000E-30
     77  3.884096228080E-02  2.797671E-20  6.338524E-22  1.551990E-24  1.463006E-26  1.737591E-29  1.000000E-30  1.000000E-30  1.000000E-30
     78  3.907668434759E-02  4.776596E-20  1.103018E-21  2.725157E-24  2.620069E-26  3.137159E-29  1.000000E-30  1.000000E-30  1.000000E-30
     79  3.934936577490E-02  8.816915E-20  2.081589E-21  5.196853E-24  5.112349E-26  6.179262E-29  1.000000E-30  1.000000E-30  1.000000E-30
     80  3.961640452516E-02  1.595993E-19  3.850806E-21  9.712842E-24  9.772689E-26  1.192198E-28  1.000000E-30  1.000000E-30  1.000000E-30
     81  3.991996766101E-02  3.108090E-19  7.687744E-21  1.961862E-23  2.025453E-25  2.497147E-28  1.088509E-30  1.000000E-30  1.000000E-30
     82  4.019473378510E-02  5.635711E-19  1.425748E-20  3.677158E-23  3.886219E-25  4.837412E-28  2.156706E-30  1.000000E-30  1.000000E-30
     83  4.046928694587E-02  1.014680E-18  2.625488E-20  6.843387E-23  7.403568E-25  9.304261E-28  4.232858E-30  1.000000E-30  1.000000E-30
     84  4.074955599116E-02  1.836376E-18  4.863287E-20  1.281503E-22  1.420286E-24  1.802622E-27  8.374063E-30  1.000000E-30  1.000000E-30
     85  4.099011663524E-02  3.032877E-18  8.194128E-20  2.179497E-22  2.466273E-24  3.156890E-27  1.493177E-29  1.000000E-30  1.000000E-30
     86  4.118445936105E-02  4.524321E-18  1.242265E-19  3.329259E-22  3.831120E-24  4.937662E-27  2.369662E-29  1.000000E-30  1.000000E-30
     87  4.137235583218E-02  6.631190E-18  1.849525E-19  4.993155E-22  5.840320E-24  7.577438E-27  3.688241E-29  1.000000E-30  1.000000E-30
     88  4.152714488067E-02  9.054370E-18  2.558248E-19  6.948317E-22  8.237315E-24  1.074620E-26  5.291889E-29  1.000000E-30  1.000000E-30
     89  4.165981986900E-02  1.179642E-17  3.370229E-19  9.201277E-22  1.103512E-23  1.446417E-26  7.194450E-29  1.000000E-30  1.000000E-30
     90  4.188596337322E-02  1.842519E-17  5.365096E-19  1.477802E-21  1.807766E-23  2.388699E-26  1.208666E-28  1.000000E-30  1.000000E-30
     91  4.208159634323E-02  2.695938E-17  7.980432E-19  2.215120E-21  2.756604E-23  3.667985E-26  1.883751E-28  1.000000E-30  1.000000E-30
     92  4.230932596557E-02  4.178930E-17  1.261068E-18  3.531830E-21  4.484205E-23  6.015645E-26  3.143519E-28  1.000000E-30  1.000000E-30
     93  4.251598135750E-02  6.195798E-17  1.902688E-18  5.372328E-21  6.946534E-23  9.388269E-26  4.983971E-28  1.000000E-30  1.000000E-30
     94  4.274368410830E-02  9.522731E-17  2.981489E-18  8.494393E-21  1.120726E-22  1.527135E-25  8.249938E-28  1.000000E-30  1.000000E-30
     95  4.294191711445E-02  1.380282E-16  4.395064E-18  1.262019E-20  1.694632E-22  2.325720E-25  1.275690E-27  1.000000E-30  1.000000E-30
     96  4.316569238790E-02  2.093741E-16  6.795504E-18  1.968674E-20  2.696788E-22  3.731177E-25  2.082244E-27  1.000000E-30  1.000000E-30
     97  4.339365876136E-02  3.194997E-16  1.057450E-17  3.091351E-20  4.322073E-22  6.029629E-25  3.424971E-27  1.012907E-30  1.000000E-30
     98  4.362382833621E-02  4.889001E-16  1.650451E-17  4.869354E-20  6.950173E-22  9.777674E-25  5.654247E-27  1.677231E-30  1.000000E-30
     99  4.384703699487E-02  7.379125E-16  2.539495E-17  7.559349E-20  1.100909E-21  1.561472E-24  9.188415E-27  2.733248E-30  1.000000E-30
    100  4.408801045744E-02  1.149785E-15  4.040342E-17  1.214348E-19  1.807550E-21  2.586500E-24  1.551040E-26  4.627902E-30  1.000000E-30
    101  4.430336182063E-02  1.707890E-15  6.114763E-17  1.853763E-19  2.813869E-21  4.058510E-24  2.475343E-26  7.405965E-30  1.000000E-30
    102  4.453208602613E-02  2.594846E-15  9.477377E-17  2.899725E-19  4.494475E-21  6.537480E-24  4.060024E-26  1.218256E-29  1.000000E-30
    103  4.474836808964E-02  3.839240E-15  1.429001E-16  4.410481E-19  6.973021E-21  1.022428E-23  6.459568E-26  1.943625E-29  1.000000E-30
    104  4.497736119052E-02  5.778768E-15  2.194562E-16  6.836273E-19  1.103859E-20  1.632388E-23  1.050309E-25  3.169574E-29  1.000000E-30
    105  4.517199675598E-02  8.127011E-15  3.139627E-16  9.857568E-19  1.620589E-20  2.413978E-23  1.577542E-25  4.772550E-29  1.000000E-30
    106  4.536038532241E-02  1.122356E-14  4.408574E-16  1.394790E-18  2.333464E-20  3.500431E-23  2.322378E-25  7.042994E-29  1.000000E-30
    107  4.552484255766E-02  1.477505E-14  5.888626E-16  1.875538E-18  3.186115E-20  4.809040E-23  3.233063E-25  9.825639E-29  1.000000E-30
    108  4.581275722245E-02  2.349004E-14  9.604533E-16  3.095163E-18  5.401340E-20  8.241389E-23  5.670896E-25  1.729883E-28  1.000000E-30
    109  4.603616864208E-02  3.307921E-14  1.379723E-15  4.487054E-18  7.996264E-20  1.230410E-22  8.621466E-25  2.637592E-28  1.000000E-30
    110  4.624194314299E-02  4.471879E-14  1.899823E-15  6.230723E-18  1.132081E-19  1.755581E-22  1.250907E-24  3.837189E-28  1.000000E-30
    111  4.641297951594E-02  5.686903E-14  2.453314E-15  8.102553E-18  1.496145E-19  2.335248E-22  1.687328E-24  5.187458E-28  1.293422E-30
    112  4.656990459822E-02  7.033090E-14  3.077114E-15  1.022845E-17  1.916960E-19  3.009966E-22  2.202948E-24  6.786528E-28  1.710761E-30
    113  4.671253119976E-02  8.475706E-14  3.756184E-15  1.255912E-17  2.385830E-19  3.766565E-22  2.789123E-24  8.608333E-28  2.192189E-30
    114  4.684580987606E-02  1.003580E-13  4.501332E-15  1.513337E-17  2.911519E-19  4.619897E-22  3.458685E-24  1.069346E-27  2.749243E-30
    115  4.697520204195E-02  1.176848E-13  5.340534E-15  1.805076E-17  3.515872E-19  5.606495E-22  4.242258E-24  1.313828E-27  3.409238E-30
    116  4.709649788536E-02  1.360817E-13  6.243513E-15  2.120866E-17  4.179061E-19  6.695013E-22  5.116843E-24  1.587203E-27  4.154615E-30
    117  4.721637454993E-02  1.565153E-13  7.259440E-15  2.478209E-17  4.939484E-19  7.949652E-22  6.136218E-24  1.906394E-27  5.033305E-30
    118  4.732862910872E-02  1.778676E-13  8.334253E-15  2.858364E-17  5.758777E-19  9.308211E-22  7.251932E-24  2.256337E-27  6.005587E-30
    119  4.750539400184E-02  2.163188E-13  1.030015E-14  3.558552E-17  7.292098E-19  1.186688E-21  9.381832E-24  2.925794E-27  7.887387E-30
    120  4.767210524850E-02  2.586280E-13  1.250322E-14  4.349659E-17  9.057363E-19  1.483451E-21  1.189175E-23  3.716655E-27  1.014105E-29
    121  4.783406579930E-02  3.061036E-13  1.501886E-14  5.260081E-17  1.112558E-18  1.833608E-21  1.489845E-23  4.666289E-27  1.288266E-29
    122  4.799263518131E-02  3.594423E-13  1.789361E-14  6.308397E-17  1.354895E-18  2.246729E-21  1.849852E-23  5.805947E-27  1.621494E-29
    123  4.815339657435E-02  4.213241E-13  2.128561E-14  7.554682E-17  1.648035E-18  2.749880E-21  2.294794E-23  7.217690E-27  2.039526E-29
    124  4.832264594384E-02  4.960223E-13  2.545210E-14  9.097487E-17  2.017477E-18  3.388488E-21  2.868149E-23  9.041161E-27  2.586576E-29
    125  4.849826454798E-02  5.852166E-13  3.051836E-14  1.098872E-16  2.478892E-18  4.191973E-21  3.601034E-23  1.137772E-26  3.297181E-29
    126  4.867786870736E-02  6.903696E-13  3.660357E-14  1.327932E-16  3.048572E-18  5.191520E-21  4.527704E-23  1.433955E-26  4.210677E-29
    127  4.885872256535E-02  8.123851E-13  4.379933E-14  1.601086E-16  3.741260E-18  6.416241E-21  5.682001E-23  1.803834E-26  5.367816E-29
    128  4.903755607841E-02  9.510402E-13  5.213186E-14  1.920058E-16  4.565970E-18  7.885568E-21  7.089786E-23  2.256088E-26  6.802879E-29
    129  4.921259737621E-02  1.106289E-12  6.163600E-14  2.286892E-16  5.532694E-18  9.620898E-21  8.779533E-23  2.800279E-26  8.553956E-29
    130  4.938368810460E-02  1.278964E-12  7.240043E-14  2.705737E-16  6.657287E-18  1.165451E-20  1.079132E-22  3.449767E-26  1.067263E-28
    131  4.955132280349E-02  1.470509E-12  8.455553E-14  3.182449E-16  7.960903E-18  1.402889E-20  1.317695E-22  4.221792E-26  1.322502E-28
    132  4.971624312404E-02  1.682867E-12  9.826955E-14  3.724504E-16  9.470173E-18  1.679741E-20  1.600141E-22  5.137974E-26  1.629425E-28
    133  4.987811857735E-02  1.916682E-12  1.136329E-13  4.336431E-16  1.120456E-17  2.000120E-20  1.931950E-22  6.216775E-26  1.995558E-28
    134  5.003799836445E-02  2.174671E-12  1.308773E-13  5.028512E-16  1.320093E-17  2.371444E-20  2.322284E-22  7.488749E-26  2.432829E-28
    135  5.019682549602E-02  2.459825E-12  1.502665E-13  5.812580E-16  1.550264E-17  2.802518E-20  2.782190E-22  8.990839E-26  2.955858E-28
    136  5.035511419132E-02  2.774848E-12  1.720578E-13  6.700508E-16  1.815546E-17  3.302784E-20  3.323890E-22  1.076409E-25  3.581261E-28
    137  5.051299755300E-02  3.121828E-12  1.964796E-13  7.703255E-16  2.120476E-17  3.881811E-20  3.960284E-22  1.285207E-25  4.327182E-28
    138  5.067010535678E-02  3.501467E-12  2.236723E-13  8.828414E-16  2.468778E-17  4.547815E-20  4.703306E-22  1.529547E-25  5.211402E-28
    139  5.082726902819E-02  3.917102E-12  2.539775E-13  1.009218E-15  2.867087E-17  5.314807E-20  5.571996E-22  1.815868E-25  6.261079E-28
    140  5.098506829486E-02  4.371610E-12  2.877256E-13  1.151075E-15  3.322449E-17  6.197931E-20  6.587629E-22  2.151400E-25  7.507439E-28
    141  5.114361869269E-02  4.866279E-12  3.251504E-13  1.309676E-15  3.841175E-17  7.211280E-20  7.771317E-22  2.543376E-25  8.983043E-28
    142  5.130328078870E-02  5.402483E-12  3.665130E-13  1.486443E-15  4.430548E-17  8.371248E-20  9.148016E-22  3.000367E-25  1.072700E-27
    143  5.146205644840E-02  5.972011E-12  4.113403E-13  1.679684E-15  5.087701E-17  9.674498E-20  1.072010E-21  3.523494E-25  1.275119E-27
    144  5.162089365231E-02  6.574974E-12  4.598057E-13  1.890489E-15  5.819284E-17  1.113671E-19  1.251340E-21  4.121723E-25  1.509883E-27
    145  5.177902725711E-02  7.203578E-12  5.114597E-13  2.117269E-15  6.623024E-17  1.275606E-19  1.453346E-21  4.797314E-25  1.778846E-27
    146  5.193558292952E-02  7.847258E-12  5.656051E-13  2.357320E-15  7.492585E-17  1.452257E-19  1.677586E-21  5.549214E-25  2.082615E-27
    147  5.207655208218E-02  8.437748E-12  6.164707E-13  2.585046E-15  8.335538E-17  1.624897E-19  1.900498E-21  6.298555E-25  2.389688E-27
    148  5.220437120847E-02  8.975486E-12  6.638859E-13  2.799340E-15  9.145338E-17  1.792027E-19  2.119781E-21  7.037439E-25  2.696527E-27
    149  5.240275279905E-02  9.797673E-12  7.387059E-13  3.141750E-15  1.047461E-16  2.069097E-19  2.490828E-21  8.291461E-25  3.226130E-27
    150  5.258707116153E-02  1.052476E-11  8.078123E-13  3.463331E-15  1.176766E-16  2.342050E-19  2.865947E-21  9.564017E-25  3.774955E-27
    151  5.276353482958E-02  1.116170E-11  8.714881E-13  3.765174E-15  1.302794E-16  2.611627E-19  3.246403E-21  1.085961E-24  4.345637E-27
    152  5.293536770993E-02  1.170191E-11  9.290521E-13  4.044093E-15  1.424345E-16  2.875435E-19  3.629517E-21  1.216952E-24  4.935568E-27
    153  5.310288915571E-02  1.213071E-11  9.789411E-13  4.292595E-15  1.538311E-16  3.126916E-19  4.006514E-21  1.346420E-24  5.532737E-27
    154  5.325369291828E-02  1.241736E-11  1.016923E-12  4.488682E-15  1.633920E-16  3.341887E-19  4.340159E-21  1.461539E-24  6.077203E-27
    155  5.339308966526E-02  1.258851E-11  1.045078E-12  4.641240E-15  1.714085E-16  3.526007E-19  4.636894E-21  1.564430E-24  6.576653E-27
    156  5.362726198018E-02  1.265431E-11  1.074859E-12  4.822737E-15  1.824930E-16  3.790314E-19  5.090130E-21  1.722814E-24  7.376699E-27
    157  5.383816121000E-02  1.246880E-11  1.081278E-12  4.896822E-15  1.894243E-16  3.968734E-19  5.432142E-21  1.843875E-24  8.027786E-27
    158  5.403768730975E-02  1.208513E-11  1.068799E-12  4.883102E-15  1.928811E-16  4.074700E-19  5.678735E-21  1.932842E-24  8.549243E-27
    159  5.422986619970E-02  1.154523E-11  1.040612E-12  4.794906E-15  1.932593E-16  4.115421E-19  5.836386E-21  1.991737E-24  8.945446E-27
    160  5.440569294967E-02  1.092669E-11  1.002130E-12  4.653668E-15  1.910666E-16  4.098586E-19  5.906074E-21  2.020378E-24  9.201984E-27
    161  5.456994612052E-02  1.026468E-11  9.568587E-13  4.475917E-15  1.869772E-16  4.038408E-19  5.907013E-21  2.025256E-24  9.345893E-27
    162  5.485681963417E-02  8.975524E-12  8.607621E-13  4.077819E-15  1.755608E-16  3.837283E-19  5.760766E-21  1.982861E-24  9.361276E-27
    163  5.511708850657E-02  7.749324E-12  7.626911E-13  3.655354E-15  1.617728E-16  3.574662E-19  5.495774E-21  1.898428E-24  9.151615E-27
    164  5.536560227933E-02  6.595092E-12  6.654658E-13  3.225115E-15  1.465706E-16  3.272900E-19  5.148611E-21  1.784642E-24  8.778086E-27
    165  5.559867087093E-02  5.569703E-12  5.752874E-13  2.817345E-15  1.312644E-16  2.960081E-19  4.757718E-21  1.654475E-24  8.292894E-27
    166  5.582344501454E-02  4.660320E-12  4.923629E-13  2.435710E-15  1.162479E-16  2.646495E-19  4.343067E-21  1.514994E-24  7.733631E-27
    167  5.608267729631E-02  3.731416E-12  4.046566E-13  2.025309E-15  9.938624E-17  2.287604E-19  3.845331E-21  1.346197E-24  7.018319E-27
    168  5.632179590432E-02  2.996862E-12  3.329493E-13  1.684492E-15  8.481742E-17  1.972221E-19  3.389747E-21  1.190657E-24  6.329838E-27
    169  5.658568452696E-02  2.320706E-12  2.648148E-13  1.355857E-15  7.024145E-17  1.651757E-19  2.909607E-21  1.025768E-24  5.572244E-27
    170  5.682194908758E-02  1.826217E-12  2.134534E-13  1.104657E-15  5.871061E-17  1.394623E-19  2.511557E-21  8.883645E-25  4.920445E-27
    171  5.707748662895E-02  1.396035E-12  1.674783E-13  8.768554E-16  4.791437E-17  1.150705E-19  2.122543E-21  7.534556E-25  4.262001E-27
    172  5.730159219632E-02  1.095559E-12  1.344756E-13  7.112922E-16  3.982756E-17  9.657566E-20  1.819353E-21  6.478643E-25  3.733264E-27
    173  5.769211250520E-02  7.091334E-13  9.056580E-14  4.875806E-16  2.847940E-17  7.022008E-20  1.372060E-21  4.912533E-25  2.923306E-27
    174  5.804755660481E-02  4.743669E-13  6.283648E-14  3.438361E-16  2.087706E-17  5.226791E-20  1.055905E-21  3.799372E-25  2.327966E-27
    175  5.837706807704E-02  3.273279E-13  4.487914E-14  2.493761E-16  1.570936E-17  3.990597E-20  8.322157E-22  3.008687E-25  1.895670E-27
    176  5.868213309337E-02  2.338456E-13  3.309657E-14  1.865257E-16  1.215570E-17  3.129567E-20  6.721299E-22  2.440590E-25  1.578144E-27
    177  5.897372529375E-02  1.721515E-13  2.511645E-14  1.434792E-16  9.658280E-18  2.518618E-20  5.562802E-22  2.028355E-25  1.344329E-27
    178  5.927019313219E-02  1.293096E-13  1.945952E-14  1.127073E-16  7.841632E-18  2.071742E-20  4.708271E-22  1.724067E-25  1.171732E-27
    179  5.955970264735E-02  1.012900E-13  1.571286E-14  9.224545E-17  6.629192E-18  1.773968E-20  4.145954E-22  1.524483E-25  1.061940E-27
