 *                                      
 * expansion:  temp0=  1.000E+10 den0=  3.000E+06 temp_stop=  1.000E+07
 *          time                te136         te137         te138         te139         te140         te141         te142         te143
    180  5.987296131417E-02  9.516681E-29  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
    181  6.018239261751E-02  1.689723E-28  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
    182  6.051941164510E-02  3.702403E-28  2.043266E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
    183  6.081686890997E-02  7.464259E-28  4.065982E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
    184  6.107970107709E-02  1.463166E-27  8.090272E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
    185  6.149099227918E-02  4.280975E-27  2.423713E-29  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
    186  6.184187848266E-02  1.036441E-26  5.985673E-29  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
    187  6.212841772032E-02  2.109921E-26  1.238722E-28  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
    188  6.241083345826E-02  4.195148E-26  2.503260E-28  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
    189  6.286334795077E-02  1.221408E-25  7.481126E-28  1.938169E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
    190  6.324448148531E-02  2.906835E-25  1.820240E-27  4.984932E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
    191  6.354755735680E-02  5.676353E-25  3.617891E-27  1.011459E-29  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
    192  6.382753282149E-02  1.037205E-24  6.719945E-27  1.915728E-29  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
    193  6.429792763326E-02  2.769231E-24  1.844516E-26  5.435066E-29  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
    194  6.470641913937E-02  6.314227E-24  4.308691E-26  1.306901E-28  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
    195  6.514351188605E-02  1.486741E-23  1.041272E-25  3.258632E-28  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
    196  6.551961572666E-02  3.048474E-23  2.183697E-25  7.021621E-28  1.479666E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
    197  6.614173306661E-02  9.690333E-23  7.206746E-25  2.424701E-27  5.249112E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
    198  6.666431851744E-02  2.503110E-22  1.921646E-24  6.719090E-27  1.471179E-29  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
    199  6.714973898932E-02  5.973075E-22  4.723824E-24  1.712454E-26  3.789378E-29  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
    200  6.763365269933E-02  1.411903E-21  1.150395E-23  4.324731E-26  9.670927E-29  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
    201  6.810748363549E-02  3.272681E-21  2.746041E-23  1.070103E-25  2.417589E-28  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
    202  6.886988901479E-02  1.265998E-20  1.114153E-22  4.603448E-25  1.057215E-27  3.184874E-30  1.000000E-30  1.000000E-30  1.000000E-30
    203  6.932442343830E-02  2.818803E-20  2.552854E-22  1.092702E-24  2.534016E-27  7.814088E-30  1.000000E-30  1.000000E-30  1.000000E-30
    204  6.977291475786E-02  6.115287E-20  5.698181E-22  2.526238E-24  5.914782E-27  1.886125E-29  1.000000E-30  1.000000E-30  1.000000E-30
    205  7.051837306122E-02  2.079126E-19  2.031938E-21  9.556823E-24  2.273311E-26  7.667672E-29  1.000000E-30  1.000000E-30  1.000000E-30
    206  7.120724846930E-02  5.802398E-19  5.928743E-21  2.947214E-23  7.113543E-26  2.528638E-28  1.000000E-30  1.000000E-30  1.000000E-30
    207  7.185571854523E-02  1.368402E-18  1.458560E-20  7.643512E-23  1.870248E-25  6.988632E-28  1.905866E-30  1.000000E-30  1.000000E-30
    208  7.250556240022E-02  2.924065E-18  3.252775E-20  1.798355E-22  4.460719E-25  1.753366E-27  4.876518E-30  1.000000E-30  1.000000E-30
    209  7.308358088908E-02  5.330332E-18  6.161145E-20  3.574371E-22  8.973857E-25  3.691351E-27  1.047680E-29  1.000000E-30  1.000000E-30
    210  7.365083251161E-02  9.047590E-18  1.086164E-19  6.609637E-22  1.679169E-24  7.225235E-27  2.091997E-29  1.000000E-30  1.000000E-30
    211  7.420607479025E-02  1.446474E-17  1.802602E-19  1.149993E-21  2.955477E-24  1.329526E-26  3.925742E-29  1.000000E-30  1.000000E-30
    212  7.477269193766E-02  2.238030E-17  2.898258E-19  1.941242E-21  5.047981E-24  2.377245E-26  7.161819E-29  1.000000E-30  1.000000E-30
    213  7.532671922740E-02  3.303762E-17  4.443345E-19  3.122731E-21  8.213965E-24  4.046925E-26  1.243474E-28  1.000000E-30  1.000000E-30
    214  7.590819975934E-02  4.804542E-17  6.725506E-19  4.973790E-21  1.324102E-23  6.843355E-26  2.146855E-28  1.134883E-30  1.000000E-30
    215  7.648106882397E-02  6.742766E-17  9.820909E-19  7.640892E-21  2.058286E-23  1.115598E-25  3.572427E-28  1.998388E-30  1.000000E-30
    216  7.706864365518E-02  9.276614E-17  1.407720E-18  1.154326E-20  3.147300E-23  1.791904E-25  5.860771E-28  3.451977E-30  1.000000E-30
    217  7.765097184480E-02  1.239349E-16  1.959307E-18  1.693379E-20  4.672544E-23  2.794497E-25  9.334223E-28  5.788923E-30  1.000000E-30
    218  7.824188421090E-02  1.623662E-16  2.676564E-18  2.441355E-20  6.818437E-23  4.288629E-25  1.463503E-27  9.568175E-30  1.000000E-30
    219  7.883216312169E-02  2.079566E-16  3.575504E-18  3.443445E-20  9.733835E-23  6.441275E-25  2.245780E-27  1.548370E-29  1.000000E-30
    220  7.934760137230E-02  2.534885E-16  4.522604E-18  4.569116E-20  1.305222E-22  9.031940E-25  3.208742E-27  2.318068E-29  1.000000E-30
    221  7.991019390762E-02  3.093953E-16  5.748970E-18  6.122347E-20  1.769044E-22  1.285850E-24  4.663086E-27  3.546185E-29  1.000000E-30
    222  8.044081450283E-02  3.679027E-16  7.104858E-18  7.955156E-20  2.323517E-22  1.769694E-24  6.543712E-27  5.225010E-29  1.000000E-30
    223  8.103419684334E-02  4.390391E-16  8.854682E-18  1.049102E-19  3.101229E-22  2.489837E-24  9.409394E-27  7.937257E-29  1.000000E-30
    224  8.158988408622E-02  5.106372E-16  1.072869E-17  1.340861E-19  4.008479E-22  3.382393E-24  1.304674E-26  1.159051E-28  1.000000E-30
    225  8.219791245697E-02  5.942243E-16  1.306025E-17  1.731364E-19  5.239844E-22  4.670957E-24  1.842624E-26  1.733124E-28  1.000000E-30
    226  8.273529679330E-02  6.719258E-16  1.537203E-17  2.147788E-19  6.571058E-22  6.151354E-24  2.475412E-26  2.449687E-28  1.000000E-30
    227  8.327310875316E-02  7.523162E-16  1.792030E-17  2.640194E-19  8.165836E-22  8.030994E-24  3.297056E-26  3.434237E-28  1.000000E-30
    228  8.381967664174E-02  8.369215E-16  2.077618E-17  3.231878E-19  1.010707E-21  1.045570E-23  4.380902E-26  4.808741E-28  1.218787E-30
    229  8.442137901789E-02  9.329821E-16  2.424589E-17  4.006208E-19  1.268258E-21  1.387779E-23  5.947276E-26  6.918909E-28  1.824378E-30
    230  8.496109010092E-02  1.019590E-15  2.761566E-17  4.819145E-19  1.542471E-21  1.775787E-23  7.766112E-26  9.522339E-28  2.570810E-30
    231  8.556251684447E-02  1.116508E-15  3.167769E-17  5.877986E-19  1.904651E-21  2.321603E-23  1.038648E-25  1.350934E-27  3.746228E-30
    232  8.609514523980E-02  1.201915E-15  3.554233E-17  6.966780E-19  2.282278E-21  2.927471E-23  1.336447E-25  1.832241E-27  5.203749E-30
    233  8.668730402486E-02  1.294117E-15  4.008473E-17  8.355407E-19  2.770826E-21  3.763327E-23  1.757254E-25  2.555512E-27  7.454634E-30
    234  8.725638446658E-02  1.378309E-15  4.465199E-17  9.879058E-19  3.314981E-21  4.759087E-23  2.271175E-25  3.497019E-27  1.046853E-29
    235  8.784892152766E-02  1.461068E-15  4.961346E-17  1.168566E-18  3.969921E-21  6.041084E-23  2.949453E-25  4.821827E-27  1.483157E-29
    236  8.837914431516E-02  1.529724E-15  5.419410E-17  1.350588E-18  4.639544E-21  7.440926E-23  3.708088E-25  6.398453E-27  2.016829E-29
    237  8.927467123273E-02  1.629076E-15  6.203659E-17  1.702421E-18  5.959666E-21  1.045495E-22  5.394484E-25  1.020595E-26  3.353751E-29
    238  9.009385267910E-02  1.703561E-15  6.934951E-17  2.080610E-18  7.411595E-21  1.412810E-22  7.526915E-25  1.550579E-26  5.295195E-29
    239  9.088007009323E-02  1.757527E-15  7.632561E-17  2.496990E-18  9.046061E-21  1.869198E-22  1.027093E-24  2.297907E-26  8.145254E-29
    240  9.160938796651E-02  1.794771E-15  8.280465E-17  2.937885E-18  1.081250E-20  2.409727E-22  1.362834E-24  3.294122E-26  1.209093E-28
    241  9.231864750676E-02  1.821206E-15  8.916048E-17  3.425677E-18  1.280425E-20  3.073725E-22  1.788052E-24  4.662520E-26  1.770901E-28
    242  9.335415502949E-02  1.844182E-15  9.854424E-17  4.259201E-18  1.628736E-20  4.363852E-22  2.645892E-24  7.716629E-26  3.082453E-28
    243  9.429165011748E-02  1.858254E-15  1.075820E-16  5.179797E-18  2.022705E-20  5.994446E-22  3.774514E-24  1.219774E-25  5.102789E-28
    244  9.514750284226E-02  1.867940E-15  1.164434E-16  6.194556E-18  2.466298E-20  8.023593E-22  5.230852E-24  1.858438E-25  8.113160E-28
    245  9.592869681963E-02  1.880502E-15  1.254920E-16  7.319064E-18  2.966685E-20  1.051948E-21  7.080566E-24  2.745317E-25  1.246529E-27
    246  9.638259128200E-02  1.888793E-15  1.311757E-16  8.074430E-18  3.307460E-20  1.233518E-21  8.459014E-24  3.452017E-25  1.603890E-27
    247  9.686466198075E-02  1.899657E-15  1.376725E-16  8.976891E-18  3.718763E-20  1.463840E-21  1.024018E-23  4.413699E-25  2.101721E-27
    248  9.745016881397E-02  1.917232E-15  1.463724E-16  1.024060E-17  4.301247E-20  1.808755E-21  1.296401E-23  5.974007E-25  2.931479E-27
    249  9.798964068785E-02  1.938179E-15  1.552933E-16  1.159858E-17  4.934650E-20  2.206424E-21  1.617395E-23  7.930133E-25  4.001377E-27
    250  9.892639389759E-02  1.983340E-15  1.729487E-16  1.448695E-17  6.304654E-20  3.139598E-21  2.393773E-23  1.308502E-24  6.933016E-27
    251  9.977784733458E-02  2.041010E-15  1.923639E-16  1.790334E-17  7.956313E-20  4.374967E-21  3.458153E-23  2.089019E-24  1.157715E-26
    252  1.005622893962E-01  2.107857E-15  2.135711E-16  2.192781E-17  9.937715E-20  5.993690E-21  4.898988E-23  3.248132E-24  1.876974E-26
    253  1.013070552067E-01  2.188373E-15  2.376379E-16  2.680479E-17  1.237968E-19  8.158939E-21  6.885818E-23  4.991524E-24  3.002442E-26
    254  1.019791947326E-01  2.278134E-15  2.634874E-16  3.237771E-17  1.521435E-19  1.087129E-20  9.445820E-23  7.426603E-24  4.633217E-26
    255  1.025982572428E-01  2.376032E-15  2.913765E-16  3.876969E-17  1.851426E-19  1.426162E-20  1.273032E-22  1.079322E-23  6.965641E-26
    256  1.032644197032E-01  2.503505E-15  3.271158E-16  4.744417E-17  2.305869E-19  1.927152E-20  1.771197E-22  1.629679E-23  1.091123E-25
    257  1.039121745974E-01  2.653497E-15  3.689511E-16  5.823193E-17  2.879643E-19  2.607217E-20  2.465676E-22  2.458090E-23  1.706142E-25
    258  1.045193471709E-01  2.820538E-15  4.158882E-16  7.109874E-17  3.574231E-19  3.490510E-20  3.391157E-22  3.646834E-23  2.618855E-25
    259  1.051181778144E-01  3.017652E-15  4.716527E-16  8.728578E-17  4.460619E-19  4.696481E-20  4.686378E-22  5.433609E-23  4.036126E-25
    260  1.056826419982E-01  3.238966E-15  5.350215E-16  1.067508E-16  5.541441E-19  6.266679E-20  6.413601E-22  7.986872E-23  6.126136E-25
    261  1.062431336111E-01  3.497732E-15  6.106007E-16  1.313598E-16  6.926931E-19  8.414389E-20  8.832126E-22  1.181326E-22  9.356330E-25
    262  1.068146627648E-01  3.811064E-15  7.041100E-16  1.636398E-16  8.770118E-19  1.146552E-19  1.235063E-21  1.777623E-22  1.455019E-24
    263  1.073656177930E-01  4.170306E-15  8.140203E-16  2.038906E-16  1.110124E-18  1.558592E-19  1.721587E-21  2.660558E-22  2.248370E-24
    264  1.079139362418E-01  4.593870E-15  9.474651E-16  2.558232E-16  1.415175E-18  2.134224E-19  2.417341E-21  4.011868E-22  3.500459E-24
    265  1.084202130578E-01  5.053806E-15  1.097005E-15  3.175928E-16  1.783081E-18  2.873939E-19  3.331855E-21  5.908234E-22  5.310423E-24
    266  1.089957947327E-01  5.673290E-15  1.305592E-15  4.093355E-16  2.337579E-18  4.065569E-19  4.840396E-21  9.258739E-22  8.609357E-24
    267  1.095139929398E-01  6.335227E-15  1.537165E-15  5.180123E-16  3.004329E-18  5.598407E-19  6.827702E-21  1.398788E-21  1.341306E-23
    268  1.100036617482E-01  7.066898E-15  1.803197E-15  6.508837E-16  3.831118E-18  7.623636E-19  9.512499E-21  2.080295E-21  2.053975E-23
    269  1.105581599754E-01  8.041254E-15  2.172817E-15  8.481079E-16  5.077114E-18  1.088833E-18  1.394409E-20  3.284899E-21  3.353196E-23
    270  1.111738162549E-01  9.337023E-15  2.689732E-15  1.145683E-15  6.990187E-18  1.630006E-18  2.149017E-20  5.501451E-21  5.828983E-23
    271  1.117276452796E-01  1.072929E-14  3.275440E-15  1.510208E-15  9.375360E-18  2.358709E-18  3.192659E-20  8.812928E-21  9.658124E-23
    272  1.122547306619E-01  1.228552E-14  3.964824E-15  1.972190E-15  1.244951E-17  3.368710E-18  4.676136E-20  1.387463E-20  1.570524E-22
    273  1.128196390807E-01  1.424010E-14  4.879316E-15  2.633868E-15  1.693041E-17  4.955677E-18  7.068573E-20  2.267231E-20  2.657558E-22
    274  1.134172103791E-01  1.667440E-14  6.089772E-15  3.586372E-15  2.350508E-17  7.481252E-18  1.098430E-19  3.828030E-20  4.657118E-22
    275  1.139661173569E-01  1.928333E-14  7.470743E-15  4.769159E-15  3.182666E-17  1.094704E-17  1.650876E-19  6.212668E-20  7.822862E-22
    276  1.145721141816E-01  2.261952E-14  9.356878E-15  6.532584E-15  4.448371E-17  1.667873E-17  2.591139E-19  1.061999E-19  1.389400E-21
    277  1.151138636995E-01  2.603635E-14  1.142416E-14  8.643923E-15  5.994598E-17  2.429025E-17  3.875900E-19  1.715347E-19  2.322786E-21
    278  1.160623872824E-01  3.305539E-14  1.609632E-14  1.404271E-14  1.006028E-16  4.676627E-17  7.822822E-19  3.965223E-19  5.705760E-21
    279  1.166131253687E-01  3.773585E-14  1.953001E-14  1.851731E-14  1.352262E-16  6.813244E-17  1.171644E-18  6.430950E-19  9.590063E-21
    280  1.171578902390E-01  4.277348E-14  2.352105E-14  2.422664E-14  1.803454E-16  9.844772E-17  1.740170E-18  1.033824E-18  1.597364E-20
    281  1.179966344325E-01  5.120410E-14  3.093698E-14  3.624367E-14  2.780062E-16  1.718998E-16  3.170958E-18  2.130252E-18  3.477690E-20
    282  1.184626561866E-01  5.615601E-14  3.576327E-14  4.502308E-14  3.512245E-16  2.328655E-16  4.399411E-18  3.166232E-18  5.331005E-20
    283  1.189221956404E-01  6.114865E-14  4.102798E-14  5.546353E-14  4.399998E-16  3.126093E-16  6.047444E-18  4.659464E-18  8.088724E-20
    284  1.197605220964E-01  7.027600E-14  5.190047E-14  8.000185E-14  6.546836E-16  5.283158E-16  1.067460E-17  9.324314E-18  1.712210E-19
    285  1.205341475296E-01  7.836896E-14  6.328006E-14  1.101982E-13  9.284479E-16  8.436057E-16  1.774961E-17  1.742637E-17  3.371936E-19
    286  1.212540834288E-01  8.522801E-14  7.482944E-14  1.461186E-13  1.265431E-15  1.285343E-15  2.809140E-17  3.077845E-17  6.255384E-19
    287  1.219299358624E-01  9.078200E-14  8.627738E-14  1.877624E-13  1.669222E-15  1.884265E-15  4.268834E-17  5.189252E-17  1.104839E-18
    288  1.225766858039E-01  9.509807E-14  9.754298E-14  2.356069E-13  2.148407E-15  2.684839E-15  6.296984E-17  8.460443E-17  1.883845E-18
    289  1.231854533608E-01  9.810709E-14  1.081762E-13  2.884674E-13  2.694800E-15  3.709061E-15  8.989581E-17  1.328151E-16  3.085643E-18
    290  1.237219182154E-01  9.984826E-14  1.173877E-13  3.417577E-13  3.262141E-15  4.891728E-15  1.220622E-16  1.961918E-16  4.732936E-18
    291  1.242404039059E-01  1.007117E-13  1.260106E-13  3.994841E-13  3.894173E-15  6.346617E-15  1.629111E-16  2.841857E-16  7.111259E-18
    292  1.248086455930E-01  1.007306E-13  1.349844E-13  4.700191E-13  4.689665E-15  8.378053E-15  2.218712E-16  4.235882E-16  1.103601E-17
    293  1.253177247642E-01  9.991402E-14  1.424400E-13  5.398848E-13  5.501453E-15  1.067834E-14  2.908515E-16  6.024182E-16  1.627631E-17
    294  1.258810647447E-01  9.818894E-14  1.499559E-13  6.245541E-13  6.515910E-15  1.387038E-14  3.898067E-16  8.839934E-16  2.487051E-17
    295  1.264205598797E-01  9.580249E-14  1.563325E-13  7.128713E-13  7.608784E-15  1.770208E-14  5.127244E-16  1.268792E-15  3.711598E-17
    296  1.270317883483E-01  9.229367E-14  1.624308E-13  8.214569E-13  8.999722E-15  2.317521E-14  6.947434E-16  1.899384E-15  5.808929E-17
    297  1.275757308169E-01  8.856682E-14  1.667885E-13  9.254897E-13  1.038057E-14  2.927780E-14  9.051610E-16  2.705845E-15  8.611607E-17
    298  1.286048671531E-01  8.038026E-14  1.722149E-13  1.140109E-12  1.337836E-14  4.488245E-14  1.471733E-15  5.216087E-15  1.791146E-16
    299  1.290949488661E-01  7.606339E-14  1.733964E-13  1.249873E-12  1.498988E-14  5.467371E-14  1.844269E-15  7.095341E-15  2.527196E-16
    300  1.295345101683E-01  7.206456E-14  1.737224E-13  1.351912E-12  1.653700E-14  6.503564E-14  2.250521E-15  9.322286E-15  3.431577E-16
    301  1.303954523490E-01  6.406219E-14  1.724045E-13  1.559839E-12  1.984250E-14  9.052172E-14  3.294344E-15  1.578466E-14  6.200413E-16
    302  1.308549873199E-01  5.974104E-14  1.705904E-13  1.674077E-12  2.175130E-14  1.074959E-13  4.019627E-15  2.083228E-14  8.474390E-16
    303  1.312776310019E-01  5.579217E-14  1.682803E-13  1.780208E-12  2.358880E-14  1.255284E-13  4.813107E-15  2.682123E-14  1.126888E-15
    304  1.320787884157E-01  4.848627E-14  1.623284E-13  1.981094E-12  2.725744E-14  1.670178E-13  6.718015E-15  4.298811E-14  1.920982E-15
    305  1.327308179063E-01  4.275877E-14  1.559454E-13  2.140071E-12  3.037310E-14  2.089556E-13  8.741868E-15  6.266313E-14  2.945440E-15
    306  1.333821207310E-01  3.728467E-14  1.482127E-13  2.289113E-12  3.352390E-14  2.591705E-13  1.128039E-14  9.065610E-14  4.483707E-15
    307  1.339749669338E-01  3.257084E-14  1.400916E-13  2.410405E-12  3.633456E-14  3.125465E-13  1.410633E-14  1.258755E-13  6.522744E-15
    308  1.345530840576E-01  2.822081E-14  1.311413E-13  2.508723E-12  3.890830E-14  3.716829E-13  1.738407E-14  1.719165E-13  9.325665E-15
    309  1.351098094661E-01  2.426470E-14  1.215398E-13  2.577291E-12  4.109378E-14  4.346356E-13  2.104322E-14  2.299376E-13  1.303856E-14
    310  1.359304916944E-01  1.890982E-14  1.058572E-13  2.614424E-12  4.344383E-14  5.343760E-13  2.723607E-14  3.450752E-13  2.089908E-14
    311  1.363572082699E-01  1.635454E-14  9.703669E-14  2.595455E-12  4.407520E-14  5.867013E-13  3.071825E-14  4.205306E-13  2.636200E-14
    312  1.367788244083E-01  1.398364E-14  8.790894E-14  2.545865E-12  4.417765E-14  6.362120E-13  3.421280E-14  5.059104E-13  3.281802E-14
    313  1.375777712339E-01  9.987038E-15  7.009399E-14  2.361267E-12  4.270549E-14  7.144616E-13  4.043190E-14  6.925155E-13  4.795319E-14
    314  1.380438267916E-01  7.981476E-15  5.975593E-14  2.199312E-12  4.075933E-14  7.445057E-13  4.341406E-14  8.104316E-13  5.830823E-14
    315  1.384690951451E-01  6.367906E-15  5.058807E-14  2.019958E-12  3.828503E-14  7.581780E-13  4.544476E-14  9.182703E-13  6.842962E-14
    316  1.391087445178E-01  4.355894E-15  3.785176E-14  1.709769E-12  3.352864E-14  7.503743E-13  4.688961E-14  1.068122E-12  8.394113E-14
    317  1.397002518981E-01  2.935534E-15  2.772546E-14  1.404154E-12  2.842616E-14  7.127686E-13  4.630245E-14  1.179069E-12  9.735828E-14
    318  1.402705851668E-01  1.927914E-15  1.974212E-14  1.117116E-12  2.332672E-14  6.530604E-13  4.405207E-14  1.249853E-12  1.082769E-13
    319  1.408634912375E-01  1.195427E-15  1.332173E-14  8.469915E-13  1.827126E-14  5.743124E-13  4.029984E-14  1.280731E-12  1.166640E-13
    320  1.414089642241E-01  7.461404E-16  8.991492E-15  6.365658E-13  1.415316E-14  4.950552E-13  3.603117E-14  1.271609E-12  1.213413E-13
    321  1.419220762512E-01  4.674261E-16  6.064127E-15  4.750955E-13  1.087028E-14  4.205968E-13  3.168967E-14  1.234774E-12  1.231189E-13
    322  1.422771704232E-01  3.334574E-16  4.554220E-15  3.829972E-13  8.939981E-15  3.711643E-13  2.864679E-14  1.196050E-12  1.229582E-13
    323  1.426029315631E-01  2.425522E-16  3.472973E-15  3.117613E-13  7.412562E-15  3.283917E-13  2.591398E-14  1.153057E-12  1.219206E-13
    324  1.430135230101E-01  1.607874E-16  2.443766E-15  2.382119E-13  5.797767E-15  2.788169E-13  2.262852E-14  1.091240E-12  1.195649E-13
    325  1.434683796643E-01  1.008116E-16  1.636993E-15  1.748369E-13  4.367710E-15  2.300865E-13  1.926670E-14  1.016028E-12  1.158207E-13
    326  1.440315208021E-01  5.571079E-17  9.818136E-16  1.174548E-13  3.031230E-15  1.788434E-13  1.557044E-14  9.177284E-13  1.098992E-13
    327  1.445490332405E-01  3.180553E-17  6.043151E-16  8.031919E-14  2.136332E-15  1.400321E-13  1.263885E-14  8.259691E-13  1.035216E-13
    328  1.451370980342E-01  1.662385E-17  3.437252E-16  5.147927E-14  1.417401E-15  1.047506E-13  9.852249E-15  7.243689E-13  9.563823E-14
    329  1.457052374241E-01  8.803601E-18  1.971364E-16  3.311111E-14  9.428953E-16  7.826886E-14  7.662647E-15  6.315757E-13  8.771215E-14
    330  1.463107957421E-01  4.429206E-18  1.075757E-16  2.040610E-14  6.025315E-16  5.667293E-14  5.792353E-15  5.399011E-13  7.916018E-14
    331  1.468752132891E-01  2.334533E-18  6.071830E-17  1.286207E-14  3.929250E-16  4.154178E-14  4.420981E-15  4.624732E-13  7.134744E-14
    332  1.475510939381E-01  1.099646E-18  3.055069E-17  7.323831E-15  2.331207E-16  2.834501E-14  3.167261E-15  3.806087E-13  6.243031E-14
    333  1.481899111058E-01  5.569559E-19  1.603376E-17  4.251869E-15  1.407395E-16  1.953272E-14  2.286396E-15  3.136339E-13  5.453692E-14
    334  1.491767377555E-01  2.224288E-19  6.275933E-18  1.811126E-15  6.368669E-17  1.080062E-14  1.359214E-15  2.291032E-13  4.363160E-14
    335  1.497116139607E-01  1.490692E-19  4.016754E-18  1.137443E-15  4.133082E-17  7.777601E-15  1.018322E-15  1.919960E-13  3.842661E-14
    336  1.502421520731E-01  1.074692E-19  2.754511E-18  7.169290E-16  2.689896E-17  5.578351E-15  7.597797E-16  1.602681E-13  3.370736E-14
    337  1.509052103900E-01  7.769284E-20  1.922228E-18  4.074379E-16  1.589478E-17  3.660436E-15  5.238755E-16  1.271596E-13  2.846465E-14
    338  1.515352476696E-01  6.041196E-20  1.517805E-18  2.442855E-16  9.873435E-18  2.439503E-15  3.660055E-16  1.014698E-13  2.410962E-14
    339  1.521327102765E-01  4.869398E-20  1.295340E-18  1.558832E-16  6.503475E-18  1.648063E-15  2.585640E-16  8.131799E-14  2.045359E-14
    340  1.526678407657E-01  4.034577E-20  1.159038E-18  1.091628E-16  4.679808E-18  1.155233E-15  1.886051E-16  6.631325E-14  1.755766E-14
    341  1.532481602429E-01  3.274863E-20  1.040267E-18  7.883778E-17  3.480607E-18  7.836506E-16  1.335119E-16  5.280518E-14  1.478541E-14
    342  1.535863948111E-01  2.884977E-20  9.767434E-19  6.721485E-17  3.020656E-18  6.242509E-16  1.089863E-16  4.606210E-14  1.332675E-14
    343  1.538995751697E-01  2.552875E-20  9.190646E-19  5.904892E-17  2.699695E-18  5.050770E-16  9.016273E-17  4.044904E-14  1.206439E-14
    344  1.546020187628E-01  1.906590E-20  7.915098E-19  4.668325E-17  2.225905E-18  3.150672E-16  5.901039E-17  2.991420E-14  9.555443E-15
    345  1.552062305672E-01  1.452155E-20  6.832728E-19  3.979988E-17  1.975044E-18  2.121722E-16  4.130429E-17  2.279849E-14  7.727118E-15
    346  1.557875935888E-01  1.094646E-20  5.818181E-19  3.476233E-17  1.797403E-18  1.474739E-16  2.971192E-17  1.732896E-14  6.219589E-15
    347  1.566447447202E-01  6.955813E-21  4.428657E-19  2.866770E-17  1.579747E-18  9.112950E-17  1.922816E-17  1.130135E-14  4.414658E-15
    348  1.574294426159E-01  4.426292E-21  3.323416E-19  2.375874E-17  1.390401E-18  6.362779E-17  1.400098E-17  7.470290E-15  3.153388E-15
    349  1.581710514975E-01  2.788072E-21  2.447159E-19  1.948251E-17  1.207987E-18  4.889450E-17  1.125297E-17  4.942588E-15  2.244230E-15
    350  1.588328903187E-01  1.796738E-21  1.811617E-19  1.598303E-17  1.043912E-18  4.077618E-17  9.838878E-18  3.371819E-15  1.632727E-15
    351  1.594606073659E-01  1.155090E-21  1.327833E-19  1.296845E-17  8.901021E-19  3.534802E-17  8.975700E-18  2.319854E-15  1.192633E-15
    352  1.600565792087E-01  7.403763E-22  9.639548E-20  1.040403E-17  7.487095E-19  3.120795E-17  8.354023E-18  1.610364E-15  8.748955E-16
    353  1.607059625219E-01  4.435536E-22  6.609607E-20  7.973491E-18  6.042931E-19  2.721171E-17  7.739960E-18  1.074540E-15  6.184548E-16
    354  1.613957576202E-01  2.484741E-22  4.271196E-20  5.813764E-18  4.656353E-19  2.317864E-17  7.046574E-18  6.944280E-16  4.233519E-16
    355  1.620398820205E-01  1.393471E-22  2.736792E-20  4.180584E-18  3.526413E-19  1.949187E-17  6.312512E-18  4.589358E-16  2.939476E-16
    356  1.627691861850E-01  6.935985E-23  1.582251E-20  2.758687E-18  2.468271E-19  1.548234E-17  5.388870E-18  2.861614E-16  1.927383E-16
    357  1.634667099868E-01  3.399367E-23  8.938703E-21  1.772020E-18  1.677905E-19  1.194491E-17  4.455604E-18  1.812303E-16  1.273388E-16
    358  1.645369737572E-01  1.046463E-23  3.405779E-21  8.243264E-19  8.520226E-20  7.420556E-18  3.078692E-18  8.906451E-17  6.612922E-17
    359  1.651200899964E-01  5.310540E-24  1.932864E-21  5.214692E-19  5.654624E-20  5.509388E-18  2.422078E-18  6.022723E-17  4.594442E-17
