 *                                      
 * expansion:  temp0=  1.000E+10 den0=  3.000E+06 temp_stop=  1.000E+07
 *          time                ru116         ru117         ru118         ru119         ru120         ru121         ru122         ru123
    177  5.897372529375E-02  1.199906E-22  3.119611E-24  1.435435E-25  2.264014E-27  5.763813E-29  1.000000E-30  1.000000E-30  1.000000E-30
    178  5.927019313219E-02  2.206811E-22  5.847060E-24  2.777369E-25  4.464488E-27  1.169457E-28  1.070487E-30  1.000000E-30  1.000000E-30
    179  5.955970264735E-02  3.984963E-22  1.075592E-23  5.270862E-25  8.631700E-27  2.325103E-28  2.170502E-30  1.000000E-30  1.000000E-30
    180  5.987296131417E-02  7.522093E-22  2.071559E-23  1.050097E-24  1.754730E-26  4.872212E-28  4.639712E-30  1.000000E-30  1.000000E-30
    181  6.018239261751E-02  1.403799E-21  3.943893E-23  2.067480E-24  3.524669E-26  1.008556E-27  9.795985E-30  1.000000E-30  1.000000E-30
    182  6.051941164510E-02  2.758572E-21  7.920731E-23  4.307457E-24  7.505857E-26  2.219521E-27  2.202867E-29  1.000000E-30  1.000000E-30
    183  6.081686890997E-02  4.992828E-21  1.461541E-22  8.211094E-24  1.458831E-25  4.441432E-27  4.493346E-29  1.000000E-30  1.000000E-30
    184  6.107970107709E-02  8.414292E-21  2.505574E-22  1.448845E-23  2.618722E-25  8.181307E-27  8.418570E-29  1.505326E-30  1.000000E-30
    185  6.149099227918E-02  1.897076E-20  5.802762E-22  3.510994E-23  6.519625E-25  2.121166E-26  2.241644E-28  4.152873E-30  1.000000E-30
    186  6.184187848266E-02  3.782905E-20  1.184033E-21  7.447821E-23  1.415371E-24  4.767849E-26  5.155095E-28  9.865421E-30  1.000000E-30
    187  6.212841772032E-02  6.631369E-20  2.115044E-21  1.373421E-22  2.659952E-24  9.219161E-26  1.015619E-27  1.995902E-29  1.000000E-30
    188  6.241083345826E-02  1.151243E-19  3.740860E-21  2.506857E-22  4.947002E-24  1.763577E-25  1.979125E-27  3.992907E-29  1.000000E-30
    189  6.286334795077E-02  2.777112E-19  9.298406E-21  6.555026E-22  1.333184E-23  4.973139E-25  5.749734E-27  1.210091E-28  1.050705E-30
    190  6.324448148531E-02  5.813880E-19  1.996614E-20  1.469266E-21  3.065584E-23  1.188305E-24  1.408977E-26  3.073387E-28  2.732698E-30
    191  6.354755735680E-02  1.044088E-18  3.658823E-20  2.786179E-21  5.932894E-23  2.371209E-24  2.868657E-26  6.438360E-28  5.826824E-30
    192  6.382753282149E-02  1.791487E-18  6.396769E-20  5.028316E-21  1.091163E-22  4.486696E-24  5.530215E-26  1.274477E-27  1.172520E-29
    193  6.429792763326E-02  4.424377E-18  1.630502E-19  1.352200E-20  3.029346E-22  1.306711E-23  1.662125E-25  4.005247E-27  3.788177E-29
    194  6.470641913937E-02  9.681786E-18  3.667839E-19  3.187517E-20  7.342664E-22  3.302541E-23  4.317902E-25  1.081828E-26  1.048188E-28
    195  6.514351188605E-02  2.232823E-17  8.713460E-19  7.963176E-20  1.890133E-21  8.892407E-23  1.197531E-24  3.128728E-26  3.111068E-28
    196  6.551961572666E-02  4.576370E-17  1.832291E-18  1.749009E-19  4.260341E-21  2.083818E-22  2.878934E-24  7.799029E-26  7.930615E-28
    197  6.614173306661E-02  1.495193E-16  6.247388E-18  6.411543E-19  1.630564E-20  8.508780E-22  1.226669E-23  3.529494E-25  3.725175E-27
    198  6.666431851744E-02  4.030240E-16  1.745728E-17  1.904653E-18  5.023480E-20  2.768682E-21  4.137613E-23  1.252686E-24  1.364333E-26
    199  6.714973898932E-02  1.010220E-15  4.525658E-17  5.228330E-18  1.426710E-19  8.275406E-21  1.278976E-22  4.060757E-24  4.554259E-26
    200  6.763365269933E-02  2.520951E-15  1.168109E-16  1.429151E-17  4.035291E-19  2.463615E-20  3.938058E-22  1.311386E-23  1.514585E-25
    201  6.810748363549E-02  6.159124E-15  2.950287E-16  3.819367E-17  1.115291E-18  7.161254E-20  1.183349E-21  4.129958E-23  4.909691E-25
    202  6.886988901479E-02  2.578549E-14  1.303447E-15  1.849104E-16  5.701770E-18  3.972475E-19  6.926540E-21  2.608030E-22  3.248510E-24
    203  6.932442343830E-02  6.032139E-14  3.149393E-15  4.720562E-16  1.504101E-17  1.100741E-18  1.982486E-20  7.814465E-22  1.001136E-23
    204  6.977291475786E-02  1.390467E-13  7.496069E-15  1.186551E-15  3.905465E-17  3.000682E-18  5.580417E-20  2.301569E-21  3.031729E-23
    205  7.051837306122E-02  5.513506E-13  3.136110E-14  5.438414E-15  1.889977E-16  1.575230E-17  3.090763E-19  1.374906E-20  1.897055E-22
    206  7.120724846930E-02  1.941190E-12  1.160744E-13  2.191619E-14  8.012451E-16  7.204827E-17  1.486188E-18  7.094907E-20  1.022208E-21
    207  7.185571854523E-02  6.253344E-12  3.920747E-13  8.025133E-14  3.078535E-15  2.974957E-16  6.435004E-18  3.284819E-19  4.930674E-21
    208  7.250556240022E-02  1.979759E-11  1.302144E-12  2.891597E-13  1.164494E-14  1.210214E-15  2.746400E-17  1.500066E-18  2.346794E-20
    209  7.308358088908E-02  5.404795E-11  3.710626E-12  8.863867E-13  3.728466E-14  4.135574E-15  9.797000E-17  5.685148E-18  9.229520E-20
    210  7.365083251161E-02  1.416591E-10  1.014631E-11  2.604971E-12  1.143911E-13  1.353108E-14  3.344395E-16  2.060332E-17  3.469203E-19
    211  7.420607479025E-02  3.544920E-10  2.647249E-11  7.296907E-12  3.343031E-13  4.213063E-14  1.085780E-15  7.094852E-17  1.238350E-18
    212  7.477269193766E-02  8.767426E-10  6.834062E-11  2.026289E-11  9.696647E-13  1.304180E-13  3.508623E-15  2.435606E-16  4.410862E-18
    213  7.532671922740E-02  2.056270E-09  1.671892E-10  5.326144E-11  2.660442E-12  3.814878E-13  1.070629E-14  7.887873E-16  1.481237E-17
    214  7.590819975934E-02  4.840658E-09  4.115182E-10  1.414262E-10  7.391767E-12  1.134098E-12  3.328170E-14  2.611128E-15  5.094639E-17
    215  7.648106882397E-02  1.078417E-08  9.582286E-10  3.550266E-10  1.940883E-11  3.184391E-12  9.768337E-14  8.156687E-15  1.652986E-16
    216  7.706864365518E-02  2.340127E-08  2.176419E-09  8.714558E-10  4.990465E-11  8.774775E-12  2.817690E-13  2.509169E-14  5.287770E-16
    217  7.765097184480E-02  4.801257E-08  4.673382E-09  2.021925E-09  1.212756E-10  2.284881E-11  7.679562E-13  7.292015E-14  1.597796E-15
    218  7.824188421090E-02  9.451987E-08  9.638220E-09  4.513030E-09  2.838087E-10  5.737832E-11  2.020528E-12  2.048558E-13  4.670961E-15
    219  7.883216312169E-02  1.763105E-07  1.883904E-08  9.550916E-09  6.298890E-10  1.367018E-10  5.044743E-12  5.463012E-13  1.296409E-14
    220  7.934760137230E-02  2.910004E-07  3.239749E-08  1.761268E-08  1.211142E-09  2.797384E-10  1.075690E-11  1.234267E-12  3.033499E-14
    221  7.991019390762E-02  4.806471E-07  5.597934E-08  3.285695E-08  2.365532E-09  5.850288E-10  2.353605E-11  2.877688E-12  7.349901E-14
    222  8.044081450283E-02  7.401563E-07  8.997132E-08  5.678917E-08  4.270487E-09  1.126893E-09  4.732057E-11  6.144997E-12  1.627752E-13
    223  8.103419684334E-02  1.146340E-06  1.462161E-07  1.001561E-07  7.909800E-09  2.245195E-09  9.893615E-11  1.374859E-11  3.794117E-13
    224  8.158988408622E-02  1.657491E-06  2.212213E-07  1.636711E-07  1.353661E-08  4.115762E-09  1.897911E-10  2.811353E-11  8.063398E-13
    225  8.219791245697E-02  2.378618E-06  3.337244E-07  2.687567E-07  2.338718E-08  7.669679E-09  3.718086E-10  5.908641E-11  1.768127E-12
    226  8.273529679330E-02  3.163468E-06  4.639981E-07  4.029347E-07  3.668527E-08  1.286790E-08  6.521645E-10  1.103228E-10  3.428110E-12
    227  8.327310875316E-02  4.084632E-06  6.265109E-07  5.869825E-07  5.593180E-08  2.099414E-08  1.112724E-09  2.004602E-10  6.469704E-12
    228  8.381967664174E-02  5.147085E-06  8.264214E-07  8.367549E-07  8.353311E-08  3.360267E-08  1.864413E-09  3.581999E-10  1.201740E-11
    229  8.442137901789E-02  6.436989E-06  1.087280E-06  1.199653E-06  1.261062E-07  5.477300E-08  3.197157E-09  6.596324E-10  2.310058E-11
    230  8.496109010092E-02  7.667916E-06  1.355882E-06  1.616784E-06  1.780658E-07  8.288983E-08  5.065075E-09  1.114492E-09  4.057047E-11
    231  8.556251684447E-02  9.072766E-06  1.688880E-06  2.196981E-06  2.549626E-07  1.282753E-07  8.251643E-09  1.951574E-09  7.419443E-11
    232  8.609514523980E-02  1.030022E-05  2.007270E-06  2.821633E-06  3.430928E-07  1.849888E-07  1.245756E-08  3.142064E-09  1.241643E-10
    233  8.668730402486E-02  1.159230E-05  2.377970E-06  3.645716E-06  4.670633E-07  2.721224E-07  1.928913E-08  5.228347E-09  2.157408E-10
    234  8.725638446658E-02  1.270923E-05  2.739787E-06  4.568228E-06  6.155901E-07  3.865828E-07  2.879582E-08  8.368358E-09  3.600630E-10
    235  8.784892152766E-02  1.369069E-05  3.109081E-06  5.660338E-06  8.042713E-07  5.463484E-07  4.286803E-08  1.340139E-08  6.024524E-10
    236  8.837914431516E-02  1.437657E-05  3.421614E-06  6.742298E-06  1.004851E-06  7.326311E-07  6.023938E-08  2.011150E-08  9.404787E-10
    237  8.927467123273E-02  1.505736E-05  3.881707E-06  8.752803E-06  1.415016E-06  1.163782E-06  1.036296E-07  3.869542E-08  1.935090E-09
    238  9.009385267910E-02  1.511859E-05  4.196144E-06  1.071456E-05  1.867325E-06  1.716436E-06  1.645190E-07  6.812275E-08  3.624463E-09
    239  9.088007009323E-02  1.468393E-05  4.377765E-06  1.260969E-05  2.363560E-06  2.419759E-06  2.490720E-07  1.139988E-07  6.440075E-09
    240  9.160938796651E-02  1.389626E-05  4.429854E-06  1.428053E-05  2.865434E-06  3.244560E-06  3.570058E-07  1.794500E-07  1.072221E-08
    241  9.231864750676E-02  1.284172E-05  4.371589E-06  1.573660E-05  3.375751E-06  4.219145E-06  4.956051E-07  2.730794E-07  1.723792E-08
    242  9.335415502949E-02  1.095166E-05  4.107491E-06  1.739828E-05  4.118729E-06  5.955005E-06  7.702894E-07  4.859761E-07  3.326073E-08
    243  9.429165011748E-02  9.071554E-06  3.718203E-06  1.827574E-05  4.735050E-06  7.822130E-06  1.105126E-06  7.892472E-07  5.816695E-08
    244  9.514750284226E-02  7.364497E-06  3.276244E-06  1.847221E-05  5.201540E-06  9.717088E-06  1.489214E-06  1.192443E-06  9.408783E-08
    245  9.592869681963E-02  5.906596E-06  2.833806E-06  1.812712E-05  5.511488E-06  1.152999E-05  1.904561E-06  1.694393E-06  1.423605E-07
    246  9.638259128200E-02  5.125438E-06  2.570217E-06  1.770315E-05  5.629925E-06  1.258526E-05  2.172074E-06  2.055338E-06  1.791496E-07
    247  9.686466198075E-02  4.360028E-06  2.292157E-06  1.708439E-05  5.700198E-06  1.367702E-05  2.473662E-06  2.500063E-06  2.266298E-07
    248  9.745016881397E-02  3.526633E-06  1.964253E-06  1.612078E-05  5.703562E-06  1.492076E-05  2.857521E-06  3.129971E-06  2.976572E-07
    249  9.798964068785E-02  2.854766E-06  1.677576E-06  1.505371E-05  5.623821E-06  1.593994E-05  3.219064E-06  3.799107E-06  3.777033E-07
    250  9.892639389759E-02  1.901995E-06  1.227774E-06  1.288387E-05  5.294674E-06  1.727103E-05  3.827627E-06  5.148573E-06  5.532807E-07
    251  9.977784733458E-02  1.254995E-06  8.831648E-07  1.069674E-05  4.798238E-06  1.780494E-05  4.297496E-06  6.517828E-06  7.522766E-07
    252  1.005622893962E-01  8.174473E-07  6.234017E-07  8.629634E-06  4.199764E-06  1.757194E-05  4.591680E-06  7.787639E-06  9.605592E-07
    253  1.013070552067E-01  5.199427E-07  4.282703E-07  6.736138E-06  3.544543E-06  1.663570E-05  4.690288E-06  8.852898E-06  1.163600E-06
    254  1.019791947326E-01  3.310456E-07  2.924848E-07  5.167024E-06  2.919178E-06  1.521054E-05  4.595607E-06  9.561344E-06  1.331521E-06
    255  1.025982572428E-01  2.098599E-07  1.978932E-07  3.894138E-06  2.350100E-06  1.349351E-05  4.347035E-06  9.900161E-06  1.454696E-06
    256  1.032644197032E-01  1.228810E-07  1.243530E-07  2.749942E-06  1.782637E-06  1.136983E-05  3.926653E-06  9.863090E-06  1.535984E-06
    257  1.039121745974E-01  6.973969E-08  7.563513E-08  1.875181E-06  1.303834E-06  9.218207E-06  3.407980E-06  9.422825E-06  1.553388E-06
    258  1.045193471709E-01  3.937057E-08  4.558373E-08  1.259027E-06  9.353383E-07  7.289024E-06  2.873788E-06  8.700375E-06  1.513478E-06
    259  1.051181778144E-01  2.161351E-08  2.670460E-08  8.209510E-07  6.513309E-07  5.590269E-06  2.349302E-06  7.782391E-06  1.427953E-06
    260  1.056826419982E-01  1.191571E-08  1.565933E-08  5.328442E-07  4.499659E-07  4.232432E-06  1.889707E-06  6.818053E-06  1.315926E-06
    261  1.062431336111E-01  6.422150E-09  8.976611E-09  3.381191E-07  3.039016E-07  3.132959E-06  1.486075E-06  5.840162E-06  1.185627E-06
    262  1.068146627648E-01  3.340700E-09  4.974645E-09  2.079407E-07  1.992486E-07  2.256497E-06  1.138879E-06  4.885698E-06  1.044632E-06
    263  1.073656177930E-01  1.745180E-09  2.763385E-09  1.277619E-07  1.302602E-07  1.615844E-06  8.661161E-07  4.045008E-06  9.094551E-07
    264  1.079139362418E-01  8.980407E-10  1.512316E-09  7.736893E-08  8.394514E-08  1.140977E-06  6.495797E-07  3.303593E-06  7.810887E-07
    265  1.084202130578E-01  4.800556E-10  8.559670E-10  4.809969E-08  5.528900E-08  8.179957E-07  4.924911E-07  2.710916E-06  6.716040E-07
    266  1.089957947327E-01  2.324424E-10  4.424709E-10  2.767709E-08  3.398522E-08  5.539751E-07  3.555572E-07  2.142404E-06  5.598641E-07
    267  1.095139929398E-01  1.196382E-10  2.416439E-10  1.665557E-08  2.171245E-08  3.863967E-07  2.627865E-07  1.718587E-06  4.713509E-07
    268  1.100036617482E-01  6.324629E-11  1.351468E-10  1.021688E-08  1.409810E-08  2.727579E-07  1.959960E-07  1.385734E-06  3.979233E-07
    269  1.105581599754E-01  3.044633E-11  6.937389E-11  5.825834E-09  8.576872E-09  1.824955E-07  1.396163E-07  1.078750E-06  3.264013E-07
    270  1.111738162549E-01  1.338190E-11  3.276212E-11  3.093486E-09  4.896167E-09  1.158476E-07  9.505443E-08  8.109729E-07  2.601428E-07
    271  1.117276452796E-01  6.319345E-12  1.651260E-11  1.734285E-09  2.931075E-09  7.636668E-08  6.676214E-08  6.231918E-07  2.107704E-07
    272  1.122547306619E-01  3.070717E-12  8.539498E-12  9.929589E-10  1.786975E-09  5.105860E-08  4.743211E-08  4.826007E-07  1.717082E-07
    273  1.128196390807E-01  1.406466E-12  4.183304E-12  5.427521E-10  1.045250E-09  3.298698E-08  3.271748E-08  3.652717E-07  1.372621E-07
    274  1.134172103791E-01  6.103299E-13  1.950288E-12  2.843485E-10  5.886149E-10  2.065104E-08  2.196129E-08  2.706746E-07  1.078082E-07
    275  1.139661173569E-01  2.811852E-13  9.600527E-13  1.559240E-10  3.450488E-10  1.335273E-08  1.514527E-08  2.045713E-07  8.598319E-08
    276  1.145721141816E-01  1.186753E-13  4.361904E-13  7.984723E-11  1.903039E-10  8.211140E-09  1.000467E-08  1.496018E-07  6.675115E-08
    277  1.151138636995E-01  5.459514E-14  2.144024E-13  4.368949E-11  1.113122E-10  5.296116E-09  6.882002E-09  1.127570E-07  5.308914E-08
    278  1.160623872824E-01  1.382571E-14  6.094949E-14  1.498979E-11  4.294898E-11  2.429351E-09  3.537062E-09  6.813911E-08  3.527704E-08
    279  1.166131253687E-01  6.155205E-15  2.908984E-14  8.000788E-12  2.457526E-11  1.538482E-09  2.394069E-09  5.069539E-08  2.774432E-08
    280  1.171578902390E-01  2.758035E-15  1.395988E-14  4.284396E-12  1.409539E-11  9.758032E-10  1.622327E-09  3.774512E-08  2.183042E-08
    281  1.179966344325E-01  7.870929E-16  4.441826E-15  1.618578E-12  5.926607E-12  4.798726E-10  8.841106E-10  2.381490E-08  1.500726E-08
    282  1.184626561866E-01  3.934589E-16  2.349351E-15  9.391169E-13  3.648820E-12  3.224505E-10  6.292459E-10  1.839693E-08  1.216284E-08
    283  1.189221956404E-01  1.971017E-16  1.247674E-15  5.473681E-13  2.256318E-12  2.174288E-10  4.491498E-10  1.424053E-08  9.873187E-09
    284  1.197605220964E-01  5.486579E-17  3.870057E-16  2.017522E-13  9.279585E-13  1.049630E-10  2.407753E-10  8.864829E-09  6.707142E-09
    285  1.205341475296E-01  1.670866E-17  1.306456E-16  7.979536E-14  4.059843E-13  5.323854E-11  1.345874E-10  5.694139E-09  4.673189E-09
    286  1.212540834288E-01  5.510449E-18  4.724188E-17  3.332968E-14  1.863784E-13  2.809186E-11  7.780952E-11  3.751052E-09  3.322440E-09
    287  1.219299358624E-01  1.918642E-18  1.796869E-17  1.454708E-14  8.901397E-14  1.530904E-11  4.622849E-11  2.521938E-09  2.400872E-09
    288  1.225766858039E-01  6.964148E-19  7.101348E-18  6.545531E-15  4.367053E-14  8.525847E-12  2.797846E-11  1.719188E-09  1.754412E-09
    289  1.231854533608E-01  2.663227E-19  2.942982E-18  3.062788E-15  2.218309E-14  4.885010E-12  1.734617E-11  1.193395E-09  1.300760E-09
    290  1.237219182154E-01  1.135877E-19  1.348397E-18  1.560196E-15  1.215341E-14  2.977820E-12  1.133899E-11  8.623705E-10  9.964465E-10
    291  1.242404039059E-01  4.974358E-20  6.330905E-19  8.101433E-16  6.773168E-15  1.840555E-12  7.500633E-12  6.287631E-10  7.689090E-10
    292  1.248086455930E-01  2.007672E-20  2.758941E-19  3.933537E-16  3.555311E-15  1.082722E-12  4.754891E-12  4.436988E-10  5.775786E-10
    293  1.253177247642E-01  8.866450E-21  1.305327E-19  2.045727E-16  1.983596E-15  6.696087E-13  3.145767E-12  3.234474E-10  4.454469E-10
    294  1.258810647447E-01  3.586049E-21  5.700626E-20  9.885667E-17  1.036520E-15  3.922981E-13  1.986523E-12  2.275125E-10  3.335921E-10
    295  1.264205598797E-01  1.508707E-21  2.581894E-20  4.911335E-17  5.552162E-16  2.345129E-13  1.276412E-12  1.621558E-10  2.525495E-10
    296  1.270317883483E-01  5.646063E-22  1.050977E-20  2.207557E-17  2.719476E-16  1.301979E-13  7.694769E-13  1.100579E-10  1.836230E-10
    297  1.275757308169E-01  2.357300E-22  4.730145E-21  1.078279E-17  1.434443E-16  7.681374E-14  4.886902E-13  7.773072E-11  1.379290E-10
    298  1.286048671531E-01  4.512133E-23  1.049778E-21  2.750246E-18  4.244173E-17  2.811868E-14  2.058711E-13  4.008152E-11  7.998776E-11
    299  1.290949488661E-01  2.091377E-23  5.190910E-22  1.428865E-18  2.361410E-17  1.731191E-14  1.356033E-13  2.910920E-11  6.146807E-11
    300  1.295345101683E-01  1.045700E-23  2.757630E-22  7.908012E-19  1.392455E-17  1.118592E-14  9.311675E-14  2.182461E-11  4.849167E-11
    301  1.303954523490E-01  2.710156E-24  8.084901E-23  2.470011E-19  4.931382E-18  4.736952E-15  4.445384E-14  1.238407E-11  3.041867E-11
    302  1.308549873199E-01  1.332071E-24  4.235973E-23  1.321914E-19  2.820150E-18  2.979423E-15  2.982105E-14  9.119820E-12  2.364311E-11
    303  1.312776310019E-01  6.929637E-25  2.341530E-23  7.409993E-20  1.682349E-18  1.940667E-15  2.061736E-14  6.872938E-12  1.872896E-11
    304  1.320787884157E-01  2.029759E-25  7.712400E-24  2.467199E-20  6.307160E-19  8.582300E-16  1.021389E-14  4.011768E-12  1.202244E-11
    305  1.327308179063E-01  7.564967E-26  3.159778E-24  1.003908E-20  2.825943E-19  4.392198E-16  5.737127E-15  2.578282E-12  8.353272E-12
    306  1.333821207310E-01  2.831570E-26  1.302609E-24  4.063162E-21  1.260888E-19  2.235735E-16  3.207150E-15  1.650847E-12  5.785123E-12
    307  1.339749669338E-01  1.165702E-26  5.857892E-25  1.783499E-21  6.048836E-20  1.206257E-16  1.885261E-15  1.098521E-12  4.136340E-12
    308  1.345530840576E-01  4.916640E-27  2.695068E-25  7.966349E-22  2.948168E-20  6.579455E-17  1.118684E-15  7.362889E-13  2.975019E-12
    309  1.351098094661E-01  2.141531E-27  1.277724E-25  3.657229E-22  1.472547E-20  3.652223E-17  6.736344E-16  4.989783E-13  2.158675E-12
    310  1.359304916944E-01  6.291679E-28  4.264416E-26  1.161981E-22  5.305041E-21  1.527557E-17  3.179361E-16  2.805068E-13  1.343007E-12
    311  1.363572082699E-01  3.341632E-28  2.415273E-26  6.416267E-23  3.123876E-21  9.681881E-18  2.146654E-16  2.075309E-13  1.047772E-12
    312  1.367788244083E-01  1.778874E-28  1.372894E-26  3.557074E-23  1.847589E-21  6.144061E-18  1.450567E-16  1.536205E-13  8.175676E-13
    313  1.375777712339E-01  5.343349E-29  4.698819E-27  1.168235E-23  6.869507E-22  2.586876E-18  6.883369E-17  8.667575E-14  5.100273E-13
    314  1.380438267916E-01  2.664060E-29  2.516848E-27  6.141565E-24  3.877524E-22  1.559263E-18  4.450510E-17  6.200934E-14  3.870399E-13
    315  1.384690951451E-01  1.398676E-29  1.418201E-27  3.411331E-24  2.300720E-22  9.782331E-19  2.977685E-17  4.553622E-14  3.000194E-13
    316  1.391087445178E-01  5.137926E-30  5.959908E-28  1.413628E-24  1.053936E-22  4.830499E-19  1.620710E-17  2.852856E-14  2.039880E-13
    317  1.397002518981E-01  1.982436E-30  2.668832E-28  6.312925E-25  5.164378E-23  2.510794E-19  9.221459E-18  1.848767E-14  1.426436E-13
    318  1.402705851668E-01  1.000000E-30  1.225663E-28  2.919582E-25  2.612971E-23  1.331350E-19  5.337279E-18  1.213477E-14  1.007997E-13
    319  1.408634912375E-01  1.000000E-30  5.418541E-29  1.313028E-25  1.291988E-23  6.837597E-20  3.004697E-18  7.793675E-15  6.994029E-14
    320  1.414089642241E-01  1.000000E-30  2.550300E-29  6.344669E-26  6.814558E-24  3.698840E-20  1.769196E-18  5.179243E-15  4.992146E-14
    321  1.419220762512E-01  1.000000E-30  1.250961E-29  3.222887E-26  3.760632E-24  2.073936E-20  1.074607E-18  3.523601E-15  3.633588E-14
    322  1.422771704232E-01  1.000000E-30  7.629004E-30  2.017878E-26  2.494727E-24  1.383945E-20  7.581727E-19  2.690473E-15  2.908089E-14
    323  1.426029315631E-01  1.000000E-30  4.824656E-30  1.315338E-26  1.715315E-24  9.536381E-21  5.499093E-19  2.098135E-15  2.368151E-14
    324  1.430135230101E-01  1.000000E-30  2.681051E-30  7.692972E-27  1.073386E-24  5.960441E-21  3.667012E-19  1.532500E-15  1.827070E-14
    325  1.434683796643E-01  1.000000E-30  1.379936E-30  4.263328E-27  6.413602E-25  3.540890E-21  2.340901E-19  1.081471E-15  1.370278E-14
    326  1.440315208021E-01  1.000000E-30  1.000000E-30  2.061290E-27  3.406133E-25  1.856053E-21  1.341687E-19  7.011811E-16  9.582874E-15
    327  1.445490332405E-01  1.000000E-30  1.000000E-30  1.056610E-27  1.905048E-25  1.018603E-21  7.997886E-20  4.682087E-16  6.863961E-15
    328  1.451370980342E-01  1.000000E-30  1.000000E-30  4.962663E-28  9.888222E-26  5.151942E-22  4.445091E-20  2.955329E-16  4.693677E-15
    329  1.457052374241E-01  1.000000E-30  1.000000E-30  2.399133E-28  5.268963E-26  2.670143E-22  2.524068E-20  1.893385E-16  3.250126E-15
    330  1.463107957421E-01  1.000000E-30  1.000000E-30  1.101582E-28  2.690123E-26  1.317850E-22  1.374312E-20  1.170726E-16  2.184450E-15
    331  1.468752132891E-01  1.000000E-30  1.000000E-30  5.333969E-29  1.439461E-26  6.823695E-23  7.796109E-21  7.455239E-17  1.504388E-15
    332  1.475510939381E-01  1.000000E-30  1.000000E-30  2.222889E-29  6.818431E-27  3.112786E-23  3.970122E-21  4.339543E-17  9.622062E-16
    333  1.481899111058E-01  1.000000E-30  1.000000E-30  9.608278E-30  3.354395E-27  1.478546E-23  2.094363E-21  2.585543E-17  6.271943E-16
    334  1.491767377555E-01  1.000000E-30  1.000000E-30  2.266725E-30  1.118709E-27  4.715316E-24  7.855992E-22  1.154338E-17  3.219819E-16
    335  1.497116139607E-01  1.000000E-30  1.000000E-30  1.127217E-30  6.168938E-28  2.553638E-24  4.646409E-22  7.446409E-18  2.241997E-16
    336  1.502421520731E-01  1.000000E-30  1.000000E-30  1.000000E-30  3.399097E-28  1.387189E-24  2.757207E-22  4.785933E-18  1.555244E-16
    337  1.509052103900E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.611494E-28  6.526261E-25  1.449130E-22  2.750566E-18  9.837690E-17
    338  1.515352476696E-01  1.000000E-30  1.000000E-30  1.000000E-30  7.921699E-29  3.222032E-25  7.952403E-23  1.624559E-18  6.367814E-17
    339  1.521327102765E-01  1.000000E-30  1.000000E-30  1.000000E-30  4.013103E-29  1.653433E-25  4.515738E-23  9.779330E-19  4.183951E-17
    340  1.526678407657E-01  1.000000E-30  1.000000E-30  1.000000E-30  2.176888E-29  9.163100E-26  2.741239E-23  6.193734E-19  2.867730E-17
    341  1.532481602429E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.117023E-29  4.878430E-26  1.612076E-23  3.774785E-19  1.904686E-17
    342  1.535863948111E-01  1.000000E-30  1.000000E-30  1.000000E-30  7.608528E-30  3.390445E-26  1.187646E-23  2.825124E-19  1.499165E-17
    343  1.538995751697E-01  1.000000E-30  1.000000E-30  1.000000E-30  5.286959E-30  2.420019E-26  8.951189E-24  2.152077E-19  1.196818E-17
    344  1.546020187628E-01  1.000000E-30  1.000000E-30  1.000000E-30  2.241593E-30  1.146573E-26  4.795224E-24  1.167390E-19  7.215505E-18
    345  1.552062305672E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.073005E-30  6.094172E-27  2.835088E-24  6.899124E-20  4.672430E-18
    346  1.557875935888E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  3.329422E-27  1.718053E-24  4.135174E-20  3.060295E-18
    347  1.566447447202E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.377528E-27  8.294766E-25  1.932536E-20  1.630990E-18
    348  1.574294426159E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  6.204177E-28  4.308228E-25  9.626620E-21  9.173402E-19
    349  1.581710514975E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  2.916772E-28  2.323040E-25  4.925710E-21  5.269788E-19
    350  1.588328903187E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.493928E-28  1.345845E-25  2.710330E-21  3.217171E-19
    351  1.594606073659E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  7.923211E-29  8.035019E-26  1.535235E-21  2.012351E-19
    352  1.600565792087E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  4.321696E-29  4.913779E-26  8.884479E-22  1.280319E-19
    353  1.607059625219E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  2.222429E-29  2.880634E-26  4.902705E-22  7.837792E-20
    354  1.613957576202E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.088973E-29  1.632748E-26  2.604854E-22  4.652958E-20
    355  1.620398820205E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  5.487186E-30  9.567270E-27  1.432817E-22  2.840602E-20
    356  1.627691861850E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  2.387654E-30  5.224433E-27  7.310662E-23  1.631887E-20
