 *                                      
 * expansion:  temp0=  1.000E+10 den0=  3.000E+06 temp_stop=  1.000E+07
 *          time                hf168         hf169         hf170         hf171         hf172         hf173         hf174         hf175
     43  2.288535686070E-02  1.000000E-30  1.258123E-30  1.000000E-30  1.396187E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
     44  2.437102778700E-02  1.000000E-30  1.370065E-30  1.000000E-30  1.627352E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
     45  2.666254430666E-02  1.000000E-30  2.190933E-30  1.416609E-30  3.432641E-30  1.968259E-30  1.319539E-30  1.000000E-30  1.000000E-30
     46  2.807329513827E-02  1.000000E-30  1.695889E-30  1.249304E-30  2.782706E-30  1.720321E-30  1.283148E-30  1.000000E-30  1.000000E-30
     47  2.946719119355E-02  1.000000E-30  1.733270E-30  1.409956E-30  3.674273E-30  3.206132E-30  2.722702E-30  1.132136E-30  1.000000E-30
     48  2.982466835475E-02  1.000000E-30  1.000000E-30  1.000000E-30  1.064355E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
     49  3.017238950627E-02  1.000000E-30  1.000000E-30  1.000000E-30  1.088032E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
     50  3.052509122072E-02  1.000000E-30  1.000000E-30  1.000000E-30  1.156615E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
     51  3.066477686677E-02  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
     52  3.080037159611E-02  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
     53  3.111325257314E-02  1.000000E-30  1.000000E-30  1.000000E-30  1.113551E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
     54  3.147800645819E-02  1.000000E-30  1.000000E-30  1.000000E-30  1.346584E-30  1.137146E-30  1.093609E-30  1.000000E-30  1.000000E-30
     55  3.181357346897E-02  1.000000E-30  1.000000E-30  1.000000E-30  1.293146E-30  1.127726E-30  1.114629E-30  1.000000E-30  1.000000E-30
     56  3.217197145871E-02  1.000000E-30  1.000000E-30  1.000000E-30  1.431661E-30  1.286879E-30  1.305489E-30  1.000000E-30  1.000000E-30
     57  3.249951277145E-02  1.000000E-30  1.000000E-30  1.000000E-30  1.357972E-30  1.261514E-30  1.316935E-30  1.000000E-30  1.000000E-30
     58  3.262595809504E-02  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
     59  3.272641576722E-02  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
     60  3.304841700500E-02  1.000000E-30  1.000000E-30  1.000000E-30  1.404896E-30  1.375108E-30  1.503072E-30  1.000000E-30  1.000000E-30
     61  3.362823507679E-02  1.000000E-30  1.000000E-30  1.000000E-30  2.605851E-30  2.759895E-30  3.142850E-30  1.922626E-30  1.422846E-30
     62  3.417743618412E-02  1.000000E-30  1.000000E-30  1.000000E-30  2.663804E-30  2.930704E-30  3.455820E-30  2.360821E-30  1.892137E-30
     63  3.448472684867E-02  1.000000E-30  1.000000E-30  1.000000E-30  1.476267E-30  1.668271E-30  2.074609E-30  1.409083E-30  1.150426E-30
     64  3.459225947862E-02  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
     65  3.468161085917E-02  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
     66  3.501586344154E-02  1.000000E-30  1.000000E-30  1.000000E-30  1.634126E-30  1.945298E-30  2.547443E-30  1.817015E-30  1.551692E-30
     67  3.563385967804E-02  1.000000E-30  1.000000E-30  1.000000E-30  2.967166E-30  3.882960E-30  5.538536E-30  4.184652E-30  3.523968E-30
     68  3.619390900501E-02  1.000000E-30  1.000000E-30  1.000000E-30  2.604319E-30  3.699492E-30  5.815078E-30  4.661716E-30  4.476384E-30
     69  3.661379630041E-02  1.000000E-30  1.000000E-30  1.000000E-30  1.998044E-30  2.977030E-30  4.859934E-30  4.062711E-30  3.861074E-30
     70  3.704099468238E-02  1.000000E-30  1.000000E-30  1.000000E-30  2.139908E-30  3.128498E-30  4.785989E-30  4.283092E-30  4.733360E-30
     71  3.731378163516E-02  1.000000E-30  1.000000E-30  1.000000E-30  1.309491E-30  2.017243E-30  3.325360E-30  3.056854E-30  3.303297E-30
     72  3.757630769329E-02  1.000000E-30  1.000000E-30  1.000000E-30  1.242110E-30  1.973855E-30  3.357868E-30  3.073497E-30  3.400373E-30
     73  3.788075418501E-02  1.000000E-30  1.000000E-30  1.000000E-30  1.344871E-30  2.307508E-30  4.314605E-30  4.426725E-30  5.323728E-30
     74  3.819794660071E-02  1.000000E-30  1.000000E-30  1.000000E-30  1.366553E-30  2.412161E-30  4.678627E-30  5.031153E-30  6.266356E-30
     75  3.838080203158E-02  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.409669E-30  2.701720E-30  2.880019E-30  3.485136E-30
     76  3.859219912978E-02  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.657314E-30  3.134352E-30  3.282926E-30  4.183370E-30
     77  3.884096228080E-02  1.000000E-30  1.000000E-30  1.000000E-30  1.033388E-30  1.906720E-30  3.869874E-30  4.417310E-30  5.752192E-30
     78  3.907668434759E-02  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.815953E-30  3.750580E-30  4.368643E-30  5.889694E-30
     79  3.934936577490E-02  1.000000E-30  1.000000E-30  1.000000E-30  1.061980E-30  2.076821E-30  4.485496E-30  5.360894E-30  7.240817E-30
     80  3.961640452516E-02  1.000000E-30  1.000000E-30  1.000000E-30  1.000657E-30  2.022525E-30  4.503058E-30  5.585339E-30  7.787896E-30
     81  3.991996766101E-02  1.000000E-30  1.000000E-30  1.000000E-30  1.068607E-30  2.338972E-30  5.314984E-30  6.515326E-30  9.256478E-30
     82  4.019473378510E-02  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  2.040623E-30  4.861618E-30  6.333832E-30  9.276544E-30
     83  4.046928694587E-02  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  2.024986E-30  4.929345E-30  6.594575E-30  9.963686E-30
     84  4.074955599116E-02  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  2.068205E-30  4.972313E-30  6.943297E-30  1.115493E-29
     85  4.099011663524E-02  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.763680E-30  4.369070E-30  6.071770E-30  9.890527E-30
     86  4.118445936105E-02  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.394328E-30  3.583479E-30  5.106274E-30  8.459662E-30
     87  4.137235583218E-02  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.327398E-30  3.479454E-30  5.084842E-30  8.640894E-30
     88  4.152714488067E-02  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.067956E-30  2.902563E-30  4.357883E-30  7.488314E-30
     89  4.165981986900E-02  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  2.487500E-30  3.801982E-30  6.628845E-30
     90  4.188596337322E-02  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.501177E-30  4.173746E-30  6.728554E-30  1.207655E-29
     91  4.208159634323E-02  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.289639E-30  3.649635E-30  5.819047E-30  1.080063E-29
     92  4.230932596557E-02  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.430771E-30  4.197997E-30  7.169809E-30  1.351263E-29
     93  4.251598135750E-02  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.278074E-30  3.825601E-30  6.561876E-30  1.270726E-29
     94  4.274368410830E-02  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.348183E-30  4.165273E-30  7.525261E-30  1.488585E-29
     95  4.294191711445E-02  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.134554E-30  3.670651E-30  6.683364E-30  1.346976E-29
     96  4.316569238790E-02  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.276476E-30  4.059378E-30  7.476330E-30  1.577005E-29
     97  4.339365876136E-02  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.220087E-30  4.067869E-30  7.992013E-30  1.699564E-29
     98  4.362382833621E-02  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.182540E-30  4.051160E-30  8.204539E-30  1.790186E-29
     99  4.384703699487E-02  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.100911E-30  3.874341E-30  8.059305E-30  1.801866E-29
    100  4.408801045744E-02  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.135584E-30  4.107049E-30  8.829921E-30  2.029710E-29
    101  4.430336182063E-02  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  3.605865E-30  7.914615E-30  1.865504E-29
    102  4.453208602613E-02  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  3.752798E-30  8.543445E-30  2.063050E-29
    103  4.474836808964E-02  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  3.581338E-30  7.967884E-30  1.962796E-29
    104  4.497736119052E-02  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  3.707740E-30  8.559408E-30  2.164719E-29
    105  4.517199675598E-02  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  3.010763E-30  7.459680E-30  1.938598E-29
    106  4.536038532241E-02  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  2.847775E-30  7.241198E-30  1.917600E-29
    107  4.552484255766E-02  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  2.452460E-30  6.229079E-30  1.706584E-29
    108  4.581275722245E-02  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  4.104070E-30  1.099811E-29  3.051109E-29
    109  4.603616864208E-02  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  3.064578E-30  8.307032E-30  2.444306E-29
    110  4.624194314299E-02  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  2.738960E-30  7.599244E-30  2.287253E-29
    111  4.641297951594E-02  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  2.228072E-30  6.315661E-30  1.924273E-29
    112  4.656990459822E-02  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.995220E-30  5.785039E-30  1.794645E-29
    113  4.671253119976E-02  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.760643E-30  5.255638E-30  1.659369E-29
    114  4.684580987606E-02  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.599591E-30  4.900362E-30  1.572170E-29
    115  4.697520204195E-02  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.521418E-30  4.727267E-30  1.537337E-29
    116  4.709649788536E-02  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.414927E-30  4.393402E-30  1.438901E-29
    117  4.721637454993E-02  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.368362E-30  4.309078E-30  1.432703E-29
    118  4.732862910872E-02  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.260337E-30  4.016137E-30  1.347905E-29
    119  4.750539400184E-02  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.908957E-30  6.239458E-30  2.146289E-29
    120  4.767210524850E-02  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.731219E-30  5.927670E-30  2.053374E-29
    121  4.783406579930E-02  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.621667E-30  5.705334E-30  2.014258E-29
    122  4.799263518131E-02  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.537856E-30  5.520192E-30  1.981571E-29
    123  4.815339657435E-02  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.500469E-30  5.514988E-30  2.017431E-29
    124  4.832264594384E-02  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.508563E-30  5.700414E-30  2.135451E-29
    125  4.849826454798E-02  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.504210E-30  5.802828E-30  2.219879E-29
    126  4.867786870736E-02  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.472075E-30  5.821388E-30  2.275042E-29
    127  4.885872256535E-02  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.411007E-30  5.752047E-30  2.296698E-29
    128  4.903755607841E-02  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.335993E-30  5.587281E-30  2.270894E-29
    129  4.921259737621E-02  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.263311E-30  5.363716E-30  2.216079E-29
    130  4.938368810460E-02  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.211139E-30  5.115554E-30  2.144728E-29
    131  4.955132280349E-02  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.137265E-30  4.886277E-30  2.091587E-29
    132  4.971624312404E-02  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.055415E-30  4.699290E-30  2.060328E-29
    133  4.987811857735E-02  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  4.511807E-30  2.026136E-29
    134  5.003799836445E-02  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  4.360846E-30  1.997904E-29
    135  5.019682549602E-02  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  4.224422E-30  1.968850E-29
    136  5.035511419132E-02  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  4.101674E-30  1.943811E-29
    137  5.051299755300E-02  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  3.980758E-30  1.924042E-29
    138  5.067010535678E-02  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  3.854347E-30  1.901584E-29
    139  5.082726902819E-02  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  3.750072E-30  1.884746E-29
    140  5.098506829486E-02  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  3.661095E-30  1.871741E-29
    141  5.114361869269E-02  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  3.569229E-30  1.853852E-29
    142  5.130328078870E-02  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  3.482247E-30  1.839293E-29
    143  5.146205644840E-02  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  3.346451E-30  1.812287E-29
    144  5.162089365231E-02  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  3.237220E-30  1.797742E-29
    145  5.177902725711E-02  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  3.124003E-30  1.763521E-29
    146  5.193558292952E-02  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  2.934398E-30  1.724011E-29
    147  5.207655208218E-02  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  2.555349E-30  1.526062E-29
    148  5.220437120847E-02  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  2.269021E-30  1.360254E-29
    149  5.240275279905E-02  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  3.368409E-30  2.073684E-29
    150  5.258707116153E-02  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  3.029921E-30  1.866948E-29
    151  5.276353482958E-02  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  2.760738E-30  1.755463E-29
    152  5.293536770993E-02  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  2.578044E-30  1.666639E-29
    153  5.310288915571E-02  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  2.373361E-30  1.613426E-29
    154  5.325369291828E-02  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  2.053358E-30  1.412774E-29
    155  5.339308966526E-02  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.866067E-30  1.290421E-29
    156  5.362726198018E-02  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  2.912376E-30  2.093403E-29
    157  5.383816121000E-02  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  2.470239E-30  1.777659E-29
    158  5.403768730975E-02  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  2.202945E-30  1.624166E-29
    159  5.422986619970E-02  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.992267E-30  1.548355E-29
    160  5.440569294967E-02  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.726799E-30  1.365553E-29
    161  5.456994612052E-02  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.558204E-30  1.246848E-29
    162  5.485681963417E-02  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  2.446068E-30  2.078542E-29
    163  5.511708850657E-02  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  2.030399E-30  1.705280E-29
    164  5.536560227933E-02  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.786659E-30  1.604266E-29
    165  5.559867087093E-02  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.546625E-30  1.425604E-29
    166  5.582344501454E-02  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.404002E-30  1.306228E-29
    167  5.608267729631E-02  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.464562E-30  1.397256E-29
    168  5.632179590432E-02  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.223016E-30  1.203974E-29
    169  5.658568452696E-02  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.224654E-30  1.247750E-29
    170  5.682194908758E-02  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.069258E-29
    171  5.707748662895E-02  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.054318E-29
    172  5.730159219632E-02  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  8.832461E-30
    173  5.769211250520E-02  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.174920E-30  1.391552E-29
    174  5.804755660481E-02  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.077023E-29
    175  5.837706807704E-02  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  9.405399E-30
    176  5.868213309337E-02  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  7.713114E-30
    177  5.897372529375E-02  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  6.598276E-30
    178  5.927019313219E-02  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  6.002959E-30
    179  5.955970264735E-02  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  5.207973E-30
