 *                                      
 * expansion:  temp0=  1.000E+10 den0=  3.000E+06 temp_stop=  1.000E+07
 *          time                ar47          ar48          ar49          ar50          ar51          ar52          ar53          ar54 
    119  4.750539400184E-02  9.255654E-13  7.331362E-15  1.927851E-18  5.174480E-21  3.493796E-25  2.944096E-28  1.000000E-30  1.000000E-30
    120  4.767210524850E-02  1.001190E-12  8.038464E-15  2.118142E-18  5.753354E-21  3.888011E-25  3.306879E-28  1.000000E-30  1.000000E-30
    121  4.783406579930E-02  1.077471E-12  8.765708E-15  2.314403E-18  6.359775E-21  4.301442E-25  3.691775E-28  1.000000E-30  1.000000E-30
    122  4.799263518131E-02  1.154737E-12  9.516622E-15  2.517609E-18  6.997348E-21  4.736580E-25  4.101500E-28  1.000000E-30  1.000000E-30
    123  4.815339657435E-02  1.235472E-12  1.031675E-14  2.734736E-18  7.689228E-21  5.209296E-25  4.551717E-28  1.000000E-30  1.000000E-30
    124  4.832264594384E-02  1.323177E-12  1.120350E-14  2.976058E-18  8.470477E-21  5.743670E-25  5.066641E-28  1.000000E-30  1.000000E-30
    125  4.849826454798E-02  1.417044E-12  1.217270E-14  3.240606E-18  9.341238E-21  6.339967E-25  5.648302E-28  1.000000E-30  1.000000E-30
    126  4.867786870736E-02  1.515959E-12  1.321653E-14  3.526407E-18  1.029820E-20  6.996085E-25  6.296431E-28  1.000000E-30  1.000000E-30
    127  4.885872256535E-02  1.618425E-12  1.432220E-14  3.830099E-18  1.133294E-20  7.706408E-25  7.007151E-28  1.000000E-30  1.000000E-30
    128  4.903755607841E-02  1.722420E-12  1.546989E-14  4.146333E-18  1.242942E-20  8.460036E-25  7.770926E-28  1.000000E-30  1.000000E-30
    129  4.921259737621E-02  1.826598E-12  1.664566E-14  4.471325E-18  1.357596E-20  9.249033E-25  8.580744E-28  1.000000E-30  1.000000E-30
    130  4.938368810460E-02  1.930477E-12  1.784453E-14  4.803740E-18  1.476892E-20  1.007097E-24  9.434957E-28  1.000000E-30  1.000000E-30
    131  4.955132280349E-02  2.033951E-12  1.906569E-14  5.143387E-18  1.600870E-20  1.092617E-24  1.033477E-27  1.000000E-30  1.000000E-30
    132  4.971624312404E-02  2.137052E-12  2.031020E-14  5.490608E-18  1.729777E-20  1.181644E-24  1.128302E-27  1.000000E-30  1.000000E-30
    133  4.987811857735E-02  2.239116E-12  2.157075E-14  5.843409E-18  1.863001E-20  1.273761E-24  1.227625E-27  1.000000E-30  1.000000E-30
    134  5.003799836445E-02  2.339910E-12  2.284647E-14  6.201630E-18  2.000679E-20  1.369073E-24  1.331686E-27  1.000000E-30  1.000000E-30
    135  5.019682549602E-02  2.439810E-12  2.414246E-14  6.566746E-18  2.143500E-20  1.468067E-24  1.441122E-27  1.000000E-30  1.000000E-30
    136  5.035511419132E-02  2.538548E-12  2.545712E-14  6.938391E-18  2.291539E-20  1.570806E-24  1.556152E-27  1.000000E-30  1.000000E-30
    137  5.051299755300E-02  2.635476E-12  2.678422E-14  7.314912E-18  2.444391E-20  1.677021E-24  1.676644E-27  1.000000E-30  1.000000E-30
    138  5.067010535678E-02  2.729533E-12  2.811176E-14  7.693012E-18  2.600978E-20  1.785979E-24  1.801939E-27  1.000000E-30  1.000000E-30
    139  5.082726902819E-02  2.820247E-12  2.943614E-14  8.071790E-18  2.761222E-20  1.897640E-24  1.932186E-27  1.000000E-30  1.000000E-30
    140  5.098506829486E-02  2.906793E-12  3.074946E-14  8.449144E-18  2.924600E-20  2.011659E-24  2.067212E-27  1.000000E-30  1.000000E-30
    141  5.114361869269E-02  2.987865E-12  3.203719E-14  8.821084E-18  3.089821E-20  2.127156E-24  2.206241E-27  1.000000E-30  1.000000E-30
    142  5.130328078870E-02  3.062054E-12  3.328356E-14  9.183284E-18  3.255473E-20  2.243167E-24  2.348416E-27  1.000000E-30  1.000000E-30
    143  5.146205644840E-02  3.126772E-12  3.445216E-14  9.525380E-18  3.417315E-20  2.356747E-24  2.490416E-27  1.000000E-30  1.000000E-30
    144  5.162089365231E-02  3.180702E-12  3.552722E-14  9.842990E-18  3.573792E-20  2.466827E-24  2.631196E-27  1.000000E-30  1.000000E-30
    145  5.177902725711E-02  3.221790E-12  3.647872E-14  1.012753E-17  3.721284E-20  2.570887E-24  2.767856E-27  1.000000E-30  1.000000E-30
    146  5.193558292952E-02  3.247576E-12  3.727009E-14  1.036848E-17  3.855233E-20  2.665743E-24  2.896625E-27  1.000000E-30  1.000000E-30
    147  5.207655208218E-02  3.256977E-12  3.783575E-14  1.054535E-17  3.963142E-20  2.742508E-24  3.004990E-27  1.000000E-30  1.000000E-30
    148  5.220437120847E-02  3.253194E-12  3.821196E-14  1.066812E-17  4.048406E-20  2.803507E-24  3.095179E-27  1.000000E-30  1.000000E-30
    149  5.240275279905E-02  3.222171E-12  3.850400E-14  1.077780E-17  4.152267E-20  2.878618E-24  3.215758E-27  1.000000E-30  1.000000E-30
    150  5.258707116153E-02  3.164172E-12  3.842140E-14  1.078090E-17  4.212299E-20  2.923250E-24  3.301636E-27  1.000000E-30  1.000000E-30
    151  5.276353482958E-02  3.081343E-12  3.799514E-14  1.068624E-17  4.232054E-20  2.939867E-24  3.355540E-27  1.000000E-30  1.000000E-30
    152  5.293536770993E-02  2.975140E-12  3.723999E-14  1.049777E-17  4.212540E-20  2.929138E-24  3.377815E-27  1.000000E-30  1.000000E-30
    153  5.310288915571E-02  2.848455E-12  3.618058E-14  1.022188E-17  4.154958E-20  2.891824E-24  3.368418E-27  1.000000E-30  1.000000E-30
    154  5.325369291828E-02  2.716631E-12  3.496531E-14  9.898411E-18  4.070454E-20  2.835420E-24  3.332750E-27  1.000000E-30  1.000000E-30
    155  5.339308966526E-02  2.581753E-12  3.363857E-14  9.540560E-18  3.965701E-20  2.764624E-24  3.276891E-27  1.000000E-30  1.000000E-30
    156  5.362726198018E-02  2.333297E-12  3.103458E-14  8.829649E-18  3.737258E-20  2.608822E-24  3.136191E-27  1.000000E-30  1.000000E-30
    157  5.383816121000E-02  2.094344E-12  2.837961E-14  8.097152E-18  3.483684E-20  2.434718E-24  2.964421E-27  1.000000E-30  1.000000E-30
    158  5.403768730975E-02  1.864208E-12  2.571114E-14  7.355504E-18  3.214047E-20  2.248814E-24  2.771367E-27  1.000000E-30  1.000000E-30
    159  5.422986619970E-02  1.646981E-12  2.310561E-14  6.627252E-18  2.939493E-20  2.058960E-24  2.567172E-27  1.000000E-30  1.000000E-30
    160  5.440569294967E-02  1.457594E-12  2.077079E-14  5.971735E-18  2.685344E-20  1.882824E-24  2.372814E-27  1.000000E-30  1.000000E-30
    161  5.456994612052E-02  1.292347E-12  1.868736E-14  5.384692E-18  2.452670E-20  1.721295E-24  2.191082E-27  1.000000E-30  1.000000E-30
    162  5.485681963417E-02  1.037731E-12  1.539497E-14  4.453317E-18  2.074623E-20  1.458368E-24  1.889276E-27  1.000000E-30  1.000000E-30
    163  5.511708850657E-02  8.489548E-13  1.289109E-14  3.742247E-18  1.779389E-20  1.252693E-24  1.648913E-27  1.000000E-30  1.000000E-30
    164  5.536560227933E-02  7.070867E-13  1.097881E-14  3.197944E-18  1.550656E-20  1.093219E-24  1.461139E-27  1.000000E-30  1.000000E-30
    165  5.559867087093E-02  6.064446E-13  9.615537E-15  2.809800E-18  1.387788E-20  9.797061E-25  1.328374E-27  1.000000E-30  1.000000E-30
    166  5.582344501454E-02  5.361023E-13  8.674214E-15  2.542570E-18  1.278380E-20  9.036378E-25  1.242377E-27  1.000000E-30  1.000000E-30
    167  5.608267729631E-02  4.836245E-13  8.010639E-15  2.356468E-18  1.209483E-20  8.562169E-25  1.196250E-27  1.000000E-30  1.000000E-30
    168  5.632179590432E-02  4.581620E-13  7.755338E-15  2.288932E-18  1.197453E-20  8.488774E-25  1.203773E-27  1.000000E-30  1.000000E-30
    169  5.658568452696E-02  4.508197E-13  7.816669E-15  2.315514E-18  1.237229E-20  8.784254E-25  1.266367E-27  1.000000E-30  1.000000E-30
    170  5.682194908758E-02  4.591042E-13  8.134207E-15  2.417546E-18  1.316516E-20  9.360152E-25  1.369520E-27  1.000000E-30  1.000000E-30
    171  5.707748662895E-02  4.806625E-13  8.718388E-15  2.600481E-18  1.445637E-20  1.029368E-24  1.530510E-27  1.000000E-30  1.000000E-30
    172  5.730159219632E-02  5.083281E-13  9.412661E-15  2.816452E-18  1.594366E-20  1.136780E-24  1.714291E-27  1.000000E-30  1.000000E-30
    173  5.769211250520E-02  5.722658E-13  1.098678E-14  3.305704E-18  1.931685E-20  1.380498E-24  2.133978E-27  1.000000E-30  1.000000E-30
    174  5.804755660481E-02  6.449023E-13  1.279814E-14  3.870284E-18  2.328270E-20  1.667476E-24  2.636617E-27  1.000000E-30  1.000000E-30
    175  5.837706807704E-02  7.227936E-13  1.479316E-14  4.494797E-18  2.778131E-20  1.993624E-24  3.219507E-27  1.000000E-30  1.000000E-30
    176  5.868213309337E-02  8.033539E-13  1.692005E-14  5.163704E-18  3.272847E-20  2.352991E-24  3.875058E-27  1.000000E-30  1.000000E-30
    177  5.897372529375E-02  8.878186E-13  1.922038E-14  5.890561E-18  3.824721E-20  2.754650E-24  4.622647E-27  1.000000E-30  1.000000E-30
    178  5.927019313219E-02  9.812550E-13  2.184778E-14  6.724756E-18  4.475205E-20  3.229002E-24  5.523652E-27  1.000000E-30  1.000000E-30
    179  5.955970264735E-02  1.080138E-12  2.472019E-14  7.641181E-18  5.209289E-20  3.765371E-24  6.563480E-27  1.000000E-30  1.000000E-30
