 *                                      
 * expansion:  temp0=  1.000E+10 den0=  3.000E+06 temp_stop=  1.000E+07
 *          time                as76          as77          as78          as79          as80          as81          as82          as83 
     75  3.838080203158E-02  7.697963E-27  4.406601E-26  2.787543E-26  8.249511E-26  4.055592E-26  3.941536E-26  4.316627E-27  1.234201E-27
     76  3.859219912978E-02  1.423282E-26  8.403267E-26  5.415616E-26  1.653711E-25  8.294269E-26  8.290185E-26  9.233882E-27  2.708658E-27
     77  3.884096228080E-02  2.930524E-26  1.794425E-25  1.182086E-25  3.745498E-25  1.923414E-25  1.987130E-25  2.257900E-26  6.826713E-27
     78  3.907668434759E-02  5.800846E-26  3.676820E-25  2.473028E-25  8.115694E-25  4.261935E-25  4.543686E-25  5.261476E-26  1.637192E-26
     79  3.934936577490E-02  1.275949E-25  8.417862E-25  5.800057E-25  1.982484E-24  1.068456E-24  1.181402E-24  1.398400E-25  4.498966E-26
     80  3.961640452516E-02  2.754579E-25  1.890029E-24  1.333439E-24  4.743653E-24  2.622484E-24  3.005514E-24  3.635099E-25  1.208491E-25
     81  3.991996766101E-02  6.589665E-25  4.728109E-24  3.426879E-24  1.275961E-23  7.261509E-24  8.669271E-24  1.074608E-24  3.708695E-25
     82  4.019473378510E-02  1.446894E-24  1.081079E-23  8.029538E-24  3.116119E-23  1.820665E-23  2.255920E-23  2.859484E-24  1.021032E-24
     83  4.046928694587E-02  3.168684E-24  2.465053E-23  1.875997E-23  7.586895E-23  4.550219E-23  5.850174E-23  7.581509E-24  2.800135E-24
     84  4.074955599116E-02  7.049461E-24  5.717283E-23  4.461856E-23  1.883151E-22  1.160372E-22  1.550136E-22  2.055564E-23  7.862974E-24
     85  4.099011663524E-02  1.396757E-23  1.174173E-22  9.364259E-23  4.100631E-22  2.586428E-22  3.571616E-22  4.831208E-23  1.905091E-23
     86  4.118445936105E-02  2.420884E-23  2.094667E-22  1.699928E-22  7.667912E-22  4.927922E-22  6.988399E-22  9.604731E-23  3.880813E-23
     87  4.137235583218E-02  4.114719E-23  3.661275E-22  3.022026E-22  1.402941E-21  9.181659E-22  1.336136E-21  1.864972E-22  7.715840E-23
     88  4.152714488067E-02  6.361610E-23  5.792591E-22  4.848404E-22  2.304858E-21  1.531203E-21  2.276210E-21  3.217871E-22  1.357541E-22
     89  4.165981986900E-02  9.235330E-23  8.577397E-22  7.265853E-22  3.525209E-21  2.372252E-21  3.591598E-21  5.133320E-22  2.202234E-22
     90  4.188596337322E-02  1.741057E-22  1.672625E-21  1.446179E-21  7.265140E-21  4.997543E-21  7.806453E-21  1.136781E-21  5.018425E-22
     91  4.208159634323E-02  3.009614E-22  2.977363E-21  2.620439E-21  1.356856E-20  9.513211E-21  1.526948E-20  2.259962E-21  1.022842E-21
     92  4.230932596557E-02  5.691949E-22  5.827062E-21  5.235982E-21  2.808614E-20  2.013429E-20  3.335754E-20  5.031386E-21  2.344224E-21
     93  4.251598135750E-02  1.015685E-21  1.072723E-20  9.822737E-21  5.441237E-20  3.980366E-20  6.787660E-20  1.041586E-20  4.983063E-21
     94  4.274368410830E-02  1.924626E-21  2.103967E-20  1.967166E-20  1.129125E-19  8.446137E-20  1.486964E-19  2.325576E-20  1.145547E-20
     95  4.294191711445E-02  3.362723E-21  3.788267E-20  3.606971E-20  2.135537E-19  1.628798E-19  2.948368E-19  4.688198E-20  2.368890E-20
     96  4.316569238790E-02  6.333687E-21  7.382401E-20  7.175387E-20  4.400000E-19  3.430544E-19  6.408240E-19  1.038245E-19  5.399447E-20
     97  4.339365876136E-02  1.213490E-20  1.464723E-19  1.454052E-19  9.243419E-19  7.371229E-19  1.422160E-18  2.348914E-19  1.258287E-19
     98  4.362382833621E-02  2.354234E-20  2.943929E-19  2.985585E-19  1.968297E-18  1.605775E-18  3.200809E-18  5.390270E-19  2.975120E-19
     99  4.384703699487E-02  4.511510E-20  5.839279E-19  6.046307E-19  4.129841E-18  3.444587E-18  7.087474E-18  1.216298E-18  6.911312E-19
    100  4.408801045744E-02  9.196276E-20  1.235567E-18  1.308505E-18  9.286908E-18  7.933542E-18  1.689392E-17  2.958995E-18  1.735098E-18
    101  4.430336182063E-02  1.756588E-19  2.440705E-18  2.637559E-18  1.937601E-17  1.691156E-17  3.714007E-17  6.625425E-18  3.996395E-18
    102  4.453208602613E-02  3.528125E-19  5.080987E-18  5.610240E-18  4.275416E-17  3.817777E-17  8.664040E-17  1.575977E-17  9.796201E-18
    103  4.474836808964E-02  6.873359E-19  1.024163E-17  1.154207E-17  9.108054E-17  8.311376E-17  1.945956E-16  3.605820E-17  2.306389E-17
    104  4.497736119052E-02  1.398180E-18  2.160098E-17  2.487765E-17  2.037075E-16  1.902063E-16  4.602974E-16  8.698070E-17  5.734586E-17
    105  4.517199675598E-02  2.554252E-18  4.069804E-17  4.774612E-17  4.034712E-16  3.841633E-16  9.562029E-16  1.837298E-16  1.242948E-16
    106  4.536038532241E-02  4.553074E-18  7.475386E-17  8.928835E-17  7.779450E-16  7.548956E-16  1.931031E-15  3.770975E-16  2.615791E-16
    107  4.552484255766E-02  7.482513E-18  1.261129E-16  1.530145E-16  1.369247E-15  1.350841E-15  3.538852E-15  7.009104E-16  4.969323E-16
    108  4.581275722245E-02  1.738525E-17  3.068065E-16  3.826299E-16  3.587900E-15  3.643648E-15  9.952278E-15  2.020492E-15  1.488287E-15
    109  4.603616864208E-02  3.248311E-17  5.943152E-16  7.573561E-16  7.367229E-15  7.653624E-15  2.160231E-14  4.471700E-15  3.394399E-15
    110  4.624194314299E-02  5.623190E-17  1.063699E-15  1.382716E-15  1.391373E-14  1.476025E-14  4.294096E-14  9.049436E-15  7.062672E-15
    111  4.641297951594E-02  8.692436E-17  1.690575E-15  2.234243E-15  2.312456E-14  2.496177E-14  7.446991E-14  1.592916E-14  1.272217E-14
    112  4.656990459822E-02  1.275006E-16  2.543864E-15  3.413431E-15  3.625541E-14  3.976567E-14  1.214084E-13  2.632645E-14  2.147623E-14
    113  4.671253119976E-02  1.781921E-16  3.638909E-15  4.950845E-15  5.383840E-14  5.991522E-14  1.868152E-13  4.101607E-14  3.411081E-14
    114  4.684580987606E-02  2.409403E-16  5.028648E-15  6.930854E-15  7.705051E-14  8.692084E-14  2.764067E-13  6.139627E-14  5.198953E-14
    115  4.697520204195E-02  3.197906E-16  6.817252E-15  9.515201E-15  1.080733E-13  1.235394E-13  4.004456E-13  8.995984E-14  7.752517E-14
    116  4.709649788536E-02  4.135586E-16  8.993340E-15  1.270187E-14  1.471999E-13  1.703646E-13  5.622383E-13  1.276541E-13  1.118360E-13
    117  4.721637454993E-02  5.292930E-16  1.173910E-14  1.677521E-14  1.983161E-13  2.323582E-13  7.805898E-13  1.791016E-13  1.594873E-13
    118  4.732862910872E-02  6.627171E-16  1.497231E-14  2.163172E-14  2.605491E-13  3.088044E-13  1.054845E-12  2.444224E-13  2.210067E-13
    119  4.750539400184E-02  9.336348E-16  2.171707E-14  3.192498E-14  3.960214E-13  4.779516E-13  1.676096E-12  3.944448E-13  3.653413E-13
    120  4.767210524850E-02  1.275039E-15  3.048710E-14  4.555752E-14  5.810856E-13  7.134261E-13  2.564875E-12  6.125380E-13  5.804352E-13
    121  4.783406579930E-02  1.709288E-15  4.198136E-14  6.374176E-14  8.353472E-13  1.042832E-12  3.840957E-12  9.304876E-13  9.015074E-13
    122  4.799263518131E-02  2.258593E-15  5.695228E-14  8.783566E-14  1.182097E-12  1.500022E-12  5.657569E-12  1.389904E-12  1.376248E-12
    123  4.815339657435E-02  2.973570E-15  7.701789E-14  1.206848E-13  1.668684E-12  2.152915E-12  8.318399E-12  2.072875E-12  2.098425E-12
    124  4.832264594384E-02  3.942885E-15  1.050535E-13  1.673989E-13  2.381542E-12  3.126887E-12  1.239315E-11  3.134961E-12  3.248547E-12
    125  4.849826454798E-02  5.245950E-15  1.439436E-13  2.334025E-13  3.420458E-12  4.573383E-12  1.861239E-11  4.782192E-12  5.077195E-12
    126  4.867786870736E-02  6.977048E-15  1.973009E-13  3.256872E-13  4.920037E-12  6.702125E-12  2.802563E-11  7.316793E-12  7.963766E-12
    127  4.885872256535E-02  9.239151E-15  2.693373E-13  4.526859E-13  7.051293E-12  9.787509E-12  4.206271E-11  1.115999E-11  1.245543E-11
    128  4.903755607841E-02  1.212725E-14  3.643446E-13  6.234053E-13  1.000968E-11  1.415479E-11  6.250271E-11  1.685001E-11  1.927929E-11
    129  4.921259737621E-02  1.574727E-14  4.872912E-13  8.485074E-13  1.403543E-11  2.021293E-11  9.165717E-11  2.509963E-11  2.942689E-11
    130  4.938368810460E-02  2.023715E-14  6.446154E-13  1.141880E-12  1.944648E-11  2.851007E-11  1.326897E-10  3.689741E-11  4.430371E-11
    131  4.955132280349E-02  2.577181E-14  8.445663E-13  1.521497E-12  2.666290E-11  3.978079E-11  1.899354E-10  5.361663E-11  6.590539E-11
    132  4.971624312404E-02  3.257112E-14  1.097696E-12  2.010633E-12  3.624136E-11  5.501325E-11  2.693604E-10  7.717344E-11  9.707797E-11
    133  4.987811857735E-02  4.084578E-14  1.414994E-12  2.634510E-12  4.882034E-11  7.537596E-11  3.783122E-10  1.099808E-10  1.415252E-10
    134  5.003799836445E-02  5.091544E-14  1.812686E-12  3.429975E-12  6.533087E-11  1.025754E-10  5.276114E-10  1.556133E-10  2.048021E-10
    135  5.019682549602E-02  6.317497E-14  2.311166E-12  4.444161E-12  8.699365E-11  1.388891E-10  7.320538E-10  2.190338E-10  2.947980E-10
    136  5.035511419132E-02  7.808188E-14  2.935157E-12  5.735487E-12  1.153766E-10  1.873010E-10  1.011583E-09  3.070398E-10  4.225891E-10
    137  5.051299755300E-02  9.614657E-14  3.713650E-12  7.374215E-12  1.524410E-10  2.516274E-10  1.392506E-09  4.287552E-10  6.034422E-10
    138  5.067010535678E-02  1.178857E-13  4.678183E-12  9.439452E-12  2.005079E-10  3.365085E-10  1.908001E-09  5.959229E-10  8.576068E-10
    139  5.082726902819E-02  1.440638E-13  5.874141E-12  1.204438E-11  2.628999E-10  4.486177E-10  2.606297E-09  8.257469E-10  1.215172E-09
    140  5.098506829486E-02  1.755713E-13  7.356709E-12  1.532978E-11  3.438974E-10  5.967271E-10  3.552620E-09  1.141876E-09  1.718535E-09
    141  5.114361869269E-02  2.133561E-13  9.188666E-12  1.946095E-11  4.487642E-10  7.919015E-10  4.832120E-09  1.575778E-09  2.425754E-09
    142  5.130328078870E-02  2.585579E-13  1.144790E-11  2.464676E-11  5.843558E-10  1.048813E-09  6.560716E-09  2.170954E-09  3.419012E-09
    143  5.146205644840E-02  3.116208E-13  1.418303E-11  3.103841E-11  7.565390E-10  1.380987E-09  8.854965E-09  2.973057E-09  4.789753E-09
    144  5.162089365231E-02  3.738116E-13  1.749019E-11  3.890792E-11  9.750055E-10  1.810158E-09  1.189817E-08  4.053465E-09  6.680634E-09
    145  5.177902725711E-02  4.457491E-13  2.143873E-11  4.847722E-11  1.248846E-09  2.358021E-09  1.588721E-08  5.491697E-09  9.258748E-09
    146  5.193558292952E-02  5.277180E-13  2.608580E-11  5.994855E-11  1.587339E-09  3.047718E-09  2.104423E-08  7.379905E-09  1.272555E-08
    147  5.207655208218E-02  6.111998E-13  3.096932E-11  7.222036E-11  1.960264E-09  3.821000E-09  2.697473E-08  9.583450E-09  1.686449E-08
    148  5.220437120847E-02  6.951149E-13  3.602159E-11  8.512561E-11  2.363126E-09  4.669840E-09  3.363711E-08  1.209236E-08  2.167590E-08
    149  5.240275279905E-02  8.409548E-13  4.512756E-11  1.088694E-10  3.129816E-09  6.318103E-09  4.695624E-08  1.719349E-08  3.171819E-08
    150  5.258707116153E-02  9.927803E-13  5.503657E-11  1.353543E-10  4.019982E-09  8.277565E-09  6.333599E-08  2.359063E-08  4.469707E-08
    151  5.276353482958E-02  1.151242E-12  6.584384E-11  1.649498E-10  5.054310E-09  1.060712E-08  8.345886E-08  3.159938E-08  6.142506E-08
    152  5.293536770993E-02  1.315327E-12  7.755336E-11  1.978149E-10  6.248729E-09  1.335919E-08  1.080153E-07  4.155609E-08  8.282433E-08
    153  5.310288915571E-02  1.481307E-12  8.997390E-11  2.335678E-10  7.600663E-09  1.654628E-08  1.373899E-07  5.368878E-08  1.096496E-07
    154  5.325369291828E-02  1.632380E-12  1.018441E-10  2.686119E-10  8.978501E-09  1.986744E-08  1.689716E-07  6.696641E-08  1.398110E-07
    155  5.339308966526E-02  1.770434E-12  1.132320E-10  3.030670E-10  1.038452E-08  2.332835E-08  2.028597E-07  8.145129E-08  1.735526E-07
    156  5.362726198018E-02  1.990764E-12  1.327524E-10  3.642100E-10  1.301140E-08  2.998224E-08  2.706547E-07  1.110847E-07  2.449667E-07
    157  5.383816121000E-02  2.166783E-12  1.500577E-10  4.209951E-10  1.561840E-08  3.682505E-08  3.438397E-07  1.439435E-07  3.274123E-07
    158  5.403768730975E-02  2.305439E-12  1.654977E-10  4.742614E-10  1.823602E-08  4.394262E-08  4.236576E-07  1.807197E-07  4.233274E-07
    159  5.422986619970E-02  2.407914E-12  1.789497E-10  5.234115E-10  2.083341E-08  5.126637E-08  5.097901E-07  2.214376E-07  5.336370E-07
    160  5.440569294967E-02  2.472110E-12  1.896532E-10  5.652276E-10  2.322178E-08  5.825379E-08  5.959308E-07  2.631910E-07  6.509750E-07
    161  5.456994612052E-02  2.505734E-12  1.980350E-10  6.006671E-10  2.541983E-08  6.492604E-08  6.820418E-07  3.059409E-07  7.753608E-07
    162  5.485681963417E-02  2.504925E-12  2.085489E-10  6.523188E-10  2.907490E-08  7.663905E-08  8.433697E-07  3.887510E-07  1.028164E-06
    163  5.511708850657E-02  2.444593E-12  2.133960E-10  6.864394E-10  3.207293E-08  8.699923E-08  9.986796E-07  4.718804E-07  1.297356E-06
    164  5.536560227933E-02  2.343195E-12  2.140252E-10  7.071777E-10  3.456655E-08  9.637004E-08  1.151888E-06  5.573269E-07  1.590216E-06
    165  5.559867087093E-02  2.217813E-12  2.113851E-10  7.162997E-10  3.652882E-08  1.045003E-07  1.297459E-06  6.419101E-07  1.896609E-06
    166  5.582344501454E-02  2.076218E-12  2.062308E-10  7.161009E-10  3.805007E-08  1.116000E-07  1.437564E-06  7.267234E-07  2.220985E-06
    167  5.608267729631E-02  1.897180E-12  1.976667E-10  7.060194E-10  3.934001E-08  1.187575E-07  1.596316E-06  8.273453E-07  2.629281E-06
    168  5.632179590432E-02  1.724862E-12  1.878264E-10  6.886301E-10  4.009426E-08  1.243034E-07  1.737976E-06  9.217734E-07  3.037191E-06
    169  5.658568452696E-02  1.534155E-12  1.754202E-10  6.620174E-10  4.046369E-08  1.292021E-07  1.886913E-06  1.026624E-06  3.520684E-06
    170  5.682194908758E-02  1.368028E-12  1.634292E-10  6.329938E-10  4.041335E-08  1.325010E-07  2.012252E-06  1.120179E-06  3.981919E-06
    171  5.707748662895E-02  1.197348E-12  1.499924E-10  5.975517E-10  3.999574E-08  1.349473E-07  2.138142E-06  1.220187E-06  4.509556E-06
    172  5.730159219632E-02  1.057623E-12  1.381314E-10  5.641074E-10  3.935719E-08  1.361831E-07  2.239634E-06  1.306320E-06  4.995922E-06
    173  5.769211250520E-02  8.395779E-13  1.179560E-10  5.030629E-10  3.774092E-08  1.364749E-07  2.395593E-06  1.451664E-06  5.894153E-06
    174  5.804755660481E-02  6.706315E-13  1.007366E-10  4.470081E-10  3.584001E-08  1.349283E-07  2.514035E-06  1.577542E-06  6.765733E-06
    175  5.837706807704E-02  5.389243E-13  8.614805E-11  3.966544E-10  3.383000E-08  1.322238E-07  2.604216E-06  1.688065E-06  7.618045E-06
    176  5.868213309337E-02  4.367374E-13  7.396341E-11  3.524450E-10  3.183393E-08  1.288275E-07  2.671496E-06  1.784708E-06  8.444335E-06
    177  5.897372529375E-02  3.549853E-13  6.353853E-11  3.129060E-10  2.985903E-08  1.249334E-07  2.721909E-06  1.871751E-06  9.267010E-06
    178  5.927019313219E-02  2.858939E-13  5.414054E-11  2.757364E-10  2.782735E-08  1.204601E-07  2.759971E-06  1.954748E-06  1.013590E-05
    179  5.955970264735E-02  2.301842E-13  4.606860E-11  2.424847E-10  2.585166E-08  1.156981E-07  2.784945E-06  2.030277E-06  1.101547E-05
