 *                                      
 * expansion:  temp0=  1.000E+10 den0=  3.000E+06 temp_stop=  1.000E+07
 *          time                hg205         hg206         hg207         hg208         hg209         hg210         hg211         hg212
    180  5.987296131417E-02  1.393186E-25  4.653226E-26  1.658686E-27  2.279178E-29  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
    181  6.018239261751E-02  1.482066E-25  4.886199E-26  1.729207E-27  2.248237E-29  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
    182  6.051941164510E-02  1.877232E-25  6.447176E-26  2.317246E-27  3.096955E-29  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
    183  6.081686890997E-02  2.034795E-25  7.502382E-26  2.768557E-27  3.852557E-29  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
    184  6.107970107709E-02  2.234113E-25  8.754534E-26  3.303432E-27  4.788183E-29  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
    185  6.149099227918E-02  4.165054E-25  1.714925E-25  6.586591E-27  9.803304E-29  1.431991E-30  1.000000E-30  1.000000E-30  1.000000E-30
    186  6.184187848266E-02  4.280308E-25  1.864926E-25  7.313751E-27  1.122305E-28  1.668336E-30  1.000000E-30  1.000000E-30  1.000000E-30
    187  6.212841772032E-02  3.855877E-25  1.739824E-25  6.912838E-27  1.083103E-28  1.639484E-30  1.000000E-30  1.000000E-30  1.000000E-30
    188  6.241083345826E-02  4.275117E-25  2.016892E-25  8.148927E-27  1.313253E-28  2.012776E-30  1.000000E-30  1.000000E-30  1.000000E-30
    189  6.286334795077E-02  8.192515E-25  4.080372E-25  1.680619E-26  2.786642E-28  4.469944E-30  1.000000E-30  1.000000E-30  1.000000E-30
    190  6.324448148531E-02  8.328015E-25  4.419233E-25  1.863227E-26  3.203089E-28  5.080520E-30  1.000000E-30  1.000000E-30  1.000000E-30
    191  6.354755735680E-02  6.499685E-25  3.454489E-25  1.457301E-26  2.507552E-28  4.242580E-30  1.000000E-30  1.000000E-30  1.000000E-30
    192  6.382753282149E-02  7.408813E-25  4.248097E-25  1.843861E-26  3.323269E-28  5.471801E-30  1.000000E-30  1.000000E-30  1.000000E-30
    193  6.429792763326E-02  1.405260E-24  8.327370E-25  3.652114E-26  6.662139E-28  1.114530E-29  1.000000E-30  1.000000E-30  1.000000E-30
    194  6.470641913937E-02  1.395805E-24  8.756885E-25  3.928255E-26  7.456972E-28  1.299427E-29  1.000000E-30  1.000000E-30  1.000000E-30
    195  6.514351188605E-02  1.716780E-24  1.149993E-24  5.287376E-26  1.044033E-27  1.853689E-29  1.000000E-30  1.000000E-30  1.000000E-30
    196  6.551961572666E-02  1.772443E-24  1.276162E-24  6.023499E-26  1.239690E-27  2.288569E-29  1.000000E-30  1.000000E-30  1.000000E-30
    197  6.614173306661E-02  3.632761E-24  2.864445E-24  1.398559E-25  3.042041E-27  5.812487E-29  1.000000E-30  1.000000E-30  1.000000E-30
    198  6.666431851744E-02  3.599888E-24  3.046831E-24  1.526578E-25  3.460020E-27  6.799993E-29  1.000000E-30  1.000000E-30  1.000000E-30
    199  6.714973898932E-02  3.888105E-24  3.537726E-24  1.819184E-25  4.290435E-27  8.650512E-29  1.000000E-30  1.000000E-30  1.000000E-30
    200  6.763365269933E-02  4.480148E-24  4.386966E-24  2.317780E-25  5.709422E-27  1.185759E-28  1.314085E-30  1.000000E-30  1.000000E-30
    201  6.810748363549E-02  5.025782E-24  5.282846E-24  2.865268E-25  7.363618E-27  1.572903E-28  1.785871E-30  1.000000E-30  1.000000E-30
    202  6.886988901479E-02  1.004139E-23  1.176068E-23  6.638261E-25  1.823588E-26  4.078460E-28  5.083016E-30  1.000000E-30  1.000000E-30
    203  6.932442343830E-02  6.703505E-24  8.447124E-24  4.899523E-25  1.404892E-26  3.229542E-28  4.157879E-30  1.000000E-30  1.000000E-30
    204  6.977291475786E-02  7.429037E-24  1.004815E-23  5.984318E-25  1.791374E-26  4.229779E-28  5.541954E-30  1.000000E-30  1.000000E-30
    205  7.051837306122E-02  1.497497E-23  2.265157E-23  1.405489E-24  4.494418E-26  1.106505E-27  1.479814E-29  1.000000E-30  1.000000E-30
    206  7.120724846930E-02  1.623243E-23  2.734168E-23  1.766959E-24  6.050434E-26  1.557308E-27  2.220162E-29  1.000000E-30  1.000000E-30
    207  7.185571854523E-02  1.758962E-23  3.274617E-23  2.196134E-24  7.989220E-26  2.136396E-27  3.198029E-29  1.000000E-30  1.000000E-30
    208  7.250556240022E-02  2.010503E-23  4.138302E-23  2.880543E-24  1.113130E-25  3.090192E-27  4.821231E-29  1.000000E-30  1.000000E-30
    209  7.308358088908E-02  1.991467E-23  4.492823E-23  3.237091E-24  1.324748E-25  3.812156E-27  6.198360E-29  1.079510E-30  1.000000E-30
    210  7.365083251161E-02  2.164852E-23  5.343152E-23  3.981136E-24  1.722331E-25  5.130461E-27  8.702923E-29  1.550905E-30  1.000000E-30
    211  7.420607479025E-02  2.327022E-23  6.270276E-23  4.827768E-24  2.205187E-25  6.792804E-27  1.201527E-28  2.210062E-30  1.000000E-30
    212  7.477269193766E-02  2.600153E-23  7.668866E-23  6.108913E-24  2.952858E-25  9.417884E-27  1.738349E-28  3.388986E-30  1.000000E-30
    213  7.532671922740E-02  2.751135E-23  8.871098E-23  7.308012E-24  3.736324E-25  1.233293E-26  2.374778E-28  4.807943E-30  1.000000E-30
    214  7.590819975934E-02  3.132336E-23  1.109518E-22  9.469728E-24  5.136517E-25  1.757524E-26  3.538794E-28  7.319407E-30  1.000000E-30
    215  7.648106882397E-02  3.298728E-23  1.282319E-22  1.133650E-23  6.522011E-25  2.312438E-26  4.868037E-28  1.040333E-29  1.000000E-30
    216  7.706864365518E-02  3.607552E-23  1.543686E-22  1.415259E-23  8.654087E-25  3.182920E-26  7.016944E-28  1.553817E-29  1.000000E-30
    217  7.765097184480E-02  3.756909E-23  1.769248E-22  1.682071E-23  1.093303E-24  4.170486E-26  9.629198E-28  2.208828E-29  1.000000E-30
    218  7.824188421090E-02  3.979907E-23  2.066928E-22  2.039655E-23  1.411536E-24  5.588922E-26  1.353320E-27  3.218211E-29  1.000000E-30
    219  7.883216312169E-02  4.096998E-23  2.346838E-22  2.404075E-23  1.772001E-24  7.282495E-26  1.849927E-27  4.560224E-29  1.000000E-30
    220  7.934760137230E-02  3.528131E-23  2.202965E-22  2.332089E-23  1.817088E-24  7.715488E-26  2.044424E-27  5.200664E-29  1.000000E-30
    221  7.991019390762E-02  3.960340E-23  2.717990E-22  2.983200E-23  2.471076E-24  1.087462E-25  3.018983E-27  7.949022E-29  1.485662E-30
    222  8.044081450283E-02  3.717748E-23  2.790253E-22  3.169440E-23  2.782635E-24  1.266739E-25  3.676262E-27  9.999968E-29  2.027985E-30
    223  8.103419684334E-02  4.230988E-23  3.512163E-22  4.146648E-23  3.887587E-24  1.838264E-25  5.609077E-27  1.582429E-28  3.287386E-30
    224  8.158988408622E-02  3.949869E-23  3.605570E-22  4.415171E-23  4.404613E-24  2.158571E-25  6.906888E-27  2.016564E-28  4.386878E-30
    225  8.219791245697E-02  4.280586E-23  4.336923E-22  5.528677E-23  5.906796E-24  3.010675E-25  1.015294E-26  3.077918E-28  7.043251E-30
    226  8.273529679330E-02  3.819494E-23  4.245536E-22  5.609410E-23  6.370605E-24  3.362116E-25  1.188222E-26  3.724100E-28  8.915513E-30
    227  8.327310875316E-02  3.684359E-23  4.496614E-22  6.159583E-23  7.440846E-24  4.066867E-25  1.507100E-26  4.884125E-28  1.223911E-29
    228  8.381967664174E-02  3.656457E-23  4.909039E-22  6.977824E-23  8.979974E-24  5.086724E-25  1.979172E-26  6.636478E-28  1.742966E-29
    229  8.442137901789E-02  3.856393E-23  5.752587E-22  8.519305E-23  1.176210E-23  6.931354E-25  2.847221E-26  9.913572E-28  2.743356E-29
    230  8.496109010092E-02  3.601782E-23  5.910765E-22  9.084416E-23  1.336656E-23  8.162518E-25  3.521931E-26  1.268527E-27  3.680688E-29
    231  8.556251684447E-02  3.638912E-23  6.644871E-22  1.064747E-22  1.682906E-23  1.069543E-24  4.877866E-26  1.824762E-27  5.585263E-29
    232  8.609514523980E-02  3.378635E-23  6.783767E-22  1.128216E-22  1.900974E-23  1.251809E-24  5.999614E-26  2.321245E-27  7.453157E-29
    233  8.668730402486E-02  3.312474E-23  7.396883E-22  1.282592E-22  2.321869E-23  1.590878E-24  8.062161E-26  3.238642E-27  1.097370E-28
    234  8.725638446658E-02  3.153043E-23  7.803931E-22  1.409008E-22  2.734626E-23  1.946932E-24  1.041632E-25  4.338697E-27  1.549066E-28
    235  8.784892152766E-02  3.025471E-23  8.338066E-22  1.570718E-22  3.279734E-23  2.430639E-24  1.376832E-25  5.956165E-27  2.247058E-28
    236  8.837914431516E-02  2.787512E-23  8.461710E-22  1.656207E-22  3.694144E-23  2.838364E-24  1.692991E-25  7.577028E-27  3.004716E-28
    237  8.927467123273E-02  3.191267E-23  1.142473E-21  2.387084E-22  5.959868E-23  4.868944E-24  3.172604E-25  1.504154E-26  6.496675E-28
    238  9.009385267910E-02  3.052410E-23  1.271656E-21  2.822545E-22  7.822708E-23  6.762534E-24  4.783897E-25  2.391502E-26  1.118377E-27
    239  9.088007009323E-02  2.777559E-23  1.340677E-21  3.155545E-22  9.679868E-23  8.838052E-24  6.773155E-25  3.563381E-26  1.800621E-27
    240  9.160938796651E-02  2.460227E-23  1.362259E-21  3.387556E-22  1.142909E-22  1.098155E-23  9.074019E-25  5.006568E-26  2.721325E-27
    241  9.231864750676E-02  2.162362E-23  1.369435E-21  3.594306E-22  1.331530E-22  1.344924E-23  1.196895E-24  6.918018E-26  4.040818E-27
    242  9.335415502949E-02  2.039950E-23  1.575249E-21  4.477883E-22  1.905011E-22  2.071002E-23  2.057484E-24  1.273156E-25  8.274452E-27
    243  9.429165011748E-02  1.779763E-23  1.646726E-21  5.036582E-22  2.432831E-22  2.828619E-23  3.110174E-24  2.047931E-25  1.468894E-26
    244  9.514750284226E-02  1.508945E-23  1.649935E-21  5.399705E-22  2.933451E-22  3.628393E-23  4.383284E-24  3.055703E-25  2.401977E-26
    245  9.592869681963E-02  1.268336E-23  1.616111E-21  5.629806E-22  3.408624E-22  4.463112E-23  5.882750E-24  4.321521E-25  3.698234E-26
    246  9.638259128200E-02  1.098543E-23  1.531594E-21  5.534364E-22  3.571016E-22  4.834017E-23  6.706442E-24  5.079480E-25  4.569546E-26
    247  9.686466198075E-02  9.468547E-24  1.452987E-21  5.459871E-22  3.770907E-22  5.289215E-23  7.751659E-24  6.065456E-25  5.756563E-26
    248  9.745016881397E-02  8.061854E-24  1.390324E-21  5.480615E-22  4.113517E-22  6.025613E-23  9.445159E-24  7.689948E-25  7.793923E-26
    249  9.798964068785E-02  6.912893E-24  1.328219E-21  5.473834E-22  4.438271E-22  6.768086E-23  1.129408E-23  9.539426E-25  1.027856E-25
    250  9.892639389759E-02  5.786162E-24  1.344272E-21  5.989657E-22  5.562198E-22  9.100709E-23  1.695437E-23  1.526947E-24  1.832480E-25
    251  9.977784733458E-02  4.758233E-24  1.314580E-21  6.293342E-22  6.620192E-22  1.155458E-22  2.382855E-23  2.275897E-24  3.017523E-25
    252  1.005622893962E-01  3.875246E-24  1.258937E-21  6.444244E-22  7.615682E-22  1.411496E-22  3.200962E-23  3.228481E-24  4.698946E-25
    253  1.013070552067E-01  3.142953E-24  1.191446E-21  6.503179E-22  8.591968E-22  1.686680E-22  4.190892E-23  4.452775E-24  7.090046E-25
    254  1.019791947326E-01  2.559834E-24  1.116535E-21  6.461521E-22  9.450049E-22  1.954720E-22  5.279479E-23  5.880772E-24  1.016529E-24
    255  1.025982572428E-01  2.093620E-24  1.040530E-21  6.358236E-22  1.022073E-21  2.219232E-22  6.478154E-23  7.538715E-24  1.406789E-24
    256  1.032644197032E-01  1.683982E-24  9.634595E-22  6.245140E-22  1.112179E-21  2.545214E-22  8.084575E-23  9.864212E-24  2.000735E-24
    257  1.039121745974E-01  1.350431E-24  8.868668E-22  6.091309E-22  1.199484E-21  2.890057E-22  9.974707E-23  1.274706E-23  2.806426E-24
    258  1.045193471709E-01  1.086077E-24  8.127468E-22  5.896368E-22  1.276931E-21  3.229901E-22  1.205971E-22  1.609880E-23  3.830888E-24
    259  1.051181778144E-01  8.699039E-25  7.406110E-22  5.673439E-22  1.350278E-21  3.584258E-22  1.447255E-22  2.017372E-23  5.187328E-24
    260  1.056826419982E-01  6.996995E-25  6.730914E-22  5.429632E-22  1.413398E-21  3.927520E-22  1.708462E-22  2.481091E-23  6.868241E-24
    261  1.062431336111E-01  5.591878E-25  6.082077E-22  5.166679E-22  1.471348E-21  4.279929E-22  2.006047E-22  3.034849E-23  9.046366E-24
    262  1.068146627648E-01  4.423688E-25  5.454607E-22  4.886358E-22  1.525802E-21  4.651552E-22  2.354154E-22  3.713877E-23  1.194664E-23
    263  1.073656177930E-01  3.504195E-25  4.876634E-22  4.599615E-22  1.570398E-21  5.010349E-22  2.732100E-22  4.488644E-23  1.554964E-23
    264  1.079139362418E-01  2.755346E-25  4.332162E-22  4.302827E-22  1.606952E-21  5.366007E-22  3.153661E-22  5.395868E-23  2.013747E-23
    265  1.084202130578E-01  2.189136E-25  3.854473E-22  4.016770E-22  1.630510E-21  5.679976E-22  3.579173E-22  6.358849E-23  2.543528E-23
    266  1.089957947327E-01  1.677529E-25  3.359635E-22  3.698880E-22  1.651478E-21  6.038125E-22  4.121100E-22  7.643378E-23  3.310383E-23
    267  1.095139929398E-01  1.308484E-25  2.944165E-22  3.407019E-22  1.658248E-21  6.334374E-22  4.648194E-22  8.963023E-23  4.172690E-23
    268  1.100036617482E-01  1.025303E-25  2.579043E-22  3.129427E-22  1.653756E-21  6.585881E-22  5.178266E-22  1.036097E-22  5.167254E-23
    269  1.105581599754E-01  7.733680E-26  2.207515E-22  2.827338E-22  1.640782E-21  6.851641E-22  5.828709E-22  1.216331E-22  6.562182E-23
    270  1.111738162549E-01  5.612460E-26  1.843519E-22  2.508207E-22  1.615939E-21  7.115303E-22  6.610837E-22  1.445888E-22  8.518914E-23
    271  1.117276452796E-01  4.151076E-26  1.549717E-22  2.227317E-22  1.577955E-21  7.290129E-22  7.338086E-22  1.674673E-22  1.068907E-22
    272  1.122547306619E-01  3.083280E-26  1.301170E-22  1.971041E-22  1.529437E-21  7.398912E-22  8.042411E-22  1.911680E-22  1.317646E-22
    273  1.128196390807E-01  2.222214E-26  1.069466E-22  1.714595E-22  1.467447E-21  7.460481E-22  8.810778E-22  2.188300E-22  1.638924E-22
    274  1.134172103791E-01  1.553370E-26  8.597097E-23  1.464222E-22  1.391101E-21  7.456612E-22  9.621200E-22  2.503902E-22  2.049170E-22
    275  1.139661173569E-01  1.101880E-26  6.945574E-23  1.251086E-22  1.309503E-21  7.371448E-22  1.032485E-21  2.805656E-22  2.492911E-22
    276  1.145721141816E-01  7.455906E-27  5.425888E-23  1.040130E-22  1.212217E-21  7.205363E-22  1.105678E-21  3.152256E-22  3.069389E-22
    277  1.151138636995E-01  5.188250E-27  4.292817E-23  8.703457E-23  1.117110E-21  6.973208E-22  1.161710E-21  3.458104E-22  3.656806E-22
    278  1.160623872824E-01  2.694147E-27  2.801033E-23  6.271039E-23  9.552408E-22  6.501846E-22  1.253074E-21  4.025545E-22  4.927347E-22
    279  1.166131253687E-01  1.790770E-27  2.127517E-23  5.048068E-23  8.498770E-22  6.085461E-22  1.277341E-21  4.290727E-22  5.722415E-22
    280  1.171578902390E-01  1.178406E-27  1.596857E-23  4.014566E-23  7.465956E-22  5.622589E-22  1.284957E-21  4.512328E-22  6.555401E-22
    281  1.179966344325E-01  6.032692E-28  1.002084E-23  2.756477E-23  5.986184E-22  4.875793E-22  1.272055E-21  4.785785E-22  7.943144E-22
    282  1.184626561866E-01  4.053544E-28  7.561185E-24  2.187276E-23  5.179631E-22  4.408097E-22  1.238549E-21  4.843035E-22  8.660935E-22
    283  1.189221956404E-01  2.712332E-28  5.655029E-24  1.719591E-23  4.436226E-22  3.943251E-22  1.192423E-21  4.844427E-22  9.329055E-22
    284  1.197605220964E-01  1.279858E-28  3.237907E-24  1.079377E-23  3.262062E-22  3.141215E-22  1.087819E-21  4.741393E-22  1.046614E-21
    285  1.205341475296E-01  6.145786E-29  1.850925E-24  6.722040E-24  2.353135E-22  2.441287E-22  9.591889E-22  4.463628E-22  1.119019E-21
    286  1.212540834288E-01  3.031708E-29  1.054370E-24  4.149828E-24  1.667733E-22  1.855667E-22  8.209866E-22  4.062681E-22  1.147978E-21
    287  1.219299358624E-01  1.550077E-29  5.969356E-25  2.535457E-24  1.161392E-22  1.380814E-22  6.836663E-22  3.585800E-22  1.134974E-21
    288  1.225766858039E-01  8.364690E-30  3.330316E-25  1.522303E-24  7.906991E-23  1.002091E-22  5.529563E-22  3.067519E-22  1.083165E-21
    289  1.231854533608E-01  4.894921E-30  1.844710E-25  9.040864E-25  5.291863E-23  7.125670E-23  4.358523E-22  2.549952E-22  9.990145E-22
    290  1.237219182154E-01  3.149529E-30  1.054825E-25  5.499302E-25  3.579132E-23  5.085642E-23  3.408687E-22  2.090594E-22  8.982593E-22
    291  1.242404039059E-01  2.348736E-30  5.915723E-26  3.274999E-25  2.362352E-23  3.536803E-23  2.590845E-22  1.663579E-22  7.818735E-22
    292  1.248086455930E-01  2.067494E-30  2.986485E-26  1.766259E-25  1.426697E-23  2.262690E-23  1.828072E-22  1.234702E-22  6.406486E-22
    293  1.253177247642E-01  1.679225E-30  1.533637E-26  9.626915E-26  8.616549E-24  1.439517E-23  1.270804E-22  8.983855E-23  5.097745E-22
    294  1.258810647447E-01  1.731322E-30  6.891414E-27  4.619067E-26  4.633082E-24  8.201552E-24  7.990555E-23  5.943234E-23  3.725467E-22
    295  1.264205598797E-01  1.605398E-30  2.998359E-27  2.138415E-26  2.392656E-24  4.478467E-24  4.797484E-23  3.747314E-23  2.585276E-22
    296  1.270317883483E-01  1.772336E-30  1.082967E-27  8.242458E-27  1.044729E-24  2.083974E-24  2.488125E-23  2.055139E-23  1.582026E-22
    297  1.275757308169E-01  1.552277E-30  4.116304E-28  3.291993E-27  4.665029E-25  9.852358E-25  1.296552E-23  1.125935E-23  9.562255E-23
    298  1.286048671531E-01  2.831233E-30  7.080339E-29  5.057852E-28  9.254373E-26  2.193199E-25  3.426646E-24  3.240407E-24  3.255103E-23
    299  1.290949488661E-01  1.345371E-30  3.149560E-29  2.140982E-28  3.960828E-26  9.641441E-26  1.628376E-24  1.613875E-24  1.794008E-23
    300  1.295345101683E-01  1.191955E-30  1.730641E-29  8.461380E-29  1.695785E-26  4.386603E-26  8.208721E-25  8.557764E-25  1.041484E-23
    301  1.303954523490E-01  2.437356E-30  2.037430E-29  2.412952E-29  3.507735E-27  9.471269E-27  2.040852E-25  2.314144E-25  3.343515E-24
    302  1.308549873199E-01  1.209681E-30  1.013639E-29  9.152880E-30  1.360677E-27  4.027306E-27  9.681203E-26  1.149730E-25  1.800256E-24
    303  1.312776310019E-01  1.093371E-30  9.149027E-30  5.429756E-30  5.916233E-28  1.842781E-27  4.785618E-26  5.902419E-26  9.959475E-25
    304  1.320787884157E-01  2.013752E-30  1.675234E-29  7.025202E-30  1.278292E-28  3.948543E-28  1.181418E-26  1.576734E-26  3.102758E-25
    305  1.327308179063E-01  1.617284E-30  1.376973E-29  5.352655E-30  4.103105E-29  1.113528E-28  3.656559E-27  5.194966E-27  1.157647E-25
    306  1.333821207310E-01  1.582374E-30  1.317934E-29  5.274039E-30  1.909679E-29  3.298960E-29  1.099769E-27  1.659524E-27  4.187654E-26
    307  1.339749669338E-01  1.418793E-30  1.163984E-29  4.736469E-30  1.288987E-29  1.249586E-29  3.611769E-28  5.725674E-28  1.616221E-26
    308  1.345530840576E-01  1.366673E-30  1.168534E-29  4.594868E-30  1.101589E-29  6.543647E-30  1.216671E-28  1.987677E-28  6.231867E-27
    309  1.351098094661E-01  1.291629E-30  1.073620E-29  4.187360E-30  1.023901E-29  4.692469E-30  4.411464E-29  7.097279E-29  2.433326E-27
    310  1.359304916944E-01  1.851074E-30  1.548046E-29  6.060108E-30  1.399637E-29  5.771796E-30  1.577626E-29  1.740779E-29  5.878499E-28
    311  1.363572082699E-01  1.000000E-30  8.266724E-30  3.187661E-30  7.376787E-30  2.979048E-30  7.372227E-30  7.761101E-30  2.759261E-28
    312  1.367788244083E-01  1.000000E-30  8.151826E-30  3.156463E-30  7.267795E-30  2.902807E-30  5.502212E-30  4.277784E-30  1.299274E-28
    313  1.375777712339E-01  1.719729E-30  1.469453E-29  5.746894E-30  1.302643E-29  5.406556E-30  8.053798E-30  3.657827E-30  3.418251E-29
    314  1.380438267916E-01  1.000000E-30  8.790998E-30  3.254828E-30  7.787883E-30  3.023322E-30  4.598505E-30  2.010757E-30  1.498636E-29
    315  1.384690951451E-01  1.000000E-30  7.878703E-30  2.990839E-30  7.019843E-30  2.707746E-30  4.005969E-30  1.700903E-30  7.998764E-30
    316  1.391087445178E-01  1.323936E-30  1.175859E-29  4.470392E-30  1.045775E-29  4.002089E-30  5.878081E-30  2.415752E-30  5.520142E-30
    317  1.397002518981E-01  1.205843E-30  1.070515E-29  4.025059E-30  9.484101E-30  3.587411E-30  5.462483E-30  2.106091E-30  4.114199E-30
    318  1.402705851668E-01  1.144614E-30  1.017471E-29  3.848989E-30  8.998107E-30  3.422382E-30  4.923636E-30  2.042027E-30  3.556512E-30
    319  1.408634912375E-01  1.162174E-30  1.021781E-29  3.885566E-30  8.958631E-30  3.553980E-30  5.218902E-30  2.060758E-30  3.507200E-30
    320  1.414089642241E-01  1.053618E-30  9.326158E-30  3.571752E-30  8.336989E-30  3.125955E-30  4.623429E-30  1.855821E-30  3.058969E-30
    321  1.419220762512E-01  1.000000E-30  9.047339E-30  3.298399E-30  7.846098E-30  2.983772E-30  4.268953E-30  1.705304E-30  2.887308E-30
    322  1.422771704232E-01  1.000000E-30  5.942005E-30  2.257645E-30  5.262274E-30  1.989815E-30  2.919089E-30  1.172550E-30  1.914129E-30
    323  1.426029315631E-01  1.000000E-30  5.607123E-30  2.015025E-30  4.930227E-30  1.802779E-30  2.660041E-30  1.060593E-30  1.727534E-30
    324  1.430135230101E-01  1.000000E-30  7.029526E-30  2.474902E-30  6.027871E-30  2.284301E-30  3.292430E-30  1.316111E-30  2.186877E-30
    325  1.434683796643E-01  1.000000E-30  7.733736E-30  2.784641E-30  6.684816E-30  2.414405E-30  3.542755E-30  1.432903E-30  2.365310E-30
    326  1.440315208021E-01  1.004380E-30  9.151398E-30  3.394194E-30  8.008039E-30  3.008797E-30  4.343611E-30  1.740529E-30  2.842988E-30
    327  1.445490332405E-01  1.000000E-30  8.634392E-30  3.144456E-30  7.451622E-30  2.664935E-30  3.929474E-30  1.568819E-30  2.471846E-30
    328  1.451370980342E-01  1.009937E-30  9.761947E-30  3.403097E-30  8.451271E-30  3.121906E-30  4.402510E-30  1.739535E-30  2.926027E-30
    329  1.457052374241E-01  1.000000E-30  9.312410E-30  3.286051E-30  8.010144E-30  2.928287E-30  4.173538E-30  1.651282E-30  2.596839E-30
    330  1.463107957421E-01  1.005490E-30  9.351761E-30  3.406159E-30  8.232738E-30  3.027395E-30  4.303268E-30  1.726226E-30  2.768223E-30
    331  1.468752132891E-01  1.000000E-30  9.016682E-30  3.206655E-30  7.756883E-30  2.727931E-30  3.997816E-30  1.574765E-30  2.465446E-30
    332  1.475510939381E-01  1.074386E-30  1.058496E-29  3.613978E-30  9.306609E-30  3.250949E-30  4.607991E-30  1.834375E-30  3.145959E-30
    333  1.481899111058E-01  1.000000E-30  9.507107E-30  3.380755E-30  8.408880E-30  3.012336E-30  4.265022E-30  1.704771E-30  2.729647E-30
    334  1.491767377555E-01  1.487203E-30  1.432890E-29  5.138813E-30  1.272303E-29  4.518373E-30  6.439896E-30  2.604685E-30  4.252985E-30
    335  1.497116139607E-01  1.000000E-30  7.925611E-30  2.776467E-30  6.845142E-30  2.321888E-30  3.425205E-30  1.359620E-30  2.303323E-30
    336  1.502421520731E-01  1.000000E-30  7.844295E-30  2.569531E-30  6.646637E-30  2.360399E-30  3.430673E-30  1.318356E-30  2.154639E-30
    337  1.509052103900E-01  1.000000E-30  9.733842E-30  3.261571E-30  8.470334E-30  2.936393E-30  4.204858E-30  1.605945E-30  2.541096E-30
    338  1.515352476696E-01  1.000000E-30  9.132946E-30  3.136814E-30  7.831001E-30  2.566237E-30  3.908509E-30  1.494374E-30  2.393886E-30
    339  1.521327102765E-01  1.000000E-30  8.374447E-30  2.799891E-30  7.262521E-30  2.555713E-30  3.792631E-30  1.396351E-30  2.205958E-30
    340  1.526678407657E-01  1.000000E-30  7.423139E-30  2.428692E-30  6.226220E-30  2.195289E-30  3.318778E-30  1.224231E-30  1.997829E-30
    341  1.532481602429E-01  1.000000E-30  8.069674E-30  2.566691E-30  6.890420E-30  2.353443E-30  3.456537E-30  1.299812E-30  2.170817E-30
    342  1.535863948111E-01  1.000000E-30  4.619928E-30  1.528720E-30  3.970500E-30  1.341389E-30  1.990274E-30  1.000000E-30  1.244854E-30
    343  1.538995751697E-01  1.000000E-30  4.254547E-30  1.394334E-30  3.567444E-30  1.222933E-30  1.818147E-30  1.000000E-30  1.136049E-30
    344  1.546020187628E-01  1.000000E-30  9.300205E-30  3.052850E-30  7.928320E-30  2.630821E-30  3.936637E-30  1.503657E-30  2.627387E-30
    345  1.552062305672E-01  1.000000E-30  7.953403E-30  2.680690E-30  6.879859E-30  2.227218E-30  3.405952E-30  1.272511E-30  2.179376E-30
    346  1.557875935888E-01  1.000000E-30  7.546569E-30  2.516241E-30  6.509325E-30  2.214567E-30  3.199334E-30  1.202215E-30  2.000842E-30
    347  1.566447447202E-01  1.019897E-30  1.105509E-29  3.473674E-30  9.493526E-30  3.135497E-30  4.605667E-30  1.715657E-30  2.898302E-30
    348  1.574294426159E-01  1.000000E-30  9.786750E-30  3.215189E-30  8.554998E-30  2.798246E-30  4.233058E-30  1.535247E-30  2.649914E-30
    349  1.581710514975E-01  1.000000E-30  8.953210E-30  2.925556E-30  7.915396E-30  2.659703E-30  3.974300E-30  1.405880E-30  2.365124E-30
    350  1.588328903187E-01  1.000000E-30  8.011172E-30  2.655218E-30  6.965465E-30  2.266254E-30  3.405411E-30  1.230889E-30  2.172604E-30
    351  1.594606073659E-01  1.000000E-30  7.494047E-30  2.287204E-30  6.488956E-30  2.053004E-30  3.142640E-30  1.145080E-30  1.963253E-30
    352  1.600565792087E-01  1.000000E-30  7.025249E-30  2.250437E-30  6.065328E-30  1.916408E-30  3.032742E-30  1.067685E-30  1.841092E-30
    353  1.607059625219E-01  1.000000E-30  7.562700E-30  2.382574E-30  6.440847E-30  2.025469E-30  3.294693E-30  1.127175E-30  1.954278E-30
    354  1.613957576202E-01  1.000000E-30  7.855684E-30  2.505182E-30  6.855711E-30  2.210783E-30  3.316771E-30  1.175622E-30  2.052879E-30
    355  1.620398820205E-01  1.000000E-30  7.116920E-30  2.294417E-30  6.047219E-30  1.924700E-30  3.233186E-30  1.068720E-30  1.876865E-30
    356  1.627691861850E-01  1.000000E-30  8.133874E-30  2.387940E-30  7.033013E-30  2.163657E-30  3.455076E-30  1.177453E-30  2.080889E-30
    357  1.634667099868E-01  1.000000E-30  7.561973E-30  2.229439E-30  6.597431E-30  2.000469E-30  3.163432E-30  1.108557E-30  1.973610E-30
    358  1.645369737572E-01  1.000000E-30  1.148796E-29  3.281641E-30  1.000084E-29  2.864988E-30  4.633364E-30  1.630341E-30  2.822356E-30
    359  1.651200899964E-01  1.000000E-30  6.115444E-30  1.833306E-30  5.278172E-30  1.598094E-30  2.696783E-30  1.000000E-30  1.602275E-30
