 *                                      
 * expansion:  temp0=  1.000E+10 den0=  3.000E+06 temp_stop=  1.000E+07
 *          time                sb131         sb132         sb133         sb134         sb135         sb136         sb137         sb138
    172  5.730159219632E-02  9.247422E-26  5.313415E-26  5.287849E-26  1.485516E-28  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
    173  5.769211250520E-02  2.174166E-25  1.295840E-25  1.321504E-25  3.724654E-28  1.761039E-30  1.000000E-30  1.000000E-30  1.000000E-30
    174  5.804755660481E-02  2.924841E-25  1.852316E-25  2.110507E-25  6.100169E-28  2.997536E-30  1.000000E-30  1.000000E-30  1.000000E-30
    175  5.837706807704E-02  4.697855E-25  3.032826E-25  3.493503E-25  1.011716E-27  5.090829E-30  1.000000E-30  1.000000E-30  1.000000E-30
    176  5.868213309337E-02  8.001181E-25  5.338848E-25  6.402698E-25  1.869734E-27  9.584713E-30  1.000000E-30  1.000000E-30  1.000000E-30
    177  5.897372529375E-02  1.474723E-24  1.016330E-24  1.268194E-24  3.733996E-27  1.949642E-29  1.000000E-30  1.000000E-30  1.000000E-30
    178  5.927019313219E-02  2.941599E-24  2.096769E-24  2.728328E-24  8.103315E-27  4.314452E-29  1.000000E-30  1.000000E-30  1.000000E-30
    179  5.955970264735E-02  5.910050E-24  4.355021E-24  5.907382E-24  1.769756E-26  9.607991E-29  1.000000E-30  1.000000E-30  1.000000E-30
    180  5.987296131417E-02  1.283352E-23  9.808758E-24  1.393137E-23  4.213662E-26  2.337485E-28  1.000000E-30  1.000000E-30  1.000000E-30
    181  6.018239261751E-02  2.749938E-23  2.179359E-23  3.240656E-23  9.895562E-26  5.609458E-28  1.000000E-30  1.000000E-30  1.000000E-30
    182  6.051941164510E-02  6.277047E-23  5.174083E-23  8.084436E-23  2.494139E-25  1.447171E-27  1.000000E-30  1.000000E-30  1.000000E-30
    183  6.081686890997E-02  1.283509E-22  1.095416E-22  1.788289E-22  5.567486E-25  3.297832E-27  2.269588E-30  1.000000E-30  1.000000E-30
    184  6.107970107709E-02  2.390848E-22  2.104465E-22  3.572119E-22  1.121139E-24  6.764172E-27  4.695023E-30  1.000000E-30  1.000000E-30
    185  6.149099227918E-02  6.185961E-22  5.715428E-22  1.031422E-21  3.278613E-24  2.036158E-26  1.432174E-29  1.000000E-30  1.000000E-30
    186  6.184187848266E-02  1.354478E-21  1.304507E-21  2.481168E-21  7.973322E-24  5.076172E-26  3.611264E-29  1.000000E-30  1.000000E-30
    187  6.212841772032E-02  2.521152E-21  2.512102E-21  4.988203E-21  1.617349E-23  1.050850E-25  7.545961E-29  1.000000E-30  1.000000E-30
    188  6.241083345826E-02  4.573156E-21  4.712378E-21  9.764000E-21  3.193900E-23  2.117424E-25  1.534582E-28  1.000000E-30  1.000000E-30
    189  6.286334795077E-02  1.146215E-20  1.246615E-20  2.765904E-20  9.177031E-23  6.284679E-25  4.622975E-28  1.078616E-30  1.000000E-30
    190  6.324448148531E-02  2.403837E-20  2.736419E-20  6.432998E-20  2.160250E-22  1.520638E-24  1.132748E-27  2.713754E-30  1.000000E-30
    191  6.354755735680E-02  4.241033E-20  5.006843E-20  1.232768E-19  4.179722E-22  3.007532E-24  2.263014E-27  5.525611E-30  1.000000E-30
    192  6.382753282149E-02  7.052389E-20  8.611478E-20  2.213180E-19  7.571037E-22  5.559916E-24  4.222777E-27  1.049456E-29  1.000000E-30
    193  6.429792763326E-02  1.605488E-19  2.075102E-19  5.732953E-19  1.990939E-21  1.513280E-23  1.167603E-26  2.989718E-29  1.000000E-30
    194  6.470641913937E-02  3.185122E-19  4.325923E-19  1.272902E-18  4.479101E-21  3.508443E-23  2.744561E-26  7.213522E-29  1.000000E-30
    195  6.514351188605E-02  6.455984E-19  9.247483E-19  2.911687E-18  1.039193E-20  8.407751E-23  6.675426E-26  1.804543E-28  1.000000E-30
    196  6.551961572666E-02  1.162842E-18  1.744040E-18  5.822811E-18  2.103851E-20  1.750513E-22  1.407793E-25  3.899435E-28  1.000000E-30
    197  6.614173306661E-02  2.979124E-18  4.822969E-18  1.775103E-17  6.546255E-20  5.706993E-22  4.688865E-25  1.352560E-27  1.000000E-30
    198  6.666431851744E-02  6.412065E-18  1.107230E-17  4.424703E-17  1.660306E-19  1.505772E-21  1.259755E-24  3.761065E-27  2.218941E-30
    199  6.714973898932E-02  1.290426E-17  2.366495E-17  1.021151E-16  3.894502E-19  3.664971E-21  3.118593E-24  9.615340E-27  5.686526E-30
    200  6.763365269933E-02  2.572580E-17  5.011179E-17  2.335674E-16  9.054606E-19  8.842830E-21  7.653676E-24  2.437331E-26  1.451362E-29
    201  6.810748363549E-02  5.045467E-17  1.042874E-16  5.243684E-16  2.065855E-18  2.092629E-20  1.841871E-23  6.055496E-26  3.630225E-29
    202  6.886988901479E-02  1.491710E-16  3.393731E-16  1.929018E-15  7.801827E-18  8.385699E-20  7.584764E-23  2.626152E-25  1.591626E-28
    203  6.932442343830E-02  2.830791E-16  6.821682E-16  4.173721E-15  1.714959E-17  1.910182E-19  1.756298E-22  6.273416E-25  3.827110E-28
    204  6.977291475786E-02  5.248403E-16  1.339008E-15  8.813313E-15  3.678794E-17  4.245120E-19  3.967219E-22  1.461602E-24  8.974691E-28
    205  7.051837306122E-02  1.376011E-15  3.861562E-15  2.871457E-14  1.230717E-16  1.506896E-18  1.447247E-21  5.615897E-24  3.486096E-27
    206  7.120724846930E-02  3.025850E-15  9.278623E-15  7.728826E-14  3.395729E-16  4.394101E-18  4.329234E-21  1.763319E-23  1.105766E-26
    207  7.185571854523E-02  5.717677E-15  1.907012E-14  1.769188E-13  7.958986E-16  1.085418E-17  1.095658E-20  4.673003E-23  2.958823E-26
    208  7.250556240022E-02  9.825476E-15  3.566653E-14  3.688065E-13  1.699413E-15  2.443888E-17  2.528269E-20  1.129740E-22  7.223351E-26
    209  7.308358088908E-02  1.482896E-14  5.806509E-14  6.616094E-13  3.115156E-15  4.698083E-17  4.968625E-20  2.314981E-22  1.493167E-25
    210  7.365083251161E-02  2.103651E-14  8.877052E-14  1.113378E-12  5.355864E-15  8.466312E-17  9.151381E-20  4.443874E-22  2.891232E-25
    211  7.420607479025E-02  2.840411E-14  1.290120E-13  1.778180E-12  8.737280E-15  1.446687E-16  1.597799E-19  8.082045E-22  5.303377E-25
    212  7.477269193766E-02  3.727172E-14  1.825527E-13  2.771418E-12  1.391908E-14  2.417128E-16  2.729451E-19  1.439811E-21  9.531323E-25
    213  7.532671922740E-02  4.722212E-14  2.491163E-13  4.160054E-12  2.135057E-14  3.885735E-16  4.484787E-19  2.465681E-21  1.646439E-24
    214  7.590819975934E-02  5.899678E-14  3.365904E-13  6.214982E-12  3.263850E-14  6.242067E-16  7.373018E-19  4.234911E-21  2.853856E-24
    215  7.648106882397E-02  7.186876E-14  4.430823E-13  9.035984E-12  4.855242E-14  9.753793E-16  1.178893E-18  7.072032E-21  4.809321E-24
    216  7.706864365518E-02  8.615641E-14  5.754078E-13  1.300233E-11  7.154418E-14  1.512183E-15  1.871682E-18  1.174381E-20  8.061820E-24
    217  7.765097184480E-02  1.009915E-13  7.304887E-13  1.828570E-11  1.030404E-13  2.291190E-15  2.904080E-18  1.905761E-20  1.320601E-23
    218  7.824188421090E-02  1.162731E-13  9.122672E-13  2.534481E-11  1.463520E-13  3.427295E-15  4.450998E-18  3.058013E-20  2.139495E-23
    219  7.883216312169E-02  1.310882E-13  1.116015E-12  3.442551E-11  2.037564E-13  5.026794E-15  6.690046E-18  4.813517E-20  3.400380E-23
    220  7.934760137230E-02  1.429306E-13  1.307358E-12  4.421832E-11  2.674803E-13  6.908041E-15  9.393880E-18  7.038971E-20  5.014844E-23
    221  7.991019390762E-02  1.541275E-13  1.525128E-12  5.705741E-11  3.535317E-13  9.601121E-15  1.336880E-17  1.047441E-19  7.532190E-23
    222  8.044081450283E-02  1.625510E-13  1.732855E-12  7.131702E-11  4.521079E-13  1.287795E-14  1.833929E-17  1.499043E-19  1.087529E-22
    223  8.103419684334E-02  1.689187E-13  1.958193E-12  8.973801E-11  5.837774E-13  1.754519E-14  2.562673E-17  2.197035E-19  1.609819E-22
    224  8.158988408622E-02  1.717410E-13  2.154383E-12  1.092439E-10  7.282628E-13  2.302293E-14  3.444081E-17  3.088512E-19  2.284302E-22
    225  8.219791245697E-02  1.714379E-13  2.345410E-12  1.329013E-10  9.102619E-13  3.042424E-14  4.672789E-17  4.403286E-19  3.290472E-22
    226  8.273529679330E-02  1.683681E-13  2.487978E-12  1.556092E-10  1.091859E-12  3.834669E-14  6.029448E-17  5.937963E-19  4.478206E-22
    227  8.327310875316E-02  1.629084E-13  2.601616E-12  1.797477E-10  1.292430E-12  4.771187E-14  7.681662E-17  7.908989E-19  6.020133E-22
    228  8.381967664174E-02  1.554208E-13  2.686694E-12  2.054512E-10  1.514794E-12  5.884610E-14  9.706799E-17  1.045919E-18  8.037134E-22
    229  8.442137901789E-02  1.454574E-13  2.744714E-12  2.347700E-10  1.780030E-12  7.316933E-14  1.239881E-16  1.405122E-18  1.091172E-21
    230  8.496109010092E-02  1.352933E-13  2.763405E-12  2.616328E-10  2.034668E-12  8.801543E-14  1.528232E-16  1.812702E-18  1.421187E-21
    231  8.556251684447E-02  1.232456E-13  2.750863E-12  2.917734E-10  2.334896E-12  1.069532E-13  1.908617E-16  2.382815E-18  1.888350E-21
    232  8.609514523980E-02  1.123331E-13  2.713203E-12  3.183226E-10  2.613469E-12  1.259808E-13  2.303865E-16  3.010688E-18  2.408988E-21
    233  8.668730402486E-02  1.002193E-13  2.644142E-12  3.473235E-10  2.934938E-12  1.497924E-13  2.815543E-16  3.872492E-18  3.132212E-21
    234  8.725638446658E-02  8.889571E-14  2.554613E-12  3.743337E-10  3.253069E-12  1.754624E-13  3.386999E-16  4.895083E-18  4.001082E-21
    235  8.784892152766E-02  7.774034E-14  2.442905E-12  4.012592E-10  3.591522E-12  2.052684E-13  4.074703E-16  6.203150E-18  5.126536E-21
    236  8.837914431516E-02  6.842733E-14  2.330286E-12  4.241158E-10  3.898856E-12  2.347639E-13  4.779298E-16  7.624704E-18  6.364547E-21
    237  8.927467123273E-02  5.427577E-14  2.119726E-12  4.596428E-10  4.423231E-12  2.910777E-13  6.186567E-16  1.069011E-17  9.076840E-21
    238  9.009385267910E-02  4.328926E-14  1.917968E-12  4.884681E-10  4.904899E-12  3.503598E-13  7.749738E-16  1.441705E-17  1.243669E-20
    239  9.088007009323E-02  3.439649E-14  1.722181E-12  5.127476E-10  5.366645E-12  4.150343E-13  9.543067E-16  1.907028E-17  1.670604E-20
    240  9.160938796651E-02  2.754240E-14  1.545816E-12  5.323645E-10  5.793633E-12  4.826070E-13  1.150760E-15  2.458969E-17  2.185509E-20
    241  9.231864750676E-02  2.202600E-14  1.382412E-12  5.489281E-10  6.208100E-12  5.561889E-13  1.374450E-15  3.136517E-17  2.827695E-20
    242  9.335415502949E-02  1.569375E-14  1.161502E-12  5.690820E-10  6.814059E-12  6.796558E-13  1.770683E-15  4.452410E-17  4.099641E-20
    243  9.429165011748E-02  1.143478E-14  9.837826E-13  5.837633E-10  7.367639E-12  8.107204E-13  2.217188E-15  6.093576E-17  5.720945E-20
    244  9.514750284226E-02  8.494273E-15  8.397061E-13  5.946919E-10  7.881493E-12  9.494935E-13  2.715986E-15  8.103049E-17  7.746030E-20
    245  9.592869681963E-02  6.447512E-15  7.240828E-13  6.029486E-10  8.361199E-12  1.094899E-12  3.264624E-15  1.050562E-16  1.021206E-19
    246  9.638259128200E-02  5.476277E-15  6.628003E-13  6.071017E-10  8.645986E-12  1.188840E-12  3.632062E-15  1.221778E-16  1.199367E-19
    247  9.686466198075E-02  4.597872E-15  6.027160E-13  6.110544E-10  8.954147E-12  1.297081E-12  4.067293E-15  1.434528E-16  1.423125E-19
    248  9.745016881397E-02  3.712352E-15  5.363729E-13  6.152897E-10  9.337394E-12  1.441509E-12  4.666640E-15  1.744015E-16  1.752665E-19
    249  9.798964068785E-02  3.042702E-15  4.810982E-13  6.187056E-10  9.700332E-12  1.588597E-12  5.297519E-15  2.089047E-16  2.124852E-19
    250  9.892639389759E-02  2.141901E-15  3.966868E-13  6.236775E-10  1.035602E-11  1.880728E-12  6.606894E-15  2.862691E-16  2.974243E-19
    251  9.977784733458E-02  1.552150E-15  3.322144E-13  6.272975E-10  1.098366E-11  2.193264E-12  8.083585E-15  3.819193E-16  4.046774E-19
    252  1.005622893962E-01  1.147611E-15  2.811128E-13  6.299930E-10  1.159217E-11  2.528421E-12  9.745619E-15  4.990915E-16  5.386545E-19
    253  1.013070552067E-01  8.598487E-16  2.395873E-13  6.320600E-10  1.219940E-11  2.895482E-12  1.165095E-14  6.445778E-16  7.081245E-19
    254  1.019791947326E-01  6.610107E-16  2.070738E-13  6.335618E-10  1.277437E-11  3.274181E-12  1.370204E-14  8.132760E-16  9.080744E-19
    255  1.025982572428E-01  5.173378E-16  1.807063E-13  6.346679E-10  1.332830E-11  3.668706E-12  1.592378E-14  1.008922E-15  1.143708E-18
    256  1.032644197032E-01  3.969449E-16  1.559653E-13  6.355854E-10  1.395217E-11  4.148906E-12  1.873651E-14  1.274238E-15  1.468488E-18
    257  1.039121745974E-01  3.061056E-16  1.349644E-13  6.362246E-10  1.458834E-11  4.679117E-12  2.197006E-14  1.601542E-15  1.875902E-18
    258  1.045193471709E-01  2.392822E-16  1.176498E-13  6.366087E-10  1.521273E-11  5.240748E-12  2.553066E-14  1.987227E-15  2.363785E-18
    259  1.051181778144E-01  1.875133E-16  1.027007E-13  6.367915E-10  1.585653E-11  5.863862E-12  2.963292E-14  2.461759E-15  2.973566E-18
    260  1.056826419982E-01  1.488116E-16  9.028014E-14  6.367898E-10  1.649020E-11  6.522338E-12  3.412952E-14  3.016122E-15  3.696891E-18
    261  1.062431336111E-01  1.179496E-16  7.928167E-14  6.366218E-10  1.714650E-11  7.253410E-12  3.930263E-14  3.694792E-15  4.595703E-18
    262  1.068146627648E-01  9.298026E-17  6.941266E-14  6.362798E-10  1.784451E-11  8.087271E-12  4.542097E-14  4.549660E-15  5.745203E-18
    263  1.073656177930E-01  7.388365E-17  6.104732E-14  6.357847E-10  1.854605E-11  8.985823E-12  5.225697E-14  5.566665E-15  7.133628E-18
    264  1.079139362418E-01  5.859680E-17  5.361558E-14  6.351253E-10  1.927350E-11  9.984496E-12  6.012960E-14  6.812788E-15  8.860467E-18
    265  1.084202130578E-01  4.724669E-17  4.752209E-14  6.343640E-10  1.997186E-11  1.100926E-11  6.849103E-14  8.217694E-15  1.083571E-17
    266  1.089957947327E-01  3.696452E-17  4.141775E-14  6.333127E-10  2.079792E-11  1.230788E-11  7.947377E-14  1.018109E-14  1.363820E-17
    267  1.095139929398E-01  2.959815E-17  3.656717E-14  6.321877E-10  2.157191E-11  1.361318E-11  9.092093E-14  1.235985E-14  1.679597E-17
    268  1.100036617482E-01  2.392628E-17  3.244686E-14  6.309581E-10  2.233068E-11  1.497977E-11  1.033157E-13  1.486051E-14  2.047213E-17
    269  1.105581599754E-01  1.878761E-17  2.832436E-14  6.293588E-10  2.322262E-11  1.669996E-11  1.194814E-13  1.832726E-14  2.564578E-17
    270  1.111738162549E-01  1.435334E-17  2.434822E-14  6.273054E-10  2.425473E-11  1.885075E-11  1.405228E-13  2.316131E-14  3.298412E-17
    271  1.117276452796E-01  1.122784E-17  2.120149E-14  6.251840E-10  2.522199E-11  2.103174E-11  1.627346E-13  2.862855E-14  4.142655E-17
    272  1.122547306619E-01  8.871376E-18  1.856353E-14  6.229037E-10  2.617688E-11  2.334940E-11  1.872461E-13  3.506305E-14  5.152344E-17
    273  1.128196390807E-01  6.886456E-18  1.609144E-14  6.201528E-10  2.723745E-11  2.612520E-11  2.177617E-13  4.361807E-14  6.517117E-17
    274  1.134172103791E-01  5.256485E-18  1.381393E-14  6.168634E-10  2.840105E-11  2.943078E-11  2.556427E-13  5.501472E-14  8.367726E-17
    275  1.139661173569E-01  4.086780E-18  1.197693E-14  6.134631E-10  2.950714E-11  3.284357E-11  2.963971E-13  6.816428E-14  1.054076E-16
    276  1.145721141816E-01  3.091379E-18  1.022257E-14  6.092507E-10  3.076781E-11  3.707664E-11  3.491359E-13  8.644144E-14  1.361625E-16
    277  1.151138636995E-01  2.406558E-18  8.867678E-15  6.050391E-10  3.192818E-11  4.132125E-11  4.043110E-13  1.069727E-13  1.713382E-16
    278  1.160623872824E-01  1.537601E-18  6.866622E-15  5.965167E-10  3.402939E-11  4.996032E-11  5.231585E-13  1.556530E-13  2.568011E-16
    279  1.166131253687E-01  1.183197E-18  5.910853E-15  5.908304E-10  3.528363E-11  5.576711E-11  6.076851E-13  1.936659E-13  3.251358E-16
    280  1.171578902390E-01  9.113770E-19  5.089146E-15  5.846131E-10  3.654371E-11  6.215601E-11  7.047282E-13  2.404941E-13  4.108459E-16
    281  1.179966344325E-01  6.045810E-19  4.016555E-15  5.737642E-10  3.850884E-11  7.340188E-11  8.852222E-13  3.359579E-13  5.897236E-16
    282  1.184626561866E-01  4.805165E-19  3.516828E-15  5.670177E-10  3.960536E-11  8.045645E-11  1.004468E-12  4.045718E-13  7.210869E-16
    283  1.189221956404E-01  3.827383E-19  3.082307E-15  5.598245E-10  4.068349E-11  8.802769E-11  1.137397E-12  4.859206E-13  8.793204E-16
    284  1.197605220964E-01  2.501547E-19  2.404566E-15  5.451967E-10  4.262333E-11  1.035713E-10  1.425602E-12  6.788089E-13  1.263244E-15
    285  1.205341475296E-01  1.681289E-19  1.904232E-15  5.298809E-10  4.435109E-11  1.200487E-10  1.752855E-12  9.232999E-13  1.763851E-15
    286  1.212540834288E-01  1.153486E-19  1.523942E-15  5.139519E-10  4.587117E-11  1.373896E-10  2.120506E-12  1.228011E-12  2.404615E-15
    287  1.219299358624E-01  8.037016E-20  1.228790E-15  4.974684E-10  4.718942E-11  1.555415E-10  2.530285E-12  1.602881E-12  3.213144E-15
    288  1.225766858039E-01  5.666722E-20  9.966085E-16  4.803051E-10  4.832343E-11  1.746589E-10  2.989228E-12  2.064596E-12  4.233672E-15
    289  1.231854533608E-01  4.048793E-20  8.134774E-16  4.628947E-10  4.925070E-11  1.942666E-10  3.488945E-12  2.615685E-12  5.480709E-15
    290  1.237219182154E-01  2.993379E-20  6.769263E-16  4.465756E-10  4.993574E-11  2.128388E-10  3.989601E-12  3.216740E-12  6.870664E-15
    291  1.242404039059E-01  2.228833E-20  5.651715E-16  4.299920E-10  5.046527E-11  2.319036E-10  4.531780E-12  3.921528E-12  8.534115E-15
    292  1.248086455930E-01  1.606633E-20  4.620271E-16  4.109649E-10  5.087992E-11  2.540130E-10  5.197285E-12  4.861890E-12  1.080154E-14
    293  1.253177247642E-01  1.188325E-20  3.831510E-16  3.932088E-10  5.108979E-11  2.748677E-10  5.862151E-12  5.883398E-12  1.331740E-14
    294  1.258810647447E-01  8.474873E-21  3.102160E-16  3.729258E-10  5.113411E-11  2.989619E-10  6.677619E-12  7.247354E-12  1.675037E-14
    295  1.264205598797E-01  6.108670E-21  2.525159E-16  3.530051E-10  5.098328E-11  3.229122E-10  7.541395E-12  8.825451E-12  2.081280E-14
    296  1.270317883483E-01  4.177135E-21  1.984782E-16  3.299862E-10  5.057382E-11  3.509380E-10  8.623968E-12  1.099886E-11  2.654284E-14
    297  1.275757308169E-01  2.956440E-21  1.591714E-16  3.092802E-10  4.999468E-11  3.764777E-10  9.683816E-12  1.334014E-11  3.286629E-14
    298  1.286048671531E-01  1.519416E-21  1.036689E-16  2.701872E-10  4.836182E-11  4.255765E-10  1.194537E-11  1.906149E-11  4.886347E-14
    299  1.290949488661E-01  1.094048E-21  8.372627E-17  2.518196E-10  4.734338E-11  4.490269E-10  1.314441E-11  2.251228E-11  5.882507E-14
    300  1.295345101683E-01  8.120881E-22  6.890141E-17  2.356386E-10  4.630974E-11  4.698886E-10  1.428670E-11  2.607933E-11  6.933551E-14
    301  1.303954523490E-01  4.495515E-22  4.668758E-17  2.050537E-10  4.398914E-11  5.097945E-10  1.670570E-11  3.457863E-11  9.513711E-14
    302  1.308549873199E-01  3.248233E-22  3.763777E-17  1.894293E-10  4.260325E-11  5.303565E-10  1.809509E-11  4.007711E-11  1.123232E-13
    303  1.312776310019E-01  2.398678E-22  3.075369E-17  1.755768E-10  4.125263E-11  5.486450E-10  1.943103E-11  4.581447E-11  1.306216E-13
    304  1.320787884157E-01  1.340849E-22  2.083036E-17  1.508499E-10  3.853175E-11  5.812593E-10  2.210787E-11  5.873099E-11  1.730301E-13
    305  1.327308179063E-01  8.261982E-23  1.502673E-17  1.322857E-10  3.619330E-11  6.054258E-10  2.441679E-11  7.153851E-11  2.165306E-13
    306  1.333821207310E-01  5.033347E-23  1.073580E-17  1.152059E-10  3.378156E-11  6.270210E-10  2.682574E-11  8.674193E-11  2.697996E-13
    307  1.339749669338E-01  3.190392E-23  7.866699E-18  1.009793E-10  3.155345E-11  6.441304E-10  2.909156E-11  1.029572E-10  3.283558E-13
    308  1.345530840576E-01  2.029284E-23  5.769421E-18  8.829262E-11  2.936863E-11  6.582088E-10  3.135246E-11  1.212448E-10  3.963269E-13
    309  1.351098094661E-01  1.298495E-23  4.242097E-18  7.715234E-11  2.726900E-11  6.690929E-10  3.356002E-11  1.414395E-10  4.735409E-13
    310  1.359304916944E-01  6.669949E-24  2.674444E-18  6.263103E-11  2.422751E-11  6.798855E-10  3.682275E-11  1.763155E-10  6.117381E-13
    311  1.363572082699E-01  4.692197E-24  2.093880E-18  5.592647E-11  2.268241E-11  6.828399E-10  3.850122E-11  1.970881E-10  6.967306E-13
    312  1.367788244083E-01  3.286676E-24  1.632875E-18  4.982898E-11  2.118346E-11  6.838558E-10  4.013167E-11  2.195488E-10  7.907145E-13
    313  1.375777712339E-01  1.660156E-24  1.011073E-18  3.967096E-11  1.845121E-11  6.804075E-10  4.309716E-11  2.676036E-10  9.987139E-13
    314  1.380438267916E-01  1.110288E-24  7.613102E-19  3.453256E-11  1.693286E-11  6.750572E-10  4.472095E-11  2.991008E-10  1.139911E-12
    315  1.384690951451E-01  7.623625E-25  5.834491E-19  3.029964E-11  1.559648E-11  6.679586E-10  4.611195E-11  3.301900E-10  1.282862E-12
    316  1.391087445178E-01  4.287120E-25  3.875071E-19  2.470686E-11  1.368840E-11  6.533390E-10  4.800625E-11  3.811630E-10  1.524775E-12
    317  1.397002518981E-01  2.503163E-25  2.638541E-19  2.029853E-11  1.204379E-11  6.357319E-10  4.950806E-11  4.327142E-10  1.778804E-12
    318  1.402705851668E-01  1.477180E-25  1.807399E-19  1.666713E-11  1.057016E-11  6.151841E-10  5.069031E-11  4.863298E-10  2.052885E-12
    319  1.408634912375E-01  8.410592E-26  1.204470E-19  1.346438E-11  9.156526E-12  5.903316E-10  5.160599E-11  5.459298E-10  2.369388E-12
    320  1.414089642241E-01  4.983228E-26  8.247798E-20  1.098433E-11  7.969079E-12  5.647267E-10  5.214747E-11  6.038138E-10  2.689029E-12
    321  1.419220762512E-01  3.036095E-26  5.755560E-20  9.012104E-12  6.951044E-12  5.385861E-10  5.238058E-11  6.605570E-10  3.014485E-12
    322  1.422771704232E-01  2.136602E-26  4.457144E-20  7.826076E-12  6.299391E-12  5.194389E-10  5.237552E-11  7.009882E-10  3.253888E-12
    323  1.426029315631E-01  1.542535E-26  3.514426E-20  6.856516E-12  5.740292E-12  5.012608E-10  5.225190E-11  7.387400E-10  3.483338E-12
    324  1.430135230101E-01  1.020811E-26  2.599250E-20  5.782438E-12  5.088146E-12  4.776995E-10  5.193717E-11  7.869936E-10  3.785351E-12
    325  1.434683796643E-01  6.452065E-27  1.857561E-20  4.765259E-12  4.432036E-12  4.509836E-10  5.138572E-11  8.410120E-10  4.135777E-12
    326  1.440315208021E-01  3.643770E-27  1.221279E-20  3.723702E-12  3.710873E-12  4.173671E-10  5.041483E-11  9.081699E-10  4.591109E-12
    327  1.445490332405E-01  2.129777E-27  8.233730E-21  2.945965E-12  3.129812E-12  3.862475E-10  4.924691E-11  9.695943E-10  5.028598E-12
    328  1.451370980342E-01  1.157528E-27  5.259375E-21  2.239671E-12  2.560064E-12  3.512234E-10  4.763641E-11  1.038064E-09  5.543687E-12
    329  1.457052374241E-01  6.450773E-28  3.421474E-21  1.705050E-12  2.092682E-12  3.181508E-10  4.582400E-11  1.101926E-09  6.054980E-12
    330  1.463107957421E-01  3.442983E-28  2.157723E-21  1.262486E-12  1.672677E-12  2.839828E-10  4.363061E-11  1.166423E-09  6.608881E-12
    331  1.468752132891E-01  1.927793E-28  1.411239E-21  9.457991E-13  1.346444E-12  2.535284E-10  4.138565E-11  1.221969E-09  7.125943E-12
    332  1.475510939381E-01  9.810102E-29  8.619732E-22  6.620616E-13  1.027804E-12  2.191808E-10  3.849227E-11  1.280869E-09  7.733969E-12
    333  1.481899111058E-01  5.255780E-29  5.478764E-22  4.666219E-13  7.868243E-13  1.889359E-10  3.557562E-11  1.326818E-09  8.281961E-12
    334  1.491767377555E-01  2.095563E-29  2.832802E-22  2.650540E-13  5.084737E-13  1.468815E-10  3.083392E-11  1.373615E-09  9.030952E-12
    335  1.497116139607E-01  1.331053E-29  2.031815E-22  1.924306E-13  3.961338E-13  1.265535E-10  2.819423E-11  1.383856E-09  9.360816E-12
    336  1.502421520731E-01  8.549365E-30  1.478016E-22  1.383675E-13  3.056735E-13  1.080212E-10  2.553914E-11  1.381370E-09  9.613540E-12
    337  1.509052103900E-01  5.045679E-30  1.014771E-22  9.012365E-14  2.175889E-13  8.727459E-11  2.223653E-11  1.358754E-09  9.801261E-12
    338  1.515352476696E-01  3.180673E-30  7.230971E-23  5.885712E-14  1.547081E-13  7.002142E-11  1.916482E-11  1.315681E-09  9.822529E-12
    339  1.521327102765E-01  2.095551E-30  5.282285E-23  3.848137E-14  1.097255E-13  5.575751E-11  1.634244E-11  1.254419E-09  9.678419E-12
    340  1.526678407657E-01  1.477354E-30  4.009268E-23  2.584632E-14  7.931286E-14  4.473024E-11  1.394561E-11  1.183630E-09  9.407647E-12
    341  1.532481602429E-01  1.006091E-30  2.981920E-23  1.646450E-14  5.473649E-14  3.457569E-11  1.153134E-11  1.091913E-09  8.965227E-12
    342  1.535863948111E-01  1.000000E-30  2.508422E-23  1.253126E-14  4.366350E-14  2.947400E-11  1.022606E-11  1.032420E-09  8.639894E-12
    343  1.538995751697E-01  1.000000E-30  2.133057E-23  9.657114E-15  3.515334E-14  2.524569E-11  9.087058E-12  9.739866E-10  8.296723E-12
    344  1.546020187628E-01  1.000000E-30  1.476674E-23  5.255271E-15  2.111367E-14  1.743162E-11  6.817170E-12  8.361050E-10  7.413391E-12
    345  1.552062305672E-01  1.000000E-30  1.069413E-23  3.031965E-15  1.326858E-14  1.235564E-11  5.192176E-12  7.154342E-10  6.567999E-12
    346  1.557875935888E-01  1.000000E-30  7.767596E-24  1.741273E-15  8.279576E-15  8.664748E-12  3.904098E-12  6.023188E-10  5.719395E-12
    347  1.566447447202E-01  1.000000E-30  4.764072E-24  7.362744E-16  3.960153E-15  4.927923E-12  2.462906E-12  4.495096E-10  4.488473E-12
    348  1.574294426159E-01  1.000000E-30  2.991592E-24  3.207111E-16  1.933539E-15  2.821631E-12  1.552043E-12  3.306723E-10  3.459136E-12
    349  1.581710514975E-01  1.000000E-30  1.888075E-24  1.404060E-16  9.438983E-16  1.603085E-12  9.662047E-13  2.387198E-10  2.610752E-12
    350  1.588328903187E-01  1.000000E-30  1.235003E-24  6.518802E-17  4.833297E-16  9.398335E-13  6.150245E-13  1.735301E-10  1.975351E-12
    351  1.594606073659E-01  1.000000E-30  8.150010E-25  3.063010E-17  2.493952E-16  5.511724E-13  3.901867E-13  1.249623E-10  1.478047E-12
