 *                                      
 * expansion:  temp0=  1.000E+10 den0=  3.000E+06 temp_stop=  1.000E+07
 *          time                cs139         cs140         cs141         cs142         cs143         cs144         cs145         cs146
    180  5.987296131417E-02  2.023421E-28  1.196699E-29  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
    181  6.018239261751E-02  1.977780E-28  1.197032E-29  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
    182  6.051941164510E-02  2.370972E-28  1.459605E-29  1.186517E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
    183  6.081686890997E-02  2.164510E-28  1.358207E-29  1.137966E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
    184  6.107970107709E-02  2.050306E-28  1.329960E-29  1.141984E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
    185  6.149099227918E-02  3.397596E-28  2.280938E-29  2.000964E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
    186  6.184187848266E-02  3.165662E-28  2.188097E-29  1.991356E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
    187  6.212841772032E-02  2.677902E-28  1.882660E-29  1.771350E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
    188  6.241083345826E-02  2.798526E-28  2.009130E-29  1.940653E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
    189  6.286334795077E-02  4.630215E-28  3.447694E-29  3.728129E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
    190  6.324448148531E-02  4.133095E-28  3.167922E-29  3.269511E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
    191  6.354755735680E-02  3.273569E-28  2.573610E-29  2.943967E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
    192  6.382753282149E-02  3.347895E-28  2.666084E-29  2.942231E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
    193  6.429792763326E-02  5.577069E-28  4.569948E-29  5.641452E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
    194  6.470641913937E-02  5.748690E-28  5.087312E-29  6.611867E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
    195  6.514351188605E-02  6.649143E-28  6.091707E-29  8.136371E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
    196  6.551961572666E-02  5.815284E-28  5.302250E-29  6.716232E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
    197  6.614173306661E-02  9.427048E-28  8.539594E-29  1.124615E-29  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
    198  6.666431851744E-02  1.009590E-27  1.020919E-28  1.455819E-29  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
    199  6.714973898932E-02  8.256232E-28  9.295917E-29  1.416647E-29  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
    200  6.763365269933E-02  7.250389E-28  8.250952E-29  1.286783E-29  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
    201  6.810748363549E-02  1.098030E-27  1.196330E-28  1.805711E-29  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
    202  6.886988901479E-02  2.190811E-27  2.571191E-28  4.449953E-29  1.800202E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
    203  6.932442343830E-02  2.871793E-27  3.600274E-28  6.816807E-29  3.280125E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
    204  6.977291475786E-02  4.861213E-27  6.389932E-28  1.262444E-28  6.132053E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
    205  7.051837306122E-02  1.194762E-26  1.692254E-27  3.979791E-28  2.278763E-29  4.687011E-30  1.000000E-30  1.000000E-30  1.000000E-30
    206  7.120724846930E-02  2.520538E-26  3.699972E-27  9.081806E-28  5.376146E-29  1.190536E-29  1.000000E-30  1.000000E-30  1.000000E-30
    207  7.185571854523E-02  5.060412E-26  8.017987E-27  2.068340E-27  1.234858E-28  2.480609E-29  1.000000E-30  1.000000E-30  1.000000E-30
    208  7.250556240022E-02  8.986347E-26  1.526850E-26  4.226101E-27  2.612234E-28  5.204493E-29  1.352171E-30  1.000000E-30  1.000000E-30
    209  7.308358088908E-02  1.387494E-25  2.500403E-26  7.459910E-27  4.857111E-28  1.038781E-28  2.818792E-30  1.000000E-30  1.000000E-30
    210  7.365083251161E-02  2.005594E-25  3.813592E-26  1.218540E-26  8.323404E-28  1.909037E-28  5.419045E-30  1.000000E-30  1.000000E-30
    211  7.420607479025E-02  2.758890E-25  5.527022E-26  1.886368E-26  1.348614E-27  3.303522E-28  9.781087E-30  1.000000E-30  1.000000E-30
    212  7.477269193766E-02  3.697143E-25  7.806574E-26  2.846627E-26  2.129999E-27  5.571670E-28  1.720422E-29  1.492457E-30  1.000000E-30
    213  7.532671922740E-02  4.784837E-25  1.063877E-25  4.139678E-26  3.238596E-27  9.031059E-28  2.904520E-29  2.743454E-30  1.000000E-30
    214  7.590819975934E-02  6.110872E-25  1.434603E-25  5.977139E-26  4.899981E-27  1.461426E-27  4.905704E-29  4.930753E-30  1.000000E-30
    215  7.648106882397E-02  7.614300E-25  1.886357E-25  8.410887E-26  7.222126E-27  2.302416E-27  8.063018E-29  8.619255E-30  1.000000E-30
    216  7.706864365518E-02  9.311128E-25  2.438487E-25  1.166244E-25  1.050439E-26  3.587319E-27  1.312372E-28  1.495156E-29  1.000000E-30
    217  7.765097184480E-02  1.112018E-24  3.077867E-25  1.578643E-25  1.491158E-26  5.453597E-27  2.083744E-28  2.529333E-29  1.209321E-30
    218  7.824188421090E-02  1.306651E-24  3.827289E-25  2.109054E-25  2.091678E-26  8.206089E-27  3.277812E-28  4.244232E-29  2.135884E-30
    219  7.883216312169E-02  1.504920E-24  4.665188E-25  2.762537E-25  2.876793E-26  1.211041E-26  5.058197E-28  6.991709E-29  3.677169E-30
    220  7.934760137230E-02  1.672810E-24  5.450477E-25  3.438488E-25  3.737501E-26  1.673896E-26  7.270690E-28  1.064284E-28  5.818555E-30
    221  7.991019390762E-02  1.838062E-24  6.324819E-25  4.276966E-25  4.872319E-26  2.335429E-26  1.058887E-27  1.650604E-28  9.415538E-30
    222  8.044081450283E-02  1.978558E-24  7.169957E-25  5.179042E-25  6.168650E-26  3.153613E-26  1.489239E-27  2.464150E-28  1.463316E-29
    223  8.103419684334E-02  2.097013E-24  8.053826E-25  6.265306E-25  7.845056E-26  4.312289E-26  2.131832E-27  3.773310E-28  2.344981E-29
    224  8.158988408622E-02  2.174165E-24  8.820890E-25  7.360334E-25  9.661232E-26  5.685906E-26  2.934347E-27  5.531357E-28  3.585906E-29
    225  8.219791245697E-02  2.217206E-24  9.554080E-25  8.611325E-25  1.190494E-25  7.554190E-26  4.087890E-27  8.262760E-28  5.613744E-29
    226  8.273529679330E-02  2.220176E-24  1.009303E-24  9.743665E-25  1.410603E-25  9.571163E-26  5.402569E-27  1.162049E-27  8.231493E-29
    227  8.327310875316E-02  2.187457E-24  1.049508E-24  1.085775E-24  1.646523E-25  1.195095E-25  7.037963E-27  1.611325E-27  1.190153E-28
    228  8.381967664174E-02  2.127546E-24  1.078601E-24  1.197817E-24  1.904747E-25  1.481315E-25  9.110259E-27  2.223314E-27  1.713830E-28
    229  8.442137901789E-02  2.037029E-24  1.097567E-24  1.318253E-24  2.209215E-25  1.854483E-25  1.196651E-26  3.134917E-27  2.533972E-28
    230  8.496109010092E-02  1.930619E-24  1.099119E-24  1.417222E-24  2.490463E-25  2.240064E-25  1.509522E-26  4.215841E-27  3.556487E-28
    231  8.556251684447E-02  1.797149E-24  1.088225E-24  1.519419E-24  2.815890E-25  2.736882E-25  1.936330E-26  5.811207E-27  5.143700E-28
    232  8.609514523980E-02  1.672349E-24  1.069926E-24  1.603837E-24  3.116682E-25  3.245801E-25  2.398096E-26  7.672430E-27  7.087136E-28
    233  8.668730402486E-02  1.526112E-24  1.038357E-24  1.685614E-24  3.454537E-25  3.888097E-25  3.016184E-26  1.037186E-26  1.005308E-27
    234  8.725638446658E-02  1.382791E-24  9.984825E-25  1.750521E-24  3.776254E-25  4.579973E-25  3.723373E-26  1.372204E-26  1.392838E-27
    235  8.784892152766E-02  1.238322E-24  9.516998E-25  1.809010E-24  4.118494E-25  5.403765E-25  4.615293E-26  1.829684E-26  1.949660E-27
    236  8.837914431516E-02  1.113848E-24  9.054171E-25  1.850746E-24  4.422320E-25  6.226541E-25  5.558571E-26  2.352707E-26  2.618608E-27
    237  8.927467123273E-02  9.202101E-25  8.236648E-25  1.906427E-24  4.944239E-25  7.827711E-25  7.513732E-26  3.535015E-26  4.219919E-27
    238  9.009385267910E-02  7.607310E-25  7.442019E-25  1.936009E-24  5.426454E-25  9.604331E-25  9.873920E-26  5.129184E-26  6.535721E-27
    239  9.088007009323E-02  6.275595E-25  6.663376E-25  1.934169E-24  5.841476E-25  1.157651E-24  1.278717E-25  7.380360E-26  1.006856E-26
    240  9.160938796651E-02  5.231556E-25  6.022782E-25  1.934796E-24  6.243682E-25  1.365101E-24  1.606123E-25  1.022294E-25  1.490025E-26
    241  9.231864750676E-02  4.353243E-25  5.418849E-25  1.930268E-24  6.670591E-25  1.609710E-24  2.013288E-25  1.402954E-25  2.172618E-26
    242  9.335415502949E-02  3.418745E-25  4.773861E-25  1.990871E-24  7.642867E-25  2.142199E-24  2.934056E-25  2.327216E-25  3.922917E-26
    243  9.429165011748E-02  2.814651E-25  4.370833E-25  2.047719E-24  8.485725E-25  2.692123E-24  4.009778E-25  3.628357E-25  6.674802E-26
    244  9.514750284226E-02  2.247014E-25  3.793622E-25  2.053184E-24  9.385098E-25  3.397691E-24  5.464390E-25  5.519886E-25  1.093623E-25
    245  9.592869681963E-02  1.862564E-25  3.497978E-25  2.121852E-24  1.042127E-24  4.209438E-24  7.272207E-25  8.190269E-25  1.742297E-25
    246  9.638259128200E-02  1.492742E-25  2.943315E-25  1.911830E-24  9.831695E-25  4.243916E-24  7.638735E-25  9.147834E-25  2.027932E-25
    247  9.686466198075E-02  1.343365E-25  2.801220E-25  1.957931E-24  1.056841E-24  4.896974E-24  9.213853E-25  1.178536E-24  2.728706E-25
    248  9.745016881397E-02  1.243248E-25  2.775587E-25  2.121648E-24  1.215064E-24  6.139263E-24  1.219429E-24  1.690430E-24  4.127488E-25
    249  9.798964068785E-02  1.066058E-25  2.535532E-25  2.105893E-24  1.274124E-24  6.975748E-24  1.456973E-24  2.176210E-24  5.582066E-25
    250  9.892639389759E-02  1.150162E-25  3.055948E-25  2.935860E-24  1.955742E-24  1.232580E-23  2.811268E-24  4.785452E-24  1.338099E-24
    251  9.977784733458E-02  8.870768E-26  2.609543E-25  2.865196E-24  2.085016E-24  1.495177E-23  3.697490E-24  7.097013E-24  2.148143E-24
    252  1.005622893962E-01  6.792120E-26  2.196670E-25  2.731707E-24  2.158270E-24  1.745393E-23  4.653515E-24  9.988712E-24  3.254882E-24
    253  1.013070552067E-01  5.246199E-26  1.857714E-25  2.602473E-24  2.224740E-24  2.018539E-23  5.783935E-24  1.381757E-23  4.832133E-24
    254  1.019791947326E-01  4.003570E-26  1.539570E-25  2.403762E-24  2.207656E-24  2.224136E-23  6.805087E-24  1.791984E-23  6.682687E-24
    255  1.025982572428E-01  3.060576E-26  1.270580E-25  2.194014E-24  2.153737E-24  2.391351E-23  7.775973E-24  2.241391E-23  8.872215E-24
    256  1.032644197032E-01  2.326905E-26  1.049518E-25  2.021103E-24  2.132490E-24  2.630684E-23  9.137871E-24  2.905020E-23  1.226693E-23
    257  1.039121745974E-01  1.720571E-26  8.417219E-26  1.803806E-24  2.042716E-24  2.793833E-23  1.035299E-23  3.622902E-23  1.629851E-23
    258  1.045193471709E-01  1.250318E-26  6.604423E-26  1.565797E-24  1.895697E-24  2.858207E-23  1.125860E-23  4.313708E-23  2.060202E-23
    259  1.051181778144E-01  8.915451E-27  5.081865E-26  1.331808E-24  1.723017E-24  2.861634E-23  1.197699E-23  5.021033E-23  2.544709E-23
    260  1.056826419982E-01  6.315026E-27  3.869212E-26  1.115121E-24  1.536445E-24  2.796940E-23  1.239982E-23  5.661558E-23  3.035620E-23
    261  1.062431336111E-01  4.401018E-27  2.898397E-26  9.187510E-25  1.348135E-24  2.690058E-23  1.263225E-23  6.281810E-23  3.563259E-23
    262  1.068146627648E-01  2.999424E-27  2.127134E-26  7.433717E-25  1.163588E-24  2.550926E-23  1.270743E-23  6.897530E-23  4.145189E-23
    263  1.073656177930E-01  2.036534E-27  1.551706E-26  5.960166E-25  9.932705E-25  2.385456E-23  1.258356E-23  7.435414E-23  4.725949E-23
    264  1.079139362418E-01  1.366738E-27  1.118975E-26  4.725791E-25  8.385979E-25  2.206871E-23  1.232877E-23  7.931909E-23  5.332468E-23
    265  1.084202130578E-01  9.332838E-28  8.167976E-27  3.767191E-25  7.086345E-25  2.030119E-23  1.196190E-23  8.328644E-23  5.898656E-23
    266  1.089957947327E-01  6.037110E-28  5.700951E-27  2.907535E-25  5.846487E-25  1.845552E-23  1.155751E-23  8.807567E-23  6.620797E-23
    267  1.095139929398E-01  4.033038E-28  4.080110E-27  2.279319E-25  4.868763E-25  1.678047E-23  1.110480E-23  9.183757E-23  7.286378E-23
    268  1.100036617482E-01  2.737448E-28  2.956435E-27  1.801292E-25  4.075215E-25  1.527038E-23  1.064978E-23  9.520124E-23  7.950789E-23
    269  1.105581599754E-01  1.766096E-28  2.053337E-27  1.380789E-25  3.335189E-25  1.374509E-23  1.017640E-23  9.939488E-23  8.800475E-23
    270  1.111738162549E-01  1.084436E-28  1.367813E-27  1.026779E-25  2.668373E-25  1.222948E-23  9.679903E-24  1.043756E-22  9.865167E-23
    271  1.117276452796E-01  6.933445E-29  9.415466E-28  7.810813E-26  2.169054E-25  1.094664E-23  9.205268E-24  1.085723E-22  1.088738E-22
    272  1.122547306619E-01  4.511426E-29  6.566677E-28  5.994355E-26  1.773849E-25  9.817604E-24  8.748884E-24  1.124455E-22  1.193341E-22
    273  1.128196390807E-01  2.844373E-29  4.445284E-28  4.497259E-26  1.425250E-25  8.712641E-24  8.265527E-24  1.165360E-22  1.314731E-22
    274  1.134172103791E-01  1.741292E-29  2.920189E-28  3.295581E-26  1.123550E-25  7.635239E-24  7.742689E-24  1.204736E-22  1.450620E-22
    275  1.139661173569E-01  1.099416E-29  1.964014E-28  2.452796E-26  8.946836E-26  6.706032E-24  7.232896E-24  1.232934E-22  1.576753E-22
    276  1.145721141816E-01  6.693626E-30  1.254827E-28  1.752045E-26  6.889124E-26  5.757056E-24  6.649793E-24  1.254385E-22  1.715254E-22
    277  1.151138636995E-01  4.246350E-30  8.301131E-29  1.281275E-26  5.390296E-26  4.966990E-24  6.102139E-24  1.260801E-22  1.831068E-22
    278  1.160623872824E-01  2.390086E-30  3.950823E-29  7.206300E-27  3.414655E-26  3.740168E-24  5.124008E-24  1.243806E-22  2.009261E-22
    279  1.166131253687E-01  1.388354E-30  2.483473E-29  5.043691E-27  2.564305E-26  3.108147E-24  4.538666E-24  1.210473E-22  2.081109E-22
    280  1.171578902390E-01  1.003134E-30  1.563497E-29  3.495058E-27  1.905030E-26  2.553282E-24  3.972909E-24  1.163668E-22  2.128669E-22
    281  1.179966344325E-01  1.000000E-30  7.721276E-30  1.931063E-27  1.172266E-26  1.836829E-24  3.154298E-24  1.068759E-22  2.152732E-22
    282  1.184626561866E-01  1.000000E-30  4.935147E-30  1.366167E-27  8.814090E-27  1.507469E-24  2.735769E-24  1.005562E-22  2.137586E-22
    283  1.189221956404E-01  1.000000E-30  3.279922E-30  9.621741E-28  6.590968E-27  1.229069E-24  2.355997E-24  9.386603E-23  2.104878E-22
    284  1.197605220964E-01  1.000000E-30  1.836140E-30  4.949373E-28  3.781237E-27  8.268031E-25  1.752652E-24  8.100384E-23  2.003984E-22
    285  1.205341475296E-01  1.000000E-30  1.082529E-30  2.606832E-28  2.204583E-27  5.589793E-25  1.301342E-24  6.904673E-23  1.871806E-22
    286  1.212540834288E-01  1.000000E-30  1.000000E-30  1.403783E-28  1.304899E-27  3.801907E-25  9.665236E-25  5.837502E-23  1.724387E-22
    287  1.219299358624E-01  1.000000E-30  1.000000E-30  7.710098E-29  7.827317E-28  2.601245E-25  7.187247E-25  4.907267E-23  1.572311E-22
    288  1.225766858039E-01  1.000000E-30  1.000000E-30  4.289011E-29  4.727418E-28  1.782755E-25  5.337444E-25  4.100707E-23  1.420922E-22
    289  1.231854533608E-01  1.000000E-30  1.000000E-30  2.440103E-29  2.897640E-28  1.231953E-25  3.980151E-25  3.420249E-23  1.276503E-22
    290  1.237219182154E-01  1.000000E-30  1.000000E-30  1.470159E-29  1.860383E-28  8.797109E-26  3.040664E-25  2.885804E-23  1.150360E-22
    291  1.242404039059E-01  1.000000E-30  1.000000E-30  9.001220E-30  1.200461E-28  6.291921E-26  2.322262E-25  2.427070E-23  1.031456E-22
    292  1.248086455930E-01  1.000000E-30  1.000000E-30  5.328761E-30  7.342746E-29  4.307468E-26  1.709093E-25  1.986333E-23  9.058786E-23
    293  1.253177247642E-01  1.000000E-30  1.000000E-30  3.301367E-30  4.665962E-29  3.030849E-26  1.283659E-25  1.642169E-23  7.981390E-23
    294  1.258810647447E-01  1.000000E-30  1.000000E-30  2.069164E-30  2.793930E-29  2.028513E-26  9.238394E-26  1.314898E-23  6.859892E-23
    295  1.264205598797E-01  1.000000E-30  1.000000E-30  1.349747E-30  1.688321E-29  1.363022E-26  6.657428E-26  1.049921E-23  5.864341E-23
    296  1.270317883483E-01  1.000000E-30  1.000000E-30  1.000000E-30  9.424544E-30  8.535499E-27  4.515217E-26  8.005737E-24  4.833659E-23
    297  1.275757308169E-01  1.000000E-30  1.000000E-30  1.000000E-30  5.520902E-30  5.537127E-27  3.146255E-26  6.195977E-24  4.011225E-23
    298  1.286048671531E-01  1.000000E-30  1.000000E-30  1.000000E-30  2.142739E-30  2.349293E-27  1.527669E-26  3.668969E-24  2.712385E-23
    299  1.290949488661E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.217316E-30  1.521321E-27  1.057653E-26  2.800388E-24  2.207963E-23
    300  1.295345101683E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.021199E-27  7.532918E-27  2.175136E-24  1.816824E-23
    301  1.303954523490E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  4.548703E-28  3.763610E-27  1.287815E-24  1.205033E-23
    302  1.308549873199E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  2.891491E-28  2.548805E-27  9.564990E-25  9.517443E-24
    303  1.312776310019E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.888434E-28  1.763314E-27  7.203430E-25  7.585185E-24
    304  1.320787884157E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  8.261781E-29  8.551349E-28  4.101532E-25  4.810598E-24
    305  1.327308179063E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  4.095909E-29  4.615643E-28  2.526197E-25  3.237816E-24
    306  1.333821207310E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  2.003331E-29  2.435588E-28  1.521400E-25  2.132006E-24
    307  1.339749669338E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.034734E-29  1.336544E-28  9.413159E-26  1.431497E-24
    308  1.345530840576E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  5.471484E-30  7.321587E-29  5.792479E-26  9.545217E-25
    309  1.351098094661E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  3.012817E-30  4.040498E-29  3.571506E-26  6.361453E-25
    310  1.359304916944E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.627233E-30  1.664951E-29  1.708697E-26  3.415191E-25
    311  1.363572082699E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.025529E-29  1.150195E-26  2.442844E-25
    312  1.367788244083E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  6.403289E-30  7.720744E-27  1.741354E-25
    313  1.375777712339E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  2.812990E-30  3.569143E-27  9.024725E-26
    314  1.380438267916E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.631308E-30  2.252907E-27  6.093247E-26
    315  1.384690951451E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.050247E-30  1.471404E-27  4.232785E-26
    316  1.391087445178E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  7.684334E-28  2.426036E-26
    317  1.397002518981E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  4.181138E-28  1.439209E-26
    318  1.402705851668E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  2.309243E-28  8.641166E-27
    319  1.408634912375E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.235972E-28  5.045194E-27
    320  1.414089642241E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  6.924391E-29  3.061805E-27
    321  1.419220762512E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  4.005783E-29  1.908508E-27
    322  1.422771704232E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  2.729746E-29  1.372010E-27
    323  1.426029315631E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.921560E-29  1.012796E-27
    324  1.430135230101E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.240693E-29  6.908921E-28
    325  1.434683796643E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  7.674195E-30  4.527903E-28
    326  1.440315208021E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  4.319103E-30  2.692669E-28
    327  1.445490332405E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  2.554508E-30  1.674361E-28
    328  1.451370980342E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.491182E-30  9.851769E-29
    329  1.457052374241E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  5.959532E-29
    330  1.463107957421E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  3.521118E-29
    331  1.468752132891E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  2.172918E-29
    332  1.475510939381E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.240624E-29
    333  1.481899111058E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  7.323034E-30
    334  1.491767377555E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  3.519815E-30
    335  1.497116139607E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  2.148664E-30
    336  1.502421520731E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.434404E-30
    337  1.509052103900E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
    338  1.515352476696E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
    339  1.521327102765E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
    340  1.526678407657E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
    341  1.532481602429E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
    342  1.535863948111E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
    343  1.538995751697E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
    344  1.546020187628E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
    345  1.552062305672E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
    346  1.557875935888E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
    347  1.566447447202E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
    348  1.574294426159E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
    349  1.581710514975E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
    350  1.588328903187E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
    351  1.594606073659E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
    352  1.600565792087E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
    353  1.607059625219E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
    354  1.613957576202E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
    355  1.620398820205E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
    356  1.627691861850E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
    357  1.634667099868E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
    358  1.645369737572E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
    359  1.651200899964E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
