 *                                      
 * expansion:  temp0=  1.000E+10 den0=  3.000E+06 temp_stop=  1.000E+07
 *          time                ce154         ce155         ce156         ce157         ce158         ce159         ce160         ce161
    360  1.656939516385E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  6.383672E-29  1.444976E-26  9.670901E-23  8.349173E-22
    361  1.664404283242E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  4.160981E-29  1.100478E-26  5.835710E-23  5.616420E-22
    362  1.671401020014E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  2.821420E-29  8.591712E-27  3.581405E-23  3.817843E-22
    363  1.682228463170E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.393728E-29  5.828532E-27  1.647053E-23  2.054739E-22
    364  1.688914277275E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  9.894626E-30  4.543545E-27  1.013676E-23  1.395968E-22
    365  1.695862681704E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  6.000900E-30  3.457029E-27  6.137513E-24  9.353090E-23
    366  1.708796298676E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.991870E-27  2.535571E-24  4.641898E-23
    367  1.720689125062E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.132046E-27  1.204450E-24  2.635021E-23
    368  1.730357271347E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  6.843794E-28  7.037138E-25  1.781373E-23
    369  1.739185931198E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  4.163051E-28  4.452091E-25  1.293778E-23
    370  1.748109107026E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  2.431874E-28  2.848508E-25  9.543214E-24
    371  1.757092013639E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.361530E-28  1.806870E-25  7.007659E-24
    372  1.765567714958E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  7.632038E-29  1.158027E-25  5.164784E-24
    373  1.775373762473E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  3.729460E-29  6.695156E-26  3.516832E-24
    374  1.784803688374E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.810587E-29  3.810702E-26  2.344182E-24
    375  1.795112536071E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  7.740034E-30  1.958825E-26  1.432494E-24
    376  1.804824008025E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  3.345579E-30  1.000863E-26  8.598519E-25
    377  1.815169070317E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.117808E-30  4.658235E-27  4.729793E-25
    378  1.825428215499E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  2.095799E-27  2.485385E-25
    379  1.841355644659E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  5.865206E-28  8.382635E-26
    380  1.856860183354E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.643014E-28  2.701089E-26
    381  1.870847965371E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  6.161768E-29  1.013171E-26
    382  1.883699545972E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  2.682142E-29  4.465966E-27
    383  1.895671856375E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.200846E-29  2.379616E-27
    384  1.907324824205E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  4.520526E-30  1.384455E-27
    385  1.917913284253E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.158494E-30  8.699100E-28
    386  1.928179034582E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  5.485209E-28
    387  1.939781308337E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  3.158941E-28
    388  1.950365569225E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.834980E-28
    389  1.963061656501E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  9.029375E-29
    390  1.975160386553E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  4.342522E-29
    391  1.988970783448E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.734228E-29
    392  2.001908516564E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  6.849827E-30
    393  2.023233395230E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
    394  2.035207364909E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
    395  2.047171141817E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
    396  2.061861175315E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
    397  2.075162532616E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
    398  2.088103947538E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
    399  2.102374295066E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
    400  2.116254943500E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
    401  2.137594200207E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
    402  2.149968302441E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
    403  2.163578604848E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
    404  2.188327022992E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
    405  2.210861741802E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
    406  2.231360986547E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
    407  2.249661932162E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
    408  2.266023391923E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
    409  2.291569547831E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.066252E-30  1.000000E-30
    410  2.305971902523E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
    411  2.319348711247E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
    412  2.335360820165E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.222255E-30  1.000000E-30
    413  2.351317971316E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.373179E-30  1.000000E-30
    414  2.376293164755E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  2.335233E-30  1.000000E-30
    415  2.399259738388E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  2.552829E-30  1.000000E-30
    416  2.420046682363E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  2.299765E-30  1.000000E-30
    417  2.451201276448E-01  1.000000E-30  1.000000E-30  1.166200E-30  1.000000E-30  1.466490E-30  1.000000E-30  4.254137E-30  1.270160E-30
    418  2.467564269033E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  2.405474E-30  1.000000E-30
    419  2.483354027874E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  2.783769E-30  1.000000E-30
    420  2.499258654919E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.037046E-30  1.000000E-30  2.684170E-30  1.000000E-30
    421  2.515152656983E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  2.418116E-30  1.000000E-30
    422  2.542060864984E-01  1.000000E-30  1.000000E-30  1.408488E-30  1.000000E-30  1.798804E-30  1.000000E-30  4.784351E-30  1.465855E-30
    423  2.556901221114E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.174708E-30  1.000000E-30  3.260117E-30  1.000000E-30
    424  2.570805114381E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  2.336243E-30  1.000000E-30
    425  2.598984391343E-01  1.000000E-30  1.000000E-30  1.513747E-30  1.000000E-30  1.943211E-30  1.000000E-30  5.145324E-30  1.527304E-30
    426  2.622653138568E-01  1.000000E-30  1.000000E-30  1.396979E-30  1.000000E-30  1.804638E-30  1.000000E-30  4.710492E-30  1.400385E-30
    427  2.644885215151E-01  1.000000E-30  1.000000E-30  1.393308E-30  1.000000E-30  1.808577E-30  1.000000E-30  4.762717E-30  1.387931E-30
    428  2.667229470066E-01  1.000000E-30  1.000000E-30  1.452718E-30  1.000000E-30  1.893184E-30  1.000000E-30  4.922723E-30  1.436739E-30
    429  2.687894382327E-01  1.000000E-30  1.000000E-30  1.310292E-30  1.000000E-30  1.711159E-30  1.000000E-30  4.734364E-30  1.292602E-30
    430  2.709436570286E-01  1.000000E-30  1.000000E-30  1.396635E-30  1.000000E-30  1.830682E-30  1.000000E-30  4.451721E-30  1.370539E-30
    431  2.728595154549E-01  1.000000E-30  1.000000E-30  1.308681E-30  1.000000E-30  1.724228E-30  1.000000E-30  4.497512E-30  1.290886E-30
    432  2.763050324764E-01  1.005590E-30  1.000000E-30  2.385686E-30  1.000000E-30  3.171800E-30  1.000000E-30  8.217345E-30  2.227145E-30
    433  2.797281875476E-01  1.053372E-30  1.000000E-30  2.443085E-30  1.000000E-30  3.676468E-30  1.013618E-30  8.515109E-30  2.974063E-30
    434  2.831107064370E-01  1.098170E-30  1.000000E-30  3.211625E-30  1.000000E-30  3.825323E-30  1.032838E-30  8.772726E-30  2.311954E-30
    435  2.863632962154E-01  1.125340E-30  1.000000E-30  3.232420E-30  1.000000E-30  3.817587E-30  1.035174E-30  8.959819E-30  2.932458E-30
    436  2.894106333807E-01  1.017102E-30  1.000000E-30  2.640833E-30  1.000000E-30  4.099676E-30  1.000000E-30  8.805662E-30  2.692896E-30
    437  2.941185503109E-01  1.553930E-30  1.000000E-30  3.876461E-30  1.000000E-30  6.404582E-30  1.358479E-30  1.594210E-29  3.748123E-30
    438  2.983685787405E-01  1.539926E-30  1.000000E-30  3.784427E-30  1.000000E-30  4.902806E-30  1.304655E-30  1.401314E-29  4.728135E-30
    439  3.021949729112E-01  1.528929E-30  1.000000E-30  3.920849E-30  1.000000E-30  5.183959E-30  1.259692E-30  1.454348E-29  4.689194E-30
    440  3.059150641439E-01  1.587517E-30  1.000000E-30  3.994332E-30  1.000000E-30  5.742464E-30  1.274196E-30  1.536145E-29  5.400065E-30
    441  3.094680949786E-01  1.637418E-30  1.000000E-30  3.979185E-30  1.000000E-30  6.069016E-30  1.281855E-30  1.586934E-29  6.417662E-30
    442  3.127856926026E-01  1.437039E-30  1.000000E-30  3.668053E-30  1.000000E-30  5.251598E-30  1.091075E-30  1.024567E-29  7.793147E-30
    443  3.178598433803E-01  2.938887E-30  1.000000E-30  5.441599E-30  1.000000E-30  8.154779E-30  1.611673E-30  1.687066E-29  1.219190E-29
    444  3.224504526026E-01  3.027473E-30  1.000000E-30  4.647026E-30  1.000000E-30  8.270614E-30  1.578552E-30  1.934056E-29  1.777463E-29
    445  3.266870398371E-01  3.092395E-30  1.000000E-30  4.926685E-30  1.000000E-30  8.605180E-30  1.577358E-30  1.971720E-29  2.602845E-29
    446  3.305577136787E-01  1.977299E-30  1.000000E-30  4.512643E-30  1.000000E-30  7.990227E-30  1.332279E-30  1.654933E-29  3.707208E-29
    447  3.362681054783E-01  3.989296E-30  1.000000E-30  6.719015E-30  1.000000E-30  1.097412E-29  1.929079E-30  2.309408E-29  6.610780E-29
    448  3.414589872690E-01  3.311324E-30  1.000000E-30  6.940942E-30  1.000000E-30  1.039762E-29  1.932365E-30  2.595646E-29  1.155243E-28
    449  3.462773530350E-01  3.796243E-30  1.000000E-30  7.265669E-30  1.000000E-30  1.212301E-29  1.974835E-30  3.278304E-29  1.960768E-28
    450  3.508856189623E-01  3.533769E-30  1.000000E-30  7.983620E-30  1.000000E-30  1.323568E-29  2.054766E-30  3.357850E-29  3.281280E-28
    451  3.552628710565E-01  4.908208E-30  1.000000E-30  8.708386E-30  1.000000E-30  1.478926E-29  2.151619E-30  4.330154E-29  5.391497E-28
    452  3.595141079779E-01  5.055624E-30  1.000000E-30  9.104653E-30  1.000000E-30  1.608582E-29  2.281505E-30  5.188401E-29  8.792864E-28
    453  3.636744849418E-01  4.302317E-30  1.000000E-30  9.061654E-30  1.000000E-30  1.734813E-29  2.997023E-30  7.482866E-29  1.427546E-27
    454  3.676260234901E-01  5.291716E-30  1.000000E-30  8.870280E-30  1.000000E-30  1.821405E-29  3.107843E-30  1.157554E-28  2.274577E-27
    455  3.714655117309E-01  5.265522E-30  1.000000E-30  9.798633E-30  1.000000E-30  1.858486E-29  3.404781E-30  1.837254E-28  3.595118E-27
    456  3.752653942304E-01  4.218887E-30  1.000000E-30  8.689634E-30  1.000000E-30  1.302718E-29  2.522952E-30  2.921806E-28  5.682179E-27
    457  3.809506426681E-01  6.778579E-30  1.088739E-30  1.452440E-29  1.000000E-30  2.090996E-29  3.665706E-30  6.733616E-28  1.138608E-26
    458  3.865190953769E-01  7.954567E-30  1.176801E-30  1.508417E-29  1.000000E-30  2.310830E-29  5.059773E-30  1.605474E-27  2.275887E-26
    459  3.928522091207E-01  9.236119E-30  1.307995E-30  1.773190E-29  1.000000E-30  3.096008E-29  9.102833E-30  4.383765E-27  5.076843E-26
    460  3.991093841216E-01  8.961595E-30  1.433825E-30  1.878177E-29  1.006108E-30  3.424376E-29  1.494717E-29  1.198739E-26  1.140188E-25
    461  4.054183851758E-01  7.654316E-30  1.268727E-30  1.306298E-29  1.000000E-30  4.023043E-29  3.758685E-29  3.314799E-26  2.622270E-25
    462  4.147392755742E-01  1.537888E-29  1.889831E-30  1.873917E-29  1.377930E-30  1.087703E-28  1.606345E-28  1.495069E-25  9.297904E-25
    463  4.232199499949E-01  1.771121E-29  2.121098E-30  2.033246E-29  1.576085E-30  2.655976E-28  6.361695E-28  5.880094E-25  3.043450E-24
    464  4.316976825025E-01  1.172507E-29  1.977751E-30  2.552548E-29  1.530642E-30  1.012033E-27  2.639934E-27  2.309803E-24  1.031429E-23
    465  4.393401554526E-01  1.691483E-29  3.758716E-30  3.122934E-29  2.218874E-30  3.431357E-27  9.765028E-27  7.923702E-24  3.202283E-23
    466  4.465935084243E-01  1.757963E-29  2.864472E-30  2.836434E-29  2.002004E-30  1.102920E-26  3.427642E-26  2.546869E-23  9.620893E-23
    467  4.537106765818E-01  1.861259E-29  3.547307E-30  2.605444E-29  2.946048E-30  3.485814E-26  1.196294E-25  7.994100E-23  2.904977E-22
    468  4.602314649238E-01  1.851277E-29  3.201523E-30  2.753248E-29  2.530843E-30  1.001193E-25  3.810971E-25  2.274693E-22  8.157773E-22
    469  4.709552966107E-01  3.078744E-29  6.140466E-30  5.628782E-29  7.886465E-30  5.665979E-25  2.629765E-24  1.262608E-21  4.632177E-21
    470  4.769745726746E-01  2.219498E-29  5.521338E-30  3.894086E-29  1.261291E-29  1.496819E-24  7.914950E-24  3.293073E-21  1.254267E-20
    471  4.828178172001E-01  2.341541E-29  5.988806E-30  4.465821E-29  3.667991E-29  3.836827E-24  2.326716E-23  8.326906E-21  3.337554E-20
    472  4.927188450138E-01  3.693108E-29  8.840513E-30  7.358283E-29  3.402149E-28  1.880694E-23  1.473555E-22  3.982263E-20  1.795865E-19
    473  5.000000000000E-01  2.672238E-29  8.071217E-30  9.359210E-29  1.857655E-27  6.023105E-23  5.825322E-22  1.250875E-19  6.302985E-19
