 *                                      
 * expansion:  temp0=  1.000E+10 den0=  3.000E+06 temp_stop=  1.000E+07
 *          time                ga75          ga76          ga77          ga78          ga79          ga80          ga81          ga82 
    180  5.987296131417E-02  1.077592E-07  2.376487E-08  6.850803E-07  1.367565E-07  6.857608E-07  5.564206E-08  4.602105E-08  1.350908E-10
    181  6.018239261751E-02  9.526085E-08  2.170199E-08  6.558652E-07  1.355544E-07  7.076612E-07  5.871297E-08  5.075398E-08  1.509680E-10
    182  6.051941164510E-02  8.298816E-08  1.959018E-08  6.233664E-07  1.338260E-07  7.300510E-07  6.206411E-08  5.630400E-08  1.699169E-10
    183  6.081686890997E-02  7.326446E-08  1.784867E-08  5.944528E-07  1.319860E-07  7.485958E-07  6.502872E-08  6.156980E-08  1.882058E-10
    184  6.107970107709E-02  6.548718E-08  1.640653E-08  5.689366E-07  1.301450E-07  7.640525E-07  6.765296E-08  6.652728E-08  2.056848E-10
    185  6.149099227918E-02  5.472758E-08  1.432760E-08  5.293510E-07  1.268992E-07  7.864493E-07  7.175997E-08  7.489264E-08  2.357227E-10
    186  6.184187848266E-02  4.677314E-08  1.271644E-08  4.960587E-07  1.237944E-07  8.036616E-07  7.524316E-08  8.264054E-08  2.641243E-10
    187  6.212841772032E-02  4.104933E-08  1.151148E-08  4.694782E-07  1.210839E-07  8.165255E-07  7.807787E-08  8.941664E-08  2.893933E-10
    188  6.241083345826E-02  3.602348E-08  1.041667E-08  4.439074E-07  1.182784E-07  8.281438E-07  8.085862E-08  9.651023E-08  3.162571E-10
    189  6.286334795077E-02  2.910613E-08  8.842639E-09  4.043878E-07  1.135438E-07  8.444933E-07  8.527057E-08  1.087744E-07  3.636494E-10
    190  6.324448148531E-02  2.423009E-08  7.675922E-09  3.725990E-07  1.093599E-07  8.559900E-07  8.892270E-08  1.199965E-07  4.080219E-10
    191  6.354755735680E-02  2.088191E-08  6.840368E-09  3.482389E-07  1.058946E-07  8.633768E-07  9.174843E-08  1.295022E-07  4.463447E-10
    192  6.382753282149E-02  1.816257E-08  6.137220E-09  3.265410E-07  1.026107E-07  8.688361E-07  9.429107E-08  1.387548E-07  4.842752E-10
    193  6.429792763326E-02  1.430496E-08  5.093995E-09  2.919598E-07  9.696922E-08  8.751090E-07  9.840326E-08  1.553510E-07  5.538129E-10
    194  6.470641913937E-02  1.157479E-08  4.315061E-09  2.638702E-07  9.197941E-08  8.775184E-07  1.017791E-07  1.708404E-07  6.204125E-10
    195  6.514351188605E-02  9.185041E-09  3.597293E-09  2.358206E-07  8.658519E-08  8.768738E-07  1.051498E-07  1.885178E-07  6.983860E-10
    196  6.551961572666E-02  7.493519E-09  3.062868E-09  2.132359E-07  8.189194E-08  8.732990E-07  1.077820E-07  2.045744E-07  7.710479E-10
    197  6.614173306661E-02  5.305529E-09  2.328474E-09  1.791539E-07  7.414505E-08  8.615892E-07  1.115588E-07  2.328094E-07  9.030233E-10
    198  6.666431851744E-02  3.938368E-09  1.835768E-09  1.536755E-07  6.774957E-08  8.464887E-07  1.141388E-07  2.580645E-07  1.025613E-09
    199  6.714973898932E-02  2.966656E-09  1.462956E-09  1.324866E-07  6.195891E-08  8.283454E-07  1.160055E-07  2.826543E-07  1.149172E-09
    200  6.763365269933E-02  2.219625E-09  1.158286E-09  1.135122E-07  5.632440E-08  8.059438E-07  1.172399E-07  3.079414E-07  1.280876E-09
    201  6.810748363549E-02  1.660232E-09  9.160489E-10  9.701699E-08  5.102912E-08  7.806332E-07  1.178883E-07  3.333918E-07  1.418280E-09
    202  6.886988901479E-02  1.027185E-09  6.204005E-10  7.448660E-08  4.305711E-08  7.338987E-07  1.177623E-07  3.753462E-07  1.656125E-09
    203  6.932442343830E-02  7.650717E-10  4.879107E-10  6.315885E-08  3.863843E-08  7.027569E-07  1.169502E-07  4.005160E-07  1.806399E-09
    204  6.977291475786E-02  5.684228E-10  3.826176E-10  5.336881E-08  3.453833E-08  6.699775E-07  1.156004E-07  4.251403E-07  1.959710E-09
    205  7.051837306122E-02  3.426148E-10  2.524503E-10  3.988791E-08  2.836007E-08  6.126635E-07  1.123081E-07  4.652937E-07  2.224610E-09
    206  7.120724846930E-02  2.115177E-10  1.695743E-10  3.008740E-08  2.335063E-08  5.576238E-07  1.081532E-07  5.006478E-07  2.476689E-09
    207  7.185571854523E-02  1.324639E-10  1.150592E-10  2.278925E-08  1.922020E-08  5.047985E-07  1.032959E-07  5.312681E-07  2.714746E-09
    208  7.250556240022E-02  8.189663E-11  7.713592E-11  1.706816E-08  1.565453E-08  4.525360E-07  9.775033E-08  5.590581E-07  2.951953E-09
    209  7.308358088908E-02  5.283991E-11  5.351557E-11  1.307547E-08  1.292791E-08  4.072219E-07  9.233325E-08  5.807282E-07  3.157911E-09
    210  7.365083251161E-02  3.399843E-11  3.699707E-11  9.970294E-09  1.061751E-08  3.640808E-07  8.660538E-08  5.983861E-07  3.350022E-09
    211  7.420607479025E-02  2.188845E-11  2.556570E-11  7.586457E-09  8.691411E-09  3.240003E-07  8.079997E-08  6.123607E-07  3.528127E-09
    212  7.477269193766E-02  1.384459E-11  1.738961E-11  5.695588E-09  7.033171E-09  2.856377E-07  7.477615E-08  6.230740E-07  3.697469E-09
    213  7.532671922740E-02  8.751289E-12  1.180862E-11  4.262939E-09  5.667629E-09  2.504622E-07  6.877849E-08  6.292510E-07  3.844424E-09
    214  7.590819975934E-02  5.354057E-12  7.792881E-12  3.117363E-09  4.480693E-09  2.164704E-07  6.252460E-08  6.313434E-07  3.977853E-09
    215  7.648106882397E-02  3.268532E-12  5.128298E-12  2.270681E-09  3.525796E-09  1.860558E-07  5.650181E-08  6.290544E-07  4.086537E-09
    216  7.706864365518E-02  1.947431E-12  3.301940E-12  1.623589E-09  2.730316E-09  1.578306E-07  5.047737E-08  6.216191E-07  4.167986E-09
    217  7.765097184480E-02  1.150804E-12  2.108436E-12  1.151079E-09  2.096069E-09  1.327091E-07  4.469422E-08  6.086841E-07  4.212254E-09
    218  7.824188421090E-02  6.664905E-13  1.321623E-12  8.026738E-10  1.585237E-09  1.101257E-07  3.909945E-08  5.900336E-07  4.217276E-09
    219  7.883216312169E-02  3.806568E-13  8.172990E-13  5.524364E-10  1.183748E-09  9.027094E-08  3.379834E-08  5.654237E-07  4.175001E-09
    220  7.934760137230E-02  2.298728E-13  5.293477E-13  3.931546E-10  9.051010E-10  7.492414E-08  2.939313E-08  5.384191E-07  4.090973E-09
    221  7.991019390762E-02  1.304857E-13  3.244705E-13  2.671879E-10  6.654453E-10  6.027098E-08  2.488845E-08  5.035645E-07  3.948348E-09
    222  8.044081450283E-02  7.522054E-14  2.011763E-13  1.826539E-10  4.901071E-10  4.833892E-08  2.095629E-08  4.658656E-07  3.763470E-09
    223  8.103419684334E-02  3.966610E-14  1.151556E-13  1.167176E-10  3.406019E-10  3.697957E-08  1.693426E-08  4.185914E-07  3.497217E-09
    224  8.158988408622E-02  2.128057E-14  6.674878E-14  7.504438E-11  2.370083E-10  2.816918E-08  1.358318E-08  3.710437E-07  3.199884E-09
    225  8.219791245697E-02  1.050242E-14  3.586778E-14  4.518631E-11  1.556680E-10  2.043639E-08  1.043103E-08  3.180059E-07  2.840091E-09
    226  8.273529679330E-02  5.507450E-15  2.028773E-14  2.827966E-11  1.052523E-10  1.509588E-08  8.105074E-09  2.724403E-07  2.510116E-09
    227  8.327310875316E-02  2.834372E-15  1.126889E-14  1.739528E-11  6.998635E-11  1.097446E-08  6.200473E-09  2.299793E-07  2.186483E-09
    228  8.381967664174E-02  1.426801E-15  6.132563E-15  1.050422E-11  4.575940E-11  7.859607E-09  4.678320E-09  1.918569E-07  1.883634E-09
    229  8.442137901789E-02  6.671865E-16  3.126044E-15  6.005944E-12  2.856936E-11  5.427024E-09  3.422595E-09  1.568421E-07  1.595797E-09
    230  8.496109010092E-02  3.380416E-16  1.712418E-15  3.650517E-12  1.880344E-11  3.913093E-09  2.600208E-09  1.317620E-07  1.384587E-09
    231  8.556251684447E-02  1.612062E-16  8.912512E-16  2.134083E-12  1.201738E-11  2.769946E-09  1.951762E-09  1.106892E-07  1.206101E-09
    232  8.609514523980E-02  8.584536E-17  5.130195E-16  1.361818E-12  8.301777E-12  2.095626E-09  1.555897E-09  9.752905E-08  1.097681E-09
    233  8.668730402486E-02  4.413912E-17  2.878036E-16  8.573559E-13  5.711959E-12  1.596458E-09  1.256785E-09  8.812648E-08  1.028522E-09
    234  8.725638446658E-02  2.422955E-17  1.718825E-16  5.724074E-13  4.155845E-12  1.281922E-09  1.068068E-09  8.347838E-08  1.009162E-09
    235  8.784892152766E-02  1.352256E-17  1.047819E-16  3.920081E-13  3.113917E-12  1.064899E-09  9.416157E-10  8.243627E-08  1.034067E-09
    236  8.837914431516E-02  8.261652E-18  6.931455E-17  2.879124E-13  2.479837E-12  9.305465E-10  8.681200E-10  8.416512E-08  1.091529E-09
    237  8.927467123273E-02  3.736257E-18  3.589517E-17  1.782293E-13  1.762171E-12  7.747578E-10  7.919242E-10  9.137897E-08  1.254419E-09
    238  9.009385267910E-02  1.845909E-18  2.009459E-17  1.175619E-13  1.319867E-12  6.714305E-10  7.467659E-10  1.011340E-07  1.463375E-09
    239  9.088007009323E-02  9.351852E-19  1.149642E-17  7.888841E-14  1.001928E-12  5.872689E-10  7.088885E-10  1.121511E-07  1.707860E-09
    240  9.160938796651E-02  4.954084E-19  6.819166E-18  5.426460E-14  7.732078E-13  5.173001E-10  6.741762E-10  1.233094E-07  1.969914E-09
    241  9.231864750676E-02  2.652299E-19  4.079017E-18  3.752544E-14  5.985022E-13  4.558060E-10  6.404261E-10  1.350035E-07  2.260637E-09
    242  9.335415502949E-02  1.055723E-19  1.912186E-18  2.178551E-14  4.103203E-13  3.783947E-10  5.940831E-10  1.544321E-07  2.772208E-09
    243  9.429165011748E-02  4.573524E-20  9.623102E-19  1.332505E-14  2.921490E-13  3.208722E-10  5.577099E-10  1.755287E-07  3.358633E-09
    244  9.514750284226E-02  2.126282E-20  5.136820E-19  8.515814E-15  2.148135E-13  2.772979E-10  5.294523E-10  1.988210E-07  4.035653E-09
    245  9.592869681963E-02  1.058424E-20  2.903537E-19  5.676671E-15  1.628796E-13  2.438536E-10  5.077075E-10  2.241633E-07  4.804970E-09
    246  9.638259128200E-02  7.037189E-21  2.080033E-19  4.480923E-15  1.386652E-13  2.265100E-10  4.961507E-10  2.409359E-07  5.332218E-09
    247  9.686466198075E-02  4.561576E-21  1.459886E-19  3.487169E-15  1.169708E-13  2.096838E-10  4.848813E-10  2.606052E-07  5.968032E-09
    248  9.745016881397E-02  2.693826E-21  9.499461E-20  2.572874E-15  9.521628E-14  1.911610E-10  4.723340E-10  2.872500E-07  6.859219E-09
    249  9.798964068785E-02  1.655249E-21  6.386275E-20  1.942846E-15  7.875713E-14  1.756159E-10  4.614493E-10  3.146432E-07  7.811062E-09
    250  9.892639389759E-02  7.044460E-22  3.181569E-20  1.186733E-15  5.643991E-14  1.513437E-10  4.429666E-10  3.692745E-07  9.814563E-09
    251  9.977784733458E-02  3.224098E-22  1.682417E-20  7.554881E-16  4.158760E-14  1.319971E-10  4.265932E-10  4.272513E-07  1.209179E-08
    252  1.005622893962E-01  1.550101E-22  9.254404E-21  4.940177E-16  3.116755E-14  1.158130E-10  4.105089E-10  4.880421E-07  1.464564E-08
    253  1.013070552067E-01  7.688085E-23  5.219738E-21  3.283530E-16  2.359734E-14  1.019136E-10  3.946675E-10  5.525262E-07  1.753995E-08
    254  1.019791947326E-01  4.052629E-23  3.092517E-21  2.256791E-16  1.825688E-14  9.040609E-11  3.794867E-10  6.163742E-07  2.059630E-08
    255  1.025982572428E-01  2.226605E-23  1.894121E-21  1.586391E-16  1.432704E-14  8.058008E-11  3.645459E-10  6.798666E-07  2.382715E-08
    256  1.032644197032E-01  1.162766E-23  1.112377E-21  1.079950E-16  1.098528E-14  7.089056E-11  3.478334E-10  7.530252E-07  2.779329E-08
    257  1.039121745974E-01  6.128625E-24  6.578863E-22  7.375883E-17  8.430245E-15  6.224995E-11  3.307463E-10  8.286610E-07  3.217915E-08
    258  1.045193471709E-01  3.334180E-24  3.989236E-22  5.119940E-17  6.533201E-15  5.480694E-11  3.139653E-10  9.032528E-07  3.680256E-08
    259  1.051181778144E-01  1.819724E-24  2.424487E-22  3.553307E-17  5.056799E-15  4.812828E-11  2.971016E-10  9.799164E-07  4.188080E-08
    260  1.056826419982E-01  1.022165E-24  1.508206E-22  2.503977E-17  3.951736E-15  4.238960E-11  2.809176E-10  1.054566E-06  4.716550E-08
    261  1.062431336111E-01  5.714149E-25  9.337197E-23  1.755221E-17  3.072513E-15  3.716682E-11  2.644347E-10  1.130538E-06  5.291492E-08
    262  1.068146627648E-01  3.143456E-25  5.702638E-23  1.215583E-17  2.366053E-15  3.236455E-11  2.476755E-10  1.209397E-06  5.931256E-08
    263  1.073656177930E-01  1.760540E-25  3.533663E-23  8.491998E-18  1.831499E-15  2.821041E-11  2.316968E-10  1.286211E-06  6.600703E-08
    264  1.079139362418E-01  9.793054E-26  2.176192E-23  5.894308E-18  1.409446E-15  2.446951E-11  2.157407E-10  1.362868E-06  7.319593E-08
    265  1.084202130578E-01  5.676526E-26  1.385828E-23  4.186930E-18  1.101653E-15  2.137159E-11  2.012581E-10  1.433336E-06  8.030628E-08
    266  1.089957947327E-01  3.042491E-26  8.269671E-24  2.824350E-18  8.288198E-16  1.824666E-11  1.852744E-10  1.512452E-06  8.894333E-08
    267  1.095139929398E-01  1.727098E-26  5.174199E-24  1.970759E-18  6.383749E-16  1.575820E-11  1.713120E-10  1.582171E-06  9.722048E-08
    268  1.100036617482E-01  1.004321E-26  3.300839E-24  1.392908E-18  4.957570E-16  1.365344E-11  1.583971E-10  1.646199E-06  1.054721E-07
    269  1.105581599754E-01  5.418310E-27  1.978444E-24  9.356936E-19  3.706580E-16  1.155926E-11  1.444058E-10  1.715906E-06  1.153053E-07
    270  1.111738162549E-01  2.722897E-27  1.117951E-24  5.982274E-19  2.669857E-16  9.560299E-12  1.297337E-10  1.788965E-06  1.268025E-07
    271  1.117276452796E-01  1.453891E-27  6.641835E-25  3.964577E-19  1.971815E-16  8.008281E-12  1.171433E-10  1.849960E-06  1.376302E-07
    272  1.122547306619E-01  7.968213E-28  4.030964E-25  2.663115E-19  1.469405E-16  6.733238E-12  1.058417E-10  1.903166E-06  1.483182E-07
    273  1.128196390807E-01  4.175239E-28  2.357195E-25  1.729975E-19  1.067179E-16  5.566180E-12  9.455449E-11  1.954238E-06  1.601311E-07
    274  1.134172103791E-01  2.097773E-28  1.331633E-25  1.087841E-19  7.556852E-17  4.524052E-12  8.347587E-11  2.000742E-06  1.729499E-07
    275  1.139661173569E-01  1.107916E-28  7.839325E-26  7.039392E-20  5.459171E-17  3.715302E-12  7.400948E-11  2.035909E-06  1.849289E-07
    276  1.145721141816E-01  5.465366E-29  4.365274E-26  4.326552E-20  3.790693E-17  2.972924E-12  6.448067E-11  2.065615E-06  1.982608E-07
    277  1.151138636995E-01  2.904872E-29  2.587990E-26  2.785710E-20  2.722703E-17  2.424152E-12  5.675990E-11  2.083471E-06  2.101568E-07
    278  1.160623872824E-01  9.363332E-30  1.025214E-26  1.258849E-20  1.494502E-17  1.668595E-12  4.473862E-11  2.093315E-06  2.305473E-07
    279  1.166131253687E-01  4.885520E-30  6.003311E-27  7.880545E-21  1.047388E-17  1.333743E-12  3.871277E-11  2.085928E-06  2.418851E-07
    280  1.171578902390E-01  2.526034E-30  3.538263E-27  4.924747E-21  7.323650E-18  1.062691E-12  3.337886E-11  2.068794E-06  2.525425E-07
    281  1.179966344325E-01  1.000000E-30  1.560589E-27  2.340436E-21  4.146948E-18  7.382389E-13  2.621897E-11  2.022932E-06  2.674746E-07
    282  1.184626561866E-01  1.000000E-30  9.930228E-28  1.538232E-21  3.005702E-18  5.994942E-13  2.280557E-11  1.987397E-06  2.748041E-07
    283  1.189221956404E-01  1.000000E-30  6.375854E-28  1.012932E-21  2.179656E-18  4.862728E-13  1.980153E-11  1.945509E-06  2.812259E-07
    284  1.197605220964E-01  1.000000E-30  2.830349E-28  4.625326E-22  1.189597E-18  3.267603E-13  1.508462E-11  1.852174E-06  2.905434E-07
    285  1.205341475296E-01  1.000000E-30  1.348397E-28  2.211073E-22  6.708023E-19  2.233913E-13  1.159018E-11  1.748674E-06  2.960382E-07
    286  1.212540834288E-01  1.000000E-30  6.780813E-29  1.094677E-22  3.877785E-19  1.546896E-13  8.956080E-12  1.639516E-06  2.981789E-07
    287  1.219299358624E-01  1.000000E-30  3.562355E-29  5.568259E-23  2.284140E-19  1.081457E-13  6.947113E-12  1.528021E-06  2.974274E-07
    288  1.225766858039E-01  1.000000E-30  1.934710E-29  2.889351E-23  1.364087E-19  7.606059E-14  5.400255E-12  1.415501E-06  2.941818E-07
    289  1.231854533608E-01  1.000000E-30  1.089049E-29  1.536701E-23  8.290461E-20  5.400794E-14  4.216809E-12  1.306179E-06  2.888804E-07
    290  1.237219182154E-01  1.000000E-30  6.568281E-30  8.722341E-24  5.294790E-20  3.959335E-14  3.363364E-12  1.208624E-06  2.824799E-07
    291  1.242404039059E-01  1.000000E-30  4.037951E-30  5.016518E-24  3.412958E-20  2.914807E-14  2.687434E-12  1.114558E-06  2.748691E-07
    292  1.248086455930E-01  1.000000E-30  2.371323E-30  2.717420E-24  2.094661E-20  2.068398E-14  2.087194E-12  1.012912E-06  2.650539E-07
    293  1.253177247642E-01  1.000000E-30  1.466932E-30  1.549484E-24  1.337061E-20  1.506399E-14  1.649393E-12  9.239412E-07  2.550602E-07
    294  1.258810647447E-01  1.000000E-30  1.000000E-30  8.274947E-25  8.086663E-21  1.053155E-14  1.262703E-12  8.290007E-07  2.429045E-07
    295  1.264205598797E-01  1.000000E-30  1.000000E-30  4.520842E-25  4.972715E-21  7.427098E-15  9.717703E-13  7.423447E-07  2.303779E-07
    296  1.270317883483E-01  1.000000E-30  1.000000E-30  2.255035E-25  2.836017E-21  4.945785E-15  7.150347E-13  6.498303E-07  2.153439E-07
    297  1.275757308169E-01  1.000000E-30  1.000000E-30  1.206904E-25  1.708117E-21  3.413328E-15  5.396412E-13  5.731423E-07  2.014423E-07
    298  1.286048671531E-01  1.000000E-30  1.000000E-30  3.701571E-26  6.510220E-22  1.662851E-15  3.117066E-13  4.438346E-07  1.745566E-07
    299  1.290949488661E-01  1.000000E-30  1.000000E-30  2.096731E-26  4.082495E-22  1.166322E-15  2.373317E-13  3.895342E-07  1.617206E-07
    300  1.295345101683E-01  1.000000E-30  1.000000E-30  1.264884E-26  2.690838E-22  8.447456E-16  1.850695E-13  3.448926E-07  1.503513E-07
    301  1.303954523490E-01  1.000000E-30  1.000000E-30  4.799447E-27  1.204493E-22  4.444461E-16  1.125875E-13  2.682661E-07  1.287809E-07
    302  1.308549873199E-01  1.000000E-30  1.000000E-30  2.885247E-27  7.882576E-23  3.126507E-16  8.564019E-14  2.328675E-07  1.177463E-07
    303  1.312776310019E-01  1.000000E-30  1.000000E-30  1.824668E-27  5.379336E-23  2.253264E-16  6.633310E-14  2.035323E-07  1.079770E-07
    304  1.320787884157E-01  1.000000E-30  1.000000E-30  7.938818E-28  2.693195E-23  1.203924E-16  4.063766E-14  1.558563E-07  9.062661E-08
    305  1.327308179063E-01  1.000000E-30  1.000000E-30  4.167825E-28  1.586273E-23  7.183146E-17  2.710879E-14  1.239636E-07  7.772330E-08
    306  1.333821207310E-01  1.000000E-30  1.000000E-30  2.249599E-28  9.660211E-24  4.274035E-17  1.803398E-14  9.757106E-08  6.600115E-08
    307  1.339749669338E-01  1.000000E-30  1.000000E-30  1.317428E-28  6.354067E-24  2.677717E-17  1.249954E-14  7.776799E-08  5.639789E-08
    308  1.345530840576E-01  1.000000E-30  1.000000E-30  7.943648E-29  4.325789E-24  1.709160E-17  8.801006E-15  6.180829E-08  4.799682E-08
    309  1.351098094661E-01  1.000000E-30  1.000000E-30  4.918253E-29  3.036564E-24  1.120238E-17  6.338233E-15  4.914388E-08  4.078135E-08
    310  1.359304916944E-01  1.000000E-30  1.000000E-30  2.452464E-29  1.850210E-24  6.228891E-18  4.045447E-15  3.458558E-08  3.167525E-08
    311  1.363572082699E-01  1.000000E-30  1.000000E-30  1.725683E-29  1.440286E-24  4.684869E-18  3.268985E-15  2.863028E-08  2.761164E-08
    312  1.367788244083E-01  1.000000E-30  1.000000E-30  1.206389E-29  1.124566E-24  3.583834E-18  2.686041E-15  2.364605E-08  2.400703E-08
    313  1.375777712339E-01  1.000000E-30  1.000000E-30  5.969748E-30  7.059720E-25  2.258116E-18  1.941385E-15  1.628142E-08  1.823276E-08
    314  1.380438267916E-01  1.000000E-30  1.000000E-30  4.061642E-30  5.381455E-25  1.770704E-18  1.651768E-15  1.301557E-08  1.543967E-08
    315  1.384690951451E-01  1.000000E-30  1.000000E-30  2.788729E-30  4.183020E-25  1.436563E-18  1.446050E-15  1.056343E-08  1.321162E-08
    316  1.391087445178E-01  1.000000E-30  1.000000E-30  1.474280E-30  2.847013E-25  1.070331E-18  1.211198E-15  7.662023E-09  1.038204E-08
    317  1.397002518981E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.985008E-25  8.291034E-19  1.047770E-15  5.654313E-09  8.254871E-09
    318  1.402705851668E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.392296E-25  6.538340E-19  9.209346E-16  4.191214E-09  6.578525E-09
    319  1.408634912375E-01  1.000000E-30  1.000000E-30  1.000000E-30  9.528711E-26  5.125616E-19  8.099061E-16  3.048590E-09  5.162410E-09
    320  1.414089642241E-01  1.000000E-30  1.000000E-30  1.000000E-30  6.683828E-26  4.103231E-19  7.214202E-16  2.262564E-09  4.110305E-09
    321  1.419220762512E-01  1.000000E-30  1.000000E-30  1.000000E-30  4.765998E-26  3.326355E-19  6.470325E-16  1.701530E-09  3.303593E-09
    322  1.422771704232E-01  1.000000E-30  1.000000E-30  1.000000E-30  3.748945E-26  2.870396E-19  5.993327E-16  1.392469E-09  2.831717E-09
    323  1.426029315631E-01  1.000000E-30  1.000000E-30  1.000000E-30  2.998785E-26  2.503662E-19  5.580764E-16  1.156249E-09  2.453844E-09
    324  1.430135230101E-01  1.000000E-30  1.000000E-30  1.000000E-30  2.256559E-26  2.103475E-19  5.092805E-16  9.124743E-10  2.043943E-09
    325  1.434683796643E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.641256E-26  1.729799E-19  4.590852E-16  6.997589E-10  1.664548E-09
    326  1.440315208021E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.099988E-26  1.351457E-19  4.020751E-16  5.013391E-10  1.285219E-09
    327  1.445490332405E-01  1.000000E-30  1.000000E-30  1.000000E-30  7.535355E-27  1.070463E-19  3.541927E-16  3.668873E-10  1.008068E-09
    328  1.451370980342E-01  1.000000E-30  1.000000E-30  1.000000E-30  4.874179E-27  8.168301E-20  3.050811E-16  2.559333E-10  7.611947E-10
    329  1.457052374241E-01  1.000000E-30  1.000000E-30  1.000000E-30  3.183800E-27  6.255532E-20  2.627141E-16  1.797535E-10  5.774169E-10
    330  1.463107957421E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.997613E-27  4.668043E-20  2.224741E-16  1.224123E-10  4.271453E-10
    331  1.468752132891E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.283305E-27  3.529572E-20  1.893992E-16  8.501844E-11  3.206300E-10
    332  1.475510939381E-01  1.000000E-30  1.000000E-30  1.000000E-30  7.507915E-28  2.506452E-20  1.550635E-16  5.453074E-11  2.258333E-10
    333  1.481899111058E-01  1.000000E-30  1.000000E-30  1.000000E-30  4.464583E-28  1.795582E-20  1.272617E-16  3.549538E-11  1.607297E-10
    334  1.491767377555E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.962430E-28  1.053993E-20  9.231002E-17  1.797152E-11  9.352998E-11
    335  1.497116139607E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.249060E-28  7.832164E-21  7.695661E-17  1.232085E-11  6.919024E-11
    336  1.502421520731E-01  1.000000E-30  1.000000E-30  1.000000E-30  7.876278E-29  5.783425E-21  6.379905E-17  8.404129E-12  5.092569E-11
    337  1.509052103900E-01  1.000000E-30  1.000000E-30  1.000000E-30  4.396829E-29  3.924948E-21  5.005358E-17  5.164107E-12  3.443340E-11
    338  1.515352476696E-01  1.000000E-30  1.000000E-30  1.000000E-30  2.515713E-29  2.692135E-21  3.940761E-17  3.221944E-12  2.354070E-11
    339  1.521327102765E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.461957E-29  1.861075E-21  3.110385E-17  2.037753E-12  1.624989E-11
    340  1.526678407657E-01  1.000000E-30  1.000000E-30  1.000000E-30  8.958995E-30  1.327086E-21  2.498483E-17  1.341997E-12  1.157969E-11
    341  1.532481602429E-01  1.000000E-30  1.000000E-30  1.000000E-30  5.268740E-30  9.130846E-22  1.955836E-17  8.471145E-13  7.965283E-12
    342  1.535863948111E-01  1.000000E-30  1.000000E-30  1.000000E-30  3.879463E-30  7.313632E-22  1.689242E-17  6.454122E-13  6.381935E-12
    343  1.538995751697E-01  1.000000E-30  1.000000E-30  1.000000E-30  2.907778E-30  5.931194E-22  1.470037E-17  5.000229E-13  5.181439E-12
    344  1.546020187628E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.519546E-30  3.676854E-22  1.067236E-17  2.799020E-13  3.223278E-12
    345  1.552062305672E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  2.417537E-22  8.031097E-18  1.686210E-13  2.127265E-12
    346  1.557875935888E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.600020E-22  6.052546E-18  1.026938E-13  1.415236E-12
    347  1.566447447202E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  8.595024E-23  3.928340E-18  4.885622E-14  7.674710E-13
    348  1.574294426159E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  4.830963E-23  2.608797E-18  2.454246E-14  4.348604E-13
    349  1.581710514975E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  2.781977E-23  1.745922E-18  1.269436E-14  2.522016E-13
    350  1.588328903187E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.706961E-23  1.209454E-18  7.041815E-15  1.549627E-13
    351  1.594606073659E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.082765E-23  8.470078E-19  4.030100E-15  9.773049E-14
    352  1.600565792087E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  7.106497E-24  5.986983E-19  2.376383E-15  6.320690E-14
    353  1.607059625219E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  4.604585E-24  4.075836E-19  1.347939E-15  3.965015E-14
    354  1.613957576202E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  3.013000E-24  2.687274E-19  7.478570E-16  2.448788E-14
    355  1.620398820205E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  2.110280E-24  1.804036E-19  4.378116E-16  1.585561E-14
    356  1.627691861850E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.489513E-24  1.140792E-19  2.449823E-16  9.953418E-15
    357  1.634667099868E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.122183E-24  7.290492E-20  1.443558E-16  6.557948E-15
    358  1.645369737572E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  7.848452E-25  3.602864E-20  6.750913E-17  3.656541E-15
    359  1.651200899964E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  6.645552E-25  2.435809E-20  4.576080E-17  2.734127E-15
