 *                                      
 * expansion:  temp0=  1.000E+10 den0=  3.000E+06 temp_stop=  1.000E+07
 *          time                gd181         gd182         gd183         gd184         gd185         gd186         gd187         gd188
    360  1.656939516385E-01  3.622956E-30  3.486219E-29  4.566406E-30  5.850668E-28  4.541790E-28  6.000617E-26  1.154142E-25  4.638529E-23
    361  1.664404283242E-01  4.424318E-30  3.921821E-29  4.829678E-30  3.143452E-28  2.599896E-28  3.987344E-26  8.447959E-26  3.985851E-23
    362  1.671401020014E-01  4.075466E-30  3.226050E-29  4.285064E-30  1.832773E-28  1.604975E-28  2.833636E-26  6.578117E-26  3.608957E-23
    363  1.682228463170E-01  6.046600E-30  4.547981E-29  6.038715E-30  9.858330E-29  8.604020E-29  1.836054E-26  4.914501E-26  3.412689E-23
    364  1.688914277275E-01  3.765440E-30  2.462012E-29  3.671354E-30  6.275818E-29  5.989494E-29  1.489617E-26  4.359520E-26  3.501353E-23
    365  1.695862681704E-01  3.701655E-30  2.542673E-29  3.595476E-30  4.598894E-29  4.398191E-29  1.245282E-26  4.000352E-26  3.744320E-23
    366  1.708796298676E-01  6.600683E-30  4.550026E-29  6.327516E-30  3.999816E-29  2.966261E-29  9.664935E-27  3.695854E-26  4.599066E-23
    367  1.720689125062E-01  5.774260E-30  3.626394E-29  5.493847E-30  2.982098E-29  2.019104E-29  7.992140E-27  3.597896E-26  5.833805E-23
    368  1.730357271347E-01  4.678383E-30  2.648103E-29  4.438454E-30  2.225063E-29  1.465374E-29  6.936720E-27  3.572039E-26  7.181309E-23
    369  1.739185931198E-01  3.959954E-30  2.337210E-29  3.798774E-30  1.821676E-29  1.118279E-29  6.098969E-27  3.555181E-26  8.704724E-23
    370  1.748109107026E-01  4.024673E-30  2.236368E-29  3.781752E-30  1.661525E-29  9.041767E-30  5.361875E-27  3.545035E-26  1.057652E-22
    371  1.757092013639E-01  3.831637E-30  2.058960E-29  3.640055E-30  1.503850E-29  7.293563E-30  4.687765E-27  3.523259E-26  1.282371E-22
    372  1.765567714958E-01  3.520377E-30  1.917324E-29  3.249290E-30  1.328414E-29  6.050701E-30  4.298497E-27  3.649755E-26  1.582116E-22
    373  1.775373762473E-01  3.977849E-30  2.108498E-29  3.597376E-30  1.439872E-29  5.734286E-30  4.142381E-27  4.054676E-26  2.150664E-22
    374  1.784803688374E-01  3.682072E-30  1.939722E-29  3.327284E-30  1.343890E-29  4.996175E-30  3.954568E-27  4.446414E-26  2.874817E-22
    375  1.795112536071E-01  3.930388E-30  2.015599E-29  3.481925E-30  1.403522E-29  4.639831E-30  3.527969E-27  4.621129E-26  3.719665E-22
    376  1.804824008025E-01  3.544511E-30  1.782339E-29  3.197554E-30  1.303645E-29  3.888891E-30  3.005041E-27  4.552066E-26  4.473913E-22
    377  1.815169070317E-01  3.667220E-30  1.825566E-29  3.237629E-30  1.330192E-29  3.687812E-30  2.421067E-27  4.286436E-26  5.164264E-22
    378  1.825428215499E-01  3.625162E-30  1.720856E-29  3.039867E-30  1.205146E-29  3.346931E-30  1.913205E-27  3.959322E-26  5.739191E-22
    379  1.841355644659E-01  5.365435E-30  2.406820E-29  4.420662E-30  1.800215E-29  4.487725E-30  1.321280E-27  3.473913E-26  6.443359E-22
    380  1.856860183354E-01  4.737396E-30  2.373769E-29  4.215533E-30  1.824937E-29  4.043778E-30  9.384920E-28  3.136904E-26  6.983584E-22
    381  1.870847965371E-01  4.286474E-30  2.162749E-29  3.530994E-30  1.599962E-29  3.526865E-30  7.103488E-28  2.963827E-26  7.400987E-22
    382  1.883699545972E-01  3.790535E-30  1.910589E-29  3.206337E-30  1.398891E-29  3.220906E-30  5.646956E-28  2.897633E-26  7.740684E-22
    383  1.895671856375E-01  3.466950E-30  1.664191E-29  2.904723E-30  1.263795E-29  2.881790E-30  4.625330E-28  2.884954E-26  7.997272E-22
    384  1.907324824205E-01  3.058058E-30  1.415029E-29  2.614349E-30  1.153235E-29  2.601340E-30  3.834018E-28  2.899404E-26  8.184231E-22
    385  1.917913284253E-01  2.798674E-30  1.315148E-29  2.202246E-30  1.061907E-29  2.189390E-30  3.235904E-28  2.923103E-26  8.303700E-22
    386  1.928179034582E-01  2.460433E-30  1.253759E-29  2.054623E-30  9.554407E-30  2.039335E-30  2.734011E-28  2.936408E-26  8.341350E-22
    387  1.939781308337E-01  2.915904E-30  1.346287E-29  2.197559E-30  1.082460E-29  2.175219E-30  2.270886E-28  2.939594E-26  8.331944E-22
    388  1.950365569225E-01  2.465793E-30  1.214238E-29  1.954160E-30  9.292075E-30  1.953041E-30  1.875041E-28  2.915792E-26  8.250972E-22
    389  1.963061656501E-01  3.006186E-30  1.394556E-29  2.196141E-30  1.123031E-29  2.185141E-30  1.509757E-28  2.855244E-26  8.112629E-22
    390  1.975160386553E-01  2.512407E-30  1.322692E-29  2.035418E-30  1.018695E-29  2.051775E-30  1.189918E-28  2.760130E-26  7.954677E-22
    391  1.988970783448E-01  3.060885E-30  1.435894E-29  2.172538E-30  1.172705E-29  2.177300E-30  9.209832E-29  2.603939E-26  7.762522E-22
    392  2.001908516564E-01  2.731586E-30  1.370191E-29  2.018582E-30  1.135815E-29  2.100962E-30  6.988334E-29  2.422632E-26  7.635311E-22
    393  2.023233395230E-01  4.479868E-30  2.235175E-29  3.285994E-30  1.863701E-29  3.386839E-30  5.378782E-29  2.066991E-26  7.598155E-22
    394  2.035207364909E-01  2.356065E-30  1.296607E-29  1.692601E-30  9.645885E-30  1.750630E-30  3.432295E-29  1.850449E-26  7.710971E-22
    395  2.047171141817E-01  2.299766E-30  1.132202E-29  1.584776E-30  8.843624E-30  1.648426E-30  2.713958E-29  1.628837E-26  7.912198E-22
    396  2.061861175315E-01  2.690955E-30  1.402392E-29  1.873550E-30  1.151859E-29  1.959882E-30  2.389040E-29  1.366077E-26  8.306098E-22
    397  2.075162532616E-01  2.510336E-30  1.345651E-29  1.737332E-30  1.051281E-29  1.830775E-30  2.011148E-29  1.143984E-26  8.782625E-22
    398  2.088103947538E-01  2.333940E-30  1.318025E-29  1.547264E-30  1.053432E-29  1.642222E-30  1.683976E-29  9.468475E-27  9.319914E-22
    399  2.102374295066E-01  2.599245E-30  1.416868E-29  1.706291E-30  1.068952E-29  1.823582E-30  1.739273E-29  7.566152E-27  9.964860E-22
    400  2.116254943500E-01  2.322255E-30  1.386085E-29  1.518552E-30  1.098783E-29  1.637529E-30  1.641747E-29  6.014344E-27  1.061002E-21
    401  2.137594200207E-01  3.546052E-30  2.164063E-29  2.032608E-30  1.602635E-29  2.347708E-30  2.371889E-29  4.173825E-27  1.151422E-21
    402  2.149968302441E-01  1.930350E-30  1.154037E-29  1.256879E-30  8.477662E-30  1.392569E-30  1.923554E-29  3.386884E-27  1.195457E-21
    403  2.163578604848E-01  1.969480E-30  1.152230E-29  1.265960E-30  8.850803E-30  1.419063E-30  2.252032E-29  2.714562E-27  1.230338E-21
    404  2.188327022992E-01  3.473721E-30  2.394007E-29  1.998404E-30  1.821374E-29  2.564132E-30  4.294051E-29  1.942575E-27  1.259110E-21
    405  2.210861741802E-01  2.832387E-30  1.854892E-29  1.875738E-30  1.400699E-29  2.189992E-30  5.750688E-29  1.597248E-27  1.239828E-21
    406  2.231360986547E-01  2.683791E-30  1.924661E-29  1.581513E-30  1.478720E-29  1.926554E-30  7.751764E-29  1.507028E-27  1.190375E-21
    407  2.249661932162E-01  2.285201E-30  1.758093E-29  1.369999E-30  1.252216E-29  1.767331E-30  1.067488E-28  1.581150E-27  1.127761E-21
    408  2.266023391923E-01  2.067409E-30  1.572481E-29  1.200056E-30  1.101258E-29  1.665510E-30  1.445504E-28  1.773206E-27  1.064411E-21
    409  2.291569547831E-01  2.878885E-30  2.349660E-29  1.728245E-30  1.616431E-29  2.401603E-30  2.443818E-28  2.363107E-27  9.658837E-22
    410  2.305971902523E-01  1.793170E-30  1.244037E-29  1.000000E-30  8.815629E-30  1.761086E-30  3.104109E-28  2.891542E-27  9.223986E-22
    411  2.319348711247E-01  1.562959E-30  1.154095E-29  1.000000E-30  8.919854E-30  1.812645E-30  3.985284E-28  3.555544E-27  8.941877E-22
    412  2.335360820165E-01  1.892737E-30  1.531110E-29  1.023874E-30  1.095320E-29  2.315170E-30  5.395811E-28  4.624953E-27  8.821291E-22
    413  2.351317971316E-01  1.863275E-30  1.536073E-29  1.000000E-30  1.060986E-29  2.642524E-30  7.208244E-28  6.066998E-27  9.014013E-22
    414  2.376293164755E-01  2.926173E-30  2.288384E-29  1.439151E-30  1.543853E-29  3.998445E-30  1.127708E-27  9.346354E-27  1.011193E-21
    415  2.399259738388E-01  2.895751E-30  1.942075E-29  1.305396E-30  1.390748E-29  4.908514E-30  1.665870E-27  1.387726E-26  1.219220E-21
    416  2.420046682363E-01  2.443875E-30  1.985159E-29  1.088519E-30  1.410709E-29  5.834662E-30  2.345484E-27  1.972794E-26  1.516914E-21
    417  2.451201276448E-01  3.046069E-30  2.934640E-29  1.511904E-30  1.983769E-29  9.281013E-30  3.867534E-27  3.295668E-26  2.208082E-21
    418  2.467564269033E-01  1.808669E-30  1.636758E-29  1.000000E-30  1.169208E-29  1.019861E-29  4.973149E-27  4.282460E-26  2.715082E-21
    419  2.483354027874E-01  1.773681E-30  1.613054E-29  1.000000E-30  1.167070E-29  1.253821E-29  6.323550E-27  5.487820E-26  3.317556E-21
    420  2.499258654919E-01  1.793368E-30  1.607399E-29  1.000000E-30  1.167269E-29  1.544961E-29  8.018101E-27  7.012083E-26  4.053942E-21
    421  2.515152656983E-01  1.648760E-30  1.510056E-29  1.000000E-30  1.118337E-29  1.890631E-29  1.011955E-26  8.917542E-26  4.939302E-21
    422  2.542060864984E-01  2.787462E-30  2.696738E-29  1.283892E-30  1.955678E-29  2.764795E-29  1.488172E-26  1.326604E-25  6.843328E-21
    423  2.556901221114E-01  1.847118E-30  1.816637E-29  1.000000E-30  1.363146E-29  3.253347E-29  1.830629E-26  1.643189E-25  8.151153E-21
    424  2.570805114381E-01  1.541138E-30  1.518748E-29  1.000000E-30  1.152988E-29  3.862108E-29  2.217297E-26  2.001946E-25  9.571042E-21
    425  2.598984391343E-01  2.904986E-30  3.037079E-29  1.289574E-30  2.185871E-29  5.592808E-29  3.245774E-26  2.961796E-25  1.312668E-20
    426  2.622653138568E-01  2.907190E-30  2.883765E-29  1.241297E-30  2.253392E-29  7.432526E-29  4.433833E-26  4.081004E-25  1.695345E-20
    427  2.644885215151E-01  3.089592E-30  3.131899E-29  1.308530E-30  2.590586E-29  9.700409E-29  5.908077E-26  5.478629E-25  2.139741E-20
    428  2.667229470066E-01  3.347394E-30  3.700264E-29  1.454305E-30  2.977335E-29  1.263349E-28  7.840819E-26  7.321155E-25  2.685111E-20
    429  2.687894382327E-01  3.327105E-30  3.998713E-29  1.539116E-30  3.228741E-29  1.604703E-28  1.013952E-25  9.523343E-25  3.293082E-20
    430  2.709436570286E-01  3.848778E-30  4.724295E-29  1.796506E-30  3.939857E-29  2.054646E-28  1.319787E-25  1.246502E-24  4.050735E-20
    431  2.728595154549E-01  4.347337E-30  5.179030E-29  2.055586E-30  4.677350E-29  2.549825E-28  1.662542E-25  1.577325E-24  4.847339E-20
    432  2.763050324764E-01  7.180067E-30  8.999684E-29  3.219293E-30  7.609549E-29  3.745153E-28  2.499201E-25  2.387720E-24  6.626429E-20
    433  2.797281875476E-01  9.850353E-30  1.206532E-28  4.296580E-30  1.087744E-28  5.427150E-28  3.714726E-25  3.569070E-24  8.932825E-20
    434  2.831107064370E-01  1.288892E-29  1.691865E-28  5.732283E-30  1.556653E-28  7.777667E-28  5.456375E-25  5.264751E-24  1.187471E-19
    435  2.863632962154E-01  1.739567E-29  2.385297E-28  7.727210E-30  2.228561E-28  1.093641E-27  7.852787E-25  7.598722E-24  1.547904E-19
    436  2.894106333807E-01  2.295015E-29  3.294763E-28  1.020175E-29  3.122248E-28  1.499048E-27  1.099873E-24  1.066005E-23  1.970829E-19
    437  2.941185503109E-01  3.852385E-29  5.565819E-28  1.684260E-29  5.378902E-28  2.426848E-27  1.838801E-24  1.783051E-23  2.830680E-19
    438  2.983685787405E-01  6.138687E-29  9.222515E-28  2.583668E-29  8.926831E-28  3.729962E-27  2.908302E-24  2.815668E-23  3.886851E-19
    439  3.021949729112E-01  9.370957E-29  1.451293E-27  3.821709E-29  1.406632E-27  5.475416E-27  4.378489E-24  4.226314E-23  5.137126E-19
    440  3.059150641439E-01  1.418749E-28  2.248804E-27  5.619597E-29  2.184178E-27  7.935142E-27  6.499525E-24  6.246735E-23  6.703390E-19
    441  3.094680949786E-01  2.112444E-28  3.413981E-27  8.134388E-29  3.322043E-27  1.129223E-26  9.458203E-24  9.042147E-23  8.609405E-19
    442  3.127856926026E-01  3.058545E-28  5.029569E-27  1.148208E-28  4.905073E-27  1.568168E-26  1.340436E-23  1.273829E-22  1.084344E-18
    443  3.178598433803E-01  5.422131E-28  9.097724E-27  1.957785E-28  8.899379E-27  2.587972E-26  2.279062E-23  2.142277E-22  1.536081E-18
    444  3.224504526026E-01  9.104507E-28  1.555319E-26  3.171572E-28  1.524762E-26  4.069559E-26  3.676571E-23  3.415990E-22  2.096939E-18
    445  3.266870398371E-01  1.469417E-27  2.547580E-26  4.960944E-28  2.503973E-26  6.180720E-26  5.709171E-23  5.241035E-22  2.787890E-18
    446  3.305577136787E-01  2.276877E-27  3.996039E-26  7.481916E-28  3.938862E-26  9.060203E-26  8.529207E-23  7.736372E-22  3.611196E-18
    447  3.362681054783E-01  4.358700E-27  7.766934E-26  1.379902E-27  7.692806E-26  1.596010E-25  1.541087E-22  1.371194E-21  5.281976E-18
    448  3.414589872690E-01  7.897595E-27  1.423724E-25  2.422311E-27  1.416980E-25  2.678974E-25  2.639121E-22  2.304250E-21  7.460504E-18
    449  3.462773530350E-01  1.376647E-26  2.503777E-25  4.110098E-27  2.504435E-25  4.347716E-25  4.350636E-22  3.729048E-21  1.028654E-17
    450  3.508856189623E-01  2.352042E-26  4.306891E-25  6.859009E-27  4.330467E-25  6.934148E-25  7.022908E-22  5.909998E-21  1.400477E-17
    451  3.552628710565E-01  3.928618E-26  7.229537E-25  1.122687E-26  7.307377E-25  1.084425E-24  1.107710E-21  9.156177E-21  1.880810E-17
    452  3.595141079779E-01  6.493367E-26  1.199061E-24  1.823070E-26  1.218466E-24  1.680626E-24  1.725856E-21  1.401514E-20  2.509835E-17
    453  3.636744849418E-01  1.066368E-25  1.973324E-24  2.948180E-26  2.016163E-24  2.590312E-24  2.665694E-21  2.127125E-20  3.336509E-17
    454  3.676260234901E-01  1.715253E-25  3.176892E-24  4.681671E-26  3.263066E-24  3.921090E-24  4.031132E-21  3.163380E-20  4.383086E-17
    455  3.714655117309E-01  2.733001E-25  5.061044E-24  7.379600E-26  5.225575E-24  5.887100E-24  6.028080E-21  4.654374E-20  5.727490E-17
    456  3.752653942304E-01  4.351238E-25  8.048568E-24  1.164392E-25  8.353796E-24  8.833287E-24  8.980605E-21  6.824360E-20  7.482317E-17
    457  3.809506426681E-01  8.793661E-25  1.620994E-23  2.329029E-25  1.695716E-23  1.631767E-23  1.631198E-20  1.210777E-19  1.121494E-16
    458  3.865190953769E-01  1.768234E-24  3.242181E-23  4.653245E-25  3.417533E-23  3.001137E-23  2.927311E-20  2.124699E-19  1.676867E-16
    459  3.928522091207E-01  3.960049E-24  7.201128E-23  1.039198E-24  7.654762E-23  6.061832E-23  5.689975E-20  4.030175E-19  2.668884E-16
    460  3.991093841216E-01  8.897519E-24  1.601246E-22  2.339490E-24  1.715628E-22  1.227583E-22  1.096049E-19  7.588336E-19  4.256950E-16
    461  4.054183851758E-01  2.039990E-23  3.625483E-22  5.400352E-24  3.913286E-22  2.529668E-22  2.119056E-19  1.436186E-18  6.870133E-16
    462  4.147392755742E-01  7.139826E-23  1.241200E-21  1.926146E-23  1.352602E-21  7.542640E-22  5.590258E-19  3.684332E-18  1.414055E-15
    463  4.232199499949E-01  2.295768E-22  3.899484E-21  6.360018E-23  4.278957E-21  2.091133E-21  1.343006E-18  8.668806E-18  2.769006E-15
    464  4.316976825025E-01  7.595701E-22  1.257166E-20  2.179226E-22  1.386093E-20  5.964180E-21  3.205349E-18  2.036351E-17  5.501744E-15
    465  4.393401554526E-01  2.292476E-21  3.699230E-20  6.839406E-22  4.087980E-20  1.580883E-20  6.986292E-18  4.394964E-17  1.035339E-14
    466  4.465935084243E-01  6.693875E-21  1.052986E-19  2.085676E-21  1.163874E-19  4.098213E-20  1.455651E-17  9.112942E-17  1.907823E-14
    467  4.537106765818E-01  1.959464E-20  3.002883E-19  6.409547E-21  3.313138E-19  1.076342E-19  2.979744E-17  1.864186E-16  3.514373E-14
    468  4.602314649238E-01  5.347114E-20  7.994419E-19  1.838004E-20  8.789653E-19  2.683449E-19  5.728687E-17  3.593839E-16  6.209964E-14
    469  4.709552966107E-01  2.904250E-19  4.163806E-18  1.093787E-19  4.533573E-18  1.286578E-18  1.676736E-16  1.061576E-15  1.615676E-13
    470  4.769745726746E-01  7.672919E-19  1.074367E-17  3.059605E-19  1.160857E-17  3.218835E-18  3.073149E-16  1.955194E-15  2.792290E-13
    471  4.828178172001E-01  1.999595E-18  2.735548E-17  8.453814E-19  2.929248E-17  8.043185E-18  5.574095E-16  3.550219E-15  4.784202E-13
    472  4.927188450138E-01  1.045278E-17  1.374425E-16  4.912716E-18  1.444384E-16  4.009095E-17  1.579498E-15  9.860468E-15  1.209866E-12
    473  5.000000000000E-01  3.604643E-17  4.606655E-16  1.841986E-17  4.761672E-16  1.358975E-16  3.560271E-15  2.114032E-14  2.421471E-12
