 *                                      
 * expansion:  temp0=  1.000E+10 den0=  3.000E+06 temp_stop=  1.000E+07
 *          time                pt223         pt224         pt225         pt226         pt227         pt228         pt229         pt230
    360  1.656939516385E-01  8.285604E-25  9.718128E-23  5.297711E-23  2.118367E-21  4.142099E-22  4.260978E-21  3.564719E-22  5.605335E-22
    361  1.664404283242E-01  4.767432E-25  6.512132E-23  3.856903E-23  1.779256E-21  3.743709E-22  4.404897E-21  3.934462E-22  6.989134E-22
    362  1.671401020014E-01  2.789943E-25  4.400460E-23  2.818641E-23  1.488141E-21  3.355916E-22  4.482579E-21  4.259488E-22  8.490001E-22
    363  1.682228463170E-01  1.175418E-25  2.321893E-23  1.681050E-23  1.096298E-21  2.755370E-22  4.488428E-21  4.698535E-22  1.121385E-21
    364  1.688914277275E-01  6.762344E-26  1.536563E-23  1.200723E-23  8.928965E-22  2.401128E-22  4.425277E-21  4.920763E-22  1.313761E-21
    365  1.695862681704E-01  3.739042E-26  9.842858E-24  8.332261E-24  7.113215E-22  2.053322E-22  4.308211E-21  5.103470E-22  1.532701E-21
    366  1.708796298676E-01  1.190076E-26  4.127549E-24  4.061524E-24  4.492143E-22  1.481786E-22  3.965641E-21  5.291931E-22  1.982436E-21
    367  1.720689125062E-01  3.942145E-27  1.769872E-24  2.003907E-24  2.822380E-22  1.054398E-22  3.541667E-21  5.281702E-22  2.431873E-21
    368  1.730357271347E-01  1.552069E-27  8.610499E-25  1.094209E-24  1.879447E-22  7.778725E-23  3.148772E-21  5.145611E-22  2.806714E-21
    369  1.739185931198E-01  6.432992E-28  4.343564E-25  6.140430E-25  1.266980E-22  5.763865E-23  2.771914E-21  4.928843E-22  3.143874E-21
    370  1.748109107026E-01  2.573957E-28  2.124681E-25  3.348438E-25  8.326513E-23  4.171859E-23  2.391125E-21  4.634519E-22  3.467102E-21
    371  1.757092013639E-01  9.912814E-29  1.008112E-25  1.774450E-25  5.337351E-23  2.950171E-23  2.021972E-21  4.278174E-22  3.764731E-21
    372  1.765567714958E-01  3.916364E-29  4.890410E-26  9.563665E-26  3.445630E-23  2.091296E-23  1.698407E-21  3.906640E-22  4.011103E-21
    373  1.775373762473E-01  1.246294E-29  2.060694E-26  4.557965E-26  2.029567E-23  1.374248E-23  1.361869E-21  3.453973E-22  4.248870E-21
    374  1.784803688374E-01  3.680710E-30  8.782601E-27  2.189793E-26  1.196797E-23  9.012611E-24  1.082857E-21  3.019805E-22  4.425589E-21
    375  1.795112536071E-01  1.000000E-30  3.362060E-27  9.575273E-27  6.569393E-24  5.564403E-24  8.277940E-22  2.564018E-22  4.562217E-21
    376  1.804824008025E-01  1.000000E-30  1.332771E-27  4.312824E-27  3.671175E-24  3.477985E-24  6.336378E-22  2.169040E-22  4.640249E-21
    377  1.815169070317E-01  1.000000E-30  4.832682E-28  1.802549E-27  1.938052E-24  2.071776E-24  4.698844E-22  1.791630E-22  4.676581E-21
    378  1.825428215499E-01  1.000000E-30  1.716548E-28  7.458457E-28  1.013516E-24  1.223028E-24  3.452858E-22  1.466955E-22  4.672579E-21
    379  1.841355644659E-01  1.000000E-30  2.770892E-29  1.819733E-28  3.599886E-25  5.257237E-25  2.096205E-22  1.056229E-22  4.604134E-21
    380  1.856860183354E-01  1.000000E-30  1.000000E-30  4.284626E-29  1.276216E-25  2.252416E-25  1.263833E-22  7.541494E-23  4.486601E-21
    381  1.870847965371E-01  1.000000E-30  1.000000E-30  1.057757E-29  4.888671E-26  1.026789E-25  7.885531E-23  5.495481E-23  4.347443E-21
    382  1.883699545972E-01  1.000000E-30  1.000000E-30  1.988627E-30  1.986836E-26  4.909142E-26  5.045622E-23  4.063904E-23  4.191841E-21
    383  1.895671856375E-01  1.000000E-30  1.000000E-30  1.000000E-30  8.415787E-27  2.424292E-26  3.282017E-23  3.031002E-23  4.017672E-21
    384  1.907324824205E-01  1.000000E-30  1.000000E-30  1.000000E-30  3.569041E-27  1.197341E-26  2.126191E-23  2.247371E-23  3.814714E-21
    385  1.917913284253E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.606435E-27  6.204199E-27  1.412023E-23  1.689776E-23  3.598620E-21
    386  1.928179034582E-01  1.000000E-30  1.000000E-30  1.000000E-30  7.223606E-28  3.213249E-27  9.332996E-24  1.261609E-23  3.358933E-21
    387  1.939781308337E-01  1.000000E-30  1.000000E-30  1.000000E-30  2.839894E-28  1.497988E-27  5.734187E-24  8.911818E-24  3.059902E-21
    388  1.950365569225E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.166651E-28  7.314409E-28  3.605358E-24  6.373229E-24  2.769554E-21
    389  1.963061656501E-01  1.000000E-30  1.000000E-30  1.000000E-30  3.566597E-29  3.039064E-28  2.024492E-24  4.184970E-24  2.419101E-21
    390  1.975160386553E-01  1.000000E-30  1.000000E-30  1.000000E-30  8.690562E-30  1.308722E-28  1.148089E-24  2.760855E-24  2.101277E-21
    391  1.988970783448E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  5.035887E-29  5.916724E-25  1.694831E-24  1.773881E-21
    392  2.001908516564E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  2.180888E-29  3.157075E-25  1.068821E-24  1.511345E-21
    393  2.023233395230E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  5.080181E-30  1.120538E-25  5.021585E-25  1.166460E-21
    394  2.035207364909E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  4.390705E-30  6.321876E-26  3.318591E-25  1.012745E-21
    395  2.047171141817E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  2.759300E-30  3.604221E-26  2.223727E-25  8.794198E-22
    396  2.061861175315E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.193953E-30  1.880933E-26  1.418319E-25  7.380272E-22
    397  2.075162532616E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.110445E-30  1.122220E-26  1.015967E-25  6.261072E-22
    398  2.088103947538E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  7.528755E-27  8.167682E-26  5.286758E-22
    399  2.102374295066E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  5.617234E-27  7.466150E-26  4.331313E-22
    400  2.116254943500E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  4.822724E-27  7.846570E-26  3.518230E-22
    401  2.137594200207E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  4.406414E-27  9.876225E-26  2.478860E-22
    402  2.149968302441E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  4.323200E-27  1.168471E-25  1.992596E-22
    403  2.163578604848E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  4.229854E-27  1.412492E-25  1.544240E-22
    404  2.188327022992E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  3.969160E-27  1.964768E-25  9.477932E-23
    405  2.210861741802E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  3.607600E-27  2.573344E-25  6.008762E-23
    406  2.231360986547E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  3.187086E-27  3.194026E-25  4.079392E-23
    407  2.249661932162E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  2.766691E-27  3.779167E-25  3.072221E-23
    408  2.266023391923E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  2.377144E-27  4.304443E-25  2.585551E-23
    409  2.291569547831E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.774973E-27  5.070576E-25  2.367588E-23
    410  2.305971902523E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.476627E-27  5.441543E-25  2.453651E-23
    411  2.319348711247E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.215781E-27  5.727578E-25  2.633003E-23
    412  2.335360820165E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  9.407410E-28  5.978707E-25  2.950852E-23
    413  2.351317971316E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  7.110369E-28  6.116232E-25  3.362668E-23
    414  2.376293164755E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  4.301207E-28  6.090583E-25  4.173617E-23
    415  2.399259738388E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  2.597289E-28  5.819425E-25  5.084970E-23
    416  2.420046682363E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.573564E-28  5.404826E-25  6.043482E-23
    417  2.451201276448E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  6.125238E-29  4.586440E-25  7.721102E-23
    418  2.467564269033E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  4.822806E-29  4.110118E-25  8.721319E-23
    419  2.483354027874E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  3.329691E-29  3.646576E-25  9.766776E-23
    420  2.499258654919E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  2.393631E-29  3.191509E-25  1.090178E-22
    421  2.515152656983E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.666214E-29  2.760514E-25  1.212063E-22
    422  2.542060864984E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  9.961053E-30  2.106128E-25  1.438502E-22
    423  2.556901221114E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.140658E-30  1.772740E-29  1.792314E-25  1.574718E-22
    424  2.570805114381E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.543565E-29  1.529808E-25  1.710071E-22
    425  2.598984391343E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.198271E-29  1.087611E-25  2.009224E-22
    426  2.622653138568E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.262061E-30  2.004067E-29  8.018454E-26  2.289685E-22
    427  2.644885215151E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.906106E-30  2.726039E-29  5.943761E-26  2.582859E-22
    428  2.667229470066E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  2.507247E-30  3.471373E-29  4.353869E-26  2.915151E-22
    429  2.687894382327E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  2.929282E-30  4.238082E-29  3.242515E-26  3.268416E-22
    430  2.709436570286E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  3.757017E-30  5.449070E-29  2.377656E-26  3.704327E-22
    431  2.728595154549E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  5.052027E-30  7.234611E-29  1.807170E-26  4.176966E-22
    432  2.763050324764E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  7.942509E-30  1.153397E-28  1.124522E-26  5.362110E-22
    433  2.797281875476E-01  1.000000E-30  1.000000E-30  1.000000E-30  6.630077E-30  1.432395E-29  2.127804E-28  7.405847E-27  7.327977E-22
    434  2.831107064370E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.843359E-29  2.692558E-29  4.134315E-28  5.386592E-27  1.082306E-21
    435  2.863632962154E-01  1.000000E-30  1.000000E-30  1.000000E-30  4.395307E-29  5.074292E-29  8.077240E-28  4.536326E-27  1.703393E-21
    436  2.894106333807E-01  1.000000E-30  1.000000E-30  1.000000E-30  8.471704E-29  9.193721E-29  1.521597E-27  4.533961E-27  2.760534E-21
    437  2.941185503109E-01  1.000000E-30  1.000000E-30  1.000000E-30  2.352093E-28  2.331687E-28  4.083747E-27  6.419030E-27  6.233730E-21
    438  2.983685787405E-01  1.000000E-30  1.000000E-30  1.000000E-30  5.837012E-28  5.348528E-28  9.844197E-27  1.167305E-26  1.339427E-20
    439  3.021949729112E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.274883E-27  1.107951E-27  2.133919E-26  2.230999E-26  2.667170E-20
    440  3.059150641439E-01  1.000000E-30  1.000000E-30  1.000000E-30  2.654404E-27  2.208241E-27  4.445644E-26  4.314813E-26  5.157122E-20
    441  3.094680949786E-01  1.000000E-30  1.698976E-30  1.000000E-30  5.249327E-27  4.198049E-27  8.814064E-26  8.103391E-26  9.548573E-20
    442  3.127856926026E-01  1.000000E-30  1.000000E-30  1.000000E-30  9.766357E-27  7.542141E-27  1.646363E-25  1.447028E-25  1.674307E-19
    443  3.178598433803E-01  1.000000E-30  1.000000E-30  1.000000E-30  2.464551E-26  1.804326E-26  4.176284E-25  3.438153E-25  3.851004E-19
    444  3.224504526026E-01  1.000000E-30  1.989697E-30  1.000000E-30  5.559342E-26  3.883002E-26  9.467961E-25  7.355577E-25  7.970358E-19
    445  3.266870398371E-01  1.000000E-30  4.061550E-30  1.000000E-30  1.156655E-25  7.745784E-26  1.979811E-24  1.458806E-24  1.528040E-18
    446  3.305577136787E-01  1.000000E-30  1.000000E-30  1.000000E-30  2.229127E-25  1.438107E-25  3.834237E-24  2.693089E-24  2.726451E-18
    447  3.362681054783E-01  1.000000E-30  3.222149E-30  1.000000E-30  5.753494E-25  3.520072E-25  9.970645E-24  6.531923E-24  6.253366E-18
    448  3.414589872690E-01  1.000000E-30  5.751365E-30  1.871519E-30  1.338547E-24  7.821294E-25  2.336223E-23  1.438272E-23  1.301397E-17
    449  3.462773530350E-01  1.000000E-30  7.248394E-30  4.073207E-30  2.891058E-24  1.622032E-24  5.080461E-23  2.956112E-23  2.528068E-17
    450  3.508856189623E-01  1.000000E-30  7.844393E-30  8.179302E-30  5.963821E-24  3.224865E-24  1.055068E-22  5.824042E-23  4.705929E-17
    451  3.552628710565E-01  1.000000E-30  8.509833E-30  1.634078E-29  1.172455E-23  6.133199E-24  2.087694E-22  1.097649E-22  8.387812E-17
    452  3.595141079779E-01  1.000000E-30  8.753305E-30  3.234878E-29  2.234135E-23  1.133751E-23  4.003584E-22  2.010518E-22  1.453213E-16
    453  3.636744849418E-01  1.000000E-30  1.132639E-29  6.341508E-29  4.149641E-23  2.047916E-23  7.483067E-22  3.597949E-22  2.459537E-16
    454  3.676260234901E-01  1.000000E-30  1.720356E-29  1.199683E-28  7.388881E-23  3.557435E-23  1.340439E-21  6.193124E-22  4.009700E-16
    455  3.714655117309E-01  1.000000E-30  2.316253E-29  2.209655E-28  1.280851E-22  6.030434E-23  2.337156E-21  1.040289E-21  6.379357E-16
    456  3.752653942304E-01  1.000000E-30  8.973980E-30  4.000760E-28  2.185770E-22  1.008268E-22  4.011185E-21  1.723277E-21  9.997460E-16
    457  3.809506426681E-01  1.000000E-30  1.767138E-29  9.695601E-28  4.775736E-22  2.143583E-22  8.838323E-21  3.611852E-21  1.921262E-15
    458  3.865190953769E-01  1.000000E-30  3.024492E-29  2.281640E-27  1.006890E-21  4.417103E-22  1.878473E-20  7.336411E-21  3.566189E-15
    459  3.928522091207E-01  1.000000E-30  4.515528E-29  5.970079E-27  2.301570E-21  9.885136E-22  4.331849E-20  1.614524E-20  7.034563E-15
    460  3.991093841216E-01  1.168877E-30  8.319680E-29  1.531559E-26  5.105381E-21  2.158681E-21  9.688383E-20  3.466448E-20  1.344829E-14
    461  4.054183851758E-01  1.384496E-30  1.894556E-28  3.937723E-26  1.119960E-20  4.687033E-21  2.141765E-19  7.396558E-20  2.531030E-14
    462  4.147392755742E-01  5.898616E-30  8.895322E-28  1.585044E-25  3.479053E-20  1.448963E-20  6.721294E-19  2.227408E-19  6.229298E-14
    463  4.232199499949E-01  2.649568E-29  3.838545E-27  5.635327E-25  9.535525E-20  3.998390E-20  1.856604E-18  6.000670E-19  1.372630E-13
    464  4.316976825025E-01  1.201552E-28  1.724254E-26  2.019609E-24  2.570098E-19  1.096907E-19  5.035112E-18  1.607007E-18  2.956029E-13
    465  4.393401554526E-01  5.280030E-28  6.878520E-26  6.474074E-24  6.222999E-19  2.724862E-19  1.224111E-17  3.905753E-18  5.811745E-13
    466  4.465935084243E-01  2.183046E-27  2.604653E-25  1.979304E-23  1.431288E-18  6.475050E-19  2.822878E-17  9.093760E-18  1.092183E-12
    467  4.537106765818E-01  9.134674E-27  9.839185E-25  6.023627E-23  3.230089E-18  1.521300E-18  6.378867E-17  2.094446E-17  2.012156E-12
    468  4.602314649238E-01  3.481840E-26  3.389967E-24  1.693571E-22  6.797111E-18  3.345200E-18  1.342455E-16  4.523394E-17  3.502407E-12
    469  4.709552966107E-01  3.329235E-25  2.701614E-23  9.552630E-22  2.307187E-17  1.238553E-17  4.547105E-16  1.626999E-16  8.631351E-12
    470  4.769745726746E-01  1.224163E-24  8.875877E-23  2.571566E-21  4.578425E-17  2.601460E-17  9.006210E-16  3.364118E-16  1.425110E-11
    471  4.828178172001E-01  4.407470E-24  2.857222E-22  6.797469E-21  8.906944E-17  5.376358E-17  1.747195E-15  6.847992E-16  2.310459E-11
    472  4.927188450138E-01  4.043202E-23  2.142719E-21  3.615293E-20  2.749127E-16  1.859434E-16  5.359286E-15  2.310261E-15  5.188054E-11
    473  5.000000000000E-01  2.135350E-22  9.672688E-21  1.262722E-19  6.290071E-16  4.667823E-16  1.219632E-14  5.697206E-15  9.307006E-11
