 *                                      
 * expansion:  temp0=  1.000E+10 den0=  3.000E+06 temp_stop=  1.000E+07
 *          time                nb89          nb90          nb91          nb92          nb93          nb94          nb95          nb96 
     31  7.490864585256E-03  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
     32  8.026631019591E-03  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
     33  8.451616658664E-03  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
     34  9.803471762980E-03  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
     35  1.116687552369E-02  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
     36  1.219012310682E-02  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
     37  1.314647137106E-02  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
     38  1.431720408173E-02  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
     39  1.545287753035E-02  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
     40  1.716820108076E-02  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
     41  1.871872199221E-02  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
     42  2.131412024987E-02  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.269131E-30  1.000000E-30  1.000000E-30  1.000000E-30
     43  2.288535686070E-02  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
     44  2.437102778700E-02  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.033322E-30  1.000000E-30  1.000000E-30  1.000000E-30
     45  2.666254430666E-02  1.000000E-30  1.000000E-30  1.000000E-30  1.045702E-30  1.718511E-30  1.263748E-30  1.000000E-30  1.000000E-30
     46  2.807329513827E-02  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.317022E-30  1.067559E-30  1.000000E-30  1.000000E-30
     47  2.946719119355E-02  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.447796E-30  1.264343E-30  1.013211E-30  1.000000E-30
     48  2.982466835475E-02  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
     49  3.017238950627E-02  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
     50  3.052509122072E-02  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
     51  3.066477686677E-02  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
     52  3.080037159611E-02  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
     53  3.111325257314E-02  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
     54  3.147800645819E-02  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
     55  3.181357346897E-02  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
     56  3.217197145871E-02  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
     57  3.249951277145E-02  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
     58  3.262595809504E-02  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
     59  3.272641576722E-02  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
     60  3.304841700500E-02  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
     61  3.362823507679E-02  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.053974E-30  1.130071E-30  1.000000E-30
     62  3.417743618412E-02  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.072731E-30  1.201532E-30  1.000000E-30
     63  3.448472684867E-02  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
     64  3.459225947862E-02  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
     65  3.468161085917E-02  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
     66  3.501586344154E-02  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
     67  3.563385967804E-02  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.428042E-30  1.789297E-30  1.038373E-30
     68  3.619390900501E-02  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.376125E-30  1.816277E-30  1.106768E-30
     69  3.661379630041E-02  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.116400E-30  1.547628E-30  1.000000E-30
     70  3.704099468238E-02  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.183598E-30  1.704037E-30  1.129109E-30
     71  3.731378163516E-02  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.196292E-30  1.000000E-30
     72  3.757630769329E-02  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.200358E-30  1.000000E-30
     73  3.788075418501E-02  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.457823E-30  1.054964E-30
     74  3.819794660071E-02  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.604067E-30  1.194773E-30
     75  3.838080203158E-02  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
     76  3.859219912978E-02  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.177668E-30  1.000000E-30
     77  3.884096228080E-02  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.434791E-30  1.145070E-30
     78  3.907668434759E-02  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.420653E-30  1.162099E-30
     79  3.934936577490E-02  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.705652E-30  1.428579E-30
     80  3.961640452516E-02  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.749465E-30  1.506245E-30
     81  3.991996766101E-02  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.074333E-30  2.068113E-30  1.829906E-30
     82  4.019473378510E-02  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.966356E-30  1.795269E-30
     83  4.046928694587E-02  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.009656E-30  2.109834E-30  1.984090E-30
     84  4.074955599116E-02  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.038741E-30  2.314985E-30  2.294120E-30
     85  4.099011663524E-02  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.959788E-30  1.952260E-30
     86  4.118445936105E-02  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.643465E-30  1.679777E-30
     87  4.137235583218E-02  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.633716E-30  1.705055E-30
     88  4.152714488067E-02  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.385782E-30  1.475945E-30
     89  4.165981986900E-02  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.216007E-30  1.317059E-30
     90  4.188596337322E-02  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  2.155965E-30  2.387456E-30
     91  4.208159634323E-02  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.887093E-30  2.136687E-30
     92  4.230932596557E-02  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  2.315811E-30  2.611897E-30
     93  4.251598135750E-02  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  2.092548E-30  2.415429E-30
     94  4.274368410830E-02  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  2.373290E-30  3.033602E-30
     95  4.294191711445E-02  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  2.242284E-30  2.827885E-30
     96  4.316569238790E-02  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  2.593189E-30  3.286675E-30
     97  4.339365876136E-02  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  2.544422E-30  3.317349E-30
     98  4.362382833621E-02  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  2.875030E-30  3.885042E-30
     99  4.384703699487E-02  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  3.022546E-30  4.173360E-30
    100  4.408801045744E-02  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.248608E-30  3.806117E-30  5.523885E-30
    101  4.430336182063E-02  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.643107E-30  5.198512E-30  7.658137E-30
    102  4.453208602613E-02  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  3.134059E-30  1.015630E-29  1.522326E-29
    103  4.474836808964E-02  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.787254E-30  7.003305E-30  2.328672E-29  3.580243E-29
    104  4.497736119052E-02  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  4.668125E-30  1.893087E-29  6.482138E-29  1.025483E-28
    105  4.517199675598E-02  1.000000E-30  1.000000E-30  1.000000E-30  1.084702E-30  1.106550E-29  4.607358E-29  1.616450E-28  2.618560E-28
    106  4.536038532241E-02  1.000000E-30  1.000000E-30  1.000000E-30  2.468851E-30  2.599115E-29  1.108498E-28  3.980697E-28  6.596646E-28
    107  4.552484255766E-02  1.000000E-30  1.000000E-30  1.000000E-30  5.052822E-30  5.449616E-29  2.372472E-28  8.693388E-28  1.469269E-27
    108  4.581275722245E-02  1.000000E-30  1.000000E-30  1.169308E-30  1.717518E-29  1.924653E-28  8.683008E-28  3.296308E-27  5.766960E-27
    109  4.603616864208E-02  1.000000E-30  1.000000E-30  2.796793E-30  4.258219E-29  4.916698E-28  2.280646E-27  8.899938E-27  1.599423E-26
    110  4.624194314299E-02  1.000000E-30  1.000000E-30  6.026395E-30  9.421034E-29  1.118152E-27  5.322312E-27  2.131067E-26  3.926975E-26
    111  4.641297951594E-02  1.000000E-30  1.000000E-30  1.104750E-29  1.763290E-28  2.141269E-27  1.041296E-26  4.259388E-26  8.013994E-26
    112  4.656990459822E-02  1.000000E-30  1.000000E-30  1.876719E-29  3.051347E-28  3.784226E-27  1.876712E-26  7.828309E-26  1.501223E-25
    113  4.671253119976E-02  1.000000E-30  1.000000E-30  2.973547E-29  4.916417E-28  6.215509E-27  3.137931E-26  1.332435E-25  2.599857E-25
    114  4.684580987606E-02  1.000000E-30  1.000000E-30  4.491293E-29  7.543319E-28  9.710043E-27  4.984641E-26  2.152162E-25  4.267969E-25
    115  4.697520204195E-02  1.000000E-30  1.000000E-30  6.599519E-29  1.125513E-27  1.474501E-26  7.693099E-26  3.375854E-25  6.801084E-25
    116  4.709649788536E-02  1.000000E-30  1.000000E-30  9.343582E-29  1.616651E-27  2.153254E-26  1.140669E-25  5.082207E-25  1.039139E-24
    117  4.721637454993E-02  1.000000E-30  1.000000E-30  1.302282E-28  2.285757E-27  3.094826E-26  1.664330E-25  7.527973E-25  1.561927E-24
    118  4.732862910872E-02  1.000000E-30  1.000000E-30  1.759848E-28  3.130798E-27  4.304829E-26  2.347937E-25  1.077116E-24  2.265727E-24
    119  4.750539400184E-02  1.000000E-30  1.000000E-30  2.778032E-28  5.048658E-27  7.112976E-26  3.966728E-25  1.860722E-24  3.999598E-24
    120  4.767210524850E-02  1.000000E-30  1.000000E-30  4.197555E-28  7.784844E-27  1.122442E-25  6.392653E-25  3.062663E-24  6.719432E-24
    121  4.783406579930E-02  1.000000E-30  1.000000E-30  6.175587E-28  1.168249E-26  1.722794E-25  1.001455E-24  4.897489E-24  1.096133E-23
    122  4.799263518131E-02  1.000000E-30  1.000000E-30  8.898825E-28  1.716545E-26  2.588009E-25  1.534861E-24  7.658878E-24  1.748000E-23
    123  4.815339657435E-02  1.000000E-30  1.000000E-30  1.274001E-27  2.506809E-26  3.865593E-25  2.339704E-24  1.191665E-23  2.774264E-23
    124  4.832264594384E-02  1.000000E-30  1.000000E-30  1.838213E-27  3.693793E-26  5.833167E-25  3.607207E-24  1.877391E-23  4.463121E-23
    125  4.849826454798E-02  1.000000E-30  1.383839E-30  2.660296E-27  5.464043E-26  8.845198E-25  5.593176E-24  2.977205E-23  7.233374E-23
    126  4.867786870736E-02  1.000000E-30  1.927201E-30  3.843264E-27  8.073199E-26  1.340542E-24  8.672556E-24  4.723986E-23  1.173596E-22
    127  4.885872256535E-02  1.000000E-30  2.664645E-30  5.515063E-27  1.185117E-25  2.019059E-24  1.336633E-23  7.452084E-23  1.893426E-22
    128  4.903755607841E-02  1.000000E-30  3.639913E-30  7.817459E-27  1.718168E-25  3.002725E-24  2.033644E-23  1.160256E-22  3.014324E-22
    129  4.921259737621E-02  1.000000E-30  4.902765E-30  1.092024E-26  2.453835E-25  4.396987E-24  3.045179E-23  1.777117E-22  4.718754E-22
    130  4.938368810460E-02  1.000000E-30  6.516807E-30  1.504420E-26  3.454672E-25  6.343988E-24  4.490674E-23  2.679416E-22  7.268230E-22
    131  4.955132280349E-02  1.000000E-30  8.562567E-30  2.047584E-26  4.803309E-25  9.035581E-24  6.534567E-23  3.984731E-22  1.103806E-21
    132  4.971624312404E-02  1.000000E-30  1.114184E-29  2.758791E-26  6.609270E-25  1.273173E-23  9.404174E-23  5.859025E-22  1.656884E-21
    133  4.987811857735E-02  1.000000E-30  1.435789E-29  3.679261E-26  8.998827E-25  1.774494E-23  1.338203E-22  8.515261E-22  2.457458E-21
    134  5.003799836445E-02  1.000000E-30  1.835668E-29  4.867477E-26  1.215183E-24  2.452417E-23  1.887830E-22  1.226654E-21  3.611920E-21
    135  5.019682549602E-02  1.000000E-30  2.332939E-29  6.400546E-26  1.630909E-24  3.368256E-23  2.646346E-22  1.755693E-21  5.274100E-21
    136  5.035511419132E-02  1.000000E-30  2.949928E-29  8.374031E-26  2.177779E-24  4.602595E-23  3.690611E-22  2.499961E-21  7.661278E-21
    137  5.051299755300E-02  1.000000E-30  3.712169E-29  1.090374E-25  2.894133E-24  6.259216E-23  5.122209E-22  3.542599E-21  1.107514E-20
    138  5.067010535678E-02  1.000000E-30  4.646463E-29  1.412121E-25  3.825210E-24  8.465333E-23  7.069527E-22  4.991836E-21  1.591906E-20
    139  5.082726902819E-02  1.000000E-30  5.791445E-29  1.821342E-25  5.035442E-24  1.140356E-22  9.718722E-22  7.006601E-21  2.279347E-20
    140  5.098506829486E-02  1.000000E-30  7.192859E-29  2.341364E-25  6.607430E-24  1.531488E-22  1.332142E-21  9.806933E-21  3.254848E-20
    141  5.114361869269E-02  1.000000E-30  8.900739E-29  2.999677E-25  8.642061E-24  2.050445E-22  1.820563E-21  1.368789E-20  4.635353E-20
    142  5.130328078870E-02  1.000000E-30  1.097554E-28  3.830967E-25  1.126971E-23  2.737715E-22  2.481645E-21  1.905912E-20  6.586774E-20
    143  5.146205644840E-02  1.000000E-30  1.344689E-28  4.860740E-25  1.459950E-23  3.631000E-22  3.359949E-21  2.635710E-20  9.295129E-20
    144  5.162089365231E-02  1.000000E-30  1.638336E-28  6.133875E-25  1.881155E-23  4.790189E-22  4.525100E-21  3.625925E-20  1.304912E-19
    145  5.177902725711E-02  1.000000E-30  1.982383E-28  7.686928E-25  2.406999E-23  6.275134E-22  6.051164E-21  4.952618E-20  1.818763E-19
    146  5.193558292952E-02  1.000000E-30  2.378870E-28  9.552145E-25  3.053384E-23  8.148188E-22  8.019179E-21  6.702657E-20  2.511179E-19
    147  5.207655208218E-02  1.000000E-30  2.786236E-28  1.154761E-24  3.760814E-23  1.025026E-21  1.027566E-20  8.753499E-20  3.339409E-19
    148  5.220437120847E-02  1.000000E-30  3.199193E-28  1.364616E-24  4.520252E-23  1.255874E-21  1.280217E-20  1.109559E-19  4.302974E-19
    149  5.240275279905E-02  1.000000E-30  3.924250E-28  1.750410E-24  5.952519E-23  1.703725E-21  1.782354E-20  1.586741E-19  6.312634E-19
    150  5.258707116153E-02  1.000000E-30  4.685317E-28  2.179213E-24  7.595168E-23  2.235210E-21  2.395620E-20  2.186703E-19  8.908475E-19
    151  5.276353482958E-02  1.000000E-30  5.485470E-28  2.656065E-24  9.477940E-23  2.864722E-21  3.142292E-20  2.937916E-19  1.224452E-18
    152  5.293536770993E-02  1.000000E-30  6.318453E-28  3.182067E-24  1.161917E-22  3.604566E-21  4.044164E-20  3.870724E-19  1.649449E-18
    153  5.310288915571E-02  1.000000E-30  7.164454E-28  3.749578E-24  1.400231E-22  4.455718E-21  5.110454E-20  5.004363E-19  2.179213E-18
    154  5.325369291828E-02  1.000000E-30  7.935072E-28  4.299944E-24  1.638679E-22  5.335700E-21  6.242678E-20  6.240681E-19  2.771257E-18
    155  5.339308966526E-02  1.000000E-30  8.639581E-28  4.835186E-24  1.877580E-22  6.244939E-21  7.442020E-20  7.583174E-19  3.428847E-18
    156  5.362726198018E-02  1.000000E-30  9.763183E-28  5.768874E-24  2.311849E-22  7.968927E-21  9.794377E-20  1.030692E-18  4.804859E-18
    157  5.383816121000E-02  1.000000E-30  1.065119E-27  6.613240E-24  2.727318E-22  9.711184E-21  1.227417E-19  1.329787E-18  6.371645E-18
    158  5.403768730975E-02  1.000000E-30  1.134301E-27  7.382652E-24  3.128467E-22  1.148758E-20  1.490898E-19  1.660477E-18  8.166065E-18
    159  5.422986619970E-02  1.000000E-30  1.184750E-27  8.070390E-24  3.510704E-22  1.327955E-20  1.768012E-19  2.022289E-18  1.019826E-17
    160  5.440569294967E-02  1.000000E-30  1.215716E-27  8.635130E-24  3.847798E-22  1.495675E-20  2.038467E-19  2.389407E-18  1.233040E-17
    161  5.456994612052E-02  1.000000E-30  1.231508E-27  9.096568E-24  4.145608E-22  1.653050E-20  2.302785E-19  2.761747E-18  1.456211E-17
    162  5.485681963417E-02  1.000000E-30  1.230638E-27  9.733204E-24  4.613220E-22  1.923325E-20  2.783748E-19  3.475415E-18  1.903140E-17
    163  5.511708850657E-02  1.000000E-30  1.201855E-27  1.011655E-23  4.970050E-22  2.158193E-20  3.234361E-19  4.188129E-18  2.373258E-17
    164  5.536560227933E-02  1.000000E-30  1.155358E-27  1.031927E-23  5.246206E-22  2.368514E-20  3.669655E-19  4.920972E-18  2.881478E-17
    165  5.559867087093E-02  1.000000E-30  1.099007E-27  1.037605E-23  5.447502E-22  2.551108E-20  4.078159E-19  5.651946E-18  3.413172E-17
    166  5.582344501454E-02  1.000000E-30  1.036109E-27  1.032063E-23  5.589520E-22  2.712024E-20  4.468482E-19  6.393512E-18  3.977813E-17
    167  5.608267729631E-02  1.000000E-30  9.571931E-28  1.014104E-23  5.692981E-22  2.877723E-20  4.910051E-19  7.289350E-18  4.694177E-17
    168  5.632179590432E-02  1.000000E-30  8.811972E-28  9.880873E-24  5.734117E-22  3.010535E-20  5.305294E-19  8.149821E-18  5.418212E-17
    169  5.658568452696E-02  1.000000E-30  7.965550E-28  9.507254E-24  5.723315E-22  3.133551E-20  5.722761E-19  9.129931E-18  6.287498E-17
    170  5.682194908758E-02  1.000000E-30  7.217921E-28  9.109209E-24  5.667117E-22  3.221892E-20  6.075640E-19  1.002792E-17  7.127752E-17
    171  5.707748662895E-02  1.000000E-30  6.436379E-28  8.627352E-24  5.562012E-22  3.293920E-20  6.430759E-19  1.101261E-17  8.100533E-17
    172  5.730159219632E-02  1.000000E-30  5.782873E-28  8.171716E-24  5.435908E-22  3.336986E-20  6.716563E-19  1.188127E-17  9.006691E-17
    173  5.769211250520E-02  1.000000E-30  4.733317E-28  7.335047E-24  5.153464E-22  3.368454E-20  7.150472E-19  1.338755E-17  1.069714E-16
    174  5.804755660481E-02  1.000000E-30  3.886315E-28  6.552845E-24  4.840466E-22  3.351375E-20  7.469197E-19  1.473035E-17  1.234959E-16
    175  5.837706807704E-02  1.000000E-30  3.202314E-28  5.840080E-24  4.519789E-22  3.301618E-20  7.698954E-19  1.593652E-17  1.397151E-16
    176  5.868213309337E-02  1.000000E-30  2.654242E-28  5.206082E-24  4.207378E-22  3.230321E-20  7.855803E-19  1.700979E-17  1.554427E-16
    177  5.897372529375E-02  1.000000E-30  2.202823E-28  4.632735E-24  3.902654E-22  3.142927E-20  7.957052E-19  1.798944E-17  1.710639E-16
    178  5.927019313219E-02  1.000000E-30  1.810687E-28  4.088522E-24  3.593054E-22  3.038043E-20  8.013382E-19  1.893327E-17  1.874860E-16
    179  5.955970264735E-02  1.000000E-30  1.485949E-28  3.597450E-24  3.295370E-22  2.922683E-20  8.024875E-19  1.979809E-17  2.039869E-16
