 *                                      
 * expansion:  temp0=  1.000E+10 den0=  3.000E+06 temp_stop=  1.000E+07
 *          time                ga83          ga84          ga85          ga86          ga87          ga88          ga89          ga90 
    178  5.927019313219E-02  8.424810E-13  6.078978E-16  2.151298E-18  6.665608E-22  8.886396E-25  7.630639E-29  1.000000E-30  1.000000E-30
    179  5.955970264735E-02  9.597713E-13  6.994806E-16  2.527418E-18  7.885025E-22  1.070212E-24  9.218181E-29  1.000000E-30  1.000000E-30
    180  5.987296131417E-02  1.101667E-12  8.116475E-16  2.999714E-18  9.428655E-22  1.304872E-24  1.127719E-28  1.000000E-30  1.000000E-30
    181  6.018239261751E-02  1.259039E-12  9.376175E-16  3.543825E-18  1.122174E-21  1.583302E-24  1.372919E-28  1.000000E-30  1.000000E-30
    182  6.051941164510E-02  1.452216E-12  1.094265E-15  4.238530E-18  1.353076E-21  1.949829E-24  1.696928E-28  1.000000E-30  1.000000E-30
    183  6.081686890997E-02  1.643837E-12  1.251618E-15  4.954529E-18  1.593045E-21  2.339009E-24  2.042236E-28  1.000000E-30  1.000000E-30
    184  6.107970107709E-02  1.831436E-12  1.407387E-15  5.679549E-18  1.837830E-21  2.743585E-24  2.402382E-28  1.000000E-30  1.000000E-30
    185  6.149099227918E-02  2.163398E-12  1.686771E-15  7.016389E-18  2.293254E-21  3.513967E-24  3.090924E-28  1.000000E-30  1.000000E-30
    186  6.184187848266E-02  2.487792E-12  1.963953E-15  8.384372E-18  2.763989E-21  4.331105E-24  3.824537E-28  1.000000E-30  1.000000E-30
    187  6.212841772032E-02  2.784427E-12  2.220632E-15  9.684289E-18  3.215065E-21  5.131213E-24  4.545562E-28  1.000000E-30  1.000000E-30
    188  6.241083345826E-02  3.107638E-12  2.503493E-15  1.115042E-17  3.727666E-21  6.058297E-24  5.383845E-28  1.000000E-30  1.000000E-30
    189  6.286334795077E-02  3.696520E-12  3.026567E-15  1.394550E-17  4.714644E-21  7.889620E-24  7.047177E-28  1.000000E-30  1.000000E-30
    190  6.324448148531E-02  4.268338E-12  3.543042E-15  1.680132E-17  5.734317E-21  9.836467E-24  8.824289E-28  1.000000E-30  1.000000E-30
    191  6.354755735680E-02  4.777516E-12  4.009393E-15  1.945436E-17  6.690358E-21  1.170560E-23  1.053755E-27  1.000000E-30  1.000000E-30
    192  6.382753282149E-02  5.294876E-12  4.488940E-15  2.224993E-17  7.705765E-21  1.373164E-23  1.240128E-27  1.000000E-30  1.000000E-30
    193  6.429792763326E-02  6.276439E-12  5.413116E-15  2.781283E-17  9.747446E-21  1.791604E-23  1.626866E-27  1.000000E-30  1.000000E-30
    194  6.470641913937E-02  7.255106E-12  6.351536E-15  3.367551E-17  1.192522E-20  2.251962E-23  2.054670E-27  1.071708E-30  1.000000E-30
    195  6.514351188605E-02  8.447041E-12  7.515050E-15  4.121369E-17  1.475856E-20  2.869290E-23  2.631415E-27  1.408122E-30  1.000000E-30
    196  6.551961572666E-02  9.601938E-12  8.662290E-15  4.891434E-17  1.768622E-20  3.526107E-23  3.248234E-27  1.774192E-30  1.000000E-30
    197  6.614173306661E-02  1.180502E-11  1.089943E-14  6.461631E-17  2.374269E-20  4.936157E-23  4.581159E-27  2.589313E-30  1.000000E-30
    198  6.666431851744E-02  1.397006E-11  1.315373E-14  8.125961E-17  3.026774E-20  6.519895E-23  6.089394E-27  3.542956E-30  1.000000E-30
    199  6.714973898932E-02  1.626618E-11  1.559891E-14  1.001488E-16  3.778213E-20  8.412948E-23  7.904210E-27  4.725234E-30  1.000000E-30
    200  6.763365269933E-02  1.884280E-11  1.840499E-14  1.228190E-16  4.693120E-20  1.080364E-22  1.021112E-26  6.272708E-30  1.000000E-30
    201  6.810748363549E-02  2.167155E-11  2.155470E-14  1.494183E-16  5.781968E-20  1.375365E-22  1.307626E-26  8.251162E-30  1.000000E-30
    202  6.886988901479E-02  2.691314E-11  2.756551E-14  2.032557E-16  8.027922E-20  2.013880E-22  1.933185E-26  1.274137E-29  1.000000E-30
    203  6.932442343830E-02  3.046162E-11  3.175514E-14  2.429980E-16  9.716445E-20  2.516578E-22  2.429790E-26  1.643926E-29  1.000000E-30
    204  6.977291475786E-02  3.428285E-11  3.636961E-14  2.887476E-16  1.168772E-19  3.124649E-22  3.034356E-26  2.107032E-29  1.000000E-30
    205  7.051837306122E-02  4.138523E-11  4.521031E-14  3.817704E-16  1.577284E-19  4.446761E-22  4.360396E-26  3.162693E-29  1.000000E-30
    206  7.120724846930E-02  4.879407E-11  5.478109E-14  4.899763E-16  2.063417E-19  6.112649E-22  6.048726E-26  4.569410E-29  1.000000E-30
    207  7.185571854523E-02  5.647643E-11  6.507306E-14  6.146978E-16  2.636118E-19  8.185163E-22  8.170180E-26  6.415208E-29  1.000000E-30
    208  7.250556240022E-02  6.488342E-11  7.674604E-14  7.660884E-16  3.346286E-19  1.089578E-21  1.097209E-25  8.958557E-29  1.000000E-30
    209  7.308358088908E-02  7.291789E-11  8.830092E-14  9.261207E-16  4.112558E-19  1.397341E-21  1.418333E-25  1.199354E-28  1.000000E-30
    210  7.365083251161E-02  8.121673E-11  1.006627E-13  1.108677E-15  5.004187E-19  1.773403E-21  1.814270E-25  1.588277E-28  1.000000E-30
    211  7.420607479025E-02  8.974320E-11  1.138083E-13  1.315346E-15  6.033332E-19  2.228710E-21  2.297901E-25  2.081631E-28  1.000000E-30
    212  7.477269193766E-02  9.880890E-11  1.282902E-13  1.558001E-15  7.265626E-19  2.800852E-21  2.911106E-25  2.731479E-28  1.000000E-30
    213  7.532671922740E-02  1.078518E-10  1.433154E-13  1.827444E-15  8.662276E-19  3.482444E-21  3.648385E-25  3.543879E-28  1.000000E-30
    214  7.590819975934E-02  1.174760E-10  1.599771E-13  2.147789E-15  1.035789E-18  4.353088E-21  4.599097E-25  4.633981E-28  1.000000E-30
    215  7.648106882397E-02  1.269939E-10  1.771949E-13  2.503749E-15  1.228313E-18  5.394571E-21  5.747440E-25  6.005405E-28  1.000000E-30
    216  7.706864365518E-02  1.365237E-10  1.953366E-13  2.909771E-15  1.452996E-18  6.678241E-21  7.177176E-25  7.786334E-28  1.000000E-30
    217  7.765097184480E-02  1.454135E-10  2.133365E-13  3.349893E-15  1.702600E-18  8.188805E-21  8.877473E-25  9.998953E-28  1.000000E-30
    218  7.824188421090E-02  1.536115E-10  2.312092E-13  3.831396E-15  1.982825E-18  9.989176E-21  1.092616E-24  1.278729E-27  1.000000E-30
    219  7.883216312169E-02  1.605031E-10  2.478839E-13  4.336324E-15  2.285293E-18  1.206258E-20  1.331305E-24  1.619334E-27  1.000000E-30
    220  7.934760137230E-02  1.649098E-10  2.605165E-13  4.779437E-15  2.559362E-18  1.407421E-20  1.565642E-24  1.970016E-27  1.000000E-30
    221  7.991019390762E-02  1.676669E-10  2.715324E-13  5.248781E-15  2.860415E-18  1.645359E-20  1.846299E-24  2.411272E-27  1.000000E-30
    222  8.044081450283E-02  1.679094E-10  2.784078E-13  5.655261E-15  3.133643E-18  1.881136E-20  2.128364E-24  2.879618E-27  1.000000E-30
    223  8.103419684334E-02  1.649506E-10  2.808474E-13  6.032199E-15  3.405670E-18  2.145032E-20  2.449611E-24  3.448701E-27  1.000000E-30
    224  8.158988408622E-02  1.590450E-10  2.776401E-13  6.285307E-15  3.611731E-18  2.380155E-20  2.742069E-24  4.007891E-27  1.000000E-30
    225  8.219791245697E-02  1.495462E-10  2.683369E-13  6.436877E-15  3.771409E-18  2.612412E-20  3.038911E-24  4.629012E-27  1.000000E-30
    226  8.273529679330E-02  1.391322E-10  2.558332E-13  6.461385E-15  3.851804E-18  2.789072E-20  3.272526E-24  5.171426E-27  1.000000E-30
    227  8.327310875316E-02  1.276230E-10  2.405237E-13  6.398213E-15  3.881180E-18  2.938675E-20  3.478226E-24  5.703710E-27  1.000000E-30
    228  8.381967664174E-02  1.159141E-10  2.240328E-13  6.284265E-15  3.880651E-18  3.075562E-20  3.672926E-24  6.255400E-27  1.000000E-30
    229  8.442137901789E-02  1.041261E-10  2.069539E-13  6.156770E-15  3.877904E-18  3.232944E-20  3.899467E-24  6.925973E-27  1.000000E-30
    230  8.496109010092E-02  9.525460E-11  1.941641E-13  6.091397E-15  3.905999E-18  3.408699E-20  4.148715E-24  7.653546E-27  1.000000E-30
    231  8.556251684447E-02  8.805122E-11  1.846434E-13  6.148397E-15  4.022616E-18  3.695239E-20  4.543430E-24  8.746289E-27  1.000000E-30
    232  8.609514523980E-02  8.449241E-11  1.817211E-13  6.381289E-15  4.250623E-18  4.087446E-20  5.071660E-24  1.014113E-26  1.000000E-30
    233  8.668730402486E-02  8.400241E-11  1.858610E-13  6.926623E-15  4.707665E-18  4.764776E-20  5.972964E-24  1.246228E-26  1.000000E-30
    234  8.725638446658E-02  8.728647E-11  1.985013E-13  7.835998E-15  5.430606E-18  5.775725E-20  7.312735E-24  1.589901E-26  1.000000E-30
    235  8.784892152766E-02  9.498287E-11  2.223144E-13  9.321871E-15  6.594013E-18  7.387052E-20  9.451492E-24  2.145589E-26  1.186726E-30
    236  8.837914431516E-02  1.058401E-10  2.542405E-13  1.125597E-14  8.110545E-18  9.521285E-20  1.229832E-23  2.902633E-26  1.606957E-30
    237  8.927467123273E-02  1.333898E-10  3.349105E-13  1.626566E-14  1.209533E-17  1.537726E-19  2.018744E-23  5.091165E-26  2.839254E-30
    238  9.009385267910E-02  1.694496E-10  4.432120E-13  2.344709E-14  1.795128E-17  2.456613E-19  3.274102E-23  8.778947E-26  4.929294E-30
    239  9.088007009323E-02  2.147800E-10  5.845016E-13  3.359248E-14  2.645635E-17  3.888241E-19  5.258822E-23  1.496335E-25  8.458025E-30
    240  9.160938796651E-02  2.676298E-10  7.558799E-13  4.694280E-14  3.796346E-17  5.964567E-19  8.179239E-23  2.460346E-25  1.399521E-29
    241  9.231864750676E-02  3.312912E-10  9.704046E-13  6.502369E-14  5.397213E-17  9.053350E-19  1.258498E-22  3.997779E-25  2.288341E-29
    242  9.335415502949E-02  4.542751E-10  1.404171E-12  1.052460E-13  9.078099E-17  1.677027E-18  2.378718E-22  8.188814E-25  4.731330E-29
    243  9.429165011748E-02  6.096398E-10  1.979658E-12  1.644131E-13  1.469085E-16  2.964691E-18  4.284125E-22  1.587621E-24  9.253131E-29
    244  9.514750284226E-02  8.050189E-10  2.735905E-12  2.497801E-13  2.305851E-16  5.048689E-18  7.422706E-22  2.944309E-24  1.730068E-28
    245  9.592869681963E-02  1.045523E-09  3.705743E-12  3.691471E-13  3.511968E-16  8.289482E-18  1.238413E-21  5.230147E-24  3.096700E-28
    246  9.638259128200E-02  1.220830E-09  4.434917E-12  4.649232E-13  4.501926E-16  1.110400E-17  1.674587E-21  7.336715E-24  4.363580E-28
    247  9.686466198075E-02  1.442719E-09  5.380659E-12  5.956674E-13  5.877843E-16  1.519482E-17  2.314767E-21  1.054693E-23  6.303375E-28
    248  9.745016881397E-02  1.772013E-09  6.824893E-12  8.075886E-13  8.155293E-16  2.232778E-17  3.443811E-21  1.646164E-23  9.897372E-28
    249  9.798964068785E-02  2.146110E-09  8.516411E-12  1.071956E-12  1.105987E-15  3.193570E-17  4.982945E-21  2.490176E-23  1.505616E-27
    250  9.892639389759E-02  3.003934E-09  1.256193E-11  1.761889E-12  1.887647E-15  5.983394E-17  9.527917E-21  5.147157E-23  3.143256E-27
    251  9.977784733458E-02  4.086515E-09  1.793346E-11  2.778095E-12  3.081570E-15  1.064173E-16  1.726836E-20  1.002137E-22  6.177128E-27
    252  1.005622893962E-01  5.427944E-09  2.491491E-11  4.233617E-12  4.850677E-15  1.814151E-16  2.996280E-20  1.858706E-22  1.155821E-26
    253  1.013070552067E-01  7.101015E-09  3.403013E-11  6.318018E-12  7.467553E-15  3.014559E-16  5.064400E-20  3.348934E-22  2.100376E-26
    254  1.019791947326E-01  9.036366E-09  4.503935E-11  9.063729E-12  1.102095E-14  4.769228E-16  8.138009E-20  5.703607E-22  3.605420E-26
    255  1.025982572428E-01  1.126381E-08  5.822755E-11  1.262782E-11  1.576485E-14  7.276706E-16  1.259840E-19  9.319427E-22  5.934701E-26
    256  1.032644197032E-01  1.424538E-08  7.661516E-11  1.801842E-11  2.314797E-14  1.145839E-15  2.015483E-19  1.580771E-21  1.014815E-25
    257  1.039121745974E-01  1.785352E-08  9.982368E-11  2.541720E-11  3.358383E-14  1.780314E-15  3.180690E-19  2.641935E-21  1.709671E-25
    258  1.045193471709E-01  2.200546E-08  1.276390E-10  3.503079E-11  4.753307E-14  2.688195E-15  4.874232E-19  4.273990E-21  2.786978E-25
    259  1.051181778144E-01  2.697319E-08  1.622688E-10  4.797713E-11  6.684405E-14  4.031134E-15  7.417828E-19  6.863917E-21  4.510119E-25
    260  1.056826419982E-01  3.259526E-08  2.030066E-10  6.441453E-11  9.202874E-14  5.898734E-15  1.100801E-18  1.071960E-20  7.095219E-25
    261  1.062431336111E-01  3.923909E-08  2.530055E-10  8.615362E-11  1.262208E-13  8.598616E-15  1.627409E-18  1.667760E-20  1.112020E-24
    262  1.068146627648E-01  4.728101E-08  3.159071E-10  1.156543E-10  1.738748E-13  1.260907E-14  2.421316E-18  2.614786E-20  1.756764E-24
    263  1.073656177930E-01  5.643827E-08  3.903514E-10  1.533054E-10  2.363341E-13  1.820959E-14  3.546497E-18  4.029488E-20  2.727384E-24
    264  1.079139362418E-01  6.713938E-08  4.807273E-10  2.025632E-10  3.202201E-13  2.621771E-14  5.179058E-18  6.191566E-20  4.222199E-24
    265  1.084202130578E-01  7.862626E-08  5.813863E-10  2.615179E-10  4.231938E-13  3.665842E-14  7.337756E-18  9.196805E-20  6.315417E-24
    266  1.089957947327E-01  9.382392E-08  7.197895E-10  3.488814E-10  5.798778E-13  5.357615E-14  1.088774E-17  1.440407E-19  9.970832E-24
    267  1.095139929398E-01  1.097201E-07  8.703142E-10  4.513594E-10  7.686312E-13  7.528556E-14  1.551144E-17  2.155067E-19  1.502721E-23
    268  1.100036617482E-01  1.269284E-07  1.039290E-09  5.747998E-10  1.001697E-12  1.037144E-13  2.165083E-17  3.151327E-19  2.212802E-23
    269  1.105581599754E-01  1.492898E-07  1.267443E-09  7.542475E-10  1.349487E-12  1.488436E-13  3.154107E-17  4.840840E-19  3.426476E-23
    270  1.111738162549E-01  1.781516E-07  1.574997E-09  1.017176E-09  1.874372E-12  2.218718E-13  4.781440E-17  7.786516E-19  5.561495E-23
    271  1.117276452796E-01  2.082282E-07  1.909779E-09  1.328322E-09  2.514098E-12  3.172727E-13  6.942904E-17  1.193014E-18  8.591682E-23
    272  1.122547306619E-01  2.408934E-07  2.288583E-09  1.708946E-09  3.318615E-12  4.452880E-13  9.888951E-17  1.788952E-18  1.298660E-22
    273  1.128196390807E-01  2.807463E-07  2.770614E-09  2.233494E-09  4.459249E-12  6.392439E-13  1.442485E-16  2.758444E-18  2.019901E-22
    274  1.134172103791E-01  3.289469E-07  3.380667E-09  2.956765E-09  6.080624E-12  9.352780E-13  2.146865E-16  4.355435E-18  3.219186E-22
    275  1.139661173569E-01  3.792598E-07  4.046867E-09  3.816735E-09  8.067313E-12  1.324396E-12  3.088665E-16  6.618317E-18  4.934419E-22
    276  1.145721141816E-01  4.420959E-07  4.918561E-09  5.044210E-09  1.099215E-11  1.940030E-12  4.605198E-16  1.048623E-17  7.894673E-22
    277  1.151138636995E-01  5.052513E-07  5.836707E-09  6.454104E-09  1.445668E-11  2.723142E-12  6.568314E-16  1.579694E-17  1.199826E-21
    278  1.160623872824E-01  6.331557E-07  7.817393E-09  9.875298E-09  2.322253E-11  4.907431E-12  1.217737E-15  3.225485E-17  2.488640E-21
    279  1.166131253687E-01  7.180735E-07  9.218498E-09  1.258895E-08  3.046156E-11  6.885984E-12  1.737496E-15  4.870387E-17  3.792899E-21
    280  1.171578902390E-01  8.100980E-07  1.081200E-08  1.595511E-08  3.972110E-11  9.601579E-12  2.463458E-15  7.305389E-17  5.742426E-21
    281  1.179966344325E-01  9.677139E-07  1.371949E-08  2.283585E-08  5.942243E-11  1.593886E-11  4.197096E-15  1.358299E-16  1.083356E-20
    282  1.184626561866E-01  1.063444E-06  1.559548E-08  2.776634E-08  7.406696E-11  2.105833E-11  5.626847E-15  1.912389E-16  1.537886E-20
    283  1.189221956404E-01  1.163321E-06  1.764248E-08  3.357716E-08  9.179946E-11  2.764991E-11  7.496264E-15  2.674346E-16  2.168314E-20
    284  1.197605220964E-01  1.358751E-06  2.191880E-08  4.716236E-08  1.349168E-10  4.518493E-11  1.258298E-14  4.907602E-16  4.039753E-20
    285  1.205341475296E-01  1.551841E-06  2.651722E-08  6.395724E-08  1.908617E-10  7.055621E-11  2.014734E-14  8.538039E-16  7.128966E-20
    286  1.212540834288E-01  1.739807E-06  3.138135E-08  8.424868E-08  2.616057E-10  1.060996E-10  3.102132E-14  1.421146E-15  1.202687E-19
    287  1.219299358624E-01  1.920605E-06  3.646317E-08  1.083373E-07  3.493094E-10  1.546550E-10  4.624417E-14  2.280629E-15  1.954954E-19
    288  1.225766858039E-01  2.094454E-06  4.177819E-08  1.368573E-07  4.575931E-10  2.204551E-10  6.736587E-14  3.566910E-15  3.095801E-19
    289  1.231854533608E-01  2.256247E-06  4.716566E-08  1.694930E-07  5.865932E-10  3.061728E-10  9.551007E-14  5.409487E-15  4.750974E-19
    290  1.237219182154E-01  2.395125E-06  5.219591E-08  2.036214E-07  7.266081E-10  4.071737E-10  1.293691E-13  7.778138E-15  6.903765E-19
    291  1.242404039059E-01  2.524117E-06  5.727870E-08  2.419985E-07  8.896569E-10  5.341637E-10  1.727789E-13  1.100890E-14  9.872557E-19
    292  1.248086455930E-01  2.657599E-06  6.306134E-08  2.908990E-07  1.105160E-09  7.159977E-10  2.362174E-13  1.604558E-14  1.455450E-18
    293  1.253177247642E-01  2.768593E-06  6.839458E-08  3.415417E-07  1.336600E-09  9.274388E-10  3.114869E-13  2.241485E-14  2.054298E-18
    294  1.258810647447E-01  2.879913E-06  7.440843E-08  4.058366E-07  1.641556E-09  1.229399E-09  4.212133E-13  3.232075E-14  2.996578E-18
    295  1.264205598797E-01  2.973526E-06  8.022273E-08  4.763141E-07  1.989007E-09  1.603225E-09  5.599715E-13  4.570909E-14  4.285520E-18
    296  1.270317883483E-01  3.062425E-06  8.680163E-08  5.678033E-07  2.458889E-09  2.155348E-09  7.695776E-13  6.740995E-14  6.401652E-18
    297  1.275757308169E-01  3.124683E-06  9.257337E-08  6.604638E-07  2.954999E-09  2.792287E-09  1.016919E-12  9.488502E-14  9.115459E-18
    298  1.286048671531E-01  3.195092E-06  1.030117E-07  8.671319E-07  4.129368E-09  4.502915E-09  1.703289E-12  1.792817E-13  1.760980E-17
    299  1.290949488661E-01  3.205589E-06  1.076397E-07  9.811408E-07  4.814640E-09  5.624702E-09  2.166913E-12  2.416983E-13  2.399724E-17
    300  1.295345101683E-01  3.201968E-06  1.115363E-07  1.092222E-06  5.506898E-09  6.845459E-09  2.681177E-12  3.150944E-13  3.159029E-17
    301  1.303954523490E-01  3.159063E-06  1.183107E-07  1.334300E-06  7.097296E-09  9.970778E-09  4.035237E-12  5.256686E-13  5.372918E-17
    302  1.308549873199E-01  3.116902E-06  1.213747E-07  1.477019E-06  8.086137E-09  1.213340E-08  4.997979E-12  6.881956E-13  7.108012E-17
    303  1.312776310019E-01  3.066697E-06  1.238061E-07  1.616313E-06  9.087802E-09  1.449226E-08  6.068118E-12  8.794594E-13  9.171939E-17
    304  1.320787884157E-01  2.943328E-06  1.273005E-07  1.900134E-06  1.124195E-08  2.013390E-08  8.698591E-12  1.390106E-12  1.476958E-16
    305  1.327308179063E-01  2.817944E-06  1.289725E-07  2.148742E-06  1.325616E-08  2.611349E-08  1.157667E-11  2.004465E-12  2.162627E-16
    306  1.333821207310E-01  2.673372E-06  1.295300E-07  2.410526E-06  1.551153E-08  3.363049E-08  1.530214E-11  2.872141E-12  3.147225E-16
    307  1.339749669338E-01  2.528167E-06  1.290659E-07  2.657801E-06  1.777724E-08  4.207831E-08  1.960933E-11  3.962878E-12  4.404916E-16
    308  1.345530840576E-01  2.376740E-06  1.277258E-07  2.905017E-06  2.018344E-08  5.207190E-08  2.484434E-11  5.398552E-12  6.085843E-16
    309  1.351098094661E-01  2.224242E-06  1.256315E-07  3.146637E-06  2.268310E-08  6.362011E-08  3.105596E-11  7.239892E-12  8.274218E-16
    310  1.359304916944E-01  1.993573E-06  1.212499E-07  3.503594E-06  2.667935E-08  8.470271E-08  4.277946E-11  1.107003E-11  1.291298E-15
    311  1.363572082699E-01  1.873031E-06  1.184210E-07  3.687603E-06  2.889887E-08  9.789804E-08  5.033541E-11  1.375676E-11  1.622053E-15
    312  1.367788244083E-01  1.754582E-06  1.152870E-07  3.867368E-06  3.118496E-08  1.126793E-07  5.897416E-11  1.701662E-11  2.028018E-15
    313  1.375777712339E-01  1.535910E-06  1.086156E-07  4.198405E-06  3.575015E-08  1.460658E-07  7.909070E-11  2.530885E-11  3.078773E-15
    314  1.380438267916E-01  1.413527E-06  1.043734E-07  4.383947E-06  3.854533E-08  1.692588E-07  9.350172E-11  3.179403E-11  3.914762E-15
    315  1.384690951451E-01  1.305735E-06  1.003126E-07  4.547713E-06  4.117812E-08  1.931953E-07  1.087047E-10  3.908206E-11  4.865961E-15
    316  1.391087445178E-01  1.152035E-06  9.397782E-08  4.782310E-06  4.527332E-08  2.347855E-07  1.358395E-10  5.313398E-11  6.728195E-15
    317  1.397002518981E-01  1.020027E-06  8.799223E-08  4.985105E-06  4.919171E-08  2.800044E-07  1.662703E-10  7.034389E-11  9.049164E-15
    318  1.402705851668E-01  9.023143E-07  8.217888E-08  5.166734E-06  5.307964E-08  3.307053E-07  2.014072E-10  9.194733E-11  1.201153E-14
    319  1.408634912375E-01  7.899603E-07  7.615289E-08  5.340146E-06  5.722487E-08  3.919268E-07  2.451074E-10  1.211774E-10  1.608765E-14
    320  1.414089642241E-01  6.958899E-07  7.070954E-08  5.484714E-06  6.111648E-08  4.568637E-07  2.928350E-10  1.558468E-10  2.100305E-14
    321  1.419220762512E-01  6.153404E-07  6.571822E-08  5.606955E-06  6.483372E-08  5.264341E-07  3.453895E-10  1.970828E-10  2.694114E-14
    322  1.422771704232E-01  5.637711E-07  6.233443E-08  5.683533E-06  6.743317E-08  5.800114E-07  3.867720E-10  2.316629E-10  3.198402E-14
    323  1.426029315631E-01  5.194480E-07  5.929709E-08  5.747753E-06  6.983192E-08  6.333764E-07  4.287292E-10  2.685230E-10  3.741401E-14
    324  1.430135230101E-01  4.675631E-07  5.557554E-08  5.820197E-06  7.286757E-08  7.067748E-07  4.875751E-10  3.231278E-10  4.554797E-14
    325  1.434683796643E-01  4.150345E-07  5.160217E-08  5.889022E-06  7.623624E-08  7.967175E-07  5.613689E-10  3.961609E-10  5.657068E-14
    326  1.440315208021E-01  3.567013E-07  4.690535E-08  5.956932E-06  8.039517E-08  9.219022E-07  6.669304E-10  5.089428E-10  7.386018E-14
    327  1.445490332405E-01  3.090223E-07  4.279803E-08  6.001686E-06  8.418087E-08  1.051967E-06  7.798304E-10  6.397496E-10  9.424510E-14
    328  1.451370980342E-01  2.613656E-07  3.840841E-08  6.031077E-06  8.840441E-08  1.218680E-06  9.290283E-10  8.278166E-10  1.240632E-13
    329  1.457052374241E-01  2.213092E-07  3.445178E-08  6.036879E-06  9.236541E-08  1.400551E-06  1.097142E-09  1.059335E-09  1.614418E-13
    330  1.463107957421E-01  1.842752E-07  3.051786E-08  6.017283E-06  9.640181E-08  1.619353E-06  1.306214E-09  1.374726E-09  2.133170E-13
    331  1.468752132891E-01  1.545542E-07  2.712673E-08  5.974340E-06  9.993971E-08  1.847941E-06  1.532165E-09  1.748280E-09  2.759220E-13
    332  1.475510939381E-01  1.243883E-07  2.341643E-08  5.890861E-06  1.038166E-07  2.154752E-06  1.846920E-09  2.322933E-09  3.742186E-13
    333  1.481899111058E-01  1.005406E-07  2.023374E-08  5.778852E-06  1.070302E-07  2.480126E-06  2.194311E-09  3.028059E-09  4.974756E-13
    334  1.491767377555E-01  7.132136E-08  1.592869E-08  5.543340E-06  1.109446E-07  3.052087E-06  2.837620E-09  4.524554E-09  7.665238E-13
    335  1.497116139607E-01  5.877100E-08  1.389480E-08  5.385281E-06  1.124513E-07  3.397087E-06  3.245377E-09  5.599601E-09  9.647934E-13
    336  1.502421520731E-01  4.819736E-08  1.206192E-08  5.207851E-06  1.134520E-07  3.763918E-06  3.694836E-09  6.898060E-09  1.208749E-12
    337  1.509052103900E-01  3.732278E-08  1.003356E-08  4.960707E-06  1.139880E-07  4.253970E-06  4.321375E-09  8.908288E-09  1.594631E-12
    338  1.515352476696E-01  2.903602E-08  8.359470E-09  4.703182E-06  1.137346E-07  4.749320E-06  4.985697E-09  1.129901E-08  2.064429E-12
    339  1.521327102765E-01  2.268500E-08  6.973141E-09  4.440945E-06  1.127672E-07  5.243958E-06  5.680760E-09  1.409482E-08  2.626282E-12
    340  1.526678407657E-01  1.806824E-08  5.891999E-09  4.195269E-06  1.113259E-07  5.703699E-06  6.356762E-09  1.711313E-08  3.245794E-12
    341  1.532481602429E-01  1.402386E-08  4.877706E-09  3.921181E-06  1.091799E-07  6.216329E-06  7.146580E-09  2.102918E-08  4.066830E-12
    342  1.535863948111E-01  1.205755E-08  4.355326E-09  3.759067E-06  1.076596E-07  6.520541E-06  7.634158E-09  2.366524E-08  4.629174E-12
    343  1.538995751697E-01  1.045504E-08  3.911574E-09  3.607751E-06  1.060711E-07  6.805447E-06  8.103955E-09  2.637002E-08  5.213400E-12
    344  1.546020187628E-01  7.537447E-09  3.052772E-09  3.269400E-06  1.019844E-07  7.450232E-06  9.218232E-09  3.346076E-08  6.776317E-12
    345  1.552062305672E-01  5.644753E-09  2.448855E-09  2.983595E-06  9.797004E-08  8.006708E-06  1.024187E-08  4.086433E-08  8.450600E-12
    346  1.557875935888E-01  4.241303E-09  1.966779E-09  2.715822E-06  9.372612E-08  8.540574E-06  1.128320E-08  4.934159E-08  1.041320E-11
    347  1.566447447202E-01  2.748259E-09  1.407144E-09  2.340466E-06  8.697628E-08  9.317129E-06  1.291550E-08  6.472295E-08  1.407983E-11
    348  1.574294426159E-01  1.826585E-09  1.024901E-09  2.022960E-06  8.050085E-08  1.000939E-05  1.450698E-08  8.243278E-08  1.844393E-11
    349  1.581710514975E-01  1.227340E-09  7.515219E-10  1.747585E-06  7.423361E-08  1.064378E-05  1.609682E-08  1.031243E-07  2.370278E-11
    350  1.588328903187E-01  8.546794E-10  5.661078E-10  1.524569E-06  6.867838E-08  1.118979E-05  1.758384E-08  1.254626E-07  2.954574E-11
    351  1.594606073659E-01  6.025497E-10  4.302215E-10  1.332736E-06  6.350386E-08  1.168908E-05  1.905467E-08  1.506826E-07  3.631967E-11
    352  1.600565792087E-01  4.295586E-10  3.295389E-10  1.167626E-06  5.870602E-08  1.214623E-05  2.050750E-08  1.789444E-07  4.410361E-11
    353  1.607059625219E-01  2.955990E-10  2.453561E-10  1.006745E-06  5.369026E-08  1.262451E-05  2.215349E-08  2.153126E-07  5.438375E-11
    354  1.613957576202E-01  1.975381E-10  1.783862E-10  8.560870E-07  4.862940E-08  1.311023E-05  2.397710E-08  2.615127E-07  6.781272E-11
    355  1.620398820205E-01  1.346776E-10  1.316642E-10  7.325323E-07  4.415734E-08  1.354365E-05  2.575380E-08  3.131076E-07  8.323004E-11
    356  1.627691861850E-01  8.685560E-11  9.295516E-11  6.115255E-07  3.944822E-08  1.401073E-05  2.785463E-08  3.832174E-07  1.047967E-10
    357  1.634667099868E-01  5.674720E-11  6.627012E-11  5.123007E-07  3.528039E-08  1.443463E-05  2.995768E-08  4.643241E-07  1.305051E-10
