 *                                      
 * expansion:  temp0=  1.000E+10 den0=  3.000E+06 temp_stop=  1.000E+07
 *          time                cs147         cs148         cs149         cs150         cs151         cs152         cs153         cs154
    360  1.656939516385E-01  1.000000E-30  1.000000E-30  4.192733E-29  2.711839E-27  3.197435E-24  8.817922E-23  3.350181E-19  1.722858E-18
    361  1.664404283242E-01  1.000000E-30  1.000000E-30  2.481802E-29  1.724006E-27  1.766386E-24  5.469758E-23  2.328809E-19  1.329089E-18
    362  1.671401020014E-01  1.000000E-30  1.000000E-30  1.539491E-29  1.129167E-27  1.013499E-24  3.499203E-23  1.630811E-19  1.027006E-18
    363  1.682228463170E-01  1.000000E-30  1.000000E-30  7.586026E-30  5.882373E-28  4.328346E-25  1.767519E-23  9.097557E-20  6.681388E-19
    364  1.688914277275E-01  1.000000E-30  1.000000E-30  4.947070E-30  3.956383E-28  2.588483E-25  1.173398E-23  6.233023E-20  5.038861E-19
    365  1.695862681704E-01  1.000000E-30  1.000000E-30  3.199411E-30  2.630192E-28  1.534079E-25  7.747384E-24  4.135529E-20  3.696635E-19
    366  1.708796298676E-01  1.000000E-30  1.000000E-30  1.420095E-30  1.261860E-28  6.064570E-26  3.735671E-24  1.858049E-20  2.005123E-19
    367  1.720689125062E-01  1.000000E-30  1.000000E-30  1.000000E-30  6.590205E-29  2.685228E-26  1.980564E-24  8.529368E-21  1.098025E-19
    368  1.730357271347E-01  1.000000E-30  1.000000E-30  1.000000E-30  3.959473E-29  1.415604E-26  1.205259E-24  4.431091E-21  6.592103E-20
    369  1.739185931198E-01  1.000000E-30  1.000000E-30  1.000000E-30  2.502282E-29  7.953497E-27  7.678398E-25  2.402448E-21  4.085042E-20
    370  1.748109107026E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.579054E-29  4.465979E-27  4.857689E-25  1.288827E-21  2.510749E-20
    371  1.757092013639E-01  1.000000E-30  1.000000E-30  1.000000E-30  9.867347E-30  2.494722E-27  3.028412E-25  6.882828E-22  1.539560E-20
    372  1.765567714958E-01  1.000000E-30  1.000000E-30  1.000000E-30  6.288335E-30  1.443138E-27  1.919102E-25  3.849418E-22  9.820812E-21
    373  1.775373762473E-01  1.000000E-30  1.000000E-30  1.000000E-30  3.648323E-30  7.652782E-28  1.109405E-25  1.995714E-22  5.937380E-21
    374  1.784803688374E-01  1.000000E-30  1.000000E-30  1.000000E-30  2.117610E-30  4.190788E-28  6.453850E-26  1.088344E-22  3.759767E-21
    375  1.795112536071E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.101124E-30  2.187997E-28  3.501739E-26  5.740832E-23  2.339828E-21
    376  1.804824008025E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.205675E-28  1.955290E-26  3.210318E-23  1.531690E-21
    377  1.815169070317E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  6.466489E-29  1.048021E-26  1.744137E-23  9.862857E-22
    378  1.825428215499E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  3.527518E-29  5.724423E-27  9.558592E-24  6.407919E-22
    379  1.841355644659E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.330299E-29  2.345109E-27  3.703888E-24  3.243405E-22
    380  1.856860183354E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  4.689559E-30  1.043811E-27  1.428954E-24  1.624259E-22
    381  1.870847965371E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.467424E-30  5.205322E-28  5.858095E-25  8.445719E-23
    382  1.883699545972E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  2.743345E-28  2.520633E-25  4.512278E-23
    383  1.895671856375E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.484751E-28  1.122695E-25  2.451584E-23
    384  1.907324824205E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  7.940017E-29  5.006017E-26  1.321414E-23
    385  1.917913284253E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  4.377500E-29  2.370844E-26  7.389444E-24
    386  1.928179034582E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  2.384407E-29  1.130918E-26  4.113213E-24
    387  1.939781308337E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.154872E-29  4.861774E-27  2.078660E-24
    388  1.950365569225E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  5.750039E-30  2.233424E-27  1.091752E-24
    389  1.963061656501E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  2.245049E-30  8.810726E-28  4.957900E-25
    390  1.975160386553E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  3.691369E-28  2.322928E-25
    391  1.988970783448E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.400204E-28  9.897075E-26
    392  2.001908516564E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  5.832840E-29  4.625456E-26
    393  2.023233395230E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.327562E-29  1.500249E-26
    394  2.035207364909E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  6.664906E-30  8.528724E-27
    395  2.047171141817E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  2.895121E-30  4.977935E-27
    396  2.061861175315E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  2.631088E-27
    397  2.075162532616E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.492667E-27
    398  2.088103947538E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  8.658844E-28
    399  2.102374295066E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  4.836433E-28
    400  2.116254943500E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  2.863285E-28
    401  2.137594200207E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.509697E-28
    402  2.149968302441E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.203107E-28
    403  2.163578604848E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.056760E-28
    404  2.188327022992E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.055431E-28
    405  2.210861741802E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.200276E-28
    406  2.231360986547E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.394253E-28
    407  2.249661932162E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.607135E-28
    408  2.266023391923E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.828496E-28
    409  2.291569547831E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  2.234939E-28
    410  2.305971902523E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  2.507792E-28
    411  2.319348711247E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  2.786950E-28
    412  2.335360820165E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  3.160948E-28
    413  2.351317971316E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  3.583335E-28
    414  2.376293164755E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  4.356334E-28
    415  2.399259738388E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  5.213596E-28
    416  2.420046682363E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  6.131063E-28
    417  2.451201276448E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  7.810736E-28
    418  2.467564269033E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  8.871335E-28
    419  2.483354027874E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.002752E-27
    420  2.499258654919E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.134373E-27
    421  2.515152656983E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.283112E-27
    422  2.542060864984E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.580727E-27
    423  2.556901221114E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.773693E-27
    424  2.570805114381E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.975784E-27
    425  2.598984391343E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  2.459367E-27
    426  2.622653138568E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  2.956993E-27
    427  2.644885215151E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  3.516936E-27
    428  2.667229470066E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  4.188180E-27
    429  2.687894382327E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  4.924366E-27
    430  2.709436570286E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  5.832395E-27
    431  2.728595154549E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  6.782349E-27
    432  2.763050324764E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  8.905566E-27
    433  2.797281875476E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.168802E-26
    434  2.831107064370E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.195871E-30  1.531066E-26
    435  2.863632962154E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.640827E-30  1.987431E-26
    436  2.894106333807E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.925402E-30  2.540563E-26
    437  2.941185503109E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  3.225669E-30  3.720388E-26
    438  2.983685787405E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  4.706641E-30  5.260953E-26
    439  3.021949729112E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.209079E-30  6.675523E-30  7.198810E-26
    440  3.059150641439E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.732923E-30  9.659458E-30  9.779150E-26
    441  3.094680949786E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  2.576584E-30  1.396787E-29  1.311973E-25
    442  3.127856926026E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  3.629131E-30  1.975889E-29  1.728098E-25
    443  3.178598433803E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.153179E-30  6.745353E-30  3.559999E-29  2.638755E-25
    444  3.224504526026E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.135948E-30  1.158208E-29  6.020002E-29  3.877688E-25
    445  3.266870398371E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.128873E-30  1.936158E-29  9.896321E-29  5.540434E-25
    446  3.305577136787E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  3.120371E-29  1.569704E-28  7.685985E-25
    447  3.362681054783E-01  1.000000E-30  1.000000E-30  1.031458E-30  1.000000E-30  1.401320E-30  6.466681E-29  3.157666E-28  1.248464E-24
    448  3.414589872690E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.380522E-30  1.259714E-28  6.000762E-28  1.945016E-24
    449  3.462773530350E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.404364E-30  2.354845E-28  1.097069E-27  2.941256E-24
    450  3.508856189623E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.494766E-30  4.304730E-28  1.965018E-27  4.376561E-24
    451  3.552628710565E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.667303E-30  7.661398E-28  3.433813E-27  6.395260E-24
    452  3.595141079779E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.736026E-30  1.344556E-27  5.926638E-27  9.259793E-24
    453  3.636744849418E-01  1.000000E-30  1.000000E-30  1.021020E-30  1.000000E-30  2.814639E-30  2.335906E-27  1.014153E-26  1.332517E-23
    454  3.676260234901E-01  1.000000E-30  1.000000E-30  1.054637E-30  1.000000E-30  3.980707E-30  3.952369E-27  1.693338E-26  1.886026E-23
    455  3.714655117309E-01  1.000000E-30  1.000000E-30  1.107547E-30  1.000000E-30  6.185398E-30  6.594012E-27  2.791998E-26  2.647707E-23
    456  3.752653942304E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  9.091390E-30  1.094843E-26  4.587058E-26  3.710361E-23
    457  3.809506426681E-01  1.000000E-30  1.000000E-30  1.314926E-30  1.685401E-30  2.042734E-29  2.338182E-26  9.663424E-26  6.167601E-23
    458  3.865190953769E-01  1.000000E-30  1.000000E-30  1.630844E-30  3.825071E-30  4.542529E-29  4.913033E-26  2.008763E-25  1.018853E-22
    459  3.928522091207E-01  1.000000E-30  1.000000E-30  2.450135E-30  9.685615E-30  1.166690E-28  1.140726E-25  4.622483E-25  1.812929E-22
    460  3.991093841216E-01  1.000000E-30  1.000000E-30  5.632118E-30  2.523743E-29  3.043665E-28  2.612759E-25  1.053251E-24  3.223215E-22
    461  4.054183851758E-01  1.000000E-30  1.000000E-30  1.357071E-29  6.730158E-29  8.104086E-28  5.995685E-25  2.413577E-24  5.795425E-22
    462  4.147392755742E-01  1.490034E-30  1.717133E-30  5.609678E-29  2.915676E-28  3.506772E-27  2.022874E-24  8.187483E-24  1.397108E-21
    463  4.232199499949E-01  4.532947E-30  7.601662E-30  2.235561E-28  1.122849E-27  1.351320E-26  6.017565E-24  2.467939E-23  3.153982E-21
    464  4.316976825025E-01  1.706191E-29  2.944213E-29  8.937613E-28  4.369599E-27  5.279558E-26  1.758617E-23  7.369687E-23  7.219010E-21
    465  4.393401554526E-01  6.373761E-29  1.040955E-28  3.165521E-27  1.503655E-26  1.827597E-25  4.551239E-23  1.960158E-22  1.542766E-20
    466  4.465935084243E-01  2.221453E-28  3.496455E-28  1.060845E-26  4.899998E-26  5.999369E-25  1.103244E-22  4.910410E-22  3.205843E-20
    467  4.537106765818E-01  7.741461E-28  1.166370E-27  3.511372E-26  1.575735E-25  1.946741E-24  2.589380E-22  1.199059E-21  6.641038E-20
    468  4.602314649238E-01  2.457782E-27  3.563852E-27  1.060438E-25  4.629757E-25  5.775733E-24  5.578327E-22  2.695713E-21  1.305985E-19
    469  4.709552966107E-01  1.679351E-26  2.298590E-26  6.647393E-25  2.767385E-24  3.518414E-23  1.915688E-21  1.006242E-20  4.045025E-19
    470  4.769745726746E-01  5.003019E-26  6.644192E-26  1.879761E-24  7.607194E-24  9.789243E-23  3.774127E-21  2.093177E-20  7.702797E-19
    471  4.828178172001E-01  1.453978E-25  1.880571E-25  5.191926E-24  2.041939E-23  2.661757E-22  7.241480E-21  4.252237E-20  1.449096E-18
    472  4.927188450138E-01  9.003986E-25  1.119935E-24  2.944018E-23  1.100105E-22  1.469022E-21  2.171257E-20  1.414361E-19  4.289397E-18
    473  5.000000000000E-01  3.480903E-24  4.231344E-24  1.064883E-22  3.825343E-22  5.206965E-21  4.907268E-20  3.457813E-19  9.635258E-18
