 *                                      
 * expansion:  temp0=  1.000E+10 den0=  3.000E+06 temp_stop=  1.000E+07
 *          time                zr92          zr93          zr94          zr95          zr96          zr97          zr98          zr99 
     31  7.490864585256E-03  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
     32  8.026631019591E-03  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
     33  8.451616658664E-03  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
     34  9.803471762980E-03  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
     35  1.116687552369E-02  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
     36  1.219012310682E-02  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
     37  1.314647137106E-02  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
     38  1.431720408173E-02  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
     39  1.545287753035E-02  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
     40  1.716820108076E-02  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
     41  1.871872199221E-02  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
     42  2.131412024987E-02  2.100765E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
     43  2.288535686070E-02  1.250355E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
     44  2.437102778700E-02  1.620229E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
     45  2.666254430666E-02  6.068944E-30  1.529579E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
     46  2.807329513827E-02  3.317152E-30  1.030423E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
     47  2.946719119355E-02  2.817743E-30  1.024706E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
     48  2.982466835475E-02  1.224070E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
     49  3.017238950627E-02  1.266451E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
     50  3.052509122072E-02  1.368712E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
     51  3.066477686677E-02  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
     52  3.080037159611E-02  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
     53  3.111325257314E-02  1.367201E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
     54  3.147800645819E-02  1.682975E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
     55  3.181357346897E-02  1.658187E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
     56  3.217197145871E-02  1.880699E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
     57  3.249951277145E-02  1.835240E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
     58  3.262595809504E-02  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
     59  3.272641576722E-02  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
     60  3.304841700500E-02  1.999126E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
     61  3.362823507679E-02  4.093826E-30  1.920259E-30  1.152408E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
     62  3.417743618412E-02  4.137495E-30  2.042541E-30  1.287639E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
     63  3.448472684867E-02  2.641524E-30  1.361608E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
     64  3.459225947862E-02  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
     65  3.468161085917E-02  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
     66  3.501586344154E-02  3.082502E-30  1.661979E-30  1.143021E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
     67  3.563385967804E-02  6.221440E-30  3.856451E-30  2.657028E-30  1.057496E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
     68  3.619390900501E-02  6.102099E-30  3.716731E-30  2.944482E-30  1.234612E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
     69  3.661379630041E-02  5.151526E-30  3.267510E-30  2.762361E-30  1.204769E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
     70  3.704099468238E-02  5.346227E-30  3.524011E-30  3.165506E-30  1.431254E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
     71  3.731378163516E-02  3.666251E-30  2.368911E-30  2.034192E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
     72  3.757630769329E-02  3.638083E-30  2.593996E-30  2.316157E-30  1.108017E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
     73  3.788075418501E-02  4.625031E-30  3.173747E-30  2.814552E-30  1.378234E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
     74  3.819794660071E-02  5.048634E-30  3.717801E-30  3.380066E-30  1.695769E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
     75  3.838080203158E-02  2.917486E-30  2.185474E-30  2.104122E-30  1.088610E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
     76  3.859219912978E-02  3.392163E-30  2.641608E-30  2.661602E-30  1.399088E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
     77  3.884096228080E-02  4.307247E-30  3.302343E-30  3.260012E-30  1.746611E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
     78  3.907668434759E-02  4.198035E-30  3.271426E-30  3.310149E-30  1.815448E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
     79  3.934936577490E-02  4.994826E-30  4.349702E-30  4.880556E-30  2.823382E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
     80  3.961640452516E-02  5.117587E-30  4.570486E-30  5.268340E-30  3.101925E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
     81  3.991996766101E-02  5.732542E-30  5.296711E-30  6.160064E-30  3.645488E-30  1.203487E-30  1.000000E-30  1.000000E-30  1.000000E-30
     82  4.019473378510E-02  5.555903E-30  5.349972E-30  6.474602E-30  3.921395E-30  1.327195E-30  1.000000E-30  1.000000E-30  1.000000E-30
     83  4.046928694587E-02  5.686086E-30  5.506427E-30  6.697085E-30  4.314576E-30  1.501516E-30  1.000000E-30  1.000000E-30  1.000000E-30
     84  4.074955599116E-02  5.897581E-30  5.567236E-30  7.092604E-30  4.595042E-30  1.639463E-30  1.000000E-30  1.000000E-30  1.000000E-30
     85  4.099011663524E-02  5.126404E-30  4.964576E-30  6.324237E-30  4.149995E-30  1.520346E-30  1.000000E-30  1.000000E-30  1.000000E-30
     86  4.118445936105E-02  4.285249E-30  4.273993E-30  5.547025E-30  3.745576E-30  1.403517E-30  1.000000E-30  1.000000E-30  1.000000E-30
     87  4.137235583218E-02  4.248789E-30  4.320296E-30  5.777607E-30  3.966379E-30  1.513181E-30  1.000000E-30  1.000000E-30  1.000000E-30
     88  4.152714488067E-02  3.627797E-30  3.770585E-30  5.089213E-30  3.581529E-30  1.391127E-30  1.000000E-30  1.000000E-30  1.000000E-30
     89  4.165981986900E-02  3.233851E-30  3.432740E-30  4.706583E-30  3.371379E-30  1.328614E-30  1.000000E-30  1.000000E-30  1.000000E-30
     90  4.188596337322E-02  5.769428E-30  6.438487E-30  9.052917E-30  6.798023E-30  2.682334E-30  1.000000E-30  1.000000E-30  1.000000E-30
     91  4.208159634323E-02  5.271695E-30  5.963825E-30  8.708688E-30  6.628252E-30  2.674571E-30  1.000000E-30  1.000000E-30  1.000000E-30
     92  4.230932596557E-02  6.635555E-30  7.508531E-30  1.118282E-29  8.475075E-30  3.588988E-30  1.000000E-30  1.000000E-30  1.000000E-30
     93  4.251598135750E-02  7.346603E-30  8.533376E-30  1.300198E-29  1.012290E-29  4.420762E-30  1.000000E-30  1.000000E-30  1.000000E-30
     94  4.274368410830E-02  1.031558E-29  1.238109E-29  1.940842E-29  1.564681E-29  6.975934E-30  1.000000E-30  1.000000E-30  1.000000E-30
     95  4.294191711445E-02  1.393279E-29  1.693017E-29  2.699378E-29  2.212030E-29  1.004049E-29  1.256385E-30  1.000000E-30  1.000000E-30
     96  4.316569238790E-02  2.466912E-29  3.064399E-29  4.996389E-29  4.176775E-29  1.930610E-29  2.478219E-30  1.000000E-30  1.000000E-30
     97  4.339365876136E-02  4.765983E-29  6.069087E-29  1.013616E-28  8.650811E-29  4.076013E-29  5.306507E-30  1.000000E-30  1.000000E-30
     98  4.362382833621E-02  1.013603E-28  1.325247E-28  2.274094E-28  1.989698E-28  9.605355E-29  1.274482E-29  1.379057E-30  1.000000E-30
     99  4.384703699487E-02  2.230275E-28  2.991536E-28  5.270424E-28  4.724297E-28  2.335130E-28  3.156360E-29  3.508233E-30  1.000000E-30
    100  4.408801045744E-02  5.513599E-28  7.602561E-28  1.378206E-27  1.268347E-27  6.432355E-28  8.872770E-29  1.009203E-29  1.087661E-30
    101  4.430336182063E-02  1.287639E-27  1.819948E-27  3.384787E-27  3.189366E-27  1.655181E-27  2.325106E-28  2.700224E-29  2.968717E-30
    102  4.453208602613E-02  3.296087E-27  4.782746E-27  9.140613E-27  8.831950E-27  4.697449E-27  6.728060E-28  7.989381E-29  8.957372E-30
    103  4.474836808964E-02  8.278003E-27  1.231597E-26  2.415592E-26  2.390521E-26  1.301564E-26  1.899014E-27  2.303450E-28  2.631199E-29
    104  4.497736119052E-02  2.250588E-26  3.438220E-26  6.930952E-26  7.034693E-26  3.926244E-26  5.841642E-27  7.246890E-28  8.442912E-29
    105  4.517199675598E-02  5.331463E-26  8.330451E-26  1.718913E-25  1.782567E-25  1.016091E-25  1.537132E-26  1.943720E-27  2.302738E-28
    106  4.536038532241E-02  1.231565E-25  1.966932E-25  4.151593E-25  4.396261E-25  2.557856E-25  3.932551E-26  5.066151E-27  6.100316E-28
    107  4.552484255766E-02  2.543101E-25  4.139814E-25  8.911928E-25  9.610316E-25  5.692221E-25  8.875309E-26  1.162025E-26  1.419128E-27
    108  4.581275722245E-02  8.778791E-25  1.477747E-24  3.293319E-24  3.666702E-24  2.241091E-24  3.581744E-25  4.825043E-26  6.040686E-27
    109  4.603616864208E-02  2.218035E-24  3.832657E-24  8.775346E-24  1.001638E-23  6.273586E-24  1.022097E-24  1.407719E-25  1.796608E-26
    110  4.624194314299E-02  5.017739E-24  8.884140E-24  2.085961E-23  2.436831E-23  1.561528E-23  2.590085E-24  3.641903E-25  4.732219E-26
    111  4.641297951594E-02  9.599803E-24  1.734419E-23  4.158338E-23  4.952286E-23  3.234300E-23  5.445264E-24  7.789639E-25  1.027400E-25
    112  4.656990459822E-02  1.699317E-23  3.127640E-23  7.643528E-23  9.264853E-23  6.156978E-23  1.050819E-23  1.527117E-24  2.041816E-25
    113  4.671253119976E-02  2.800464E-23  5.242023E-23  1.303577E-22  1.605634E-22  1.084050E-22  1.873240E-23  2.761617E-24  3.738396E-25
    114  4.684580987606E-02  4.395119E-23  8.357899E-23  2.112566E-22  2.641419E-22  1.809987E-22  3.164142E-23  4.727730E-24  6.474422E-25
    115  4.697520204195E-02  6.712189E-23  1.296166E-22  3.328542E-22  4.222966E-22  2.935732E-22  5.190317E-23  7.857023E-24  1.088153E-24
    116  4.709649788536E-02  9.864097E-23  1.932478E-22  5.036922E-22  6.478510E-22  4.565123E-22  8.156896E-23  1.249997E-23  1.749524E-24
    117  4.721637454993E-02  1.427843E-22  2.837502E-22  7.505490E-22  9.785315E-22  6.988342E-22  1.261812E-22  1.957252E-23  2.768134E-24
    118  4.732862910872E-02  2.000719E-22  4.029517E-22  1.080656E-21  1.426921E-21  1.031950E-21  1.881662E-22  2.952108E-23  4.216134E-24
    119  4.750539400184E-02  3.348330E-22  6.887317E-22  1.887637E-21  2.542796E-21  1.875694E-21  3.473324E-22  5.547503E-23  8.045146E-24
    120  4.767210524850E-02  5.354258E-22  1.123565E-21  3.143479E-21  4.315556E-21  3.243751E-21  6.095257E-22  9.901983E-23  1.457063E-23
    121  4.783406579930E-02  8.332634E-22  1.782885E-21  5.089063E-21  7.116629E-21  5.447937E-21  1.038407E-21  1.715074E-22  2.559683E-23
    122  4.799263518131E-02  1.269875E-21  2.769373E-21  8.061740E-21  1.147937E-20  8.946872E-21  1.729316E-21  2.902918E-22  4.392953E-23
    123  4.815339657435E-02  1.926200E-21  4.282849E-21  1.271886E-20  1.844636E-20  1.464146E-20  2.870428E-21  4.898478E-22  7.517726E-23
    124  4.832264594384E-02  2.956209E-21  6.708744E-21  2.034707E-20  3.008678E-20  2.434511E-20  4.844747E-21  8.412720E-22  1.310372E-22
    125  4.849826454798E-02  4.565021E-21  1.058220E-20  3.280530E-20  4.949500E-20  4.085990E-20  8.258676E-21  1.460256E-21  2.309764E-22
    126  4.867786870736E-02  7.052757E-21  1.670886E-20  5.297328E-20  8.158894E-20  6.875237E-20  1.411950E-20  2.543240E-21  4.086608E-22
    127  4.885872256535E-02  1.083580E-20  2.624147E-20  8.509919E-20  1.338240E-19  1.151318E-19  2.402727E-20  4.409552E-21  7.198768E-22
    128  4.903755607841E-02  1.644242E-20  4.069520E-20  1.349631E-19  2.166558E-19  1.902641E-19  4.034364E-20  7.542434E-21  1.250800E-21
    129  4.921259737621E-02  2.456587E-20  6.211229E-20  2.105694E-19  3.449225E-19  3.090764E-19  6.656662E-20  1.267314E-20  2.134182E-21
    130  4.938368810460E-02  3.615932E-20  9.335609E-20  3.233768E-19  5.402855E-19  4.937988E-19  1.079870E-19  2.092805E-20  3.577671E-21
    131  4.955132280349E-02  5.253541E-20  1.384478E-19  4.898126E-19  8.343998E-19  7.775569E-19  1.726082E-19  3.404155E-20  5.905795E-21
    132  4.971624312404E-02  7.550929E-20  2.030573E-19  7.335157E-19  1.273684E-18  1.209864E-18  2.725710E-19  5.469047E-20  9.626742E-21
    133  4.987811857735E-02  1.073375E-19  2.944479E-19  1.085665E-18  1.920951E-18  1.859408E-18  4.250337E-19  8.673944E-20  1.548712E-20
    134  5.003799836445E-02  1.513148E-19  4.233400E-19  1.592882E-18  2.871352E-18  2.831703E-18  6.566487E-19  1.362733E-19  2.467621E-20
    135  5.019682549602E-02  2.120025E-19  6.048664E-19  2.322304E-18  4.264461E-18  4.284450E-18  1.007828E-18  2.126745E-19  3.905364E-20
    136  5.035511419132E-02  2.955604E-19  8.599281E-19  3.368790E-18  6.301553E-18  6.449724E-18  1.538960E-18  3.302165E-19  6.149032E-20
    137  5.051299755300E-02  4.101391E-19  1.216853E-18  4.864026E-18  9.268099E-18  9.663761E-18  2.338952E-18  5.103066E-19  9.635843E-20
    138  5.067010535678E-02  5.660554E-19  1.712500E-18  6.984042E-18  1.355490E-17  1.439772E-17  3.534574E-18  7.840868E-19  1.501230E-19
    139  5.082726902819E-02  7.782857E-19  2.401008E-18  9.990970E-18  1.975186E-17  2.137326E-17  5.322238E-18  1.200484E-18  2.330615E-19
    140  5.098506829486E-02  1.067106E-18  3.357332E-18  1.425600E-17  2.871140E-17  3.165450E-17  7.996032E-18  1.834071E-18  3.610689E-19
    141  5.114361869269E-02  1.459004E-18  4.681999E-18  2.029000E-17  4.163387E-17  4.677405E-17  1.198669E-17  2.796209E-18  5.582598E-19
    142  5.130328078870E-02  1.989997E-18  6.514651E-18  2.881826E-17  6.025743E-17  6.899606E-17  1.794021E-17  4.256901E-18  8.619856E-19
    143  5.146205644840E-02  2.696334E-18  9.004164E-18  4.065485E-17  8.661654E-17  1.010750E-16  2.666429E-17  6.435235E-18  1.321536E-18
    144  5.162089365231E-02  3.634694E-18  1.238190E-17  5.706488E-17  1.238853E-16  1.473386E-16  3.943651E-17  9.680986E-18  2.016273E-18
    145  5.177902725711E-02  4.865734E-18  1.690809E-17  7.953633E-17  1.759363E-16  2.132504E-16  5.790944E-17  1.445902E-17  3.053936E-18
    146  5.193558292952E-02  6.456766E-18  2.288275E-17  1.098467E-16  2.475352E-16  3.057273E-16  8.421847E-17  2.138420E-17  4.579714E-18
    147  5.207655208218E-02  8.285005E-18  2.988907E-17  1.461346E-16  3.348770E-16  4.206900E-16  1.173942E-16  3.026376E-17  6.562990E-18
    148  5.220437120847E-02  1.033636E-17  3.789666E-17  1.883952E-16  4.383422E-16  5.592360E-16  1.578973E-16  4.127030E-17  9.052051E-18
    149  5.240275279905E-02  1.442616E-17  5.423544E-17  2.766942E-16  6.592360E-16  8.615698E-16  2.477563E-16  6.616830E-17  1.477295E-17
    150  5.258707116153E-02  1.943913E-17  7.481005E-17  3.909634E-16  9.522103E-16  1.272593E-15  3.722039E-16  1.014045E-16  2.301309E-17
    151  5.276353482958E-02  2.556808E-17  1.006276E-16  5.381848E-16  1.338753E-15  1.828050E-15  5.434334E-16  1.509169E-16  3.479139E-17
    152  5.293536770993E-02  3.300458E-17  1.327674E-16  7.262731E-16  1.844238E-15  2.571680E-15  7.767293E-16  2.197751E-16  5.144657E-17
    153  5.310288915571E-02  4.184072E-17  1.719426E-16  9.615006E-16  2.491124E-15  3.545629E-15  1.087604E-15  3.134011E-16  7.446495E-17
    154  5.325369291828E-02  5.127239E-17  2.148008E-16  1.225275E-15  3.232661E-15  4.687046E-15  1.457966E-15  4.271009E-16  1.028536E-16
    155  5.339308966526E-02  6.131648E-17  2.614984E-16  1.519326E-15  4.076301E-15  6.012411E-15  1.894574E-15  5.635261E-16  1.374037E-16
    156  5.362726198018E-02  8.117832E-17  3.567590E-16  2.138143E-15  5.901633E-15  8.961276E-15  2.886348E-15  8.810254E-16  2.193948E-16
    157  5.383816121000E-02  1.023297E-16  4.620657E-16  2.847732E-15  8.062903E-15  1.256603E-14  4.127432E-15  1.289291E-15  3.271408E-16
    158  5.403768730975E-02  1.250601E-16  5.794060E-16  3.666908E-15  1.063638E-14  1.699260E-14  5.686227E-15  1.815673E-15  4.689836E-16
    159  5.422986619970E-02  1.492432E-16  7.088027E-16  4.602125E-15  1.366408E-14  2.235817E-14  7.617211E-15  2.484384E-15  6.528197E-16
    160  5.440569294967E-02  1.731168E-16  8.411002E-16  5.590905E-15  1.695885E-14  2.836584E-14  9.824427E-15  3.267259E-15  8.721468E-16
    161  5.456994612052E-02  1.967086E-16  9.762717E-16  6.633595E-15  2.052836E-14  3.505009E-14  1.232793E-14  4.175199E-15  1.131012E-15
    162  5.485681963417E-02  2.402982E-16  1.237917E-15  8.742249E-15  2.802177E-14  4.960950E-14  1.792817E-14  6.269882E-15  1.742924E-15
    163  5.511708850657E-02  2.818116E-16  1.501789E-15  1.098332E-14  3.634297E-14  6.648611E-14  2.462222E-14  8.864069E-15  2.522113E-15
    164  5.536560227933E-02  3.225004E-16  1.775271E-15  1.342617E-14  4.580159E-14  8.647029E-14  3.278309E-14  1.213453E-14  3.530417E-15
    165  5.559867087093E-02  3.611184E-16  2.049431E-15  1.599657E-14  5.615823E-14  1.092164E-13  4.233086E-14  1.608406E-14  4.778497E-15
    166  5.582344501454E-02  3.983796E-16  2.328599E-15  1.873902E-14  6.763576E-14  1.353705E-13  5.359886E-14  2.088730E-14  6.332171E-15
    167  5.608267729631E-02  4.408507E-16  2.666297E-15  2.222808E-14  8.284360E-14  1.714172E-13  6.956616E-14  2.791526E-14  8.662580E-15
    168  5.632179590432E-02  4.790711E-16  2.990365E-15  2.575799E-14  9.888903E-14  2.110199E-13  8.761342E-14  3.612250E-14  1.145349E-14
    169  5.658568452696E-02  5.196182E-16  3.358707E-15  2.999646E-14  1.190019E-13  2.627579E-13  1.118819E-13  4.753244E-14  1.543422E-14
    170  5.682194908758E-02  5.540306E-16  3.695159E-15  3.409093E-14  1.392869E-13  3.171325E-13  1.381267E-13  6.028403E-14  1.999661E-14
    171  5.707748662895E-02  5.888193E-16  4.062916E-15  3.882802E-14  1.637873E-13  3.855524E-13  1.720999E-13  7.733773E-14  2.625242E-14
    172  5.730159219632E-02  6.169783E-16  4.386303E-15  4.323787E-14  1.875797E-13  4.547068E-13  2.073955E-13  9.562412E-14  3.312401E-14
    173  5.769211250520E-02  6.602411E-16  4.945553E-15  5.146698E-14  2.345089E-13  5.984506E-13  2.834509E-13  1.366990E-13  4.905590E-14
    174  5.804755660481E-02  6.928045E-16  5.443296E-15  5.952695E-14  2.836669E-13  7.587701E-13  3.719750E-13  1.869116E-13  6.927009E-14
    175  5.837706807704E-02  7.170725E-16  5.889865E-15  6.745382E-14  3.351258E-13  9.366102E-13  4.741019E-13  2.475112E-13  9.451068E-14
    176  5.868213309337E-02  7.345177E-16  6.287239E-15  7.516131E-14  3.881603E-13  1.130033E-12  5.892804E-13  3.187674E-13  1.251377E-13
    177  5.897372529375E-02  7.468139E-16  6.650329E-15  8.284200E-14  4.440034E-13  1.344295E-12  7.212878E-13  4.037012E-13  1.627356E-13
    178  5.927019313219E-02  7.551153E-16  7.000891E-15  9.094861E-14  5.062516E-13  1.595405E-12  8.812733E-13  5.106948E-13  2.114931E-13
    179  5.955970264735E-02  7.593246E-16  7.323529E-15  9.913757E-14  5.726716E-13  1.877069E-12  1.066801E-12  6.396309E-13  2.719644E-13
