 *                                      
 * expansion:  temp0=  1.000E+10 den0=  3.000E+06 temp_stop=  1.000E+07
 *          time                cu70          cu71          cu72          cu73          cu74          cu75          cu76          cu77 
     37  1.314647137106E-02  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
     38  1.431720408173E-02  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
     39  1.545287753035E-02  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
     40  1.716820108076E-02  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
     41  1.871872199221E-02  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
     42  2.131412024987E-02  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
     43  2.288535686070E-02  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
     44  2.437102778700E-02  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
     45  2.666254430666E-02  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
     46  2.807329513827E-02  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
     47  2.946719119355E-02  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
     48  2.982466835475E-02  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
     49  3.017238950627E-02  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
     50  3.052509122072E-02  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
     51  3.066477686677E-02  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
     52  3.080037159611E-02  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
     53  3.111325257314E-02  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
     54  3.147800645819E-02  2.832966E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
     55  3.181357346897E-02  7.557719E-30  1.203956E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
     56  3.217197145871E-02  2.147877E-29  3.580097E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
     57  3.249951277145E-02  5.552051E-29  9.588236E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
     58  3.262595809504E-02  7.991834E-29  1.399057E-29  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
     59  3.272641576722E-02  1.069441E-28  1.892800E-29  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
     60  3.304841700500E-02  2.715816E-28  4.978892E-29  1.820086E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
     61  3.362823507679E-02  1.451164E-27  2.844421E-28  1.076047E-29  1.084441E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
     62  3.417743618412E-02  6.935308E-27  1.439946E-27  5.654585E-29  6.063654E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
     63  3.448472684867E-02  1.673588E-26  3.593952E-27  1.442542E-28  1.595783E-29  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
     64  3.459225947862E-02  2.275719E-26  4.945458E-27  2.000428E-28  2.237644E-29  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
     65  3.468161085917E-02  2.941263E-26  6.455522E-27  2.628138E-28  2.967101E-29  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
     66  3.501586344154E-02  7.685824E-26  1.750762E-26  7.301601E-28  8.533643E-29  1.869377E-30  1.000000E-30  1.000000E-30  1.000000E-30
     67  3.563385967804E-02  4.616863E-25  1.131862E-25  4.951470E-27  6.201802E-28  1.427380E-29  1.000000E-30  1.000000E-30  1.000000E-30
     68  3.619390900501E-02  2.283057E-24  5.940818E-25  2.700601E-26  3.574423E-27  8.522759E-29  4.312768E-30  1.000000E-30  1.000000E-30
     69  3.661379630041E-02  7.684057E-24  2.097978E-24  9.838453E-26  1.362615E-26  3.345186E-28  1.786324E-29  1.000000E-30  1.000000E-30
     70  3.704099468238E-02  2.649131E-23  7.590270E-24  3.671702E-25  5.320170E-26  1.344384E-27  7.482700E-29  1.000000E-30  1.000000E-30
     71  3.731378163516E-02  5.830430E-23  1.721415E-23  8.488615E-25  1.264613E-25  3.252594E-27  1.856584E-28  1.935313E-30  1.000000E-30
     72  3.757630769329E-02  1.249446E-22  3.802442E-23  1.911928E-24  2.930476E-25  7.675174E-27  4.496647E-28  4.789239E-30  1.000000E-30
     73  3.788075418501E-02  3.016430E-22  9.506902E-23  4.888835E-24  7.743510E-25  2.071007E-26  1.250452E-27  1.357221E-29  1.000000E-30
     74  3.819794660071E-02  7.539255E-22  2.464689E-22  1.297527E-23  2.127016E-24  5.814525E-26  3.623150E-27  4.011111E-29  1.055213E-30
     75  3.838080203158E-02  1.275976E-21  4.260253E-22  2.273312E-23  3.801236E-24  1.052318E-25  6.677652E-27  7.477639E-29  2.003063E-30
     76  3.859219912978E-02  2.348865E-21  8.037212E-22  4.356594E-23  7.454596E-24  2.094146E-25  1.357266E-26  1.540153E-28  4.204420E-30
     77  3.884096228080E-02  4.807013E-21  1.693142E-21  9.349163E-23  1.643867E-23  4.698404E-25  3.122093E-26  3.598634E-28  1.004570E-29
     78  3.907668434759E-02  9.452043E-21  3.421992E-21  1.923018E-22  3.469783E-23  1.008104E-24  6.859569E-26  8.024894E-28  2.288211E-29
     79  3.934936577490E-02  2.060987E-20  7.703476E-21  4.418101E-22  8.214686E-23  2.432496E-24  1.701368E-25  2.025001E-27  5.917991E-29
     80  3.961640452516E-02  4.406899E-20  1.699628E-20  9.944438E-22  1.904339E-22  5.745288E-24  4.128631E-25  4.997860E-27  1.496371E-28
     81  3.991996766101E-02  1.041660E-19  4.163678E-20  2.492260E-21  4.935996E-22  1.521184E-23  1.127401E-24  1.391352E-26  4.282229E-28
     82  4.019473378510E-02  2.260200E-19  9.332613E-20  5.702854E-21  1.164547E-21  3.658913E-23  2.788900E-24  3.502725E-26  1.105423E-27
     83  4.046928694587E-02  4.887466E-19  2.084531E-19  1.300255E-20  2.737300E-21  8.767098E-23  6.871501E-24  8.781872E-26  2.841309E-27
     84  4.074955599116E-02  1.072415E-18  4.729671E-19  3.013537E-20  6.547382E-21  2.139094E-22  1.725788E-23  2.245759E-25  7.456121E-27
     85  4.099011663524E-02  2.098370E-18  9.525574E-19  6.181376E-20  1.380061E-20  4.586725E-22  3.794134E-23  5.014881E-25  1.702591E-26
     86  4.118445936105E-02  3.598782E-18  1.672132E-18  1.101183E-19  2.512959E-20  8.467791E-22  7.146599E-23  9.564963E-25  3.306076E-26
     87  4.137235583218E-02  6.052606E-18  2.876545E-18  1.921610E-19  4.479502E-20  1.529742E-21  1.316484E-22  1.783516E-24  6.272790E-26
     88  4.152714488067E-02  9.274242E-18  4.490591E-18  3.035373E-19  7.201069E-20  2.486390E-21  2.174457E-22  2.975521E-24  1.061636E-25
     89  4.165981986900E-02  1.335811E-17  6.572455E-18  4.487748E-19  1.080841E-19  3.767406E-21  3.340607E-22  4.610787E-24  1.665478E-25
     90  4.188596337322E-02  2.483712E-17  1.255983E-17  8.725463E-19  2.156332E-19  7.638597E-21  6.935061E-22  9.713652E-24  3.583298E-25
     91  4.208159634323E-02  4.240129E-17  2.195786E-17  1.548467E-18  3.913349E-19  1.405840E-20  1.302812E-21  1.848243E-23  6.943879E-25
     92  4.230932596557E-02  7.898218E-17  4.205410E-17  3.017945E-18  7.828972E-19  2.858857E-20  2.713509E-21  3.907261E-23  1.499594E-24
     93  4.251598135750E-02  1.388935E-16  7.584907E-17  5.530382E-18  1.469189E-18  5.445318E-20  5.282325E-21  7.709913E-23  3.017041E-24
     94  4.274368410830E-02  2.587098E-16  1.452903E-16  1.078113E-17  2.940380E-18  1.107845E-19  1.100867E-20  1.631002E-22  6.520686E-24
     95  4.294191711445E-02  4.447764E-16  2.559601E-16  1.928600E-17  5.381911E-18  2.056951E-19  2.087342E-20  3.133098E-22  1.276217E-23
     96  4.316569238790E-02  8.211132E-16  4.857992E-16  3.724302E-17  1.066635E-17  4.143171E-19  4.305488E-20  6.558569E-22  2.728601E-23
     97  4.339365876136E-02  1.537156E-15  9.356267E-16  7.301164E-17  2.147486E-17  8.481144E-19  9.031044E-20  1.396692E-21  5.938293E-23
     98  4.362382833621E-02  2.902828E-15  1.818371E-15  1.444610E-16  4.364945E-17  1.752984E-18  1.913200E-19  3.004418E-21  1.305681E-22
     99  4.384703699487E-02  5.394864E-15  3.475274E-15  2.809436E-16  8.714084E-17  3.557074E-18  3.976343E-19  6.337792E-21  2.813647E-22
    100  4.408801045744E-02  1.057325E-14  7.020744E-15  5.783573E-16  1.845512E-16  7.667242E-18  8.796263E-19  1.424742E-20  6.472654E-22
    101  4.430336182063E-02  1.937001E-14  1.321677E-14  1.107316E-15  3.624474E-16  1.529768E-17  1.796371E-18  2.951875E-20  1.369087E-21
    102  4.453208602613E-02  3.693968E-14  2.594717E-14  2.213302E-15  7.443666E-16  3.194951E-17  3.845910E-18  6.417491E-20  3.042706E-21
    103  4.474836808964E-02  6.801769E-14  4.911168E-14  4.261254E-15  1.470487E-15  6.413010E-17  7.903525E-18  1.338182E-19  6.478781E-21
    104  4.497736119052E-02  1.294321E-13  9.623037E-14  8.501869E-15  3.015084E-15  1.337334E-16  1.689828E-17  2.905660E-19  1.438304E-20
    105  4.517199675598E-02  2.224064E-13  1.695302E-13  1.521004E-14  5.521005E-15  2.484306E-16  3.206574E-17  5.586665E-19  2.818082E-20
    106  4.536038532241E-02  3.726590E-13  2.910235E-13  2.650294E-14  9.839942E-15  4.489951E-16  5.916240E-17  1.044000E-18  5.363652E-20
    107  4.552484255766E-02  5.797935E-13  4.624715E-13  4.266903E-14  1.615788E-14  7.463229E-16  1.001300E-16  1.786728E-18  9.327541E-20
    108  4.581275722245E-02  1.226375E-12  1.015295E-12  9.584211E-14  3.757337E-14  1.772992E-15  2.455190E-16  4.467475E-18  2.398530E-19
    109  4.603616864208E-02  2.137973E-12  1.822124E-12  1.751017E-13  7.053040E-14  3.384206E-15  4.803905E-16  8.875971E-18  4.871361E-19
    110  4.624194314299E-02  3.490466E-12  3.055608E-12  2.985038E-13  1.232777E-13  6.006844E-15  8.723674E-16  1.634701E-17  9.155201E-19
    111  4.641297951594E-02  5.160983E-12  4.619954E-12  4.575405E-13  1.929279E-13  9.521698E-15  1.409353E-15  2.672068E-17  1.521930E-18
    112  4.656990459822E-02  7.293590E-12  6.664375E-12  6.683593E-13  2.872627E-13  1.434518E-14  2.160713E-15  4.140959E-17  2.395365E-18
    113  4.671253119976E-02  9.883540E-12  9.201251E-12  9.333945E-13  4.082215E-13  2.060492E-14  3.153328E-15  6.102807E-17  3.580316E-18
    114  4.684580987606E-02  1.301617E-11  1.233150E-11  1.264395E-12  5.620722E-13  2.865609E-14  4.451243E-15  8.694115E-17  5.168285E-18
    115  4.697520204195E-02  1.687617E-11  1.626286E-11  1.684932E-12  7.609855E-13  3.917689E-14  6.174232E-15  1.216747E-16  7.326434E-18
    116  4.709649788536E-02  2.139045E-11  2.094501E-11  2.191324E-12  1.004532E-12  5.218982E-14  8.337623E-15  1.656896E-16  1.009757E-17
    117  4.721637454993E-02  2.688275E-11  2.674253E-11  2.825038E-12  1.314255E-12  6.890157E-14  1.115654E-14  2.235531E-16  1.378728E-17
    118  4.732862910872E-02  3.313649E-11  3.345607E-11  3.566395E-12  1.682224E-12  8.894359E-14  1.458461E-14  2.945227E-16  1.836832E-17
    119  4.750539400184E-02  4.566219E-11  4.719434E-11  5.103264E-12  2.460183E-12  1.318264E-13  2.205064E-14  4.507754E-16  2.861242E-17
    120  4.767210524850E-02  6.122545E-11  6.469481E-11  7.090669E-12  3.489447E-12  1.893561E-13  3.227565E-14  6.674909E-16  4.308058E-17
    121  4.783406579930E-02  8.079690E-11  8.723281E-11  9.687185E-12  4.863811E-12  2.672003E-13  4.638615E-14  9.701804E-16  6.364033E-17
    122  4.799263518131E-02  1.053207E-10  1.161370E-10  1.306403E-11  6.689617E-12  3.719595E-13  6.574331E-14  1.390321E-15  9.266241E-17
    123  4.815339657435E-02  1.369933E-10  1.543408E-10  1.758985E-11  9.189064E-12  5.172260E-13  9.310363E-14  1.991149E-15  1.348684E-16
    124  4.832264594384E-02  1.796320E-10  2.070159E-10  2.392046E-11  1.276269E-11  7.277069E-13  1.335395E-13  2.889932E-15  1.991120E-16
    125  4.849826454798E-02  2.365969E-10  2.791637E-10  3.272233E-11  1.784620E-11  1.031302E-12  1.930812E-13  4.230209E-15  2.966669E-16
    126  4.867786870736E-02  3.118727E-10  3.769742E-10  4.484018E-11  2.501121E-11  1.465357E-12  2.800365E-13  6.213159E-15  4.437189E-16
    127  4.885872256535E-02  4.098064E-10  5.075660E-10  6.127358E-11  3.496194E-11  2.076942E-12  4.052231E-13  9.105766E-15  6.623250E-16
    128  4.903755607841E-02  5.344013E-10  6.780538E-10  8.306308E-11  4.847254E-11  2.919359E-12  5.813984E-13  1.323028E-14  9.799624E-16
    129  4.921259737621E-02  6.901500E-10  8.966477E-10  1.114304E-10  6.647675E-11  4.057961E-12  8.245933E-13  1.899773E-14  1.432437E-15
    130  4.938368810460E-02  8.829425E-10  1.174035E-09  1.479687E-10  9.020230E-11  5.579302E-12  1.156319E-12  2.696466E-14  2.068912E-15
    131  4.955132280349E-02  1.120277E-09  1.523915E-09  1.947344E-10  1.212555E-10  7.597693E-12  1.605424E-12  3.788486E-14  2.956973E-15
    132  4.971624312404E-02  1.411608E-09  1.963793E-09  2.543799E-10  1.617418E-10  1.026452E-11  2.210739E-12  5.278345E-14  4.189939E-15
    133  4.987811857735E-02  1.766046E-09  2.511703E-09  3.297316E-10  2.140083E-10  1.375275E-11  3.018160E-12  7.289567E-14  5.883257E-15
    134  5.003799836445E-02  2.197633E-09  3.194598E-09  4.249628E-10  2.814910E-10  1.831504E-11  4.094801E-12  1.000318E-13  8.207045E-15
    135  5.019682549602E-02  2.723442E-09  4.046045E-09  5.453545E-10  3.686345E-10  2.428270E-11  5.530412E-12  1.366423E-13  1.139549E-14
    136  5.035511419132E-02  3.363484E-09  5.106690E-09  6.974132E-10  4.810584E-10  3.208091E-11  7.442705E-12  1.859827E-13  1.576552E-14
    137  5.051299755300E-02  4.140239E-09  6.424016E-09  8.889013E-10  6.256710E-10  4.224132E-11  9.982517E-12  2.522850E-13  2.173751E-14
    138  5.067010535678E-02  5.076707E-09  8.049435E-09  1.128467E-09  8.104752E-10  5.539311E-11  1.333375E-11  3.407985E-13  2.984531E-14
    139  5.082726902819E-02  6.206907E-09  1.005730E-08  1.428538E-09  1.046937E-09  7.243886E-11  1.776153E-11  4.591238E-13  4.086801E-14
    140  5.098506829486E-02  7.570768E-09  1.253789E-08  1.804485E-09  1.349622E-09  9.454271E-11  2.361546E-11  6.174166E-13  5.586614E-14
    141  5.114361869269E-02  9.211369E-09  1.559371E-08  2.274220E-09  1.736122E-09  1.231388E-10  3.133839E-11  8.287488E-13  7.623538E-14
    142  5.130328078870E-02  1.118093E-08  1.935211E-08  2.860320E-09  2.229104E-09  1.600997E-10  4.152006E-11  1.110739E-12  1.038896E-13
    143  5.146205644840E-02  1.350230E-08  2.389173E-08  3.578599E-09  2.846843E-09  2.070367E-10  5.471040E-11  1.480513E-12  1.407897E-13
    144  5.162089365231E-02  1.623528E-08  2.937043E-08  4.458264E-09  3.620525E-09  2.666181E-10  7.179366E-11  1.965292E-12  1.900206E-13
    145  5.177902725711E-02  1.941262E-08  3.590214E-08  5.522666E-09  4.578116E-09  3.413685E-10  9.366402E-11  2.593575E-12  2.549574E-13
    146  5.193558292952E-02  2.305375E-08  4.358041E-08  6.792687E-09  5.747006E-09  4.338595E-10  1.212789E-10  3.396666E-12  3.394357E-13
    147  5.207655208218E-02  2.678654E-08  5.164804E-08  8.146406E-09  7.020441E-09  5.359407E-10  1.523528E-10  4.310978E-12  4.372380E-13
    148  5.220437120847E-02  3.056123E-08  5.999385E-08  9.565442E-09  8.382382E-09  6.464260E-10  1.865866E-10  5.329099E-12  5.478260E-13
    149  5.240275279905E-02  3.717471E-08  7.504395E-08  1.216753E-08  1.094386E-08  8.573679E-10  2.534240E-10  7.343834E-12  7.709307E-13
    150  5.258707116153E-02  4.413611E-08  9.144333E-08  1.505973E-08  1.387716E-08  1.103216E-09  3.333765E-10  9.791906E-12  1.048144E-12
    151  5.276353482958E-02  5.148784E-08  1.093689E-07  1.828352E-08  1.724382E-08  1.390265E-09  4.291196E-10  1.276821E-11  1.392522E-12
    152  5.293536770993E-02  5.920119E-08  1.288510E-07  2.185718E-08  2.108692E-08  1.723581E-09  5.431201E-10  1.636553E-11  1.817705E-12
    153  5.310288915571E-02  6.711770E-08  1.495938E-07  2.574004E-08  2.538882E-08  2.103168E-09  6.762548E-10  2.062991E-11  2.332520E-12
    154  5.325369291828E-02  7.444349E-08  1.695167E-07  2.954538E-08  2.973010E-08  2.492702E-09  8.162453E-10  2.517883E-11  2.892947E-12
    155  5.339308966526E-02  8.125194E-08  1.887282E-07  3.328738E-08  3.412054E-08  2.892957E-09  9.634273E-10  3.002638E-11  3.501600E-12
    156  5.362726198018E-02  9.240879E-08  2.219374E-07  3.993658E-08  4.223134E-08  3.648658E-09  1.250129E-09  3.964312E-11  4.740378E-12
    157  5.383816121000E-02  1.016960E-07  2.517268E-07  4.612275E-08  5.016389E-08  4.408189E-09  1.549614E-09  4.991455E-11  6.105085E-12
    158  5.403768730975E-02  1.093995E-07  2.786629E-07  5.193992E-08  5.801798E-08  5.181051E-09  1.866158E-09  6.100837E-11  7.623678E-12
    159  5.422986619970E-02  1.155164E-07  3.024919E-07  5.732060E-08  6.569854E-08  5.958718E-09  2.197278E-09  7.286837E-11  9.296124E-12
    160  5.440569294967E-02  1.198107E-07  3.217917E-07  6.190827E-08  7.265225E-08  6.683848E-09  2.518334E-09  8.461816E-11  1.100188E-11
    161  5.456994612052E-02  1.226059E-07  3.372047E-07  6.579923E-08  7.894412E-08  7.360041E-09  2.829584E-09  9.625064E-11  1.273853E-11
    162  5.485681963417E-02  1.246011E-07  3.572262E-07  7.145599E-08  8.911249E-08  8.503871E-09  3.386724E-09  1.177025E-10  1.606909E-11
    163  5.511708850657E-02  1.233495E-07  3.672621E-07  7.513974E-08  9.706672E-08  9.461523E-09  3.891202E-09  1.379067E-10  1.936799E-11
    164  5.536560227933E-02  1.197499E-07  3.696858E-07  7.728649E-08  1.032651E-07  1.027216E-08  4.356629E-09  1.573207E-10  2.270167E-11
    165  5.559867087093E-02  1.145968E-07  3.660242E-07  7.808982E-08  1.077008E-07  1.091979E-08  4.767269E-09  1.752063E-10  2.593502E-11
    166  5.582344501454E-02  1.083309E-07  3.576019E-07  7.780450E-08  1.106523E-07  1.142794E-08  5.130764E-09  1.918022E-10  2.910004E-11
    167  5.608267729631E-02  1.000027E-07  3.429359E-07  7.632502E-08  1.124717E-07  1.186621E-08  5.502860E-09  2.097997E-10  3.275072E-11
    168  5.632179590432E-02  9.169543E-08  3.257321E-07  7.403225E-08  1.127357E-07  1.213094E-08  5.796688E-09  2.250608E-10  3.607147E-11
    169  5.658568452696E-02  8.226410E-08  3.038568E-07  7.068127E-08  1.116176E-07  1.227558E-08  6.063528E-09  2.402101E-10  3.963914E-11
    170  5.682194908758E-02  7.388934E-08  2.826520E-07  6.713191E-08  1.095296E-07  1.228419E-08  6.251111E-09  2.521592E-10  4.271521E-11
    171  5.707748662895E-02  6.516224E-08  2.589183E-07  6.289879E-08  1.063204E-07  1.218018E-08  6.401533E-09  2.633392E-10  4.589414E-11
    172  5.730159219632E-02  5.793736E-08  2.380286E-07  5.898278E-08  1.028530E-07  1.200498E-08  6.491138E-09  2.716683E-10  4.854309E-11
    173  5.769211250520E-02  4.653618E-08  2.026828E-07  5.199468E-08  9.573337E-08  1.154405E-08  6.559129E-09  2.828988E-10  5.280295E-11
    174  5.804755660481E-02  3.759810E-08  1.727521E-07  4.574391E-08  8.852779E-08  1.099835E-08  6.539400E-09  2.899209E-10  5.631625E-11
    175  5.837706807704E-02  3.056148E-08  1.475874E-07  4.025003E-08  8.159482E-08  1.042248E-08  6.464931E-09  2.940718E-10  5.928905E-11
    176  5.868213309337E-02  2.505163E-08  1.267023E-07  3.551320E-08  7.516098E-08  9.851276E-09  6.355447E-09  2.960601E-10  6.178801E-11
    177  5.897372529375E-02  2.060479E-08  1.089339E-07  3.134469E-08  6.913568E-08  9.288169E-09  6.222136E-09  2.965435E-10  6.397225E-11
    178  5.927019313219E-02  1.681241E-08  9.299369E-08  2.748360E-08  6.322738E-08  8.711089E-09  6.064066E-09  2.958181E-10  6.600730E-11
    179  5.955970264735E-02  1.372537E-08  7.935715E-08  2.407614E-08  5.772281E-08  8.151363E-09  5.892107E-09  2.940612E-10  6.782256E-11
