 *                                      
 * expansion:  temp0=  1.000E+10 den0=  3.000E+06 temp_stop=  1.000E+07
 *          time                zr100         zr101         zr102         zr103         zr104         zr105         zr106         zr107
    180  5.987296131417E-02  2.494309E-13  6.100105E-14  2.143043E-14  2.143861E-15  2.987357E-16  5.585372E-18  3.134815E-19  3.327729E-21
    181  6.018239261751E-02  3.377137E-13  8.490053E-14  3.090857E-14  3.173098E-15  4.587317E-16  8.730844E-18  5.063010E-19  5.468572E-21
    182  6.051941164510E-02  4.678388E-13  1.212112E-13  4.588060E-14  4.845296E-15  7.292261E-16  1.415186E-17  8.505100E-19  9.362110E-21
    183  6.081686890997E-02  6.217603E-13  1.654462E-13  6.482346E-14  7.019564E-15  1.094766E-15  2.161543E-17  1.340832E-18  1.500926E-20
    184  6.107970107709E-02  7.975567E-13  2.173016E-13  8.778608E-14  9.719738E-15  1.564492E-15  3.136585E-17  2.001012E-18  2.273507E-20
    185  6.149099227918E-02  1.172899E-12  3.316568E-13  1.405833E-13  1.611866E-14  2.726346E-15  5.598897E-17  3.732833E-18  4.341496E-20
    186  6.184187848266E-02  1.624133E-12  4.740902E-13  2.094130E-13  2.473957E-14  4.366048E-15  9.152766E-17  6.337046E-18  7.519426E-20
    187  6.212841772032E-02  2.113938E-12  6.333543E-13  2.893741E-13  3.503471E-14  6.401855E-15  1.364898E-16  9.747054E-18  1.175705E-19
    188  6.241083345826E-02  2.736087E-12  8.411464E-13  3.973693E-13  4.929102E-14  9.322148E-15  2.020981E-16  1.488084E-17  1.824327E-19
    189  6.286334795077E-02  4.122305E-12  1.320927E-12  6.584988E-13  8.493491E-14  1.697743E-14  3.780892E-16  2.924515E-17  3.680249E-19
    190  6.324448148531E-02  5.803736E-12  1.926050E-12  1.004860E-12  1.339639E-13  2.806091E-14  6.393029E-16  5.155446E-17  6.632712E-19
    191  6.354755735680E-02  7.604070E-12  2.595097E-12  1.404022E-12  1.921816E-13  4.178790E-14  9.694926E-16  8.082582E-17  1.058371E-18
    192  6.382753282149E-02  9.746682E-12  3.413682E-12  1.910199E-12  2.679408E-13  6.031400E-14  1.423077E-15  1.223571E-16  1.628630E-18
    193  6.429792763326E-02  1.474906E-11  5.396608E-12  3.196477E-12  4.672586E-13  1.115072E-13  2.706839E-15  2.451674E-16  3.354639E-18
    194  6.470641913937E-02  2.107794E-11  8.012233E-12  4.987255E-12  7.557847E-13  1.897910E-13  4.723028E-15  4.476603E-16  6.274800E-18
    195  6.514351188605E-02  3.080561E-11  1.220011E-11  8.010340E-12  1.261882E-12  3.347192E-13  8.555149E-15  8.514631E-16  1.224826E-17
    196  6.551961572666E-02  4.261859E-11  1.748738E-11  1.202437E-11  1.958766E-12  5.447595E-13  1.424901E-14  1.479311E-15  2.176209E-17
    197  6.614173306661E-02  7.263471E-11  3.161282E-11  2.347261E-11  4.042912E-12  1.216479E-12  3.306612E-14  3.682658E-15  5.623357E-17
    198  6.666431851744E-02  1.132872E-10  5.182484E-11  4.106325E-11  7.414307E-12  2.384371E-12  6.695528E-14  7.913252E-15  1.247058E-16
    199  6.714973898932E-02  1.707351E-10  8.182513E-11  6.889156E-11  1.299956E-11  4.448519E-12  1.287781E-13  1.608844E-14  2.611260E-16
    200  6.763365269933E-02  2.564215E-10  1.287573E-10  1.152131E-10  2.272267E-11  8.275546E-12  2.469883E-13  3.262205E-14  5.453624E-16
    201  6.810748363549E-02  3.810040E-10  2.003002E-10  1.903067E-10  3.920259E-11  1.517990E-11  4.668795E-13  6.513664E-14  1.121092E-15
    202  6.886988901479E-02  7.171935E-10  4.061545E-10  4.252889E-10  9.401548E-11  4.020304E-11  1.298287E-12  1.979294E-13  3.571123E-15
    203  6.932442343830E-02  1.043003E-09  6.175941E-10  6.855198E-10  1.580970E-10  7.175392E-11  2.386083E-12  3.836996E-13  7.122244E-15
    204  6.977291475786E-02  1.506555E-09  9.324496E-10  1.096726E-09  2.637904E-10  1.270076E-10  4.348057E-12  7.371302E-13  1.407270E-14
    205  7.051837306122E-02  2.763015E-09  1.841543E-09  2.386532E-09  6.159007E-10  3.273439E-10  1.176612E-11  2.179147E-12  4.360756E-14
    206  7.120724846930E-02  4.813927E-09  3.437367E-09  4.875301E-09  1.343407E-09  7.827453E-10  2.944251E-11  5.921183E-12  1.238089E-13
    207  7.185571854523E-02  8.075836E-09  6.156487E-09  9.513903E-09  2.789978E-09  1.773733E-09  6.965803E-11  1.514742E-11  3.301966E-13
    208  7.250556240022E-02  1.347596E-08  1.097397E-08  1.849124E-08  5.774346E-09  4.008644E-09  1.644429E-10  3.869425E-11  8.797533E-13
    209  7.308358088908E-02  2.110857E-08  1.823626E-08  3.320566E-08  1.097008E-08  8.239627E-09  3.514787E-10  8.875795E-11  2.095546E-12
    210  7.365083251161E-02  3.255372E-08  2.981510E-08  5.861427E-08  2.047255E-08  1.662108E-08  7.369415E-10  1.995507E-10  4.890217E-12
    211  7.420607479025E-02  4.927614E-08  4.780171E-08  1.013434E-07  3.739200E-08  3.277355E-08  1.509540E-09  4.378416E-10  1.113126E-11
    212  7.477269193766E-02  7.428311E-08  7.644203E-08  1.751225E-07  6.835770E-08  6.481223E-08  3.104475E-09  9.662961E-10  2.551112E-11
    213  7.532671922740E-02  1.092695E-07  1.191721E-07  2.946770E-07  1.215833E-07  1.245474E-07  6.200362E-09  2.068744E-09  5.668416E-11
    214  7.590819975934E-02  1.603293E-07  1.859236E-07  4.983475E-07  2.180234E-07  2.423386E-07  1.256653E-08  4.511965E-09  1.285802E-10
    215  7.648106882397E-02  2.275103E-07  2.803714E-07  8.140414E-07  3.774412E-07  4.548770E-07  2.456200E-08  9.484059E-09  2.810094E-10
    216  7.706864365518E-02  3.145375E-07  4.127351E-07  1.301501E-06  6.407727E-07  8.394692E-07  4.726447E-08  1.967288E-08  6.068294E-10
    217  7.765097184480E-02  4.162322E-07  5.814775E-07  1.991125E-06  1.040775E-06  1.481897E-06  8.699165E-08  3.902417E-08  1.253047E-09
    218  7.824188421090E-02  5.275826E-07  7.856907E-07  2.926521E-06  1.626160E-06  2.520665E-06  1.544204E-07  7.477587E-08  2.501549E-09
    219  7.883216312169E-02  6.354229E-07  1.009091E-06  4.090358E-06  2.416974E-06  4.080279E-06  2.609287E-07  1.364422E-07  4.756743E-09
    220  7.934760137230E-02  7.165710E-07  1.204058E-06  5.257564E-06  3.279123E-06  5.966904E-06  3.962480E-07  2.216743E-07  8.013361E-09
    221  7.991019390762E-02  7.817107E-07  1.397464E-06  6.621018E-06  4.381806E-06  8.657025E-06  5.992196E-07  3.610027E-07  1.357976E-08
    222  8.044081450283E-02  8.148298E-07  1.544802E-06  7.907912E-06  5.536320E-06  1.182469E-05  8.513189E-07  5.502051E-07  2.149337E-08
    223  8.103419684334E-02  8.168590E-07  1.654487E-06  9.240740E-06  6.892258E-06  1.607059E-05  1.209390E-06  8.459231E-07  3.447953E-08
    224  8.158988408622E-02  7.878283E-07  1.698219E-06  1.029696E-05  8.152158E-06  2.064552E-05  1.619913E-06  1.220670E-06  5.178651E-08
    225  8.219791245697E-02  7.284144E-07  1.681522E-06  1.115993E-05  9.435132E-06  2.616740E-05  2.149826E-06  1.758322E-06  7.795926E-08
    226  8.273529679330E-02  6.589578E-07  1.616771E-06  1.162844E-05  1.042267E-05  3.133825E-05  2.682230E-06  2.359597E-06  1.088034E-07
    227  8.327310875316E-02  5.805038E-07  1.514439E-06  1.181171E-05  1.122853E-05  3.662261E-05  3.266494E-06  3.092372E-06  1.483384E-07
    228  8.381967664174E-02  4.980401E-07  1.383410E-06  1.172091E-05  1.183298E-05  4.193739E-05  3.901770E-06  3.981398E-06  1.988600E-07
    229  8.442137901789E-02  4.100408E-07  1.220900E-06  1.133661E-05  1.223368E-05  4.753222E-05  4.634188E-06  5.138129E-06  2.683949E-07
    230  8.496109010092E-02  3.371424E-07  1.068876E-06  1.078298E-05  1.235842E-05  5.217759E-05  5.306870E-06  6.342322E-06  3.449794E-07
    231  8.556251684447E-02  2.654671E-07  9.030025E-07  9.996749E-06  1.225780E-05  5.680238E-05  6.058205E-06  7.875432E-06  4.482770E-07
    232  8.609514523980E-02  2.113038E-07  7.652709E-07  9.202791E-06  1.198432E-05  6.033315E-05  6.713262E-06  9.405748E-06  5.575209E-07
    233  8.668730402486E-02  1.612209E-07  6.263390E-07  8.263447E-06  1.151112E-05  6.358292E-05  7.418709E-06  1.130306E-05  7.010773E-07
    234  8.725638446658E-02  1.224503E-07  5.091494E-07  7.347873E-06  1.092544E-05  6.601281E-05  8.064453E-06  1.332493E-05  8.635887E-07
    235  8.784892152766E-02  9.068920E-08  4.048913E-07  6.418663E-06  1.021876E-05  6.782150E-05  8.694657E-06  1.563978E-05  1.061392E-06
    236  8.837914431516E-02  6.855117E-08  3.263020E-07  5.629182E-06  9.530719E-06  6.883140E-05  9.216039E-06  1.789479E-05  1.265889E-06
    237  8.927467123273E-02  4.176321E-08  2.217146E-07  4.418225E-06  8.307365E-06  6.928624E-05  9.990257E-06  2.209664E-05  1.677669E-06
    238  9.009385267910E-02  2.594753E-08  1.523469E-07  3.467518E-06  7.182428E-06  6.840114E-05  1.056188E-05  2.634300E-05  2.135165E-06
    239  9.088007009323E-02  1.609040E-08  1.041617E-07  2.697216E-06  6.136321E-06  6.645681E-05  1.096640E-05  3.072897E-05  2.653537E-06
    240  9.160938796651E-02  1.014767E-08  7.196627E-08  2.102247E-06  5.221362E-06  6.376312E-05  1.119715E-05  3.498192E-05  3.205338E-06
    241  9.231864750676E-02  6.371248E-09  4.941248E-08  1.624364E-06  4.396814E-06  6.039449E-05  1.127315E-05  3.918136E-05  3.805162E-06
    242  9.335415502949E-02  3.125167E-09  2.765525E-08  1.082297E-06  3.325882E-06  5.433599E-05  1.109872E-05  4.514253E-05  4.777065E-06
    243  9.429165011748E-02  1.584342E-09  1.581908E-08  7.260495E-07  2.505852E-06  4.796828E-05  1.064188E-05  4.997641E-05  5.721371E-06
    244  9.514750284226E-02  8.258013E-10  9.216940E-09  4.901247E-07  1.882942E-06  4.171845E-05  9.989173E-06  5.356371E-05  6.593829E-06
    245  9.592869681963E-02  4.439681E-10  5.490275E-09  3.342407E-07  1.417199E-06  3.591284E-05  9.225978E-06  5.588929E-05  7.356484E-06
    246  9.638259128200E-02  3.056028E-10  4.013253E-09  2.645200E-07  1.188321E-06  3.258084E-05  8.722285E-06  5.675332E-05  7.768906E-06
    247  9.686466198075E-02  2.035628E-10  2.850278E-09  2.044777E-07  9.770544E-07  2.913633E-05  8.151446E-06  5.724288E-05  8.171087E-06
    248  9.745016881397E-02  1.226307E-10  1.856933E-09  1.477208E-07  7.611071E-07  2.514570E-05  7.424374E-06  5.722424E-05  8.597658E-06
    249  9.798964068785E-02  7.585849E-11  1.235208E-09  1.081411E-07  5.975172E-07  2.170697E-05  6.737716E-06  5.661215E-05  8.919713E-06
    250  9.892639389759E-02  3.191728E-11  5.902290E-10  6.113440E-08  3.818155E-07  1.638391E-05  5.551650E-06  5.426457E-05  9.292722E-06
    251  9.977784733458E-02  1.407351E-11  2.925085E-10  3.534087E-08  2.469827E-07  1.234267E-05  4.533514E-06  5.090277E-05  9.410998E-06
    252  1.005622893962E-01  6.431088E-12  1.490213E-10  2.078663E-08  1.613053E-07  9.291711E-06  3.679175E-06  4.700511E-05  9.332852E-06
    253  1.013070552067E-01  2.990011E-12  7.688707E-11  1.230302E-08  1.055350E-07  6.962628E-06  2.962834E-06  4.282809E-05  9.105210E-06
    254  1.019791947326E-01  1.470269E-12  4.156197E-11  7.534902E-09  7.080409E-08  5.284654E-06  2.401271E-06  3.883644E-05  8.786954E-06
    255  1.025982572428E-01  7.524633E-13  2.322705E-11  4.729440E-09  4.836955E-08  4.048704E-06  1.955289E-06  3.509985E-05  8.414191E-06
    256  1.032644197032E-01  3.607037E-13  1.224704E-11  2.827256E-09  3.169261E-08  3.002738E-06  1.549257E-06  3.113391E-05  7.946471E-06
    257  1.039121745974E-01  1.737922E-13  6.478562E-12  1.691459E-09  2.074398E-08  2.219061E-06  1.221608E-06  2.741961E-05  7.442211E-06
    258  1.045193471709E-01  8.648992E-14  3.521202E-12  1.032747E-09  1.378787E-08  1.654252E-06  9.682283E-07  2.412571E-05  6.939828E-06
    259  1.051181778144E-01  4.298802E-14  1.910134E-12  6.286694E-10  9.130933E-09  1.227348E-06  7.634574E-07  2.109909E-05  6.429772E-06
    260  1.056826419982E-01  2.201631E-14  1.062952E-12  3.902433E-10  6.139628E-09  9.191093E-07  6.057469E-07  1.846790E-05  5.944880E-06
    261  1.062431336111E-01  1.120523E-14  5.878354E-13  2.408057E-10  4.103954E-09  6.843782E-07  4.779001E-07  1.607535E-05  5.466134E-06
    262  1.068146627648E-01  5.577812E-15  3.186270E-13  1.460241E-10  2.701296E-09  5.030916E-07  3.727976E-07  1.386887E-05  4.988687E-06
    263  1.073656177930E-01  2.824511E-15  1.752229E-13  8.950779E-11  1.792735E-09  3.715318E-07  2.916366E-07  1.196088E-05  4.543688E-06
    264  1.079139362418E-01  1.419692E-15  9.568040E-14  5.451625E-11  1.182521E-09  2.728538E-07  2.269146E-07  1.026347E-05  4.118015E-06
    265  1.084202130578E-01  7.468846E-16  5.435444E-14  3.426993E-11  8.004263E-10  2.040352E-07  1.790365E-07  8.868065E-06  3.743569E-06
    266  1.089957947327E-01  3.569885E-16  2.836391E-14  2.007347E-11  5.102067E-10  1.457061E-07  1.359491E-07  7.469752E-06  3.341971E-06
    267  1.095139929398E-01  1.821930E-16  1.567393E-14  1.231580E-11  3.379430E-10  1.069637E-07  1.055117E-07  6.368064E-06  3.003139E-06
    268  1.100036617482E-01  9.565813E-17  8.876352E-15  7.706699E-12  2.274563E-10  7.941094E-08  8.259128E-08  5.451097E-06  2.702728E-06
    269  1.105581599754E-01  4.576138E-17  4.628438E-15  4.501383E-12  1.443447E-10  5.633588E-08  6.223531E-08  4.547396E-06  2.387074E-06
    270  1.111738162549E-01  1.999402E-17  2.226457E-15  2.457047E-12  8.643443E-11  3.819296E-08  4.513654E-08  3.694202E-06  2.066991E-06
    271  1.117276452796E-01  9.381979E-18  1.140057E-15  1.411409E-12  5.400231E-11  2.671175E-08  3.355934E-08  3.044596E-06  1.804981E-06
    272  1.122547306619E-01  4.525945E-18  5.978823E-16  8.262957E-13  3.426441E-11  1.888180E-08  2.515501E-08  2.518648E-06  1.578309E-06
    273  1.128196390807E-01  2.054515E-18  2.969712E-16  4.619861E-13  2.089237E-11  1.293052E-08  1.835158E-08  2.043170E-06  1.359286E-06
    274  1.134172103791E-01  8.809465E-19  1.401638E-16  2.473392E-13  1.226761E-11  8.591449E-09  1.304401E-08  1.625962E-06  1.152936E-06
    275  1.139661173569E-01  4.000208E-19  6.955164E-17  1.379547E-13  7.452883E-12  5.853479E-09  9.459514E-09  1.309294E-06  9.848168E-07
    276  1.145721141816E-01  1.656122E-19  3.177932E-17  7.175461E-14  4.262393E-12  3.800990E-09  6.583992E-09  1.023478E-06  8.220183E-07
    277  1.151138636995E-01  7.464677E-20  1.564949E-17  3.968466E-14  2.567185E-12  2.565278E-09  4.729889E-09  8.160056E-07  6.952399E-07
    278  1.160623872824E-01  1.799246E-20  4.409021E-18  1.373670E-14  1.033284E-12  1.263810E-09  2.602529E-09  5.400855E-07  5.107803E-07
    279  1.166131253687E-01  7.766327E-21  2.087200E-18  7.338286E-15  6.030246E-13  8.298022E-10  1.822984E-09  4.213742E-07  4.236335E-07
    280  1.171578902390E-01  3.356251E-21  9.882328E-19  3.915533E-15  3.512631E-13  5.433668E-10  1.273155E-09  3.275801E-07  3.500070E-07
    281  1.179966344325E-01  8.971615E-22  3.053114E-19  1.459475E-15  1.501082E-13  2.786880E-10  7.217713E-10  2.194393E-07  2.577213E-07
    282  1.184626561866E-01  4.301258E-22  1.580082E-19  8.371440E-16  9.291379E-14  1.909851E-10  5.231743E-10  1.745897E-07  2.161965E-07
    283  1.189221956404E-01  2.064052E-22  8.200020E-20  4.814292E-16  5.762602E-14  1.309706E-10  3.792789E-10  1.387815E-07  1.811166E-07
    284  1.197605220964E-01  5.256203E-23  2.418577E-20  1.720637E-16  2.368865E-14  6.485212E-11  2.080463E-10  9.023367E-08  1.296988E-07
    285  1.205341475296E-01  1.467829E-23  7.744747E-21  6.570746E-17  1.029095E-14  3.346062E-11  1.180710E-10  5.996680E-08  9.430911E-08
    286  1.212540834288E-01  4.432804E-24  2.644266E-21  2.642748E-17  4.672585E-15  1.785975E-11  6.892403E-11  4.059586E-08  6.947225E-08
    287  1.219299358624E-01  1.410472E-24  9.482376E-22  1.109119E-17  2.200295E-15  9.803138E-12  4.117942E-11  2.790914E-08  5.173852E-08
    288  1.225766858039E-01  4.677493E-25  3.526181E-22  4.792245E-18  1.061866E-15  5.479935E-12  2.497943E-11  1.937287E-08  3.879231E-08
    289  1.231854533608E-01  1.633337E-25  1.372652E-22  2.152051E-18  5.296787E-16  3.143410E-12  1.548445E-11  1.364969E-08  2.940636E-08
    290  1.237219182154E-01  6.402185E-26  5.926501E-23  1.054840E-18  2.849682E-16  1.914392E-12  1.010188E-11  9.976600E-09  2.293402E-08
    291  1.242404039059E-01  2.574570E-26  2.618147E-23  5.268804E-19  1.558082E-16  1.180199E-12  6.658438E-12  7.341681E-09  1.797576E-08
    292  1.248086455930E-01  9.419093E-27  1.062489E-23  2.447210E-19  7.994966E-17  6.910034E-13  4.196868E-12  5.223801E-09  1.371144E-08
    293  1.253177247642E-01  3.784817E-27  4.687249E-24  1.220169E-19  4.361708E-17  4.249527E-13  2.758682E-12  3.832382E-09  1.071083E-08
    294  1.258810647447E-01  1.370701E-27  1.883873E-24  5.617304E-20  2.219440E-17  2.469603E-13  1.726534E-12  2.709637E-09  8.120919E-09
    295  1.264205598797E-01  5.157497E-28  7.833986E-25  2.659678E-20  1.156999E-17  1.462136E-13  1.097839E-12  1.936970E-09  6.209345E-09
    296  1.270317883483E-01  1.681644E-28  2.865611E-25  1.128715E-20  5.481087E-18  8.012961E-14  6.527606E-13  1.316734E-09  4.558116E-09
    297  1.275757308169E-01  6.148514E-29  1.161820E-25  5.225007E-21  2.799721E-18  4.663505E-14  4.086888E-13  9.295425E-10  3.447070E-09
    298  1.286048671531E-01  8.602133E-30  2.051144E-26  1.195171E-21  7.747119E-19  1.653602E-14  1.666016E-13  4.759531E-10  2.012770E-09
    299  1.290949488661E-01  3.452022E-30  9.029099E-27  5.884574E-22  4.162732E-19  1.000256E-14  1.077634E-13  3.437317E-10  1.548492E-09
    300  1.295345101683E-01  1.440515E-30  4.269302E-27  3.094245E-22  2.373952E-19  6.349706E-15  7.267642E-14  2.559651E-10  1.220725E-09
    301  1.303954523490E-01  1.000000E-30  9.712427E-28  8.690227E-23  7.831565E-20  2.583482E-15  3.331768E-14  1.425414E-10  7.606564E-10
    302  1.308549873199E-01  1.000000E-30  4.399323E-28  4.380821E-23  4.297454E-20  1.586202E-15  2.181267E-14  1.036626E-10  5.877013E-10
    303  1.312776310019E-01  1.000000E-30  2.104610E-28  2.317814E-23  2.462230E-20  1.008490E-15  1.471763E-14  7.708017E-11  4.621412E-10
    304  1.320787884157E-01  1.000000E-30  5.155482E-29  6.871287E-24  8.497932E-21  4.234959E-16  6.922353E-15  4.360042E-11  2.908577E-10
    305  1.327308179063E-01  1.000000E-30  1.635233E-29  2.528429E-24  3.536620E-21  2.065859E-16  3.706006E-15  2.715826E-11  1.977663E-10
    306  1.333821207310E-01  1.000000E-30  5.069798E-30  9.190032E-25  1.455924E-21  9.966045E-17  1.963579E-15  1.676306E-11  1.333307E-10
    307  1.339749669338E-01  1.000000E-30  1.701017E-30  3.639537E-25  6.456424E-22  5.091980E-17  1.093214E-15  1.072621E-11  9.249847E-11
    308  1.345530840576E-01  1.000000E-30  1.000000E-30  1.462943E-25  2.899279E-22  2.619750E-17  6.119923E-16  6.883477E-12  6.426637E-11
    309  1.351098094661E-01  1.000000E-30  1.000000E-30  6.035721E-26  1.331002E-22  1.367186E-17  3.465907E-16  4.451462E-12  4.488627E-11
    310  1.359304916944E-01  1.000000E-30  1.000000E-30  1.627093E-26  4.204040E-23  5.167187E-18  1.479182E-16  2.310535E-12  2.611977E-11
    311  1.363572082699E-01  1.000000E-30  1.000000E-30  8.251564E-27  2.307738E-23  3.091792E-18  9.431078E-17  1.631472E-12  1.958125E-11
    312  1.367788244083E-01  1.000000E-30  1.000000E-30  4.195291E-27  1.270846E-23  1.846956E-18  6.001745E-17  1.149565E-12  1.464325E-11
    313  1.375777712339E-01  1.000000E-30  1.000000E-30  1.171290E-27  4.128422E-24  6.864457E-19  2.516793E-17  5.844617E-13  8.339357E-12
    314  1.380438267916E-01  1.000000E-30  1.000000E-30  5.643863E-28  2.162637E-24  3.824460E-19  1.504838E-17  3.907849E-13  5.960053E-12
    315  1.384690951451E-01  1.000000E-30  1.000000E-30  2.904107E-28  1.201908E-24  2.224003E-19  9.338599E-18  2.687081E-13  4.356718E-12
    316  1.391087445178E-01  1.000000E-30  1.000000E-30  1.084403E-28  5.037678E-25  9.726300E-20  4.506655E-18  1.512376E-13  2.689931E-12
    317  1.397002518981E-01  1.000000E-30  1.000000E-30  4.475683E-29  2.307145E-25  4.483963E-20  2.276687E-18  8.788864E-14  1.703808E-12
    318  1.402705851668E-01  1.000000E-30  1.000000E-30  1.948828E-29  1.110480E-25  2.103517E-20  1.167128E-18  5.144831E-14  1.084338E-12
    319  1.408634912375E-01  1.000000E-30  1.000000E-30  8.325844E-30  5.301945E-26  9.448388E-21  5.753999E-19  2.903464E-14  6.679511E-13
    320  1.414089642241E-01  1.000000E-30  1.000000E-30  3.872438E-30  2.748384E-26  4.494173E-21  2.982798E-19  1.694083E-14  4.226215E-13
    321  1.419220762512E-01  1.000000E-30  1.000000E-30  1.883614E-30  1.508846E-26  2.224257E-21  1.601198E-19  1.008487E-14  2.716135E-13
    322  1.422771704232E-01  1.000000E-30  1.000000E-30  1.179061E-30  1.002712E-26  1.359899E-21  1.035976E-19  6.974216E-15  1.981336E-13
    323  1.426029315631E-01  1.000000E-30  1.000000E-30  1.000000E-30  6.926278E-27  8.645991E-22  6.938853E-20  4.938710E-15  1.473721E-13
    324  1.430135230101E-01  1.000000E-30  1.000000E-30  1.000000E-30  4.372753E-27  4.887301E-22  4.189402E-20  3.166914E-15  1.005624E-13
    325  1.434683796643E-01  1.000000E-30  1.000000E-30  1.000000E-30  2.645373E-27  2.606931E-22  2.404339E-20  1.910265E-15  6.500068E-14
    326  1.440315208021E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.429217E-27  1.209157E-22  1.221382E-20  9.985688E-16  3.702947E-14
    327  1.445490332405E-01  1.000000E-30  1.000000E-30  1.000000E-30  8.124314E-28  6.049270E-23  6.647428E-21  5.345619E-16  2.146745E-14
    328  1.451370980342E-01  1.000000E-30  1.000000E-30  1.000000E-30  4.288239E-28  2.846933E-23  3.444286E-21  2.544904E-16  1.119346E-14
    329  1.457052374241E-01  1.000000E-30  1.000000E-30  1.000000E-30  2.316149E-28  1.436300E-23  1.907714E-21  1.200908E-16  5.769514E-15
    330  1.463107957421E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.195423E-28  7.263209E-24  1.067023E-21  5.176675E-17  2.734490E-15
    331  1.468752132891E-01  1.000000E-30  1.000000E-30  1.000000E-30  6.433794E-29  4.020099E-24  6.490227E-22  2.297037E-17  1.325521E-15
    332  1.475510939381E-01  1.000000E-30  1.000000E-30  1.000000E-30  3.047001E-29  2.063888E-24  3.734618E-22  8.587810E-18  5.511466E-16
    333  1.481899111058E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.489654E-29  1.123406E-24  2.266924E-22  3.486112E-18  2.474338E-16
    334  1.491767377555E-01  1.000000E-30  1.000000E-30  1.000000E-30  4.661036E-30  4.450459E-25  1.064657E-22  1.053901E-18  8.795043E-17
    335  1.497116139607E-01  1.000000E-30  1.000000E-30  1.000000E-30  2.573551E-30  2.694847E-25  7.072198E-23  6.429727E-19  5.804828E-17
    336  1.502421520731E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.322235E-30  1.625798E-25  4.681437E-23  4.238037E-19  4.171772E-17
    337  1.509052103900E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  8.579021E-26  2.775960E-23  2.711584E-19  2.977737E-17
    338  1.515352476696E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  4.634292E-26  1.676082E-23  1.836131E-19  2.239089E-17
    339  1.521327102765E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  2.552503E-26  1.026979E-23  1.276720E-19  1.721606E-17
    340  1.526678407657E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.484179E-26  6.572704E-24  9.203638E-20  1.358842E-17
    341  1.532481602429E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  8.181359E-27  4.021438E-24  6.418767E-20  1.046040E-17
    342  1.535863948111E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  5.757375E-27  3.007765E-24  5.183752E-20  8.950842E-18
    343  1.538995751697E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  4.139939E-27  2.289276E-24  4.239082E-20  7.725265E-18
    344  1.546020187628E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.957683E-27  1.230550E-24  2.674737E-20  5.504139E-18
    345  1.552062305672E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.019274E-27  7.153252E-25  1.781443E-20  4.071819E-18
    346  1.557875935888E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  5.382356E-28  4.203532E-25  1.191904E-20  3.016514E-18
    347  1.566447447202E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  2.062548E-28  1.893515E-25  6.466425E-21  1.903953E-18
    348  1.574294426159E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  8.471713E-29  9.041545E-26  3.622328E-21  1.226136E-18
    349  1.581710514975E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  3.577787E-29  4.455598E-26  2.049233E-21  7.924852E-19
    350  1.588328903187E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.637830E-29  2.372650E-26  1.210845E-21  5.276300E-19
    351  1.594606073659E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  7.556075E-30  1.311748E-26  7.212583E-22  3.521590E-19
    352  1.600565792087E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  3.405611E-30  7.533132E-27  4.314111E-22  2.348353E-19
    353  1.607059625219E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  4.203243E-27  2.398893E-22  1.470106E-19
    354  1.613957576202E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  2.338381E-27  1.236962E-22  8.595668E-20
    355  1.620398820205E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.405970E-27  6.366086E-23  4.971435E-20
    356  1.627691861850E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  8.352461E-28  2.832965E-23  2.515645E-20
    357  1.634667099868E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  5.335217E-28  1.228079E-23  1.223175E-20
    358  1.645369737572E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  2.864792E-28  3.120001E-24  3.548028E-21
    359  1.651200899964E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  2.081675E-28  1.470958E-24  1.709456E-21
