 *                                      
 * expansion:  temp0=  1.000E+10 den0=  3.000E+06 temp_stop=  1.000E+07
 *          time                au224         au225         au226         au227         au228         au229         au230         au231
    360  1.656939516385E-01  2.489471E-28  6.019903E-26  1.126341E-24  2.489121E-23  2.484847E-23  5.932168E-21  8.332011E-23  2.187860E-21
    361  1.664404283242E-01  1.267894E-28  3.571837E-26  7.333285E-25  1.873872E-23  2.043810E-23  5.584335E-21  8.494510E-23  2.524075E-21
    362  1.671401020014E-01  6.644697E-29  2.161735E-26  4.845207E-25  1.419995E-23  1.683897E-23  5.226239E-21  8.572078E-23  2.862580E-21
    363  1.682228463170E-01  2.373722E-29  9.663977E-27  2.484318E-25  9.023264E-24  1.219511E-23  4.620159E-21  8.525650E-23  3.417570E-21
    364  1.688914277275E-01  1.234390E-29  5.778813E-27  1.618161E-25  6.715928E-24  9.847492E-24  4.223389E-21  8.387734E-23  3.767065E-21
    365  1.695862681704E-01  6.147650E-30  3.331107E-27  1.020156E-25  4.871271E-24  7.779547E-24  3.800704E-21  8.152309E-23  4.125219E-21
    366  1.708796298676E-01  1.646268E-30  1.145901E-27  4.152681E-26  2.579575E-24  4.837896E-24  3.018268E-21  7.483331E-23  4.737844E-21
    367  1.720689125062E-01  1.000000E-30  4.074689E-28  1.727564E-26  1.371724E-24  2.988329E-24  2.342432E-21  6.648138E-23  5.187906E-21
    368  1.730357271347E-01  1.000000E-30  1.695920E-28  8.176505E-27  7.942833E-25  1.957283E-24  1.850518E-21  5.869742E-23  5.439128E-21
    369  1.739185931198E-01  1.000000E-30  7.390195E-29  4.012235E-27  4.695770E-25  1.296521E-24  1.457480E-21  5.122575E-23  5.562695E-21
    370  1.748109107026E-01  1.000000E-30  3.115690E-29  1.903725E-27  2.693162E-25  8.350670E-25  1.119726E-21  4.369998E-23  5.577950E-21
    371  1.757092013639E-01  1.000000E-30  1.267608E-29  8.732826E-28  1.498751E-25  5.229206E-25  8.391512E-22  3.643082E-23  5.482013E-21
    372  1.765567714958E-01  1.000000E-30  5.315998E-30  4.089000E-28  8.429748E-26  3.290910E-25  6.262889E-22  3.009262E-23  5.294672E-21
    373  1.775373762473E-01  1.000000E-30  1.929841E-30  1.645122E-28  4.204531E-26  1.871786E-25  4.350583E-22  2.353655E-23  4.973803E-21
    374  1.784803688374E-01  1.000000E-30  1.000000E-30  6.660822E-29  2.095331E-26  1.059742E-25  2.989136E-22  1.814612E-23  4.579436E-21
    375  1.795112536071E-01  1.000000E-30  1.000000E-30  2.390442E-29  9.458560E-27  5.508246E-26  1.925528E-22  1.327763E-23  4.079083E-21
    376  1.804824008025E-01  1.000000E-30  1.000000E-30  8.843579E-30  4.340791E-27  2.891096E-26  1.238855E-22  9.644489E-24  3.571348E-21
    377  1.815169070317E-01  1.000000E-30  1.000000E-30  2.976284E-30  1.829399E-27  1.408079E-26  7.518313E-23  6.670925E-24  3.022248E-21
    378  1.825428215499E-01  1.000000E-30  1.000000E-30  1.010214E-30  7.525608E-28  6.696798E-27  4.455439E-23  4.507409E-24  2.498655E-21
    379  1.841355644659E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.788086E-28  1.992701E-27  1.873417E-23  2.330932E-24  1.776017E-21
    380  1.856860183354E-01  1.000000E-30  1.000000E-30  1.000000E-30  4.097064E-29  5.744710E-28  7.609092E-24  1.161225E-24  1.212622E-21
    381  1.870847965371E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.068075E-29  1.779475E-28  3.224402E-24  5.941700E-25  8.281947E-22
    382  1.883699545972E-01  1.000000E-30  1.000000E-30  1.000000E-30  3.112103E-30  5.861125E-29  1.416097E-24  3.109153E-25  5.671161E-22
    383  1.895671856375E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.126697E-30  2.027008E-29  6.386819E-25  1.654572E-25  3.891380E-22
    384  1.907324824205E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  7.065923E-30  2.862009E-25  8.729742E-26  2.637780E-22
    385  1.917913284253E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  2.727736E-30  1.348300E-25  4.778340E-26  1.816755E-22
    386  1.928179034582E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.099946E-30  6.337305E-26  2.602278E-26  1.240383E-22
    387  1.939781308337E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  2.626374E-26  1.275534E-26  7.863535E-23
    388  1.950365569225E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.140824E-26  6.468429E-27  5.057995E-23
    389  1.963061656501E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  4.056706E-27  2.768632E-27  2.884325E-23
    390  1.975160386553E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.467933E-27  1.192943E-27  1.633866E-23
    391  1.988970783448E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  4.563073E-28  4.410674E-28  8.226413E-24
    392  2.001908516564E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.587624E-28  1.708788E-28  4.199726E-24
    393  2.023233395230E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  5.554727E-29  3.835145E-29  1.328247E-24
    394  2.035207364909E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  2.929954E-29  1.894313E-29  6.907794E-25
    395  2.047171141817E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  2.190788E-29  1.092557E-29  3.586556E-25
    396  2.061861175315E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  2.572507E-29  7.035460E-30  1.625960E-25
    397  2.075162532616E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  2.933226E-29  5.493004E-30  8.163076E-26
    398  2.088103947538E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  2.314170E-29  4.542475E-30  4.363150E-26
    399  2.102374295066E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  2.978350E-29  3.840958E-30  2.397046E-26
    400  2.116254943500E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  2.356213E-29  3.206970E-30  1.538460E-26
    401  2.137594200207E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  3.586807E-29  2.502155E-30  1.065186E-26
    402  2.149968302441E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  2.215330E-29  2.034845E-30  9.799719E-27
    403  2.163578604848E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  2.101186E-29  1.656222E-30  9.530804E-27
    404  2.188327022992E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  4.057493E-29  1.265790E-30  9.691194E-27
    405  2.210861741802E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  3.731534E-29  1.000000E-30  9.852236E-27
    406  2.231360986547E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  3.196596E-29  1.000000E-30  9.832979E-27
    407  2.249661932162E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  2.992933E-29  1.000000E-30  9.674662E-27
    408  2.266023391923E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  2.805160E-29  1.000000E-30  9.411394E-27
    409  2.291569547831E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  4.295802E-29  1.000000E-30  8.844826E-27
    410  2.305971902523E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  2.599969E-29  1.000000E-30  8.366746E-27
    411  2.319348711247E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  2.177909E-29  1.000000E-30  7.912127E-27
    412  2.335360820165E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  2.825589E-29  1.000000E-30  7.362807E-27
    413  2.351317971316E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  2.846749E-29  1.000000E-30  6.776493E-27
    414  2.376293164755E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  4.311501E-29  1.127769E-30  5.907030E-27
    415  2.399259738388E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  4.050187E-29  1.322451E-30  5.108197E-27
    416  2.420046682363E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  3.389647E-29  1.615870E-30  4.428747E-27
    417  2.451201276448E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  4.942504E-29  2.359805E-30  3.689294E-27
    418  2.467564269033E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  2.838955E-29  2.482360E-30  3.290446E-27
    419  2.483354027874E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  2.862929E-29  2.887134E-30  3.044540E-27
    420  2.499258654919E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  2.874386E-29  3.355414E-30  2.865516E-27
    421  2.515152656983E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  2.406898E-29  3.840941E-30  2.738022E-27
    422  2.542060864984E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  4.470160E-29  5.173655E-30  2.777270E-27
    423  2.556901221114E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  2.717170E-29  5.667144E-30  2.773265E-27
    424  2.570805114381E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.922498E-29  6.316914E-30  2.848043E-27
    425  2.598984391343E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  3.929439E-29  8.341547E-30  3.281548E-27
    426  2.622653138568E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  3.472483E-29  1.013362E-29  3.719095E-27
    427  2.644885215151E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  3.336427E-29  1.220853E-29  4.275132E-27
    428  2.667229470066E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  3.336040E-29  1.476435E-29  4.987744E-27
    429  2.687894382327E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  2.776333E-29  1.755994E-29  5.780879E-27
    430  2.709436570286E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  2.814666E-29  2.132518E-29  6.852470E-27
    431  2.728595154549E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  2.575431E-29  2.552721E-29  8.045717E-27
    432  2.763050324764E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  4.931085E-29  3.706206E-29  1.127816E-26
    433  2.797281875476E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  4.709982E-29  5.642027E-29  1.663054E-26
    434  2.831107064370E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  4.660899E-29  9.263319E-29  2.648091E-26
    435  2.863632962154E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  4.591700E-29  1.615893E-28  4.483204E-26
    436  2.894106333807E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  3.645511E-29  2.884454E-28  7.778747E-26
    437  2.941185503109E-01  1.000000E-30  1.047879E-30  1.000000E-30  1.033263E-30  1.000000E-30  5.416000E-29  7.594862E-28  1.956745E-25
    438  2.983685787405E-01  1.000000E-30  1.005685E-30  1.000000E-30  1.000000E-30  1.000000E-30  5.018374E-29  1.873323E-27  4.627880E-25
    439  3.021949729112E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  4.789092E-29  4.223088E-27  1.004159E-24
    440  3.059150641439E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  4.719838E-29  9.208983E-27  2.109302E-24
    441  3.094680949786E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  4.685260E-29  1.911649E-26  4.224369E-24
    442  3.127856926026E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  3.810761E-29  3.727834E-26  7.966328E-24
    443  3.178598433803E-01  1.000000E-30  1.131850E-30  1.000000E-30  1.033866E-30  1.000000E-30  5.834047E-29  1.007689E-25  2.046159E-23
    444  3.224504526026E-01  1.000000E-30  1.107114E-30  1.000000E-30  1.004475E-30  1.000000E-30  6.135510E-29  2.410941E-25  4.675918E-23
    445  3.266870398371E-01  1.000000E-30  1.106673E-30  1.000000E-30  1.006007E-30  1.000000E-30  7.742695E-29  5.278326E-25  9.817259E-23
    446  3.305577136787E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  9.367228E-29  1.062303E-24  1.902652E-22
    447  3.362681054783E-01  1.000000E-30  1.196289E-30  1.000000E-30  1.168833E-30  2.132362E-30  2.187833E-28  2.905314E-24  4.927967E-22
    448  3.414589872690E-01  1.000000E-30  1.188675E-30  1.000000E-30  1.358367E-30  4.480256E-30  4.674969E-28  7.083696E-24  1.145233E-21
    449  3.462773530350E-01  1.000000E-30  1.210334E-30  1.000000E-30  1.833840E-30  9.902645E-30  1.016439E-27  1.591655E-23  2.464951E-21
    450  3.508856189623E-01  1.000000E-30  1.249776E-30  1.000000E-30  3.094051E-30  2.190654E-29  2.198936E-27  3.400928E-23  5.062772E-21
    451  3.552628710565E-01  1.000000E-30  1.308468E-30  1.000000E-30  5.688142E-30  4.726141E-29  4.604511E-27  6.902177E-23  9.912178E-21
    452  3.595141079779E-01  1.000000E-30  1.374573E-30  1.000000E-30  1.055544E-29  9.984966E-29  9.413762E-27  1.355078E-22  1.882375E-20
    453  3.636744849418E-01  1.000000E-30  1.449309E-30  1.000000E-30  2.013614E-29  2.065846E-28  1.883562E-26  2.589345E-22  3.487726E-20
    454  3.676260234901E-01  1.000000E-30  1.560655E-30  1.251898E-30  3.794174E-29  4.091777E-28  3.613234E-26  4.732767E-22  6.201265E-20
    455  3.714655117309E-01  1.000000E-30  1.672600E-30  2.262981E-30  7.071590E-29  7.887931E-28  6.753786E-26  8.407827E-22  1.074304E-19
    456  3.752653942304E-01  1.000000E-30  1.018181E-30  3.996322E-30  1.302018E-28  1.498056E-27  1.244812E-25  1.468496E-21  1.833372E-19
    457  3.809506426681E-01  1.000000E-30  1.469372E-30  9.527604E-30  3.273845E-28  3.858499E-27  3.068131E-25  3.314369E-21  4.010429E-19
    458  3.865190953769E-01  1.000000E-30  1.594603E-30  2.200587E-29  7.974791E-28  9.595032E-27  7.317993E-25  7.190577E-21  8.473214E-19
    459  3.928522091207E-01  1.000000E-30  1.573301E-30  5.635652E-29  2.168381E-27  2.658869E-26  1.937440E-24  1.690860E-20  1.943673E-18
    460  3.991093841216E-01  1.000000E-30  1.746608E-30  1.412709E-28  5.765954E-27  7.169775E-26  5.003937E-24  3.839142E-20  4.331791E-18
    461  4.054183851758E-01  1.000000E-30  1.017572E-30  3.539928E-28  1.532600E-26  1.924741E-25  1.288864E-23  8.581172E-20  9.561759E-18
    462  4.147392755742E-01  1.000000E-30  1.617409E-30  1.364741E-27  6.441227E-26  8.142507E-25  5.147837E-23  2.716770E-19  3.007921E-17
    463  4.232199499949E-01  1.000000E-30  2.510805E-30  4.644172E-27  2.366351E-25  2.983846E-24  1.798316E-22  7.513518E-19  8.379521E-17
    464  4.316976825025E-01  1.000000E-30  4.862206E-30  1.586153E-26  8.706290E-25  1.085712E-23  6.264984E-22  2.028204E-18  2.308230E-16
    465  4.393401554526E-01  1.000000E-30  1.839002E-29  4.846715E-26  2.841486E-24  3.477933E-23  1.937024E-21  4.885354E-18  5.727291E-16
    466  4.465935084243E-01  1.000000E-30  6.313951E-29  1.412646E-25  8.797928E-24  1.050927E-22  5.680485E-21  1.113059E-17  1.355841E-15
    467  4.537106765818E-01  1.000000E-30  2.392840E-28  4.089857E-25  2.699436E-23  3.123808E-22  1.645573E-20  2.477581E-17  3.164018E-15
    468  4.602314649238E-01  2.946181E-30  8.432321E-28  1.096947E-24  7.623804E-23  8.514618E-22  4.395662E-20  5.130867E-17  6.899569E-15
    469  4.709552966107E-01  2.544173E-29  7.046419E-27  5.715109E-24  4.309653E-22  4.479421E-21  2.254016E-19  1.685375E-16  2.509331E-14
    470  4.769745726746E-01  9.717479E-29  2.396652E-26  1.468315E-23  1.158797E-21  1.146490E-20  5.711204E-19  3.273894E-16  5.206923E-14
    471  4.828178172001E-01  3.951273E-28  7.977351E-26  3.709892E-23  3.055525E-21  2.867191E-20  1.418884E-18  6.221701E-16  1.061021E-13
    472  4.927188450138E-01  4.518174E-27  6.350771E-25  1.826781E-22  1.614468E-20  1.368634E-19  6.748620E-18  1.833849E-15  3.561019E-13
    473  5.000000000000E-01  2.814238E-26  3.031394E-24  6.017243E-22  5.601775E-20  4.353568E-19  2.154518E-17  4.029416E-15  8.676665E-13
