 *                                      
 * expansion:  temp0=  1.000E+10 den0=  3.000E+06 temp_stop=  1.000E+07
 *          time                sr103         sr104         sr105         sr106         sr107         sr108         sr109         sr110
    172  5.730159219632E-02  3.483426E-24  3.345021E-26  6.043639E-29  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
    173  5.769211250520E-02  6.424756E-24  6.384408E-26  1.170626E-28  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
    174  5.804755660481E-02  1.108939E-23  1.137052E-25  2.113164E-28  1.307350E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
    175  5.837706807704E-02  1.823858E-23  1.925439E-25  3.623553E-28  2.324113E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
    176  5.868213309337E-02  2.872838E-23  3.116130E-25  5.933138E-28  3.907125E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
    177  5.897372529375E-02  4.413261E-23  4.913044E-25  9.459717E-28  6.389663E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
    178  5.927019313219E-02  6.798418E-23  7.771665E-25  1.513559E-27  1.049179E-29  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
    179  5.955970264735E-02  1.032786E-22  1.211715E-24  2.386408E-27  1.696759E-29  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
    180  5.987296131417E-02  1.617756E-22  1.952329E-24  3.892007E-27  2.844584E-29  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
    181  6.018239261751E-02  2.511629E-22  3.117044E-24  6.289222E-27  4.724027E-29  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
    182  6.051941164510E-02  4.041222E-22  5.171051E-24  1.057194E-26  8.181754E-29  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
    183  6.081686890997E-02  6.132770E-22  8.062830E-24  1.667761E-26  1.325327E-28  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
    184  6.107970107709E-02  8.848793E-22  1.191634E-23  2.490489E-26  2.026118E-28  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
    185  6.149099227918E-02  1.565701E-21  2.189548E-23  4.651175E-26  3.926075E-28  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
    186  6.184187848266E-02  2.540696E-21  3.669729E-23  7.904911E-26  6.886690E-28  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
    187  6.212841772032E-02  3.766200E-21  5.585832E-23  1.217067E-25  1.088105E-27  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
    188  6.241083345826E-02  5.543886E-21  8.440662E-23  1.860006E-25  1.706046E-27  1.229745E-30  1.000000E-30  1.000000E-30  1.000000E-30
    189  6.286334795077E-02  1.027480E-20  1.631734E-22  3.661804E-25  3.500039E-27  2.567184E-30  1.000000E-30  1.000000E-30  1.000000E-30
    190  6.324448148531E-02  1.723736E-20  2.836882E-22  6.465178E-25  6.398875E-27  4.753141E-30  1.000000E-30  1.000000E-30  1.000000E-30
    191  6.354755735680E-02  2.597919E-20  4.399080E-22  1.014951E-24  1.032892E-26  7.750535E-30  1.000000E-30  1.000000E-30  1.000000E-30
    192  6.382753282149E-02  3.791824E-20  6.592506E-22  1.538476E-24  1.606602E-26  1.216945E-29  1.000000E-30  1.000000E-30  1.000000E-30
    193  6.429792763326E-02  7.144265E-20  1.298692E-21  3.089683E-24  3.370098E-26  2.593659E-29  1.000000E-30  1.000000E-30  1.000000E-30
    194  6.470641913937E-02  1.236339E-19  2.336546E-21  5.653155E-24  6.405140E-26  4.998530E-29  1.000000E-30  1.000000E-30  1.000000E-30
    195  6.514351188605E-02  2.219834E-19  4.374372E-21  1.077694E-23  1.271992E-25  1.007651E-28  1.000000E-30  1.000000E-30  1.000000E-30
    196  6.551961572666E-02  3.669554E-19  7.497310E-21  1.876230E-23  2.294141E-25  1.841138E-28  1.000000E-30  1.000000E-30  1.000000E-30
    197  6.614173306661E-02  8.410727E-19  1.824890E-20  4.687475E-23  6.078539E-25  4.985081E-28  1.362413E-30  1.000000E-30  1.000000E-30
    198  6.666431851744E-02  1.685450E-18  3.847698E-20  1.010384E-22  1.377002E-24  1.150233E-27  3.311248E-30  1.000000E-30  1.000000E-30
    199  6.714973898932E-02  3.210563E-18  7.686023E-20  2.060392E-22  2.941518E-24  2.499750E-27  7.455860E-30  1.000000E-30  1.000000E-30
    200  6.763365269933E-02  6.099183E-18  1.531362E-19  4.190996E-22  6.268480E-24  5.419974E-27  1.675301E-29  1.000000E-30  1.000000E-30
    201  6.810748363549E-02  1.142217E-17  3.005522E-19  8.394966E-22  1.314542E-23  1.156168E-26  3.701435E-29  1.000000E-30  1.000000E-30
    202  6.886988901479E-02  3.128841E-17  8.882724E-19  2.564560E-21  4.325288E-23  3.911110E-26  1.325404E-28  1.000000E-30  1.000000E-30
    203  6.932442343830E-02  5.700379E-17  1.693917E-18  4.988893E-21  8.798294E-23  8.089943E-26  2.836954E-28  1.000000E-30  1.000000E-30
    204  6.977291475786E-02  1.029797E-16  3.201750E-18  9.617727E-21  1.772865E-22  1.657413E-25  6.012455E-28  1.000000E-30  1.000000E-30
    205  7.051837306122E-02  2.747223E-16  9.212643E-18  2.860361E-20  5.677187E-22  5.457202E-25  2.094981E-27  1.000000E-30  1.000000E-30
    206  7.120724846930E-02  6.789896E-16  2.443318E-17  7.823744E-20  1.663663E-21  1.641368E-24  6.642731E-27  1.224618E-30  1.000000E-30
    207  7.185571854523E-02  1.589049E-15  6.113990E-17  2.016011E-19  4.576815E-21  4.628775E-24  1.969570E-26  3.690559E-30  1.000000E-30
    208  7.250556240022E-02  3.716323E-15  1.529920E-16  5.196615E-19  1.260400E-20  1.307132E-23  5.850857E-26  1.109388E-29  1.000000E-30
    209  7.308358088908E-02  7.892448E-15  3.451872E-16  1.204073E-18  3.098480E-20  3.286643E-23  1.539396E-25  2.950293E-29  1.000000E-30
    210  7.365083251161E-02  1.649043E-14  7.656560E-16  2.741859E-18  7.480302E-20  8.113582E-23  3.974207E-25  7.698115E-29  1.000000E-30
    211  7.420607479025E-02  3.380587E-14  1.664802E-15  6.118287E-18  1.768072E-19  1.960474E-22  1.003569E-24  1.964534E-28  1.000000E-30
    212  7.477269193766E-02  7.002523E-14  3.663366E-15  1.382675E-17  4.238931E-19  4.808009E-22  2.575223E-24  5.096320E-28  1.000000E-30
    213  7.532671922740E-02  1.420991E-13  7.889617E-15  3.056999E-17  9.933226E-19  1.152157E-21  6.452264E-24  1.290732E-27  1.226982E-30
    214  7.590819975934E-02  2.966760E-13  1.754024E-14  6.987603E-17  2.414323E-18  2.867451E-21  1.683180E-23  3.405866E-27  3.383779E-30
    215  7.648106882397E-02  6.074569E-13  3.822291E-14  1.565245E-16  5.747721E-18  6.988960E-21  4.298454E-23  8.797714E-27  9.063377E-30
    216  7.706864365518E-02  1.253815E-12  8.413350E-14  3.544794E-16  1.386119E-17  1.726965E-20  1.114550E-22  2.308367E-26  2.468959E-29
    217  7.765097184480E-02  2.539209E-12  1.816738E-13  7.875153E-16  3.278658E-17  4.185417E-20  2.834125E-22  5.939997E-26  6.595519E-29
    218  7.824188421090E-02  5.114220E-12  3.906836E-13  1.743470E-15  7.738650E-17  1.012786E-19  7.203102E-22  1.528228E-25  1.763074E-28
    219  7.883216312169E-02  1.010666E-11  8.245944E-13  3.788985E-15  1.793542E-16  2.406801E-19  1.798273E-21  3.862539E-25  4.630716E-28
    220  7.934760137230E-02  1.803069E-11  1.558677E-12  7.348420E-15  3.680615E-16  5.049100E-19  3.939440E-21  8.553958E-25  1.060728E-27
    221  7.991019390762E-02  3.326830E-11  3.064344E-12  1.486040E-14  7.919358E-16  1.113008E-18  9.106702E-21  2.001194E-24  2.575272E-27
    222  8.044081450283E-02  5.812084E-11  5.685568E-12  2.832024E-14  1.600640E-15  2.301899E-18  1.970266E-20  4.379230E-24  5.837142E-27
    223  8.103419684334E-02  1.059816E-10  1.109361E-11  5.694869E-14  3.438746E-15  5.074958E-18  4.569600E-20  1.028796E-23  1.426576E-26
    224  8.158988408622E-02  1.817049E-10  2.027273E-11  1.070694E-13  6.880981E-15  1.040620E-17  9.828564E-20  2.239863E-23  3.223876E-26
    225  8.219791245697E-02  3.188874E-10  3.816541E-11  2.079791E-13  1.431489E-14  2.223935E-17  2.213874E-19  5.113486E-23  7.668133E-26
    226  8.273529679330E-02  5.117296E-10  6.518891E-11  3.652746E-13  2.672127E-14  4.252037E-17  4.435267E-19  1.036786E-22  1.612483E-25
    227  8.327310875316E-02  8.032801E-10  1.089661E-10  6.279531E-13  4.884498E-14  7.962568E-17  8.705858E-19  2.059893E-22  3.323524E-25
    228  8.381967664174E-02  1.240534E-09  1.794429E-10  1.064238E-12  8.814062E-14  1.472840E-16  1.689704E-18  4.048102E-22  6.781392E-25
    229  8.442137901789E-02  1.947933E-09  3.025424E-10  1.852417E-12  1.644559E-13  2.824592E-16  3.417909E-18  8.302778E-22  1.449995E-24
    230  8.496109010092E-02  2.854193E-09  4.727085E-10  2.978883E-12  2.815821E-13  4.957867E-16  6.295027E-18  1.548550E-21  2.807932E-24
    231  8.556251684447E-02  4.263781E-09  7.589076E-10  4.939671E-12  5.009527E-13  9.069980E-16  1.215495E-17  3.032809E-21  5.736118E-24
    232  8.609514523980E-02  5.963493E-09  1.131789E-09  7.582511E-12  8.186980E-13  1.519689E-15  2.136952E-17  5.400209E-21  1.060492E-23
    233  8.668730402486E-02  8.493039E-09  1.731880E-09  1.198432E-11  1.387942E-12  2.649300E-15  3.931428E-17  1.007812E-20  2.064157E-23
    234  8.725638446658E-02  1.173039E-08  2.564147E-09  1.830830E-11  2.269166E-12  4.450251E-15  6.957212E-17  1.808470E-20  3.858006E-23
    235  8.784892152766E-02  1.616887E-08  3.801201E-09  2.804838E-11  3.732353E-12  7.530850E-15  1.243391E-16  3.279846E-20  7.301993E-23
    236  8.837914431516E-02  2.130544E-08  5.347959E-09  4.064907E-11  5.766341E-12  1.193693E-14  2.070181E-16  5.533718E-20  1.280259E-22
    237  8.927467123273E-02  3.328962E-08  9.342536E-09  7.469246E-11  1.181407E-11  2.554862E-14  4.817392E-16  1.317291E-19  3.253537E-22
    238  9.009385267910E-02  4.913162E-08  1.528414E-08  1.280452E-10  2.239399E-11  5.042828E-14  1.027314E-15  2.869151E-19  7.528242E-22
    239  9.088007009323E-02  7.034480E-08  2.417844E-08  2.119550E-10  4.085716E-11  9.568747E-14  2.100875E-15  5.989516E-19  1.666319E-21
    240  9.160938796651E-02  9.687881E-08  3.655395E-08  3.343531E-10  7.059170E-11  1.715223E-13  4.039216E-15  1.174099E-18  3.450384E-21
    241  9.231864750676E-02  1.306710E-07  5.402274E-08  5.151839E-10  1.189153E-10  2.995684E-13  7.556325E-15  2.238799E-18  6.942465E-21
    242  9.335415502949E-02  1.978462E-07  9.359006E-08  9.491896E-10  2.498370E-10  6.638399E-13  1.852707E-14  5.646815E-18  1.895199E-20
    243  9.429165011748E-02  2.811465E-07  1.504410E-07  1.614445E-09  4.792230E-10  1.337229E-12  4.094765E-14  1.281100E-17  4.623279E-20
    244  9.514750284226E-02  3.795790E-07  2.275678E-07  2.572974E-09  8.532687E-10  2.491125E-12  8.308920E-14  2.663386E-17  1.027597E-19
    245  9.592869681963E-02  4.904366E-07  3.264599E-07  3.873215E-09  1.422395E-09  4.329712E-12  1.562462E-13  5.122338E-17  2.101849E-19
    246  9.638259128200E-02  5.649132E-07  3.997955E-07  4.879051E-09  1.902064E-09  5.933228E-12  2.242220E-13  7.448794E-17  3.168758E-19
    247  9.686466198075E-02  6.524273E-07  4.929314E-07  6.199864E-09  2.576001E-09  8.248319E-12  3.274386E-13  1.103301E-16  4.877698E-19
    248  9.745016881397E-02  7.707092E-07  6.307040E-07  8.230924E-09  3.696658E-09  1.222145E-11  5.152422E-13  1.766578E-16  8.186269E-19
    249  9.798964068785E-02  8.916349E-07  7.857261E-07  1.061148E-08  5.122266E-09  1.744524E-11  7.776616E-13  2.709892E-16  1.311755E-18
    250  9.892639389759E-02  1.129384E-06  1.133084E-06  1.625090E-08  8.900866E-09  3.193589E-11  1.569708E-12  5.628320E-16  2.940679E-18
    251  9.977784733458E-02  1.375186E-06  1.554015E-06  2.355604E-08  1.448756E-08  5.453562E-11  2.932288E-12  1.079559E-15  6.050830E-18
    252  1.005622893962E-01  1.625668E-06  2.052231E-06  3.275412E-08  2.243894E-08  8.832948E-11  5.163144E-12  1.948495E-15  1.165841E-17
    253  1.013070552067E-01  1.882154E-06  2.641618E-06  4.429898E-08  3.364716E-08  1.382561E-10  8.754830E-12  3.383673E-15  2.155337E-17
    254  1.019791947326E-01  2.126923E-06  3.287218E-06  5.766720E-08  4.811043E-08  2.055648E-10  1.399999E-11  5.530142E-15  3.728990E-17
    255  1.025982572428E-01  2.361197E-06  3.990870E-06  7.300598E-08  6.644991E-08  2.944260E-10  2.145381E-11  8.648481E-15  6.148154E-17
    256  1.032644197032E-01  2.619489E-06  4.877882E-06  9.338289E-08  9.340319E-08  4.304886E-10  3.375172E-11  1.391050E-14  1.047176E-16
    257  1.039121745974E-01  2.873737E-06  5.884182E-06  1.177858E-07  1.292132E-07  6.190122E-10  5.214361E-11  2.196377E-14  1.748855E-16
    258  1.045193471709E-01  3.111704E-06  6.968968E-06  1.455073E-07  1.741719E-07  8.654480E-10  7.801501E-11  3.354688E-14  2.816504E-16
    259  1.051181778144E-01  3.342715E-06  8.182569E-06  1.781597E-07  2.325299E-07  1.198170E-09  1.155258E-10  5.071003E-14  4.487457E-16
    260  1.056826419982E-01  3.554376E-06  9.466343E-06  2.144831E-07  3.038771E-07  1.620771E-09  1.665756E-10  7.456588E-14  6.936237E-16
    261  1.062431336111E-01  3.756096E-06  1.088416E-05  2.566261E-07  3.946744E-07  2.178951E-09  2.387040E-10  1.089744E-13  1.065543E-15
    262  1.068146627648E-01  3.949981E-06  1.247997E-05  3.065378E-07  5.128046E-07  2.933253E-09  3.430867E-10  1.598293E-13  1.644861E-15
    263  1.073656177930E-01  4.122845E-06  1.416471E-05  3.620137E-07  6.570333E-07  3.889762E-09  4.847955E-10  2.303356E-13  2.491091E-15
    264  1.079139362418E-01  4.278605E-06  1.598825E-05  4.252089E-07  8.374133E-07  5.131479E-09  6.815736E-10  3.302935E-13  3.754155E-15
    265  1.084202130578E-01  4.405560E-06  1.779802E-05  4.911746E-07  1.043516E-06  6.602491E-09  9.303320E-10  4.592169E-13  5.466003E-15
    266  1.089957947327E-01  4.527496E-06  1.999509E-05  5.756695E-07  1.333687E-06  8.753401E-09  1.319617E-09  6.652650E-13  8.347626E-15
    267  1.095139929398E-01  4.614562E-06  2.209182E-05  6.609193E-07  1.656096E-06  1.123652E-08  1.800852E-09  9.254451E-13  1.218068E-14
    268  1.100036617482E-01  4.675046E-06  2.416724E-05  7.498877E-07  2.024552E-06  1.417719E-08  2.408278E-09  1.260411E-12  1.736023E-14
    269  1.105581599754E-01  4.716014E-06  2.660455E-05  8.605959E-07  2.529287E-06  1.836093E-08  3.332669E-09  1.780995E-12  2.583282E-14
    270  1.111738162549E-01  4.725049E-06  2.938577E-05  9.958788E-07  3.217806E-06  2.431929E-08  4.753468E-09  2.600472E-12  3.996426E-14
    271  1.117276452796E-01  4.698434E-06  3.192239E-05  1.128517E-06  3.973493E-06  3.114766E-08  6.510805E-09  3.638502E-12  5.892327E-14
    272  1.122547306619E-01  4.641794E-06  3.432455E-05  1.263589E-06  4.830491E-06  3.921505E-08  8.741530E-09  4.986150E-12  8.490257E-14
    273  1.128196390807E-01  4.547164E-06  3.683629E-05  1.416672E-06  5.917463E-06  4.989044E-08  1.191966E-08  6.951290E-12  1.249464E-13
    274  1.134172103791E-01  4.409402E-06  3.936376E-05  1.586136E-06  7.280715E-06  6.390877E-08  1.643919E-08  9.816765E-12  1.869205E-13
    275  1.139661173569E-01  4.250032E-06  4.151088E-05  1.746431E-06  8.747812E-06  7.970511E-08  2.195248E-08  1.340031E-11  2.691244E-13
    276  1.145721141816E-01  4.041225E-06  4.361371E-05  1.925156E-06  1.062413E-05  1.009018E-07  2.998247E-08  1.875600E-11  3.996707E-13
    277  1.151138636995E-01  3.828995E-06  4.519950E-05  2.083336E-06  1.254285E-05  1.236597E-07  3.934174E-08  2.516127E-11  5.655061E-13
    278  1.160623872824E-01  3.410005E-06  4.717502E-05  2.347215E-06  1.648410E-05  1.736123E-07  6.231923E-08  4.145020E-11  1.023496E-12
    279  1.166131253687E-01  3.148338E-06  4.778783E-05  2.486737E-06  1.910864E-05  2.091981E-07  8.059304E-08  5.485558E-11  1.431316E-12
    280  1.171578902390E-01  2.882422E-06  4.797941E-05  2.610767E-06  2.194060E-05  2.496450E-07  1.031823E-07  7.186611E-11  1.980886E-12
    281  1.179966344325E-01  2.469986E-06  4.745390E-05  2.767757E-06  2.673140E-05  3.229296E-07  1.488785E-07  1.074776E-10  3.225692E-12
    282  1.184626561866E-01  2.245551E-06  4.674131E-05  2.834310E-06  2.958688E-05  3.696195E-07  1.811421E-07  1.334283E-10  4.199971E-12
    283  1.189221956404E-01  2.030884E-06  4.576232E-05  2.884084E-06  3.251466E-05  4.199385E-07  2.186504E-07  1.643104E-10  5.422136E-12
    284  1.197605220964E-01  1.661653E-06  4.333498E-05  2.932007E-06  3.808717E-05  5.229522E-07  3.043805E-07  2.373244E-10  8.541633E-12
    285  1.205341475296E-01  1.355348E-06  4.048855E-05  2.926803E-06  4.337186E-05  6.304674E-07  4.070644E-07  3.285170E-10  1.281898E-11
    286  1.212540834288E-01  1.103680E-06  3.745308E-05  2.881020E-06  4.830965E-05  7.408831E-07  5.272697E-07  4.395619E-10  1.850332E-11
    287  1.219299358624E-01  8.980224E-07  3.438319E-05  2.805257E-06  5.287592E-05  8.530902E-07  6.657322E-07  5.723458E-10  2.588491E-11
    288  1.225766858039E-01  7.290725E-07  3.135021E-05  2.707271E-06  5.710623E-05  9.675157E-07  8.251140E-07  7.307979E-10  3.541675E-11
    289  1.231854533608E-01  5.932668E-07  2.848144E-05  2.595686E-06  6.092024E-05  1.081125E-06  1.002997E-06  9.138247E-10  4.728631E-11
    290  1.237219182154E-01  4.910127E-07  2.599291E-05  2.484913E-06  6.411272E-05  1.185566E-06  1.185191E-06  1.107296E-09  6.072562E-11
    291  1.242404039059E-01  4.065152E-07  2.366073E-05  2.369633E-06  6.702259E-05  1.289961E-06  1.386608E-06  1.327573E-09  7.703548E-11
    292  1.248086455930E-01  3.283626E-07  2.121586E-05  2.236627E-06  6.999734E-05  1.407984E-06  1.639499E-06  1.612716E-09  9.959191E-11
    293  1.253177247642E-01  2.695179E-07  1.913857E-05  2.113203E-06  7.246713E-05  1.516819E-06  1.898447E-06  1.913583E-09  1.249923E-10
    294  1.258810647447E-01  2.153881E-07  1.698728E-05  1.974876E-06  7.496828E-05  1.640241E-06  2.224609E-06  2.304245E-09  1.602085E-10
    295  1.264205598797E-01  1.728736E-07  1.508169E-05  1.842663E-06  7.713047E-05  1.761158E-06  2.580646E-06  2.744240E-09  2.026290E-10
    296  1.270317883483E-01  1.338660E-07  1.310537E-05  1.694631E-06  7.930799E-05  1.901269E-06  3.043029E-06  3.334642E-09  2.637078E-10
    297  1.275757308169E-01  1.060427E-07  1.151122E-05  1.566121E-06  8.100085E-05  2.028494E-06  3.513859E-06  3.955872E-09  3.326612E-10
    298  1.286048671531E-01  6.742827E-08  8.909565E-06  1.335793E-06  8.357216E-05  2.274850E-06  4.582078E-06  5.431914E-09  5.136008E-10
    299  1.290949488661E-01  5.400720E-08  7.845511E-06  1.232512E-06  8.451330E-05  2.394535E-06  5.186188E-06  6.302993E-09  6.305141E-10
    300  1.295345101683E-01  4.413419E-08  6.982240E-06  1.144101E-06  8.520102E-05  2.502875E-06  5.787199E-06  7.193321E-09  7.570675E-10
    301  1.303954523490E-01  2.950493E-08  5.520713E-06  9.830899E-07  8.612116E-05  2.716999E-06  7.146588E-06  9.286893E-09  1.080375E-09
    302  1.308549873199E-01  2.368248E-08  4.851087E-06  9.034144E-07  8.638204E-05  2.831888E-06  7.984255E-06  1.062712E-08  1.304739E-09
    303  1.312776310019E-01  1.929557E-08  4.297362E-06  8.341326E-07  8.647859E-05  2.937491E-06  8.830884E-06  1.201771E-08  1.550811E-09
    304  1.320787884157E-01  1.300385E-08  3.395978E-06  7.134140E-07  8.627922E-05  3.136193E-06  1.065532E-05  1.512918E-08  2.146917E-09
    305  1.327308179063E-01  9.364813E-09  2.787076E-06  6.247809E-07  8.574015E-05  3.294866E-06  1.237704E-05  1.819804E-08  2.791759E-09
    306  1.333821207310E-01  6.700448E-09  2.274828E-06  5.444126E-07  8.485428E-05  3.448603E-06  1.433312E-05  2.182893E-08  3.622039E-09
    307  1.339749669338E-01  4.915089E-09  1.882054E-06  4.782453E-07  8.373940E-05  3.582525E-06  1.633400E-05  2.569330E-08  4.580857E-09
    308  1.345530840576E-01  3.612812E-09  1.556869E-06  4.196090E-07  8.236201E-05  3.705705E-06  1.850335E-05  3.004545E-08  5.748249E-09
    309  1.351098094661E-01  2.669750E-09  1.290429E-06  3.682400E-07  8.075917E-05  3.815508E-06  2.080837E-05  3.484675E-08  7.138555E-09
    310  1.359304916944E-01  1.693723E-09  9.703000E-07  3.014100E-07  7.790356E-05  3.957628E-06  2.460050E-05  4.313267E-08  9.779777E-09
    311  1.363572082699E-01  1.330333E-09  8.329506E-07  2.705057E-07  7.618772E-05  4.020377E-06  2.676189E-05  4.806576E-08  1.149287E-08
    312  1.367788244083E-01  1.043342E-09  7.138055E-07  2.422796E-07  7.433724E-05  4.073604E-06  2.902804E-05  5.339853E-08  1.345980E-08
    313  1.375777712339E-01  6.522777E-10  5.282183E-07  1.950524E-07  7.043521E-05  4.147936E-06  3.365539E-05  6.480754E-08  1.806465E-08
    314  1.380438267916E-01  4.931547E-10  4.407666E-07  1.710210E-07  6.793662E-05  4.173636E-06  3.654318E-05  7.228729E-08  2.137540E-08
    315  1.384690951451E-01  3.801364E-10  3.720777E-07  1.510813E-07  6.552180E-05  4.184536E-06  3.929423E-05  7.967310E-08  2.487133E-08
    316  1.391087445178E-01  2.549222E-10  2.863110E-07  1.245340E-07  6.168072E-05  4.177434E-06  4.360964E-05  9.179476E-08  3.110364E-08
    317  1.397002518981E-01  1.748033E-10  2.230417E-07  1.034312E-07  5.794874E-05  4.145175E-06  4.774963E-05  1.040782E-07  3.806095E-08
    318  1.402705851668E-01  1.205145E-10  1.740290E-07  8.588054E-08  5.422664E-05  4.090267E-06  5.184052E-05  1.168924E-07  4.603076E-08
    319  1.408634912375E-01  8.107792E-11  1.333353E-07  7.022584E-08  5.027199E-05  4.008488E-06  5.615587E-05  1.312028E-07  5.582818E-08
    320  1.414089642241E-01  5.590736E-11  1.036583E-07  5.798808E-08  4.661055E-05  3.912574E-06  6.012974E-05  1.451918E-07  6.637161E-08
    321  1.419220762512E-01  3.917505E-11  8.132661E-08  4.816609E-08  4.318512E-05  3.805677E-06  6.383325E-05  1.590196E-07  7.779023E-08
    322  1.422771704232E-01  3.047775E-11  6.847720E-08  4.219885E-08  4.083675E-05  3.722563E-06  6.636615E-05  1.689593E-07  8.664463E-08
    323  1.426029315631E-01  2.413794E-11  5.833142E-08  3.728535E-08  3.871162E-05  3.640513E-06  6.865488E-05  1.783196E-07  9.550448E-08
    324  1.430135230101E-01  1.792965E-11  4.750374E-08  3.180268E-08  3.608782E-05  3.530231E-06  7.147716E-05  1.904156E-07  1.077433E-07
    325  1.434683796643E-01  1.284468E-11  3.768729E-08  2.656454E-08  3.326871E-05  3.400416E-06  7.450643E-05  2.041700E-07  1.228071E-07
    326  1.440315208021E-01  8.444868E-12  2.812664E-08  2.113859E-08  2.992718E-05  3.230583E-06  7.809487E-05  2.216678E-07  1.438705E-07
    327  1.445490332405E-01  5.696879E-12  2.134917E-08  1.702638E-08  2.701531E-05  3.067345E-06  8.122199E-05  2.381743E-07  1.658552E-07
    328  1.451370980342E-01  3.619382E-12  1.551246E-08  1.323998E-08  2.392161E-05  2.877494E-06  8.454669E-05  2.573358E-07  1.942015E-07
    329  1.457052374241E-01  2.321742E-12  1.132945E-08  1.032900E-08  2.116323E-05  2.692613E-06  8.751557E-05  2.762092E-07  2.253765E-07
    330  1.463107957421E-01  1.433428E-12  8.043983E-09  7.871702E-09  1.846999E-05  2.495802E-06  9.042206E-05  2.967170E-07  2.632881E-07
    331  1.468752132891E-01  9.086605E-13  5.811908E-09  6.078368E-09  1.619524E-05  2.315614E-06  9.288625E-05  3.161587E-07  3.034919E-07
    332  1.475510939381E-01  5.234213E-13  3.914749E-09  4.435727E-09  1.376616E-05  2.106999E-06  9.553256E-05  3.398471E-07  3.586466E-07
    333  1.481899111058E-01  3.081606E-13  2.674914E-09  3.271391E-09  1.174527E-05  1.918155E-06  9.775290E-05  3.627002E-07  4.189151E-07
    334  1.491767377555E-01  1.344551E-13  1.468694E-09  2.023240E-09  9.113923E-06  1.646788E-06  1.006876E-04  3.989762E-07  5.303966E-07
    335  1.497116139607E-01  8.546069E-14  1.056394E-09  1.553111E-09  7.914610E-06  1.511320E-06  1.020523E-04  4.192035E-07  6.017696E-07
    336  1.502421520731E-01  5.421447E-14  7.580214E-10  1.189313E-09  6.861273E-06  1.384505E-06  1.032733E-04  4.397491E-07  6.816139E-07
    337  1.509052103900E-01  3.064324E-14  4.987315E-10  8.491787E-10  5.723181E-06  1.237846E-06  1.046273E-04  4.661549E-07  7.957198E-07
    338  1.515352476696E-01  1.781803E-14  3.339327E-10  6.148575E-10  4.804692E-06  1.110532E-06  1.057597E-04  4.921001E-07  9.211617E-07
    339  1.521327102765E-01  1.061629E-14  2.270133E-10  4.504588E-10  4.058274E-06  9.994543E-07  1.067188E-04  5.176022E-07  1.058231E-06
    340  1.526678407657E-01  6.683204E-15  1.602321E-10  3.401358E-10  3.482610E-06  9.081635E-07  1.074930E-04  5.412514E-07  1.198093E-06
    341  1.532481602429E-01  4.060451E-15  1.095885E-10  2.503931E-10  2.945601E-06  8.175769E-07  1.082535E-04  5.678434E-07  1.370684E-06
    342  1.535863948111E-01  3.041713E-15  8.770099E-11  2.092141E-10  2.669431E-06  7.685102E-07  1.086635E-04  5.838340E-07  1.482628E-06
    343  1.538995751697E-01  2.327034E-15  7.121470E-11  1.768388E-10  2.434775E-06  7.251935E-07  1.090240E-04  5.989883E-07  1.594686E-06
    344  1.546020187628E-01  1.285349E-15  4.453082E-11  1.210504E-10  1.977562E-06  6.359517E-07  1.097675E-04  6.342338E-07  1.878215E-06
    345  1.552062305672E-01  7.794830E-16  2.967148E-11  8.723304E-11  1.650985E-06  5.673832E-07  1.103403E-04  6.660223E-07  2.162702E-06
    346  1.557875935888E-01  4.854031E-16  1.999757E-11  6.343423E-11  1.384990E-06  5.076056E-07  1.108370E-04  6.979799E-07  2.478210E-06
    347  1.566447447202E-01  2.460185E-16  1.111586E-11  3.947576E-11  1.065573E-06  4.297329E-07  1.114702E-04  7.476560E-07  3.031401E-06
    348  1.574294426159E-01  1.352733E-16  6.470059E-12  2.550361E-11  8.359372E-07  3.682502E-07  1.119377E-04  7.958819E-07  3.647289E-06
    349  1.581710514975E-01  7.814039E-17  3.851651E-12  1.677138E-11  6.620748E-07  3.172886E-07  1.122662E-04  8.439063E-07  4.346993E-06
    350  1.588328903187E-01  4.869168E-17  2.418812E-12  1.151815E-11  5.365576E-07  2.773585E-07  1.124500E-04  8.887181E-07  5.084564E-06
    351  1.594606073659E-01  3.146154E-17  1.551160E-12  8.045655E-12  4.385539E-07  2.436967E-07  1.125120E-04  9.328364E-07  5.899707E-06
