 *                                      
 * expansion:  temp0=  1.000E+10 den0=  3.000E+06 temp_stop=  1.000E+07
 *          time                hg213         hg214         hg215         hg216         hg217         hg218         hg219         hg220
    360  1.656939516385E-01  1.000000E-30  1.730993E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
    361  1.664404283242E-01  1.000000E-30  2.326592E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
    362  1.671401020014E-01  1.000000E-30  2.041953E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
    363  1.682228463170E-01  1.000000E-30  3.150090E-30  1.000000E-30  1.244559E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
    364  1.688914277275E-01  1.000000E-30  1.876520E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
    365  1.695862681704E-01  1.000000E-30  1.892899E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
    366  1.708796298676E-01  1.055179E-30  3.263813E-30  1.000000E-30  1.374040E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
    367  1.720689125062E-01  1.000000E-30  3.095725E-30  1.000000E-30  1.220594E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
    368  1.730357271347E-01  1.000000E-30  2.390252E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
    369  1.739185931198E-01  1.000000E-30  2.316989E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
    370  1.748109107026E-01  1.000000E-30  2.056407E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
    371  1.757092013639E-01  1.000000E-30  2.285264E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
    372  1.765567714958E-01  1.000000E-30  1.938438E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
    373  1.775373762473E-01  1.000000E-30  2.353731E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
    374  1.784803688374E-01  1.000000E-30  2.049861E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
    375  1.795112536071E-01  1.000000E-30  2.351711E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
    376  1.804824008025E-01  1.000000E-30  2.008370E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
    377  1.815169070317E-01  1.000000E-30  2.080131E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
    378  1.825428215499E-01  1.000000E-30  2.036733E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
    379  1.841355644659E-01  1.000000E-30  2.956001E-30  1.000000E-30  1.199704E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
    380  1.856860183354E-01  1.000000E-30  3.220495E-30  1.000000E-30  1.127014E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
    381  1.870847965371E-01  1.000000E-30  2.492125E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
    382  1.883699545972E-01  1.000000E-30  2.025775E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
    383  1.895671856375E-01  1.000000E-30  2.041674E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
    384  1.907324824205E-01  1.000000E-30  1.877326E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
    385  1.917913284253E-01  1.000000E-30  1.677520E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
    386  1.928179034582E-01  1.000000E-30  1.551748E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
    387  1.939781308337E-01  1.000000E-30  1.723971E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
    388  1.950365569225E-01  1.000000E-30  1.505640E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
    389  1.963061656501E-01  1.000000E-30  1.760649E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
    390  1.975160386553E-01  1.000000E-30  1.594300E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
    391  1.988970783448E-01  1.000000E-30  1.772875E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
    392  2.001908516564E-01  1.000000E-30  1.617688E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
    393  2.023233395230E-01  1.000000E-30  2.541933E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
    394  2.035207364909E-01  1.000000E-30  1.388503E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
    395  2.047171141817E-01  1.000000E-30  1.286766E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
    396  2.061861175315E-01  1.000000E-30  1.534313E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
    397  2.075162532616E-01  1.000000E-30  1.488269E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
    398  2.088103947538E-01  1.000000E-30  1.287953E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
    399  2.102374295066E-01  1.000000E-30  1.471266E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
    400  2.116254943500E-01  1.000000E-30  1.262058E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
    401  2.137594200207E-01  1.000000E-30  1.784420E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
    402  2.149968302441E-01  1.000000E-30  1.066071E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
    403  2.163578604848E-01  1.000000E-30  1.013204E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
    404  2.188327022992E-01  1.000000E-30  1.732140E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
    405  2.210861741802E-01  1.000000E-30  1.530670E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
    406  2.231360986547E-01  1.000000E-30  1.226448E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
    407  2.249661932162E-01  1.000000E-30  1.075599E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
    408  2.266023391923E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
    409  2.291569547831E-01  1.000000E-30  1.365061E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
    410  2.305971902523E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
    411  2.319348711247E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
    412  2.335360820165E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
    413  2.351317971316E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
    414  2.376293164755E-01  1.000000E-30  1.198167E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
    415  2.399259738388E-01  1.000000E-30  1.178324E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
    416  2.420046682363E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
    417  2.451201276448E-01  1.000000E-30  1.224667E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
    418  2.467564269033E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
    419  2.483354027874E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
    420  2.499258654919E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
    421  2.515152656983E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
    422  2.542060864984E-01  1.000000E-30  1.374370E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
    423  2.556901221114E-01  1.000000E-30  1.060768E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
    424  2.570805114381E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
    425  2.598984391343E-01  1.000000E-30  1.105427E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
    426  2.622653138568E-01  1.000000E-30  1.159425E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
    427  2.644885215151E-01  1.000000E-30  1.237736E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
    428  2.667229470066E-01  1.000000E-30  1.321269E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
    429  2.687894382327E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
    430  2.709436570286E-01  1.000000E-30  1.075490E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
    431  2.728595154549E-01  1.000000E-30  1.110258E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
    432  2.763050324764E-01  1.000000E-30  2.477028E-30  1.000000E-30  1.077011E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
    433  2.797281875476E-01  1.000000E-30  2.801817E-30  1.000000E-30  1.193873E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
    434  2.831107064370E-01  1.000000E-30  3.226297E-30  1.000000E-30  1.319556E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
    435  2.863632962154E-01  1.000000E-30  3.447739E-30  1.000000E-30  1.457083E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
    436  2.894106333807E-01  1.000000E-30  3.178631E-30  1.000000E-30  1.136226E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
    437  2.941185503109E-01  1.000000E-30  3.692896E-30  1.000000E-30  1.793347E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
    438  2.983685787405E-01  1.000000E-30  5.450850E-30  1.000000E-30  1.968724E-30  1.000000E-30  1.054472E-30  1.000000E-30  1.023996E-30
    439  3.021949729112E-01  1.000000E-30  5.416822E-30  1.000000E-30  2.153116E-30  1.000000E-30  1.147785E-30  1.000000E-30  1.120427E-30
    440  3.059150641439E-01  1.000000E-30  6.244653E-30  1.000000E-30  2.341123E-30  1.000000E-30  1.246700E-30  1.000000E-30  1.222335E-30
    441  3.094680949786E-01  1.000000E-30  7.056759E-30  1.000000E-30  2.621887E-30  1.000000E-30  1.350815E-30  1.000000E-30  1.331126E-30
    442  3.127856926026E-01  1.000000E-30  4.939987E-30  1.000000E-30  1.930194E-30  1.000000E-30  1.035720E-30  1.000000E-30  1.021913E-30
    443  3.178598433803E-01  1.000000E-30  8.035589E-30  1.000000E-30  3.284034E-30  1.000000E-30  1.574445E-30  1.000000E-30  1.557163E-30
    444  3.224504526026E-01  1.000000E-30  9.000105E-30  1.000000E-30  2.864150E-30  1.000000E-30  1.694802E-30  1.000000E-30  1.691771E-30
    445  3.266870398371E-01  1.000000E-30  9.283914E-30  1.000000E-30  3.613572E-30  1.000000E-30  1.832217E-30  1.000000E-30  1.844891E-30
    446  3.305577136787E-01  1.000000E-30  6.826467E-30  1.000000E-30  3.175575E-30  1.000000E-30  1.382126E-30  1.000000E-30  1.400131E-30
    447  3.362681054783E-01  1.098590E-30  1.040638E-29  1.000000E-30  5.054653E-30  1.000000E-30  2.046278E-30  1.000000E-30  2.081445E-30
    448  3.414589872690E-01  1.171792E-30  1.004838E-29  1.000000E-30  4.875427E-30  1.000000E-30  2.198514E-30  1.000000E-30  2.263633E-30
    449  3.462773530350E-01  1.261212E-30  1.179436E-29  1.000000E-30  4.406156E-30  1.000000E-30  2.374661E-30  1.000000E-30  2.471592E-30
    450  3.508856189623E-01  1.363917E-30  1.261887E-29  1.000000E-30  5.515166E-30  1.000000E-30  2.566136E-30  1.000000E-30  3.377521E-30
    451  3.552628710565E-01  1.488608E-30  1.343368E-29  1.000000E-30  5.948602E-30  1.000000E-30  3.394587E-30  1.000000E-30  3.515608E-30
    452  3.595141079779E-01  1.618266E-30  1.420418E-29  1.000000E-30  5.950444E-30  1.000000E-30  3.349637E-30  1.000000E-30  3.396576E-30
    453  3.636744849418E-01  1.760919E-30  1.501607E-29  1.000000E-30  6.950254E-30  1.000000E-30  3.463929E-30  1.000000E-30  4.007276E-30
    454  3.676260234901E-01  1.955214E-30  1.716508E-29  1.043515E-30  7.365864E-30  1.000000E-30  4.204171E-30  1.000000E-30  4.823849E-30
    455  3.714655117309E-01  2.150904E-30  1.916193E-29  1.137091E-30  7.376605E-30  1.000000E-30  4.610254E-30  1.000000E-30  4.923121E-30
    456  3.752653942304E-01  1.280089E-30  1.025376E-29  1.000000E-30  4.814148E-30  1.000000E-30  2.342415E-30  1.000000E-30  2.600664E-30
    457  3.809506426681E-01  1.936725E-30  1.708472E-29  1.046849E-30  7.372099E-30  1.000000E-30  4.452084E-30  1.000000E-30  4.808197E-30
    458  3.865190953769E-01  2.147010E-30  1.816991E-29  1.147916E-30  7.483403E-30  1.000000E-30  4.366577E-30  1.000000E-30  5.344632E-30
    459  3.928522091207E-01  2.142982E-30  1.805472E-29  1.154635E-30  8.140365E-30  1.000000E-30  4.349983E-30  1.000000E-30  5.416262E-30
    460  3.991093841216E-01  2.417974E-30  2.153898E-29  1.287667E-30  9.237778E-30  1.000000E-30  4.799346E-30  1.000000E-30  5.722685E-30
    461  4.054183851758E-01  1.365913E-30  1.227958E-29  1.000000E-30  5.541556E-30  1.000000E-30  2.430215E-30  1.000000E-30  2.805269E-30
    462  4.147392755742E-01  2.048534E-30  2.142048E-29  1.150406E-30  8.727721E-30  1.000000E-30  4.806413E-30  1.000000E-30  5.379093E-30
    463  4.232199499949E-01  2.696692E-30  2.785350E-29  1.468359E-30  1.256475E-29  1.000000E-30  6.738456E-30  1.000000E-30  8.281141E-30
    464  4.316976825025E-01  1.254974E-30  1.346889E-29  1.000000E-30  5.718440E-30  1.000000E-30  2.334548E-30  1.000000E-30  2.738556E-30
    465  4.393401554526E-01  4.916432E-30  5.330019E-29  2.431215E-30  2.265413E-29  1.233965E-30  1.207638E-29  1.000000E-30  1.437427E-29
    466  4.465935084243E-01  2.346461E-30  2.510773E-29  1.325762E-30  1.143147E-29  1.000000E-30  5.819835E-30  1.000000E-30  7.492626E-30
    467  4.537106765818E-01  3.029640E-30  4.146463E-29  1.695181E-30  1.739130E-29  1.000000E-30  8.171852E-30  1.000000E-30  1.027391E-29
    468  4.602314649238E-01  5.268329E-30  6.032120E-29  2.353004E-30  2.616005E-29  1.186097E-30  1.343752E-29  1.000000E-30  1.424845E-29
    469  4.709552966107E-01  8.098129E-30  1.219900E-28  3.538777E-30  5.158124E-29  1.772746E-30  2.397234E-29  1.449202E-30  2.661854E-29
    470  4.769745726746E-01  9.358287E-30  1.530828E-28  5.417030E-30  6.384096E-29  2.044229E-30  2.892824E-29  1.735512E-30  2.972480E-29
    471  4.828178172001E-01  1.148822E-29  2.064484E-28  6.739036E-30  8.675670E-29  2.534333E-30  3.895167E-29  2.236283E-30  3.821809E-29
    472  4.927188450138E-01  1.775996E-29  4.014482E-28  1.057598E-29  1.740410E-28  4.952142E-30  7.507060E-29  4.571933E-30  6.876323E-29
    473  5.000000000000E-01  1.404698E-29  3.775372E-28  9.008333E-30  1.622330E-28  4.229727E-30  6.751275E-29  3.446533E-30  5.877012E-29
