 *                                      
 * expansion:  temp0=  1.000E+10 den0=  3.000E+06 temp_stop=  1.000E+07
 *          time                mo110         mo111         mo112         mo113         mo114         mo115         mo116         mo117
    180  5.987296131417E-02  1.311835E-19  2.430206E-21  1.123308E-22  4.736422E-25  4.438484E-27  2.446511E-29  1.000000E-30  1.000000E-30
    181  6.018239261751E-02  2.215995E-19  4.188604E-21  1.998363E-22  8.508189E-25  8.220720E-27  4.601675E-29  1.000000E-30  1.000000E-30
    182  6.051941164510E-02  3.909271E-19  7.553533E-21  3.730558E-22  1.605245E-24  1.603771E-26  9.129782E-29  1.104236E-30  1.000000E-30
    183  6.081686890997E-02  6.435752E-19  1.268018E-20  6.457320E-22  2.804809E-24  2.886594E-26  1.667945E-28  2.080712E-30  1.000000E-30
    184  6.107970107709E-02  9.979626E-19  2.000563E-20  1.046801E-21  4.584960E-24  4.844371E-26  2.836432E-28  3.626871E-30  1.000000E-30
    185  6.149099227918E-02  1.976964E-18  4.072383E-20  2.223673E-21  9.868161E-24  1.086655E-25  6.495944E-28  8.635717E-30  1.000000E-30
    186  6.184187848266E-02  3.533058E-18  7.449485E-20  4.218882E-21  1.893410E-23  2.160164E-25  1.314493E-27  1.806721E-29  1.000000E-30
    187  6.212841772032E-02  5.667221E-18  1.218000E-19  7.107202E-21  3.219204E-23  3.780958E-25  2.334517E-27  3.297557E-29  1.000000E-30
    188  6.241083345826E-02  9.018540E-18  1.975288E-19  1.187181E-20  5.426617E-23  6.559389E-25  4.108785E-27  5.962760E-29  1.000000E-30
    189  6.286334795077E-02  1.894486E-17  4.277804E-19  2.696231E-20  1.250698E-22  1.583384E-24  1.015084E-26  1.538640E-28  1.000000E-30
    190  6.324448148531E-02  3.532990E-17  8.186183E-19  5.371335E-20  2.522812E-22  3.321516E-24  2.171540E-26  3.415090E-28  1.386195E-30
    191  6.354755735680E-02  5.792505E-17  1.370104E-18  9.282840E-20  4.403526E-22  5.981789E-24  3.972406E-26  6.433542E-28  2.669214E-30
    192  6.382753282149E-02  9.140259E-17  2.203684E-18  1.538117E-19  7.364045E-22  1.029786E-23  6.938543E-26  1.154798E-27  4.861078E-30
    193  6.429792763326E-02  1.963651E-16  4.889569E-18  3.588211E-19  1.744901E-21  2.562482E-23  1.769309E-25  3.083307E-27  1.330161E-29
    194  6.470641913937E-02  3.810306E-16  9.759264E-18  7.482103E-19  3.688347E-21  5.653246E-23  3.987636E-25  7.233999E-27  3.188462E-29
    195  6.514351188605E-02  7.735496E-16  2.042339E-17  1.641159E-18  8.209685E-21  1.317574E-22  9.509633E-25  1.801337E-26  8.124943E-29
    196  6.551961572666E-02  1.421817E-15  3.853817E-17  3.225238E-18  1.633995E-20  2.728889E-22  2.009078E-24  3.950580E-26  1.817850E-28
    197  6.614173306661E-02  3.885887E-15  1.100369E-16  9.852853E-18  5.098471E-20  9.098368E-22  6.923505E-24  1.448836E-25  6.892260E-28
    198  6.666431851744E-02  9.031675E-15  2.653925E-16  2.515869E-17  1.325380E-19  2.501427E-21  1.957351E-23  4.317100E-25  2.112238E-27
    199  6.714973898932E-02  1.975200E-14  6.008536E-16  6.007767E-17  3.218431E-19  6.400889E-21  5.141026E-23  1.191018E-24  5.982573E-27
    200  6.763365269933E-02  4.307655E-14  1.356701E-15  1.430937E-16  7.795772E-19  1.634066E-20  1.347214E-22  3.278745E-24  1.690960E-26
    201  6.810748363549E-02  9.236695E-14  3.010420E-15  3.346447E-16  1.853654E-18  4.091764E-20  3.461468E-22  8.843178E-24  4.680813E-26
    202  6.886988901479E-02  3.146441E-13  1.084038E-14  1.311989E-15  7.465628E-18  1.791973E-19  1.580435E-21  4.367281E-23  2.410935E-25
    203  6.932442343830E-02  6.528436E-13  2.325633E-14  2.962293E-15  1.713225E-17  4.325300E-19  3.911804E-21  1.133460E-22  6.418449E-25
    204  6.977291475786E-02  1.340465E-12  4.936046E-14  6.613784E-15  3.887133E-17  1.031683E-18  9.565462E-21  2.904637E-22  1.686708E-24
    205  7.051837306122E-02  4.418650E-12  1.719978E-13  2.508093E-14  1.514411E-16  4.369986E-18  4.223718E-20  1.387054E-21  8.400428E-24
    206  7.120724846930E-02  1.324754E-11  5.430860E-13  8.568948E-14  5.306211E-16  1.655466E-17  1.663376E-19  5.876960E-21  3.701977E-23
    207  7.185571854523E-02  3.706384E-11  1.596066E-12  2.713749E-13  1.721252E-15  5.782987E-17  6.028623E-19  2.283070E-20  1.492841E-22
    208  7.250556240022E-02  1.031485E-10  4.668356E-12  8.559257E-13  5.562309E-15  2.014025E-16  2.179183E-18  8.852032E-20  6.010814E-22
    209  7.308358088908E-02  2.542536E-10  1.203188E-11  2.360030E-12  1.567469E-14  6.069010E-16  6.789281E-18  2.936542E-19  2.062627E-21
    210  7.365083251161E-02  6.107764E-10  3.020616E-11  6.333188E-12  4.298023E-14  1.778068E-15  2.055688E-17  9.460083E-19  6.870683E-21
    211  7.420607479025E-02  1.423098E-09  7.350695E-11  1.645694E-11  1.140880E-13  5.037994E-15  6.016771E-17  2.943250E-18  2.209275E-20
    212  7.477269193766E-02  3.322352E-09  1.794522E-10  4.297491E-11  3.045223E-13  1.437956E-14  1.775563E-16  9.247896E-18  7.180966E-20
    213  7.532671922740E-02  7.478216E-09  4.220998E-10  1.080069E-10  7.820491E-13  3.944699E-14  5.033415E-16  2.788572E-17  2.238801E-19
    214  7.590819975934E-02  1.711858E-08  1.012264E-09  2.777818E-10  2.057844E-12  1.112919E-13  1.470213E-15  8.694008E-17  7.230605E-19
    215  7.648106882397E-02  3.760878E-08  2.329014E-09  6.849825E-10  5.190986E-12  3.008295E-13  4.113265E-15  2.594839E-16  2.234972E-18
    216  7.706864365518E-02  8.141726E-08  5.288357E-09  1.670654E-09  1.296151E-11  8.067198E-13  1.142949E-14  7.708015E-16  6.883562E-18
    217  7.765097184480E-02  1.682545E-07  1.146190E-08  3.888584E-09  3.088526E-11  2.064167E-12  3.030083E-14  2.184199E-15  2.022294E-17
    218  7.824188421090E-02  3.358703E-07  2.402172E-08  8.764892E-09  7.130700E-11  5.125242E-12  7.801300E-14  6.019341E-15  5.782746E-17
    219  7.883216312169E-02  6.379939E-07  4.792013E-08  1.881120E-08  1.567826E-10  1.212363E-11  1.913870E-13  1.581183E-14  1.576476E-16
    220  7.934760137230E-02  1.072358E-06  8.408803E-08  3.519832E-08  2.996632E-10  2.470958E-11  4.027620E-13  3.533415E-14  3.639677E-16
    221  7.991019390762E-02  1.809067E-06  1.487244E-07  6.679900E-08  5.821405E-10  5.150953E-11  8.696417E-13  8.149196E-14  8.700459E-16
    222  8.044081450283E-02  2.842698E-06  2.444261E-07  1.173657E-07  1.045767E-09  9.893319E-11  1.726957E-12  1.722678E-13  1.902811E-15
    223  8.103419684334E-02  4.501747E-06  4.071305E-07  2.107444E-07  1.925315E-09  1.963796E-10  3.559060E-12  3.808894E-13  4.371219E-15
    224  8.158988408622E-02  6.640365E-06  6.298289E-07  3.499229E-07  3.273070E-09  3.583840E-10  6.728984E-12  7.694714E-13  9.155040E-15
    225  8.219791245697E-02  9.723753E-06  9.719525E-07  5.837163E-07  5.603668E-09  6.633904E-10  1.295060E-11  1.592975E-12  1.972104E-14
    226  8.273529679330E-02  1.314007E-05  1.376190E-06  8.856999E-07  8.701790E-09  1.104209E-09  2.231624E-11  2.928858E-12  3.756332E-14
    227  8.327310875316E-02  1.720465E-05  1.888615E-06  1.303179E-06  1.310573E-08  1.783457E-09  3.732423E-11  5.229055E-12  6.949420E-14
    228  8.381967664174E-02  2.193984E-05  2.527077E-06  1.872355E-06  1.928529E-08  2.818769E-09  6.113582E-11  9.156148E-12  1.261992E-13
    229  8.442137901789E-02  2.772763E-05  3.368653E-06  2.700522E-06  2.856353E-08  4.518749E-09  1.019649E-10  1.644270E-11  2.359706E-13
    230  8.496109010092E-02  3.327328E-05  4.241908E-06  3.651383E-06  3.955923E-08  6.722007E-09  1.572043E-10  2.710034E-11  4.033695E-13
    231  8.556251684447E-02  3.961929E-05  5.331567E-06  4.970409E-06  5.532278E-08  1.018518E-08  2.479549E-10  4.606725E-11  7.143478E-13
    232  8.609514523980E-02  4.518373E-05  6.380808E-06  6.386547E-06  7.281982E-08  1.439897E-08  3.633226E-10  7.215643E-11  1.160541E-12
    233  8.668730402486E-02  5.108996E-05  7.615210E-06  8.252676E-06  9.667655E-08  2.070700E-08  5.438761E-10  1.163843E-10  1.950067E-12
    234  8.725638446658E-02  5.629469E-05  8.841311E-06  1.034712E-05  1.244316E-07  2.879453E-08  7.862505E-10  1.808471E-10  3.152633E-12
    235  8.784892152766E-02  6.105318E-05  1.012901E-05  1.284806E-05  1.588211E-07  3.985387E-08  1.133487E-09  2.812007E-10  5.110060E-12
    236  8.837914431516E-02  6.463909E-05  1.126695E-05  1.536561E-05  1.947205E-07  5.255905E-08  1.550743E-09  4.118234E-10  7.769320E-12
    237  8.927467123273E-02  6.910070E-05  1.310225E-05  2.021554E-05  2.672796E-07  8.168560E-08  2.565726E-09  7.651106E-10  1.538490E-11
    238  9.009385267910E-02  7.136346E-05  1.462582E-05  2.528682E-05  3.477243E-07  1.191779E-07  3.966323E-09  1.316374E-09  2.807831E-11
    239  9.088007009323E-02  7.195283E-05  1.590123E-05  3.069655E-05  4.385244E-07  1.679492E-07  5.911869E-09  2.176338E-09  4.915236E-11
    240  9.160938796651E-02  7.122160E-05  1.689028E-05  3.614492E-05  5.351606E-07  2.273801E-07  8.435423E-09  3.421355E-09  8.152020E-11
    241  9.231864750676E-02  6.946610E-05  1.765443E-05  4.179346E-05  6.409265E-07  3.014768E-07  1.177569E-08  5.251958E-09  1.318853E-10
    242  9.335415502949E-02  6.536196E-05  1.839710E-05  5.054098E-05  8.164135E-07  4.461575E-07  1.880376E-08  9.646058E-09  2.617285E-10
    243  9.429165011748E-02  6.044138E-05  1.868009E-05  5.880044E-05  9.962629E-07  6.244950E-07  2.822031E-08  1.645447E-08  4.793158E-10
    244  9.514750284226E-02  5.527166E-05  1.862239E-05  6.645816E-05  1.176831E-06  8.371743E-07  4.034643E-08  2.647372E-08  8.234061E-10
    245  9.592869681963E-02  5.022751E-05  1.832423E-05  7.339803E-05  1.353833E-06  1.081993E-06  5.533492E-08  4.047694E-08  1.337359E-09
    246  9.638259128200E-02  4.722662E-05  1.805107E-05  7.736354E-05  1.461520E-06  1.250472E-06  6.621409E-08  5.161749E-08  1.766871E-09
    247  9.686466198075E-02  4.403160E-05  1.768843E-05  8.148328E-05  1.579240E-06  1.453170E-06  7.986009E-08  6.662983E-08  2.368586E-09
    248  9.745016881397E-02  4.019058E-05  1.715784E-05  8.631930E-05  1.726211E-06  1.735978E-06  9.983786E-08  9.050043E-08  3.369308E-09
    249  9.798964068785E-02  3.673299E-05  1.659204E-05  9.057615E-05  1.864856E-06  2.036375E-06  1.221602E-07  1.195831E-07  4.647099E-09
    250  9.892639389759E-02  3.101521E-05  1.546563E-05  9.741880E-05  2.110978E-06  2.662947E-06  1.720132E-07  1.926582E-07  8.071178E-09
    251  9.977784733458E-02  2.623912E-05  1.432847E-05  1.029108E-04  2.337599E-06  3.365954E-06  2.327328E-07  2.949395E-07  1.324016E-08
    252  1.005622893962E-01  2.224390E-05  1.321884E-05  1.072798E-04  2.546362E-06  4.147128E-06  3.055044E-07  4.343352E-07  2.079329E-08
    253  1.013070552067E-01  1.883989E-05  1.214086E-05  1.107442E-04  2.741971E-06  5.024013E-06  3.932894E-07  6.241544E-07  3.178123E-08
    254  1.019791947326E-01  1.609332E-05  1.116470E-05  1.132602E-04  2.914389E-06  5.943832E-06  4.917748E-07  8.625665E-07  4.645676E-08
    255  1.025982572428E-01  1.382929E-05  1.027399E-05  1.150335E-04  3.067967E-06  6.911329E-06  6.019894E-07  1.158622E-06  6.574058E-08
    256  1.032644197032E-01  1.166822E-05  9.336435E-06  1.163197E-04  3.225378E-06  8.091865E-06  7.452505E-07  1.586061E-06  9.522682E-08
    257  1.039121745974E-01  9.821526E-06  8.451820E-06  1.169139E-04  3.368123E-06  9.389824E-06  9.134181E-07  2.145164E-06  1.361329E-07
    258  1.045193471709E-01  8.300994E-06  7.651503E-06  1.168401E-04  3.489892E-06  1.074820E-05  1.101026E-06  2.837776E-06  1.897622E-07
    259  1.051181778144E-01  6.986327E-06  6.894454E-06  1.161214E-04  3.595440E-06  1.222280E-05  1.318087E-06  3.725535E-06  2.624209E-07
    260  1.056826419982E-01  5.899636E-06  6.211535E-06  1.148094E-04  3.678444E-06  1.373276E-05  1.554956E-06  4.796874E-06  3.549763E-07
    261  1.062431336111E-01  4.952287E-06  5.562894E-06  1.128443E-04  3.741337E-06  1.533959E-05  1.823734E-06  6.140494E-06  4.773848E-07
    262  1.068146627648E-01  4.110416E-06  4.934391E-06  1.101065E-04  3.781241E-06  1.706574E-05  2.133189E-06  7.856453E-06  6.425121E-07
    263  1.073656177930E-01  3.405778E-06  4.360596E-06  1.067139E-04  3.792113E-06  1.878303E-05  2.464827E-06  9.902054E-06  8.505763E-07
    264  1.079139362418E-01  2.796824E-06  3.819742E-06  1.025502E-04  3.771160E-06  2.050537E-05  2.825191E-06  1.238297E-05  1.117334E-06
    265  1.084202130578E-01  2.309387E-06  3.348930E-06  9.798316E-05  3.719860E-06  2.205556E-05  3.179500E-06  1.510969E-05  1.427117E-06
    266  1.089957947327E-01  1.834197E-06  2.848586E-06  9.194221E-05  3.620232E-06  2.369547E-05  3.597526E-06  1.875087E-05  1.866065E-06
    267  1.095139929398E-01  1.470964E-06  2.430841E-06  8.575261E-05  3.490138E-06  2.498287E-05  3.975313E-06  2.252749E-05  2.350630E-06
    268  1.100036617482E-01  1.178168E-06  2.065434E-06  7.929840E-05  3.330719E-06  2.596188E-05  4.319728E-06  2.650697E-05  2.893227E-06
    269  1.105581599754E-01  9.008875E-07  1.689222E-06  7.141000E-05  3.109123E-06  2.670085E-05  4.674633E-06  3.140359E-05  3.608086E-06
    270  1.111738162549E-01  6.533448E-07  1.320693E-06  6.216264E-05  2.817634E-06  2.696081E-05  4.996651E-06  3.713709E-05  4.518660E-06
    271  1.117276452796E-01  4.779171E-07  1.034189E-06  5.366226E-05  2.522804E-06  2.662774E-05  5.196347E-06  4.232905E-05  5.425148E-06
    272  1.122547306619E-01  3.472538E-07  8.021330E-07  4.569415E-05  2.224815E-06  2.579442E-05  5.289027E-06  4.703570E-05  6.336150E-06
    273  1.128196390807E-01  2.407153E-07  5.965792E-07  3.757774E-05  1.900239E-06  2.437542E-05  5.272242E-06  5.153476E-05  7.325351E-06
    274  1.134172103791E-01  1.588522E-07  4.243438E-07  2.974782E-05  1.566313E-06  2.237528E-05  5.123092E-06  5.537889E-05  8.335424E-06
    275  1.139661173569E-01  1.056857E-07  3.025984E-07  2.342388E-05  1.280365E-06  2.020746E-05  4.877027E-06  5.786676E-05  9.183474E-06
    276  1.145721141816E-01  6.561075E-08  2.029055E-07  1.753254E-05  9.991056E-07  1.761198E-05  4.507061E-06  5.930178E-05  9.981628E-06
    277  1.151138636995E-01  4.188012E-08  1.388133E-07  1.323927E-05  7.833157E-07  1.524943E-05  4.113821E-06  5.939599E-05  1.054116E-05
    278  1.160623872824E-01  1.812596E-08  6.791320E-08  7.716027E-06  4.879036E-07  1.132398E-05  3.353420E-06  5.706473E-05  1.112072E-05
    279  1.166131253687E-01  1.085616E-08  4.369978E-08  5.498710E-06  3.615099E-07  9.297508E-06  2.907970E-06  5.447465E-05  1.121398E-05
    280  1.171578902390E-01  6.419747E-09  2.775257E-08  3.865473E-06  2.642041E-07  7.525337E-06  2.485337E-06  5.122454E-05  1.113608E-05
    281  1.179966344325E-01  2.758827E-09  1.332364E-08  2.173466E-06  1.578070E-07  5.268322E-06  1.893464E-06  4.527389E-05  1.071232E-05
    282  1.184626561866E-01  1.696092E-09  8.716288E-09  1.553277E-06  1.166669E-07  4.255994E-06  1.603788E-06  4.166465E-05  1.033691E-05
    283  1.189221956404E-01  1.037961E-09  5.672282E-09  1.103074E-06  8.568536E-08  3.412381E-06  1.347709E-06  3.800854E-05  9.883470E-06
    284  1.197605220964E-01  4.098213E-10  2.508421E-09  5.731237E-07  4.736181E-08  2.217156E-06  9.546581E-07  3.132184E-05  8.879794E-06
    285  1.205341475296E-01  1.678571E-10  1.141100E-09  3.027682E-07  2.650765E-08  1.442096E-06  6.729975E-07  2.541427E-05  7.808512E-06
    286  1.212540834288E-01  7.065717E-11  5.302086E-10  1.619104E-07  1.496664E-08  9.374836E-07  4.718614E-07  2.033225E-05  6.737037E-06
    287  1.219299358624E-01  3.033674E-11  2.499671E-10  8.719520E-08  8.485692E-09  6.074180E-07  3.284197E-07  1.603444E-05  5.706493E-06
    288  1.225766858039E-01  1.308674E-11  1.179903E-10  4.677253E-08  4.783679E-09  3.892926E-07  2.255258E-07  1.241638E-05  4.733833E-06
    289  1.231854533608E-01  5.732583E-12  5.629449E-11  2.519686E-08  2.701464E-09  2.483151E-07  1.535908E-07  9.477226E-06  3.857020E-06
    290  1.237219182154E-01  2.688695E-12  2.847967E-11  1.419620E-08  1.587072E-09  1.625205E-07  1.065365E-07  7.273487E-06  3.136592E-06
    291  1.242404039059E-01  1.257860E-12  1.434059E-11  7.934501E-09  9.239177E-10  1.050620E-07  7.287349E-08  5.488298E-06  2.503727E-06
    292  1.248086455930E-01  5.287577E-13  6.537439E-12  4.056710E-09  4.941003E-10  6.305351E-08  4.654675E-08  3.905617E-06  1.895709E-06
    293  1.253177247642E-01  2.351699E-13  3.127793E-12  2.152435E-09  2.730110E-10  3.867020E-08  3.019704E-08  2.793856E-06  1.434091E-06
    294  1.258810647447E-01  9.268068E-14  1.336912E-12  1.031288E-09  1.368544E-10  2.176571E-08  1.809409E-08  1.866111E-06  1.019386E-06
    295  1.264205598797E-01  3.680929E-14  5.739484E-13  4.932566E-10  6.837291E-11  1.215409E-08  1.073191E-08  1.228612E-06  7.126038E-07
    296  1.270317883483E-01  1.247116E-14  2.124113E-13  2.057298E-10  2.997266E-11  6.049682E-09  5.722427E-09  7.380949E-07  4.584011E-07
    297  1.275757308169E-01  4.651843E-15  8.562680E-14  9.161157E-11  1.395493E-11  3.155439E-09  3.174602E-09  4.556423E-07  3.008529E-07
    298  1.286048671531E-01  6.749430E-16  1.465678E-14  1.846498E-11  3.080739E-12  8.666945E-10  9.806390E-10  1.722036E-07  1.277029E-07
    299  1.290949488661E-01  2.947773E-16  6.701027E-15  8.487609E-12  1.465830E-12  4.544732E-10  5.440835E-10  1.055305E-07  8.284508E-08
    300  1.295345101683E-01  1.403791E-16  3.341942E-15  4.143357E-12  7.422419E-13  2.522608E-10  3.179739E-10  6.737654E-08  5.563887E-08
    301  1.303954523490E-01  3.710719E-17  9.736266E-16  9.950064E-13  1.918507E-13  7.764910E-11  1.083479E-10  2.731446E-08  2.492350E-08
    302  1.308549873199E-01  1.991993E-17  5.530476E-16  4.655705E-13  9.305565E-14  4.091042E-11  6.020159E-11  1.665347E-08  1.603361E-08
    303  1.312776310019E-01  1.174073E-17  3.436763E-16  2.303888E-13  4.761892E-14  2.250005E-11  3.481259E-11  1.049892E-08  1.062319E-08
    304  1.320787884157E-01  4.650186E-18  1.521558E-16  6.157173E-14  1.355762E-14  7.139213E-12  1.216018E-11  4.320683E-09  4.806269E-09
    305  1.327308179063E-01  2.275386E-18  8.209299E-17  2.199098E-14  5.072747E-15  2.771267E-12  5.102202E-12  2.070760E-09  2.489350E-09
    306  1.333821207310E-01  1.118882E-18  4.473749E-17  8.347957E-15  2.012303E-15  1.064302E-12  2.119440E-12  9.823562E-10  1.276972E-09
    307  1.339749669338E-01  5.833912E-19  2.565843E-17  3.725162E-15  9.337614E-16  4.432941E-13  9.480841E-13  4.947826E-10  6.908776E-10
    308  1.345530840576E-01  3.055734E-19  1.476863E-17  1.820247E-15  4.749033E-16  1.879281E-13  4.308643E-13  2.516214E-10  3.769216E-10
    309  1.351098094661E-01  1.616474E-19  8.563286E-18  9.668818E-16  2.631694E-16  8.216637E-14  2.013698E-13  1.303211E-10  2.089452E-10
    310  1.359304916944E-01  6.151804E-20  3.734773E-18  4.083185E-16  1.191478E-16  2.451307E-14  6.625842E-14  4.897448E-11  8.686440E-11
    311  1.363572082699E-01  3.668600E-20  2.391428E-18  2.657240E-16  8.061468E-17  1.326317E-14  3.761807E-14  2.932906E-11  5.482160E-11
    312  1.367788244083E-01  2.175323E-20  1.522106E-18  1.741867E-16  5.498680E-17  7.290503E-15  2.169144E-14  1.759775E-11  3.465704E-11
    313  1.375777712339E-01  7.825243E-21  6.266141E-19  7.776930E-17  2.653790E-17  2.456660E-15  7.998424E-15  6.650098E-12  1.446649E-11
    314  1.380438267916E-01  4.222980E-21  3.657534E-19  4.809421E-17  1.719009E-17  1.354360E-15  4.638466E-15  3.763713E-12  8.673994E-12
    315  1.384690951451E-01  2.367222E-21  2.203299E-19  3.067127E-17  1.144109E-17  8.032918E-16  2.884755E-15  2.232216E-12  5.424096E-12
    316  1.391087445178E-01  9.633446E-22  9.989980E-20  1.524017E-17  6.065697E-18  3.802724E-16  1.470396E-15  1.015409E-12  2.672095E-12
    317  1.397002518981E-01  4.073581E-22  4.659956E-20  7.775426E-18  3.287310E-18  1.967764E-16  8.170286E-16  4.907389E-13  1.389814E-12
    318  1.402705851668E-01  1.731396E-22  2.168776E-20  3.960210E-18  1.775280E-18  1.058726E-16  4.722137E-16  2.437598E-13  7.408373E-13
    319  1.408634912375E-01  6.960223E-23  9.493820E-21  1.910808E-18  9.106829E-19  5.571413E-17  2.684692E-16  1.178601E-13  3.854948E-13
    320  1.414089642241E-01  2.998354E-23  4.337498E-21  9.569502E-19  4.826321E-19  3.074771E-17  1.593569E-16  6.069126E-14  2.123420E-13
    321  1.419220762512E-01  1.383715E-23  2.044341E-21  4.918843E-19  2.616845E-19  1.744550E-17  9.692681E-17  3.267823E-14  1.218083E-13
    322  1.422771704232E-01  8.319519E-24  1.207505E-21  3.079829E-19  1.700215E-19  1.170910E-17  6.829708E-17  2.131775E-14  8.302995E-14
    323  1.426029315631E-01  5.389442E-24  7.450567E-22  1.998004E-19  1.141015E-19  8.086754E-18  4.933103E-17  1.443574E-14  5.854257E-14
    324  1.430135230101E-01  3.310875E-24  4.085936E-22  1.156534E-19  6.891543E-20  5.044387E-18  3.256518E-17  8.865035E-15  3.783408E-14
    325  1.434683796643E-01  2.108652E-24  2.151480E-22  6.328616E-20  3.950664E-20  2.971560E-18  2.042623E-17  5.193991E-15  2.346240E-14
    326  1.440315208021E-01  1.353274E-24  1.036357E-22  3.034870E-20  2.003619E-20  1.530720E-18  1.137005E-17  2.701525E-15  1.309896E-14
    327  1.445490332405E-01  9.677387E-25  5.785001E-23  1.572369E-20  1.089907E-20  8.256962E-19  6.583895E-18  1.491301E-15  7.722297E-15
    328  1.451370980342E-01  6.833376E-25  3.341733E-23  7.696258E-21  5.612300E-21  4.077124E-19  3.520318E-18  7.685975E-16  4.292311E-15
    329  1.457052374241E-01  4.865435E-25  2.149970E-23  4.013553E-21  3.055810E-21  2.058225E-19  1.916204E-18  4.107111E-16  2.469658E-15
    330  1.463107957421E-01  3.289417E-25  1.407111E-23  2.084559E-21  1.651324E-21  9.909720E-20  9.977709E-19  2.131918E-16  1.389057E-15
    331  1.468752132891E-01  2.199553E-25  9.537394E-24  1.169761E-21  9.570216E-22  5.020079E-20  5.420655E-19  1.173275E-16  8.245645E-16
    332  1.475510939381E-01  1.287701E-25  5.847930E-24  6.029721E-22  5.114440E-22  2.230390E-20  2.606535E-19  5.835056E-17  4.497537E-16
    333  1.481899111058E-01  7.327920E-26  3.535526E-24  3.260630E-22  2.862919E-22  1.038021E-20  1.299675E-19  3.052596E-17  2.571769E-16
    334  1.491767377555E-01  2.750209E-26  1.480719E-24  1.249286E-22  1.164103E-22  3.205482E-21  4.410638E-20  1.144937E-17  1.109839E-16
    335  1.497116139607E-01  1.530157E-26  8.795222E-25  7.297888E-23  7.050410E-23  1.706961E-21  2.451724E-20  6.786071E-18  7.100985E-17
    336  1.502421520731E-01  8.209855E-27  5.046743E-25  4.182707E-23  4.199443E-23  9.113932E-22  1.362876E-20  4.042204E-18  4.568931E-17
    337  1.509052103900E-01  3.567836E-27  2.392427E-25  2.012875E-23  2.127395E-23  4.158074E-22  6.523455E-21  2.121389E-18  2.642355E-17
    338  1.515352476696E-01  1.528341E-27  1.115847E-25  9.640271E-24  1.072628E-23  1.964295E-22  3.226785E-21  1.150306E-18  1.572245E-17
    339  1.521327102765E-01  6.488900E-28  5.148098E-26  4.597245E-24  5.380483E-24  9.537743E-23  1.641906E-21  6.409353E-19  9.574710E-18
    340  1.526678407657E-01  2.900657E-28  2.481920E-26  2.294017E-24  2.812428E-24  4.946785E-23  8.912252E-22  3.781892E-19  6.120239E-18
    341  1.532481602429E-01  1.170995E-28  1.088235E-26  1.047838E-24  1.352061E-24  2.400885E-23  4.562410E-22  2.123542E-19  3.749553E-18
    342  1.535863948111E-01  6.822072E-29  6.637358E-27  6.552574E-25  8.712828E-25  1.566408E-23  3.075620E-22  1.511874E-19  2.809272E-18
    343  1.538995751697E-01  4.101864E-29  4.162521E-27  4.207468E-25  5.752940E-25  1.049702E-23  2.126407E-22  1.100139E-19  2.143657E-18
    344  1.546020187628E-01  1.290237E-29  1.441471E-27  1.534405E-25  2.232519E-25  4.233428E-24  9.207924E-23  5.346816E-20  1.159444E-18
    345  1.552062305672E-01  4.990077E-30  5.839134E-28  6.447450E-26  9.869633E-26  1.925308E-24  4.442542E-23  2.847648E-20  6.772354E-19
    346  1.557875935888E-01  2.194366E-30  2.558099E-28  2.873763E-26  4.592275E-26  8.994499E-25  2.182631E-23  1.537328E-20  3.998000E-19
    347  1.566447447202E-01  1.000000E-30  9.345067E-29  1.015327E-26  1.688969E-26  2.984346E-25  7.560607E-24  6.094932E-21  1.809674E-19
    348  1.574294426159E-01  1.000000E-30  5.242614E-29  5.275452E-27  8.831300E-27  1.172597E-25  2.851338E-24  2.575693E-21  8.635643E-20
    349  1.581710514975E-01  1.000000E-30  3.888523E-29  3.737904E-27  6.271495E-27  5.608116E-26  1.132212E-24  1.123710E-21  4.229576E-20
    350  1.588328903187E-01  1.000000E-30  3.299013E-29  3.163476E-27  5.383045E-27  3.501544E-26  5.031207E-25  5.314759E-22  2.218040E-20
    351  1.594606073659E-01  1.000000E-30  2.905107E-29  2.841243E-27  4.944406E-27  2.635745E-26  2.391356E-25  2.592826E-22  1.193446E-20
    352  1.600565792087E-01  1.000000E-30  2.577239E-29  2.594015E-27  4.630158E-27  2.227534E-26  1.231069E-25  1.301711E-22  6.574927E-21
    353  1.607059625219E-01  1.000000E-30  2.227978E-29  2.329647E-27  4.281084E-27  1.958011E-26  6.465295E-26  6.115371E-23  3.415203E-21
    354  1.613957576202E-01  1.000000E-30  1.856775E-29  2.027487E-27  3.841650E-27  1.726300E-26  3.668954E-26  2.728033E-23  1.692199E-21
    355  1.620398820205E-01  1.000000E-30  1.510375E-29  1.719997E-27  3.349996E-27  1.504288E-26  2.405662E-26  1.278679E-23  8.723812E-22
    356  1.627691861850E-01  1.000000E-30  1.128866E-29  1.355681E-27  2.719993E-27  1.230918E-26  1.624397E-26  5.435252E-24  4.104699E-22
    357  1.634667099868E-01  1.000000E-30  8.047055E-30  1.017180E-27  2.095778E-27  9.597568E-27  1.150282E-26  2.411780E-24  1.986848E-22
    358  1.645369737572E-01  1.000000E-30  4.068915E-30  5.809026E-28  1.244405E-27  5.835920E-27  6.619408E-27  7.109336E-25  6.485139E-23
    359  1.651200899964E-01  1.000000E-30  2.784116E-30  4.066198E-28  8.865041E-28  4.222251E-27  4.780655E-27  3.756048E-25  3.522232E-23
