 *                                      
 * expansion:  temp0=  1.000E+10 den0=  3.000E+06 temp_stop=  1.000E+07
 *          time                rh116         rh117         rh118         rh119         rh120         rh121         rh122         rh123
    180  5.987296131417E-02  9.428822E-21  3.297891E-21  1.654595E-22  2.277887E-23  6.895282E-25  5.642662E-26  9.141581E-28  4.200521E-29
    181  6.018239261751E-02  1.659407E-20  6.014496E-21  3.091216E-22  4.400667E-23  1.364723E-24  1.153277E-25  1.910605E-27  9.050907E-29
    182  6.051941164510E-02  3.060527E-20  1.153331E-20  6.085868E-22  8.987011E-23  2.861653E-24  2.504736E-25  4.252005E-27  2.082516E-28
    183  6.081686890997E-02  5.240190E-20  2.044110E-20  1.104097E-21  1.684241E-22  5.490051E-24  4.957367E-25  8.599476E-27  4.338151E-28
    184  6.107970107709E-02  8.412056E-20  3.383414E-20  1.865659E-21  2.929060E-22  9.747826E-24  9.048374E-25  1.599946E-26  8.285395E-28
    185  6.149099227918E-02  1.758894E-19  7.423141E-20  4.228156E-21  6.945208E-22  2.387842E-23  2.314734E-24  4.217800E-26  2.275960E-27
    186  6.184187848266E-02  3.291643E-19  1.447714E-19  8.478349E-21  1.447725E-21  5.118254E-23  5.149508E-24  9.627886E-26  5.381891E-27
    187  6.212841772032E-02  5.482320E-19  2.494127E-19  1.494245E-20  2.633848E-21  9.526716E-23  9.881251E-24  1.886802E-25  1.085627E-26
    188  6.241083345826E-02  9.055164E-19  4.259740E-19  2.610057E-20  4.747544E-21  1.756423E-22  1.877518E-23  3.660553E-25  2.167309E-26
    189  6.286334795077E-02  2.019603E-18  1.002641E-18  6.369569E-20  1.218699E-20  4.675507E-22  5.246159E-23  1.057677E-24  6.557151E-26
    190  6.324448148531E-02  3.963711E-18  2.059711E-18  1.349141E-19  2.694376E-20  1.065968E-21  1.246234E-22  2.584809E-24  1.666208E-25
    191  6.354755735680E-02  6.767335E-18  3.646989E-18  2.447764E-19  5.058375E-20  2.050853E-21  2.477487E-22  5.255930E-24  3.495019E-25
    192  6.382753282149E-02  1.108903E-17  6.181441E-18  4.243670E-19  9.052326E-20  3.754510E-21  4.675553E-22  1.012914E-23  6.932767E-25
    193  6.429792763326E-02  2.538977E-17  1.498340E-17  1.068561E-18  2.404629E-19  1.036269E-20  1.358360E-21  3.048539E-23  2.190617E-24
    194  6.470641913937E-02  5.210936E-17  3.232306E-17  2.383096E-18  5.619457E-19  2.504040E-20  3.432685E-21  7.945067E-23  5.957135E-24
    195  6.514351188605E-02  1.123932E-16  7.355521E-17  5.620220E-18  1.393603E-18  6.437133E-20  9.259837E-21  2.215414E-22  1.738844E-23
    196  6.551961572666E-02  2.176718E-16  1.492162E-16  1.175867E-17  3.045286E-18  1.450998E-19  2.176024E-20  5.357265E-22  4.374428E-23
    197  6.614173306661E-02  6.490013E-16  4.806045E-16  3.986700E-17  1.109999E-17  5.569227E-19  8.951713E-20  2.311325E-21  2.015740E-22
    198  6.666431851744E-02  1.623429E-15  1.283296E-15  1.111640E-16  3.290341E-17  1.724456E-18  2.939042E-19  7.899765E-21  7.283811E-22
    199  6.714973898932E-02  3.801706E-15  3.194337E-15  2.881283E-16  9.030260E-17  4.929499E-18  8.874375E-19  2.476542E-20  2.405356E-21
    200  6.763365269933E-02  8.869146E-15  7.922814E-15  7.441895E-16  2.470081E-16  1.404564E-17  2.671332E-18  7.740474E-20  7.920590E-21
    201  6.810748363549E-02  2.029513E-14  1.925699E-14  1.882388E-15  6.611100E-16  3.913377E-17  7.856453E-18  2.362318E-19  2.544733E-20
    202  6.886988901479E-02  7.640621E-14  7.994815E-14  8.336223E-15  3.208486E-15  2.026861E-16  4.441553E-17  1.417889E-18  1.659795E-19
    203  6.932442343830E-02  1.673681E-13  1.857265E-13  2.013063E-14  8.186392E-15  5.377618E-16  1.242239E-16  4.111159E-18  5.060176E-19
    204  6.977291475786E-02  3.603436E-13  4.238842E-13  4.774244E-14  2.050432E-14  1.400088E-15  3.407652E-16  1.168685E-17  1.511665E-18
    205  7.051837306122E-02  1.263399E-12  1.638653E-12  1.968036E-13  9.260927E-14  6.746531E-15  1.791936E-15  6.522784E-17  9.166728E-18
    206  7.120724846930E-02  3.923620E-12  5.574128E-12  7.107004E-13  3.641721E-13  2.817935E-14  8.120345E-15  3.124690E-16  4.744939E-17
    207  7.185571854523E-02  1.112579E-11  1.723297E-11  2.325287E-12  1.291836E-12  1.058442E-13  3.295361E-14  1.336609E-15  2.184539E-16
    208  7.250556240022E-02  3.078074E-11  5.202641E-11  7.433053E-12  4.480790E-12  3.889360E-13  1.309296E-13  5.600416E-15  9.859065E-16
    209  7.308358088908E-02  7.411288E-11  1.354624E-10  2.036974E-11  1.321109E-11  1.207529E-12  4.359502E-13  1.955559E-14  3.679322E-15
    210  7.365083251161E-02  1.705688E-10  3.368355E-10  5.327521E-11  3.714284E-11  3.572635E-12  1.382130E-12  6.497888E-14  1.305580E-14
    211  7.420607479025E-02  3.730691E-10  7.950770E-10  1.321657E-10  9.894694E-11  1.000766E-11  4.144470E-12  2.040655E-13  4.374359E-14
    212  7.477269193766E-02  7.965018E-10  1.835735E-09  3.211394E-10  2.586729E-10  2.754737E-11  1.223471E-11  6.316928E-13  1.447196E-13
    213  7.532671922740E-02  1.598490E-09  3.979455E-09  7.320066E-10  6.336608E-10  7.099337E-11  3.377811E-11  1.827342E-12  4.469584E-13
    214  7.590819975934E-02  3.149537E-09  8.506424E-09  1.649917E-09  1.541192E-09  1.821723E-10  9.321638E-11  5.297639E-12  1.388547E-12
    215  7.648106882397E-02  5.803200E-09  1.699268E-08  3.473724E-09  3.499176E-09  4.361659E-10  2.398761E-10  1.431507E-11  4.018386E-12
    216  7.706864365518E-02  1.021538E-08  3.251626E-08  7.017423E-09  7.641845E-09  1.006193E-09  5.961620E-10  3.741648E-11  1.127384E-11
    217  7.765097184480E-02  1.681410E-08  5.817043E-08  1.325108E-08  1.559735E-08  2.169012E-09  1.384270E-09  9.135807E-11  2.954186E-11
    218  7.824188421090E-02  2.620021E-08  9.869333E-08  2.375720E-08  3.027553E-08  4.451704E-09  3.065110E-09  2.129389E-10  7.400882E-11
    219  7.883216312169E-02  3.841678E-08  1.576407E-07  4.010962E-08  5.536474E-08  8.610134E-09  6.398358E-09  4.680220E-10  1.749034E-10
    220  7.934760137230E-02  5.118644E-08  2.264526E-07  6.049125E-08  8.957086E-08  1.463245E-08  1.162779E-08  8.899195E-10  3.544566E-10
    221  7.991019390762E-02  6.677327E-08  3.208445E-07  9.040625E-08  1.445911E-07  2.493136E-08  2.132526E-08  1.715211E-09  7.326899E-10
    222  8.044081450283E-02  8.221856E-08  4.272547E-07  1.266417E-07  2.179048E-07  3.954675E-08  3.627270E-08  3.058116E-09  1.395982E-09
    223  8.103419684334E-02  9.907904E-08  5.623563E-07  1.764503E-07  3.296474E-07  6.337280E-08  6.287803E-08  5.589447E-09  2.749370E-09
    224  8.158988408622E-02  1.131773E-07  6.980696E-07  2.310943E-07  4.665457E-07  9.468923E-08  1.011702E-07  9.453181E-09  4.988936E-09
    225  8.219791245697E-02  1.253480E-07  8.472395E-07  2.975185E-07  6.541712E-07  1.409351E-07  1.633687E-07  1.612601E-08  9.196137E-09
    226  8.273529679330E-02  1.323472E-07  9.704392E-07  3.591270E-07  8.519307E-07  1.935423E-07  2.412177E-07  2.500064E-08  1.527400E-08
    227  8.327310875316E-02  1.352913E-07  1.076847E-06  4.200979E-07  1.075783E-06  2.578033E-07  3.456448E-07  3.762637E-08  2.463941E-08
    228  8.381967664174E-02  1.340291E-07  1.160119E-06  4.776618E-07  1.322664E-06  3.347480E-07  4.835830E-07  5.535094E-08  3.891074E-08
    229  8.442137901789E-02  1.280305E-07  1.216060E-06  5.315128E-07  1.604919E-06  4.314974E-07  6.770685E-07  8.192666E-08  6.230111E-08
    230  8.496109010092E-02  1.191670E-07  1.231027E-06  5.678615E-07  1.854271E-06  5.265027E-07  8.902116E-07  1.132593E-07  9.246361E-08
    231  8.556251684447E-02  1.064788E-07  1.208562E-06  5.922427E-07  2.111284E-06  6.373119E-07  1.171709E-06  1.577008E-07  1.394127E-07
    232  8.609514523980E-02  9.375153E-08  1.157224E-06  5.984728E-07  2.307031E-06  7.354344E-07  1.456878E-06  2.061633E-07  1.956520E-07
    233  8.668730402486E-02  7.901470E-08  1.071376E-06  5.884960E-07  2.476130E-06  8.390010E-07  1.806852E-06  2.704410E-07  2.778600E-07
    234  8.725638446658E-02  6.517062E-08  9.677701E-07  5.634963E-07  2.580573E-06  9.275476E-07  2.165719E-06  3.422278E-07  3.796905E-07
    235  8.784892152766E-02  5.183997E-08  8.467315E-07  5.240718E-07  2.622783E-06  1.002856E-06  2.548494E-06  4.262738E-07  5.125744E-07
    236  8.837914431516E-02  4.124499E-08  7.339977E-07  4.799789E-07  2.601968E-06  1.051861E-06  2.884820E-06  5.078726E-07  6.565901E-07
    237  8.927467123273E-02  2.665603E-08  5.490392E-07  3.942624E-07  2.449118E-06  1.088493E-06  3.399431E-06  6.529626E-07  9.550885E-07
    238  9.009385267910E-02  1.694299E-08  3.993580E-07  3.126583E-07  2.202287E-06  1.068287E-06  3.761271E-06  7.829847E-07  1.283475E-06
    239  9.088007009323E-02  1.044113E-08  2.804933E-07  2.387617E-07  1.899645E-06  1.002940E-06  3.966261E-06  8.925403E-07  1.633823E-06
    240  9.160938796651E-02  6.380894E-09  1.937047E-07  1.783033E-07  1.589789E-06  9.085490E-07  4.005291E-06  9.694220E-07  1.967486E-06
    241  9.231864750676E-02  3.791671E-09  1.297570E-07  1.289584E-07  1.285622E-06  7.940349E-07  3.893758E-06  1.012172E-06  2.272918E-06
    242  9.335415502949E-02  1.640426E-09  6.699134E-08  7.454609E-08  8.762486E-07  6.068123E-07  3.481572E-06  1.005431E-06  2.621009E-06
    243  9.429165011748E-02  7.067765E-10  3.392904E-08  4.186831E-08  5.721978E-07  4.400251E-07  2.914819E-06  9.268324E-07  2.769137E-06
    244  9.514750284226E-02  3.048652E-10  1.698779E-08  2.305458E-08  3.619866E-07  3.065850E-07  2.319384E-06  8.061721E-07  2.732209E-06
    245  9.592869681963E-02  1.330889E-10  8.518060E-09  1.263078E-08  2.254158E-07  2.085874E-07  1.781446E-06  6.717625E-07  2.556826E-06
    246  9.638259128200E-02  8.022621E-11  5.559359E-09  8.673161E-09  1.668348E-07  1.626824E-07  1.493117E-06  5.907419E-07  2.405910E-06
    247  9.686466198075E-02  4.588357E-11  3.465193E-09  5.711604E-09  1.190292E-07  1.226951E-07  1.215294E-06  5.060127E-07  2.215657E-06
    248  9.745016881397E-02  2.268765E-11  1.902898E-09  3.353967E-09  7.706878E-08  8.502026E-08  9.243379E-07  4.096662E-07  1.959714E-06
    249  9.798964068785E-02  1.157724E-11  1.070169E-09  2.007233E-09  5.049638E-08  5.932496E-08  7.031570E-07  3.302175E-07  1.714673E-06
    250  9.892639389759E-02  3.419469E-12  3.752503E-10  7.849109E-10  2.314163E-08  3.035202E-08  4.185155E-07  2.175218E-07  1.304112E-06
    251  9.977784733458E-02  1.079419E-12  1.383452E-10  3.196377E-10  1.089963E-08  1.581924E-08  2.506388E-07  1.429882E-07  9.780408E-07
    252  1.005622893962E-01  3.590301E-13  5.322050E-11  1.350128E-10  5.275180E-09  8.412533E-09  1.516768E-07  9.435827E-08  7.296806E-07
    253  1.013070552067E-01  1.229688E-13  2.097139E-11  5.816469E-11  2.587232E-09  4.514854E-09  9.211838E-08  6.226477E-08  5.414927E-07
    254  1.019791947326E-01  4.589406E-14  8.880494E-12  2.670564E-11  1.336674E-09  2.531865E-09  5.781050E-08  4.213903E-08  4.077742E-07
    255  1.025982572428E-01  1.821699E-14  3.964570E-12  1.285322E-11  7.178805E-10  1.467287E-09  3.719311E-08  2.907823E-08  3.107228E-07
    256  1.032644197032E-01  6.644738E-15  1.642673E-12  5.778165E-12  3.634037E-10  8.066124E-10  2.289487E-08  1.931155E-08  2.297477E-07
    257  1.039121745974E-01  2.457908E-15  6.884114E-13  2.623005E-12  1.853281E-10  4.459803E-10  1.414283E-08  1.285069E-08  1.698420E-07
    258  1.045193471709E-01  9.569017E-16  3.014622E-13  1.238486E-12  9.766049E-11  2.536263E-10  8.930418E-09  8.704801E-09  1.270645E-07
    259  1.051181778144E-01  3.737959E-16  1.323373E-13  5.859087E-13  5.151808E-11  1.443130E-10  5.637379E-09  5.891805E-09  9.490988E-08
    260  1.056826419982E-01  1.527927E-16  6.041410E-14  2.871537E-13  2.799742E-11  8.426676E-11  3.632474E-09  4.056105E-09  7.174030E-08
    261  1.062431336111E-01  6.226051E-17  2.750004E-14  1.403234E-13  1.517230E-11  4.906335E-11  2.334016E-09  2.784365E-09  5.407388E-08
    262  1.068146627648E-01  2.474107E-17  1.223979E-14  6.717402E-14  8.075387E-12  2.810905E-11  1.479332E-09  1.888648E-09  4.036807E-08
    263  1.073656177930E-01  1.009971E-17  5.574535E-15  3.283176E-14  4.373537E-12  1.635004E-11  9.489238E-10  1.293862E-09  3.034578E-08
    264  1.079139362418E-01  4.104801E-18  2.528204E-15  1.598101E-14  2.359935E-12  9.476666E-12  6.067680E-10  8.837070E-10  2.274934E-08
    265  1.084202130578E-01  1.777224E-18  1.211829E-15  8.180037E-15  1.329152E-12  5.703668E-12  4.000242E-10  6.193522E-10  1.738327E-08
    266  1.089957947327E-01  6.818676E-19  5.220862E-16  3.799229E-15  6.885762E-13  3.187850E-12  2.481017E-10  4.119687E-10  1.276250E-08
    267  1.095139929398E-01  2.862676E-19  2.432484E-16  1.894601E-15  3.790543E-13  1.879758E-12  1.607549E-10  2.843946E-10  9.634265E-09
    268  1.100036617482E-01  1.252370E-19  1.174774E-16  9.760753E-16  2.145603E-13  1.135857E-12  1.062555E-10  1.996489E-10  7.364006E-09
    269  1.105581599754E-01  4.883174E-20  5.123767E-17  4.582736E-16  1.121305E-13  6.394702E-13  6.624997E-11  1.333204E-10  5.417366E-09
    270  1.111738162549E-01  1.706082E-20  2.026240E-17  1.967910E-16  5.426419E-14  3.363004E-13  3.904480E-11  8.483413E-11  3.840440E-09
    271  1.117276452796E-01  6.573685E-21  8.725040E-18  9.130506E-17  2.806303E-14  1.875361E-13  2.414478E-11  5.623457E-11  2.807849E-09
    272  1.122547306619E-01  2.640576E-21  3.892067E-18  4.373967E-17  1.491265E-14  1.071077E-13  1.522412E-11  3.789744E-11  2.078435E-09
    273  1.128196390807E-01  9.891227E-22  1.629513E-18  1.977741E-17  7.539703E-15  5.853295E-14  9.255389E-12  2.475358E-11  1.501938E-09
    274  1.134172103791E-01  3.479644E-22  6.440359E-19  8.484908E-18  3.643444E-15  3.072948E-14  5.443081E-12  1.571406E-11  1.061778E-09
    275  1.139661173569E-01  1.324669E-22  2.726138E-19  3.874336E-18  1.857297E-15  1.691167E-14  3.327435E-12  1.030978E-11  7.695845E-10
    276  1.145721141816E-01  4.537281E-23  1.048668E-19  1.621572E-18  8.784332E-16  8.709424E-15  1.925551E-12  6.453685E-12  5.380474E-10
    277  1.151138636995E-01  1.736208E-23  4.444327E-20  7.412513E-19  4.480416E-16  4.795516E-15  1.177243E-12  4.234519E-12  3.898816E-10
    278  1.160623872824E-01  3.185802E-24  9.754767E-21  1.857663E-19  1.361332E-16  1.666754E-15  4.923013E-13  2.006076E-12  2.201983E-10
    279  1.166131253687E-01  1.171866E-24  3.994515E-21  8.233315E-20  6.766594E-17  8.973786E-16  2.955332E-13  1.295747E-12  1.576096E-10
    280  1.171578902390E-01  4.342879E-25  1.647142E-21  3.672146E-20  3.379388E-17  4.849449E-16  1.778677E-13  8.386649E-13  1.129764E-10
    281  1.179966344325E-01  9.108865E-26  4.117293E-22  1.040904E-20  1.145752E-17  1.860253E-16  8.071475E-14  4.261078E-13  6.727959E-11
    282  1.184626561866E-01  3.881938E-26  1.923616E-22  5.184844E-21  6.273631E-18  1.089537E-16  5.189214E-14  2.918138E-13  5.035119E-11
    283  1.189221956404E-01  1.650952E-26  8.989798E-23  2.589629E-21  3.450832E-18  6.413161E-17  3.350764E-14  2.006083E-13  3.778942E-11
    284  1.197605220964E-01  3.430595E-27  2.207467E-23  7.178384E-22  1.144264E-18  2.411162E-17  1.495638E-14  1.005029E-13  2.225895E-11
    285  1.205341475296E-01  7.918722E-28  5.965128E-24  2.179901E-22  4.109158E-19  9.727537E-18  7.068680E-15  5.286381E-14  1.360570E-11
    286  1.212540834288E-01  1.967487E-28  1.751960E-24  7.155372E-23  1.572847E-19  4.147618E-18  3.496288E-15  2.891474E-14  8.569399E-12
    287  1.219299358624E-01  5.400932E-29  5.497140E-25  2.485163E-23  6.323778E-20  1.848882E-18  1.794752E-15  1.632649E-14  5.530081E-12
    288  1.225766858039E-01  1.585158E-29  1.806095E-25  8.998804E-24  2.633296E-20  8.500617E-19  9.448255E-16  9.420914E-15  3.628278E-12
    289  1.231854533608E-01  4.981924E-30  6.279129E-26  3.430983E-24  1.146040E-20  4.064284E-19  5.137612E-16  5.588728E-15  2.431470E-12
    290  1.237219182154E-01  1.806423E-30  2.457771E-26  1.458294E-24  5.477997E-21  2.111801E-19  2.992228E-16  3.516060E-15  1.704365E-12
    291  1.242404039059E-01  1.000000E-30  9.888726E-27  6.358549E-25  2.675573E-21  1.118591E-19  1.770422E-16  2.242371E-15  1.207165E-12
    292  1.248086455930E-01  1.000000E-30  3.629600E-27  2.550041E-25  1.215015E-21  5.554956E-20  9.931176E-17  1.366277E-15  8.255547E-13
    293  1.253177247642E-01  1.000000E-30  1.468784E-27  1.117227E-25  5.951560E-22  2.949299E-20  5.887153E-17  8.726241E-16  5.853309E-13
    294  1.258810647447E-01  1.000000E-30  5.374434E-28  4.466715E-26  2.691387E-22  1.458930E-20  3.291614E-17  5.301218E-16  3.993535E-13
    295  1.264205598797E-01  1.000000E-30  2.047686E-28  1.852578E-26  1.254784E-22  7.415327E-21  1.881788E-17  3.282812E-16  2.764788E-13
    296  1.270317883483E-01  1.000000E-30  6.811522E-29  6.785871E-27  5.245890E-23  3.421385E-21  9.931761E-18  1.898116E-16  1.815916E-13
    297  1.275757308169E-01  1.000000E-30  2.547665E-29  2.764632E-27  2.401468E-23  1.710710E-21  5.601118E-18  1.161556E-16  1.245656E-13
    298  1.286048671531E-01  1.000000E-30  3.981808E-30  4.978910E-28  5.396106E-24  4.564302E-22  1.881443E-18  4.560745E-17  6.077078E-14
    299  1.290949488661E-01  1.000000E-30  1.637171E-30  2.219128E-28  2.646938E-24  2.419937E-22  1.112052E-18  2.904718E-17  4.297999E-14
    300  1.295345101683E-01  1.000000E-30  1.000000E-30  1.067367E-28  1.388040E-24  1.364545E-22  6.924268E-19  1.935080E-17  3.146378E-14
    301  1.303954523490E-01  1.000000E-30  1.000000E-30  2.534144E-29  3.888127E-25  4.418635E-23  2.725622E-19  8.703066E-18  1.703185E-14
    302  1.308549873199E-01  1.000000E-30  1.000000E-30  1.181195E-29  1.964393E-25  2.408323E-23  1.648600E-19  5.654286E-18  1.222870E-14
    303  1.312776310019E-01  1.000000E-30  1.000000E-30  5.830004E-30  1.042210E-25  1.372695E-23  1.035478E-19  3.795003E-18  9.002426E-15
    304  1.320787884157E-01  1.000000E-30  1.000000E-30  1.557244E-30  3.117564E-26  4.710553E-24  4.272277E-20  1.776801E-18  5.024700E-15
    305  1.327308179063E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.161220E-26  1.960314E-24  2.065614E-20  9.528527E-19  3.112664E-15
    306  1.333821207310E-01  1.000000E-30  1.000000E-30  1.000000E-30  4.285617E-27  8.098271E-25  9.927791E-21  5.083816E-19  1.920569E-15
    307  1.339749669338E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.725668E-27  3.613507E-25  5.081971E-21  2.863469E-19  1.235321E-15
    308  1.345530840576E-01  1.000000E-30  1.000000E-30  1.000000E-30  7.063956E-28  1.636079E-25  2.632111E-21  1.629286E-19  8.008035E-16
    309  1.351098094661E-01  1.000000E-30  1.000000E-30  1.000000E-30  2.970125E-28  7.586291E-26  1.389610E-21  9.420404E-20  5.254587E-16
    310  1.359304916944E-01  1.000000E-30  1.000000E-30  1.000000E-30  8.225386E-29  2.432369E-26  5.393778E-22  4.185756E-20  2.815582E-16
    311  1.363572082699E-01  1.000000E-30  1.000000E-30  1.000000E-30  4.224256E-29  1.344774E-26  3.288059E-22  2.738290E-20  2.031424E-16
    312  1.367788244083E-01  1.000000E-30  1.000000E-30  1.000000E-30  2.170343E-29  7.444239E-27  2.006935E-22  1.793091E-20  1.466729E-16
    313  1.375777712339E-01  1.000000E-30  1.000000E-30  1.000000E-30  6.145014E-30  2.420269E-27  7.843380E-23  8.013472E-21  7.892152E-17
    314  1.380438267916E-01  1.000000E-30  1.000000E-30  1.000000E-30  2.951031E-30  1.258698E-27  4.526284E-23  5.001979E-21  5.491170E-17
    315  1.384690951451E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.510519E-30  6.896136E-28  2.727753E-23  3.239985E-21  3.930895E-17
    316  1.391087445178E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  2.780210E-28  1.267057E-23  1.678861E-21  2.369663E-17
    317  1.397002518981E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.202620E-28  6.220917E-24  9.124201E-22  1.481677E-17
    318  1.402705851668E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  5.361611E-29  3.120536E-24  5.050368E-22  9.394236E-18
    319  1.408634912375E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  2.304728E-29  1.511163E-24  2.712133E-22  5.819071E-18
    320  1.414089642241E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.064648E-29  7.739724E-25  1.528321E-22  3.739986E-18
    321  1.419220762512E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  5.176330E-30  4.119570E-25  8.902956E-23  2.465513E-18
    322  1.422771704232E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  3.135942E-30  2.650165E-25  6.099120E-23  1.841757E-18
    323  1.426029315631E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.983528E-30  1.765109E-25  4.304440E-23  1.407632E-18
    324  1.430135230101E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.122192E-30  1.056414E-25  2.771951E-23  1.002322E-18
    325  1.434683796643E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  5.977273E-26  1.701425E-23  6.876377E-19
    326  1.440315208021E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  2.946112E-26  9.279532E-24  4.304859E-19
    327  1.445490332405E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.525192E-26  5.276572E-24  2.782845E-19
    328  1.451370980342E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  7.205987E-27  2.774951E-24  1.692875E-19
    329  1.457052374241E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  3.489730E-27  1.491088E-24  1.046519E-19
    330  1.463107957421E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.596214E-27  7.630743E-25  6.227671E-20
    331  1.468752132891E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  7.682490E-28  4.075258E-25  3.826414E-20
    332  1.475510939381E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  3.196252E-28  1.922870E-25  2.133703E-20
    333  1.481899111058E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.383452E-28  9.385966E-26  1.220413E-20
    334  1.491767377555E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  3.778862E-29  3.089300E-26  5.115976E-21
    335  1.497116139607E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.874098E-29  1.692433E-26  3.189098E-21
    336  1.502421520731E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  9.262400E-30  9.248136E-27  1.980939E-21
    337  1.509052103900E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  3.858368E-30  4.354333E-27  1.091097E-21
    338  1.515352476696E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.691255E-30  2.137859E-27  6.190584E-22
    339  1.521327102765E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.082560E-27  3.587124E-22
    340  1.526678407657E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  5.898364E-28  2.196087E-22
    341  1.532481602429E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  3.071961E-28  1.290625E-22
    342  1.535863948111E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  2.104028E-28  9.458676E-23
    343  1.538995751697E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.478200E-28  7.066936E-23
    344  1.546020187628E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  6.747537E-29  3.673317E-23
    345  1.552062305672E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  3.475350E-29  2.095037E-23
    346  1.557875935888E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.841175E-29  1.214698E-23
    347  1.566447447202E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  7.316848E-30  5.421640E-24
    348  1.574294426159E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  3.212568E-30  2.599600E-24
    349  1.581710514975E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.482016E-30  1.288760E-24
    350  1.588328903187E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  6.927955E-25
    351  1.594606073659E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  3.858325E-25
    352  1.600565792087E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  2.209829E-25
    353  1.607059625219E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.214568E-25
    354  1.613957576202E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  6.487209E-26
    355  1.620398820205E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  3.624062E-26
    356  1.627691861850E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.905825E-26
    357  1.634667099868E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.042984E-26
    358  1.645369737572E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  4.238701E-27
    359  1.651200899964E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  2.640729E-27
