#Radii:    1.000000000E+04   9.900000000E+05   1.490000000E+06   1.990088680E+06   2.504648417E+06   4.991863741E+06   9.956457800E+06   1.495729129E+07   1.993687138E+07   2.493375451E+07   3.007311286E+07
   0.000000000E+00   0.000000000E+00   0.000000000E+00   0.000000000E+00   0.000000000E+00   0.000000000E+00   0.000000000E+00   0.000000000E+00   0.000000000E+00   0.000000000E+00   0.000000000E+00   0.000000000E+00
   1.019790262E-04  -0.000000000E+00  -1.602601595E-05   4.602097271E-05   2.272257106E-04   5.929431820E-04   6.620802732E-03   5.053437649E-02   1.497643164E-01   2.949994910E-01   4.607816937E-01   6.206687698E-01
   2.034598049E-04  -0.000000000E+00  -8.731842666E-05  -1.004021649E-04  -4.104141631E-06   2.757632475E-04   6.259999561E-03   5.014524897E-02   1.488459693E-01   2.946569374E-01   4.614724729E-01   6.226931034E-01
   3.060007964E-04  -0.000000000E+00  -1.550466100E-04  -2.441844105E-04  -2.338531856E-04  -4.091956618E-05   5.898932663E-03   4.971836209E-02   1.478866825E-01   2.943361803E-01   4.621426096E-01   6.247251592E-01
   4.084996539E-04  -0.000000000E+00  -2.162012590E-04  -3.815321992E-04  -4.573563820E-04  -3.515731616E-04   5.543244922E-03   4.915943957E-02   1.468362581E-01   2.940323434E-01   4.627764309E-01   6.267382034E-01
   5.016491049E-04  -0.000000000E+00  -2.642320107E-04  -4.989762774E-04  -6.533323889E-04  -6.270230696E-04   5.225901876E-03   4.862762457E-02   1.459842549E-01   2.937553180E-01   4.633199948E-01   6.285503816E-01
   6.040844687E-04  -0.000000000E+00  -3.066882159E-04  -6.179858654E-04  -8.590037056E-04  -9.204496924E-04   4.884755148E-03   4.857375362E-02   1.455140635E-01   2.934331637E-01   4.638875520E-01   6.305253516E-01
   7.064949422E-04  -0.000000000E+00  -3.364250114E-04  -7.242132807E-04  -1.052228067E-03  -1.201843736E-03   4.554249762E-03   4.896935222E-02   1.454982327E-01   2.930854513E-01   4.644354965E-01   6.324846599E-01
   8.088861009E-04  -0.000000000E+00  -3.504518739E-04  -8.154684509E-04  -1.230859684E-03  -1.469123233E-03   4.238056679E-03   4.967309305E-02   1.459027144E-01   2.927190024E-01   4.649808144E-01   6.344335989E-01
   9.019566614E-04  -0.000000000E+00  -3.481296025E-04  -8.834356869E-04  -1.378775827E-03  -1.698094085E-03   3.958578892E-03   5.036620289E-02   1.466778614E-01   2.923843483E-01   4.654894872E-01   6.362012095E-01
   1.004325381E-03  -0.000000000E+00  -3.334687384E-04  -9.400367563E-04  -1.523557182E-03  -1.932599212E-03   3.634423192E-03   5.106281546E-02   1.477107092E-01   2.920319973E-01   4.660773114E-01   6.381458071E-01
   1.106689487E-03  -0.000000000E+00  -3.182152216E-04  -9.755341986E-04  -1.647467567E-03  -2.146856567E-03   3.278769264E-03   5.171886702E-02   1.485734935E-01   2.917060275E-01   4.667031580E-01   6.400943370E-01
   1.209053750E-03  -0.000000000E+00  -3.030685112E-04  -9.876123109E-04  -1.748641320E-03  -2.338728780E-03   2.936296312E-03   5.235902158E-02   1.493021448E-01   2.914026867E-01   4.673668007E-01   6.420488710E-01
   1.302116139E-03  -0.000000000E+00  -2.894130191E-04  -9.768225908E-04  -1.817732827E-03  -2.491920961E-03   2.654291728E-03   5.289070847E-02   1.498838985E-01   2.911333992E-01   4.679950272E-01   6.438312860E-01
