   1.202606306E-01   0.000000000E+00
   1.202699814E-01   4.214991370E+06
   1.202803576E-01   4.214991370E+06
   1.202904660E-01   4.020217529E+06
   1.203003054E-01   3.761583012E+06
   1.203098976E-01   3.725922844E+06
   1.203204516E-01   3.725922844E+06
   1.203296214E-01   3.690576129E+06
   1.203396555E-01   3.418761157E+06
   1.203495235E-01   3.386114403E+06
   1.203602412E-01   3.353754615E+06
   1.203696755E-01   3.353754615E+06
   1.203799179E-01   3.075021017E+06
   1.203898909E-01   3.045395749E+06
   1.203997356E-01   2.790216158E+06
   1.204102614E-01   2.763094333E+06
   1.204196969E-01   2.579800738E+06
   1.204298120E-01   2.554528471E+06
   1.204396885E-01   2.383734481E+06
   1.204495382E-01   2.360185643E+06
   1.204600590E-01   2.114417611E+06
   1.204696590E-01   2.072240727E+06
   1.204799730E-01   1.890000000E+06
   1.204900725E-01   1.730000000E+06
   1.205000444E-01   1.710000000E+06
   1.205098601E-01   1.490000000E+06
   1.205195746E-01   1.250000000E+06
   1.205299270E-01   1.130000000E+06
   1.205401529E-01   1.010000000E+06
   1.205494765E-01   1.030000000E+06
   1.205594230E-01   1.010000000E+06
   1.205700470E-01   1.030000000E+06
   1.205797883E-01   1.050000000E+06
   1.205900638E-01   1.050000000E+06
   1.205995530E-01   1.070000000E+06
   1.206098377E-01   1.090000000E+06
   1.206201356E-01   1.110000000E+06
   1.206296959E-01   1.130000000E+06
   1.206398962E-01   1.150000000E+06
   1.206495315E-01   1.190000000E+06
   1.206598971E-01   1.210000000E+06
   1.206696942E-01   1.250000000E+06
   1.206794734E-01   1.270000000E+06
   1.206901220E-01   1.310000000E+06
   1.207000463E-01   1.350000000E+06
   1.207100525E-01   1.370000000E+06
   1.207201337E-01   1.410000000E+06
   1.207295067E-01   1.450000000E+06
   1.207397482E-01   1.490000000E+06
   1.207500748E-01   1.550000000E+06
   1.207597095E-01   1.590000000E+06
   1.207694418E-01   1.630000000E+06
   1.207800916E-01   1.690000000E+06
   1.207900401E-01   1.730000000E+06
   1.208000854E-01   1.790000000E+06
   1.208102482E-01   1.830000000E+06
   1.208196463E-01   1.890000000E+06
   1.208299528E-01   1.950000000E+06
   1.208394391E-01   1.990088680E+06
   1.208498352E-01   2.051429928E+06
   1.208602333E-01   2.114417611E+06
   1.208698256E-01   2.179095917E+06
   1.208802782E-01   2.223176383E+06
   1.208899088E-01   2.290773836E+06
   1.208995356E-01   2.336843800E+06
   1.209100417E-01   2.407492150E+06
   1.209196959E-01   2.480036742E+06
   1.209302128E-01   2.529478349E+06
   1.209398476E-01   2.605297118E+06
   1.209494908E-01   2.656970188E+06
   1.209600728E-01   2.736210910E+06
   1.209697614E-01   2.790216158E+06
   1.209794713E-01   2.845183487E+06
   1.209900958E-01   2.929475959E+06
   1.209997933E-01   2.986924146E+06
   1.210094835E-01   3.045395749E+06
   1.210201187E-01   3.135062031E+06
   1.210299141E-01   3.196172652E+06
   1.210397102E-01   3.258371934E+06
   1.210494901E-01   3.321679271E+06
   1.210601939E-01   3.418761157E+06
   1.210700275E-01   3.484925765E+06
   1.210798641E-01   3.552269068E+06
   1.210897128E-01   3.620812066E+06
   1.210995691E-01   3.690576129E+06
   1.211094216E-01   3.761583012E+06
   1.211201768E-01   3.833854854E+06
   1.211300577E-01   3.907414190E+06
   1.211399530E-01   3.982283956E+06
   1.211498558E-01   4.058487497E+06
   1.211597624E-01   4.136048574E+06
   1.211696685E-01   4.175345729E+06
   1.211795709E-01   4.254988588E+06
   1.211894815E-01   4.336050254E+06
   1.212003049E-01   4.418556000E+06
   1.212102320E-01   4.502531554E+06
   1.212201791E-01   4.545078672E+06
   1.212301262E-01   4.631308177E+06
   1.212400679E-01   4.719073825E+06
   1.212500061E-01   4.763541237E+06
   1.212599543E-01   4.853662564E+06
   1.212699061E-01   4.945389368E+06
   1.212798625E-01   4.991863741E+06
   1.212898297E-01   5.086052543E+06
   1.212998046E-01   5.133774314E+06
   1.213097766E-01   5.230491196E+06
   1.213197480E-01   5.328931051E+06
   1.213297264E-01   5.378806664E+06
   1.213397147E-01   5.479888700E+06
   1.213497048E-01   5.531103002E+06
   1.213596937E-01   5.634898136E+06
   1.213696821E-01   5.687487059E+06
   1.213796715E-01   5.740542339E+06
   1.213896631E-01   5.848068552E+06
   1.213996595E-01   5.902547866E+06
   1.214096625E-01   6.012960142E+06
   1.214196701E-01   6.068901711E+06
   1.214296796E-01   6.182277515E+06
   1.214396887E-01   6.239720587E+06
   1.214496970E-01   6.297673063E+06
   1.214597058E-01   6.415124337E+06
   1.214697170E-01   6.474632290E+06
   1.214797316E-01   6.534667958E+06
   1.214897496E-01   6.595236022E+06
   1.214997693E-01   6.717988261E+06
   1.215097890E-01   6.780182005E+06
   1.215198082E-01   6.842927283E+06
   1.215298282E-01   6.906228984E+06
   1.215398505E-01   7.034521438E+06
   1.215498759E-01   7.099522193E+06
   1.215599039E-01   7.165099372E+06
   1.215699335E-01   7.231258089E+06
   1.215799643E-01   7.298003499E+06
   1.215899961E-01   7.433275261E+06
   1.216000284E-01   7.501812156E+06
   1.216100609E-01   7.570956835E+06
   1.216200937E-01   7.640714687E+06
   1.216301279E-01   7.711091151E+06
   1.216401648E-01   7.782091712E+06
   1.216502047E-01   7.853721904E+06
   1.216602471E-01   7.925987311E+06
   1.216702911E-01   8.072446354E+06
