   0.000000000E+00   9.726483517E+09
   1.019790262E-04   9.703579661E+09
   2.034598049E-04   9.680578491E+09
   3.060007964E-04   9.658149373E+09
   4.084996539E-04   9.636529958E+09
   5.016491049E-04   9.617581750E+09
   6.040844687E-04   9.597523120E+09
   7.064949422E-04   9.578244248E+09
   8.088861009E-04   9.559761343E+09
   9.019566614E-04   9.543632406E+09
   1.004325381E-03   9.526659973E+09
   1.106689487E-03   9.510426246E+09
   1.209053750E-03   9.494970902E+09
   1.302116139E-03   9.481561785E+09
   1.404493256E-03   9.467493368E+09
   1.506883525E-03   9.454165025E+09
   1.609291563E-03   9.441646736E+09
   1.702414492E-03   9.430818567E+09
   1.804891342E-03   9.419675454E+09
   1.907427786E-03   9.409151623E+09
   2.000697631E-03   9.400189781E+09
   2.103354262E-03   9.391138859E+09
   2.206072023E-03   9.382666033E+09
   2.308849468E-03   9.374979497E+09
   2.402334415E-03   9.368459419E+09
   2.505222467E-03   9.362136465E+09
   2.608166502E-03   9.356433873E+09
   2.701799524E-03   9.351869536E+09
   2.804846938E-03   9.347213516E+09
   2.907946678E-03   9.343723224E+09
   3.001718142E-03   9.340898589E+09
   3.104914510E-03   9.338565566E+09
   3.208159580E-03   9.336648157E+09
   3.302059945E-03   9.335882560E+09
   3.405394302E-03   9.335208119E+09
   3.508744080E-03   9.335742975E+09
   3.602663776E-03   9.336707268E+09
   3.705930598E-03   9.338003466E+09
   3.809149912E-03   9.340335059E+09
   3.902947115E-03   9.343056428E+09
   4.006087266E-03   9.347050308E+09
   4.109192567E-03   9.350066134E+09
   4.202894645E-03   9.355306377E+09
   4.305931206E-03   9.360795412E+09
   4.408929375E-03   9.366747171E+09
   4.502528242E-03   9.373154422E+09
   4.605447815E-03   9.379866928E+09
   4.708323385E-03   9.387777758E+09
   4.801806958E-03   9.396448813E+09
   4.904601843E-03   9.405875748E+09
   5.007372461E-03   9.415688866E+09
   5.100786304E-03   9.425203629E+09
   5.203530167E-03   9.437434394E+09
   5.306265766E-03   9.447918811E+09
   5.408992370E-03   9.461720148E+09
   5.502366334E-03   9.476030737E+09
   5.605056369E-03   9.485428242E+09
   5.707724067E-03   9.469585414E+09
   5.801038107E-03   9.465273120E+09
   5.903658525E-03   9.489334405E+09
   6.006260986E-03   9.499231863E+09
   6.108847775E-03   9.510007662E+09
   6.202090407E-03   9.530922866E+09
   6.304635259E-03   9.540694715E+09
   6.407152412E-03   9.565464294E+09
   6.500324403E-03   9.584813928E+09
   6.602781022E-03   9.592610566E+09
   6.705193707E-03   9.555302147E+09
   6.807555368E-03   9.515650121E+09
   6.900575425E-03   9.520653978E+09
   7.002889839E-03   9.562372764E+09
   7.105204358E-03   9.563998321E+09
   7.207512371E-03   9.577225766E+09
   7.300519008E-03   9.617187119E+09
   7.402832134E-03   9.618496369E+09
